"survey","tmean_year","tmean_winter","tmean_breeding","prec_year","prec_winter","prec_breeding","hh","unique","LULC_0","LULC_11","LULC_22","LULC_33","LULC_44","LULC_55","LULC_66","LULC_77"
"EH94_1",8.61998189920897,1.32523792093269,8.59604750891861,463.696552890813,107.924684858884,115.297016514321,0.120735368544275,2,0,0,0.935467927324002,0,0.0645320726759977,0,0,0
"EH95_1",8.5923925959462,1.33984591388797,8.56138866516584,465.410290627205,108.70509072496,115.172049095972,0.137823907671947,3,0,0.0243546675523583,0.926935997342925,0,0.0487093351047165,0,0,0
"EH96_1",8.57196038696964,1.35130638904473,8.52221374243216,463.574136509058,108.422905076733,115.008401281016,0,1,0,0,1,0,0,0,0,0
"EH97_1",8.56677622701938,1.36100943248684,8.50659759930716,457.634936684806,107.128830557997,113.433571031122,0.420841526257123,6,0.0662745104953128,0.00527424585635033,0.747866467875874,0,0.076834958379474,0.00633114718473447,0,0.0974186702082541
"EH98_1",8.59122039732551,1.40567897339604,8.51488516736179,450.3760471042,105.287370852142,111.574852565559,0.216806654378647,4,0.882179198814987,0,0.0502013314849548,0,0.0252412817988394,0.0423781879012192,0,0
"FD01_1",NA,NA,NA,534.188130134277,112.291161371458,139.481172572528,0.0719159302787094,3,0.962867597340788,0,0,0.00672027272849223,0.0304121299307194,0,0,0
"FD02_1",NA,NA,NA,522.967271565369,109.496228128362,136.567956931786,0.720393337181317,5,0.244891972155927,0,0,0.426354459302313,0.0905295618662917,0.144464711036682,0,0.093759295638787
"FD03_1",NA,NA,NA,510.801986671281,106.692537337565,132.008885479026,0.345513668330078,3,0.793574942076038,0,0,0.0618634618051508,0,0,0,0.144561596118811
"FE00_1",8.48314246616003,1.45688367141586,8.44517506738895,437.308622477658,97.9112564701081,114.495455301588,0.474911531802431,4,0.675849809553867,0,0,0,0.0456181949050988,0.0221241027304948,0,0.256407892810539
"FE10_1",8.42819184685903,1.357523610405,8.41378680497598,449.056171851996,100.524845070109,116.605865627056,0.730210257955974,6,0.244714893584572,0,0.00148685301399749,0.0730640101702848,0.294604919576074,0.337419983541549,0,0.0487093401135232
"FE20_1",8.42847323150117,1.30849991992689,8.42779286044155,437.438425408743,97.9848386774054,113.183421390028,0.78067247651671,7,0.23464340319294,0.0315079823302153,0.254047052769122,0.148806747981577,0.273587995203612,0.0235714676935606,0,0.033835350828973
"FE30_1",8.4254476434916,1.24356367156818,8.44843696437423,432.914124607585,96.8286870652823,112.156911163957,0.746914007185098,7,0.300566499099784,0.0341355718522724,0.0437623728687431,0.0706691721469227,0.364426266398397,0.0462358555744247,0,0.140204262059456
"FE36_1",NA,NA,NA,469.891086578369,100.179710865021,126.857343435287,0,1,1,0,0,0,0,0,0,0
"FE40_1",8.40552854176112,1.1519597117221,8.4466767561739,448.128805481006,99.9779575332465,115.69127023052,0.649674195649836,6,0.480777426141708,0.0243546669477677,0,0.0252124466939994,0.328646022502979,0.0705905183603456,0,0.0704189193532003
"FE41_1",8.42161135477554,1.16983759308467,8.46658098764404,447.454898583113,99.1576951211501,115.979367973668,0.419500841295504,4,0.743596602167848,0,0,0.0243546669469151,0.120861482047952,0,0,0.111187248837285
"FE50_1",8.36684571010172,1.02064573668274,8.4486300628384,468.57458906935,103.972169812117,120.09272047864,0.284977104576306,3,0.837230007057753,0.101655361595607,0,0,0,0,0,0.0611146313466406
"FE51_1",8.36417087691045,1.0338019508817,8.44781001653601,465.563048183254,103.12432295677,119.605271674915,0.416659851558603,4,0.741267554875199,0.173960995834904,0,0,0.0405104711267102,0,0,0.0442609781631878
"FE60_1",8.35499845704789,0.940776110633279,8.45854332162481,464.84161261863,103.47096829723,118.449107622608,0.675419081315622,6,0.427434375066739,0.020573903235153,0,0.0611146376968231,0.359171919652264,0.061114637696802,0,0.0705905266522186
"FE61_1",8.35228697923273,0.956586357027192,8.45979071238282,461.324306473432,102.114952239138,118.670204915103,0.803461126225957,7,0.129118099502152,0.115393364931007,0.172215626680162,0.30218785300293,0.204028616004039,0.0606587113209997,0,0.0163977285587103
"FE62_1",8.32361519359864,0.91987735992499,8.43898582617209,462.316418950167,101.623638022076,118.995017766826,0.281033616402555,5,0.840459383833101,0.00417867046608419,0,0.0554924755764557,0.00245079089378357,0,0,0.0974186792305755
"FE70_1",8.32376172982395,0.841816869292098,8.44347162561096,465.737714915706,103.869439953564,118.712419962579,0.390689513558651,4,0.767478800393981,0.0776958312583408,0,0,0.111063002524802,0,0,0.0437623658228755
"FE71_1",8.30419087856604,0.834148515769549,8.4368497389791,471.651169100529,104.417516382499,120.454374100932,0.762660044588683,7,0.298977375740123,0.301261373742586,0.0226217275174114,0.146127991305803,0.184293648173951,0.0350531159739969,0,0.0116647675461283
"FE72_1",8.30242000442398,0.837329732696936,8.44629694215061,468.094496228207,103.049738183577,120.116758970478,0.641694881455783,5,0.309624915916155,0.00590911035582413,0,0.202249075675114,0.469585813720106,0.0126310843328011,0,0
"FE73_1",8.31923413056931,0.857812200493051,8.47616452465469,473.046185734661,103.619406474161,120.760996027466,0.0383143949623928,2,0.980461031217729,0,0,0,0.0195389687822711,0,0,0
"FE80_1",8.28464630456772,0.737036352898871,8.42612442402585,470.406465301664,104.97186498994,119.614579116251,0.763596277810834,6,0.0367809022029406,0.330549108412008,0.198545821212227,0.0243546698028,0,0.181423282134623,0,0.228346216235402
"FE81_1",8.30589484428453,0.772659434500986,8.45623642447783,459.888648971947,102.141306122472,117.761914442599,0.501425347644143,4,0,0.110530684525634,0,0,0.0497344699215368,0.163855346899097,0,0.675879498653732
"FE82_1",8.27136654378489,0.738212813551375,8.43461831930932,476.337201442846,104.952617257014,122.005922783836,0.738971552120636,6,0,0.0809782683278337,0.113499055852534,0.101678572891648,0.391486265520037,0.0353377115613348,0,0.277020125846613
"FE83_1",8.22615743654809,0.700120467097561,8.40328661353374,482.584573803005,105.825582088155,123.757962455811,0.723529051137584,6,0.295416613524906,0.208519671565269,0.086386288335161,0.0145785806629672,0.370744176108701,0.0243546698029955,0,0
"FE90_1",8.2601676059059,0.645502589016926,8.42595036679834,476.113692671399,106.073939936021,121.015222018134,0.513597698018234,5,0,0.173982583760862,0.665624613876021,0.101089896611388,0,0.0183799812020983,0,0.0409229245496304
"FE91_1",8.28195890346835,0.674831249790026,8.45576624382926,474.532460556678,105.122899878805,120.689830165925,0.705996362313934,5,0,0.0759373594230026,0.261865215282425,0.131364492241341,0,0.0912160165729882,0,0.439616916480243
"FE92_1",8.17274494683934,0.570368814814448,8.36009283825185,494.65673022612,109.237598371858,126.262703767249,0.533409788284856,6,0,0.320950901280424,0.60022699468048,0.0036543646936484,0.00950489087040899,0.00993182410382814,0,0.0557310243712106
"FE93_1",8.22506198277525,0.618486562950951,8.42869984241596,474.117764166501,104.121312960862,121.410508474109,0.31656759215009,5,0,0.0936681674226899,0.819048409485635,0.00186182992058493,0.0408064142046484,0.0446151789664422,0,0
"FE94_1",8.24219922823928,0.623868676729115,8.45684013269407,481.84344901145,105.155112041555,123.188807314444,0.661997371946255,7,0.505638173801069,0.0695653805102942,0.0327803832773244,0.0143474535903559,0.244627397813492,0.125867484212299,0,0.00717372679516646
"FF00_1",8.36111475137419,1.25295243054544,8.28837227237234,451.426469046364,107.506352310988,109.895824817962,0.0589744645834129,2,0,0,0.969587870060858,0,0.0304121299391416,0,0,0
"FF01_1",8.2840605818608,1.1996887712621,8.21553678743245,457.860386285471,108.737117596393,112.629983107938,0.24413999543015,3,0,0.0974186679462186,0.86302060009742,0,0.0395607319563614,0,0,0
"FF02_1",8.33295403113127,1.24372683375729,8.26879700965309,440.97255774676,104.344278525239,108.878835955814,0.0660001954271447,2,0,0.0341675169264947,0.965832483073505,0,0,0,0,0
"FF03_1",8.22847604608331,1.1312832826107,8.16614175657597,466.85472841715,110.060170754029,115.105441027188,0.691487403270798,4,0,0.0920532087101665,0.402838279784089,0,0.310147314422569,0.194961197083176,0,0
"FF04_1",8.36240298227073,1.26972043178772,8.30350205074421,428.4389517989,101.168806990118,106.495741017043,0.592785002536333,5,0,0.16294413907812,0.566848152265474,0,0.24271921881975,0.00840806858334193,0,0.019080421253314
"FF05_1",8.45076340729496,1.35947745753955,8.39572807729338,417.780770749141,97.7919817208338,105.421364393101,0.209193464501214,2,0,0.118682195866239,0.88131780413376,0,0,0,0,0
"FF06_1",8.44931098790484,1.35861372115317,8.40562315296146,437.134530675599,101.575189559976,110.269045158351,0.252775319575799,4,0,0.0834501155876807,0.859326364169592,0.0190804212545143,0,0.0381430989882132,0,0
"FF07_1",8.34936509327171,1.27343377985357,8.30288317474293,449.903786724592,104.023152294592,114.738549482387,0.629871152936631,5,0,0.0930900162498039,0.565948283081581,0.0991703766706901,0.0974375637561204,0.144353760241805,0,0
"FF08_1",8.35581961764657,1.29533622437318,8.30896257383538,448.574699722398,102.376172079214,114.470447133582,0.552759552174091,6,0.64423754624832,0.0243546669871703,0.109553391480463,0.0834896256902597,0.0901089647086603,0.0482558048851276,0,0
"FF10_1",8.30503560233097,1.13678952676263,8.24730179901933,457.213260710933,108.717727985659,110.809884398192,0.512786232265916,4,0,0.12255654792727,0.661559373548751,0,0.0913699912401877,0.124514087283791,0,0
"FF11_1",8.30922109972732,1.15727272433505,8.25403156405382,455.912790048217,108.501888333368,111.362757891451,0.401763910068695,3,0,0.121773350284431,0.75339336377523,0,0.124833285940339,0,0,0
"FF12_1",8.31654066153009,1.17467322465241,8.26762907222982,450.106458225805,106.653617004831,110.388648166972,0.437760518376011,5,0,0.0205566038484113,0.717852340680902,0.0243546700559625,0.212881715358762,0.0243546700559625,0,0
"FF13_1",8.21189662414998,1.0731145825274,8.16260474882957,460.198012284313,108.649752259799,113.807959295624,0.482328310527288,3,0,0.106657478821271,0.678155689155509,0,0.21518683202322,0,0,0
"FF14_1",8.41105028740747,1.26696246995152,8.36905170949336,429.878175998826,100.890857297315,106.2281370954,0.10736876528011,3,0,0.0243546700554393,0.943931023250163,0,0.0317143066943975,0,0,0
"FF15_1",8.44053987672868,1.29985610744051,8.40352743731311,440.247453579648,102.912432395527,109.864852651555,0.0533850741044366,2,0,0.0274458095119867,0.972554190488013,0,0,0,0,0
"FF16_1",8.50421142892885,1.37474574178909,8.46810291121517,428.029004957752,99.4679781878261,107.694801413199,0.0159388452368023,2,0,0.00803396724814545,0.991966032751855,0,0,0,0,0
"FF17_1",8.39015873732536,1.26932586547196,8.36016546865286,458.373905699194,105.735370421529,115.765142848204,0.354457430884029,2,0,0.230238467238219,0.769761532761781,0,0,0,0,0
"FF18_1",8.35683459125131,1.24282489666632,8.33582135818637,436.736980775232,99.6588222617234,111.597308866214,0.767037857155262,6,0.247506130036932,0.0860245428457502,0.270385333291346,0.0168963374120988,0.284797708042063,0.0943899483718088,0,0
"FF19_1",8.46826365896285,1.35847379742512,8.46239917816827,439.084385459867,99.2509318281484,112.682849995707,0.491564407238554,5,0.680388272452954,0,0.00188578267818147,0.106443408137623,0.1825992717923,0.0286832649389421,0,0
"FF20_1",8.27521529725541,1.04841454494533,8.23689016162086,458.019480160066,108.623080618116,111.824736540341,0.425455452145675,4,0,0.0235714676927986,0.73792742624957,0.072489986900848,0.0175397133521624,0.148471405804621,0,0
"FF21_1",8.28078457030492,1.06442776094256,8.24654840972981,462.618371386775,109.724498215158,112.579135375188,0.0630319131768209,3,0,0.0243546651818807,0.96760906415248,0,0.00803627066563901,0,0,0
"FF22_1",8.30445705921233,1.10128228983496,8.26988293671244,455.526687833221,107.861626307258,111.105173701848,0.189907760667425,3,0,0.030369448947172,0.896566555509679,0,0.0730639955431489,0,0,0
"FF23_1",8.20071542747981,1.00735900718544,8.17346151949797,464.870249826037,109.988148853082,114.63588678743,0.610531676936333,3,0,0.186472945210915,0.515811749138715,0,0.29771530565037,0,0,0
"FF24_1",8.36422566309281,1.16343713130277,8.3502546844084,437.845497068738,102.317818649443,108.222204712023,0.233227029975968,3,0,0.0304433314757289,0.868552788666103,0,0.101003879858168,0,0,0
"FF25_1",8.4441579647952,1.2485128426046,8.43324305789153,441.445572721553,103.065938827673,109.645701897574,0.130439704152445,2,0,0.0701393854703858,0.929860614529614,0,0,0,0,0
"FF26_1",8.47297806675008,1.28378092145658,8.46931808608104,442.512849852427,102.201823514898,110.587262994827,0.466932049716623,6,0.020124571153939,0.0487093303634068,0.714941404688622,0.070096702703812,0.0365319977725551,0.109595993317665,0,0
"FF27_1",8.27378803062968,1.10917681736482,8.26469676329179,469.215878515857,108.425537217714,118.383263090144,0.497257545502053,5,0.0363751766816985,0.145344793598812,0.679610369793891,0.00296729283164075,0.135702367093959,0,0,0
"FF28_1",8.36731329151767,1.20029402541386,8.37042724454383,436.18114081318,99.1885281003235,111.798732484939,0.302442369892905,3,0,0.0904295013918309,0.82608087910328,0,0.0834896195048888,0,0,0
"FF29_1",8.37491919188831,1.22842387164672,8.37667834579763,453.341704904589,102.252219712476,115.890233975797,0.523406299394306,5,0,0.188040745975764,0.658249025341025,0.0471429353849583,0.057857962936539,0.048709330361714,0,0
"FF30_1",8.24543665293011,0.971805486080651,8.21834773280097,468.771377930854,111.147212443546,114.114203429321,0.2657972529366,5,0,0.0475613208062337,0.853164474540222,0,0.0243546691396024,0.0555073285251326,0,0.0194122069888088
"FF31_1",8.23481380146018,0.96520284410389,8.21990813024496,466.764371260061,110.423416276846,113.811679078082,0.21726438775257,4,0,0,0.880975953159644,0,0.010229729883293,0.0382035144836209,0,0.070590802473442
"FF32_1",8.25680660909895,0.990091581065613,8.24505449530131,465.350711175578,109.783950812706,113.353027015955,0.0475230384605967,2,0,0,0.975645330860823,0,0.0243546691391772,0,0,0
"FF33_1",8.10938658753585,0.854581005028131,8.10126561611076,489.861135697547,115.322728201591,120.025757777365,0.129091790072525,2,0,0,0.930643826106607,0,0.069356173893393,0,0,0
"FF34_1",8.2886858338862,1.0425329963878,8.28964364723667,450.953757294372,104.974876235217,111.126280731686,0.00561516871047685,2,0,0.00281551146001978,0.99718448853998,0,0,0,0,0
"FF35_1",8.37198171802899,1.11437625678191,8.3809351791608,455.670402861391,105.897598014285,112.556288188825,0.665687534399336,4,0.349565409672784,0.256886959033284,0.382092070537117,0,0,0.011455560756814,0,0
"FF36_1",8.35056412452323,1.0996660525548,8.36835932685874,462.906530194933,106.949802968402,115.584486386551,0.465860520472755,6,0.166734191945901,0.0450015047506247,0.708235774171317,0.0213873758160779,0,0.0128991083602689,0,0.0457420449558103
"FF37_1",8.42251709270598,1.18282284160126,8.44750550015244,437.402275445273,100.444487432196,110.473700341575,0.65471554885838,6,0.497205917824624,0.048709338278401,0.284362808556401,0.107721885943264,0.010323417805246,0.048709338278401,0,0.00296729331366241
"FF38_1",8.28773105363157,1.06904707446322,8.30862952561619,462.432446960263,105.24608792551,117.675490808585,0.457989069898535,5,0.0349708194780792,0.0231022996349746,0.696509721957027,0.0110569613718585,0.234360197558061,0,0,0
"FF39_1",8.35049131582933,1.15076653151733,8.37128231688802,437.424612782121,98.8051233702181,112.663759854866,0.731073176774261,7,0.432349044807067,0.07038469529003,0.115673195397868,0.0433905829183577,0.238310322334515,0.0511828209747487,0,0.0487093382774134
"FF40_1",8.26372951150884,0.927558191657983,8.24947331209832,465.221023344172,110.029846707065,113.312851652066,0.422875409758474,4,0,0.146128001682505,0.740640234091518,0,0,0.0767718340354562,0,0.0364599301905204
"FF41_1",8.14701765590577,0.820318303136075,8.13890569290109,487.55122938462,114.9564337942,118.45834782083,0.321806057207196,4,0,0.146128001685095,0.809852261300457,0,0.0243546669475159,0,0,0.0196650700669321
"FF42_1",8.20627206905387,0.878424383358232,8.21140168600442,469.700493856241,110.345322264579,113.668440613272,0.135451305242631,2,0,0.073064000840074,0.926935999159926,0,0,0,0,0
"FF43_1",8.15982292186205,0.845298137695779,8.16891182831304,462.556464939452,108.815422664089,113.752231222436,0.192421299643141,3,0,0.103642654069577,0.892649512735695,0,0.00370783319472846,0,0,0
"FF44_1",8.25612230671283,0.946090142376927,8.27575825299546,444.470259884432,103.282657220827,110.530440000564,0.371624489495199,5,0.012447972552598,0.149407472784687,0.776597845579434,0,0.00311199313812612,0.0522107296689546,0,0.00622398627620085
"FF45_1",8.32614298559216,1.01446248632537,8.35628971016432,451.330277859006,104.604190969726,112.013135213399,0.764552571638444,7,0.0730728690186938,0.178326697097021,0.188742353243903,0.0487093338948927,0.116090626618912,0.0120585699130687,0,0.382999550213509
"FF46_1",8.38936814141326,1.08710005831714,8.42635535105532,446.409352769338,103.066232426668,111.909755291134,0.72014668178643,7,0.420491201571531,0.0589305535284826,0.261634085163441,0.00546567612135335,0.0213873738906953,0.0730640008417256,0,0.159027108882771
"FF47_1",8.38920467618047,1.09936595269805,8.43007515874067,449.468305209122,102.860542234756,113.157620449506,0.332132659732379,7,0.812163764312173,0.0059345860937039,0.0494261594747677,0.0534437861941998,0.042229064426368,0.0124479725519803,0,0.0243546669468075
"FF48_1",8.37616072102882,1.10902486439275,8.4125517181431,432.392649931672,98.8925356013176,110.20648127823,0.198604810622591,5,0.89206698854885,0,0.0117853825843743,0.00198564899640042,0.0698073129221963,0,0,0.0243546669481792
"FF49_1",8.41103433190591,1.15974718286924,8.45271846455294,445.148600092404,99.8845174320978,114.573290038437,0.202324209550616,4,0.889842129910714,0,0.0487093338926647,0.0589750537221331,0,0.00247348247448809,0,0
"FF50_1",8.17563714784455,0.787509667512706,8.1708678328851,493.671969541495,116.353720006233,119.874077242601,0.564778641337825,4,0,0.0719159844467517,0.613739170128718,0,0.120343262540365,0.194001582884166,0,0
"FF51_1",7.9991867606399,0.622091101158694,8.00265407215437,512.298626149696,120.522849503025,124.671145611812,0.60295370543039,5,0,0.016155803851959,0.521799037985082,0.0303828533470934,0.333589322631845,0.0980729821840216,0,0
"FF52_1",8.03687299191938,0.66496050588536,8.05022177791412,493.734070356414,115.64230018308,119.463000047179,0.227459455206635,3,0,0.0666709998345797,0.874429145006427,0,0.0588998551589929,0,0,0
"FF53_1",8.16389211473898,0.786282100227415,8.19076187686362,468.949805284608,109.670921953146,114.534553692227,0.282854219476349,3,0,0.11350156557191,0.837789099871457,0,0.0487093345566329,0,0,0
"FF54_1",8.26841041926216,0.889860755901585,8.30520944759634,460.446930304608,107.008839766593,112.994089160687,0.712307117953576,6,0.208267778364553,0.0405104711266477,0.448028586711876,0,0.183526481603893,0.0497791755262144,0,0.0698875066668157
"FF55_1",8.33273103607377,0.953776824603829,8.37953258541773,457.210841601172,105.707326976436,113.036963643635,0.655304991057354,6,0.539919859933079,0.024354667277641,0.120278705271956,0,0.0543920427506781,0.153852864053184,0,0.107201860713462
"FF56_1",8.37196493248067,1.00524012364588,8.42789023763656,460.642965448455,105.600590801028,114.645828842815,0.657191492963297,7,0.548040557483533,0.06857296953493,0.0303432373395931,0.113340367094363,0.0641621225413591,0.0405104711282234,0,0.135030274877999
"FF57_1",8.38766975612522,1.01725561472531,8.44838868792141,452.872237464207,103.183471980698,113.28042554848,0.38965976098337,6,0.772219794263159,0,0.042478841482852,0.0265636502015641,0.00890187926145247,0.084970696386843,0,0.0648651384041296
"FF60_1",8.16239168443266,0.717748143420949,8.16802884268467,488.696910361018,114.828543426113,119.200441318162,0.540321881476869,4,0,0.0730640094245846,0.63363490458394,0,0.21677120051172,0.0765298854797553,0,0
"FF61_1",7.98289195829113,0.558804157622744,7.99692521701503,498.503853646698,117.173646019194,121.997740416937,0.633050788972314,5,0,0.0325535340862151,0.178622956643693,0.00614914820834206,0.504159609376444,0.278514751685306,0,0
"FF62_1",8.00082188271319,0.582998430411759,8.02772088737704,468.821447678655,109.570079562255,116.110959859953,0.690288924085314,4,0,0.0979293442589732,0.339472229971517,0,0.394726073183653,0.167872352585857,0,0
"FF63_1",8.089628206158,0.657369824295582,8.12717222441692,472.638133371172,110.002546011475,116.754310349319,0.243036772254156,3,0,0.061838275952468,0.865097714620132,0,0.0669753419751172,0.00608866745228338,0,0
"FF64_1",8.22063225205402,0.777154750131832,8.27021467462489,452.756127587936,104.803696159888,112.653847037853,0.344162802678121,5,0.0782628235030081,0.0622154389457084,0.802613533659372,0,0.0325535340848697,0.0243546698070414,0,0
"FF65_1",8.28144320907072,0.842257976695453,8.34583890652435,464.814023426578,106.77595110183,115.993054582855,0.277562135166204,4,0,0.147752535905638,0.836935452035329,0,0,0.011455561070644,0,0.00385645098838903
"FF66_1",8.24101569823286,0.812659427826934,8.31185548173562,485.132147064021,111.003628380925,121.184295072807,0.274396225782437,5,0,0.0424853363923675,0.84734552757447,0,0.0278205458626505,0.0698073126096203,0,0.0125412775608913
"FF67_1",8.25060528607244,0.818717019160152,8.32435360593158,473.659648864895,107.710511778628,118.524737075086,0.591126853243822,7,0.216090653150982,0.0752925027160287,0.594301840680296,0.03131919172387,0.0260876078348928,0.0243546698076946,0,0.032553534086236
"FF68_1",8.37197824015925,0.916610170948184,8.45862857909846,450.826092666043,101.941302037514,113.139916172912,0.135964567613128,4,0.927995007654019,0.00123738276015235,0,0.0220582699678471,0,0,0,0.048709339617982
"FF69_1",8.3522395948538,0.918011391232849,8.45161095515471,471.114114344657,105.554995304625,119.28743804679,0.556511151903889,6,0.635562889940287,0.048709339614213,0.0051988140810807,0.0587945751063827,0.127487549457512,0,0,0.124246831800525
"FF70_1",8.17786341383245,0.69588079290697,8.18884862067802,484.337443350876,113.634889974803,118.275185182256,0.6790052171315,4,0,0.142784970251729,0.397370919950574,0,0.365891324328616,0.0939527854690808,0,0
"FF71_1",8.08747675808093,0.612426194387247,8.1086491464061,474.927891684437,111.548408615694,117.295484711723,0.564696087482005,3,0,0.121199317422612,0.570681181713043,0,0.308119500864344,0,0,0
"FF72_1",8.16838861690729,0.691773567414054,8.20742987846378,450.087404780304,105.073338369786,111.419578664851,0.314418009678188,3,0,0.16663626480262,0.810742007681,0,0,0.0226217275163809,0,0
"FF73_1",8.21619603782746,0.720558202354691,8.26792547872783,453.252556534856,105.453471322581,112.493001148792,0.413471959446438,2,0,0.291999951257744,0.708000048742256,0,0,0,0,0
"FF74_1",8.32550489060361,0.82008828224264,8.3889540059654,444.253527413599,102.684981666444,110.3342809317,0.718862172466218,6,0.244941436294826,0.118247651767871,0.430091583527434,0,0.000729804189609936,0.121260761022711,0,0.0847287631975488
"FF75_1",8.3435051289703,0.850719917681847,8.41809902185946,454.092859481562,104.537656607212,113.286266046329,0.601051274903349,6,0.577651778738219,0.0455610682116903,0.232623304691878,0.0601648893479182,0.0109349633556226,0,0,0.0730639956546718
"FF76_1",8.3051053152786,0.803081612391132,8.39252191646338,460.825421638213,105.671005203418,115.777944946819,0.517417811190033,5,0.0935847295461908,0.156059821154118,0.66785822276326,0.0372537715018275,0.0452434550346043,0,0,0
"FF77_1",8.27965818437912,0.789511365279771,8.37293367461521,455.377636803879,103.445628876637,115.73318169481,0.338811245791072,4,0.0150004534697159,0.139413264902145,0.799635019017053,0,0.0459512626110859,0,0,0
"FF78_1",8.29036576887667,0.792649592612599,8.39139151287817,473.041712344891,106.742456944277,119.502590718374,0.770682929359401,6,0.200758004252282,0.215327041490298,0.344426416416476,0.115735540020808,0.06237141684145,0.0613815809786856,0,0
"FF79_1",8.33271917072789,0.845268280843242,8.44616134554541,464.196225746527,104.194909956081,117.647799986471,0.764720394294018,6,0.286972954693051,0,0.0678651825498709,0.0521710942916616,0.320637404426257,0.169987738573523,0,0.102365625465636
"FF80_1",8.19671199166647,0.692071846517616,8.21166128746114,482.295917595417,112.508367147682,118.216448613662,0.369576745742426,3,0,0.214137895496029,0.764265532419395,0,0,0.0215965720845751,0,0
"FF81_1",8.14661484175967,0.646631589880065,8.17075733109027,476.956827903756,111.220480394735,118.259049106322,0.064578914353432,3,0,0.0204376393869952,0.966872460554839,0,0.0126899000581657,0,0,0
"FF82_1",8.17183632235774,0.656171239429981,8.21378334269163,472.139043604488,109.452118330822,116.975114758317,0.143842415091664,2,0,0.0780061701231071,0.921993829876893,0,0,0,0,0
"FF83_1",8.13703060317549,0.599190749272392,8.19814876040184,491.768863317893,113.862567502542,121.391873271649,0.484351124695383,2,0,0.411544148569421,0.588455851430578,0,0,0,0,0
"FF84_1",8.27538404464924,0.728339370076674,8.35381066207943,464.474288166888,106.77078786816,114.781164293893,0.71511292052025,6,0.293687395608846,0.408164873202991,0.147153149121882,0,0.0510270267895139,0.0126899000580192,0,0.0872776552187478
"FF85_1",8.34095299719967,0.78776321606474,8.42885341177955,464.638947917719,106.686234385064,115.123538288185,0.110075504827986,3,0.942442193293447,0,0,0,0.034726882666345,0,0,0.0228309240402083
"FF86_1",8.33041068940851,0.775984533881079,8.42820075399621,467.509885436689,106.869987451488,117.041843267635,0.698746689721302,6,0.463636924163799,0.231239221587717,0.156354790132761,0,0.048709339604453,0.0297538128232,0,0.0703059116880696
"FF87_1",8.31980755787663,0.771960277225289,8.42525006803295,464.886927782714,105.70829923778,117.036754274606,0.715570784700584,6,0.408466934984696,0.118180598204674,0.301844647880951,0,0.0253798001182869,0.0487093396037973,0,0.0974186792075946
"FF88_1",8.29533955353013,0.740066666253474,8.41761357344899,470.079100494751,105.983105434351,118.67994985939,0.64376932224781,3,0.345218470951712,0.433893017257467,0.220888511790821,0,0,0,0,0
"FF89_1",8.29345805000752,0.741716835820265,8.42807017525721,475.822583684638,106.595269395575,120.216622884327,0.59874781318136,4,0.18619134343634,0.176932242951814,0.574752997726566,0,0,0.0621234158852802,0,0
"FF90_1",8.27794877248706,0.755987911347316,8.29282041659896,465.750897131313,107.896184567937,115.827061868508,0.55168683668868,5,0,0.256422204195745,0.61376374248749,0.0307853086426554,0.0481353236835594,0.0508934209905507,0,0
"FF91_1",8.24915077917663,0.724500051252357,8.27559319524349,468.941473462475,108.735850133058,117.019768643287,0.28229349302389,2,0,0.170070835650961,0.829929164349039,0,0,0,0,0
"FF92_1",8.15594588440874,0.614597594215312,8.20166698465394,487.316313837237,112.374626033638,121.58707672744,0.46914332169858,2,0,0.375789134329118,0.624210865670883,0,0,0,0,0
"FF93_1",8.07795055900506,0.515342038219793,8.14432843902552,498.559413998697,114.980718597692,123.952398974616,0.496789800735561,2,0,0.459936305309928,0.540063694690072,0,0,0,0,0
"FF94_1",8.16729164515849,0.59076940554782,8.25093956436186,476.991102885258,109.184944356517,119.089755350712,0.505638814467257,3,0.00568875450183019,0.497991428617641,0.496319816880528,0,0,0,0,0
"FF95_1",8.26767626318959,0.685976085863944,8.36260689908095,478.610876550643,109.203251799075,119.174987835909,0.21444449848891,3,0.0420279999467248,0.0730639985259607,0.882271004034779,0,0,0.00263699749253545,0,0
"FF96_1",8.27284412036001,0.683137463600087,8.37978190652341,481.918802674303,109.849316931487,120.756211169731,0.538522039304421,5,0.00421888479918475,0.363668684925952,0.571123512143188,0,0,0.00952148847422857,0,0.0514674296574464
"FF97_1",8.22553799321562,0.624586849578515,8.35026086112746,490.455933713989,111.063975559013,123.426323542918,0.521733562893821,3,0,0.444214108681093,0.529379808398111,0,0.026406082920796,0,0,0
"FF98_1",8.21106533471823,0.597525726717282,8.35060661831766,487.76348996841,109.71652883842,122.796388622956,0.401517807094454,3,0,0.269880999737602,0.724996690217259,0,0.00512231004513898,0,0,0
"FF99_1",8.23790952684354,0.631964210671394,8.38985494384727,478.185922470415,107.028756158461,120.852023801253,0.0760322434337304,3,0,0.0248484767104091,0.960804069697281,0,0.0143474535923095,0,0,0
"FG00_1",8.59774652650967,1.43333329260349,8.52078618979705,452.452414061683,106.227706554587,112.152512116153,0.205854102823287,2,0.88350091080512,0,0,0,0,0,0,0.11649908919488
"FG03_1",8.57006721881254,1.44552819499213,8.48028235651921,446.742105370513,105.141891986473,109.17557297421,0.178867206440607,5,0.904628917617482,0.0239765190771829,0.014047124583466,0,0.0421413737505191,0,0,0.0152060649713499
