atlas,period,survey,site,X,Y,expected_richness,dominant_variable,dominant_variable_label,dominant_direction,dominant_total_importance,dominant_net_score,dominant_direction_balance,total_site_importance,relative_dominance,n_species_contributing
1,1970s,CH34_1,CH34,517500.0764450698,6072499.728976444,57.51917358539012,perc_forest,Forest (% coverage),Mostly positive,0.005713878188065018,0.005394035698684613,0.9440235722825728,0.018734440248196253,0.3049932697410134,157
1,1970s,CH35_1,CH35,517500.094920755,6077499.767569357,56.75784052211683,perc_forest,Forest (% coverage),Mostly positive,0.0076843360872971824,0.00763214772981396,0.993208475411494,0.018373887310609998,0.41822048635619224,157
1,1970s,CH36_1,CH36,517500.0596092466,6082499.843271963,66.34607209247785,perc_forest,Forest (% coverage),Mostly positive,0.0054466047155618,0.004996789240021696,0.9174136000259188,0.017806471925210333,0.30587781445074014,157
1,1970s,CH37_1,CH37,517500.0990708113,6087499.845282487,73.21375473790312,perc_forest,Forest (% coverage),Mostly positive,0.005218598075614517,0.0047199726669783,0.9044522300028823,0.018304860833487376,0.28509356739098946,157
1,1970s,CH38_1,CH38,517500.08484500466,6092499.773080584,44.32945851793813,perc_forest,Forest (% coverage),Mostly positive,0.004927939531007473,0.0046105882788265,0.9356016342765282,0.015118223500662865,0.32596022481023684,157
1,1970s,CH39_1,CH39,517500.08040979074,6097499.738171189,45.491064869862015,perc_forest,Forest (% coverage),Mostly positive,0.005764490898747777,0.005590132218048376,0.9697529784048617,0.015215182648431854,0.3788643903884974,157
1,1970s,CH45_1,CH45,522500.10633223125,6077499.739130003,57.59548322866836,perc_forest,Forest (% coverage),Mostly positive,0.008095667863601367,0.008022986501234671,0.9910221906838007,0.017427857808611127,0.46452455330461134,157
1,1970s,CH46_1,CH46,522500.095481355,6082499.851588371,71.71880186527872,perc_forest,Forest (% coverage),Mostly positive,0.008408635600389847,0.008318994482247962,0.9893393979235194,0.018646385601751508,0.4509525749376329,157
1,1970s,CH47_1,CH47,522500.08047616767,6087499.778844974,47.122452844158545,perc_forest,Forest (% coverage),Mostly positive,0.006184197805056277,0.006127109532333555,0.9907686858470075,0.015472788379072545,0.399682180971376,157
1,1970s,CH48_1,CH48,522500.0599631547,6092499.743431038,64.45302401334364,perc_forest,Forest (% coverage),Mostly positive,0.00653285953072796,0.006311492321477159,0.966114806508608,0.01696655481494469,0.3850433751567293,157
1,1970s,CH49_1,CH49,522500.09763021604,6097499.74564588,49.88731760837773,perc_forest,Forest (% coverage),Mostly positive,0.008613562584402394,0.0085992378461633,0.9983369554584727,0.01807339630222022,0.47658793291354234,157
1,1970s,CH55_1,CH55,527500.1220357711,6077499.812824085,82.93698451453355,perc_forest,Forest (% coverage),Mostly positive,0.007577372627989197,0.0067183250136470625,0.8866298839298208,0.020882439948773167,0.36285858580593516,157
1,1970s,CH56_1,CH56,527500.1371200755,6082499.748749458,83.93723891380525,perc_forest,Forest (% coverage),Mostly positive,0.0076783623778136165,0.00724033123194974,0.9429525301997267,0.019573004244482887,0.39229350190213874,157
1,1970s,CH57_1,CH57,527500.06665524,6087499.8329139035,68.82809933280562,perc_forest,Forest (% coverage),Mostly positive,0.006208239105762301,0.005800384891307759,0.9343043643283675,0.017544447169872666,0.3538577787975612,157
1,1970s,CH58_1,CH58,527500.1039774861,6092499.843916504,68.73457363696237,perc_forest,Forest (% coverage),Mostly positive,0.005303993884884474,0.0046937987033011915,0.8849555269431513,0.01879492980152537,0.28220344214608395,157
1,1970s,CH59_1,CH59,527500.0566075259,6097499.78055875,62.29722623746043,perc_forest,Forest (% coverage),Mostly positive,0.007632133847740712,0.007273834958374627,0.9530539038604322,0.01862447766530412,0.40979049103528703,157
1,1970s,CH65_1,CH65,532500.1587029257,6077499.766040378,47.82073794485892,perc_forest,Forest (% coverage),Mostly positive,0.007916838334604962,0.007016233307583846,0.8862418317822003,0.02090393110634642,0.37872485774703957,157
1,1970s,CH66_1,CH66,532500.1337911482,6082499.8680635905,70.98228857542216,perc_forest,Forest (% coverage),Mostly positive,0.006597476726500694,0.005100201695070047,0.7730533818457587,0.02214211032965175,0.2979606111737977,157
1,1970s,CH67_1,CH67,532500.1383813849,6087499.785338982,67.61534380756437,perc_forest,Forest (% coverage),Mostly positive,0.006160358192767417,0.005550274104253642,0.9009661338799998,0.018359869493924517,0.33553387701399223,157
1,1970s,CH68_1,CH68,532500.1055866433,6092499.851210683,55.85639536500088,perc_forest,Forest (% coverage),Mostly positive,0.006661429725796957,0.006582231337853982,0.9881109024334112,0.01629797365978149,0.4087274813945348,157
1,1970s,CH69_1,CH69,532500.1006905059,6097499.843565278,37.4244615462946,perc_forest,Forest (% coverage),Mostly positive,0.005966274049882422,0.005394750752628618,0.9042076692294972,0.017339153319745195,0.34409258283034194,157
1,1970s,CH76_1,CH76,537500.1671288088,6082499.875993361,53.037302575571836,perc_forest,Forest (% coverage),Mostly positive,0.006046130896760584,0.004364640516478085,0.7218898484014936,0.02191385645968161,0.275904467471739,157
1,1970s,CH77_1,CH77,537500.117400458,6087499.857259013,97.00782012974909,perc_forest,Forest (% coverage),Mostly positive,0.007303686462708723,0.006338648523404523,0.8678697471158564,0.02124477240833334,0.3437874655622964,157
1,1970s,CH78_1,CH78,537500.0797039657,6092499.876351775,54.25694175446531,perc_forest,Forest (% coverage),Mostly positive,0.0071952857096321725,0.007139753985788572,0.9922822072556116,0.016606949389673872,0.43326956328934013,157
1,1970s,CH79_1,CH79,537500.1184237195,6097499.822506665,39.76587972993661,perc_forest,Forest (% coverage),Mostly positive,0.0051719975492788015,0.004637369018636231,0.8966301655117527,0.016719749214524102,0.3093346367172776,157
1,1970s,CH86_1,CH86,542500.1236062861,6082499.882608107,71.95569255917891,perc_forest,Forest (% coverage),Mostly positive,0.006516668674073717,0.004674964657348138,0.7173856599380726,0.023008941627128757,0.28322331290502384,157
1,1970s,CH87_1,CH87,542500.149057873,6087499.82690813,51.670066104253166,perc_forest,Forest (% coverage),Mostly positive,0.0066694347124612715,0.006354138564789826,0.952725206668214,0.01779979697675415,0.37469161705446963,157
1,1970s,CH88_1,CH88,542500.106858969,6092499.808460251,59.9312091661925,perc_forest,Forest (% coverage),Mostly positive,0.007082961094727812,0.006749253609660902,0.9528858791395445,0.017864204484570868,0.39648902926773444,157
1,1970s,CH89_1,CH89,542500.1246051298,6097499.828453947,46.78490787942882,perc_cropland,Cropland (% coverage),Mostly negative,0.007020640180781883,-0.0021899019350983323,-0.3119233971131169,0.02626358097196512,0.26731465858658104,157
1,1970s,CH95_1,CH95,547500.1578898588,6077499.78884103,75.86093148470495,perc_forest,Forest (% coverage),Mostly positive,0.007387721665572761,0.005437690067395713,0.7360442520101542,0.024169013948654002,0.3056691382307796,157
1,1970s,CH96_1,CH96,547500.1469696249,6082499.888868037,81.77762772705626,perc_forest,Forest (% coverage),Mostly positive,0.006294454452126963,0.003870281973605277,0.6148717101761643,0.025053017877889293,0.25124535825610755,157
1,1970s,CH97_1,CH97,547500.118677858,6087499.915520176,74.18116959568447,perc_forest,Forest (% coverage),Mostly positive,0.005549152989287783,0.004424475021641668,0.7973243898992838,0.01977603251404846,0.28059991231030723,157
1,1970s,CH98_1,CH98,547500.1365322527,6092499.869449572,55.121878749617,perc_forest,Forest (% coverage),Mostly positive,0.0064110193254481905,0.005053219664228119,0.7882084591711711,0.02103640433677604,0.3047583238472169,157
1,1970s,CH99_1,CH99,547500.1347144407,6097499.861230696,46.56698655648865,perc_forest,Forest (% coverage),Mostly positive,0.005473121134419111,0.00425538120645227,0.7775053944432593,0.019621569143701355,0.27893391676964924,157
1,1970s,DB00_1,DB00,552499.6775389926,6352499.672118262,42.627739698080944,perc_forest,Forest (% coverage),Mostly positive,0.005287212633700332,0.004957875400596835,0.9377106131491054,0.01438137750790332,0.3676429904433516,157
1,1970s,DB01_1,DB01,552499.6678686532,6357499.717959825,44.4476662323195,perc_forest,Forest (% coverage),Mostly positive,0.004559719211005134,0.004231014598740498,0.9279112162276816,0.013927823712247208,0.3273820307616055,157
1,1970s,DB02_1,DB02,552499.6512258302,6362499.689666688,27.91849522090621,perc_forest,Forest (% coverage),Mostly positive,0.003941745578252417,0.003858326792257501,0.9788370953074297,0.012929958463934786,0.3048536922409326,157
1,1970s,DB03_1,DB03,552499.6240161804,6367499.80984399,51.88714908227328,perc_forest,Forest (% coverage),Mostly positive,0.004841736278191064,0.004620789941518434,0.9543663008520615,0.013722115094288556,0.3528418356005701,157
1,1970s,DB04_1,DB04,552499.6497318089,6372499.74527787,20.688981170148434,perc_forest,Forest (% coverage),Mostly positive,0.004822128176868611,0.004437363399884855,0.9202085131561943,0.014879856561866038,0.3240708777547438,157
1,1970s,DB05_1,DB05,552499.6646834601,6377499.717803373,36.328251463633784,perc_forest,Forest (% coverage),Mostly positive,0.005476116345865949,0.004445341589692626,0.8117690182109663,0.017048405046405174,0.3212098921254011,157
1,1970s,DB11_1,DB11,557499.6898730142,6357499.755865983,54.656701856830665,perc_forest,Forest (% coverage),Mostly positive,0.004832190221509803,0.004297447688026117,0.8893374414145876,0.01507333972010711,0.32057860508934816,157
1,1970s,DB13_1,DB13,557499.6790873646,6367499.744899912,32.74862806357594,perc_forest,Forest (% coverage),Mostly positive,0.005144006305149753,0.004905294585819104,0.9535942016455792,0.014919602890261337,0.34478171724714374,157
1,1970s,DB14_1,DB14,557499.6920318474,6372499.795985679,39.23917848910627,perc_forest,Forest (% coverage),Mostly positive,0.004851204053057894,0.004721027377940828,0.9731661101670191,0.01324114919522958,0.36637333977066344,157
1,1970s,DB15_1,DB15,557499.6776623846,6377499.772861233,41.259546120503465,perc_forest,Forest (% coverage),Mostly positive,0.005722741284027998,0.0056739634849852245,0.9914764976045813,0.013649220246890265,0.41927239655553394,157
1,1970s,DB16_1,DB16,557499.6934591797,6382499.787658613,51.15437309682872,perc_cropland,Cropland (% coverage),Mixed,0.005288009486084092,-2.8630894342324077e-4,-0.05414304648595855,0.02044549585025645,0.25863933674260897,157
1,1970s,DB20_1,DB20,562499.6596629414,6352499.822055593,35.05620815490471,perc_forest,Forest (% coverage),Mostly positive,0.005812981883999424,0.005746832671749718,0.9886204337860082,0.014156153698024108,0.41063286030942076,157
1,1970s,DB21_1,DB21,562499.6778171846,6357499.774650563,31.20532094812379,perc_forest,Forest (% coverage),Mostly positive,0.004052333871233185,0.004002117862349334,0.9876081264576134,0.012673613072873437,0.31974574637336756,157
1,1970s,DB22_1,DB22,562499.6515363256,6362499.764446196,32.66983547465052,perc_cropland,Cropland (% coverage),Mostly positive,0.00356845820106878,0.00237668575276378,0.6660259470187838,0.014410847393809885,0.2476230650115409,157
1,1970s,DB23_1,DB23,562499.6400820935,6367499.792328508,34.79154281440887,perc_forest,Forest (% coverage),Mostly positive,0.004772276433143307,0.004415675276458405,0.9252765086682074,0.01499935658877854,0.31816540962254253,157
1,1970s,DB24_1,DB24,562499.6441820732,6372499.746949654,51.382965807696465,perc_forest,Forest (% coverage),Mostly positive,0.0055783743137380526,0.005438748166840514,0.9749701007776268,0.014060218333292504,0.39674876886721544,157
1,1970s,DB25_1,DB25,562499.6611575983,6377499.739594084,49.59620021432729,perc_forest,Forest (% coverage),Mostly positive,0.006140887029481236,0.006074219239070679,0.9891436220711278,0.014188412246493247,0.43281002291140747,157
1,1970s,DB26_1,DB26,562499.6900292314,6382499.770230629,47.38891450278554,perc_forest,Forest (% coverage),Mostly positive,0.00647757779804108,0.005397441339196881,0.8332499442660728,0.0185105433315694,0.3499399062475755,157
1,1970s,DB31_1,DB31,567499.6497347835,6357499.773935058,33.18389681031626,perc_forest,Forest (% coverage),Mostly positive,0.0056915105145488075,0.005669025759416633,0.9960494221921056,0.013683127683790985,0.41595099059778295,157
1,1970s,DB32_1,DB32,567499.649767541,6362499.788996397,43.21675566129915,perc_forest,Forest (% coverage),Mostly positive,0.0050875291676178575,0.0050411468111953685,0.9908831271734592,0.013239195036389925,0.38427783212151617,157
1,1970s,DB33_1,DB33,567499.6483663965,6367499.730884405,50.718519945043454,perc_forest,Forest (% coverage),Mostly positive,0.004929465995037346,0.00433954224300721,0.8803270470626977,0.01577571864686682,0.3124717234999862,157
1,1970s,DB34_1,DB34,567499.6427126657,6372499.710880268,62.12456772257633,perc_forest,Forest (% coverage),Mostly positive,0.007975366072921534,0.007941514804706415,0.9957555217020001,0.015679497452349492,0.5086493426947474,157
1,1970s,DB35_1,DB35,567499.6318198992,6377499.728951592,47.993131454831584,perc_forest,Forest (% coverage),Mostly positive,0.006601733192988134,0.006566461783820076,0.9946572501285691,0.014331090732715083,0.4606581115223607,157
1,1970s,DB36_1,DB36,567499.676348217,6382499.674741831,38.280536068861316,perc_forest,Forest (% coverage),Mostly positive,0.006328161313796606,0.005654502217594011,0.893545840126754,0.01656254128339336,0.3820767118716024,157
1,1970s,DB40_1,DB40,572499.6344654928,6352499.8530826,62.48396292954345,perc_forest,Forest (% coverage),Mostly positive,0.008456275107514745,0.008401281191170286,0.9934966736955392,0.016326181882578193,0.5179579137568293,157
1,1970s,DB41_1,DB41,572499.6216895938,6357499.864695008,36.04704420547338,perc_forest,Forest (% coverage),Mostly positive,0.00602290543041779,0.006003069153442234,0.9967065269072007,0.013969279866704478,0.4311536090541986,157
1,1970s,DB42_1,DB42,572499.5906535387,6362499.80320541,48.552983875879015,perc_forest,Forest (% coverage),Mostly positive,0.008186152691545125,0.008172431167957003,0.9983238128941457,0.01580115396505326,0.5180730919811357,157
1,1970s,DB43_1,DB43,572499.5984189146,6367499.780956781,49.48587246032354,perc_forest,Forest (% coverage),Mostly positive,0.005583831676404968,0.005462542008432526,0.9782784161483659,0.01393921089321558,0.4005844892642166,157
1,1970s,DB44_1,DB44,572499.5838254265,6372499.796851205,57.60038903008669,perc_forest,Forest (% coverage),Mostly positive,0.007512531351420156,0.007488332433023718,0.996778859579486,0.015170056360442202,0.49522105738578603,157
1,1970s,DB45_1,DB45,572499.6077339851,6377499.740606079,45.510478129134604,perc_forest,Forest (% coverage),Mostly positive,0.00574811089564657,0.005593143094609627,0.9730402207176777,0.014282913204554243,0.40244667270075757,157
1,1970s,DB46_1,DB46,572499.6071544627,6382499.722435604,22.990290602328113,perc_forest,Forest (% coverage),Mostly positive,0.005096419075412258,0.004282119123259238,0.8402211552653468,0.017090370635783295,0.29820412816217873,157
1,1970s,DB52_1,DB52,577499.5523310879,6362499.807698655,37.66672293292675,perc_forest,Forest (% coverage),Mostly positive,0.004950108886071837,0.00489897785171695,0.9896707253251025,0.0132335183418563,0.374058414262754,157
1,1970s,DB53_1,DB53,577499.5700187528,6367499.831857608,42.336857045374906,perc_forest,Forest (% coverage),Mostly positive,0.007044664412321894,0.007003742174269879,0.99419103087715055,0.01472289639167174,0.47848359622409825,157
1,1970s,DB54_1,DB54,577499.5493575014,6372499.782863706,53.063753390485736,perc_forest,Forest (% coverage),Mostly positive,0.00877471391000886,0.008752630984126335,0.9974833451997408,0.01611902969162519,0.544369858352445,157
1,1970s,DB55_1,DB55,577499.5492296974,6377499.66181914,57.377371900971006,perc_forest,Forest (% coverage),Mostly positive,0.007647095599164355,0.0070688053412179385,0.9243777914833954,0.017654420722775014,0.43315471627450514,157
1,1970s,DB56_1,DB56,577499.5641771164,6382499.691316109,52.19925836920393,perc_forest,Forest (% coverage),Mostly positive,0.006515994007257285,0.005552909862145804,0.852196895202968,0.017914459318295935,0.36372819807084755,157
1,1970s,DB57_1,DB57,577499.537492288,6387499.64755162,45.7529564803785,perc_forest,Forest (% coverage),Mostly positive,0.006994716733955103,0.005996672757448344,0.8573145969354469,0.018397231255264577,0.38020486000867576,157
1,1970s,DB60_1,DB60,582499.5631405126,6352499.870773819,47.153169686454746,perc_forest,Forest (% coverage),Mostly positive,0.005772425074473343,0.005708010784986484,0.9888410349799585,0.013918894199112604,0.4147186545064307,157
1,1970s,DB62_1,DB62,582499.4927491389,6362499.801014301,45.063425247139634,perc_forest,Forest (% coverage),Mostly positive,0.005909767182524327,0.005872766047322871,0.9937389859771683,0.013828208138649812,0.42737042451700885,157
1,1970s,DB63_1,DB63,582499.5234498292,6367499.770816479,44.61579727425354,perc_forest,Forest (% coverage),Mostly positive,0.007411851903830357,0.007368420287298123,0.9941402476606706,0.015352401472205074,0.482781271532615,157
1,1970s,DB64_1,DB64,582499.4955886239,6372499.778775646,52.172227378828396,perc_forest,Forest (% coverage),Mostly positive,0.008163417381251824,0.007979914913489322,0.9775213664581287,0.016590878579955042,0.49204250045653375,157
1,1970s,DB65_1,DB65,582499.4702860015,6377499.714756137,45.34042922598356,perc_forest,Forest (% coverage),Mostly positive,0.006521886340508149,0.005415008587777747,0.8302825754788975,0.018948508207828,0.344189963081834,157
1,1970s,DB66_1,DB66,582499.5038627629,6382499.691246823,43.33060016125647,perc_forest,Forest (% coverage),Mostly positive,0.00762239704243831,0.007168528665801428,0.9404559518337955,0.016907473117364874,0.4508300554155371,157
1,1970s,DB67_1,DB67,582499.4776775325,6387499.594470724,51.0389300817301,perc_forest,Forest (% coverage),Mostly positive,0.006056480794425408,0.004748594505847648,0.7840517731383573,0.019258083217700422,0.31449032211361494,157
1,1970s,DB68_1,DB68,582499.4481154357,6392499.536917151,27.450946779027472,perc_cropland,Cropland (% coverage),Mixed,0.00687443669089677,-0.0017065667375137368,-0.24824822952746042,0.02434887967385111,0.28233071841409624,157
1,1970s,DB70_1,DB70,587499.5384229121,6352499.942973814,40.848767499048314,perc_forest,Forest (% coverage),Mostly positive,0.0042001084073487035,0.004053026559263126,0.9649814162348199,0.01332830721250101,0.31512692049964897,157
1,1970s,DB71_1,DB71,587499.4899705768,6357499.898755164,32.43931361154029,perc_forest,Forest (% coverage),Mostly positive,0.00652974798393495,0.006509552960088076,0.996907227676082,0.014647107173175387,0.4458046156645516,157
1,1970s,DB72_1,DB72,587499.4900431393,6362499.784009084,55.908576498618366,perc_forest,Forest (% coverage),Mostly positive,0.007072957212593035,0.006983033109012519,0.987286208458831,0.015259470004155902,0.46351263908030366,157
1,1970s,DB73_1,DB73,587499.4724052523,6367499.8200299665,47.146843135990586,perc_forest,Forest (% coverage),Mostly positive,0.0075502262133881805,0.007427261799168094,0.9837138105872849,0.015672409305278814,0.48175274562572185,157
1,1970s,DB74_1,DB74,587499.4405852477,6372499.784163884,48.34054245943441,perc_forest,Forest (% coverage),Mostly positive,0.0061961652390317605,0.00505218179069189,0.8153723465711455,0.01804537221772293,0.3433658870691684,157
1,1970s,DB75_1,DB75,587499.4508390957,6377499.788968703,45.459526058581986,perc_cropland,Cropland (% coverage),Mostly negative,0.007151271525008472,-0.0020703535541582653,-0.28950845271615,0.025441319888479617,0.28108885688146723,157
1,1970s,DB77_1,DB77,587499.4197526195,6387499.582648063,42.07148466369424,perc_forest,Forest (% coverage),Mostly positive,0.006370693856937162,0.005418069518078752,0.8504677260827593,0.017320436829253882,0.36781369429304367,157
1,1970s,DB78_1,DB78,587499.3735523641,6392499.482754864,50.29357801254047,perc_forest,Forest (% coverage),Mostly positive,0.005747523921941022,0.004672511636496498,0.8129607984160461,0.017750865902657016,0.3237883691679915,157
1,1970s,DB79_1,DB79,587499.3020525747,6397499.533405255,35.950141363291046,perc_forest,Forest (% coverage),Mostly positive,0.00665046490727376,0.005691026605401855,0.8557336494141115,0.017660354310451182,0.37657596163504464,157
1,1970s,DB80_1,DB80,592499.4685152426,6352499.8696485795,30.992502559481725,perc_forest,Forest (% coverage),Mostly positive,0.00580132703597722,0.004908551456262739,0.846108386205796,0.017025330183065897,0.3407468151042064,157
1,1970s,DB81_1,DB81,592499.4687914647,6357499.903263027,38.83413304094953,perc_cropland,Cropland (% coverage),Mixed,0.0052256196936267645,2.8351548540791013e-4,0.054254902199195515,0.019589617611397755,0.2667545532173309,157
1,1970s,DB82_1,DB82,592499.4395459738,6362499.8651057985,54.88539072098092,perc_forest,Forest (% coverage),Mostly positive,0.006543711848787488,0.005486934206512763,0.8385048628829004,0.018152294078286297,0.3604895238346238,157
1,1970s,DB83_1,DB83,592499.43704912,6367499.867802329,61.86701455776281,perc_forest,Forest (% coverage),Mostly positive,0.005629655450098306,0.0036759002167319446,0.6529529647623027,0.02059299278468969,0.27337723608021636,157
1,1970s,DB89_1,DB89,592499.276854376,6397499.389086184,57.10430692957908,perc_forest,Forest (% coverage),Mostly positive,0.007282434034534752,0.0068318172286341555,0.9381227754671472,0.01633737270850641,0.4457530696317526,157
1,1970s,DC00_1,DC00,552499.7981343176,6302499.822003722,72.31382447266202,perc_forest,Forest (% coverage),Mostly positive,0.008295782225847759,0.008250364791227831,0.9945252378397281,0.01649146749403971,0.5030348105070693,157
1,1970s,DC01_1,DC01,552499.82723216,6307499.828336293,52.76880833299337,perc_forest,Forest (% coverage),Mostly positive,0.005523209763208533,0.005342415302979629,0.967266414280837,0.014240820891864616,0.38784349618242786,157
1,1970s,DC02_1,DC02,552499.7944827778,6312499.871378481,52.38652211166681,perc_forest,Forest (% coverage),Mostly positive,0.004976893880510896,0.004705140017523399,0.9453968942251989,0.014159121132332461,0.35149737289457333,157
1,1970s,DC03_1,DC03,552499.7615257066,6317499.840557125,43.116353749243764,perc_forest,Forest (% coverage),Mostly positive,0.0045241540061387395,0.004255792647482777,0.9406825324045495,0.013490766119791558,0.3353518966948514,157
1,1970s,DC04_1,DC04,552499.7262227507,6322499.847153073,65.16296886701736,perc_forest,Forest (% coverage),Mostly positive,0.0052573769741515695,0.003230082627955923,0.6143905304559582,0.02045653408332544,0.25700233249370286,157
1,1970s,DC05_1,DC05,552499.6892463007,6327499.779825433,48.52800526661009,perc_cropland,Cropland (% coverage),Mostly negative,0.006856840430759993,-0.0019568748774249733,-0.28539017309581444,0.025480678005851434,0.269099606736735,157
1,1970s,DC07_1,DC07,552499.6635607927,6337499.75798567,84.21422913988974,perc_forest,Forest (% coverage),Mostly positive,0.006099301523896772,0.004558532377256639,0.7473859686058357,0.020590564263310393,0.2962182796886681,157
1,1970s,DC08_1,DC08,552499.6732267597,6342499.8034165995,82.6721928969918,perc_forest,Forest (% coverage),Mostly positive,0.0061319228990308425,0.004709850478869117,0.7680870350821786,0.020089234604372595,0.3052342719765031,157
1,1970s,DC09_1,DC09,552499.6781305044,6347499.774804628,45.92459301434293,perc_forest,Forest (% coverage),Mostly positive,0.004000289267193817,0.003011026588078435,0.7527022140053024,0.016325624442349456,0.2450313175658307,157
1,1970s,DC10_1,DC10,557499.8206087413,6302499.8354761265,53.15756109144478,perc_forest,Forest (% coverage),Mostly positive,0.006374839503510521,0.006336347759689355,0.9939619273865689,0.014435510734676997,0.4416081717286854,157
1,1970s,DC11_1,DC11,557499.7664055785,6307499.841569215,70.52925117697141,perc_forest,Forest (% coverage),Mostly positive,0.0072890247919602255,0.0071579205178581105,0.9820134684894031,0.015910891460491735,0.458115424271454,157
1,1970s,DC12_1,DC12,557499.7547180243,6312499.886004784,42.68162783925574,perc_forest,Forest (% coverage),Mostly positive,0.006382163041649424,0.006337240385180575,0.9929612176662226,0.014307472615479365,0.44607200818574433,157
1,1970s,DC13_1,DC13,557499.7253695964,6317499.856604637,37.02442399664777,perc_forest,Forest (% coverage),Mostly positive,0.006102400864492678,0.006076692499617606,0.9957871720580241,0.013898763388551514,0.43906070589842966,157
1,1970s,DC14_1,DC14,557499.73675981,6322499.865488209,49.22722622393066,perc_cropland,Cropland (% coverage),Mostly positive,0.004004104290689003,0.001359735363814995,0.3395854016532171,0.015331878376898242,0.26116201761176927,157
1,1970s,DC15_1,DC15,557499.7273178204,6327499.9117859565,54.72262774551837,perc_cropland,Cropland (% coverage),Mixed,0.005207125407422792,-1.2343652208576808e-4,-0.02370531001803961,0.020200242813856815,0.2577753869300445,157
1,1970s,DC16_1,DC16,557499.6978451451,6332499.884155993,44.94090006460996,perc_forest,Forest (% coverage),Mostly positive,0.005285520172216624,0.004987714106434728,0.9436562427010844,0.014644116351350094,0.3609313150348831,157
1,1970s,DC17_1,DC17,557499.7080623058,6337499.783408084,46.679104776704605,perc_forest,Forest (% coverage),Mostly positive,0.004598968921599149,0.004355877173437738,0.9471421198304417,0.013613826683932158,0.3378160328004707,157
1,1970s,DC18_1,DC18,557499.693518839,6342499.831295908,53.89506356811818,perc_forest,Forest (% coverage),Mostly positive,0.0039094566965380394,0.00295592319506927,0.7560956481975726,0.0163091428411966,0.23970951352898953,157
1,1970s,DC19_1,DC19,557499.6565704292,6347499.805162802,54.17614178185614,perc_forest,Forest (% coverage),Mostly positive,0.004148623394062348,0.002993011853194936,0.7214469882898114,0.016752038396368837,0.24764887089571147,157
1,1970s,DC20_1,DC20,562499.7978840575,6302499.938668321,41.93004515272562,perc_forest,Forest (% coverage),Mostly positive,0.004857459634567922,0.004780994899691772,0.9842582871235837,0.013322763874259408,0.36459849325656096,157
1,1970s,DC21_1,DC21,562499.7828758188,6307499.956366545,47.94068890569161,perc_forest,Forest (% coverage),Mostly positive,0.005832806241453263,0.005777329371354715,0.9904888199946916,0.013924258719986277,0.4188952790054889,157
1,1970s,DC22_1,DC22,562499.7944753097,6312499.901183143,42.57998846412048,perc_forest,Forest (% coverage),Mostly positive,0.0047227614301282965,0.00460205298008302,0.9744411290235345,0.013356954647378868,0.3535807041955539,157
1,1970s,DC23_1,DC23,562499.7692934149,6317499.883481737,71.3608670407537,perc_forest,Forest (% coverage),Mostly positive,0.00676708958957727,0.006386514022948137,0.9437608204248841,0.016434189874880784,0.41176897924981287,157
1,1970s,DC24_1,DC24,562499.7065775642,6322499.903231546,41.26767740171656,perc_cropland,Cropland (% coverage),Mostly negative,0.007198433237134708,-0.0019398134461982106,-0.269477174031601,0.02592502579117261,0.27766349376538524,157
1,1970s,DC25_1,DC25,562499.7284663095,6327499.850920295,49.02525024894309,perc_cropland,Cropland (% coverage),Mixed,0.006212051188280565,-0.0015387359172047256,-0.24770174465201608,0.02497151602068711,0.2487654807635358,157
1,1970s,DC26_1,DC26,562499.7110273131,6332499.835998577,71.85346055835626,perc_forest,Forest (% coverage),Mostly positive,0.008191806885236642,0.008099789112648912,0.9887670969449286,0.01651205133543277,0.4961107931912773,157
1,1970s,DC27_1,DC27,562499.653506505,6337499.858435164,54.294671520439344,perc_forest,Forest (% coverage),Mostly positive,0.0041898454724465005,0.003853483133191519,0.9197196313164802,0.01401650509101776,0.2989222666591469,157
1,1970s,DC28_1,DC28,562499.677609729,6342499.808717862,63.019013792376676,perc_forest,Forest (% coverage),Mostly positive,0.0052695785201388404,0.0044925319019536785,0.8525410305178092,0.016619758028594854,0.31706710236529034,157
1,1970s,DC30_1,DC30,567499.8116184272,6302499.909548791,41.51597059533896,perc_forest,Forest (% coverage),Mostly positive,0.0068824385515992344,0.0068632547887807135,0.9972126503310279,0.014626486403207297,0.4705462653074393,157
1,1970s,DC31_1,DC31,567499.7755507686,6307499.948179211,44.127495570070984,perc_forest,Forest (% coverage),Mostly positive,0.005791001652971791,0.005700450197427491,0.9843634208776593,0.013998993014287054,0.4136727296786009,157
1,1970s,DC32_1,DC32,567499.8096190846,6312499.914980982,55.405364251440155,perc_forest,Forest (% coverage),Mostly positive,0.0058577048759684315,0.005646138369528772,0.9638823547926385,0.014777460495396431,0.3963945549232401,157
1,1970s,DC33_1,DC33,567499.7285674406,6317499.918270218,60.40435147109654,perc_forest,Forest (% coverage),Mostly positive,0.005273864737590956,0.003636379519086693,0.6895094394756418,0.019362585616685156,0.27237399188289985,157
1,1970s,DC34_1,DC34,567499.7138947316,6322499.9609747855,37.71068723609087,perc_cropland,Cropland (% coverage),Mostly negative,0.0076986505621325545,-0.0024897841902059513,-0.3234052734452558,0.027900918723465215,0.27592821005058304,157
1,1970s,DC35_1,DC35,567499.7056084871,6327499.930768742,39.06026932118189,perc_forest,Forest (% coverage),Mostly positive,0.0045891032831204,0.004412329966774321,0.961479769479958,0.013294772731159404,0.3451810253487647,157
