atlas,period,survey,site,X,Y,variable,variable_label,n_species_contributing,expected_richness,positive_importance,negative_importance,total_importance,net_score,direction_balance,total_site_importance,relative_importance_at_site
2,1990s,FF95_2,FF95,697500.3012456638,6177499.8028586125,perc_grass_shrub,Grass/Shrubland (% coverage),157,76.00090265570645,3.33264534151114e-4,1.417304351900096e-4,4.7499496934112355e-4,1.915340989611044e-4,0.4032339526180367,0.026507500455765283,0.017919266666948746
2,1990s,FF95_2,FF95,697500.3012456638,6177499.8028586125,perc_pasture,Pasture (% coverage),157,76.00090265570645,2.7465466909970483e-4,1.457197029574487e-4,4.2037437205715337e-4,1.2893496614225624e-4,0.3067146208540193,0.026507500455765283,0.015858695268482905
2,1990s,FF95_2,FF95,697500.3012456638,6177499.8028586125,perc_urban,Urban (% coverage),157,76.00090265570645,0.002563162049781695,5.325436408132628e-4,0.003095705690594958,0.0020306184089684317,0.655946854101034,0.026507500455765283,0.11678602800595836
2,1990s,FF95_2,FF95,697500.3012456638,6177499.8028586125,prec_breeding,Precipitation,157,76.00090265570645,2.3655923592717168e-5,0.002021031195263432,0.0020446871188561496,-0.0019973752716707146,-0.9768610821924175,0.026507500455765283,0.07713617216637406
2,1990s,FF95_2,FF95,697500.3012456638,6177499.8028586125,tmean_breeding,Temperature,157,76.00090265570645,0.0029948532889032204,0.0011940842599165668,0.004188937548819787,0.0018007690289866542,0.4298868168836779,0.026507500455765283,0.15802838731664373
2,1990s,FF96_2,FF96,697500.3061860544,6182499.82213949,hh,Land-use heterogeneity,157,67.14868755922727,0.001985660885253869,1.246176894032831e-7,0.001985785502943272,0.0019855362675644654,0.999874490281837,0.026082747082035344,0.07613406274644262
2,1990s,FF96_2,FF96,697500.3061860544,6182499.82213949,perc_cropland,Cropland (% coverage),157,67.14868755922727,0.0025172894362066093,0.0030841370955242576,0.005601426531730865,-5.668476593176493e-4,-0.10119701760017388,0.026082747082035344,0.21475600381023066
2,1990s,FF96_2,FF96,697500.3061860544,6182499.82213949,perc_forest,Forest (% coverage),157,67.14868755922727,0.004332274388130435,0.001990344853674428,0.006322619241804862,0.002341929534456006,0.3704049611229595,0.026082747082035344,0.24240618604777278
2,1990s,FF96_2,FF96,697500.3061860544,6182499.82213949,perc_grass_shrub,Grass/Shrubland (% coverage),157,67.14868755922727,3.0825896140768263e-4,1.85813640944921e-4,4.940726023526036e-4,1.224453204627619e-4,0.24782859822568476,0.026082747082035344,0.018942506354819474
2,1990s,FF96_2,FF96,697500.3061860544,6182499.82213949,perc_pasture,Pasture (% coverage),157,67.14868755922727,3.494477216248692e-4,1.667143253823035e-4,5.161620470071726e-4,1.8273339624256594e-4,0.35402330973789453,0.026082747082035344,0.01978940505705714
2,1990s,FF96_2,FF96,697500.3061860544,6182499.82213949,perc_urban,Urban (% coverage),157,67.14868755922727,0.00292816807291273,6.53929467778672e-4,0.003582097540691402,0.0022742386051340575,0.6348901947251534,0.026082747082035344,0.13733589983543545
2,1990s,FF96_2,FF96,697500.3061860544,6182499.82213949,prec_breeding,Precipitation,157,67.14868755922727,1.5908549326438535e-5,0.0024939942450113335,0.002509902794337772,-0.002478085695684895,-0.9873233741463396,0.026082747082035344,0.09622846805375355
2,1990s,FF96_2,FF96,697500.3061860544,6182499.82213949,tmean_breeding,Temperature,157,67.14868755922727,0.0038565784513657398,0.001214102369801653,0.0050706808211673955,0.0026424760815640844,0.5211284588320275,0.026082747082035344,0.19440746809448836
2,1990s,FF97_2,FF97,697500.3003211509,6187499.7834761925,hh,Land-use heterogeneity,157,63.76435248648823,0.0013625394357580476,2.4865431444135395e-7,0.001362788090072489,0.0013622907814436057,0.9996350800006942,0.022904971866425896,0.059497479325441284
2,1990s,FF97_2,FF97,697500.3003211509,6187499.7834761925,perc_cropland,Cropland (% coverage),157,63.76435248648823,0.002988575853290329,5.60194458361237e-4,0.003548770311651566,0.002428381394929092,0.6842881284697586,0.022904971866425896,0.15493449773030948
2,1990s,FF97_2,FF97,697500.3003211509,6187499.7834761925,perc_forest,Forest (% coverage),157,63.76435248648823,0.008960335223927337,5.156151154448684e-4,0.0094759503393722,0.008444720108482469,0.8911739515344428,0.022904971866425896,0.4137071372378347
2,1990s,FF97_2,FF97,697500.3003211509,6187499.7834761925,perc_grass_shrub,Grass/Shrubland (% coverage),157,63.76435248648823,2.4953568893526664e-4,6.847891325387625e-5,3.180146021891431e-4,1.810567756813903e-4,0.5693347866262586,0.022904971866425896,0.013884086129583457
2,1990s,FF97_2,FF97,697500.3003211509,6187499.7834761925,perc_pasture,Pasture (% coverage),157,63.76435248648823,1.5637357178262682e-4,1.1664931273781209e-4,2.730228845204388e-4,3.972425904481465e-5,0.1454979098715106,0.022904971866425896,0.011919808769581408
2,1990s,FF97_2,FF97,697500.3003211509,6187499.7834761925,perc_urban,Urban (% coverage),157,63.76435248648823,0.0033393804388890534,1.8426043778870012e-4,0.0035236408766777536,0.0031551200011003516,0.8954147461460772,0.022904971866425896,0.15383738068863145
2,1990s,FF97_2,FF97,697500.3003211509,6187499.7834761925,prec_breeding,Precipitation,157,63.76435248648823,1.9015243029563945e-5,0.001356054903426763,0.001375070146456327,-0.0013370396603971989,-0.9723428756291917,0.022904971866425896,0.06003369724596364
2,1990s,FF97_2,FF97,697500.3003211509,6187499.7834761925,tmean_breeding,Temperature,157,63.76435248648823,0.0015732470718654494,0.0014544675436205278,0.0030277146154859785,1.1877952824492103e-4,0.03923075432453059,0.022904971866425896,0.1321859128726546
2,1990s,FF98_2,FF98,697500.3387565847,6192499.800885114,hh,Land-use heterogeneity,157,67.61199780497583,0.0013163596585416078,2.722312035562844e-7,0.0013166318897451638,0.0013160874273380513,0.9995864733253439,0.022111428224021394,0.05954531188151846
2,1990s,FF98_2,FF98,697500.3387565847,6192499.800885114,perc_cropland,Cropland (% coverage),157,67.61199780497583,0.0029983045210488866,3.0808608992158906e-4,0.0033063906109704762,0.0026902184311272974,0.8136420488859534,0.022111428224021394,0.14953310919004692
2,1990s,FF98_2,FF98,697500.3387565847,6192499.800885114,perc_forest,Forest (% coverage),157,67.61199780497583,0.008718793437147605,3.469980207603512e-4,0.009065791457907955,0.008371795416387256,0.9234489294461614,0.022111428224021394,0.4100047887480678
2,1990s,FF98_2,FF98,697500.3387565847,6192499.800885114,perc_grass_shrub,Grass/Shrubland (% coverage),157,67.61199780497583,3.029265708719088e-4,4.926400974957827e-5,3.5219058062148703e-4,2.536625611223305e-4,0.7202423207193935,0.022111428224021394,0.01592798877816832
2,1990s,FF98_2,FF98,697500.3387565847,6192499.800885114,perc_pasture,Pasture (% coverage),157,67.61199780497583,2.216594460306907e-4,1.0399069345536675e-4,3.256501394860574e-4,1.1766875257532392e-4,0.3613348754004199,0.022111428224021394,0.01472768453429335
2,1990s,FF98_2,FF98,697500.3387565847,6192499.800885114,perc_urban,Urban (% coverage),157,67.61199780497583,0.003012780124425282,1.7722803877818623e-4,0.0031900081632034692,0.002835552085647097,0.8888855264870481,0.022111428224021394,0.14426965688891644
2,1990s,FF98_2,FF98,697500.3387565847,6192499.800885114,prec_breeding,Precipitation,157,67.61199780497583,2.08121308569753e-5,0.001569078844844535,0.0015898909757015097,-0.0015482667139875604,-0.9738194238786825,0.022111428224021394,0.07190358576540458
2,1990s,FF98_2,FF98,697500.3387565847,6192499.800885114,tmean_breeding,Temperature,157,67.61199780497583,0.001640801933467353,0.0013240724729179267,0.0029648744063852797,3.167294605494256e-4,0.10682727736031704,0.022111428224021394,0.13408787421358437
2,1990s,FF99_2,FF99,697500.3563003049,6197499.871448284,hh,Land-use heterogeneity,157,63.561313992189,0.0012830564104528287,4.444667289182381e-7,0.0012835008771817469,0.0012826119437239103,0.9993074149978078,0.022260503488448123,0.05765821414811248
2,1990s,FF99_2,FF99,697500.3563003049,6197499.871448284,perc_cropland,Cropland (% coverage),157,63.561313992189,0.0031367240122727727,1.866002106884953e-4,0.0033233242229612674,0.002950123801584278,0.887702674689848,0.022260503488448123,0.14929241042036065
2,1990s,FF99_2,FF99,697500.3563003049,6197499.871448284,perc_forest,Forest (% coverage),157,63.561313992189,0.009534935208357975,2.2885239865124888e-4,0.009763787607009224,0.009306082809706727,0.9531222087446967,0.022260503488448123,0.43861485936632333
2,1990s,FF99_2,FF99,697500.3563003049,6197499.871448284,perc_grass_shrub,Grass/Shrubland (% coverage),157,63.561313992189,2.9141157809315895e-4,3.8664220683260614e-5,3.300757987764194e-4,2.527473574098984e-4,0.7657252011411466,0.022260503488448123,0.014827867615290423
2,1990s,FF99_2,FF99,697500.3563003049,6197499.871448284,perc_pasture,Pasture (% coverage),157,63.561313992189,1.887502015854353e-4,1.0652067043334236e-4,2.9527087201877775e-4,8.222953115209289e-5,0.27848846244089903,0.022260503488448123,0.013264339334103821
2,1990s,FF99_2,FF99,697500.3563003049,6197499.871448284,perc_urban,Urban (% coverage),157,63.561313992189,0.002682394560421554,1.8075346656760727e-4,0.0028631480269891616,0.002501641093853947,0.8737379521675066,0.022260503488448123,0.128620092913665
2,1990s,FF99_2,FF99,697500.3563003049,6197499.871448284,prec_breeding,Precipitation,157,63.561313992189,2.299484404635014e-5,0.0015347427432129647,0.001557737587259315,-0.0015117478991666143,-0.9704766139888715,0.022260503488448123,0.0699776439498634
2,1990s,FF99_2,FF99,697500.3563003049,6197499.871448284,tmean_breeding,Temperature,157,63.561313992189,0.0015977539613045238,0.0012459045349476902,0.002843658496252215,3.5184942635683303e-4,0.12373125212487758,0.022260503488448123,0.12774457225228103
2,1990s,FG04_2,FG04,652500.2116871931,6122499.731481395,hh,Land-use heterogeneity,157,61.08224813824188,0.0017758492492262379,5.212644721407197e-7,0.0017763705136983783,0.0017753279847540972,0.9994131128972015,0.026190094969900046,0.06782604323275418
2,1990s,FG04_2,FG04,652500.2116871931,6122499.731481395,perc_cropland,Cropland (% coverage),157,61.08224813824188,0.003152848285107091,0.0013951826954502443,0.004548030980557333,0.0017576655896568477,0.38646737394067987,0.026190094969900046,0.17365461964854764
2,1990s,FG04_2,FG04,652500.2116871931,6122499.731481395,perc_forest,Forest (% coverage),157,61.08224813824188,0.009148541284290655,0.0012108958049696803,0.010359437089260334,0.007937645479320974,0.766223628844656,0.026190094969900046,0.39554790088261643
2,1990s,FG04_2,FG04,652500.2116871931,6122499.731481395,perc_grass_shrub,Grass/Shrubland (% coverage),157,61.08224813824188,2.657576602537561e-4,1.4183581094654113e-4,4.0759347120029724e-4,1.2392184930721525e-4,0.3040329594639613,0.026190094969900046,0.01556288633808848
2,1990s,FG04_2,FG04,652500.2116871931,6122499.731481395,perc_pasture,Pasture (% coverage),157,61.08224813824188,1.645730864878423e-4,1.5158344184106206e-4,3.161565283289043e-4,1.2989644646780239e-5,0.0410861186875978,0.026190094969900046,0.012071606792272387
2,1990s,FG04_2,FG04,652500.2116871931,6122499.731481395,perc_urban,Urban (% coverage),157,61.08224813824188,0.0024977655535654325,4.890309290656657e-4,0.0029867964826310977,0.0020087346244997664,0.6725381646124924,0.026190094969900046,0.11404298022072032
2,1990s,FG04_2,FG04,652500.2116871931,6122499.731481395,prec_breeding,Precipitation,157,61.08224813824188,2.2541672781991806e-5,0.0018646712533913845,0.0018872129261733766,-0.0018421295806093925,-0.9761111505020275,0.026190094969900046,0.07205826967570478
2,1990s,FG04_2,FG04,652500.2116871931,6122499.731481395,tmean_breeding,Temperature,157,61.08224813824188,0.0027322752529827746,0.0011762217250675462,0.003908496978050321,0.0015560535279152295,0.3981206936205531,0.026190094969900046,0.1492356932092957
2,1990s,FG06_2,FG06,652500.1805834217,6132499.7467744155,hh,Land-use heterogeneity,157,40.68965269412748,0.0012783764882165038,1.0349627121601007e-7,0.0012784799844877198,0.001278272991945288,0.9998380948118522,0.019416138430543788,0.06584625408709106
2,1990s,FG06_2,FG06,652500.1805834217,6132499.7467744155,perc_cropland,Cropland (% coverage),157,40.68965269412748,0.0037130080953047986,3.541270831697428e-4,0.00406713517847454,0.0033588810121350566,0.8258592018067301,0.019416138430543788,0.2094718881936109
2,1990s,FG06_2,FG06,652500.1805834217,6132499.7467744155,perc_forest,Forest (% coverage),157,40.68965269412748,0.005207317115923385,4.990094494564774e-4,0.005706326565379862,0.004708307666466909,0.8251030873403025,0.019416138430543788,0.2938960589816955
2,1990s,FG06_2,FG06,652500.1805834217,6132499.7467744155,perc_grass_shrub,Grass/Shrubland (% coverage),157,40.68965269412748,1.9321396198050632e-4,6.77566073648396e-5,2.609705693453459e-4,1.2545735461566668e-4,0.4807337276781094,0.019416138430543788,0.013440910007873121
2,1990s,FG06_2,FG06,652500.1805834217,6132499.7467744155,perc_pasture,Pasture (% coverage),157,40.68965269412748,1.2890342634673188e-4,1.2878942369593647e-4,2.576928500426682e-4,1.1400265079545031e-7,4.423974152816968e-4,0.019416138430543788,0.013272095837413692
2,1990s,FG06_2,FG06,652500.1805834217,6132499.7467744155,perc_urban,Urban (% coverage),157,40.68965269412748,0.003205177578540951,2.0449047571905195e-4,0.003409668054260004,0.0030006871028218987,0.8800525608564362,0.019416138430543788,0.1756099992002637
2,1990s,FG06_2,FG06,652500.1805834217,6132499.7467744155,prec_breeding,Precipitation,157,40.68965269412748,1.0092984441644123e-5,0.0015238135119642882,0.001533906496405932,-0.0015137205275226444,-0.9868401568605485,0.019416138430543788,0.07900162547218571
2,1990s,FG06_2,FG06,652500.1805834217,6132499.7467744155,tmean_breeding,Temperature,157,40.68965269412748,0.001387874478547601,0.0015140842536001116,0.002901958732147713,-1.2620977505251063e-4,-0.04349123702358921,0.019416138430543788,0.14946116821986616
2,1990s,FG07_2,FG07,652500.1714465149,6137499.7692362005,hh,Land-use heterogeneity,157,45.12067030189611,0.0012886484864435596,1.131821000348523e-7,0.0012887616685435944,0.0012885353043435247,0.9998243552663034,0.01959408929420367,0.06577298129006875
2,1990s,FG07_2,FG07,652500.1714465149,6137499.7692362005,perc_cropland,Cropland (% coverage),157,45.12067030189611,0.0035675907937084235,2.934778927993293e-4,0.0038610686865077526,0.0032741129009090943,0.8479810038993255,0.01959408929420367,0.1970527248566707
2,1990s,FG07_2,FG07,652500.1714465149,6137499.7692362005,perc_forest,Forest (% coverage),157,45.12067030189611,0.005980466363982237,3.6345102215527543e-4,0.006343917386137513,0.005617015341826961,0.8854174794427572,0.01959408929420367,0.32376689168269596
2,1990s,FG07_2,FG07,652500.1714465149,6137499.7692362005,perc_grass_shrub,Grass/Shrubland (% coverage),157,45.12067030189611,2.6859174217364924e-4,5.401251936479604e-5,3.22604261538445e-4,2.145792228088532e-4,0.6651468947916598,0.01959408929420367,0.016464366202203536
2,1990s,FG07_2,FG07,652500.1714465149,6137499.7692362005,perc_pasture,Pasture (% coverage),157,45.12067030189611,1.8254517911602433e-4,1.2033916338526417e-4,3.0288434250128857e-4,6.220601573076018e-5,0.20537877665464183,0.01959408929420367,0.015457944380752
2,1990s,FG07_2,FG07,652500.1714465149,6137499.7692362005,perc_urban,Urban (% coverage),157,45.12067030189611,0.002710303965406128,2.2098355011902665e-4,0.002931287515525155,0.0024893204152871017,0.8492242409189695,0.01959408929420367,0.14960060003361775
2,1990s,FG07_2,FG07,652500.1714465149,6137499.7692362005,prec_breeding,Precipitation,157,45.12067030189611,1.5440273149022133e-5,0.0016714752439705278,0.0016869155171195499,-0.0016560349708215052,-0.981694076564798,0.01959408929420367,0.08609308102002851
2,1990s,FG07_2,FG07,652500.1714465149,6137499.7692362005,tmean_breeding,Temperature,157,45.12067030189611,0.0015042572732146806,0.0013523926431156879,0.0028566499163303707,1.5186463009899287e-4,0.05316179250066348,0.01959408929420367,0.1457914105339627
2,1990s,FG08_2,FG08,652500.1877744175,6142499.728074739,hh,Land-use heterogeneity,157,73.98377252083014,0.00132757787783262,1.0712072775390693e-7,0.001327684998560374,0.001327470757104866,0.9998386353270993,0.023342445300385865,0.056878573837267445
2,1990s,FG08_2,FG08,652500.1877744175,6142499.728074739,perc_cropland,Cropland (% coverage),157,73.98377252083014,0.0026273853947822814,4.4666643337918613e-4,0.0030740518281614664,0.0021807189614030946,0.7093956391448814,0.023342445300385865,0.13169365028395935
2,1990s,FG08_2,FG08,652500.1877744175,6142499.728074739,perc_forest,Forest (% coverage),157,73.98377252083014,0.010452579987206436,2.7602283436049195e-4,0.010728602821566926,0.010176557152845949,0.9485444956904137,0.023342445300385865,0.4596177771225012
2,1990s,FG08_2,FG08,652500.1877744175,6142499.728074739,perc_grass_shrub,Grass/Shrubland (% coverage),157,73.98377252083014,3.4882930000092784e-4,4.565299885868981e-5,3.944822988596176e-4,3.0317630114223804e-4,0.7685422185448373,0.023342445300385865,0.016899784653371195
2,1990s,FG08_2,FG08,652500.1877744175,6142499.728074739,perc_pasture,Pasture (% coverage),157,73.98377252083014,2.8906663959064085e-4,9.178437167220048e-5,3.808510112628412e-4,1.9728226791844035e-4,0.5180037917302197,0.023342445300385865,0.016315814661309092
2,1990s,FG08_2,FG08,652500.1877744175,6142499.728074739,perc_urban,Urban (% coverage),157,73.98377252083014,0.0026667951121033505,2.212564990129312e-4,0.0028880516111162826,0.0024455386130904184,0.8467780159043539,0.023342445300385865,0.12372532414453345
2,1990s,FG08_2,FG08,652500.1877744175,6142499.728074739,prec_breeding,Precipitation,157,73.98377252083014,2.4986762121318996e-5,0.0017043524536452855,0.0017293392157666045,-0.0016793656915239665,-0.9711025322348426,0.023342445300385865,0.07408560643550131
2,1990s,FG08_2,FG08,652500.1877744175,6142499.728074739,tmean_breeding,Temperature,157,73.98377252083014,0.0014661836147205132,0.0013531979003712422,0.002819381515091754,1.1298571434927086e-4,0.040074645359088217,0.023342445300385865,0.12078346886155701
2,1990s,FG09_2,FG09,652500.2237905464,6147499.734495867,hh,Land-use heterogeneity,157,51.61469102215179,0.0012920104566552832,1.519593677420107e-7,0.001292162416023025,0.0012918584972875413,0.999764798347549,0.01965010314437156,0.06575855640702544
2,1990s,FG09_2,FG09,652500.2237905464,6147499.734495867,perc_cropland,Cropland (% coverage),157,51.61469102215179,0.0033481631855055596,2.8467941144740146e-4,0.003632842596952961,0.003063483774058157,0.8432745686883455,0.01965010314437156,0.18487651541887848
2,1990s,FG09_2,FG09,652500.2237905464,6147499.734495867,perc_forest,Forest (% coverage),157,51.61469102215179,0.005607398542149815,3.956169224628098e-4,0.006003015464612624,0.0052117816196870035,0.8681939352663854,0.01965010314437156,0.3054953666404589
2,1990s,FG09_2,FG09,652500.2237905464,6147499.734495867,perc_grass_shrub,Grass/Shrubland (% coverage),157,51.61469102215179,2.924777497228648e-4,5.2144319953202774e-5,3.4462206967606764e-4,2.403334297696621e-4,0.6973825849156059,0.01965010314437156,0.01753792675509588
2,1990s,FG09_2,FG09,652500.2237905464,6147499.734495867,perc_pasture,Pasture (% coverage),157,51.61469102215179,2.446371390101571e-4,1.1224970538816655e-4,3.568868443983238e-4,1.3238743362199072e-4,0.3709507248584154,0.01965010314437156,0.018162085042314296
2,1990s,FG09_2,FG09,652500.2237905464,6147499.734495867,perc_urban,Urban (% coverage),157,51.61469102215179,0.0026152410121671305,2.2293856807611948e-4,0.002838179580243251,0.0023923024440910107,0.8429003086147122,0.01965010314437156,0.14443586170468525
2,1990s,FG09_2,FG09,652500.2237905464,6147499.734495867,prec_breeding,Precipitation,157,51.61469102215179,1.313496311760404e-5,0.0020824074718168535,0.0020955424349344575,-0.0020692725086992486,-0.9874639015668367,0.01965010314437156,0.10664282113626922
2,1990s,FG09_2,FG09,652500.2237905464,6147499.734495867,tmean_breeding,Temperature,157,51.61469102215179,0.0018765129436002373,0.0012103387939306049,0.0030868517375308453,6.661741496696323e-4,0.2158102190559049,0.01965010314437156,0.15709086689527235
2,1990s,FG14_2,FG14,657500.2100665862,6122499.639163951,hh,Land-use heterogeneity,157,67.84539461163712,0.0017409959165981092,3.8915691816526954e-7,0.0017413850735162747,0.0017406067596799442,0.9995530489791331,0.025169575803412718,0.06918611132413928
2,1990s,FG14_2,FG14,657500.2100665862,6122499.639163951,perc_cropland,Cropland (% coverage),157,67.84539461163712,0.0028986134368879633,0.001111656153378533,0.0040102695902664975,0.001786957283509429,0.44559530058693114,0.025169575803412718,0.15933004280996857
2,1990s,FG14_2,FG14,657500.2100665862,6122499.639163951,perc_forest,Forest (% coverage),157,67.84539461163712,0.008780241792405323,0.0010395155732992858,0.009819757365704606,0.007740726219106038,0.7882808027559254,0.025169575803412718,0.39014393577396544
2,1990s,FG14_2,FG14,657500.2100665862,6122499.639163951,perc_grass_shrub,Grass/Shrubland (% coverage),157,67.84539461163712,3.170378289515574e-4,1.2456476392571237e-4,4.4160259287726977e-4,1.924730650258452e-4,0.43585130189518007,0.025169575803412718,0.017545094773404695
2,1990s,FG14_2,FG14,657500.2100665862,6122499.639163951,perc_pasture,Pasture (% coverage),157,67.84539461163712,2.5085482864491745e-4,1.3827069191702193e-4,3.891255205619394e-4,1.1258413672789545e-4,0.28932601635922456,0.025169575803412718,0.015460154100379327
2,1990s,FG14_2,FG14,657500.2100665862,6122499.639163951,perc_urban,Urban (% coverage),157,67.84539461163712,0.0023493304519243345,4.516993262490277e-4,0.002801029778173363,0.0018976311256753053,0.6774762412246857,0.025169575803412718,0.1112863323581947
2,1990s,FG14_2,FG14,657500.2100665862,6122499.639163951,prec_breeding,Precipitation,157,67.84539461163712,2.2732690171550853e-5,0.0020551886728600905,0.0020779213630316403,-0.0020324559826885393,-0.9781197781821888,0.025169575803412718,0.08255686862827052
2,1990s,FG14_2,FG14,657500.2100665862,6122499.639163951,tmean_breeding,Temperature,157,67.84539461163712,0.0028137837305688197,0.0010747007887123086,0.0038884845192811287,0.0017390829418565108,0.4472392607539603,0.025169575803412718,0.15449146023167754
2,1990s,FG18_2,FG18,657500.1871278463,6142499.68869132,hh,Land-use heterogeneity,157,70.24242326449652,0.001242830498585954,3.3378437524703335e-7,0.0012431642829612013,0.0012424967142107073,0.9994630084216192,0.026339174897804206,0.04719830016637457
2,1990s,FG18_2,FG18,657500.1871278463,6142499.68869132,perc_cropland,Cropland (% coverage),157,70.24242326449652,0.0025979752350462396,1.9643419448560543e-4,0.0027944094295318444,0.0024015410405606344,0.8594091528538005,0.026339174897804206,0.10609327894188528
2,1990s,FG18_2,FG18,657500.1871278463,6142499.68869132,perc_forest,Forest (% coverage),157,70.24242326449652,0.01617970849519166,1.378684482106683e-5,0.016193495340012725,0.01616592165037059,0.9982972366951561,0.026339174897804206,0.6148064775317891
2,1990s,FG18_2,FG18,657500.1871278463,6142499.68869132,perc_grass_shrub,Grass/Shrubland (% coverage),157,70.24242326449652,3.1295926552840354e-4,2.1162438830869437e-5,3.341217043592729e-4,2.917968266975341e-4,0.8733249677900964,0.026339174897804206,0.012685351976880921
2,1990s,FG18_2,FG18,657500.1871278463,6142499.68869132,perc_pasture,Pasture (% coverage),157,70.24242326449652,1.6035925792459192e-4,1.0456800904653153e-4,2.6492726697112346e-4,5.579124887806034e-5,0.21059081428617718,0.026339174897804206,0.010058297877554601
2,1990s,FG18_2,FG18,657500.1871278463,6142499.68869132,perc_urban,Urban (% coverage),157,70.24242326449652,0.0021534174968957545,1.902995121716554e-4,0.0023437170090674095,0.0019631179847240986,0.8376087971069701,0.026339174897804206,0.08898217268236432
2,1990s,FG18_2,FG18,657500.1871278463,6142499.68869132,prec_breeding,Precipitation,157,70.24242326449652,3.8296157070697676e-5,0.0010235647369482139,0.0010618608940189116,-9.852685798775159e-4,-0.9278697289138217,0.026339174897804206,0.04031488830378794
2,1990s,FG18_2,FG18,657500.1871278463,6142499.68869132,tmean_breeding,Temperature,157,70.24242326449652,6.34451863009598e-4,0.00146902710787212,0.0021034789708817177,-8.345752448625221e-4,-0.39675949054660253,0.026339174897804206,0.07986123251936326
2,1990s,FG19_2,FG19,657500.1978004752,6147499.764823828,hh,Land-use heterogeneity,157,74.09687533267153,0.0013519844016516114,9.142237256381972e-8,0.0013520758240241752,0.0013518929792790475,0.999864767388131,0.023644643838806323,0.05718317574338364
2,1990s,FG19_2,FG19,657500.1978004752,6147499.764823828,perc_cropland,Cropland (% coverage),157,74.09687533267153,0.0027639555558814552,2.6022148421846376e-4,0.003024177040099918,0.0025037340716629925,0.8279059190199625,0.023644643838806323,0.1279011458458319
2,1990s,FG19_2,FG19,657500.1978004752,6147499.764823828,perc_forest,Forest (% coverage),157,74.09687533267153,0.011553934553467994,1.97088629117514e-4,0.011751023182585503,0.011356845924350477,0.9664559202964402,0.023644643838806323,0.4969845713344753
2,1990s,FG19_2,FG19,657500.1978004752,6147499.764823828,perc_grass_shrub,Grass/Shrubland (% coverage),157,74.09687533267153,3.4585174410583787e-4,3.6180799197618324e-5,3.820325433034563e-4,3.096709449082195e-4,0.81058786832786,0.023644643838806323,0.016157255144459086
2,1990s,FG19_2,FG19,657500.1978004752,6147499.764823828,perc_pasture,Pasture (% coverage),157,74.09687533267153,2.5318243647223836e-4,9.914753590102513e-5,3.523299723732634e-4,1.5403490057121317e-4,0.4371893186766024,0.023644643838806323,0.014901047982588282
2,1990s,FG19_2,FG19,657500.1978004752,6147499.764823828,perc_urban,Urban (% coverage),157,74.09687533267153,0.0022844439461707305,2.3009932793956458e-4,0.002514543274110295,0.0020543446182311664,0.81698519145909,0.023644643838806323,0.10634726795856186
2,1990s,FG19_2,FG19,657500.1978004752,6147499.764823828,prec_breeding,Precipitation,157,74.09687533267153,2.7217659583279193e-5,0.0016806032233564689,0.0017078208829397477,-0.00165338556377319,-0.9681258616109345,0.023644643838806323,0.07222865755908825
2,1990s,FG19_2,FG19,657500.1978004752,6147499.764823828,tmean_breeding,Temperature,157,74.09687533267153,0.0013065818393344548,0.0012540592800355098,0.002560641119369965,5.252255929894498e-5,0.020511487885451096,0.023644643838806323,0.1082968784316117
2,1990s,FG24_2,FG24,662500.1893252225,6122499.713272569,hh,Land-use heterogeneity,157,48.89745015903658,0.001340570462063387,4.5880707436041135e-7,0.0013410292691377473,0.0013401116549890263,0.9993157389105227,0.021402087752440492,0.06265880621785737
2,1990s,FG24_2,FG24,662500.1893252225,6122499.713272569,perc_cropland,Cropland (% coverage),157,48.89745015903658,0.003368246299539776,3.8187698107809335e-4,0.00375012328061787,0.0029863693184616815,0.7963389720803119,0.021402087752440492,0.17522231120607573
2,1990s,FG24_2,FG24,662500.1893252225,6122499.713272569,perc_forest,Forest (% coverage),157,48.89745015903658,0.007547110114506334,5.208542314744332e-4,0.008067964345980765,0.0070262558830319,0.8708833581462447,0.021402087752440492,0.37697090299336666
2,1990s,FG24_2,FG24,662500.1893252225,6122499.713272569,perc_grass_shrub,Grass/Shrubland (% coverage),157,48.89745015903658,2.2018287536649408e-4,6.518182414486281e-5,2.8536469951135685e-4,1.550010512216312e-4,0.5431682737460052,0.021402087752440492,0.013333498246161361
2,1990s,FG24_2,FG24,662500.1893252225,6122499.713272569,perc_pasture,Pasture (% coverage),157,48.89745015903658,1.3213430880777913e-4,1.259147767972471e-4,2.5804908560502626e-4,6.219532010531966e-6,0.024102127686093308,0.021402087752440492,0.012057192204325991
2,1990s,FG24_2,FG24,662500.1893252225,6122499.713272569,perc_urban,Urban (% coverage),157,48.89745015903658,0.002786459237201778,2.2182685811077225e-4,0.0030082860953125493,0.002564632379091006,0.85252276473543,0.021402087752440492,0.14056040373769202
2,1990s,FG24_2,FG24,662500.1893252225,6122499.713272569,prec_breeding,Precipitation,157,48.89745015903658,1.4151226143156077e-5,0.0016022428868665518,0.001616394113009708,-0.0015880916607233955,-0.982490376537184,0.021402087752440492,0.07552506707320597
2,1990s,FG24_2,FG24,662500.1893252225,6122499.713272569,tmean_breeding,Temperature,157,48.89745015903658,0.001817763882817117,0.0012571129804483474,0.003074876863265466,5.606509023687688e-4,0.1823327981249198,0.021402087752440492,0.14367181832131476
