"survey","site","atlas","period","X","Y","species_richness","rarity_score","rarity_percentile","rarity_rank","is_top_decile"
"BE80_2","BE80","2","1990s",492500.076908323,6202499.7431628,79,0.104743943606928,0.754461871281774,455,FALSE
"CE83_2","CE83","2","1990s",542500.082138685,6217499.70902441,68,0.104385887204007,0.753921038399135,456,FALSE
"DD21_2","DD21","2","1990s",562499.822247033,6257499.82294694,81,0.104278818983227,0.753380205516495,457,FALSE
"BF98_2","BF98","2","1990s",497500.042632193,6192499.7433925,54,0.104196718617919,0.752839372633856,458,FALSE
"BG41_2","BG41","2","1990s",472499.926834736,6107499.81095268,68,0.104190059660906,0.752298539751217,459,FALSE
"DD51_2","DD51","2","1990s",577499.891102569,6257499.86657361,78,0.103790452608124,0.751757706868578,460,FALSE
"DG82_2","DG82","2","1990s",592500.171979037,6112499.89048925,74,0.103773647854616,0.751216873985938,461,FALSE
"HA25_2","HA25","2","1990s",874591.835498449,6128297.25899381,72,0.103663095006395,0.750676041103299,462,FALSE
"BE98_2","BE98","2","1990s",497500.072837033,6242499.74861074,68,0.103412066541171,0.75013520822066,463,FALSE
"BF12_2","BF12","2","1990s",457500.135949355,6162499.88768966,56,0.103302287576116,0.74959437533802,464,FALSE
"BG50_2","BG50","2","1990s",477499.997314182,6102499.72815293,54,0.10319360861965,0.749053542455381,465,FALSE
"BE56_2","BE56","2","1990s",477500.118227839,6232499.68560438,51,0.103039824694424,0.748512709572742,466,FALSE
"EF00_2","EF00","2","1990s",602500.156896744,6152499.93827905,60,0.10302576888414,0.747971876690103,467,FALSE
"AE95_2","AE95","2","1990s",447500.181987255,6227499.7479244,39,0.102681523820103,0.747431043807464,468,FALSE
"EG99_2","EG99","2","1990s",647500.226751467,6147499.80718979,82,0.102598666618559,0.746890210924824,469,FALSE
"FF64_2","FF64","2","1990s",682500.256777786,6172499.82049397,67,0.102506154714046,0.746349378042185,470,FALSE
"DE19_2","DE19","2","1990s",557499.887855984,6247499.69786,82,0.102240708754592,0.745808545159546,471,FALSE
"DG60_2","DG60","2","1990s",582500.103381405,6102499.89895588,73,0.102211036147359,0.745267712276906,472,FALSE
"GE03_2","GE03","2","1990s",702500.440843789,6217499.85678885,76,0.102118181522724,0.744726879394267,473,FALSE
"CD74_2","CD74","2","1990s",537499.873511318,6272499.71480541,69,0.101973363956913,0.744186046511628,474,FALSE
"CD26_2","CD26","2","1990s",512500.031143082,6282499.68771528,67,0.10188661199619,0.743645213628989,475,FALSE
"DD49_2","DD49","2","1990s",572499.862328305,6297499.93836638,77,0.101649072770064,0.743104380746349,476,FALSE
"EF69_2","EF69","2","1990s",632500.15019586,6197499.82822393,62,0.101330028378759,0.74256354786371,477,FALSE
"DC78_2","DC78","2","1990s",587499.540391343,6342500.03745598,82,0.100979465313056,0.742022714981071,478,FALSE
"BF14_2","BF14","2","1990s",457500.118225773,6172499.80316067,50,0.100501211520942,0.741481882098432,479,FALSE
"BG82_2","BG82","2","1990s",492500.061323392,6112499.88042133,60,0.100431809560505,0.740941049215792,480,FALSE
"CG59_2","CG59","2","1990s",527500.071152832,6147499.86933701,80,0.100412060880273,0.740400216333153,481,FALSE
"EE28_2","EE28","2","1990s",612500.056884563,6242499.83450955,76,0.100245682991303,0.739859383450514,482,FALSE
"BE48_2","BE48","2","1990s",472500.100593092,6242499.65993831,51,0.100119238302505,0.739318550567875,483,FALSE
"CC67_2","CC67","2","1990s",532499.78016551,6337499.62221521,71,0.100031216946798,0.738777717685235,484,FALSE
"FH85_2","FH85","2","1990s",692500.138237351,6077499.58031914,78,0.0999561407827276,0.738236884802596,485,FALSE
"FG27_2","FG27","2","1990s",662500.238089463,6137499.74831952,67,0.0998914619772754,0.737696051919957,486,FALSE
"EF90_2","EF90","2","1990s",647500.19680965,6152499.79648567,81,0.0998312896569358,0.737155219037318,487,FALSE
"EE27_2","EE27","2","1990s",612500.017863033,6237499.80535608,82,0.0997692460556103,0.736614386154678,488,FALSE
"BH78_2","BH78","2","1990s",487500.059219094,6092499.78791018,66,0.0995376936159837,0.736073553272039,489,FALSE
"FG69_2","FG69","2","1990s",682500.276960103,6147499.65596773,77,0.0994043289923052,0.7355327203894,490,FALSE
"CH46_2","CH46","2","1990s",522500.095481355,6082499.85158837,67,0.0992466778223371,0.73499188750676,491,FALSE
"DC15_2","DC15","2","1990s",557499.72731782,6327499.91178596,75,0.0991612430879617,0.734451054624121,492,FALSE
"AF93_2","AF93","2","1990s",447500.165384063,6167499.78851479,70,0.099079985542175,0.733910221741482,493,FALSE
"CD67_2","CD67","2","1990s",532499.881275411,6287499.80946806,81,0.0987325919911393,0.733369388858843,494,FALSE
"BG83_2","BG83","2","1990s",492500.006807991,6117499.83720384,56,0.0984964339620868,0.732828555976203,495,FALSE
"CE92_2","CE92","2","1990s",547500.050305695,6212499.67319511,69,0.098238935423208,0.732287723093564,496,FALSE
"EB08_2","EB08","2","1990s",622499.329550182,6352499.80401387,71,0.0982095464443627,0.731746890210925,497,FALSE
"DD81_2","DD81","2","1990s",592499.984926006,6257499.88621056,53,0.097893407607504,0.731206057328286,498,FALSE
"CE99_2","CE99","2","1990s",547499.903287159,6247499.63590194,82,0.0978592631301139,0.730665224445646,499,FALSE
"DE84_2","DE84","2","1990s",592499.955093999,6222499.79969822,74,0.0977836544609429,0.730124391563007,500,FALSE
"DE51_2","DE51","2","1990s",577499.922264865,6207499.74887043,82,0.0976912045973164,0.729583558680368,501,FALSE
"DC26_2","DC26","2","1990s",562499.711027313,6332499.83599858,71,0.0976233122954906,0.729042725797729,502,FALSE
"BC64_2","BC64","2","1990s",482500.092646141,6322499.65719949,71,0.0975358234175958,0.728501892915089,503,FALSE
"HA53_2","HA53","2","1990s",890423.432246395,6119606.43218538,67,0.0970850485131614,0.72796106003245,504,FALSE
"DC13_2","DC13","2","1990s",557499.725369596,6317499.85660464,75,0.0970239152035221,0.727420227149811,505,FALSE
"FF78_2","FF78","2","1990s",687500.274921505,6192499.87837751,82,0.0970131052040782,0.726879394267171,506,FALSE
"DB55_2","DB55","2","1990s",577499.549229697,6377499.66181914,78,0.0970066021654144,0.726338561384532,507,FALSE
"DE98_2","DE98","2","1990s",597499.974912888,6242499.8642602,75,0.0969020270007622,0.725797728501893,508,FALSE
"EH97_2","EH97","2","1990s",647500.257379284,6087499.63128646,71,0.0968233571520029,0.725256895619254,509,FALSE
"DH19_2","DH19","2","1990s",557500.102190756,6097499.89380744,70,0.096819931735927,0.724716062736614,510,FALSE
"DD05_2","DD05","2","1990s",552499.792680262,6277499.7984718,73,0.0967984839835802,0.724175229853975,511,FALSE
"DE88_2","DE88","2","1990s",592500.007498762,6242499.87767105,77,0.0966393957526912,0.723634396971336,512,FALSE
"FE83_2","FE83","2","1990s",692500.37201328,6217499.97463873,73,0.0965986387673404,0.723093564088697,513,FALSE
"GG40_2","GG40","2","1990s",722500.242687287,6102499.36511212,61,0.0965003616785923,0.722552731206057,514,FALSE
"DD40_2","DD40","2","1990s",572499.891022846,6252499.83750753,75,0.096240613038155,0.722011898323418,515,FALSE
"CH47_2","CH47","2","1990s",522500.080476168,6087499.77884497,48,0.0958687191621463,0.721471065440779,516,FALSE
"CG85_2","CG85","2","1990s",542500.125457818,6127499.851438,68,0.0958653820950971,0.72093023255814,517,FALSE
"AF94_2","AF94","2","1990s",447500.169766905,6172499.78049391,67,0.0958471746909323,0.7203893996755,518,FALSE
"BE69_2","BE69","2","1990s",482500.098753057,6247499.65062686,76,0.0958436340699973,0.719848566792861,519,FALSE
"CD91_2","CD91","2","1990s",547499.874546219,6257499.77220936,78,0.0957965980696084,0.719307733910222,520,FALSE
"DB89_2","DB89","2","1990s",592499.276854376,6397499.38908618,62,0.0956987474721547,0.718766901027582,521,FALSE
"BF32_2","BF32","2","1990s",467500.082873193,6162499.86969482,79,0.0956384137227055,0.718226068144943,522,FALSE
"DE79_2","DE79","2","1990s",587499.971882433,6247499.82455071,79,0.0956082553744987,0.717685235262304,523,FALSE
"DC14_2","DC14","2","1990s",557499.73675981,6322499.86548821,76,0.0955731993225001,0.717144402379665,524,FALSE
"DB34_2","DB34","2","1990s",567499.642712666,6372499.71088027,74,0.0952538571626518,0.716603569497025,525,FALSE
"EG25_2","EG25","2","1990s",612500.178298598,6127499.88225315,73,0.0951096155729079,0.716062736614386,526,FALSE
"CD21_2","CD21","2","1990s",512500.01438471,6257499.68204277,78,0.0950707296808283,0.715521903731747,527,FALSE
"GE23_2","GE23","2","1990s",712500.44443753,6217499.85027927,82,0.0949937176672443,0.714981070849108,528,FALSE
"EG02_2","EG02","2","1990s",602500.187274163,6112499.76964452,60,0.0949204965347327,0.714440237966468,529,FALSE
"DD42_2","DD42","2","1990s",572499.859405657,6262499.79804628,77,0.0948824542362395,0.713899405083829,530,FALSE
"CC80_2","CC80","2","1990s",542499.856342487,6302499.84651723,81,0.09486188081159,0.71335857220119,531,FALSE
"DG08_2","DG08","2","1990s",552500.09805977,6142499.94965479,72,0.0948343924942257,0.71281773931855,532,FALSE
"GG05_2","GG05","2","1990s",702500.295647172,6127499.52000462,64,0.0948276545864941,0.712276906435911,533,FALSE
"FF57_2","FF57","2","1990s",677500.263091559,6187499.88229393,65,0.0947702413950106,0.711736073553272,534,FALSE
"BE38_2","BE38","2","1990s",467500.080489709,6242499.71444087,49,0.0946959855724214,0.711195240670633,535,FALSE
"DE36_2","DE36","2","1990s",567499.973486651,6232499.72698424,79,0.0944455011061979,0.710654407787993,536,FALSE
"DD59_2","DD59","2","1990s",577499.876412958,6297499.93457123,74,0.0943286977509354,0.710113574905354,537,FALSE
"DC07_2","DC07","2","1990s",552499.663560793,6337499.75798567,78,0.0942838624267315,0.709572742022715,538,FALSE
"FH97_2","FH97","2","1990s",697500.169135328,6087499.49912026,62,0.0940403289827338,0.709031909140076,539,FALSE
"ED31_2","ED31","2","1990s",617500.068934683,6257499.91960439,58,0.0938232237478158,0.708491076257436,540,FALSE
"CC86_2","CC86","2","1990s",542499.72272463,6332499.71856757,72,0.0937344267225224,0.707950243374797,541,FALSE
"GF19_2","GF19","2","1990s",707500.358158152,6197499.83390183,76,0.0936809213457633,0.707409410492158,542,FALSE
"CE86_2","CE86","2","1990s",542500.001009664,6232499.69690884,60,0.09363918252676,0.706868577609519,543,FALSE
"EG04_2","EG04","2","1990s",602500.155513311,6122499.84094511,80,0.0935896703474733,0.706327744726879,544,FALSE
"BG90_2","BG90","2","1990s",497500.04236272,6102499.82462057,65,0.0934916192894109,0.70578691184424,545,FALSE
"CG39_2","CG39","2","1990s",517500.085559445,6147499.87573738,81,0.0934664684795206,0.705246078961601,546,FALSE
"CH77_2","CH77","2","1990s",537500.117400458,6087499.85725901,77,0.0934479745152179,0.704705246078962,547,FALSE
"GG37_2","GG37","2","1990s",717500.357052826,6137499.61067528,68,0.0933943188070831,0.704164413196322,548,FALSE
"FF74_2","FF74","2","1990s",687500.286512133,6172499.75976737,71,0.093389077523878,0.703623580313683,549,FALSE
"CE60_2","CE60","2","1990s",532500.0469924,6202499.75617857,72,0.0933801223446181,0.703082747431044,550,FALSE
"DE49_2","DE49","2","1990s",572499.910486534,6247499.74860597,76,0.0933313236010612,0.702541914548405,551,FALSE
"CD29_2","CD29","2","1990s",512500.007051692,6297499.68198672,65,0.0933191033464287,0.702001081665765,552,FALSE
"DE24_2","DE24","2","1990s",562500.006769489,6222499.72282889,76,0.0933151590148725,0.701460248783126,553,FALSE
"DC41_2","DC41","2","1990s",572499.821296516,6307499.92901304,71,0.0931834222555293,0.700919415900487,554,FALSE
"BE17_2","BE17","2","1990s",457500.092977152,6237499.62633854,71,0.0930820740608302,0.700378583017848,555,FALSE
"EG17_2","EG17","2","1990s",607500.160722608,6137499.92097943,66,0.0929994613378414,0.699837750135208,556,FALSE
"CD83_2","CD83","2","1990s",542499.852563932,6267499.7503311,64,0.0929757909929705,0.699296917252569,557,FALSE
"CC53_2","CC53","2","1990s",527499.86315966,6317499.69706343,78,0.092938939224367,0.69875608436993,558,FALSE
"AD94_2","AD94","2","1990s",447499.95700435,6272499.67654525,56,0.0928712489998383,0.69821525148729,559,FALSE
"EH83_2","EH83","2","1990s",642500.230325575,6067499.7151751,67,0.0928665972047719,0.697674418604651,560,FALSE
"BG49_2","BG49","2","1990s",472500.049228468,6147499.92730075,64,0.0926954199215139,0.697133585722012,561,FALSE
"CD76_2","CD76","2","1990s",537499.848966773,6282499.77189768,72,0.0925764710675512,0.696592752839373,562,FALSE
"DE03_2","DE03","2","1990s",552499.991870433,6217499.68842334,76,0.0925438095932425,0.696051919956733,563,FALSE
"BH59_2","BH59","2","1990s",477500.010798961,6097499.68727487,30,0.0924634399779195,0.695511087074094,564,FALSE
"CD13_2","CD13","2","1990s",507500.050315515,6267499.75239792,73,0.0923426340173675,0.694970254191455,565,FALSE
"DD19_2","DD19","2","1990s",557499.796201771,6297499.86607632,73,0.0922714764635731,0.694429421308816,566,FALSE
"DD65_2","DD65","2","1990s",582499.884110113,6277499.90423295,73,0.0922175737741618,0.693888588426176,567,FALSE
"GH06_2","GH06","2","1990s",702500.153541884,6082499.56237134,62,0.0921011285780262,0.693347755543537,568,FALSE
"BG65_2","BG65","2","1990s",482500.042616627,6127499.82631261,73,0.0918746468898586,0.692806922660898,569,FALSE
"BD00_2","BD00","2","1990s",452500.055170292,6252499.55185302,51,0.0917495144744858,0.692266089778259,570,FALSE
"CF10_2","CF10","2","1990s",507500.042857102,6152499.80504715,75,0.0915523316124162,0.691725256895619,571,FALSE
"FG38_2","FG38","2","1990s",667500.246432031,6142499.6678515,76,0.0914826754033529,0.69118442401298,572,FALSE
"CG83_2","CG83","2","1990s",542500.085094978,6117499.84060306,62,0.091476565033827,0.690643591130341,573,FALSE
"DC56_2","DC56","2","1990s",577499.689903883,6332500.04013624,75,0.091441225684031,0.690102758247702,574,FALSE
"FE20_2","FE20","2","1990s",662500.222038683,6202499.90241512,74,0.0913354064466568,0.689561925365062,575,FALSE
"FH36_2","FH36","2","1990s",667500.184554608,6082499.6435027,61,0.0912061046518041,0.689021092482423,576,FALSE
"CF78_2","CF78","2","1990s",537500.055139099,6192499.81078149,74,0.090903388252744,0.688480259599784,577,FALSE
"DB65_2","DB65","2","1990s",582499.470286001,6377499.71475614,61,0.090899725087269,0.687939426717144,578,FALSE
"BD47_2","BD47","2","1990s",472500.041091228,6287499.76984211,52,0.0908825179069289,0.687398593834505,579,FALSE
"GG20_2","GG20","2","1990s",712500.271698059,6102499.36497529,63,0.090869510936084,0.686857760951866,580,FALSE
"BC93_2","BC93","2","1990s",497500.004864808,6317499.62801429,56,0.0908423599596364,0.686316928069227,581,FALSE
"CG53_2","CG53","2","1990s",527500.095334296,6117499.79124645,75,0.0906736084361046,0.685776095186587,582,FALSE
"CD43_2","CD43","2","1990s",522499.972478831,6267499.73222928,69,0.0905864464514248,0.685235262303948,583,FALSE
"CG89_2","CG89","2","1990s",542500.051860716,6147499.87924084,73,0.0905237657081511,0.684694429421309,584,FALSE
"DG41_2","DG41","2","1990s",572500.127047729,6107499.84419557,68,0.0905139234450262,0.68415359653867,585,FALSE
"FG66_2","FG66","2","1990s",682500.271559889,6132499.65912476,75,0.0904227975888567,0.68361276365603,586,FALSE
"DE07_2","DE07","2","1990s",552499.951428223,6237499.71545687,75,0.0902763022390168,0.683071930773391,587,FALSE
"DG99_2","DG99","2","1990s",597500.139988918,6147499.91080638,50,0.09023043276753,0.682531097890752,588,FALSE
"BG79_2","BG79","2","1990s",487500.069157074,6147499.92585186,70,0.0902128469289044,0.681990265008112,589,FALSE
"DF62_2","DF62","2","1990s",582500.06887323,6162499.91803773,68,0.0901935544910342,0.681449432125473,590,FALSE
"DB40_2","DB40","2","1990s",572499.634465493,6352499.8530826,72,0.090162715174988,0.680908599242834,591,FALSE
"CD03_2","CD03","2","1990s",502500.026803666,6267499.72929427,77,0.0901623763110673,0.680367766360195,592,FALSE
"CH37_2","CH37","2","1990s",517500.099070811,6087499.84528249,55,0.0901477883890824,0.679826933477555,593,FALSE
"DC04_2","DC04","2","1990s",552499.726222751,6322499.84715307,72,0.0898296145153965,0.679286100594916,594,FALSE
"DC25_2","DC25","2","1990s",562499.72846631,6327499.8509203,63,0.0897899305645995,0.678745267712277,595,FALSE
"GF02_2","GF02","2","1990s",702500.319511963,6162499.77658049,70,0.0897136750320357,0.678204434829638,596,FALSE
"GG27_2","GG27","2","1990s",712500.355958389,6137499.58422916,69,0.0895413495943052,0.677663601946998,597,FALSE
"CF93_2","CF93","2","1990s",547500.010556053,6167499.83617377,75,0.0895184316327327,0.677122769064359,598,FALSE
"GG02_2","GG02","2","1990s",702500.269817499,6112499.49328954,54,0.0895016215351896,0.67658193618172,599,FALSE
"BC96_2","BC96","2","1990s",497500.002701551,6332499.62370211,67,0.0894389622168395,0.676041103299081,600,FALSE
"BE83_2","BE83","2","1990s",492500.05186868,6217499.71037097,66,0.0892277477773988,0.675500270416441,601,FALSE
"HA43_2","HA43","2","1990s",885432.633903014,6119176.53044757,58,0.0890876630824474,0.674959437533802,602,FALSE
"FF61_2","FF61","2","1990s",682500.283284151,6157499.72441343,67,0.0889817633264531,0.674418604651163,603,FALSE
"EF10_2","EF10","2","1990s",607500.16663707,6152499.86201659,66,0.0887972937330928,0.673877771768523,604,FALSE
"CF40_2","CF40","2","1990s",522500.064282268,6152499.88918984,75,0.0885920366989922,0.673336938885884,605,FALSE
"FH87_2","FH87","2","1990s",692500.160747567,6087499.59976213,65,0.0881670396930794,0.672796106003245,606,FALSE
"DD92_2","DD92","2","1990s",597499.985225495,6262499.8971402,58,0.0881015374327749,0.672255273120606,607,FALSE
"CE63_2","CE63","2","1990s",532500.052009589,6217499.74892433,74,0.0880250604623964,0.671714440237966,608,FALSE
"GE20_2","GE20","2","1990s",712500.405975216,6202499.79333492,75,0.0879072012319589,0.671173607355327,609,FALSE
"DE13_2","DE13","2","1990s",557499.981404927,6217499.72695304,73,0.087819100505904,0.670632774472688,610,FALSE
"CD41_2","CD41","2","1990s",522499.957749295,6257499.69961864,79,0.0877873824793341,0.670091941590049,611,FALSE
"CE11_2","CE11","2","1990s",507500.047717686,6207499.81533936,69,0.0877324838310779,0.669551108707409,612,FALSE
"DG42_2","DG42","2","1990s",572500.124083257,6112499.84128564,64,0.0873524217877627,0.66901027582477,613,FALSE
"FG45_2","FG45","2","1990s",672500.22382203,6127499.7264727,80,0.0871236995998505,0.668469442942131,614,FALSE
"FF70_2","FF70","2","1990s",687500.293706715,6152499.69653147,78,0.086611237421663,0.667928610059492,615,FALSE
"BE37_2","BE37","2","1990s",467500.081929167,6237499.64087519,68,0.0865788589559805,0.667387777176852,616,FALSE
"CD04_2","CD04","2","1990s",502500.061963201,6272499.70066988,73,0.0865261329787873,0.666846944294213,617,FALSE
"FH46_2","FH46","2","1990s",672500.151375997,6082499.63969187,59,0.0864141271181813,0.666306111411574,618,FALSE
"CF41_2","CF41","2","1990s",522500.077332616,6157499.89257504,69,0.086391655950231,0.665765278528935,619,FALSE
"CG43_2","CG43","2","1990s",522500.058803104,6117499.79267615,70,0.086357719170833,0.665224445646295,620,FALSE
"CF60_2","CF60","2","1990s",532500.074647322,6152499.89626277,77,0.0863378558448717,0.664683612763656,621,FALSE
"CF55_2","CF55","2","1990s",527500.050894107,6177499.84044237,80,0.0862041336760266,0.664142779881017,622,FALSE
"BD35_2","BD35","2","1990s",467500.07490603,6277499.70439892,62,0.0860927175502235,0.663601946998377,623,FALSE
"CG80_2","CG80","2","1990s",542500.137730461,6102499.88626088,56,0.0860747996299549,0.663061114115738,624,FALSE
"CC61_2","CC61","2","1990s",532499.839351046,6307499.78471365,75,0.0860549530539385,0.662520281233099,625,FALSE
"CD16_2","CD16","2","1990s",507499.995151334,6282499.69365824,76,0.0860351077482123,0.66197944835046,626,FALSE
"BC95_2","BC95","2","1990s",497500.01442911,6327499.55197899,62,0.0859734169823305,0.66143861546782,627,FALSE
"BD77_2","BD77","2","1990s",487500.060663897,6287499.6866029,73,0.0858930553888506,0.660897782585181,628,FALSE
"CG75_2","CG75","2","1990s",537500.122622005,6127499.84320158,57,0.0858858488575182,0.660356949702542,629,FALSE
"CE53_2","CE53","2","1990s",527500.082575689,6217499.76383975,49,0.0858636909187221,0.659816116819903,630,FALSE
"DG73_2","DG73","2","1990s",587500.116567832,6117499.84079358,74,0.0858567609345591,0.659275283937263,631,FALSE
"CC96_2","CC96","2","1990s",547499.722236161,6332499.76955314,67,0.0858469882729109,0.658734451054624,632,FALSE
"GF16_2","GF16","2","1990s",707500.362090111,6182499.78272732,67,0.0857993355807551,0.658193618171985,633,FALSE
"CF61_2","CF61","2","1990s",532500.047612763,6157499.89252756,79,0.085694626336914,0.657652785289346,634,FALSE
"FF73_2","FF73","2","1990s",687500.276108928,6167499.8044901,69,0.0856445305224945,0.657111952406706,635,FALSE
"CC94_2","CC94","2","1990s",547499.719378153,6322499.7380436,69,0.0854933667362728,0.656571119524067,636,FALSE
"BE34_2","BE34","2","1990s",467500.125406334,6222499.75310537,69,0.0854917068676043,0.656030286641428,637,FALSE
"DC50_2","DC50","2","1990s",577499.82677594,6302500.00697177,68,0.085454810300792,0.655489453758789,638,FALSE
"BG92_2","BG92","2","1990s",497500.058566036,6112499.83035499,63,0.0854494123659102,0.654948620876149,639,FALSE
"GH17_2","GH17","2","1990s",707500.162074453,6087499.45901155,55,0.0853004748986894,0.65440778799351,640,FALSE
"EG42_2","EG42","2","1990s",622500.177891348,6112499.76297393,66,0.0850509056047285,0.653866955110871,641,FALSE
"DE27_2","DE27","2","1990s",562499.967239921,6237499.72746701,72,0.0850359631148359,0.653326122228231,642,FALSE
"FE72_2","FE72","2","1990s",687500.363131253,6212499.9479367,68,0.0849019561467446,0.652785289345592,643,FALSE
"DD09_2","DD09","2","1990s",552499.829794893,6297499.85394119,70,0.0845832811963425,0.652244456462953,644,FALSE
"BE20_2","BE20","2","1990s",462500.118383676,6202499.7477125,63,0.0844906568166485,0.651703623580314,645,FALSE
"BD19_2","BD19","2","1990s",457500.063487968,6297499.744964,49,0.0844699964449697,0.651162790697674,646,FALSE
"BD55_2","BD55","2","1990s",477500.056913941,6277499.68549979,53,0.0843191794467005,0.650621957815035,647,FALSE
"FF03_2","FF03","2","1990s",652500.226687006,6167499.77908608,72,0.0842718171275012,0.650081124932396,648,FALSE
"FH86_2","FH86","2","1990s",692500.160248557,6082499.50861575,75,0.084143710547183,0.649540292049757,649,FALSE
"DE01_2","DE01","2","1990s",552500.052217763,6207499.7353171,64,0.0841199313086565,0.648999459167117,650,FALSE
"DB73_2","DB73","2","1990s",587499.472405252,6367499.82002997,74,0.0840727517432319,0.648458626284478,651,FALSE
"CE42_2","CE42","2","1990s",522500.067805482,6212499.81082208,64,0.0840440620929341,0.647917793401839,652,FALSE
"FG14_2","FG14","2","1990s",657500.210066586,6122499.63916395,70,0.083845604313635,0.6473769605192,653,FALSE
"FF90_2","FF90","2","1990s",697500.348670232,6152499.73802584,78,0.0838152386077229,0.64683612763656,654,FALSE
"CD24_2","CD24","2","1990s",512500.016824323,6272499.68755919,74,0.0837740981259304,0.646295294753921,655,FALSE
"DG58_2","DG58","2","1990s",577500.107037414,6142499.98139961,77,0.0837542266698867,0.645754461871282,656,FALSE
"FH73_2","FH73","2","1990s",687500.11682017,6067499.57618915,52,0.0836719525686435,0.645213628988643,657,FALSE
"BF82_2","BF82","2","1990s",492500.030824871,6162499.77644557,61,0.0836516779121734,0.644672796106003,658,FALSE
"EE05_2","EE05","2","1990s",602500.029112829,6227499.79689354,64,0.0836162183105036,0.644131963223364,659,FALSE
"EE16_2","EE16","2","1990s",607500.032625504,6232499.81968862,74,0.0835643956898647,0.643591130340725,660,FALSE
"BF20_2","BF20","2","1990s",462500.097269069,6152499.85826989,72,0.0834940388374034,0.643050297458086,661,FALSE
"DG51_2","DG51","2","1990s",577500.091842989,6107499.86185285,77,0.0833852481063279,0.642509464575446,662,FALSE
"DG69_2","DG69","2","1990s",582500.082025701,6147499.98765923,75,0.0832657881594438,0.641968631692807,663,FALSE
"EE15_2","EE15","2","1990s",607500.042903373,6227499.87040869,67,0.0830294105875985,0.641427798810168,664,FALSE
"DD37_2","DD37","2","1990s",567499.854039139,6287499.91164126,76,0.0829135320213167,0.640886965927528,665,FALSE
"CH69_2","CH69","2","1990s",532500.100690506,6097499.84356528,64,0.0829110396498054,0.640346133044889,666,FALSE
"CF49_2","CF49","2","1990s",522500.085636353,6197499.80489747,71,0.082676143693396,0.63980530016225,667,FALSE
"BH98_2","BH98","2","1990s",497500.058479442,6092499.74466746,70,0.0826342145893004,0.639264467279611,668,FALSE
"FG97_2","FG97","2","1990s",697500.321984341,6137499.69540127,77,0.0826256662802179,0.638723634396971,669,FALSE
"FE40_2","FE40","2","1990s",672500.300850739,6202499.85816425,75,0.0826215649983585,0.638182801514332,670,FALSE
"BE36_2","BE36","2","1990s",467500.132203066,6232499.71521636,62,0.0825239506219716,0.637641968631693,671,FALSE
"FH89_2","FH89","2","1990s",692500.24975555,6097499.49728963,77,0.0824716957576803,0.637101135749054,672,FALSE
"DD28_2","DD28","2","1990s",562499.786017642,6292499.90553978,72,0.0824175409355283,0.636560302866414,673,FALSE
"FF39_2","FF39","2","1990s",667500.276470834,6197499.82839865,76,0.0823099905655928,0.636019469983775,674,FALSE
"DC65_2","DC65","2","1990s",582499.684418026,6327500.00948645,75,0.0822428834665426,0.635478637101136,675,FALSE
"CD52_2","CD52","2","1990s",527499.964057794,6262499.75929551,70,0.0820413801159112,0.634937804218496,676,FALSE
"FG18_2","FG18","2","1990s",657500.187127846,6142499.68869132,70,0.0818488763671937,0.634396971335857,677,FALSE
"CD84_2","CD84","2","1990s",542499.853631564,6272499.7480897,69,0.0818377395392786,0.633856138453218,678,FALSE
"CG50_2","CG50","2","1990s",527500.115413815,6102499.75527223,74,0.0816521261284672,0.633315305570579,679,FALSE
"CE55_2","CE55","2","1990s",527500.088083552,6227499.7525411,62,0.081516729557029,0.632774472687939,680,FALSE
"FE90_2","FE90","2","1990s",697500.355586841,6202499.88386315,69,0.0815121957060777,0.6322336398053,681,FALSE
"EH38_2","EH38","2","1990s",617500.232623642,6092499.74142313,59,0.081499991478791,0.631692806922661,682,FALSE
"EF85_2","EF85","2","1990s",642500.21561393,6177499.85185433,64,0.0813897680222587,0.631151974040022,683,FALSE
"GE21_2","GE21","2","1990s",712500.431105092,6207499.8302169,74,0.0813508025360586,0.630611141157382,684,FALSE
"DD24_2","DD24","2","1990s",562499.801962448,6272499.85193554,73,0.0813284287858436,0.630070308274743,685,FALSE
"FE81_2","FE81","2","1990s",692500.373541418,6207499.88212002,69,0.0812736095773447,0.629529475392104,686,FALSE
"GG00_2","GG00","2","1990s",702500.251310789,6102499.486565,58,0.0811191286819058,0.628988642509465,687,FALSE
"CD92_2","CD92","2","1990s",547499.865960378,6262499.78528728,74,0.0810716031794019,0.628447809626825,688,FALSE
"FF45_2","FF45","2","1990s",672500.298489102,6177499.79476307,56,0.0810532018898097,0.627906976744186,689,FALSE
"FG19_2","FG19","2","1990s",657500.197800475,6147499.76482383,72,0.0808988731629132,0.627366143861547,690,FALSE
"BD45_2","BD45","2","1990s",472500.082515051,6277499.6739301,71,0.0808671811935899,0.626825310978907,691,FALSE
"FH04_2","FH04","2","1990s",652500.160477196,6072499.67058397,61,0.0808456150799089,0.626284478096268,692,FALSE
"EF54_2","EF54","2","1990s",627500.173708827,6172499.89405802,57,0.0807985851043236,0.625743645213629,693,FALSE
"DD90_2","DD90","2","1990s",597499.960329961,6252499.90986278,79,0.0807065382204488,0.62520281233099,694,FALSE
"HA24_2","HA24","2","1990s",875021.921474236,6123307.11331084,65,0.0806106679480043,0.62466197944835,695,FALSE
