atlas,period,base_site,survey,trait_family,trait_value,n_species,trait_probability,expected_group_richness,expected_total_richness,site,X,Y
3,2010s,EG13,EG13_3,Migration,short-distance,39,0.18160755338284706,12.02020839498016,66.18782187787282,EG13,607500.2007176884,6117499.770624214
3,2010s,EG14,EG14_3,Migration,short-distance,39,0.20286151506603217,13.45256202240957,66.31401731388387,EG14,607500.191500505,6122499.801071322
3,2010s,EG15,EG15_3,Migration,short-distance,39,0.19163036501772654,14.569834093973268,76.03092595803125,EG15,607500.1605547919,6127499.872877927
3,2010s,EG16,EG16_3,Migration,short-distance,39,0.2137562279883884,15.388181820731806,71.98939635839625,EG16,607500.1727981393,6132499.876283166
3,2010s,EG17,EG17_3,Migration,short-distance,39,0.19735713652121714,12.755977145627327,64.63397964965903,EG17,607500.1607226082,6137499.920979434
3,2010s,EG18,EG18_3,Migration,short-distance,39,0.18786739012549564,10.785403524531798,57.40966283359308,EG18,607500.1891095479,6142499.897205671
3,2010s,EG19,EG19_3,Migration,short-distance,39,0.21268485042356405,11.462514344330602,53.89436211137224,EG19,607500.1905837624,6147499.914653578
3,2010s,EG21,EG21_3,Migration,short-distance,39,0.20570278685973198,10.373358078393444,50.428865047253836,EG21,612500.2348921587,6107499.801269529
3,2010s,EG22,EG22_3,Migration,short-distance,39,0.2027488147737887,11.523167629082993,56.834697859711994,EG22,612500.2114052242,6112499.729918555
3,2010s,EG23,EG23_3,Migration,short-distance,39,0.1874166198322232,11.341537211503915,60.5151091811225,EG23,612500.2139353334,6117499.81291228
3,2010s,EG24,EG24_3,Migration,short-distance,39,0.19714478517239145,13.688813517368523,69.4353315275292,EG24,612500.1830770366,6122499.826076767
3,2010s,EG25,EG25_3,Migration,short-distance,39,0.22055476419728906,17.97262346245862,81.48825770266237,EG25,612500.1782985982,6127499.882253152
3,2010s,EG26,EG26_3,Migration,short-distance,39,0.22358020756068683,20.592446069356896,92.10317091134932,EG26,612500.200980525,6132499.870141038
3,2010s,EG27,EG27_3,Migration,short-distance,39,0.2151837018687823,15.961221618579005,74.17486305869048,EG27,612500.1834815647,6137499.899357621
3,2010s,EG30,EG30_3,Migration,short-distance,39,0.21281489883173535,11.57800275367589,54.40409866618491,EG30,617500.2479844969,6102499.703469929
3,2010s,EG40,EG40_3,Migration,short-distance,39,0.20713011883001972,12.872886731312033,62.14879228585825,EG40,622500.2477358868,6102499.741840948
3,2010s,EG41,EG41_3,Migration,short-distance,39,0.19885752719769395,12.934645179176094,65.04478538706324,EG41,622500.2452251216,6107499.731631616
3,2010s,EG42,EG42_3,Migration,short-distance,39,0.22368450823467814,14.43186938556828,64.51885961824014,EG42,622500.1778913485,6112499.7629739335
3,2010s,EG76,EG76_3,Migration,short-distance,39,0.21090184682371788,13.119949413514627,62.20879338472994,EG76,637500.1687954454,6132499.737980937
3,2010s,EG77,EG77_3,Migration,short-distance,39,0.22634004105178498,15.097336136562616,66.70201200992295,EG77,637500.2055718829,6137499.833220863
3,2010s,EG84,EG84_3,Migration,short-distance,39,0.25297062524556546,20.765470368816928,82.08648869274573,EG84,642500.1821270094,6122499.752851817
3,2010s,EG85,EG85_3,Migration,short-distance,39,0.243021021832506,19.238394790257114,79.1635005284297,EG85,642500.1759146599,6127499.685259293
3,2010s,EG86,EG86_3,Migration,short-distance,39,0.19112064167940346,11.118594388885565,58.175790386558674,EG86,642500.1595471228,6132499.774305279
3,2010s,EG87,EG87_3,Migration,short-distance,39,0.2023860110224787,11.696211101918356,57.79159855381149,EG87,642500.2018560335,6137499.799481912
3,2010s,EG88,EG88_3,Migration,short-distance,39,0.21358298145221663,12.653257687828471,59.24281795204406,EG88,642500.1743270823,6142499.756653693
3,2010s,EG89,EG89_3,Migration,short-distance,39,0.19281322836778983,10.146792452341243,52.62498085964471,EG89,642500.1983442176,6147499.761124632
3,2010s,EG94,EG94_3,Migration,short-distance,39,0.24610120038989586,19.008563508188505,77.23880857985826,EG94,647500.1901655146,6122499.657195898
3,2010s,EG95,EG95_3,Migration,short-distance,39,0.21730765802607982,16.127615404230493,74.2155870194642,EG95,647500.2152539153,6127499.751259625
3,2010s,EG96,EG96_3,Migration,short-distance,39,0.19896988518557543,11.327893814242563,56.932705186401705,EG96,647500.1581773825,6132499.777421652
3,2010s,EG97,EG97_3,Migration,short-distance,39,0.18904640615487348,10.174497807964439,53.820107003933906,EG97,647500.2075852172,6137499.741983493
3,2010s,EG98,EG98_3,Migration,short-distance,39,0.1927583127127486,11.781365717052081,61.119884020819654,EG98,647500.1677108221,6142499.749803021
3,2010s,EG99,EG99_3,Migration,short-distance,39,0.1855512374873175,9.544972667174616,51.441169546643515,EG99,647500.2267514672,6147499.807189792
3,2010s,EH08,EH08_3,Migration,short-distance,39,0.2270475157777417,14.08043677249044,62.01537473008016,EH08,602500.1620083671,6092499.788471238
3,2010s,EH09,EH09_3,Migration,short-distance,39,0.21375791997745905,13.932445078763807,65.17861457593241,EH09,602500.1847436636,6097499.749779848
3,2010s,EH13,EH13_3,Migration,short-distance,39,0.24040040158227055,16.99265360187387,70.68479707201567,EH13,607500.2490966875,6067499.876797193
3,2010s,EH14,EH14_3,Migration,short-distance,39,0.2474797546239456,18.51962135731346,74.83287425048037,EH14,607500.1881287517,6072499.820997513
3,2010s,EH15,EH15_3,Migration,short-distance,39,0.23163786381242948,15.526717519768656,67.03013602448662,EH15,607500.1822916985,6077499.808419616
3,2010s,EH16,EH16_3,Migration,short-distance,39,0.25127427257384477,13.357949990597017,53.160834389327974,EH16,607500.1659957448,6082499.837500439
3,2010s,EH17,EH17_3,Migration,short-distance,39,0.21906660036337533,11.355468647222619,51.83569119339419,EH17,607500.2047700058,6087499.798479977
3,2010s,EH23,EH23_3,Migration,short-distance,39,0.23937835179109695,14.38167520813921,60.07926406264988,EH23,612500.2034834018,6067499.887341654
3,2010s,EH24,EH24_3,Migration,short-distance,39,0.20652515113197784,13.513501772117205,65.4327170228363,EH24,612500.212235677,6072499.811950394
3,2010s,EH25,EH25_3,Migration,short-distance,39,0.19506836725640378,12.711545165561581,65.16456432350788,EH25,612500.1963975141,6077499.778303541
3,2010s,EH26,EH26_3,Migration,short-distance,39,0.1961345399509713,11.92555434690136,60.802928183289126,EH26,612500.2189002938,6082499.787972259
3,2010s,EH27,EH27_3,Migration,short-distance,39,0.1794416814834581,10.550807508430111,58.7979750368241,EH27,612500.2170047599,6087499.728058776
3,2010s,EH28,EH28_3,Migration,short-distance,39,0.20255104498975704,11.877737081338447,58.640709959996016,EH28,612500.1867045197,6092499.709788004
3,2010s,EH37,EH37_3,Migration,short-distance,39,0.2241423199654428,14.292539272997697,63.76546506345278,EH37,617500.189780661,6087499.7680580225
3,2010s,EH38,EH38_3,Migration,short-distance,39,0.19972904402412014,12.294131435800788,61.55404936658133,EH38,617500.2326236423,6092499.741423128
3,2010s,EH39,EH39_3,Migration,short-distance,39,0.22069448133930322,17.238574682413375,78.11058336302575,EH39,617500.2301707517,6097499.75643296
3,2010s,EH49,EH49_3,Migration,short-distance,39,0.2526323380511293,15.51751452602675,61.42331043496981,EH49,622500.2536596373,6097499.68413302
3,2010s,EH54,EH54_3,Migration,short-distance,39,0.22886047614062627,12.041775800573427,52.616231529528946,EH54,627500.2315571259,6072499.726827907
3,2010s,EH64,EH64_3,Migration,short-distance,39,0.19381270197680575,11.463119141481414,59.14534509122754,EH64,632500.2489600373,6072499.714002534
3,2010s,EH66,EH66_3,Migration,short-distance,39,0.24086448745847172,13.541527683286011,56.22052393929908,EH66,632500.2653655324,6082499.7089617625
3,2010s,EH67,EH67_3,Migration,short-distance,39,0.21727106772986707,10.623438537100883,48.894860452883655,EH67,632500.240557838,6087499.660661096
3,2010s,EH73,EH73_3,Migration,short-distance,39,0.22177824726345782,12.621997045062555,56.91269184785495,EH73,637500.2350246185,6067499.714042777
3,2010s,EH74,EH74_3,Migration,short-distance,39,0.1835315921702523,8.258818390711927,44.99943738869038,EH74,637500.223421336,6072499.668808251
3,2010s,EH75,EH75_3,Migration,short-distance,39,0.22697484686590966,17.44094445342362,76.8408689079422,EH75,637500.2391012611,6077499.669303549
3,2010s,EH76,EH76_3,Migration,short-distance,39,0.1873331666742591,7.7206359665871425,41.213395917296545,EH76,637500.2196151961,6082499.602278083
3,2010s,EH77,EH77_3,Migration,short-distance,39,0.18669275453764195,8.322287193471396,44.577451407164354,EH77,637500.2241880391,6087499.580903596
3,2010s,EH78,EH78_3,Migration,short-distance,39,0.23202910029518353,10.652284867008545,45.90926247378836,EH78,637500.2511288846,6092499.605141959
3,2010s,EH83,EH83_3,Migration,short-distance,39,0.20046073100012218,9.57221011410588,47.75104862857178,EH83,642500.2303255753,6067499.715175096
3,2010s,EH84,EH84_3,Migration,short-distance,39,0.18050501792819246,9.80439922846511,54.316491258793945,EH84,642500.2311327682,6072499.703858004
3,2010s,EH85,EH85_3,Migration,short-distance,39,0.18633247960721772,8.781339805227901,47.12726317890824,EH85,642500.2474008938,6077499.627137704
3,2010s,EH86,EH86_3,Migration,short-distance,39,0.18157067846303176,9.711534431576919,53.48624851646523,EH86,642500.2097630593,6082499.594188381
3,2010s,EH87,EH87_3,Migration,short-distance,39,0.17696288026314258,7.771111212559464,43.91379254792799,EH87,642500.2449209422,6087499.609035659
3,2010s,EH88,EH88_3,Migration,short-distance,39,0.2289629467328409,10.196229564416043,44.532225453550055,EH88,642500.2264585433,6092499.556320992
3,2010s,EH92,EH92_3,Migration,short-distance,39,0.25320669352161357,22.17665622382688,87.58321478548865,EH92,647500.1957499915,6062499.687774925
3,2010s,EH93,EH93_3,Migration,short-distance,39,0.20748498788237818,12.402810801763161,59.77690689021912,EH93,647500.2119518482,6067499.673581073
3,2010s,EH94,EH94_3,Migration,short-distance,39,0.18203437986655926,9.388545311980582,51.575671138951215,EH94,647500.2300924656,6072499.59413029
3,2010s,EH95,EH95_3,Migration,short-distance,39,0.1805711713128437,9.979357855245114,55.265509896680285,EH95,647500.2412025952,6077499.671872045
3,2010s,EH96,EH96_3,Migration,short-distance,39,0.17945272039507715,9.667860921901857,53.874139665408336,EH96,647500.2545091603,6082499.573025044
3,2010s,EH97,EH97_3,Migration,short-distance,39,0.19077903041522803,11.35753247141121,59.53239434486951,EH97,647500.2573792844,6087499.631286464
3,2010s,FE00,FE00_3,Migration,short-distance,39,0.2347691521014197,12.800340168016486,54.523092380070324,FE00,652500.2204548502,6202499.884181068
3,2010s,FE10,FE10_3,Migration,short-distance,39,0.20336007821219187,13.192596883358252,64.8730911166975,FE10,657500.2140283118,6202499.844869955
3,2010s,FE20,FE20_3,Migration,short-distance,39,0.2442695690934561,18.813770795631463,77.02052640226104,FE20,662500.2220386828,6202499.902415118
3,2010s,FE30,FE30_3,Migration,short-distance,39,0.25166265893365164,25.119166516270962,99.81284717687649,FE30,667500.2691536737,6202499.833699634
3,2010s,FE40,FE40_3,Migration,short-distance,39,0.23135176960686046,18.01641112294405,77.87453345854932,FE40,672500.3008507392,6202499.858164246
3,2010s,FE60,FE60_3,Migration,short-distance,39,0.22163322191512877,18.039045264796922,81.39143179403273,FE60,682500.2713181422,6202499.84461653
3,2010s,FE61,FE61_3,Migration,short-distance,39,0.2137492101751641,15.675023147742223,73.33371260130875,FE61,682500.341989624,6207499.920597611
3,2010s,FE71,FE71_3,Migration,short-distance,39,0.21163785969589471,16.914183129109393,79.92040343544208,FE71,687500.2984424902,6207499.905692995
3,2010s,FE72,FE72_3,Migration,short-distance,39,0.2149016962280175,19.499778686855663,90.73813296552942,FE72,687500.363131253,6212499.947936701
3,2010s,FE80,FE80_3,Migration,short-distance,39,0.2078947307057557,16.957094209507414,81.56577202289786,FE80,692500.3264155694,6202499.858064589
3,2010s,FE81,FE81_3,Migration,short-distance,39,0.22217273420916728,18.46918327758637,83.12983743630004,FE81,692500.373541418,6207499.882120019
3,2010s,FE82,FE82_3,Migration,short-distance,39,0.24074538531516687,23.772597155023515,98.74580617153724,FE82,692500.3463343331,6212499.956222788
3,2010s,FE83,FE83_3,Migration,short-distance,39,0.21589524827511525,18.712366592284024,86.67336007524752,FE83,692500.3720132804,6217499.974638728
3,2010s,FE90,FE90_3,Migration,short-distance,39,0.20733158746263627,15.817045010553608,76.28864083917766,FE90,697500.3555868408,6202499.883863147
3,2010s,FE91,FE91_3,Migration,short-distance,39,0.23170201250176195,21.579006701075077,93.1325820957683,FE91,697500.3965691917,6207499.840916168
3,2010s,FE92,FE92_3,Migration,short-distance,39,0.19537147669081278,13.797465457049034,70.6216981657172,FE92,697500.4091896428,6212499.850916306
3,2010s,FE93,FE93_3,Migration,short-distance,39,0.1738254182623716,9.90869784184129,57.00373363626906,FE93,697500.3909917022,6217499.9137929315
3,2010s,FE94,FE94_3,Migration,short-distance,39,0.2037963123074443,12.728522569797764,62.45707994262276,FE94,697500.4689643438,6222499.923962992
3,2010s,FF00,FF00_3,Migration,short-distance,39,0.17919805603089475,9.873083022657273,55.09592705043127,FF00,652500.2143912867,6152499.7862611525
3,2010s,FF01,FF01_3,Migration,short-distance,39,0.186307552238265,12.36650538240181,66.37683354127552,FF01,652500.2248090926,6157499.774261067
3,2010s,FF02,FF02_3,Migration,short-distance,39,0.17581575095717858,10.424470836432938,59.2920189441497,FF02,652500.2492441322,6162499.809702141
3,2010s,FF03,FF03_3,Migration,short-distance,39,0.20064647891018908,11.024205614837296,54.94342923292373,FF03,652500.2266870057,6167499.7790860785
3,2010s,FF04,FF04_3,Migration,short-distance,39,0.20502197550616366,13.134825921003866,64.06545390354503,FF04,652500.2144126588,6172499.795813887
3,2010s,FF05,FF05_3,Migration,short-distance,39,0.18223258869595216,8.173494596016127,44.851991921451976,FF05,652500.2143685349,6177499.748581729
3,2010s,FF06,FF06_3,Migration,short-distance,39,0.18889048769084082,11.226514686622044,59.43398645355084,FF06,652500.2168219197,6182499.859854026
3,2010s,FF07,FF07_3,Migration,short-distance,39,0.19649059625203155,12.104841672781914,61.6051958906749,FF07,652500.231527698,6187499.795811617
3,2010s,FF08,FF08_3,Migration,short-distance,39,0.21317419718122102,10.226232756191088,47.97125023296177,FF08,652500.2487440347,6192499.778918769
3,2010s,FF10,FF10_3,Migration,short-distance,39,0.19565697132637963,12.896767485712598,65.91519534562978,FF10,657500.2143405195,6152499.777359325
3,2010s,FF11,FF11_3,Migration,short-distance,39,0.18701959659841813,12.033351605548843,64.34273105287312,FF11,657500.2348184625,6157499.726247546
3,2010s,FF12,FF12_3,Migration,short-distance,39,0.20081874869151217,15.01805247910738,74.78411541233817,FF12,657500.2533010718,6162499.722690075
3,2010s,FF13,FF13_3,Migration,short-distance,39,0.1890854202094491,11.912066484969973,62.99833414852942,FF13,657500.2678361252,6167499.766637617
3,2010s,FF14,FF14_3,Migration,short-distance,39,0.18127643039942537,11.552560809426977,63.72897339147736,FF14,657500.2804860991,6172499.746787113
3,2010s,FF15,FF15_3,Migration,short-distance,39,0.1882133319418951,10.649238491396623,56.58068098323788,FF15,657500.2224905242,6177499.772069843
3,2010s,FF16,FF16_3,Migration,short-distance,39,0.18765571147706175,11.336034221098787,60.40868211189221,FF16,657500.2175718555,6182499.846975895
3,2010s,FF17,FF17_3,Migration,short-distance,39,0.183078524176806,8.88643497803892,48.53892622302847,FF17,657500.2675925975,6187499.860202954
3,2010s,FF18,FF18_3,Migration,short-distance,39,0.2210930614586966,16.884022395545504,76.3661341706089,FF18,657500.2452246804,6192499.807152677
3,2010s,FF19,FF19_3,Migration,short-distance,39,0.23999063440858331,13.625041920335669,56.77322347979245,FF19,657500.2697239395,6197499.803575764
3,2010s,FF20,FF20_3,Migration,short-distance,39,0.2061390533827217,13.392271887981016,64.96717467270342,FF20,662500.2125909128,6152499.769090225
3,2010s,FF21,FF21_3,Migration,short-distance,39,0.17645142025711139,8.398043260955575,47.59408141186166,FF21,662500.2406863412,6157499.799661659
3,2010s,FF22,FF22_3,Migration,short-distance,39,0.20177615565126836,13.432695509251118,66.57226403137035,FF22,662500.2548913385,6162499.766637423
3,2010s,FF23,FF23_3,Migration,short-distance,39,0.18093945661912678,10.225808140821798,56.51508151893525,FF23,662500.2491310743,6167499.781214133
3,2010s,FF24,FF24_3,Migration,short-distance,39,0.21487471277830628,17.37849397127755,80.87733426877246,FF24,662500.2884650016,6172499.734430286
3,2010s,FF25,FF25_3,Migration,short-distance,39,0.19503320886861553,13.895958104632125,71.24918974180014,FF25,662500.2368262114,6177499.844051934
3,2010s,FF26,FF26_3,Migration,short-distance,39,0.21194654208254418,16.783713547043448,79.18842828068836,FF26,662500.2303838229,6182499.780956389
3,2010s,FF27,FF27_3,Migration,short-distance,39,0.18731042450811258,12.870910432917068,68.71433059167306,FF27,662500.2586700729,6187499.767595499
3,2010s,FF28,FF28_3,Migration,short-distance,39,0.18211178888677987,8.896628516383043,48.852567814344724,FF28,662500.2569147471,6192499.801572185
3,2010s,FF29,FF29_3,Migration,short-distance,39,0.2242714728416027,15.168145073377627,67.63296678436899,FF29,662500.2231507814,6197499.882831992
3,2010s,FF30,FF30_3,Migration,short-distance,39,0.20678399833183214,14.998651060997442,72.53293863158929,FF30,667500.2250742009,6152499.760797058
3,2010s,FF31,FF31_3,Migration,short-distance,39,0.18955630722220398,11.84226832160917,62.473617972137866,FF31,667500.2664735457,6157499.77134995
3,2010s,FF32,FF32_3,Migration,short-distance,39,0.1822242385228607,8.885266887082537,48.76007143236242,FF32,667500.2781001843,6162499.71839387
3,2010s,FF33,FF33_3,Migration,short-distance,39,0.1899889286364258,11.388811104670706,59.94460406935089,FF33,667500.2537457212,6167499.713120071
3,2010s,FF34,FF34_3,Migration,short-distance,39,0.18558417536839839,10.758907574909255,57.97319493190636,FF34,667500.2543204613,6172499.757887186
3,2010s,FF35,FF35_3,Migration,short-distance,39,0.22236042330089936,14.749241444069902,66.33033534079554,FF35,667500.2819172617,6177499.741394598
3,2010s,FF36,FF36_3,Migration,short-distance,39,0.20063298464950272,12.911492964079706,64.35379001431662,FF36,667500.2673523247,6182499.7724213265
3,2010s,FF37,FF37_3,Migration,short-distance,39,0.22402627291206134,12.832817455927495,57.2826449733637,FF37,667500.2713154595,6187499.853328593
3,2010s,FF38,FF38_3,Migration,short-distance,39,0.18990074091916587,10.8728044186621,57.25519745755112,FF38,667500.2333278777,6192499.870393818
3,2010s,FF39,FF39_3,Migration,short-distance,39,0.23419686924166105,17.787518857737197,75.95113852432743,FF39,667500.2764708342,6197499.828398651
3,2010s,FF40,FF40_3,Migration,short-distance,39,0.20608597754046132,15.740062434673385,76.37619319142227,FF40,672500.2677202892,6152499.75185617
3,2010s,FF41,FF41_3,Migration,short-distance,39,0.1825396222660166,10.460534695207848,57.3055568174871,FF41,672500.2610297143,6157499.749462805
3,2010s,FF42,FF42_3,Migration,short-distance,39,0.17784121945814882,8.637346213133394,48.567740591578726,FF42,672500.2674698508,6162499.797357992
3,2010s,FF43,FF43_3,Migration,short-distance,39,0.1885409094865571,10.927863280218745,57.960170606888354,FF43,672500.289242156,6167499.784242888
3,2010s,FF44,FF44_3,Migration,short-distance,39,0.19059307527711722,10.563722332415146,55.4255306340788,FF44,672500.2569006486,6172499.818821288
3,2010s,FF45,FF45_3,Migration,short-distance,39,0.2261394605063114,14.889866961692581,65.84373611025315,FF45,672500.298489102,6177499.7947630705
3,2010s,FF46,FF46_3,Migration,short-distance,39,0.23325280984970193,15.992256491727284,68.56190286424419,FF46,672500.2817369283,6182499.818284865
3,2010s,FF50,FF50_3,Migration,short-distance,39,0.2066300156031426,15.405760655752875,74.55722543883199,FF50,677500.2932886138,6152499.739124405
3,2010s,FF51,FF51_3,Migration,short-distance,39,0.1985184342168198,13.26235627048802,66.80667376211022,FF51,677500.3033863106,6157499.735752224
3,2010s,FF52,FF52_3,Migration,short-distance,39,0.18415071323065735,9.655203870328362,52.4309881886516,FF52,677500.247585791,6162499.780240425
3,2010s,FF53,FF53_3,Migration,short-distance,39,0.19036554225383612,12.230889569412094,64.24949297338303,FF53,677500.2543300018,6167499.7663993435
3,2010s,FF54,FF54_3,Migration,short-distance,39,0.23220832517083248,18.183547854028436,78.30704536820998,FF54,677500.2538217055,6172499.802859116
3,2010s,FF55,FF55_3,Migration,short-distance,39,0.22319878238337704,14.129729533815608,63.30558519600569,FF55,677500.2483948858,6177499.778318752
3,2010s,FF56,FF56_3,Migration,short-distance,39,0.24222212591529355,15.173966142775948,62.644839258335836,FF56,677500.2940670673,6182499.80652333
3,2010s,FF57,FF57_3,Migration,short-distance,39,0.23898789784662494,15.29945625548241,64.01770296042827,FF57,677500.2630915587,6187499.882293927
3,2010s,FF60,FF60_3,Migration,short-distance,39,0.2205386136961584,18.025860049311465,81.73561875266952,FF60,682500.2545312074,6152499.719203852
3,2010s,FF61,FF61_3,Migration,short-distance,39,0.21829528729896816,17.96528985905486,82.29811133966601,FF61,682500.2832841513,6157499.724413432
3,2010s,FF62,FF62_3,Migration,short-distance,39,0.211785782159395,18.15543979080904,85.72548924528289,FF62,682500.2931610722,6162499.780151567
3,2010s,FF63,FF63_3,Migration,short-distance,39,0.19127235380209096,12.177273378958816,63.66457638493125,FF63,682500.286603715,6167499.775118978
3,2010s,FF64,FF64_3,Migration,short-distance,39,0.22130475858858661,14.297876221050252,64.60717931343949,FF64,682500.2567777862,6172499.820493967
3,2010s,FF65,FF65_3,Migration,short-distance,39,0.17985479334740853,7.409835096364866,41.19898590665853,FF65,682500.2689476068,6177499.807606941
3,2010s,FF66,FF66_3,Migration,short-distance,39,0.20207473717143484,14.324045372383363,70.8848892884182,FF66,682500.253306334,6182499.845007382
3,2010s,FF67,FF67_3,Migration,short-distance,39,0.20864316220789328,15.06953052739723,72.22633307475402,FF67,682500.2749867147,6187499.824026549
3,2010s,FF69,FF69_3,Migration,short-distance,39,0.22549510704077697,17.251282233687384,76.50402024274426,FF69,682500.286269831,6197499.823893157
3,2010s,FF70,FF70_3,Migration,short-distance,39,0.21022808772352494,16.742147718526635,79.63801554692616,FF70,687500.2937067151,6152499.696531474
3,2010s,FF71,FF71_3,Migration,short-distance,39,0.1863264381420356,11.33586295675845,60.83872514171707,FF71,687500.2797492278,6157499.717192857
3,2010s,FF72,FF72_3,Migration,short-distance,39,0.1865547359094794,10.113822256972522,54.21369877138889,FF72,687500.2940864991,6162499.791177767
3,2010s,FF73,FF73_3,Migration,short-distance,39,0.21044859505087232,15.743683244960682,74.81011332556018,FF73,687500.276108928,6167499.804490101
3,2010s,FF74,FF74_3,Migration,short-distance,39,0.23750646221878977,17.922443251881433,75.46086571476681,FF74,687500.2865121333,6172499.759767374
3,2010s,FF75,FF75_3,Migration,short-distance,39,0.24245611739576944,20.994800419468802,86.59216622362334,FF75,687500.3181023151,6177499.768186162
3,2010s,FF76,FF76_3,Migration,short-distance,39,0.2426906375968795,19.121305314475297,78.7888049733368,FF76,687500.3057092606,6182499.826981119
3,2010s,FF77,FF77_3,Migration,short-distance,39,0.19160468366244912,11.40523587420167,59.52482818371146,FF77,687500.3145880764,6187499.827555462
3,2010s,FF78,FF78_3,Migration,short-distance,39,0.20891004794200072,16.34182139783432,78.22420012258705,FF78,687500.2749215045,6192499.878377509
3,2010s,FF79,FF79_3,Migration,short-distance,39,0.23468018884353845,20.687049721296773,88.14996196840822,FF79,687500.3143556966,6197499.873560948
3,2010s,FF80,FF80_3,Migration,short-distance,39,0.184616417127774,11.449576240048144,62.0181911131112,FF80,692500.3003915065,6152499.665078906
3,2010s,FF81,FF81_3,Migration,short-distance,39,0.19577080246788708,14.127759795569862,72.16479483904288,FF81,692500.3087101678,6157499.713388103
3,2010s,FF82,FF82_3,Migration,short-distance,39,0.21370847881030453,14.410750972078363,67.43181670798319,FF82,692500.3342172247,6162499.7039436465
3,2010s,FF83,FF83_3,Migration,short-distance,39,0.21255963217172402,13.645945855505445,64.19820036422095,FF83,692500.3066476895,6167499.745143122
3,2010s,FF84,FF84_3,Migration,short-distance,39,0.2420039127802562,20.529377801393288,84.83076808776362,FF84,692500.2915752039,6172499.7284601815
3,2010s,FF86,FF86_3,Migration,short-distance,39,0.24050985078347734,21.01839633536013,87.3909998567263,FF86,692500.3421648205,6182499.746437445
3,2010s,FF87,FF87_3,Migration,short-distance,39,0.23246083730847636,15.284491273313867,65.75082259138253,FF87,692500.3401528873,6187499.778193614
3,2010s,FF88,FF88_3,Migration,short-distance,39,0.22157605197602115,16.307529861654547,73.59788982709802,FF88,692500.3360075087,6192499.8630453255
3,2010s,FF89,FF89_3,Migration,short-distance,39,0.2156674120348856,14.328813741366861,66.43940132711883,FF89,692500.3322349075,6197499.889691258
3,2010s,FF90,FF90_3,Migration,short-distance,39,0.1827793992704424,12.2567110098943,67.0573984749733,FF90,697500.3486702319,6152499.738025841
3,2010s,FF91,FF91_3,Migration,short-distance,39,0.1826346591993583,9.71893348010536,53.215164759589655,FF91,697500.3229910781,6157499.709487912
3,2010s,FF92,FF92_3,Migration,short-distance,39,0.22162443465095258,13.05629216333327,58.91179004650944,FF92,697500.293774317,6162499.734567302
3,2010s,FF93,FF93_3,Migration,short-distance,39,0.21290210633561515,14.635927420616794,68.74486905049673,FF93,697500.3265644838,6167499.704813483
3,2010s,FF94,FF94_3,Migration,short-distance,39,0.21796448132502186,13.561341728221644,62.21812675983383,FF94,697500.3508075213,6172499.728548656
3,2010s,FF95,FF95_3,Migration,short-distance,39,0.1991834774965663,10.368386604910315,52.05445117850728,FF95,697500.3012456638,6177499.8028586125
3,2010s,FF96,FF96_3,Migration,short-distance,39,0.20057919690640502,12.782940229826984,63.73013965048332,FF96,697500.3061860544,6182499.82213949
3,2010s,FF97,FF97_3,Migration,short-distance,39,0.21340779753063252,15.839457370914142,74.22154932572484,FF97,697500.3003211509,6187499.7834761925
3,2010s,FF98,FF98_3,Migration,short-distance,39,0.19176461847976078,12.408998895536797,64.70953293631936,FF98,697500.3387565847,6192499.800885114
3,2010s,FF99,FF99_3,Migration,short-distance,39,0.18185666177880977,11.048909957252304,60.756146347231265,FF99,697500.3563003049,6197499.871448284
3,2010s,FG04,FG04_3,Migration,short-distance,39,0.21458771033574722,14.783235188957748,68.89134128803403,FG04,652500.2116871931,6122499.731481395
3,2010s,FG05,FG05_3,Migration,short-distance,39,0.18460047867119264,9.247742690859068,50.09598435186616,FG05,652500.2171045082,6127499.660736048
3,2010s,FG06,FG06_3,Migration,short-distance,39,0.19202551828168818,11.05568942573094,57.5740637216404,FG06,652500.1805834217,6132499.7467744155
3,2010s,FG07,FG07_3,Migration,short-distance,39,0.20076225642422343,13.534893702139927,67.41752131705391,FG07,652500.1714465149,6137499.7692362005
3,2010s,FG08,FG08_3,Migration,short-distance,39,0.2020661313978038,16.569918765540695,82.00245459700422,FG08,652500.1877744175,6142499.728074739
3,2010s,FG09,FG09_3,Migration,short-distance,39,0.18907275174708468,11.233255710431276,59.41234581203731,FG09,652500.2237905464,6147499.734495867
3,2010s,FG14,FG14_3,Migration,short-distance,39,0.22781936128953365,15.917623212668309,69.86949275324646,FG14,657500.2100665862,6122499.639163951
3,2010s,FG15,FG15_3,Migration,short-distance,39,0.1906522088159816,10.710014092569953,56.17566226524712,FG15,657500.1898129255,6127499.635449556
3,2010s,FG16,FG16_3,Migration,short-distance,39,0.17952455687053842,8.35340426405751,46.53070537910559,FG16,657500.1792098745,6132499.679580689
3,2010s,FG17,FG17_3,Migration,short-distance,39,0.18638386025595932,12.815063682676673,68.75629501973968,FG17,657500.1763130119,6137499.771510345
3,2010s,FG18,FG18_3,Migration,short-distance,39,0.20388891971788756,14.066144948237943,68.98925634458543,FG18,657500.1871278463,6142499.68869132
3,2010s,FG19,FG19_3,Migration,short-distance,39,0.1925464935677134,12.633343534327947,65.61191170113489,FG19,657500.1978004752,6147499.764823828
