atlas,period,response,survey,site,base_site,X,Y,value
3,2010s,beta_turnover,CD01_3,CD01,CD01,502500.0548085185,6257499.673018353,0.1483166174094366
3,2010s,beta_turnover,CD02_3,CD02,CD02,502500.0449077099,6262499.682977954,0.15742651030146404
3,2010s,beta_turnover,CD03_3,CD03,CD03,502500.0268036657,6267499.729294267,0.19094782277776434
3,2010s,beta_turnover,CD04_3,CD04,CD04,502500.06196320115,6272499.700669883,0.14743015904234738
3,2010s,beta_turnover,CD05_3,CD05,CD05,502500.0274329878,6277499.708317954,0.13822902361561226
3,2010s,beta_turnover,CD06_3,CD06,CD06,502500.04595014855,6282499.752284697,0.18346362906450586
3,2010s,beta_turnover,CD07_3,CD07,CD07,502500.0561681533,6287499.721199877,0.16513431464188458
3,2010s,beta_turnover,CD08_3,CD08,CD08,502499.9969046276,6292499.726313779,0.18442274083452329
3,2010s,beta_turnover,CD09_3,CD09,CD09,502499.9905232744,6297499.656359702,0.15112198739149432
3,2010s,beta_turnover,CE00_3,CE00,CE00,502500.06152683037,6202499.744005174,0.19429283020347776
3,2010s,beta_turnover,CE01_3,CE01,CE01,502500.0785219833,6207499.797640791,0.18897567971637305
3,2010s,beta_turnover,CE02_3,CE02,CE02,502500.02528104605,6212499.776561091,0.201254093884165
3,2010s,beta_turnover,CE03_3,CE03,CE03,502500.0263673985,6217499.792110339,0.16115081400142495
3,2010s,beta_turnover,CE04_3,CE04,CE04,502500.08162276645,6222499.732965122,0.17468469153007946
3,2010s,beta_turnover,CE05_3,CE05,CE05,502500.0666420697,6227499.710331745,0.15934615723639306
3,2010s,beta_turnover,CE06_3,CE06,CE06,502500.04362767225,6232499.724222039,0.1743333308482993
3,2010s,beta_turnover,CE07_3,CE07,CE07,502500.07449190767,6237499.774647816,0.18772723506833405
3,2010s,beta_turnover,CE08_3,CE08,CE08,502500.0353899611,6242499.750212144,0.20473212403931643
3,2010s,beta_turnover,CE09_3,CE09,CE09,502500.05001462775,6247499.762263852,0.16133350230409393
3,2010s,beta_turnover,CF01_3,CF01,CF01,502500.0534417037,6157499.800205615,0.2352950721462834
3,2010s,beta_turnover,CF02_3,CF02,CF02,502500.07869880326,6162499.857095068,0.19341098589663808
3,2010s,beta_turnover,CF03_3,CF03,CF03,502500.03324409283,6167499.839482369,0.2220550509981763
3,2010s,beta_turnover,CF04_3,CF04,CF04,502500.04300302034,6172499.747412451,0.18803207136900438
3,2010s,beta_turnover,CF05_3,CF05,CF05,502500.04484904365,6177499.803412706,0.19425974203330432
3,2010s,beta_turnover,CF06_3,CF06,CF06,502500.0389016604,6182499.78487528,0.15683517926113782
3,2010s,beta_turnover,CF07_3,CF07,CF07,502500.0250959793,6187499.803070416,0.16057613631612744
3,2010s,beta_turnover,CF08_3,CF08,CF08,502500.0660579465,6192499.746714847,0.17057658735041104
3,2010s,beta_turnover,CF09_3,CF09,CF09,502500.0365151213,6197499.727010743,0.14892695863687638
3,2010s,beta_turnover,CB80_3,CB80,CB80,542499.6620958119,6352499.629923955,0.13343300744086817
3,2010s,beta_turnover,CB81_3,CB81,CB81,542499.628879245,6357499.699695451,0.14650963462709046
3,2010s,beta_turnover,CB90_3,CB90,CB90,547499.7045161797,6352499.721157329,0.1482026089902789
3,2010s,beta_turnover,CB91_3,CB91,CB91,547499.6539340164,6357499.662049337,0.2157187105795821
3,2010s,beta_turnover,CB92_3,CB92,CB92,547499.671851043,6362499.752101463,0.17699647706411714
3,2010s,beta_turnover,CB93_3,CB93,CB93,547499.6398579371,6367499.76725467,0.14397810041702763
3,2010s,beta_turnover,CC14_3,CC14,CC14,507499.94254047045,6322499.647839415,0.33661267091916086
3,2010s,beta_turnover,CC15_3,CC15,CC15,507499.9713143852,6327499.582203945,0.17494440712193907
3,2010s,beta_turnover,CC16_3,CC16,CC16,507499.97378503287,6332499.552584106,0.19157799677875464
3,2010s,beta_turnover,CC20_3,CC20,CC20,512499.9740781955,6302499.678350093,0.16954848139891318
3,2010s,beta_turnover,CC21_3,CC21,CC21,512499.9587580677,6307499.711003006,0.19800520375413772
3,2010s,beta_turnover,CC23_3,CC23,CC23,512499.9200418585,6317499.662266049,0.2898889371465062
3,2010s,beta_turnover,CC24_3,CC24,CC24,512499.9569946417,6322499.581005044,0.1635505822522772
3,2010s,beta_turnover,CC25_3,CC25,CC25,512499.94971320574,6327499.647067015,0.16215184797036025
3,2010s,beta_turnover,CC26_3,CC26,CC26,512499.89918050665,6332499.526474841,0.23215969453080468
3,2010s,beta_turnover,CC30_3,CC30,CC30,517499.937743111,6302499.734448258,0.1597726545886682
3,2010s,beta_turnover,CC31_3,CC31,CC31,517499.9573913391,6307499.68638883,0.19065868447228262
3,2010s,beta_turnover,CC32_3,CC32,CC32,517499.9160470478,6312499.67435963,0.1456011146566887
3,2010s,beta_turnover,CC33_3,CC33,CC33,517499.9351837722,6317499.698844893,0.20996767686940263
3,2010s,beta_turnover,CC34_3,CC34,CC34,517499.8934505895,6322499.647993909,0.17959400112740054
3,2010s,beta_turnover,CC35_3,CC35,CC35,517499.91156198527,6327499.6336058555,0.13643193351012922
3,2010s,beta_turnover,CC36_3,CC36,CC36,517499.868461167,6332499.543827721,0.17797583358049127
3,2010s,beta_turnover,CC40_3,CC40,CC40,522499.9010986991,6302499.772105485,0.14054777856788225
3,2010s,beta_turnover,CC41_3,CC41,CC41,522499.8946037454,6307499.76462174,0.1393813925580954
3,2010s,beta_turnover,CC42_3,CC42,CC42,522499.93192246224,6312499.682440375,0.17170755964981718
3,2010s,beta_turnover,CC43_3,CC43,CC43,522499.8904843816,6317499.636193218,0.19288996548816603
3,2010s,beta_turnover,CC44_3,CC44,CC44,522499.89160933683,6322499.626510591,0.1494790514397052
3,2010s,beta_turnover,CC45_3,CC45,CC45,522499.87422067544,6327499.653039125,0.1877134557611557
3,2010s,beta_turnover,CC46_3,CC46,CC46,522499.83866884856,6332499.604435725,0.16358108087872977
3,2010s,beta_turnover,CC50_3,CC50,CC50,527499.8816415456,6302499.791260103,0.1350082715796204
3,2010s,beta_turnover,CC51_3,CC51,CC51,527499.9107610129,6307499.723595708,0.14584234256290646
3,2010s,beta_turnover,CC52_3,CC52,CC52,527499.9046872742,6312499.692205453,0.15142923206950237
3,2010s,beta_turnover,CC53_3,CC53,CC53,527499.86315966025,6317499.697063427,0.14442384313303153
3,2010s,beta_turnover,CC54_3,CC54,CC54,527499.8473306855,6322499.627229618,0.18474835460796118
3,2010s,beta_turnover,CC55_3,CC55,CC55,527499.795382189,6327499.593590726,0.1385765956007958
3,2010s,beta_turnover,CC56_3,CC56,CC56,527499.8281139306,6332499.59692409,0.16812849136767913
3,2010s,beta_turnover,CC57_3,CC57,CC57,527499.7634533717,6337499.635998681,0.22179854778110966
3,2010s,beta_turnover,CC60_3,CC60,CC60,532499.8968679683,6302499.791890076,0.14427242912346303
3,2010s,beta_turnover,CC61_3,CC61,CC61,532499.8393510462,6307499.784713652,0.19650461613082043
3,2010s,beta_turnover,CC62_3,CC62,CC62,532499.8518622435,6312499.703415073,0.14319804883238357
3,2010s,beta_turnover,CC63_3,CC63,CC63,532499.8104598847,6317499.769646129,0.1787776578733649
3,2010s,beta_turnover,CC64_3,CC64,CC64,532499.8388375221,6322499.6503872825,0.21078095150742762
3,2010s,beta_turnover,CC65_3,CC65,CC65,532499.8124718731,6327499.678605539,0.15919071118639005
3,2010s,beta_turnover,CC66_3,CC66,CC66,532499.7933676881,6332499.632118677,0.15511657979111348
3,2010s,beta_turnover,CC67_3,CC67,CC67,532499.7801655097,6337499.62221521,0.2044099869906173
3,2010s,beta_turnover,CC68_3,CC68,CC68,532499.7119922304,6342499.6483931905,0.23998533696215063
3,2010s,beta_turnover,CC70_3,CC70,CC70,537499.842333892,6302499.772919597,0.15265103887725398
3,2010s,beta_turnover,CC71_3,CC71,CC71,537499.8212735428,6307499.726024116,0.20661828461693238
3,2010s,beta_turnover,CC72_3,CC72,CC72,537499.8517914551,6312499.716416673,0.16165909413442556
3,2010s,beta_turnover,CC75_3,CC75,CC75,537499.7628460178,6327499.684050063,0.1783135291673672
3,2010s,beta_turnover,CC76_3,CC76,CC76,537499.7520002894,6332499.709823327,0.13957754498686434
3,2010s,beta_turnover,CC77_3,CC77,CC77,537499.7302975287,6337499.660885921,0.17695181950872313
3,2010s,beta_turnover,CC78_3,CC78,CC78,537499.6962343298,6342499.648525652,0.2056257470289904
3,2010s,beta_turnover,CC79_3,CC79,CC79,537499.7096245649,6347499.673264503,0.16764885054505027
3,2010s,beta_turnover,CC80_3,CC80,CC80,542499.8563424866,6302499.84651723,0.19128007311837042
3,2010s,beta_turnover,CC81_3,CC81,CC81,542499.811273352,6307499.769589547,0.13774027069207687
3,2010s,beta_turnover,CC82_3,CC82,CC82,542499.7992118956,6312499.841340819,0.13837553891219595
3,2010s,beta_turnover,CC83_3,CC83,CC83,542499.7620913137,6317499.727188424,0.14382406593678096
3,2010s,beta_turnover,CC84_3,CC84,CC84,542499.7566802504,6322499.7616613405,0.2543667414326502
3,2010s,beta_turnover,CC85_3,CC85,CC85,542499.7239279284,6327499.721485542,0.1876396536075788
3,2010s,beta_turnover,CC86_3,CC86,CC86,542499.7227246305,6332499.718567566,0.17595476979203967
3,2010s,beta_turnover,CC87_3,CC87,CC87,542499.6930338388,6337499.640942774,0.17646095947088364
3,2010s,beta_turnover,CC88_3,CC88,CC88,542499.6924473802,6342499.711836177,0.2114111207165876
3,2010s,beta_turnover,CC89_3,CC89,CC89,542499.7225329417,6347499.708588393,0.14698672103076418
3,2010s,beta_turnover,CC90_3,CC90,CC90,547499.8365771989,6302499.788772783,0.1713430427745706
3,2010s,beta_turnover,CC91_3,CC91,CC91,547499.8277234574,6307499.803976223,0.22131857592065152
3,2010s,beta_turnover,CC92_3,CC92,CC92,547499.7746032869,6312499.855917229,0.13348038095193282
3,2010s,beta_turnover,CC93_3,CC93,CC93,547499.7994806129,6317499.834643529,0.1320113324279103
3,2010s,beta_turnover,CC94_3,CC94,CC94,547499.719378153,6322499.738043602,0.17792388412068555
3,2010s,beta_turnover,CC95_3,CC95,CC95,547499.7132742624,6327499.790795946,0.21348789413112113
3,2010s,beta_turnover,CC96_3,CC96,CC96,547499.7222361609,6332499.769553138,0.15838968283213437
3,2010s,beta_turnover,CC97_3,CC97,CC97,547499.6838005685,6337499.784904589,0.1453576155330246
3,2010s,beta_turnover,CC98_3,CC98,CC98,547499.7195078448,6342499.7268970525,0.15331861965273647
3,2010s,beta_turnover,CC99_3,CC99,CC99,547499.706504553,6347499.705425574,0.18289574447349255
3,2010s,beta_turnover,CD10_3,CD10,CD10,507500.00067667133,6252499.692961532,0.15141267099735065
3,2010s,beta_turnover,CD11_3,CD11,CD11,507500.0220085052,6257499.676381406,0.14623125299195122
3,2010s,beta_turnover,CD12_3,CD12,CD12,507500.0180652209,6262499.696165513,0.13974970819495622
3,2010s,beta_turnover,CD13_3,CD13,CD13,507500.05031551485,6267499.752397923,0.14745198539911206
3,2010s,beta_turnover,CD14_3,CD14,CD14,507499.9959119025,6272499.733530455,0.16602629086434498
3,2010s,beta_turnover,CD15_3,CD15,CD15,507500.0388689106,6277499.7511699125,0.15660892369933316
3,2010s,beta_turnover,CD16_3,CD16,CD16,507499.99515133403,6282499.693658245,0.20779201794196311
3,2010s,beta_turnover,CD17_3,CD17,CD17,507499.98714753694,6287499.67249593,0.150987245950497
3,2010s,beta_turnover,CD18_3,CD18,CD18,507500.0146276354,6292499.687658906,0.1754005645999251
3,2010s,beta_turnover,CD20_3,CD20,CD20,512500.031700168,6252499.678930431,0.16758392800548816
3,2010s,beta_turnover,CD21_3,CD21,CD21,512500.01438471023,6257499.682042768,0.17800818756212294
3,2010s,beta_turnover,CD22_3,CD22,CD22,512500.0164166468,6262499.721667139,0.17867336508482878
3,2010s,beta_turnover,CD23_3,CD23,CD23,512499.9764066874,6267499.686291468,0.17849363248940733
3,2010s,beta_turnover,CD24_3,CD24,CD24,512500.01682432264,6272499.687559193,0.149582672848779
3,2010s,beta_turnover,CD26_3,CD26,CD26,512500.0311430825,6282499.687715276,0.15547002362877096
3,2010s,beta_turnover,CD28_3,CD28,CD28,512499.9968010931,6292499.721756237,0.14853940239080482
3,2010s,beta_turnover,CD29_3,CD29,CD29,512500.0070516916,6297499.681986718,0.16187729550584531
3,2010s,beta_turnover,CD30_3,CD30,CD30,517499.9810075786,6252499.76818393,0.1609867962043915
3,2010s,beta_turnover,CD31_3,CD31,CD31,517499.9873017802,6257499.689823826,0.1421690196235041
3,2010s,beta_turnover,CD32_3,CD32,CD32,517499.99541134556,6262499.759304405,0.14334645002636592
3,2010s,beta_turnover,CD33_3,CD33,CD33,517500.0060077057,6267499.753989291,0.15551634185775268
3,2010s,beta_turnover,CD34_3,CD34,CD34,517499.95698225294,6272499.784906531,0.1441982270587652
3,2010s,beta_turnover,CD36_3,CD36,CD36,517499.98719161353,6282499.733989379,0.15434239727863658
3,2010s,beta_turnover,CD37_3,CD37,CD37,517500.0039983928,6287499.763160197,0.1509925370767797
3,2010s,beta_turnover,CD38_3,CD38,CD38,517499.96096102183,6292499.717152444,0.14583182950087403
3,2010s,beta_turnover,CD39_3,CD39,CD39,517499.9796768343,6297499.707759489,0.1432254326759185
3,2010s,beta_turnover,CD40_3,CD40,CD40,522499.9897546972,6252499.738438926,0.19366009376548352
3,2010s,beta_turnover,CD41_3,CD41,CD41,522499.9577492953,6257499.699618638,0.16434667829798402
3,2010s,beta_turnover,CD42_3,CD42,CD42,522499.9726405925,6262499.6976654865,0.14915677245550746
3,2010s,beta_turnover,CD43_3,CD43,CD43,522499.9724788307,6267499.732229277,0.2052039277900259
3,2010s,beta_turnover,CD44_3,CD44,CD44,522499.95701237884,6272499.803285507,0.14685042160554296
3,2010s,beta_turnover,CD45_3,CD45,CD45,522499.9265822344,6277499.799500932,0.17125318647308177
3,2010s,beta_turnover,CD46_3,CD46,CD46,522499.9422009157,6282499.72117526,0.15285917082447886
3,2010s,beta_turnover,CD47_3,CD47,CD47,522499.94102253095,6287499.790575308,0.14563365679480306
3,2010s,beta_turnover,CD48_3,CD48,CD48,522499.9239833698,6292499.785056509,0.1568647284574697
3,2010s,beta_turnover,CD49_3,CD49,CD49,522499.95187649434,6297499.704918779,0.14654693517516668
3,2010s,beta_turnover,CD50_3,CD50,CD50,527499.9511970772,6252499.700352971,0.1825057794958254
3,2010s,beta_turnover,CD51_3,CD51,CD51,527499.9427165891,6257499.711358914,0.16760081277470112
3,2010s,beta_turnover,CD52_3,CD52,CD52,527499.9640577937,6262499.75929551,0.14939781571507943
3,2010s,beta_turnover,CD53_3,CD53,CD53,527499.9539858935,6267499.732432754,0.13926145844889173
3,2010s,beta_turnover,CD54_3,CD54,CD54,527499.9115217607,6272499.742050619,0.15703006388661767
3,2010s,beta_turnover,CD55_3,CD55,CD55,527499.8977407311,6277499.788523502,0.1573645504123015
3,2010s,beta_turnover,CD56_3,CD56,CD56,527499.9128910928,6282499.76051782,0.15810974118503657
3,2010s,beta_turnover,CD57_3,CD57,CD57,527499.8945820702,6287499.768916321,0.1434479029249721
3,2010s,beta_turnover,CD58_3,CD58,CD58,527499.9036695738,6292499.81409373,0.21252934528506376
3,2010s,beta_turnover,CD59_3,CD59,CD59,527499.9404047114,6297499.784713762,0.15490564905005327
3,2010s,beta_turnover,CD60_3,CD60,CD60,532499.9431598982,6252499.765451516,0.18888897804789392
3,2010s,beta_turnover,CD61_3,CD61,CD61,532499.8975667739,6257499.724542583,0.15881475612423065
3,2010s,beta_turnover,CD62_3,CD62,CD62,532499.9264218447,6262499.721080979,0.15127976343425495
3,2010s,beta_turnover,CD63_3,CD63,CD63,532499.9060614218,6267499.754098765,0.15391748769822514
3,2010s,beta_turnover,CD64_3,CD64,CD64,532499.8984825077,6272499.712735584,0.15384512153319538
3,2010s,beta_turnover,CD65_3,CD65,CD65,532499.9014897305,6277499.819579325,0.15230956328670775
3,2010s,beta_turnover,CD66_3,CD66,CD66,532499.9171695623,6282499.740681873,0.14408329926070046
3,2010s,beta_turnover,CD67_3,CD67,CD67,532499.8812754106,6287499.809468063,0.13791581273095213
3,2010s,beta_turnover,CD68_3,CD68,CD68,532499.9174908885,6292499.804240393,0.18917513627787838
3,2010s,beta_turnover,CD69_3,CD69,CD69,532499.9030293231,6297499.72402499,0.14060917291767752
3,2010s,beta_turnover,CD70_3,CD70,CD70,537499.9224899263,6252499.710588921,0.17324227729354197
3,2010s,beta_turnover,CD71_3,CD71,CD71,537499.9009141074,6257499.739502609,0.24937430682359363
3,2010s,beta_turnover,CD72_3,CD72,CD72,537499.8761429818,6262499.694117894,0.16717890449068867
3,2010s,beta_turnover,CD73_3,CD73,CD73,537499.8457173071,6267499.797017795,0.16257299837928418
3,2010s,beta_turnover,CD74_3,CD74,CD74,537499.8735113181,6272499.714805415,0.14700031875388936
3,2010s,beta_turnover,CD75_3,CD75,CD75,537499.8945203188,6277499.780826929,0.13910993367205055
3,2010s,beta_turnover,CD76_3,CD76,CD76,537499.8489667726,6282499.771897683,0.13807023940462135
3,2010s,beta_turnover,CD77_3,CD77,CD77,537499.8579666234,6287499.800388882,0.1614358629900188
3,2010s,beta_turnover,CD78_3,CD78,CD78,537499.8606860194,6292499.754419795,0.16762361749960725
3,2010s,beta_turnover,CD79_3,CD79,CD79,537499.8556398308,6297499.745272113,0.1372087491195322
3,2010s,beta_turnover,CD80_3,CD80,CD80,542499.9043316353,6252499.758197298,0.1651967075618149
3,2010s,beta_turnover,CD81_3,CD81,CD81,542499.9081204964,6257499.755666731,0.22212194201504232
3,2010s,beta_turnover,CD82_3,CD82,CD82,542499.8906583615,6262499.790154996,0.1629812229552797
3,2010s,beta_turnover,CD83_3,CD83,CD83,542499.8525639324,6267499.7503311,0.14835380724069464
3,2010s,beta_turnover,CD84_3,CD84,CD84,542499.8536315641,6272499.748089695,0.17478903693468598
3,2010s,beta_turnover,CD85_3,CD85,CD85,542499.8318074815,6277499.782787062,0.14770557120755928
3,2010s,beta_turnover,CD86_3,CD86,CD86,542499.848977515,6282499.74370801,0.15390928456864872
3,2010s,beta_turnover,CD87_3,CD87,CD87,542499.8409872162,6287499.852821364,0.21274663171485728
3,2010s,beta_turnover,CD88_3,CD88,CD88,542499.8718291062,6292499.776795781,0.1512461900594591
3,2010s,beta_turnover,CD89_3,CD89,CD89,542499.8153189467,6297499.848290001,0.13654120016000193
3,2010s,beta_turnover,CD90_3,CD90,CD90,547499.9077536316,6252499.685534189,0.15907764604326358
3,2010s,beta_turnover,CD91_3,CD91,CD91,547499.8745462188,6257499.772209364,0.21696649711074706
3,2010s,beta_turnover,CD92_3,CD92,CD92,547499.8659603776,6262499.785287277,0.15689889560702455
3,2010s,beta_turnover,CD93_3,CD93,CD93,547499.8197961848,6267499.724049108,0.148222726343316
3,2010s,beta_turnover,CD94_3,CD94,CD94,547499.7944576344,6272499.811765392,0.14320935007840532
3,2010s,beta_turnover,CD95_3,CD95,CD95,547499.7917206177,6277499.825801136,0.20236876418377217
3,2010s,beta_turnover,CD96_3,CD96,CD96,547499.8108651892,6282499.766127534,0.1380363971283639
3,2010s,beta_turnover,CD97_3,CD97,CD97,547499.8486541302,6287499.855329811,0.16652968824702613
3,2010s,beta_turnover,CD98_3,CD98,CD98,547499.8457579509,6292499.870075763,0.20063264690152072
3,2010s,beta_turnover,CD99_3,CD99,CD99,547499.8016743321,6297499.8103351565,0.1886797890286215
3,2010s,beta_turnover,CE10_3,CE10,CE10,507500.0262864438,6202499.752100389,0.1657017274689248
3,2010s,beta_turnover,CE11_3,CE11,CE11,507500.04771768564,6207499.815339364,0.19607251815468252
3,2010s,beta_turnover,CE12_3,CE12,CE12,507500.04475203936,6212499.8038825905,0.17144397364715872
3,2010s,beta_turnover,CE13_3,CE13,CE13,507500.07958559337,6217499.717812039,0.17198536135856915
3,2010s,beta_turnover,CE14_3,CE14,CE14,507500.0273397176,6222499.77948883,0.15760542627207866
3,2010s,beta_turnover,CE15_3,CE15,CE15,507500.07478817966,6227499.766611712,0.1766094491450516
3,2010s,beta_turnover,CE16_3,CE16,CE16,507500.0353278538,6232499.79013519,0.1927693043638288
3,2010s,beta_turnover,CE17_3,CE17,CE17,507500.0331905386,6237499.73894793,0.19847605570365934
3,2010s,beta_turnover,CE18_3,CE18,CE18,507500.06795502856,6242499.724328115,0.17425487396055717
3,2010s,beta_turnover,CE19_3,CE19,CE19,507500.01585132466,6247499.746037214,0.17366725524395524
3,2010s,beta_turnover,CE20_3,CE20,CE20,512500.0778718726,6202499.765489041,0.18293436768803567
3,2010s,beta_turnover,CE21_3,CE21,CE21,512500.0416534956,6207499.736611552,0.20160681152512092
3,2010s,beta_turnover,CE22_3,CE22,CE22,512500.08898064535,6212499.744663644,0.20318212721151468
3,2010s,beta_turnover,CE23_3,CE23,CE23,512500.03278298484,6217499.789083581,0.15924378525248412
3,2010s,beta_turnover,CE24_3,CE24,CE24,512500.0599824369,6222499.759086974,0.15108113918267801
3,2010s,beta_turnover,CE25_3,CE25,CE25,512500.045683016,6227499.765589996,0.16788472047407096
3,2010s,beta_turnover,CE26_3,CE26,CE26,512500.05217830365,6232499.697447278,0.20582240413439964
3,2010s,beta_turnover,CE27_3,CE27,CE27,512500.0166706834,6237499.77705867,0.16552819992242587
3,2010s,beta_turnover,CE28_3,CE28,CE28,512500.06347564154,6242499.782156218,0.16339108417349932
3,2010s,beta_turnover,CE29_3,CE29,CE29,512500.0068288046,6247499.712173496,0.17578291385259703
3,2010s,beta_turnover,CE30_3,CE30,CE30,517500.0454849072,6202499.78370307,0.1765497012419322
3,2010s,beta_turnover,CE31_3,CE31,CE31,517500.0763001169,6207499.784124023,0.1515162380853667
3,2010s,beta_turnover,CE32_3,CE32,CE32,517500.0498415911,6212499.709770298,0.17883182291738622
3,2010s,beta_turnover,CE33_3,CE33,CE33,517500.0895961484,6217499.78371891,0.1752685706326243
3,2010s,beta_turnover,CE34_3,CE34,CE34,517500.07173813885,6222499.7828447055,0.1726838530879381
3,2010s,beta_turnover,CE35_3,CE35,CE35,517500.0583055991,6227499.707374013,0.18398970895450575
3,2010s,beta_turnover,CE36_3,CE36,CE36,517500.0481509513,6232499.779884519,0.2309565151622242
3,2010s,beta_turnover,CE37_3,CE37,CE37,517500.0419372872,6237499.777750103,0.1676088374049957
3,2010s,beta_turnover,CE38_3,CE38,CE38,517500.03942366596,6242499.700944795,0.1660624147148563
3,2010s,beta_turnover,CE39_3,CE39,CE39,517500.0394573879,6247499.77205085,0.15622678267762735
3,2010s,beta_turnover,CE40_3,CE40,CE40,522500.0704425728,6202499.807062485,0.21007173284524405
3,2010s,beta_turnover,CE41_3,CE41,CE41,522500.0442081195,6207499.734739026,0.17162691318923304
3,2010s,beta_turnover,CE42_3,CE42,CE42,522500.0678054823,6212499.810822077,0.20593145974861607
3,2010s,beta_turnover,CE43_3,CE43,CE43,522500.08030082856,6217499.7010696195,0.22603857806119204
3,2010s,beta_turnover,CE44_3,CE44,CE44,522500.07970485423,6222499.739352608,0.1637916693984155
3,2010s,beta_turnover,CE45_3,CE45,CE45,522500.06692997954,6227499.703048657,0.17313433474852932
3,2010s,beta_turnover,CE46_3,CE46,CE46,522500.041145187,6232499.703433006,0.16560941750420216
3,2010s,beta_turnover,CE47_3,CE47,CE47,522500.0640162797,6237499.74080711,0.16013124052642974
3,2010s,beta_turnover,CE48_3,CE48,CE48,522500.0119734386,6242499.703193641,0.1442007510520624
3,2010s,beta_turnover,CE49_3,CE49,CE49,522500.0079419588,6247499.702520713,0.16959393604007142
3,2010s,beta_turnover,CE50_3,CE50,CE50,527500.0450754714,6202499.723619567,0.17271616112965132
3,2010s,beta_turnover,CE51_3,CE51,CE51,527500.0855328589,6207499.811552569,0.21569535484300909
3,2010s,beta_turnover,CE52_3,CE52,CE52,527500.0988265752,6212499.713670329,0.22368493154688043
3,2010s,beta_turnover,CE53_3,CE53,CE53,527500.082575689,6217499.763839749,0.22197937246064378
3,2010s,beta_turnover,CE54_3,CE54,CE54,527500.1000764947,6222499.739837737,0.20314941368626607
3,2010s,beta_turnover,CE55_3,CE55,CE55,527500.0880835521,6227499.752541096,0.15504165215935084
3,2010s,beta_turnover,CE56_3,CE56,CE56,527500.0470532825,6232499.690624631,0.16416711735685943
3,2010s,beta_turnover,CE57_3,CE57,CE57,527500.0379328128,6237499.66576125,0.17690475611259995
3,2010s,beta_turnover,CE58_3,CE58,CE58,527499.9984027212,6242499.67752908,0.15580262116546728
3,2010s,beta_turnover,CE59_3,CE59,CE59,527499.989976083,6247499.726301877,0.16644529236849165
3,2010s,beta_turnover,CE60_3,CE60,CE60,532500.0469924002,6202499.756178573,0.1570443807892063
3,2010s,beta_turnover,CE61_3,CE61,CE61,532500.0933404423,6207499.791210008,0.1852705435804061
3,2010s,beta_turnover,CE62_3,CE62,CE62,532500.0953795096,6212499.751701555,0.22538822534538547
3,2010s,beta_turnover,CE63_3,CE63,CE63,532500.0520095888,6217499.748924329,0.17935800176722283
3,2010s,beta_turnover,CE64_3,CE64,CE64,532500.088076029,6222499.6724942615,0.19568710676516868
3,2010s,beta_turnover,CE65_3,CE65,CE65,532500.0770745723,6227499.744045095,0.17388599392716036
3,2010s,beta_turnover,CE66_3,CE66,CE66,532500.0204245233,6232499.74095347,0.15979442813306208
3,2010s,beta_turnover,CE67_3,CE67,CE67,532500.0416984205,6237499.664132946,0.15172746895477313
3,2010s,beta_turnover,CE68_3,CE68,CE68,532500.0148175734,6242499.735220286,0.18608343403358388
3,2010s,beta_turnover,CE69_3,CE69,CE69,532499.9412093535,6247499.731587012,0.14567663680828985
3,2010s,beta_turnover,CE70_3,CE70,CE70,537500.0308170322,6202499.79289711,0.1541913370583541
3,2010s,beta_turnover,CE71_3,CE71,CE71,537500.0835327087,6207499.784787841,0.1578842670932833
3,2010s,beta_turnover,CE72_3,CE72,CE72,537500.0755039781,6212499.702100726,0.2080948122196817
3,2010s,beta_turnover,CE73_3,CE73,CE73,537500.067701568,6217499.65664748,0.19466748497068248
3,2010s,beta_turnover,CE74_3,CE74,CE74,537500.0596364432,6222499.648403606,0.21206023605227056
3,2010s,beta_turnover,CE75_3,CE75,CE75,537500.0508192427,6227499.677344484,0.17989244539073745
3,2010s,beta_turnover,CE76_3,CE76,CE76,537500.0417347807,6232499.63214553,0.19564431799037266
3,2010s,beta_turnover,CE77_3,CE77,CE77,537500.0299457153,6237499.735380851,0.16278840020510682
3,2010s,beta_turnover,CE78_3,CE78,CE78,537499.9560459278,6242499.652580182,0.1649541161891471
3,2010s,beta_turnover,CE79_3,CE79,CE79,537499.9403775054,6247499.718706845,0.1459977099878787
3,2010s,beta_turnover,CE80_3,CE80,CE80,542500.0765360219,6202499.722907818,0.18810419186290478
3,2010s,beta_turnover,CE81_3,CE81,CE81,542500.0725898192,6207499.792100813,0.22503886905426962
3,2010s,beta_turnover,CE82_3,CE82,CE82,542500.0549823554,6212499.675981395,0.2421343357454005
3,2010s,beta_turnover,CE83_3,CE83,CE83,542500.0821386847,6217499.709024412,0.20002470746061407
3,2010s,beta_turnover,CE84_3,CE84,CE84,542500.0312720044,6222499.667383468,0.15782033590549133
3,2010s,beta_turnover,CE85_3,CE85,CE85,542500.0251304065,6227499.663558211,0.16161774904691992
3,2010s,beta_turnover,CE86_3,CE86,CE86,542500.0010096645,6232499.696908841,0.17900051160690278
3,2010s,beta_turnover,CE87_3,CE87,CE87,542499.9595191028,6237499.656109798,0.1510890505785811
3,2010s,beta_turnover,CE88_3,CE88,CE88,542499.960902843,6242499.653049735,0.15887369774461796
3,2010s,beta_turnover,CE89_3,CE89,CE89,542499.9426731234,6247499.687087541,0.16939628290483527
