species,variable,variable_label,period_from,weighted_beta_from,standardized_beta_from,prob_positive_from,support_state_from,period_to,weighted_beta_to,standardized_beta_to,prob_positive_to,support_state_to,atlas_from,atlas_to,transition,delta_weighted_beta,abs_delta_weighted_beta,delta_standardized_beta,abs_delta_standardized_beta,support_state_switch,supported_sign_flip,large_jump_cutoff,predictor_large_jump
Accipiter_nisus,perc_urban,Urban,1990s,0.1813159666666243,0.1813159666666243,1,Supported positive,2010s,0.2529999339898549,0.2529999339898549,1,Supported positive,2,3,1990s to 2010s,0.07168396732323057,0.07168396732323057,0.07168396732323057,0.07168396732323057,FALSE,FALSE,0.14832859095166856,FALSE
Accipiter_nisus,perc_cropland,Cropland,1990s,0.0884729978955313,0.10239930311982788,0.932,Unsupported,2010s,0.053551731017496794,0.07121240826794786,0.876,Unsupported,2,3,1990s to 2010s,-0.034921266878034506,0.034921266878034506,-0.031186894851880018,0.031186894851880018,FALSE,FALSE,0.14832859095166856,FALSE
Accipiter_nisus,perc_pasture,Pasture,1990s,0.02509674848017008,0.03884945585165647,0.823,Unsupported,2010s,0.0850117725019298,0.0871022259241084,0.988,Supported positive,2,3,1990s to 2010s,0.05991502402175972,0.05991502402175972,0.048252770072451934,0.048252770072451934,TRUE,FALSE,0.14832859095166856,FALSE
Accipiter_nisus,perc_forest,Forest,1990s,0.3916409759749602,0.3916409759749602,1,Supported positive,2010s,0.14875666423187253,0.14905477377943138,0.999,Supported positive,2,3,1990s to 2010s,-0.2428843117430877,0.2428843117430877,-0.24258620219552884,0.24258620219552884,FALSE,FALSE,0.14832859095166856,TRUE
Accipiter_nisus,perc_grass_shrub,Grass/Shrubland,1990s,0.11257216581791568,0.11325167587315461,0.997,Supported positive,2010s,0.013790044572724662,0.027145757032922564,0.754,Unsupported,2,3,1990s to 2010s,-0.09878212124519102,0.09878212124519102,-0.08610591884023205,0.08610591884023205,TRUE,FALSE,0.14832859095166856,FALSE
Astur_gentilis,tmean_breeding,Temperature,1990s,-0.011203898620941618,-0.02654952279843985,0.289,Unsupported,2010s,-0.0777109978617506,-0.08790836862188983,0.058,Unsupported,2,3,1990s to 2010s,-0.06650709924080898,0.06650709924080898,-0.061358845823449984,0.061358845823449984,FALSE,FALSE,0.14832859095166856,FALSE
Astur_gentilis,prec_breeding,Precipitation,1990s,-1.1303416473464604e-4,-0.002260683294692919,0.475,Unsupported,2010s,0.1118858264145586,0.11440268549545869,0.989,Supported positive,2,3,1990s to 2010s,0.11199886057929324,0.11199886057929324,0.11666336879015161,0.11666336879015161,TRUE,FALSE,0.14832859095166856,FALSE
Astur_gentilis,hh,Land-use heterogeneity,1990s,0.11975853918023936,0.12295537903515336,0.987,Supported positive,2010s,0.16456157990543277,0.16522246978457106,0.998,Supported positive,2,3,1990s to 2010s,0.04480304072519341,0.04480304072519341,0.0422670907494177,0.0422670907494177,FALSE,FALSE,0.14832859095166856,FALSE
Astur_gentilis,perc_urban,Urban,1990s,-0.03274862737158041,-0.05022795609138099,0.174,Unsupported,2010s,0.006680115883860343,0.021830444064903077,0.653,Unsupported,2,3,1990s to 2010s,0.039428743255440754,0.039428743255440754,0.07205840015628406,0.07205840015628406,FALSE,FALSE,0.14832859095166856,FALSE
Astur_gentilis,perc_cropland,Cropland,1990s,0.3187817070344931,0.3187817070344931,1,Supported positive,2010s,0.30484539624208057,0.30484539624208057,1,Supported positive,2,3,1990s to 2010s,-0.013936310792412532,0.013936310792412532,-0.013936310792412532,0.013936310792412532,FALSE,FALSE,0.14832859095166856,FALSE
Astur_gentilis,perc_pasture,Pasture,1990s,0.058362915098466084,0.06662433230418503,0.938,Unsupported,2010s,0.1250648479654709,0.1260734354490634,0.996,Supported positive,2,3,1990s to 2010s,0.06670193286700482,0.06670193286700482,0.059449103144878376,0.059449103144878376,TRUE,FALSE,0.14832859095166856,FALSE
Astur_gentilis,perc_forest,Forest,1990s,0.6824889743570389,0.6824889743570389,1,Supported positive,2010s,0.6373737307920557,0.6373737307920557,1,Supported positive,2,3,1990s to 2010s,-0.0451152435649832,0.0451152435649832,-0.0451152435649832,0.0451152435649832,FALSE,FALSE,0.14832859095166856,FALSE
Astur_gentilis,perc_grass_shrub,Grass/Shrubland,1990s,0.2229613439120696,0.2229613439120696,1,Supported positive,2010s,0.1806816784863082,0.1806816784863082,1,Supported positive,2,3,1990s to 2010s,-0.04227966542576139,0.04227966542576139,-0.04227966542576139,0.04227966542576139,FALSE,FALSE,0.14832859095166856,FALSE
Buteo_buteo,tmean_breeding,Temperature,1990s,-0.15374495007216324,-0.15374495007216324,0,Supported negative,2010s,-0.09196267505812328,-0.10286652691065243,0.053,Unsupported,2,3,1990s to 2010s,0.06178227501403996,0.06178227501403996,0.05087842316151081,0.05087842316151081,TRUE,FALSE,0.14832859095166856,FALSE
Buteo_buteo,prec_breeding,Precipitation,1990s,0.036849911166525515,0.0551645376744394,0.834,Unsupported,2010s,-0.002397188983620376,-0.013620391952388497,0.412,Unsupported,2,3,1990s to 2010s,-0.03924710015014589,0.03924710015014589,-0.06878492962682789,0.06878492962682789,FALSE,FALSE,0.14832859095166856,FALSE
Buteo_buteo,hh,Land-use heterogeneity,1990s,0.254902006913126,0.254902006913126,1,Supported positive,2010s,0.10725172743707931,0.11265937755995727,0.976,Supported positive,2,3,1990s to 2010s,-0.14765027947604667,0.14765027947604667,-0.14224262935316873,0.14224262935316873,FALSE,FALSE,0.14832859095166856,FALSE
Buteo_buteo,perc_urban,Urban,1990s,-0.05963064898647582,-0.06982511590922227,0.073,Unsupported,2010s,0.1121215950798836,0.11302580149181815,0.996,Supported positive,2,3,1990s to 2010s,0.17175224406635942,0.17175224406635942,0.18285091740104042,0.18285091740104042,TRUE,FALSE,0.14832859095166856,TRUE
Buteo_buteo,perc_cropland,Cropland,1990s,0.3595650183704043,0.3595650183704043,1,Supported positive,2010s,0.3680399761744312,0.3680399761744312,1,Supported positive,2,3,1990s to 2010s,0.008474957804026906,0.008474957804026906,0.008474957804026906,0.008474957804026906,FALSE,FALSE,0.14832859095166856,FALSE
Buteo_buteo,perc_pasture,Pasture,1990s,5.776809905857911e-4,0.005663539123390104,0.551,Unsupported,2010s,0.07774595650106528,0.0835978026893175,0.965,Supported positive,2,3,1990s to 2010s,0.07716827551047949,0.07716827551047949,0.0779342635659274,0.0779342635659274,TRUE,FALSE,0.14832859095166856,FALSE
Buteo_buteo,perc_forest,Forest,1990s,0.5649236295000809,0.5649236295000809,1,Supported positive,2010s,0.36055395322121486,0.36055395322121486,1,Supported positive,2,3,1990s to 2010s,-0.20436967627886604,0.20436967627886604,-0.20436967627886604,0.20436967627886604,FALSE,FALSE,0.14832859095166856,TRUE
Buteo_buteo,perc_grass_shrub,Grass/Shrubland,1990s,0.10633201541351865,0.10962063444692645,0.985,Supported positive,2010s,0.1421732607424752,0.14245817709666853,0.999,Supported positive,2,3,1990s to 2010s,0.035841245328956536,0.035841245328956536,0.03283754264974208,0.03283754264974208,FALSE,FALSE,0.14832859095166856,FALSE
Circus_aeruginosus,tmean_breeding,Temperature,1990s,0.41704054304269983,0.41704054304269983,1,Supported positive,2010s,0.23476209453316768,0.23476209453316768,1,Supported positive,2,3,1990s to 2010s,-0.18227844850953215,0.18227844850953215,-0.18227844850953215,0.18227844850953215,FALSE,FALSE,0.14832859095166856,TRUE
Circus_aeruginosus,prec_breeding,Precipitation,1990s,-0.5167819502528931,-0.5167819502528931,0,Supported negative,2010s,-0.41757827473992876,-0.41757827473992876,0,Supported negative,2,3,1990s to 2010s,0.09920367551296433,0.09920367551296433,0.09920367551296433,0.09920367551296433,FALSE,FALSE,0.14832859095166856,FALSE
Circus_aeruginosus,hh,Land-use heterogeneity,1990s,0.029835471257979484,0.05074059737751612,0.794,Unsupported,2010s,0.20824513037356412,0.20824513037356412,1,Supported positive,2,3,1990s to 2010s,0.17840965911558465,0.17840965911558465,0.157504532996048,0.157504532996048,TRUE,FALSE,0.14832859095166856,TRUE
Circus_aeruginosus,perc_urban,Urban,1990s,-0.0725245910789676,-0.08394049893399028,0.068,Unsupported,2010s,-8.764466680924888e-5,-0.002738895837789025,0.484,Unsupported,2,3,1990s to 2010s,0.07243694641215835,0.07243694641215835,0.08120160309620125,0.08120160309620125,FALSE,FALSE,0.14832859095166856,FALSE
Circus_aeruginosus,perc_cropland,Cropland,1990s,0.17000072322028204,0.17276496262223784,0.992,Supported positive,2010s,0.22735080172205055,0.22735080172205055,1,Supported positive,2,3,1990s to 2010s,0.057350078501768514,0.057350078501768514,0.05458583909981271,0.05458583909981271,FALSE,FALSE,0.14832859095166856,FALSE
Circus_aeruginosus,perc_pasture,Pasture,1990s,0.1977152690247837,0.1977152690247837,1,Supported positive,2010s,0.20104278401232942,0.20104278401232942,1,Supported positive,2,3,1990s to 2010s,0.0033275149875457155,0.0033275149875457155,0.0033275149875457155,0.0033275149875457155,FALSE,FALSE,0.14832859095166856,FALSE
Circus_aeruginosus,perc_forest,Forest,1990s,0.10535427743164286,0.11255798870902016,0.968,Supported positive,2010s,-0.038729823467756,-0.055646298085856326,0.152,Unsupported,2,3,1990s to 2010s,-0.14408410089939885,0.14408410089939885,-0.16820428679487648,0.16820428679487648,TRUE,FALSE,0.14832859095166856,FALSE
Circus_aeruginosus,perc_grass_shrub,Grass/Shrubland,1990s,0.14595038792068474,0.1465365340569124,0.998,Supported positive,2010s,-4.14296058851764e-5,-0.0025893503678235228,0.492,Unsupported,2,3,1990s to 2010s,-0.14599181752656992,0.14599181752656992,-0.1491258844247359,0.1491258844247359,TRUE,FALSE,0.14832859095166856,FALSE
Circus_pygargus,tmean_breeding,Temperature,1990s,0.6652394581942177,0.6652394581942177,1,Supported positive,2010s,0.6689736909228325,0.6689736909228325,1,Supported positive,2,3,1990s to 2010s,0.003734232728614839,0.003734232728614839,0.003734232728614839,0.003734232728614839,FALSE,FALSE,0.14832859095166856,FALSE
Circus_pygargus,prec_breeding,Precipitation,1990s,-0.06691216782033603,-0.09586270461366195,0.151,Unsupported,2010s,0.3047247540501852,0.30967962809978167,0.992,Supported positive,2,3,1990s to 2010s,0.3716369218705212,0.3716369218705212,0.40554233271344364,0.40554233271344364,TRUE,FALSE,0.14832859095166856,TRUE
Circus_pygargus,hh,Land-use heterogeneity,1990s,0.039856258170971236,0.07408226425831084,0.769,Unsupported,2010s,0.11320725645161031,0.14626260523463863,0.887,Unsupported,2,3,1990s to 2010s,0.07335099828063907,0.07335099828063907,0.07218034097632779,0.07218034097632779,FALSE,FALSE,0.14832859095166856,FALSE
Circus_pygargus,perc_urban,Urban,1990s,-0.07795123864982531,-0.12141937484396466,0.179,Unsupported,2010s,-0.15823048138044607,-0.1924945028959198,0.089,Unsupported,2,3,1990s to 2010s,-0.08027924273062076,0.08027924273062076,-0.07107512805195514,0.07107512805195514,FALSE,FALSE,0.14832859095166856,FALSE
Circus_pygargus,perc_cropland,Cropland,1990s,0.45148122689997106,0.45148122689997106,1,Supported positive,2010s,0.20789659655331363,0.2330679333557328,0.946,Unsupported,2,3,1990s to 2010s,-0.24358463034665742,0.24358463034665742,-0.21841329354423825,0.21841329354423825,TRUE,FALSE,0.14832859095166856,TRUE
Circus_pygargus,perc_pasture,Pasture,1990s,0.2731006396245306,0.2731006396245306,1,Supported positive,2010s,0.04616549601458458,0.07798225678139285,0.796,Unsupported,2,3,1990s to 2010s,-0.226935143609946,0.226935143609946,-0.1951183828431377,0.1951183828431377,TRUE,FALSE,0.14832859095166856,TRUE
Circus_pygargus,perc_forest,Forest,1990s,0.3538004979298983,0.3538004979298983,1,Supported positive,2010s,-0.04588401630614198,-0.09599166591243093,0.261,Unsupported,2,3,1990s to 2010s,-0.3996845142360403,0.3996845142360403,-0.44979216384232923,0.44979216384232923,TRUE,FALSE,0.14832859095166856,TRUE
Circus_pygargus,perc_grass_shrub,Grass/Shrubland,1990s,0.09256156486511005,0.1131559472678607,0.909,Unsupported,2010s,-0.06452961941844397,-0.09689132044811409,0.167,Unsupported,2,3,1990s to 2010s,-0.157091184283554,0.157091184283554,-0.2100472677159748,0.2100472677159748,FALSE,FALSE,0.14832859095166856,TRUE
Pernis_apivorus,tmean_breeding,Temperature,1990s,0.01343248099244214,0.03358120248110536,0.7,Unsupported,2010s,-0.02265538134443736,-0.04242580776111865,0.233,Unsupported,2,3,1990s to 2010s,-0.0360878623368795,0.0360878623368795,-0.076007010242224,0.076007010242224,FALSE,FALSE,0.14832859095166856,FALSE
Pernis_apivorus,prec_breeding,Precipitation,1990s,-0.00938774969004154,-0.02777440736698681,0.331,Unsupported,2010s,-0.007889416893766295,-0.024809487087315396,0.341,Unsupported,2,3,1990s to 2010s,0.0014983327962752452,0.0014983327962752452,0.002964920279671414,0.002964920279671414,FALSE,FALSE,0.14832859095166856,FALSE
Pernis_apivorus,hh,Land-use heterogeneity,1990s,0.28201974680953973,0.28201974680953973,1,Supported positive,2010s,0.21301915370456162,0.21344604579615392,0.999,Supported positive,2,3,1990s to 2010s,-0.06900059310497811,0.06900059310497811,-0.06857370101338581,0.06857370101338581,FALSE,FALSE,0.14832859095166856,FALSE
Pernis_apivorus,perc_urban,Urban,1990s,0.001320635879159715,0.009569825211302289,0.569,Unsupported,2010s,-0.01990079436685735,-0.04061386605481092,0.255,Unsupported,2,3,1990s to 2010s,-0.021221430246017064,0.021221430246017064,-0.0501836912661132,0.0501836912661132,FALSE,FALSE,0.14832859095166856,FALSE
Pernis_apivorus,perc_cropland,Cropland,1990s,0.5287844205523854,0.5287844205523854,1,Supported positive,2010s,0.30755973020873256,0.3087949098481251,0.998,Supported positive,2,3,1990s to 2010s,-0.22122469034365283,0.22122469034365283,-0.21998951070426032,0.21998951070426032,FALSE,FALSE,0.14832859095166856,TRUE
Pernis_apivorus,perc_pasture,Pasture,1990s,0.018231838779294334,0.04033592650286358,0.726,Unsupported,2010s,0.012653730018498196,0.031476940344522884,0.701,Unsupported,2,3,1990s to 2010s,-0.005578108760796138,0.005578108760796138,-0.008858986158340694,0.008858986158340694,FALSE,FALSE,0.14832859095166856,FALSE
Pernis_apivorus,perc_forest,Forest,1990s,0.7030716516341845,0.7030716516341845,1,Supported positive,2010s,0.5646110656384297,0.5646110656384297,1,Supported positive,2,3,1990s to 2010s,-0.13846058599575484,0.13846058599575484,-0.13846058599575484,0.13846058599575484,FALSE,FALSE,0.14832859095166856,FALSE
Pernis_apivorus,perc_grass_shrub,Grass/Shrubland,1990s,0.046670113870592486,0.06323863668101963,0.869,Unsupported,2010s,0.1535271622197566,0.1535271622197566,1,Supported positive,2,3,1990s to 2010s,0.10685704834916411,0.10685704834916411,0.09028852553873697,0.09028852553873697,TRUE,FALSE,0.14832859095166856,FALSE
Anas_acuta,tmean_breeding,Temperature,1990s,0.5494717485310795,0.5494717485310795,1,Supported positive,2010s,0.20685047067462514,0.22680972661691354,0.956,Supported positive,2,3,1990s to 2010s,-0.34262127785645435,0.34262127785645435,-0.32266202191416593,0.32266202191416593,FALSE,FALSE,0.14832859095166856,TRUE
Anas_acuta,prec_breeding,Precipitation,1990s,-0.27400788367579704,-0.2795998813018337,0.01,Supported negative,2010s,-0.10979988420835936,-0.1595928549540107,0.156,Unsupported,2,3,1990s to 2010s,0.1642079994674377,0.1642079994674377,0.12000702634782301,0.12000702634782301,TRUE,FALSE,0.14832859095166856,TRUE
Anas_acuta,hh,Land-use heterogeneity,1990s,0.2281188088930463,0.24012506199268033,0.975,Supported positive,2010s,0.2833381719353653,0.2903055040321366,0.988,Supported positive,2,3,1990s to 2010s,0.055219363042319,0.055219363042319,0.05018044203945629,0.05018044203945629,FALSE,FALSE,0.14832859095166856,FALSE
Anas_acuta,perc_urban,Urban,1990s,-0.40352169092794227,-0.4043303516312047,0.001,Supported negative,2010s,-0.3145994592725202,-0.32233551154971335,0.012,Supported negative,2,3,1990s to 2010s,0.08892223165542207,0.08892223165542207,0.08199484008149133,0.08199484008149133,FALSE,FALSE,0.14832859095166856,FALSE
Anas_acuta,perc_cropland,Cropland,1990s,-0.5232890788551053,-0.5232890788551053,0,Supported negative,2010s,-0.40951247101988275,-0.4103331372944717,0.001,Supported negative,2,3,1990s to 2010s,0.11377660783522259,0.11377660783522259,0.11295594156063365,0.11295594156063365,FALSE,FALSE,0.14832859095166856,FALSE
Anas_acuta,perc_pasture,Pasture,1990s,0.08370215059063317,0.10158027984300141,0.912,Unsupported,2010s,0.2555049984376808,0.2555049984376808,1,Supported positive,2,3,1990s to 2010s,0.17180284784704764,0.17180284784704764,0.1539247185946794,0.1539247185946794,TRUE,FALSE,0.14832859095166856,TRUE
Anas_acuta,perc_forest,Forest,1990s,-0.25153967476832345,-0.2609332725812484,0.018,Supported negative,2010s,-0.24981572796259466,-0.2674686594888594,0.033,Supported negative,2,3,1990s to 2010s,0.0017239468057287932,0.0017239468057287932,-0.006535386907611018,0.006535386907611018,FALSE,FALSE,0.14832859095166856,FALSE
Anas_acuta,perc_grass_shrub,Grass/Shrubland,1990s,-0.030420991669021052,-0.06259463306382933,0.257,Unsupported,2010s,-0.28466400295980837,-0.28753939692909936,0.005,Supported negative,2,3,1990s to 2010s,-0.2542430112907873,0.2542430112907873,-0.22494476386527001,0.22494476386527001,TRUE,FALSE,0.14832859095166856,TRUE
Anas_crecca,tmean_breeding,Temperature,1990s,0.12317023729971247,0.12992641065370514,0.974,Supported positive,2010s,0.1327908160911166,0.14496813983746354,0.958,Supported positive,2,3,1990s to 2010s,0.009620578791404127,0.009620578791404127,0.015041729183758401,0.015041729183758401,FALSE,FALSE,0.14832859095166856,FALSE
Anas_crecca,prec_breeding,Precipitation,1990s,0.021564548247381014,0.04330230571763256,0.749,Unsupported,2010s,0.0468977177024672,0.07467789443068026,0.814,Unsupported,2,3,1990s to 2010s,0.025333169455086187,0.025333169455086187,0.03137558871304771,0.03137558871304771,FALSE,FALSE,0.14832859095166856,FALSE
Anas_crecca,hh,Land-use heterogeneity,1990s,5.398275401617719e-4,0.005867690653932298,0.546,Unsupported,2010s,-0.0021406474203391752,-0.017263285647896573,0.438,Unsupported,2,3,1990s to 2010s,-0.002680474960500947,0.002680474960500947,-0.023130976301828872,0.023130976301828872,FALSE,FALSE,0.14832859095166856,FALSE
Anas_crecca,perc_urban,Urban,1990s,0.007694531383341578,0.024661959561992235,0.656,Unsupported,2010s,-0.006701798954433481,-0.026385035253675124,0.373,Unsupported,2,3,1990s to 2010s,-0.01439633033777506,0.01439633033777506,-0.05104699481566736,0.05104699481566736,FALSE,FALSE,0.14832859095166856,FALSE
Anas_crecca,perc_cropland,Cropland,1990s,-2.141595436997481e-4,-0.0036924059258577227,0.471,Unsupported,2010s,-0.09992838755968513,-0.13079631879539938,0.118,Unsupported,2,3,1990s to 2010s,-0.09971422801598538,0.09971422801598538,-0.12710391286954165,0.12710391286954165,FALSE,FALSE,0.14832859095166856,FALSE
Anas_crecca,perc_pasture,Pasture,1990s,0.2051899988531286,0.2051899988531286,1,Supported positive,2010s,0.2792742164788078,0.2792742164788078,1,Supported positive,2,3,1990s to 2010s,0.07408421762567918,0.07408421762567918,0.07408421762567918,0.07408421762567918,FALSE,FALSE,0.14832859095166856,FALSE
Anas_crecca,perc_forest,Forest,1990s,0.20358218003824455,0.20439977915486401,0.998,Supported positive,2010s,0.28485510132828235,0.28485510132828235,1,Supported positive,2,3,1990s to 2010s,0.0812729212900378,0.0812729212900378,0.08045532217341833,0.08045532217341833,FALSE,FALSE,0.14832859095166856,FALSE
Anas_crecca,perc_grass_shrub,Grass/Shrubland,1990s,0.21716913648950076,0.21716913648950076,1,Supported positive,2010s,5.142075242111592e-4,0.0069487503271778205,0.537,Unsupported,2,3,1990s to 2010s,-0.2166549289652896,0.2166549289652896,-0.21022038616232294,0.21022038616232294,TRUE,FALSE,0.14832859095166856,TRUE
Anas_platyrhynchos,tmean_breeding,Temperature,1990s,0.1033253364806965,0.11480592942299613,0.95,Supported positive,2010s,-0.03379099120579348,-0.05263394268815184,0.179,Unsupported,2,3,1990s to 2010s,-0.13711632768648999,0.13711632768648999,-0.16743987211114797,0.16743987211114797,TRUE,FALSE,0.14832859095166856,FALSE
Anas_platyrhynchos,prec_breeding,Precipitation,1990s,-0.21998248326488026,-0.2204233299247297,0.001,Supported negative,2010s,-0.05746285737668137,-0.07348191480394037,0.109,Unsupported,2,3,1990s to 2010s,0.1625196258881989,0.1625196258881989,0.14694141512078934,0.14694141512078934,TRUE,FALSE,0.14832859095166856,TRUE
Anas_platyrhynchos,hh,Land-use heterogeneity,1990s,0.12854538541312738,0.13733481347556345,0.968,Supported positive,2010s,0.021198115266177032,0.041728573358616204,0.754,Unsupported,2,3,1990s to 2010s,-0.10734727014695035,0.10734727014695035,-0.09560624011694724,0.09560624011694724,TRUE,FALSE,0.14832859095166856,FALSE
Anas_platyrhynchos,perc_urban,Urban,1990s,0.26481740805502807,0.26481740805502807,1,Supported positive,2010s,0.23464626915313805,0.23464626915313805,1,Supported positive,2,3,1990s to 2010s,-0.03017113890189002,0.03017113890189002,-0.03017113890189002,0.03017113890189002,FALSE,FALSE,0.14832859095166856,FALSE
Anas_platyrhynchos,perc_cropland,Cropland,1990s,0.14769736377274673,0.16124166350736543,0.958,Supported positive,2010s,-0.0315738684393192,-0.05699254230924042,0.223,Unsupported,2,3,1990s to 2010s,-0.17927123221206592,0.17927123221206592,-0.21823420581660585,0.21823420581660585,TRUE,FALSE,0.14832859095166856,TRUE
Anas_platyrhynchos,perc_pasture,Pasture,1990s,0.13763134656413564,0.14159603555981035,0.986,Supported positive,2010s,0.17541896075124036,0.17541896075124036,1,Supported positive,2,3,1990s to 2010s,0.03778761418710472,0.03778761418710472,0.033822925191430014,0.033822925191430014,FALSE,FALSE,0.14832859095166856,FALSE
Anas_platyrhynchos,perc_forest,Forest,1990s,0.1688841769627308,0.1712821267370495,0.993,Supported positive,2010s,0.08966092697399755,0.09703563525324412,0.962,Supported positive,2,3,1990s to 2010s,-0.07922324998873326,0.07922324998873326,-0.0742464914838054,0.0742464914838054,FALSE,FALSE,0.14832859095166856,FALSE
Anas_platyrhynchos,perc_grass_shrub,Grass/Shrubland,1990s,0.12581221031707512,0.13105438574695327,0.98,Supported positive,2010s,-3.875731089870053e-4,-0.0037997363626176995,0.449,Unsupported,2,3,1990s to 2010s,-0.12619978342606214,0.12619978342606214,-0.13485412210957098,0.13485412210957098,TRUE,FALSE,0.14832859095166856,FALSE
Anser_anser,tmean_breeding,Temperature,1990s,0.1743127313094377,0.17607346596912898,0.995,Supported positive,2010s,-2.4640530896456928e-5,-0.001120024131657132,0.511,Unsupported,2,3,1990s to 2010s,-0.17433737184033415,0.17433737184033415,-0.1771934901007861,0.1771934901007861,TRUE,FALSE,0.14832859095166856,TRUE
Anser_anser,prec_breeding,Precipitation,1990s,-0.22464131180384886,-0.22464131180384886,0,Supported negative,2010s,0.02809191760023881,0.051262623358100015,0.774,Unsupported,2,3,1990s to 2010s,0.25273322940408766,0.25273322940408766,0.2759039351619489,0.2759039351619489,TRUE,FALSE,0.14832859095166856,TRUE
Anser_anser,hh,Land-use heterogeneity,1990s,0.06434704473932552,0.08186646913400193,0.893,Unsupported,2010s,0.08852787048566461,0.0979290602717529,0.952,Supported positive,2,3,1990s to 2010s,0.02418082574633909,0.02418082574633909,0.016062591137750964,0.016062591137750964,TRUE,FALSE,0.14832859095166856,FALSE
Anser_anser,perc_urban,Urban,1990s,0.028209847378815208,0.0453534523775164,0.811,Unsupported,2010s,-0.0047288780153902366,-0.018915512061560946,0.375,Unsupported,2,3,1990s to 2010s,-0.03293872539420545,0.03293872539420545,-0.06426896443907734,0.06426896443907734,FALSE,FALSE,0.14832859095166856,FALSE
Anser_anser,perc_cropland,Cropland,1990s,0.080829205994394,0.10154422863617336,0.898,Unsupported,2010s,-0.07374605260157714,-0.09703427973891729,0.12,Unsupported,2,3,1990s to 2010s,-0.15457525859597115,0.15457525859597115,-0.19857850837509067,0.19857850837509067,FALSE,FALSE,0.14832859095166856,TRUE
Anser_anser,perc_pasture,Pasture,1990s,0.2263120287876058,0.2263120287876058,1,Supported positive,2010s,0.2787548989676317,0.2787548989676317,1,Supported positive,2,3,1990s to 2010s,0.05244287018002591,0.05244287018002591,0.05244287018002591,0.05244287018002591,FALSE,FALSE,0.14832859095166856,FALSE
Anser_anser,perc_forest,Forest,1990s,0.18736723439711614,0.18736723439711614,1,Supported positive,2010s,0.20960760590618518,0.21002766122864247,0.999,Supported positive,2,3,1990s to 2010s,0.022240371509069046,0.022240371509069046,0.02266042683152633,0.02266042683152633,FALSE,FALSE,0.14832859095166856,FALSE
Anser_anser,perc_grass_shrub,Grass/Shrubland,1990s,0.15652577029764858,0.15747059386081347,0.997,Supported positive,2010s,0.10351725250828706,0.10760629158865599,0.981,Supported positive,2,3,1990s to 2010s,-0.053008517789361526,0.053008517789361526,-0.049864302272157476,0.049864302272157476,FALSE,FALSE,0.14832859095166856,FALSE
Aythya_ferina,tmean_breeding,Temperature,1990s,1.8430294915630158e-4,0.003413017576968545,0.527,Unsupported,2010s,0.12227922198528196,0.13586580220586886,0.95,Supported positive,2,3,1990s to 2010s,0.12209491903612565,0.12209491903612565,0.1324527846289003,0.1324527846289003,TRUE,FALSE,0.14832859095166856,FALSE
Aythya_ferina,prec_breeding,Precipitation,1990s,-0.238528353342497,-0.238528353342497,0,Supported negative,2010s,-0.3847954328597979,-0.3847954328597979,0,Supported negative,2,3,1990s to 2010s,-0.1462670795173009,0.1462670795173009,-0.1462670795173009,0.1462670795173009,FALSE,FALSE,0.14832859095166856,FALSE
Aythya_ferina,hh,Land-use heterogeneity,1990s,0.10775680427484045,0.12189683741497791,0.942,Unsupported,2010s,0.05020813742798695,0.07516188237722599,0.834,Unsupported,2,3,1990s to 2010s,-0.0575486668468535,0.0575486668468535,-0.04673495503775192,0.04673495503775192,FALSE,FALSE,0.14832859095166856,FALSE
Aythya_ferina,perc_urban,Urban,1990s,0.12736443060544153,0.13549407511217185,0.97,Supported positive,2010s,0.2062023041912363,0.20661553526175983,0.999,Supported positive,2,3,1990s to 2010s,0.07883787358579478,0.07883787358579478,0.07112146014958798,0.07112146014958798,FALSE,FALSE,0.14832859095166856,FALSE
Aythya_ferina,perc_cropland,Cropland,1990s,0.02092718294410996,0.052846421576035266,0.698,Unsupported,2010s,0.05171589656124904,0.08505904039679117,0.804,Unsupported,2,3,1990s to 2010s,0.030788713617139078,0.030788713617139078,0.032212618820755906,0.032212618820755906,FALSE,FALSE,0.14832859095166856,FALSE
Aythya_ferina,perc_pasture,Pasture,1990s,0.16056509698107901,0.16218696664755455,0.995,Supported positive,2010s,0.1776984246071892,0.1787710509126652,0.997,Supported positive,2,3,1990s to 2010s,0.017133327626110195,0.017133327626110195,0.016584084265110655,0.016584084265110655,FALSE,FALSE,0.14832859095166856,FALSE
Aythya_ferina,perc_forest,Forest,1990s,0.1649585400562978,0.16971043215668496,0.986,Supported positive,2010s,0.05016651714224033,0.07694251095435635,0.826,Unsupported,2,3,1990s to 2010s,-0.11479202291405746,0.11479202291405746,-0.09276792120232862,0.09276792120232862,TRUE,FALSE,0.14832859095166856,FALSE
Aythya_ferina,perc_grass_shrub,Grass/Shrubland,1990s,0.04236104412012254,0.06517083710788084,0.825,Unsupported,2010s,-0.004424469966419898,-0.02048365725194398,0.392,Unsupported,2,3,1990s to 2010s,-0.04678551408654243,0.04678551408654243,-0.08565449435982482,0.08565449435982482,FALSE,FALSE,0.14832859095166856,FALSE
Aythya_fuligula,tmean_breeding,Temperature,1990s,0.007332539650142942,0.02477209341264507,0.648,Unsupported,2010s,0.04123622992840522,0.06028688586024156,0.842,Unsupported,2,3,1990s to 2010s,0.033903690278262275,0.033903690278262275,0.03551479244759649,0.03551479244759649,FALSE,FALSE,0.14832859095166856,FALSE
