survey,site,atlas,period,X,Y,dominant_model_land_use,hh,perc_urban,perc_cropland,perc_pasture,perc_forest,perc_grass_shrub,tmean_breeding,prec_breeding
CG00_1,CG00,1,1970s,502500.0261580071,6102499.830919192,Cropland,0.163377528684866,0.0487093353780364,0.91241583676868,0,0,0.038874827853283,8.6594904609332,151.971688672122
CG01_1,CG01,1,1970s,502500.07264854916,6107499.815118513,Cropland,0,0,1,0,0,0,8.62363628358601,152.350399270099
CG02_1,CG02,1,1970s,502500.04775678914,6112499.836347805,Cropland,0.0379411426274125,0.0193447923029506,0.980655207697049,0,0,0,8.52220977164511,154.647180125162
CG03_1,CG03,1,1970s,502500.0153410255,6117499.894620556,Cropland,0.241460619149484,0.140459055982134,0.859540944017866,0,0,0,8.54491493019058,148.986991088125
CG04_1,CG04,1,1970s,502500.03903347667,6122499.878665998,Cropland,0.0926734720504057,0,0.951290664621812,0,0,0.0487093353781876,8.61315570530743,146.685405830085
CG05_1,CG05,1,1970s,502500.0550520218,6127499.899711133,Cropland,0.57985636347057,0.281674104271755,0.562641803369113,0,0.155684092359132,0,8.52758618259226,154.734607362215
CG06_1,CG06,1,1970s,502500.0634538295,6132499.846448853,Cropland,0.330348556485787,0.0295971628856326,0.809476249528682,0,0.0635079168237688,0.0974186707619163,8.40705287788269,159.471531911219
CG07_1,CG07,1,1970s,502500.0641750675,6137499.830142095,Cropland,0.256667428282433,0.151193053597289,0.848806946402711,0,0,0,8.47946483173621,151.753692807508
CG08_1,CG08,1,1970s,502500.0572123166,6142499.850769465,Cropland,0.167648863101266,0.0923536232843875,0.907646376715613,0,0,0,8.47087560531735,151.118631641973
CG09_1,CG09,1,1970s,502500.0425621639,6147499.908309469,Cropland,0.433993988623467,0.318332706057843,0.681667293942158,0,0,0,8.38128513547309,154.440337467476
CG10_1,CG10,1,1970s,507500.0814512452,6102499.76344352,Cropland,0.156423637682807,0.0487093354946174,0.91643875663302,0,0,0.0348519078723628,8.62850635425311,154.315829193324
CG11_1,CG11,1,1970s,507500.0744522167,6107499.868036532,Cropland,0,0,1,0,0,0,8.52358517129217,159.430568611473
CG12_1,CG12,1,1970s,507500.0445943599,6112499.787116632,Cropland,0.0420202173888424,0.0214711175847598,0.97852888241524,0,0,0,8.45161240362271,156.07938740319
CG13_1,CG13,1,1970s,507500.0549592401,6117499.854614016,Cropland,0.244729939921765,0.0866263789294274,0.86328258321254,0,0.0500910378580329,0,8.54241406590514,149.687344926069
CG14_1,CG14,1,1970s,507500.0421171495,6122499.847835636,Cropland,0.19057276464935,0.0974186709894785,0.894354040420092,0,0.00822728859042954,0,8.56027167491243,152.899282915422
CG15_1,CG15,1,1970s,507500.0693758277,6127499.878149052,Cropland,0.288302311137344,0.117282300321011,0.834008364184531,0,0.0487093354944581,0,8.51130677491909,152.605039030635
CG17_1,CG17,1,1970s,507500.0535864384,6137499.82707415,Cropland,0.175856547064615,0.0974186709897082,0.902581329010292,0,0,0,8.41668649543954,151.981034741925
CG18_1,CG18,1,1970s,507500.073619542,6142499.857033516,Cropland,0.135451309351922,0.0730640032463428,0.926935996753657,0,0,0,8.46729191807065,148.627161376065
CG19_1,CG19,1,1970s,507500.0701088966,6147499.8126028655,Urban,0.485440060940383,0.585322737472542,0.414677262527458,0,0,0,8.39958066902447,151.323294563842
CG20_1,CG20,1,1970s,512500.0319054312,6102499.844468651,Cropland,0,0,1,0,0,0,8.58370656262333,156.531711405092
CG21_1,CG21,1,1970s,512500.0357352239,6107499.856263293,Cropland,0,0,1,0,0,0,8.40966231563379,161.706972370637
CG22_1,CG22,1,1970s,512500.0646570594,6112499.793975682,Cropland,0,0,1,0,0,0,8.43933018831805,152.328076655185
CG23_1,CG23,1,1970s,512500.05417142104,6117499.879970967,Cropland,0.230768158838339,0.00791002467163292,0.86823312093675,0,0.123856854391618,0,8.51971386208277,148.937806076086
CG24_1,CG24,1,1970s,512500.06845735124,6122499.891840113,Cropland,0.0485014429727422,0.00212315392524898,0.975181506597978,0,0.0226953394767734,0,8.48758803660339,155.712289583783
CG25_1,CG25,1,1970s,512500.04378025915,6127499.829381491,Cropland,0.374423052633025,0.165991636035364,0.770726353009096,0,0.06328201095554,0,8.52987671685664,148.392886027134
CG26_1,CG26,1,1970s,512500.0432435217,6132499.804034855,Cropland,0.375201691404452,0.0681972361304422,0.770876176140992,0,0.160926587728566,0,8.46408592441104,149.312051384621
CG27_1,CG27,1,1970s,512500.0666142674,6137499.81577886,Cropland,0.320734256463703,0.0779307701234494,0.814617380432417,0,0.0974186708431769,0.0100331786009566,8.39763272971415,151.200741743041
CG28_1,CG28,1,1970s,512500.05037127464,6142499.864413771,Cropland,0,0,1,0,0,0,8.4744363879172,145.715460680093
CG29_1,CG29,1,1970s,512500.0580272434,6147499.838808023,Cropland,0.353727110545926,0.229562493860343,0.770437506139657,0,0,0,8.48514521485206,146.420872327271
CG30_1,CG30,1,1970s,517500.0850923214,6102499.851813918,Cropland,0.225551810283284,0.0958188432816377,0.874284347206264,0,0,0.0298968095120984,8.56925149613768,153.944575800825
CG31_1,CG31,1,1970s,517500.03616525023,6107499.779897026,Cropland,0.200756123153474,0.0802059718681083,0.889897218618032,0,0.0298968095138594,0,8.48695316711091,151.250458256889
CG32_1,CG32,1,1970s,517500.05973960727,6112499.856739236,Cropland,0,0,1,0,0,0,8.48093765411177,149.123191507929
CG33_1,CG33,1,1970s,517500.09258431836,6117499.859506801,Cropland,0.236253649093117,0.0932482280966405,0.868075615237086,0,0.0386761566662735,0,8.5000283771709,149.879230779486
CG34_1,CG34,1,1970s,517500.0708866396,6122499.7879263675,Urban,0.483895772738555,0.589733570255075,0.410266429744925,0,0,0,8.48284090175262,150.533079515631
CG37_1,CG37,1,1970s,517500.0558418394,6137499.796071852,Cropland,0.084047615484929,0.00506504744643374,0.956258795889008,0,0,0.0386761566645586,8.42709514401467,147.253309059216
CG38_1,CG38,1,1970s,517500.06670979614,6142499.873010728,Cropland,0.446142576350257,0.33590029913229,0.66409970086771,0,0,0,8.46367339480702,145.466927200387
CG39_1,CG39,1,1970s,517500.085559445,6147499.875737379,Cropland,0.337208929073049,0.214700971849752,0.785299028150247,0,0,0,8.43743364035363,148.41778825974
CG40_1,CG40,1,1970s,522500.06529288803,6102499.784827596,Cropland,0.690323513303896,0.361354528094427,0.396724584770763,0.0519144183646054,0.0730640042387687,0.116942464531436,8.53135398173877,153.058137025983
CG41_1,CG41,1,1970s,522500.09106030304,6107499.750314869,Cropland,0.129493592118926,5.25549635536289e-4,0.93056165572504,0,0.0675218622371959,0.00139093240222755,8.48716137293833,151.348895998532
CG42_1,CG42,1,1970s,522500.10963438044,6112499.8643271355,Cropland,0.0335680407703154,0.0170755963767805,0.98292440362322,0,0,0,8.46420432666441,149.834909749197
CG43_1,CG43,1,1970s,522500.0588031039,6117499.7926761545,Cropland,0.32572278301857,0.203693065205713,0.795478262097773,0,8.28672696513526e-4,0,8.45483308999399,149.829449088913
CG44_1,CG44,1,1970s,522500.06400440924,6122499.869828019,Cropland,0.243764029601325,0.038150601783099,0.86315720005333,0,0.0986921981635707,0,8.49183539299921,147.847519828624
CG45_1,CG45,1,1970s,522500.0623966084,6127499.872873877,Cropland,0.0993086394686136,0.0524000890687162,0.947599910931284,0,0,0,8.4311847047805,150.97164693744
CG46_1,CG46,1,1970s,522500.1171677176,6132499.802111141,Cropland,0.0231768455623677,0.00571551011915292,0.988195822860594,0,0.0060886670202536,0,8.4180480357254,149.317568108561
CG47_1,CG47,1,1970s,522500.100007084,6137499.879444241,Cropland,0.0769802224549428,0.0395498107102193,0.959924639654293,0,5.25549635487944e-4,0,8.42420051602187,145.779078071409
CG48_1,CG48,1,1970s,522500.0753009223,6142499.8826015685,Cropland,0.295603487564298,0.179642201972264,0.819832248392218,0,5.25549635518151e-4,0,8.4140140068227,148.499033615391
CG49_1,CG49,1,1970s,522500.10602128954,6147499.8118807655,Cropland,0.252797845392201,0.044315211572513,0.857692107399917,0,0.09799268102757,0,8.34834708503213,151.097051177682
CG50_1,CG50,1,1970s,527500.1154138149,6102499.755272231,Cropland,0.691645870196455,0.279498180863662,0.43773392643627,0.176616783358485,0.0321001655102028,0.0630244507010464,8.52284551504188,152.528950178657
CG51_1,CG51,1,1970s,527500.0883420453,6107499.766859397,Cropland,0.659306209455517,0.364154652376074,0.416193256533833,0.0243546672816314,0,0.184840056720093,8.49902921205645,147.911358516577
CG52_1,CG52,1,1970s,527500.1027918415,6112499.816082941,Cropland,0.357436435960908,0.0915774615512553,0.790089135152426,0,0.0974186691207283,0,8.45158595138094,147.37489540046
CG53_1,CG53,1,1970s,527500.0953342962,6117499.791246452,Cropland,0.447155761190726,0.114638075777114,0.712675438208683,0,0.172686486014203,0,8.54274290522441,141.848830404009
CG54_1,CG54,1,1970s,527500.065031351,6122499.803608584,Cropland,0.693037500403212,0.211625260126657,0.488247412461007,0.0487093345602405,0.0809353218912542,0.0974186691204811,8.5743227691303,140.487940580738
CG55_1,CG55,1,1970s,527500.0751332948,6127499.853540434,Cropland,3.22607077977821e-4,1.61329566217748e-4,0.999838670433782,0,0,0,8.40151759327727,148.507501863395
CG56_1,CG56,1,1970s,527500.1258612206,6132499.829735632,Cropland,0,0,1,0,0,0,8.43757006647781,142.079569849236
CG57_1,CG57,1,1970s,527500.08933677,6137499.84266833,Cropland,0.0465225816267669,0,0.97617088233807,0,0.0238291176619296,0,8.40663630544311,143.468601448839
CG58_1,CG58,1,1970s,527500.0920983198,6142499.893103182,Cropland,0.256403461709071,0.0393515289482381,0.857666684723438,0,0.0299177844835985,0.0730640018447253,8.38137190013771,144.611062339224
CG59_1,CG59,1,1970s,527500.0711528321,6147499.869337009,Cropland,0.653080160076205,0.378503842100458,0.390126818739348,0,0.0243546672800205,0.207014671880174,8.4040519582022,139.421227178946
CG60_1,CG60,1,1970s,532500.1232226893,6102499.762378928,Pasture,0.697887868467675,0.0188082697930978,0.28094166468718,0.392859034268581,0.057315685327324,0,8.60571139121235,145.416127174025
CG61_1,CG61,1,1970s,532500.1073029817,6107499.829724232,Pasture,0.751247555622875,0.0821712454129578,0.164077543347848,0.206094623421001,0.137521658381671,0.0185381639712955,8.66141610434421,135.899775114667
CG62_1,CG62,1,1970s,532500.1180077677,6112499.823483339,Cropland,0.726785324417047,0.0415709915894687,0.293342664164702,0.0603423438874294,0.0669753369043518,0.0505603526849329,8.6710570571179,137.238898429333
CG63_1,CG63,1,1970s,532500.0904061167,6117499.8544495115,Cropland,0,0,1,0,0,0,8.51880194321969,147.468535869702
CG64_1,CG64,1,1970s,532500.0886268184,6122499.8117822,Urban,0.463863368830172,0.634418434691503,0.365581565308496,0,0,0,8.57387303785073,139.663849131278
CG65_1,CG65,1,1970s,532500.1113832879,6127499.806740552,Cropland,0.265955289237676,0.00971745231671745,0.844154539893055,0,0.146128007790228,0,8.52741809823115,138.319920257272
CG66_1,CG66,1,1970s,532500.094766791,6132499.8388373265,Cropland,0.14818425762476,0.0805862768248757,0.919413723175124,0,0,0,8.54144655326341,136.828509203125
CG67_1,CG67,1,1970s,532500.1018768129,6137499.908515113,Cropland,0.110404731922196,0.0586411504921398,0.94135884950786,0,0,0,8.47793980619841,140.027603465713
CG68_1,CG68,1,1970s,532500.0697665747,6142499.904000014,Cropland,0.0834789289769375,0.0436442883982592,0.956355711601741,0,0,0,8.39164731101653,140.730501347135
CG69_1,CG69,1,1970s,532500.0613956221,6147499.825732477,Cropland,0.502195296118009,0.498888718109632,0.49890870857876,0,0,0,8.50715473096805,132.850452315654
CG73_1,CG73,1,1970s,537500.1241257496,6117499.871302983,Cropland,0.453361725002123,0.0730640027472981,0.713280729732949,0.010924501403686,0.0243546675824327,0,8.60776537829576,138.900206779128
CG74_1,CG74,1,1970s,537500.0867475496,6122499.893791251,Cropland,0.30470368192147,0.0283201547426926,0.826303296219679,0.0487093351622823,0,0.0966672138753459,8.58727012722861,137.376346575486
CG75_1,CG75,1,1970s,537500.1226220047,6127499.843201579,Cropland,0.236871824156864,0.0259106131486719,0.867611912176183,0,0,0.098170126770714,8.59610811413284,134.189361880183
CG77_1,CG77,1,1970s,537500.0917174451,6137499.853859212,Cropland,0.665397680904741,0.131903432785677,0.473705043647982,0,0.00506504743968817,0,8.60663681511675,133.139059217787
CG78_1,CG78,1,1970s,537500.0875472084,6142499.915597486,Cropland,0.742171916867528,0.0779307696898584,0.391304067940475,0.0306034020653737,0.244120684492446,0.0487093351651931,8.50412164910582,133.914341037491
CG79_1,CG79,1,1970s,537500.0911996434,6147499.90362536,Cropland,0.414461384274157,0.0337124732895016,0.731929216208029,0.011650250995361,0.22031856320064,0,8.53577846246237,134.0095511394
CG80_1,CG80,1,1970s,542500.137730461,6102499.88626088,Cropland,0.497434188776777,0.0646074793501214,0.152499746150933,0.0439736221871952,0.0243546675750723,0,8.73459450627897,138.396454412434
CG83_1,CG83,1,1970s,542500.0850949779,6117499.84060306,Cropland,0.790031750995605,0.0487093351527719,0.293043727068624,0.161259364968259,0.0730640027291578,0.038401792502296,8.66913370196725,135.346286377118
CG84_1,CG84,1,1970s,542500.1406307713,6122499.827476624,Cropland,0.654863020796255,0.129214958699762,0.551317629070461,0.034662210202876,0.102661948688886,0.0586411495534179,8.63462125032383,133.336061304077
CG85_1,CG85,1,1970s,542500.1254578183,6127499.851438005,Cropland,0.607871326574579,0.0487093351500366,0.214656241165825,0,0.0252000560771936,3.75728223091243e-4,8.67178108742906,128.86097723997
CG89_1,CG89,1,1970s,542500.0518607163,6147499.879240843,Forest,0.6990322657404,0,0.0183883390750575,0.162551171575893,0.442831351858802,0.0487093351499552,8.60221614468275,131.340407204196
CG90_1,CG90,1,1970s,547500.1127290743,6102499.8908402715,Cropland,0.705831262285829,0.157465576585693,0.409184405495885,0.0169130472591529,0,0.12177334153844,8.6976259200434,135.641925277728
CG99_1,CG99,1,1970s,547500.0849558257,6147499.864848793,Cropland,0.714038659501242,0.221488049627495,0.307549747038447,0.0273052436558619,0.025369570889839,0.0187156119754596,8.6094128018676,130.068946208213
CH06_1,CH06,1,1970s,502500.0846030401,6082499.8202431435,Cropland,0.588965246839344,0.0166980552967668,0.601157492427962,0.113818920128098,0.146552193693923,0.121773338453251,8.81186307730054,147.724216566863
CH07_1,CH07,1,1970s,502500.03314556536,6087499.76718363,Cropland,0.0136733968235438,0,0.993115910905568,0.00688408909443211,0,0,8.7726126971052,150.978461437392
CH08_1,CH08,1,1970s,502500.03832823853,6092499.7513073785,Cropland,0,0,1,0,0,0,8.73386309797311,150.759435140017
CH09_1,CH09,1,1970s,502500.03600017546,6097499.772559454,Cropland,0.0562134486488029,0.0243546676894932,0.971150237544148,0,0,0.00449509476635842,8.69865277193032,150.777034190634
CH16_1,CH16,1,1970s,507500.0696210863,6082499.827605381,Cropland,0.0475230358155336,0.0243546677489276,0.975645332251073,0,0,0,8.78685382287902,152.41521414741
CH17_1,CH17,1,1970s,507500.09114466637,6087499.783676402,Cropland,0.0381231004867384,0,0.980560557845347,0,0.0194394421546533,0,8.76125957759375,153.255159114901
CH18_1,CH18,1,1970s,507500.02561870846,6092499.77677686,Cropland,0,0,1,0,0,0,8.70949936283728,153.664926689033
CH19_1,CH19,1,1970s,507500.06504692393,6097499.807203647,Cropland,0.0138419191483399,0,0.992980493482327,0,0,0.00701950651767326,8.66703932674111,153.991803788887
CH26_1,CH26,1,1970s,512500.0775220187,6082499.835343886,Cropland,0.353972432111864,0,0.778934767267596,0,0.196710565020124,0.0243546677122805,8.74333341526461,154.674663487023
CH27_1,CH27,1,1970s,512500.0438897538,6087499.809582861,Cropland,0.234628749486784,0.0637591033232609,0.871290806798344,0,0.0374298485536135,0.0275202413247819,8.73593630629797,154.619474479142
CH28_1,CH28,1,1970s,512500.0358227975,6092499.82110677,Cropland,0.23752071237564,0,0.854951809891145,0,0,0.145048190108855,8.69525718659682,154.581848947773
CH29_1,CH29,1,1970s,512500.05339827476,6097499.758615106,Cropland,0.0254018001973925,0,0.987035989576852,0,0,0.0129640104231478,8.64625082093989,154.862347365666
CH34_1,CH34,1,1970s,517500.0764450698,6072499.728976444,Cropland,0.66549280859889,0.0570522307599998,0.516783970608302,0.16355816529851,0.169737367033148,0.0928682663000407,8.74172439173185,157.0698170419
CH35_1,CH35,1,1970s,517500.094920755,6077499.767569357,Cropland,0.664150278441145,0,0.472396284145186,0.0864506592368177,0.25587470586609,0.185278350751907,8.700924352129,157.098055610268
CH36_1,CH36,1,1970s,517500.0596092466,6082499.843271963,Cropland,0.290395846564969,0.090652429620574,0.834100845743804,0,0.0752467246356219,0,8.72436555197122,154.225403574379
CH37_1,CH37,1,1970s,517500.0990708113,6087499.845282487,Cropland,0.459446603378928,0.179090516377186,0.705263379044483,0,0.0121387672254315,0.1035073373529,8.70825764648456,154.283956431413
CH38_1,CH38,1,1970s,517500.08484500466,6092499.773080584,Cropland,0.280072903072664,0.132754764937251,0.837507576674612,0,0,0.0297376583881373,8.65954457289244,156.169806337552
CH39_1,CH39,1,1970s,517500.08040979074,6097499.738171189,Cropland,0.270868789997523,0.101120703871525,0.846248051923577,0,0,0.0526312442048976,8.61511443067706,154.426553193298
CH45_1,CH45,1,1970s,522500.10633223125,6077499.739130003,Urban,0.740364859594401,0.318915569829001,0.0182703628560288,0.14923576687242,0.221511423692346,0.292066876750205,8.66070726424252,157.526749242213
CH46_1,CH46,1,1970s,522500.095481355,6082499.851588371,Forest,0.637464675562234,0.0415782732813871,0.395468103533337,0,0.431087740459887,0.131865882725389,8.68377803794499,155.654105325516
CH47_1,CH47,1,1970s,522500.08047616767,6087499.778844974,Cropland,0.175132913266746,0.0386746626808385,0.905690994253227,0,0,0.0556343430659342,8.66955825653756,155.33616339307
CH48_1,CH48,1,1970s,522500.0599631547,6092499.743431038,Cropland,0.575435407947363,0.168915777197223,0.616189468826631,0.0741151035130991,0.0487093361613506,0.0920703143016966,8.60779715576255,156.638492236702
CH49_1,CH49,1,1970s,522500.09763021604,6097499.74564588,Cropland,0.53860718343567,0.0551929445295805,0.65260282291137,0.0957902390118848,0.141615990366994,0.0547980031801709,8.51127864826101,158.46264232442
CH55_1,CH55,1,1970s,527500.1220357711,6077499.812824085,Pasture,0.780102578600545,0.0365320009201276,0.0696240687360335,0.28099704301518,0.153969042787646,0.201488131643677,8.68805270012522,154.519967516523
CH56_1,CH56,1,1970s,527500.1371200755,6082499.748749458,Cropland,0.702018045873481,0.0481837849449824,0.365656048798168,0.0250470825245647,0.315816755328814,0.245296328403471,8.62965243636816,156.407229953365
CH57_1,CH57,1,1970s,527500.06665524,6087499.8329139035,Cropland,0.640456370662406,0.16995712134268,0.543741956790005,0.0487093345602568,0.0825607225148162,0.155030864792242,8.60029836770301,154.471469142244
CH58_1,CH58,1,1970s,527500.1039774861,6092499.843916504,Cropland,0.718257491469504,0.0609985441207199,0.424226105633645,0.0963675698880673,0.234049952105726,0.184357828251842,8.58297684177701,152.045332317929
CH59_1,CH59,1,1970s,527500.0566075259,6097499.78055875,Forest,0.825150049877112,0.183415117514134,0.158538698357097,0.0879879413087165,0.208149891881308,0.111913370194757,8.63662500890748,143.578857964684
CH65_1,CH65,1,1970s,532500.1587029257,6077499.766040378,Forest,0.671513259575957,0.0470190508081502,0.0765039370964751,0.0755536689479246,0.184509157092489,0.0418254502050081,8.81842795122289,142.724302493563
CH66_1,CH66,1,1970s,532500.1337911482,6082499.8680635905,Cropland,0.77184633568608,0.0407783614851891,0.37362541603167,0.146128007800451,0.16376895542721,0.122138158550957,8.65039475827489,150.94412207893
CH67_1,CH67,1,1970s,532500.1383813849,6087499.785338982,Cropland,0.298560919618152,0,0.827881304085881,0,0.0611675422238396,0.11095115369028,8.5622629425151,151.027537754581
CH68_1,CH68,1,1970s,532500.1055866433,6092499.851210683,Cropland,0.117797570778435,0.024354667966209,0.938193275854037,0,0.037452056179754,0,8.54475403757282,149.468313778877
CH69_1,CH69,1,1970s,532500.1006905059,6097499.843565278,Cropland,0.753054260847403,0.117807852603706,0.170753986124774,0.0730640038966917,0.0251545803131429,0.125213273029083,8.66318008041741,141.201618819598
CH76_1,CH76,1,1970s,537500.1671288088,6082499.875993361,Urban,0.695900992467221,0.154395392164124,0.0487723726096603,0.0725100435596395,0,0.0252803036534992,8.80552006434615,140.055994140408
CH77_1,CH77,1,1970s,537500.117400458,6087499.857259013,Cropland,0.711661278989786,0.0665165850783806,0.417301429249215,0.0294293481872054,0.304152472458462,0.0537500275800408,8.6770015433273,140.523618829047
CH78_1,CH78,1,1970s,537500.0797039657,6092499.876351775,Cropland,0,0,1,0,0,0,8.56877787507953,143.168040232711
CH79_1,CH79,1,1970s,537500.1184237195,6097499.822506665,Cropland,0.614051291553531,0.0526748223245814,0.552735861735285,0,0,0.0487093351631026,8.67242548633906,137.756317226682
CH86_1,CH86,1,1970s,542500.1236062861,6082499.882608107,Cropland,0.775167200693595,0.27939890927014,0.283886425446051,0.0730640027300021,0,0.0308680970201842,8.78245235188224,144.346275749521
CH87_1,CH87,1,1970s,542500.149057873,6087499.82690813,Cropland,0.524919038411335,0.143547352619531,0.643284715106012,0,0,0.0118749095996343,8.70902682017279,143.508730417035
CH88_1,CH88,1,1970s,542500.106858969,6092499.808460251,Cropland,0.116136536865483,0,0.938100138743711,0,0,0,8.66231547197875,136.520376086816
CH89_1,CH89,1,1970s,542500.1246051298,6097499.828453947,Cropland,0.618936063549796,0.024354667575488,0.311797807421946,0,0,0,8.76580482420317,134.468762506242
CH95_1,CH95,1,1970s,547500.1578898588,6077499.78884103,Pasture,0.470113242071712,0,0.03919056156358,0.190316624876386,0.048709336615536,0.0229698377043806,8.82186048856267,140.759792650101
CH96_1,CH96,1,1970s,547500.1469696249,6082499.888868037,Pasture,0.637955653587204,0.0520899018212089,0.107628367365976,0.162826065576973,0,0.123158172091202,8.77143239536693,140.512754928498
CH97_1,CH97,1,1970s,547500.118677858,6087499.915520176,Cropland,0.580035421322913,0.260586309554747,0.586759665497404,0.0516599119642047,0,0,8.69439233120642,138.775070005098
CH98_1,CH98,1,1970s,547500.1365322527,6092499.869449572,Cropland,0.667384892600244,0.144030970371491,0.397006758735211,0,0.073064004926366,0,8.75053365291482,131.218357415908
CH99_1,CH99,1,1970s,547500.1347144407,6097499.861230696,Cropland,0.525472457032555,0.123318161448523,0.632034815670801,0,0,0,8.73026348721021,135.818666873451
DB00_1,DB00,1,1970s,552499.6775389926,6352499.672118262,Cropland,0.106240970551375,0.056288928778746,0.943711071221254,0,0,0,8.4642888497277209,123.643645074512
DB01_1,DB01,1,1970s,552499.6678686532,6357499.717959825,Cropland,0.0447118267860636,0.0228793793945098,0.97712062060549,0,0,0,8.47274001880565,120.606416303173
DB02_1,DB02,1,1970s,552499.6512258302,6362499.689666688,Cropland,0.0715263439160121,0.0371427563038533,0.962857243696147,0,0,0,8.46340729773889,118.810990872846
DB03_1,DB03,1,1970s,552499.6240161804,6367499.80984399,Cropland,0.188304604493201,0.105224497019636,0.894775502980364,0,0,0,8.40009595271233,119.851282436128
DB04_1,DB04,1,1970s,552499.6497318089,6372499.74527787,Cropland,0.584744140814505,8.10173396395462e-4,0.536884338328074,0.342500305554243,0,0.0243546669880559,8.4156757342774,118.223676648524
DB05_1,DB05,1,1970s,552499.6646834601,6377499.717803373,Pasture,0.501961462574883,0,0.00713476218197868,0.298169902369755,0.0427766505592449,0.0142588835197483,8.45091976514644,119.247157455197
DB11_1,DB11,1,1970s,557499.6898730142,6357499.755865983,Cropland,0.449415964138006,0.340965356192441,0.659034643807558,0,0,0,8.42796743326567,120.616290811715
DB13_1,DB13,1,1970s,557499.6790873646,6367499.744899912,Cropland,0.514697585721414,0.304787664869584,0.6221483302317,0,0.0730640048987164,0,8.40398419705715,120.547049347749
DB14_1,DB14,1,1970s,557499.6920318474,6372499.795985679,Cropland,0.463604071781248,0.188930470791353,0.70143907252622,0.0913871741649368,0,0.01824328251749,8.38211620111851,119.34811944413
DB15_1,DB15,1,1970s,557499.6776623846,6377499.772861233,Cropland,0.582794077276637,0.121773341504319,0.583357364408126,0.0291827575865975,0.0485533532657787,0.217133183235179,8.31896655100977,122.930284291606
DB16_1,DB16,1,1970s,557499.6934591797,6382499.787658613,Urban,0.742930829363211,0.26186985226138,0.025849631837939,0.251666154555742,0.021338918783007,0.0243546682994634,8.37739569851295,119.151223128812
DB20_1,DB20,1,1970s,562499.6596629414,6352499.822055593,Cropland,0.00399967395610012,0.00200385240250115,0.997996147597499,0,0,0,8.37252824588468,123.321345281843
DB21_1,DB21,1,1970s,562499.6778171846,6357499.774650563,Cropland,0.236517515100911,0.105380003563523,0.866955724239629,0,0,0.0276642721968487,8.36348870107653,120.866381959335
DB22_1,DB22,1,1970s,562499.6515363256,6362499.764446196,Cropland,0.349788643169907,0.0844860453843664,0.793740618184347,0.109596002788158,0,0.0121773336431286,8.40296755641202,118.347386778617
DB23_1,DB23,1,1970s,562499.6400820935,6367499.792328508,Cropland,0.395316810693855,0.271217145194242,0.728782854805758,0,0,0,8.38819294107368,118.164764455608
DB24_1,DB24,1,1970s,562499.6441820732,6372499.746949654,Cropland,0.324990386208849,0.184260842141569,0.80058601819827,0.00603149878149053,0.0091216408786708,0,8.32827241826743,119.621226198067
DB25_1,DB25,1,1970s,562499.6611575983,6377499.739594084,Cropland,0.27595472663145,0.118763081017121,0.84164922531038,0,0.0395876936724988,0,8.28720809155285,118.742769346228
DB26_1,DB26,1,1970s,562499.6900292314,6382499.770230629,Forest,0.742081599861568,0.0547408333519209,0.291347912348479,0.111250805238404,0.350897159431752,0,8.43371555015878,112.823529367313
DB31_1,DB31,1,1970s,567499.6497347835,6357499.773935058,Cropland,0.392149450952612,0.0200741984473685,0.764043397622899,0,0.121773338273127,0.0941090656566056,8.21465138148638,124.441296594044
DB32_1,DB32,1,1970s,567499.649767541,6362499.788996397,Cropland,0.227090882742906,0.111226729487682,0.871925387134855,0,0.0168478833774628,0,8.2995226565043,121.006791996966
DB33_1,DB33,1,1970s,567499.6483663965,6367499.730884405,Cropland,0.301866765050602,0.0845814759538851,0.828497613464905,0,0.0235444942331443,0.0633764163480659,8.3545476229885,119.532711297237
DB34_1,DB34,1,1970s,567499.6427126657,6372499.710880268,Cropland,0.503431575990147,0.0487093353091472,0.671057245643149,0,0.188140730377178,0.0920926886705255,8.22950339211411,124.367188791054
DB35_1,DB35,1,1970s,567499.6318198992,6377499.728951592,Cropland,0.0118807589097009,0,0.99391133308599,0,0,0.00608866691400947,8.36706875667248,113.151839602963
DB36_1,DB36,1,1970s,567499.676348217,6382499.674741831,Cropland,0.748237773630956,0.0487093353093166,0.362936629077277,0.263410306991677,0.11485727011933,0.0243546676546583,8.45221645641861,113.945373136004
DB40_1,DB40,1,1970s,572499.6344654928,6352499.8530826,Cropland,0.658383370165717,0.0323655280344346,0.451095713240902,0.0466860250577761,0.345654365375363,0.124198368291525,8.16915032351451,123.155301567544
DB41_1,DB41,1,1970s,572499.6216895938,6357499.864695008,Cropland,0.240544935093931,0.099843699915006,0.865247401727971,0.00687336454375045,0,0.0280355338132729,8.27733388517769,117.776705540057
DB42_1,DB42,1,1970s,572499.5906535387,6362499.80320541,Cropland,0.460316391136923,0,0.679563392149373,0,0.275408136567144,0.0450284712834821,8.18405816692163,122.888813286962
DB43_1,DB43,1,1970s,572499.5984189146,6367499.780956781,Cropland,0.207822499805906,0,0.8856241542001,0,0.031629747688971,0.0827460981109288,8.35099788805443,115.515538964211
DB44_1,DB44,1,1970s,572499.5838254265,6372499.796851205,Cropland,0.323462147534762,0.124198368283288,0.811829008050408,0,0.0318614528668199,0.0321111707994842,8.35229748222564,115.509601311661
