"comparison_id","comparison_label","start_period","end_period","site","start_richness","end_richness","delta_richness"
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BG76",68,77,9
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BG79",70,56,-14
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BG86",61,50,-11
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BG90",65,58,-7
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BG92",63,77,14
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BG93",63,79,16
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BH57",64,47,-17
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BH76",44,45,1
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BH77",95,70,-25
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BH78",66,52,-14
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BH79",77,65,-12
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BH86",82,70,-12
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BH87",86,77,-9
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BH89",84,72,-12
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BH99",101,72,-29
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CC04",101,94,-7
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CC05",89,76,-13
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CC06",77,71,-6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CC14",84,64,-20
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CC16",63,55,-8
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CC23",51,38,-13
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CC24",54,60,6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CC25",57,48,-9
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CC35",78,58,-20
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CC36",72,65,-7
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CC41",58,62,4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CC46",82,76,-6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CC53",78,56,-22
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CC54",73,62,-11
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CC61",75,86,11
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CC64",73,53,-20
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CC65",72,54,-18
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CC68",55,44,-11
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CC75",91,84,-7
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CC77",83,61,-22
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CC80",81,87,6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CC85",87,64,-23
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CC86",72,61,-11
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CC92",67,65,-2
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CC93",58,62,4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CC94",69,61,-8
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CC95",68,61,-7
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CC97",60,69,9
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CC98",53,69,16
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CD03",77,87,10
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CD04",73,66,-7
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CD09",56,58,2
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CD11",56,62,6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CD17",68,68,0
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CD18",56,50,-6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CD21",78,68,-10
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CD31",75,62,-13
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CD32",73,70,-3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CD33",62,72,10
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CD40",70,69,-1
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CD42",74,54,-20
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CD43",69,90,21
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CD47",53,65,12
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CD50",80,77,-3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CD51",67,67,0
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CD54",66,76,10
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CD57",63,61,-2
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CD60",66,83,17
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CD62",67,64,-3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CD63",73,69,-4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CD64",46,52,6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CD67",81,69,-12
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CD69",54,61,7
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CD70",49,73,24
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CD71",61,103,42
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CD74",69,66,-3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CD75",59,62,3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CD80",45,72,27
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CD82",64,58,-6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CD83",64,69,5
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CD84",69,77,8
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CD90",69,68,-1
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CD92",74,74,0
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CD95",75,89,14
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CD98",72,68,-4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CE02",75,82,7
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CE11",69,83,14
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CE15",66,48,-18
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CE17",64,60,-4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CE19",49,54,5
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CE20",77,53,-24
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CE22",73,71,-2
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CE27",39,64,25
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CE30",65,72,7
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CE31",71,64,-7
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CE34",39,49,10
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CE35",47,67,20
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CE38",67,74,7
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CE42",64,65,1
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CE49",72,79,7
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CE51",76,70,-6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CE52",80,77,-3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CE60",72,74,2
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CE61",68,78,10
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CE62",72,92,20
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CE64",91,81,-10
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CE67",57,61,4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CE69",70,57,-13
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CE72",77,78,1
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CE74",76,81,5
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CE75",74,84,10
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CE77",64,54,-10
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CE78",84,60,-24
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CE80",66,85,19
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CE81",58,94,36
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CE82",94,99,5
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CE84",76,62,-14
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CE85",70,71,1
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CE86",60,81,21
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CE88",90,54,-36
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CE89",77,60,-17
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CE90",59,65,6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CE91",65,55,-10
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CE92",69,65,-4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CE99",82,65,-17
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CF07",41,55,14
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CF10",75,75,0
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CF13",78,74,-4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CF14",61,55,-6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CF15",64,44,-20
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CF19",61,50,-11
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CF23",63,68,5
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CF29",82,78,-4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CF32",88,78,-10
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CF33",81,76,-5
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CF34",75,76,1
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CF38",62,56,-6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CF40",75,80,5
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CF41",69,79,10
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CF42",56,57,1
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CF43",64,60,-4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CF44",74,71,-3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CF49",71,84,13
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CF50",90,79,-11
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CF51",84,89,5
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CF52",69,62,-7
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CF54",86,76,-10
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CF55",80,78,-2
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CF58",52,68,16
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CF59",60,59,-1
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CF60",77,71,-6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CF61",79,67,-12
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CF62",73,74,1
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CF64",87,76,-11
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CF65",69,67,-2
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CF69",73,66,-7
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CF70",78,72,-6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CF71",52,63,11
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CF73",68,75,7
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CF75",55,71,16
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CF78",74,74,0
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CF79",56,60,4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CF82",92,69,-23
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CF84",50,72,22
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CF86",57,66,9
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CF87",66,62,-4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CF89",65,72,7
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CF90",53,60,7
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CF91",60,70,10
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CF92",58,80,22
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CF95",63,75,12
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CF98",68,72,4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CG05",77,89,12
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CG07",74,65,-9
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CG09",74,73,-1
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CG13",55,62,7
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CG29",47,71,24
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CG39",81,85,4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CG40",85,72,-13
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CG42",64,69,5
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CG44",92,83,-9
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CG47",74,75,1
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CG48",76,76,0
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CG49",67,74,7
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CG50",74,73,-1
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CG51",89,71,-18
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CG53",75,71,-4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CG54",94,97,3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CG56",64,59,-5
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CG57",71,59,-12
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CG58",80,63,-17
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CG59",80,74,-6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CG61",69,54,-15
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CG65",54,83,29
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CG66",68,62,-6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CG68",74,47,-27
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CG69",70,66,-4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CG73",66,72,6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CG75",57,69,12
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CG78",72,68,-4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CG79",73,63,-10
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CG80",56,47,-9
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CG83",61,70,9
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CG84",75,75,0
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CG85",68,66,-2
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CG89",73,58,-15
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CG90",67,59,-8
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CH06",59,61,2
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CH34",74,54,-20
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CH35",81,77,-4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CH45",80,89,9
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CH46",67,70,3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CH48",75,79,4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CH55",61,59,-2
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CH56",82,81,-1
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CH57",92,83,-9
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CH58",82,67,-15
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CH59",81,69,-12
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CH66",50,57,7
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CH76",33,50,17
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CH77",77,85,8
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CH86",51,65,14
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CH87",58,62,4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CH88",60,61,1
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CH95",37,61,24
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CH96",47,62,15
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CH97",79,71,-8
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","CH99",66,56,-10
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DB14",53,58,5
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DB16",46,70,24
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DB24",63,61,-2
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DB34",74,70,-4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DB35",62,55,-7
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DB40",72,55,-17
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DB45",54,78,24
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DB54",69,76,7
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DB55",78,84,6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DB62",47,60,13
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DB64",79,69,-10
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DB65",60,70,10
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DB68",65,48,-17
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DB72",66,62,-4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DB74",55,66,11
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DB78",68,72,4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DB79",62,52,-10
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DB82",46,43,-3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DB83",75,71,-4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DB89",61,65,4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DC00",92,105,13
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DC01",73,99,26
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DC04",72,80,8
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DC07",78,68,-10
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DC09",58,73,15
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DC10",60,70,10
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DC11",68,78,10
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DC15",75,76,1
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DC18",63,60,-3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DC19",59,65,6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DC23",67,66,-1
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DC25",63,68,5
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DC26",71,78,7
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DC27",63,60,-3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DC32",51,54,3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DC33",57,55,-2
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DC40",94,91,-3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DC41",71,94,23
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DC42",70,83,13
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DC53",68,62,-6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DC57",88,76,-12
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DC89",68,67,-1
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DD00",57,54,-3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DD01",88,80,-8
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DD03",81,65,-16
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DD05",73,70,-3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DD08",83,73,-10
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DD09",70,82,12
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DD10",64,66,2
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DD11",73,72,-1
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DD12",69,63,-6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DD13",54,56,2
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DD16",59,74,15
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DD17",62,70,8
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DD18",96,85,-11
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DD19",73,68,-5
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DD21",81,85,4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DD26",68,75,7
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DD28",72,66,-6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DD29",65,77,12
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DD30",68,58,-10
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DD37",76,79,3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DD43",75,67,-8
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DD47",88,86,-2
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DD51",78,65,-13
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DD52",76,57,-19
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DD53",72,63,-9
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DD57",66,79,13
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DD61",61,68,7
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DD63",65,55,-10
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DD64",63,58,-5
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DD70",78,74,-4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DD72",60,52,-8
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DD80",76,73,-3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DD90",79,74,-5
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DD91",72,53,-19
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DE01",64,64,0
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DE03",76,60,-16
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DE07",75,78,3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DE11",90,77,-13
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DE15",69,58,-11
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DE16",85,81,-4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DE18",67,68,1
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DE21",61,57,-4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DE23",68,69,1
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DE24",76,74,-2
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DE25",68,79,11
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DE30",63,67,4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DE31",57,51,-6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DE34",90,87,-3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DE35",65,59,-6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DE36",79,74,-5
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DE37",76,73,-3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DE38",71,48,-23
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DE40",60,69,9
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DE43",55,61,6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DE44",64,71,7
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DE50",53,40,-13
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DE51",82,58,-24
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DE52",69,59,-10
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DE53",75,69,-6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DE55",48,46,-2
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DE68",87,84,-3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DE78",58,64,6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DE79",79,74,-5
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DE84",73,65,-8
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DE86",68,73,5
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DE87",83,70,-13
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DE90",63,45,-18
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DE94",61,77,16
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DE96",88,74,-14
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DE97",85,81,-4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DE98",74,74,0
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DE99",57,70,13
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DF05",50,46,-4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DF08",84,96,12
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DF10",39,60,21
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DF14",46,66,20
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DF15",54,73,19
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DF16",69,81,12
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DF17",62,66,4
