comparison,base_site,thermal_group,contribution
2010s_minus_1990s,EG03,medium,0
2010s_minus_1990s,EG04,medium,0
2010s_minus_1990s,EG05,medium,0
2010s_minus_1990s,EG06,medium,0
2010s_minus_1990s,EG07,medium,0
2010s_minus_1990s,EG08,medium,0
2010s_minus_1990s,EG09,medium,0
2010s_minus_1990s,EG10,medium,0
2010s_minus_1990s,EG11,medium,0
2010s_minus_1990s,EG12,medium,0
2010s_minus_1990s,EG13,medium,0
2010s_minus_1990s,EG14,medium,0
2010s_minus_1990s,EG15,medium,0
2010s_minus_1990s,EG16,medium,0
2010s_minus_1990s,EG17,medium,0
2010s_minus_1990s,EG18,medium,0
2010s_minus_1990s,EG19,medium,0
2010s_minus_1990s,EG21,medium,0
2010s_minus_1990s,EG22,medium,0
2010s_minus_1990s,EG23,medium,0
2010s_minus_1990s,EG24,medium,0
2010s_minus_1990s,EG25,medium,0
2010s_minus_1990s,EG26,medium,0
2010s_minus_1990s,EG30,medium,0
2010s_minus_1990s,EG40,medium,0
2010s_minus_1990s,EG41,medium,0
2010s_minus_1990s,EG42,medium,0
2010s_minus_1990s,EG76,medium,0
2010s_minus_1990s,EG77,medium,0
2010s_minus_1990s,EG84,medium,0
2010s_minus_1990s,EG85,medium,0
2010s_minus_1990s,EG86,medium,0
2010s_minus_1990s,EG87,medium,0
2010s_minus_1990s,EG88,medium,0
2010s_minus_1990s,EG89,medium,0
2010s_minus_1990s,EG94,medium,0
2010s_minus_1990s,EG95,medium,0
2010s_minus_1990s,EG96,medium,0
2010s_minus_1990s,EG97,medium,0
2010s_minus_1990s,EG98,medium,0
2010s_minus_1990s,EG99,medium,0
2010s_minus_1990s,EH08,medium,0
2010s_minus_1990s,EH09,medium,0
2010s_minus_1990s,EH13,medium,0
2010s_minus_1990s,EH14,medium,0
2010s_minus_1990s,EH15,medium,0
2010s_minus_1990s,EH16,medium,0
2010s_minus_1990s,EH17,medium,0
2010s_minus_1990s,EH23,medium,0
2010s_minus_1990s,EH24,medium,0
2010s_minus_1990s,EH25,medium,0
2010s_minus_1990s,EH26,medium,0
2010s_minus_1990s,EH27,medium,0
2010s_minus_1990s,EH28,medium,0
2010s_minus_1990s,EH37,medium,0
2010s_minus_1990s,EH38,medium,0
2010s_minus_1990s,EH39,medium,0
2010s_minus_1990s,EH49,medium,0
2010s_minus_1990s,EH54,medium,0
2010s_minus_1990s,EH64,medium,0
2010s_minus_1990s,EH66,medium,0
2010s_minus_1990s,EH67,medium,0
2010s_minus_1990s,EH73,medium,0
2010s_minus_1990s,EH74,medium,0
2010s_minus_1990s,EH75,medium,0
2010s_minus_1990s,EH77,medium,0
2010s_minus_1990s,EH78,medium,0
2010s_minus_1990s,EH83,medium,0
2010s_minus_1990s,EH84,medium,0
2010s_minus_1990s,EH85,medium,0
2010s_minus_1990s,EH87,medium,0
2010s_minus_1990s,EH88,medium,0
2010s_minus_1990s,EH92,medium,0
2010s_minus_1990s,EH93,medium,0
2010s_minus_1990s,EH94,medium,0
2010s_minus_1990s,EH95,medium,0
2010s_minus_1990s,EH96,medium,0
2010s_minus_1990s,EH97,medium,0
2010s_minus_1990s,FE00,medium,0
2010s_minus_1990s,FE10,medium,0
2010s_minus_1990s,FE20,medium,0
2010s_minus_1990s,FE30,medium,0
2010s_minus_1990s,FE40,medium,0
2010s_minus_1990s,FE60,medium,0
2010s_minus_1990s,FE61,medium,0
2010s_minus_1990s,FE71,medium,0
2010s_minus_1990s,FE72,medium,0
2010s_minus_1990s,FE80,medium,0
2010s_minus_1990s,FE81,medium,0
2010s_minus_1990s,FE82,medium,0
2010s_minus_1990s,FE83,medium,0
2010s_minus_1990s,FE90,medium,0
2010s_minus_1990s,FE91,medium,0
2010s_minus_1990s,FE92,medium,0
2010s_minus_1990s,FE93,medium,0
2010s_minus_1990s,FE94,medium,0
2010s_minus_1990s,FF00,medium,0
2010s_minus_1990s,FF01,medium,0
2010s_minus_1990s,FF02,medium,0
2010s_minus_1990s,FF03,medium,0
2010s_minus_1990s,FF04,medium,0
2010s_minus_1990s,FF05,medium,0
2010s_minus_1990s,FF06,medium,0
2010s_minus_1990s,FF07,medium,0
2010s_minus_1990s,FF08,medium,0
2010s_minus_1990s,FF10,medium,0
2010s_minus_1990s,FF12,medium,0
2010s_minus_1990s,FF13,medium,0
2010s_minus_1990s,FF14,medium,0
2010s_minus_1990s,FF15,medium,0
2010s_minus_1990s,FF16,medium,0
2010s_minus_1990s,FF17,medium,0
2010s_minus_1990s,FF18,medium,0
2010s_minus_1990s,FF19,medium,0
2010s_minus_1990s,FF21,medium,0
2010s_minus_1990s,FF22,medium,0
2010s_minus_1990s,FF23,medium,0
2010s_minus_1990s,FF24,medium,0
2010s_minus_1990s,FF25,medium,0
2010s_minus_1990s,FF26,medium,0
2010s_minus_1990s,FF27,medium,0
2010s_minus_1990s,FF29,medium,0
2010s_minus_1990s,FF30,medium,0
2010s_minus_1990s,FF31,medium,0
2010s_minus_1990s,FF32,medium,0
2010s_minus_1990s,FF33,medium,0
2010s_minus_1990s,FF34,medium,0
2010s_minus_1990s,FF35,medium,0
2010s_minus_1990s,FF36,medium,0
2010s_minus_1990s,FF37,medium,0
2010s_minus_1990s,FF38,medium,0
2010s_minus_1990s,FF39,medium,0
2010s_minus_1990s,FF40,medium,0
2010s_minus_1990s,FF41,medium,0
2010s_minus_1990s,FF42,medium,0
2010s_minus_1990s,FF43,medium,0
2010s_minus_1990s,FF44,medium,0
2010s_minus_1990s,FF45,medium,0
2010s_minus_1990s,FF46,medium,0
2010s_minus_1990s,FF50,medium,0
2010s_minus_1990s,FF51,medium,0
2010s_minus_1990s,FF52,medium,0
2010s_minus_1990s,FF53,medium,0
2010s_minus_1990s,FF54,medium,0
2010s_minus_1990s,FF55,medium,0
2010s_minus_1990s,FF57,medium,0
2010s_minus_1990s,FF60,medium,0
2010s_minus_1990s,FF61,medium,0
2010s_minus_1990s,FF62,medium,0
2010s_minus_1990s,FF63,medium,0
2010s_minus_1990s,FF64,medium,0
2010s_minus_1990s,FF65,medium,0
2010s_minus_1990s,FF66,medium,0
2010s_minus_1990s,FF67,medium,0
2010s_minus_1990s,FF69,medium,0
2010s_minus_1990s,FF70,medium,0
2010s_minus_1990s,FF71,medium,0
2010s_minus_1990s,FF72,medium,0
2010s_minus_1990s,FF73,medium,0
2010s_minus_1990s,FF74,medium,0
2010s_minus_1990s,FF75,medium,0
2010s_minus_1990s,FF76,medium,0
2010s_minus_1990s,FF77,medium,0
2010s_minus_1990s,FF78,medium,0
2010s_minus_1990s,FF79,medium,0
2010s_minus_1990s,FF80,medium,0
2010s_minus_1990s,FF81,medium,0
2010s_minus_1990s,FF82,medium,0
2010s_minus_1990s,FF83,medium,0
2010s_minus_1990s,FF84,medium,0
2010s_minus_1990s,FF86,medium,0
2010s_minus_1990s,FF87,medium,0
2010s_minus_1990s,FF88,medium,0
2010s_minus_1990s,FF89,medium,0
2010s_minus_1990s,FF90,medium,0
2010s_minus_1990s,FF91,medium,0
2010s_minus_1990s,FF92,medium,0
2010s_minus_1990s,FF93,medium,0
2010s_minus_1990s,FF94,medium,0
2010s_minus_1990s,FF95,medium,0
2010s_minus_1990s,FF96,medium,0
2010s_minus_1990s,FF97,medium,0
2010s_minus_1990s,FF98,medium,0
2010s_minus_1990s,FF99,medium,0
2010s_minus_1990s,FG04,medium,0
2010s_minus_1990s,FG06,medium,0
2010s_minus_1990s,FG07,medium,0
2010s_minus_1990s,FG08,medium,0
2010s_minus_1990s,FG09,medium,0
2010s_minus_1990s,FG14,medium,0
2010s_minus_1990s,FG18,medium,0
2010s_minus_1990s,FG19,medium,0
2010s_minus_1990s,FG24,medium,0
2010s_minus_1990s,FG26,medium,0
2010s_minus_1990s,FG27,medium,0
2010s_minus_1990s,FG28,medium,0
2010s_minus_1990s,FG29,medium,0
2010s_minus_1990s,FG33,medium,0
2010s_minus_1990s,FG34,medium,0
2010s_minus_1990s,FG35,medium,0
2010s_minus_1990s,FG37,medium,0
2010s_minus_1990s,FG38,medium,0
2010s_minus_1990s,FG39,medium,0
2010s_minus_1990s,FG43,medium,0
2010s_minus_1990s,FG44,medium,0
2010s_minus_1990s,FG45,medium,0
2010s_minus_1990s,FG47,medium,0
2010s_minus_1990s,FG48,medium,0
2010s_minus_1990s,FG49,medium,0
2010s_minus_1990s,FG51,medium,0
2010s_minus_1990s,FG52,medium,0
2010s_minus_1990s,FG53,medium,0
2010s_minus_1990s,FG54,medium,0
2010s_minus_1990s,FG55,medium,0
2010s_minus_1990s,FG56,medium,0
2010s_minus_1990s,FG57,medium,0
2010s_minus_1990s,FG58,medium,0
2010s_minus_1990s,FG59,medium,0
2010s_minus_1990s,FG60,medium,0
2010s_minus_1990s,FG62,medium,0
2010s_minus_1990s,FG63,medium,0
2010s_minus_1990s,FG64,medium,0
2010s_minus_1990s,FG65,medium,0
2010s_minus_1990s,FG66,medium,0
2010s_minus_1990s,FG68,medium,0
2010s_minus_1990s,FG69,medium,0
2010s_minus_1990s,FG70,medium,0
2010s_minus_1990s,FG71,medium,0
2010s_minus_1990s,FG72,medium,0
2010s_minus_1990s,FG73,medium,0
2010s_minus_1990s,FG74,medium,0
2010s_minus_1990s,FG75,medium,0
2010s_minus_1990s,FG76,medium,0
2010s_minus_1990s,FG77,medium,0
2010s_minus_1990s,FG78,medium,0
2010s_minus_1990s,FG79,medium,0
2010s_minus_1990s,FG80,medium,0
2010s_minus_1990s,FG81,medium,0
2010s_minus_1990s,FG82,medium,0
2010s_minus_1990s,FG83,medium,0
2010s_minus_1990s,FG84,medium,0
2010s_minus_1990s,FG85,medium,0
2010s_minus_1990s,FG86,medium,0
2010s_minus_1990s,FG87,medium,0
2010s_minus_1990s,FG88,medium,0
2010s_minus_1990s,FG89,medium,0
2010s_minus_1990s,FG90,medium,0
2010s_minus_1990s,FG91,medium,0
2010s_minus_1990s,FG92,medium,0
2010s_minus_1990s,FG93,medium,0
2010s_minus_1990s,FG94,medium,0
2010s_minus_1990s,FG95,medium,0
2010s_minus_1990s,FG97,medium,0
2010s_minus_1990s,FG98,medium,0
2010s_minus_1990s,FG99,medium,0
2010s_minus_1990s,FH01,medium,0
2010s_minus_1990s,FH02,medium,0
2010s_minus_1990s,FH04,medium,0
2010s_minus_1990s,FH05,medium,0
2010s_minus_1990s,FH06,medium,0
2010s_minus_1990s,FH07,medium,0
2010s_minus_1990s,FH08,medium,0
2010s_minus_1990s,FH11,medium,0
2010s_minus_1990s,FH12,medium,0
2010s_minus_1990s,FH13,medium,0
2010s_minus_1990s,FH14,medium,0
2010s_minus_1990s,FH15,medium,0
2010s_minus_1990s,FH16,medium,0
2010s_minus_1990s,FH18,medium,0
2010s_minus_1990s,FH21,medium,0
2010s_minus_1990s,FH22,medium,0
2010s_minus_1990s,FH23,medium,0
2010s_minus_1990s,FH24,medium,0
2010s_minus_1990s,FH25,medium,0
2010s_minus_1990s,FH29,medium,0
2010s_minus_1990s,FH32,medium,0
2010s_minus_1990s,FH33,medium,0
2010s_minus_1990s,FH34,medium,0
2010s_minus_1990s,FH35,medium,0
2010s_minus_1990s,FH36,medium,0
2010s_minus_1990s,FH42,medium,0
2010s_minus_1990s,FH43,medium,0
2010s_minus_1990s,FH44,medium,0
2010s_minus_1990s,FH45,medium,0
2010s_minus_1990s,FH46,medium,0
2010s_minus_1990s,FH52,medium,0
2010s_minus_1990s,FH53,medium,0
2010s_minus_1990s,FH54,medium,0
2010s_minus_1990s,FH55,medium,0
2010s_minus_1990s,FH56,medium,0
2010s_minus_1990s,FH57,medium,0
2010s_minus_1990s,FH58,medium,0
2010s_minus_1990s,FH62,medium,0
2010s_minus_1990s,FH63,medium,0
2010s_minus_1990s,FH64,medium,0
2010s_minus_1990s,FH65,medium,0
2010s_minus_1990s,FH71,medium,0
2010s_minus_1990s,FH72,medium,0
2010s_minus_1990s,FH73,medium,0
2010s_minus_1990s,FH74,medium,0
2010s_minus_1990s,FH75,medium,0
2010s_minus_1990s,FH76,medium,0
2010s_minus_1990s,FH79,medium,0
2010s_minus_1990s,FH80,medium,0
2010s_minus_1990s,FH81,medium,0
2010s_minus_1990s,FH83,medium,0
2010s_minus_1990s,FH84,medium,0
2010s_minus_1990s,FH85,medium,0
2010s_minus_1990s,FH86,medium,0
2010s_minus_1990s,FH87,medium,0
2010s_minus_1990s,FH88,medium,0
2010s_minus_1990s,FH89,medium,0
2010s_minus_1990s,FH95,medium,0
2010s_minus_1990s,FH96,medium,0
2010s_minus_1990s,FH98,medium,0
2010s_minus_1990s,FH99,medium,0
2010s_minus_1990s,GE00,medium,0
2010s_minus_1990s,GE01,medium,0
2010s_minus_1990s,GE02,medium,0
2010s_minus_1990s,GE03,medium,0
2010s_minus_1990s,GE04,medium,0
2010s_minus_1990s,GE10,medium,0
2010s_minus_1990s,GE11,medium,0
2010s_minus_1990s,GE12,medium,0
2010s_minus_1990s,GE13,medium,0
2010s_minus_1990s,GE14,medium,0
2010s_minus_1990s,GE20,medium,0
2010s_minus_1990s,GE21,medium,0
2010s_minus_1990s,GE22,medium,0
2010s_minus_1990s,GE23,medium,0
2010s_minus_1990s,GE24,medium,0
2010s_minus_1990s,GE30,medium,0
2010s_minus_1990s,GE31,medium,0
2010s_minus_1990s,GE32,medium,0
2010s_minus_1990s,GE33,medium,0
2010s_minus_1990s,GE34,medium,0
2010s_minus_1990s,GE42,medium,0
2010s_minus_1990s,GE43,medium,0
2010s_minus_1990s,GF00,medium,0
2010s_minus_1990s,GF01,medium,0
2010s_minus_1990s,GF02,medium,0
2010s_minus_1990s,GF03,medium,0
2010s_minus_1990s,GF04,medium,0
2010s_minus_1990s,GF05,medium,0
2010s_minus_1990s,GF06,medium,0
2010s_minus_1990s,GF07,medium,0
2010s_minus_1990s,GF08,medium,0
2010s_minus_1990s,GF09,medium,0
2010s_minus_1990s,GF12,medium,0
2010s_minus_1990s,GF13,medium,0
2010s_minus_1990s,GF14,medium,0
2010s_minus_1990s,GF15,medium,0
2010s_minus_1990s,GF16,medium,0
2010s_minus_1990s,GF17,medium,0
2010s_minus_1990s,GF18,medium,0
2010s_minus_1990s,GF19,medium,0
2010s_minus_1990s,GF23,medium,0
2010s_minus_1990s,GF24,medium,0
2010s_minus_1990s,GF25,medium,0
2010s_minus_1990s,GF26,medium,0
2010s_minus_1990s,GF27,medium,0
2010s_minus_1990s,GF28,medium,0
2010s_minus_1990s,GF29,medium,0
2010s_minus_1990s,GF33,medium,0
2010s_minus_1990s,GF34,medium,0
2010s_minus_1990s,GF35,medium,0
2010s_minus_1990s,GF36,medium,0
2010s_minus_1990s,GF37,medium,0
2010s_minus_1990s,GF38,medium,0
2010s_minus_1990s,GF39,medium,0
2010s_minus_1990s,GF43,medium,0
2010s_minus_1990s,GF44,medium,0
2010s_minus_1990s,GF45,medium,0
2010s_minus_1990s,GF46,medium,0
2010s_minus_1990s,GF47,medium,0
2010s_minus_1990s,GF48,medium,0
2010s_minus_1990s,GF49,medium,0
2010s_minus_1990s,GF52,medium,0
2010s_minus_1990s,GF53,medium,0
2010s_minus_1990s,GF54,medium,0
2010s_minus_1990s,GF55,medium,0
2010s_minus_1990s,GF63,medium,0
2010s_minus_1990s,GF74,medium,0
2010s_minus_1990s,GG00,medium,0
2010s_minus_1990s,GG02,medium,0
2010s_minus_1990s,GG05,medium,0
2010s_minus_1990s,GG06,medium,0
2010s_minus_1990s,GG07,medium,0
2010s_minus_1990s,GG08,medium,0
2010s_minus_1990s,GG09,medium,0
2010s_minus_1990s,GG10,medium,0
2010s_minus_1990s,GG15,medium,0
2010s_minus_1990s,GG16,medium,0
2010s_minus_1990s,GG17,medium,0
2010s_minus_1990s,GG18,medium,0
2010s_minus_1990s,GG20,medium,0
2010s_minus_1990s,GG25,medium,0
2010s_minus_1990s,GG26,medium,0
2010s_minus_1990s,GG27,medium,0
2010s_minus_1990s,GG28,medium,0
2010s_minus_1990s,GG30,medium,0
2010s_minus_1990s,GG36,medium,0
2010s_minus_1990s,GG37,medium,0
2010s_minus_1990s,GG40,medium,0
2010s_minus_1990s,GH06,medium,0
2010s_minus_1990s,GH07,medium,0
2010s_minus_1990s,GH08,medium,0
2010s_minus_1990s,GH09,medium,0
2010s_minus_1990s,GH17,medium,0
2010s_minus_1990s,GH18,medium,0
2010s_minus_1990s,GH19,medium,0
2010s_minus_1990s,GH29,medium,0
2010s_minus_1990s,GH39,medium,0
2010s_minus_1990s,GH49,medium,0
2010s_minus_1990s,GH59,medium,0
2010s_minus_1990s,HA03,medium,0
2010s_minus_1990s,HA04,medium,0
2010s_minus_1990s,HA05,medium,0
2010s_minus_1990s,HA06,medium,0
2010s_minus_1990s,HA07,medium,0
2010s_minus_1990s,HA13,medium,0
2010s_minus_1990s,HA14,medium,0
2010s_minus_1990s,HA15,medium,0
2010s_minus_1990s,HA16,medium,0
2010s_minus_1990s,HA17,medium,0
2010s_minus_1990s,HA22,medium,0
2010s_minus_1990s,HA23,medium,0
2010s_minus_1990s,HA24,medium,0
2010s_minus_1990s,HA25,medium,0
2010s_minus_1990s,HA26,medium,0
2010s_minus_1990s,HA32,medium,0
2010s_minus_1990s,HA33,medium,0
2010s_minus_1990s,HA34,medium,0
2010s_minus_1990s,HA35,medium,0
2010s_minus_1990s,HA36,medium,0
2010s_minus_1990s,HA42,medium,0
2010s_minus_1990s,HA43,medium,0
2010s_minus_1990s,HA44,medium,0
2010s_minus_1990s,HA45,medium,0
2010s_minus_1990s,HA52,medium,0
2010s_minus_1990s,HA53,medium,0
2010s_minus_1990s,HA54,medium,0
2010s_minus_1990s,AD90,warm,0
2010s_minus_1990s,AD92,warm,0
2010s_minus_1990s,AD93,warm,0
2010s_minus_1990s,AD94,warm,0
2010s_minus_1990s,AD95,warm,0
2010s_minus_1990s,AE93,warm,0
2010s_minus_1990s,AE94,warm,0
2010s_minus_1990s,AE95,warm,0
2010s_minus_1990s,AE96,warm,0
2010s_minus_1990s,AE97,warm,0
2010s_minus_1990s,AE98,warm,0
2010s_minus_1990s,AF81,warm,0
2010s_minus_1990s,AF82,warm,0
2010s_minus_1990s,AF91,warm,0
2010s_minus_1990s,AF92,warm,0
2010s_minus_1990s,AF93,warm,0
2010s_minus_1990s,AF94,warm,0
2010s_minus_1990s,AF97,warm,0
2010s_minus_1990s,AF98,warm,0
2010s_minus_1990s,AF99,warm,0
2010s_minus_1990s,BC20,warm,0
2010s_minus_1990s,BC21,warm,0
2010s_minus_1990s,BC30,warm,0
2010s_minus_1990s,BC31,warm,0
2010s_minus_1990s,BC32,warm,0
2010s_minus_1990s,BC33,warm,0
2010s_minus_1990s,BC34,warm,0
2010s_minus_1990s,BC41,warm,0
2010s_minus_1990s,BC43,warm,0
2010s_minus_1990s,BC44,warm,0
2010s_minus_1990s,BC45,warm,0
2010s_minus_1990s,BC50,warm,0
2010s_minus_1990s,BC51,warm,0
2010s_minus_1990s,BC52,warm,0
2010s_minus_1990s,BC53,warm,0
2010s_minus_1990s,BC54,warm,0
2010s_minus_1990s,BC55,warm,0
2010s_minus_1990s,BC60,warm,0
2010s_minus_1990s,BC62,warm,0
2010s_minus_1990s,BC64,warm,0
2010s_minus_1990s,BC65,warm,0
2010s_minus_1990s,BC70,warm,0
2010s_minus_1990s,BC71,warm,0
2010s_minus_1990s,BC72,warm,0
2010s_minus_1990s,BC73,warm,0
2010s_minus_1990s,BC74,warm,0
2010s_minus_1990s,BC75,warm,0
2010s_minus_1990s,BC81,warm,0
2010s_minus_1990s,BC82,warm,0
2010s_minus_1990s,BC83,warm,0
2010s_minus_1990s,BC84,warm,0
2010s_minus_1990s,BC85,warm,0
2010s_minus_1990s,BC93,warm,0
2010s_minus_1990s,BC94,warm,0
2010s_minus_1990s,BC95,warm,0
2010s_minus_1990s,BC96,warm,0
2010s_minus_1990s,BD00,warm,0
2010s_minus_1990s,BD02,warm,0
2010s_minus_1990s,BD03,warm,0
2010s_minus_1990s,BD04,warm,0
2010s_minus_1990s,BD05,warm,0
2010s_minus_1990s,BD06,warm,0
2010s_minus_1990s,BD07,warm,0
2010s_minus_1990s,BD08,warm,0
2010s_minus_1990s,BD10,warm,0
2010s_minus_1990s,BD11,warm,0
2010s_minus_1990s,BD12,warm,0
2010s_minus_1990s,BD13,warm,0
2010s_minus_1990s,BD17,warm,0
2010s_minus_1990s,BD18,warm,0
2010s_minus_1990s,BD19,warm,0
2010s_minus_1990s,BD21,warm,0
2010s_minus_1990s,BD22,warm,0
2010s_minus_1990s,BD26,warm,0
2010s_minus_1990s,BD27,warm,0
2010s_minus_1990s,BD28,warm,0
2010s_minus_1990s,BD31,warm,0
2010s_minus_1990s,BD32,warm,0
2010s_minus_1990s,BD35,warm,0
2010s_minus_1990s,BD36,warm,0
2010s_minus_1990s,BD37,warm,0
2010s_minus_1990s,BD38,warm,0
2010s_minus_1990s,BD39,warm,0
2010s_minus_1990s,BD40,warm,0
2010s_minus_1990s,BD41,warm,0
2010s_minus_1990s,BD42,warm,0
2010s_minus_1990s,BD43,warm,0
2010s_minus_1990s,BD44,warm,0
2010s_minus_1990s,BD45,warm,0
2010s_minus_1990s,BD46,warm,0
2010s_minus_1990s,BD47,warm,0
2010s_minus_1990s,BD48,warm,0
2010s_minus_1990s,BD49,warm,0
2010s_minus_1990s,BD50,warm,0
2010s_minus_1990s,BD51,warm,0
2010s_minus_1990s,BD55,warm,0
2010s_minus_1990s,BD56,warm,0
2010s_minus_1990s,BD57,warm,0
2010s_minus_1990s,BD58,warm,0
2010s_minus_1990s,BD59,warm,0
2010s_minus_1990s,BD60,warm,0
2010s_minus_1990s,BD61,warm,0
2010s_minus_1990s,BD64,warm,0
2010s_minus_1990s,BD66,warm,0
2010s_minus_1990s,BD67,warm,0
2010s_minus_1990s,BD68,warm,0
2010s_minus_1990s,BD69,warm,0
2010s_minus_1990s,BD70,warm,0
2010s_minus_1990s,BD71,warm,0
2010s_minus_1990s,BD72,warm,0
2010s_minus_1990s,BD73,warm,0
2010s_minus_1990s,BD74,warm,0
2010s_minus_1990s,BD75,warm,0
2010s_minus_1990s,BD76,warm,0
2010s_minus_1990s,BD77,warm,0
2010s_minus_1990s,BD78,warm,0
2010s_minus_1990s,BD80,warm,0
2010s_minus_1990s,BD81,warm,0
2010s_minus_1990s,BD82,warm,0
2010s_minus_1990s,BD83,warm,0
2010s_minus_1990s,BD85,warm,0
2010s_minus_1990s,BD86,warm,0
2010s_minus_1990s,BD87,warm,0
2010s_minus_1990s,BD88,warm,0
2010s_minus_1990s,BD89,warm,0
2010s_minus_1990s,BD90,warm,0
2010s_minus_1990s,BD91,warm,0
2010s_minus_1990s,BD92,warm,0
2010s_minus_1990s,BD93,warm,0
2010s_minus_1990s,BD94,warm,0
2010s_minus_1990s,BD95,warm,0
2010s_minus_1990s,BD97,warm,0
2010s_minus_1990s,BD98,warm,0
2010s_minus_1990s,BE03,warm,0
2010s_minus_1990s,BE04,warm,0
2010s_minus_1990s,BE05,warm,0
2010s_minus_1990s,BE06,warm,0
2010s_minus_1990s,BE07,warm,0
2010s_minus_1990s,BE08,warm,0
2010s_minus_1990s,BE09,warm,0
2010s_minus_1990s,BE11,warm,0
2010s_minus_1990s,BE12,warm,0
2010s_minus_1990s,BE13,warm,0
2010s_minus_1990s,BE14,warm,0
2010s_minus_1990s,BE15,warm,0
2010s_minus_1990s,BE16,warm,0
2010s_minus_1990s,BE17,warm,0
2010s_minus_1990s,BE18,warm,0
2010s_minus_1990s,BE19,warm,0
2010s_minus_1990s,BE20,warm,0
2010s_minus_1990s,BE21,warm,0
2010s_minus_1990s,BE22,warm,0
2010s_minus_1990s,BE23,warm,0
2010s_minus_1990s,BE24,warm,0
2010s_minus_1990s,BE25,warm,0
2010s_minus_1990s,BE26,warm,0
2010s_minus_1990s,BE27,warm,0
2010s_minus_1990s,BE30,warm,0
2010s_minus_1990s,BE31,warm,0
2010s_minus_1990s,BE32,warm,0
2010s_minus_1990s,BE33,warm,0
2010s_minus_1990s,BE34,warm,0
2010s_minus_1990s,BE35,warm,0
2010s_minus_1990s,BE36,warm,0
2010s_minus_1990s,BE37,warm,0
2010s_minus_1990s,BE38,warm,0
2010s_minus_1990s,BE39,warm,0
2010s_minus_1990s,BE40,warm,0
2010s_minus_1990s,BE41,warm,0
2010s_minus_1990s,BE42,warm,0
2010s_minus_1990s,BE43,warm,0
2010s_minus_1990s,BE44,warm,0
2010s_minus_1990s,BE45,warm,0
2010s_minus_1990s,BE46,warm,0
2010s_minus_1990s,BE47,warm,0
2010s_minus_1990s,BE48,warm,0
2010s_minus_1990s,BE50,warm,0
2010s_minus_1990s,BE51,warm,0
2010s_minus_1990s,BE52,warm,0
2010s_minus_1990s,BE53,warm,0
2010s_minus_1990s,BE54,warm,0
2010s_minus_1990s,BE55,warm,0
2010s_minus_1990s,BE56,warm,0
2010s_minus_1990s,BE57,warm,0
2010s_minus_1990s,BE58,warm,0
2010s_minus_1990s,BE59,warm,0
2010s_minus_1990s,BE60,warm,0
2010s_minus_1990s,BE61,warm,0
2010s_minus_1990s,BE62,warm,0
2010s_minus_1990s,BE63,warm,0
2010s_minus_1990s,BE64,warm,0
2010s_minus_1990s,BE65,warm,0
2010s_minus_1990s,BE66,warm,0
2010s_minus_1990s,BE67,warm,0
2010s_minus_1990s,BE68,warm,0
2010s_minus_1990s,BE69,warm,0
2010s_minus_1990s,BE70,warm,0
2010s_minus_1990s,BE71,warm,0
2010s_minus_1990s,BE73,warm,0
2010s_minus_1990s,BE74,warm,0
2010s_minus_1990s,BE75,warm,0
2010s_minus_1990s,BE76,warm,0
2010s_minus_1990s,BE77,warm,0
2010s_minus_1990s,BE78,warm,0
2010s_minus_1990s,BE79,warm,0
2010s_minus_1990s,BE80,warm,0
2010s_minus_1990s,BE81,warm,0
2010s_minus_1990s,BE82,warm,0
2010s_minus_1990s,BE83,warm,0
2010s_minus_1990s,BE84,warm,0
2010s_minus_1990s,BE85,warm,0
2010s_minus_1990s,BE86,warm,0
2010s_minus_1990s,BE87,warm,0
2010s_minus_1990s,BE88,warm,0
2010s_minus_1990s,BE89,warm,0
2010s_minus_1990s,BE90,warm,0
2010s_minus_1990s,BE91,warm,0
2010s_minus_1990s,BE92,warm,0
2010s_minus_1990s,BE93,warm,0
2010s_minus_1990s,BE94,warm,0
2010s_minus_1990s,BE95,warm,0
2010s_minus_1990s,BE96,warm,0
2010s_minus_1990s,BE97,warm,0
2010s_minus_1990s,BE98,warm,0
2010s_minus_1990s,BE99,warm,0
2010s_minus_1990s,BF00,warm,0
2010s_minus_1990s,BF01,warm,0
2010s_minus_1990s,BF02,warm,0
2010s_minus_1990s,BF03,warm,0
2010s_minus_1990s,BF04,warm,0
2010s_minus_1990s,BF05,warm,0
2010s_minus_1990s,BF06,warm,0
2010s_minus_1990s,BF07,warm,0
2010s_minus_1990s,BF08,warm,0
2010s_minus_1990s,BF11,warm,0
2010s_minus_1990s,BF12,warm,0
2010s_minus_1990s,BF14,warm,0
2010s_minus_1990s,BF15,warm,0
2010s_minus_1990s,BF16,warm,0
2010s_minus_1990s,BF17,warm,0
2010s_minus_1990s,BF18,warm,0
2010s_minus_1990s,BF21,warm,0
2010s_minus_1990s,BF24,warm,0
2010s_minus_1990s,BF27,warm,0
2010s_minus_1990s,BF28,warm,0
2010s_minus_1990s,BF29,warm,0
2010s_minus_1990s,BF31,warm,0
2010s_minus_1990s,BF32,warm,0
2010s_minus_1990s,BF33,warm,0
2010s_minus_1990s,BF34,warm,0
2010s_minus_1990s,BF35,warm,0
2010s_minus_1990s,BF36,warm,0
2010s_minus_1990s,BF37,warm,0
2010s_minus_1990s,BF38,warm,0
2010s_minus_1990s,BF40,warm,0
2010s_minus_1990s,BF41,warm,0
2010s_minus_1990s,BF43,warm,0
