atlas,atlas_index,species,climate,land_use,environmental_variables,spatial_biotic_dependencies,total_explained,tjur_r2,scaling_check_abs_diff
2010s,3,Haematopus_ostralegus,0.058345115587300656,0.14282336003288673,0.2011684756201874,0.2749295746219154,0.47609805024210283,0.476098050242103,1.6653345369377348e-16
2010s,3,Larus_argentatus,0.007047393431409675,0.16927282416403588,0.17632021759544556,0.1823614415826495,0.358681659178095,0.358681659178095,0
2010s,3,Larus_canus,0.009015959156328123,0.1516020890449713,0.16061804820129943,0.2517173497002478,0.4123353979015472,0.412335397901548,7.771561172376096e-16
2010s,3,Larus_fuscus,0.004481515922507057,0.12249501102189612,0.12697652694440317,0.11905983788901561,0.24603636483341879,0.246036364833419,2.220446049250313e-16
2010s,3,Larus_marinus,0.02987476514787457,0.15861142501779396,0.18848619016566853,0.1760104060512653,0.36449659621693387,0.364496596216934,1.1102230246251565e-16
2010s,3,Limosa_limosa,0.07820355979064442,0.09833237357762813,0.17653593336827256,0.21808157410436155,0.39461750747263413,0.394617507472634,1.1102230246251565e-16
2010s,3,Numenius_arquata,0.02226611235166346,0.235911293986113,0.25817740633777647,0.11010903888566186,0.36828644522343834,0.368286445223438,3.3306690738754696e-16
2010s,3,Recurvirostra_avosetta,0.11685746231282482,0.11806308775335836,0.23492055006618318,0.18731090485452187,0.422231454920705,0.422231454920705,0
2010s,3,Scolopax_rusticola,0.03621341696157853,0.16223207367839557,0.1984454906399741,0.19620002191074082,0.3946455125507149,0.394645512550715,1.1102230246251565e-16
2010s,3,Sterna_hirundo,0.04637003762784901,0.03168780842357638,0.07805784605142539,0.1282386595377947,0.20629650558922008,0.20629650558922,8.326672684688674e-17
2010s,3,Sterna_paradisaea,0.06434725268843705,0.16637051896091348,0.23071777164935053,0.18666637713556256,0.4173841487849131,0.417384148784913,1.1102230246251565e-16
2010s,3,Sternula_albifrons,0.04084495310404206,0.05847323619513067,0.09931818929917274,0.02811880418399233,0.12743699348316506,0.127436993483165,5.551115123125783e-17
2010s,3,Thalasseus_sandvicensis,0.011813603681710444,0.07779390924302297,0.08960751292473342,0.02634518199882355,0.11595269492355696,0.115952694923557,4.163336342344337e-17
2010s,3,Tringa_glareola,0.016305236288643207,0.11327536395436266,0.12958060024300588,0.22770359729265044,0.3572841975356563,0.357284197535656,3.3306690738754696e-16
2010s,3,Tringa_ochropus,0.026167029122553174,0.13726439787201877,0.16343142699457194,0.1772356909444609,0.3406671179390328,0.340667117939033,1.6653345369377348e-16
2010s,3,Tringa_totanus,0.1337584544335585,0.1558795124399206,0.2896379668734791,0.17197796256625372,0.46161592943973284,0.461615929439732,8.326672684688674e-16
2010s,3,Vanellus_vanellus,0.0063155923078674165,0.02534049316990301,0.03165608547777043,0.1335666182050946,0.16522270368286504,0.165222703682865,2.7755575615628914e-17
2010s,3,Columba_oenas,0.010761556931386064,0.07712964170344226,0.08789119863482833,0.23874808239319317,0.32663928102802153,0.326639281028022,4.440892098500626e-16
2010s,3,Columba_palumbus,0.009058042929996643,0.06032860220289825,0.06938664513289489,0.16462951218046654,0.23401615731336142,0.234016157313361,4.163336342344337e-16
2010s,3,Streptopelia_decaocto,0.003965454727234218,0.07177432254006544,0.07573977726729966,0.08036292276506521,0.15610270003236487,0.156102700032365,1.3877787807814457e-16
2010s,3,Streptopelia_turtur,0.12747764126142047,0.04592370624629854,0.17340134750771902,0.09652173686361225,0.2699230843713313,0.269923084371331,2.7755575615628914e-16
2010s,3,Alcedo_atthis,0.0050426574202398705,0.07451980076003797,0.07956245818027785,0.1133254578440782,0.19288791602435607,0.192887916024356,5.551115123125783e-17
2010s,3,Cuculus_canorus,0.019947449559034422,0.059139642889912684,0.0790870924489471,0.10198059818125801,0.1810676906302051,0.181067690630205,1.1102230246251565e-16
2010s,3,Falco_tinnunculus,0.0017478954872765426,0.030348302930102832,0.032096198417379374,0.10364427701380978,0.13574047543118917,0.135740475431189,1.6653345369377348e-16
2010s,3,Coturnix_coturnix,0.02047172164464313,0.06648173653363053,0.08695345817827366,0.11849164133505931,0.20544509951333295,0.205445099513333,5.551115123125783e-17
2010s,3,Perdix_perdix,0.005208767554184204,0.03603732123225108,0.04124608878643528,0.09555577723616776,0.13680186602260302,0.136801866022603,2.7755575615628914e-17
2010s,3,Crex_crex,0.0045762657694270676,0.025603219271879418,0.030179485041306485,0.09943481161944857,0.12961429666075505,0.129614296660755,5.551115123125783e-17
2010s,3,Fulica_atra,0.01802117654511051,0.043072921243691276,0.06109409778880179,0.43216789545397927,0.4932619932427811,0.493261993242781,5.551115123125783e-17
2010s,3,Gallinula_chloropus,0.011561701992933077,0.04993299250693495,0.061494694499868024,0.17006089195705928,0.2315555864569273,0.231555586456927,3.0531133177191805e-16
2010s,3,Porzana_porzana,0.022605736396583344,0.019865702161788824,0.04247143855837217,0.14698438815374593,0.18945582671211808,0.189455826712118,8.326672684688674e-17
2010s,3,Rallus_aquaticus,0.03904734754780706,0.042036320272351935,0.081083667820159,0.2595958603682728,0.34067952818843183,0.340679528188432,1.6653345369377348e-16
2010s,3,Acanthis_flammea,0.027161730785616952,0.06003182218668088,0.08719355297229783,0.15084089878940904,0.23803445176170687,0.238034451761707,1.3877787807814457e-16
2010s,3,Acrocephalus_arundinaceus,0.024702110825196043,0.016917344869149024,0.04161945569434507,0.07337198320330192,0.11499143889764699,0.114991438897647,1.3877787807814457e-17
2010s,3,Acrocephalus_palustris,0.038941118741997724,0.03826650835185542,0.07720762709385315,0.1848361088496877,0.26204373594354086,0.262043735943541,1.6653345369377348e-16
2010s,3,Acrocephalus_schoenobaenus,0.08998004857153862,0.03337793563504993,0.12335798420658854,0.19172517799071642,0.315083162197305,0.315083162197305,0
2010s,3,Acrocephalus_scirpaceus,0.11158181383781002,0.06151428346893139,0.17309609730674141,0.2915195671437335,0.4646156644504749,0.464615664450475,5.551115123125783e-17
2010s,3,Aegithalos_caudatus,0.012127014177749446,0.07387222924998484,0.08599924342773428,0.2465316442905948,0.33253088771832906,0.332530887718329,5.551115123125783e-17
2010s,3,Alauda_arvensis,0.004644420990854339,0.06263126286881539,0.06727568385966973,0.039345495426270326,0.10662117928594006,0.10662117928594,5.551115123125783e-17
2010s,3,Anthus_pratensis,0.03834222542180535,0.08233370602208985,0.1206759314438952,0.07719990665080101,0.19787583809469622,0.197875838094696,2.220446049250313e-16
2010s,3,Anthus_trivialis,0.00786683746839574,0.2532136405783579,0.2610804780467536,0.2999585314442525,0.561039009491006,0.561039009491006,0
2010s,3,Carduelis_carduelis,0.01814071226239971,0.012153742666606853,0.030294454929006565,0.12728380066296743,0.157578255591974,0.157578255591974,0
2010s,3,Carpodacus_erythrinus,0.019594246044242918,0.03330414642834033,0.052898392472583246,0.013024115945745013,0.06592250841832825,0.0659225084183282,5.551115123125783e-17
2010s,3,Certhia_brachydactyla,0.08410681747205243,0.046848303015400265,0.1309551204874527,0.3233498831739132,0.45430500366136595,0.454305003661366,5.551115123125783e-17
2010s,3,Certhia_familiaris,0.013873075637932466,0.11825944940790153,0.132132525045834,0.2153941625069323,0.3475266875527663,0.347526687552766,2.7755575615628914e-16
2010s,3,Chloris_chloris,0.011246532248623983,0.029844281386688848,0.041090813635312834,0.05953290028909217,0.100623713924405,0.100623713924405,0
2010s,3,Cinclus_cinclus,0.0018246854769908118,0.010762471913774264,0.012587157390765075,0.0027700303953124114,0.015357187786077486,0.0153571877860775,1.3877787807814457e-17
2010s,3,Coccothraustes_coccothraustes,0.007048476419725138,0.12987317280733895,0.1369216492270641,0.2016712838721338,0.3385929330991979,0.338592933099198,1.1102230246251565e-16
2010s,3,Coloeus_monedula,0.013215195588372183,0.1295740730492738,0.14278926863764596,0.0837412664702734,0.22653053510791937,0.226530535107919,3.608224830031759e-16
2010s,3,Corvus_corax,0.015169319699491533,0.08216978877488525,0.09733910847437678,0.12942567528029322,0.22676478375467002,0.22676478375467,2.7755575615628914e-17
2010s,3,Corvus_cornix,0.022411806204259963,0.0185876278577312,0.040999434061991163,0.12606844927194089,0.16706788333393205,0.167067883333932,5.551115123125783e-17
2010s,3,Corvus_corone,0.21431617379552312,0.023007728111086322,0.23732390190660943,0.03979330979861455,0.27711721170522396,0.277117211705224,5.551115123125783e-17
2010s,3,Corvus_frugilegus,0.043392645242755615,0.19811727500346726,0.24150992024622286,0.07638972090241518,0.31789964114863806,0.317899641148638,5.551115123125783e-17
2010s,3,Curruca_communis,0.006612996294188735,0.009083309000905855,0.01569630529509459,0.03742917558561636,0.05312548088071095,0.053125480880711,4.85722573273506e-17
2010s,3,Curruca_curruca,0.013777989873278097,0.013684667351807164,0.02746265722508526,0.07005355685332544,0.0975162140784107,0.0975162140784108,9.71445146547012e-17
2010s,3,Cyanistes_caeruleus,0.005361030798427452,0.04198357362271614,0.04734460442114359,0.21910652201415842,0.266451126435302,0.266451126435302,0
2010s,3,Delichon_urbicum,0.0028061768442296394,0.023695294414386704,0.026501471258616342,0.0989312589583146,0.12543273021693094,0.125432730216931,5.551115123125783e-17
2010s,3,Emberiza_calandra,0.010088769570563977,0.12074255857189438,0.13083132814245835,0.3698262252824425,0.5006575534249009,0.500657553424901,1.1102230246251565e-16
2010s,3,Emberiza_citrinella,0.015961316703528683,0.09555869971248494,0.11152001641601363,0.14030387630308924,0.2518238927191029,0.251823892719103,1.1102230246251565e-16
2010s,3,Emberiza_schoeniclus,0.06426921828408592,0.0301156926341308,0.09438491091821673,0.29544392307698925,0.38982883399520596,0.389828833995206,5.551115123125783e-17
2010s,3,Erithacus_rubecula,0.0031912277332883073,0.09385717845918981,0.09704840619247812,0.14650607509365055,0.24355448128612867,0.243554481286129,3.3306690738754696e-16
2010s,3,Ficedula_hypoleuca,0.015740577204543686,0.09704556763672761,0.11278614484127131,0.13264517534356668,0.245431320184838,0.245431320184838,0
2010s,3,Ficedula_parva,0.011547889997238242,0.04058807071922427,0.05213596071646251,0.033874426046301497,0.08601038676276401,0.0860103867627641,8.326672684688674e-17
2010s,3,Fringilla_coelebs,0.007016665983703126,0.07417444567739337,0.0811911116610965,0.1514029821763837,0.2325940938374802,0.23259409383748,1.942890293094024e-16
2010s,3,Garrulus_glandarius,0.002732431007817066,0.061045750348047094,0.06377818135586416,0.20723262208348575,0.2710108034393499,0.27101080343935,1.1102230246251565e-16
2010s,3,Hippolais_icterina,0.023716573223317453,0.0397489320550853,0.06346550527840275,0.1032313733643722,0.16669687864277494,0.166696878642775,5.551115123125783e-17
2010s,3,Hirundo_rustica,0.0027998504171731966,0.009683102997980518,0.012482953415153715,0.08640585079735816,0.09888880421251187,0.0988888042125119,2.7755575615628914e-17
2010s,3,Lanius_collurio,0.015198811740122498,0.20344574577394428,0.21864455751406678,0.10691620103440924,0.325560758548476,0.325560758548476,0
2010s,3,Lanius_excubitor,0.002881248485687977,0.019669644095812077,0.022550892581500052,0.007378349032519703,0.029929241614019754,0.0299292416140198,4.5102810375396984e-17
2010s,3,Linaria_cannabina,0.00570010289553108,0.03317351570923105,0.03887361860476213,0.11278551232690992,0.15165913093167205,0.151659130931672,5.551115123125783e-17
2010s,3,Locustella_luscinioides,0.019605791522371355,0.033020823900317804,0.05262661542268916,0.1325000616410126,0.18512667706370178,0.185126677063702,2.220446049250313e-16
2010s,3,Locustella_naevia,0.02462710242157312,0.05496703374642389,0.07959413616799701,0.1914460371667772,0.2710401733347742,0.271040173334774,2.220446049250313e-16
2010s,3,Lophophanes_cristatus,0.009625123777237909,0.06437057186811171,0.07399569564534962,0.37704256241127987,0.4510382580566295,0.451038258056629,4.996003610813204e-16
2010s,3,Loxia_curvirostra,0.005020984087059717,0.19411870004382162,0.19913968413088134,0.15241515540031855,0.3515548395311999,0.3515548395312,5.551115123125783e-17
2010s,3,Lullula_arborea,0.012757661574214086,0.24465087674348762,0.2574085383177017,0.14793222871023162,0.4053407670279333,0.405340767027933,3.3306690738754696e-16
2010s,3,Luscinia_luscinia,0.022408658872610534,0.07039670883966144,0.09280536771227198,0.32962420039429446,0.42242956810656646,0.422429568106567,5.551115123125783e-16
2010s,3,Motacilla_alba,0.0023029921621398716,0.0059803453220488014,0.008283337484188674,0.06973588614079497,0.07801922362498365,0.0780192236249836,4.163336342344337e-17
2010s,3,Motacilla_cinerea,0.004698737050657769,0.04421592884768973,0.048914665898347504,0.1847445349442144,0.2336592008425619,0.233659200842562,1.1102230246251565e-16
2010s,3,Motacilla_flava,0.1597428356451745,0.03277575513176074,0.19251859077693523,0.06077890002740336,0.2532974908043386,0.253297490804338,6.106226635438361e-16
2010s,3,Muscicapa_striata,0.006185403740223453,0.025583332190334363,0.03176873593055782,0.14990492969832997,0.1816736656288878,0.181673665628888,2.220446049250313e-16
2010s,3,Oenanthe_oenanthe,0.002709961026013662,0.023366703968000155,0.026076664994013815,0.016546183205506555,0.04262284819952037,0.0426228481995204,2.7755575615628914e-17
2010s,3,Oriolus_oriolus,0.03466259301646393,0.02437933986990628,0.05904193288637021,0.01763232725126215,0.07667426013763236,0.0766742601376324,4.163336342344337e-17
2010s,3,Panurus_biarmicus,0.12710179319764608,0.061025096571431084,0.18812688976907715,0.15677282886868288,0.34489971863776003,0.34489971863776,5.551115123125783e-17
2010s,3,Parus_major,0.017641211372232745,0.06552932198778239,0.08317053336001513,0.2696611785919021,0.3528317119519172,0.352831711951918,7.771561172376096e-16
2010s,3,Passer_domesticus,0.004577912603833537,0.058130271317920035,0.06270818392175358,0.08632785917707662,0.1490360430988302,0.14903604309883,1.942890293094024e-16
2010s,3,Passer_montanus,0.007187736056303136,0.06491196036269359,0.07209969641899672,0.13520238881385344,0.20730208523285015,0.20730208523285,1.6653345369377348e-16
2010s,3,Periparus_ater,0.018098289953814864,0.17963454516676775,0.1977328351205826,0.15126792455469243,0.349000759675275,0.349000759675275,0
2010s,3,Phoenicurus_ochruros,0.03386007580871608,0.08013141486095376,0.11399149066966985,0.05960697178033925,0.1735984624500091,0.173598462450009,8.326672684688674e-17
2010s,3,Phoenicurus_phoenicurus,0.007842972270602652,0.05182021691334718,0.05966318918394983,0.07049491544570716,0.130158104629657,0.130158104629657,0
2010s,3,Phylloscopus_collybita,0.006324586809285415,0.06411709461532546,0.07044168142461087,0.18533299013635315,0.255774671560964,0.255774671560964,0
2010s,3,Phylloscopus_sibilatrix,0.05249359910953281,0.09516958295896033,0.14766318206849313,0.16476495559508408,0.31242813766357724,0.312428137663577,2.220446049250313e-16
2010s,3,Phylloscopus_trochilus,0.005104174578508135,0.039203616952511296,0.04430779153101943,0.05414251392903995,0.09845030546005938,0.0984503054600593,8.326672684688674e-17
2010s,3,Pica_pica,0.018965442764689935,0.15692400936981862,0.17588945213450857,0.07877724626143245,0.254666698395941,0.254666698395941,0
2010s,3,Poecile_palustris,0.0023668880428390927,0.09134315426183964,0.09371004230467873,0.2960651621511865,0.3897752044558652,0.389775204455866,7.771561172376096e-16
2010s,3,Prunella_modularis,0.007945892738367068,0.03721290202999518,0.04515879476836225,0.10954053469160585,0.15469932945996812,0.154699329459968,1.1102230246251565e-16
2010s,3,Pyrrhula_pyrrhula,0.007799400500726155,0.06778175835646123,0.07558115885718739,0.21875858013543806,0.29433973899262544,0.294339738992625,4.440892098500626e-16
2010s,3,Regulus_ignicapilla,0.003339415211842278,0.10653545148026866,0.10987486669211094,0.147974365082178,0.257849231774289,0.257849231774289,0
2010s,3,Regulus_regulus,0.0028611210849192187,0.10711143726795391,0.10997255835287313,0.2568092744863644,0.36678183283923754,0.366781832839237,5.551115123125783e-16
2010s,3,Remiz_pendulinus,0.01043811743454568,0.019805625743544667,0.030243743178090345,0.061733549191556575,0.09197729236964691,0.0919772923696469,1.3877787807814457e-17
2010s,3,Riparia_riparia,0.0014850025019227115,0.03316430212255755,0.03464930462448026,0.030354385098822205,0.06500368972330246,0.0650036897233024,6.938893903907228e-17
2010s,3,Saxicola_rubetra,0.002668279632043975,0.08761776778540356,0.09028604741744753,0.2575994594558166,0.34788550687326414,0.34788550687326403,1.1102230246251565e-16
2010s,3,Serinus_serinus,0.0031701974209907124,0.026633164082479066,0.02980336150346978,0.017072714236976386,0.046876075740446166,0.0468760757404463,1.3183898417423734e-16
2010s,3,Sitta_europaea,0.004660769716705175,0.08062801811007379,0.08528878782677897,0.3391275819695876,0.42441636979636654,0.424416369796367,4.440892098500626e-16
2010s,3,Spinus_spinus,0.00576675866694407,0.08969390887444158,0.09546066754138564,0.12612519474210732,0.22158586228349297,0.221585862283493,2.7755575615628914e-17
2010s,3,Sturnus_vulgaris,0.020127475144858933,0.02895146995386439,0.04907894509872332,0.0850454055336595,0.13412435063238282,0.134124350632383,1.942890293094024e-16
2010s,3,Sylvia_atricapilla,0.005151088966372501,0.03971900554838066,0.04487009451475316,0.11873281274359594,0.1636029072583491,0.163602907258349,1.1102230246251565e-16
2010s,3,Sylvia_borin,0.01165175334851427,0.037116107859206736,0.048767861207721,0.11765287680300408,0.1664207380107251,0.166420738010725,1.1102230246251565e-16
2010s,3,Troglodytes_troglodytes,0.02355452741896685,0.09443309640023063,0.11798762381919749,0.15780082413039645,0.27578844794959395,0.275788447949594,5.551115123125783e-17
2010s,3,Turdus_merula,0.014290735733804844,0.19060622507579306,0.2048969608095979,0.15412781960849248,0.3590247804180904,0.35902478041809,3.885780586188048e-16
2010s,3,Turdus_philomelos,0.005111287936758278,0.07008762738229511,0.07519891531905339,0.12855663235898357,0.20375554767803694,0.203755547678037,5.551115123125783e-17
2010s,3,Turdus_pilaris,0.04836029972247902,0.09575171354544115,0.14411201326792017,0.3019415539464962,0.44605356721441636,0.446053567214416,3.3306690738754696e-16
2010s,3,Turdus_viscivorus,0.04563197252960822,0.16319508953426945,0.20882706206387766,0.304391360706947,0.5132184227708246,0.513218422770825,3.3306690738754696e-16
2010s,3,Ardea_cinerea,0.015743048281123585,0.02879825247791612,0.044541300759039705,0.031122905088053893,0.0756642058470936,0.0756642058470937,9.71445146547012e-17
2010s,3,Botaurus_stellaris,0.041626112947366345,0.05575832071146764,0.09738443365883398,0.25611415837367235,0.35349859203250633,0.353498592032506,3.3306690738754696e-16
2010s,3,Dendrocopos_major,0.006552715632166573,0.08420132472396917,0.09075404035613574,0.24509016761376146,0.3358442079698972,0.335844207969897,2.220446049250313e-16
2010s,3,Dryobates_minor,0.01228712797337042,0.09699017747038467,0.1092773054437551,0.25625985654036376,0.36553716198411884,0.365537161984119,1.6653345369377348e-16
2010s,3,Dryocopus_martius,0.023549955955877003,0.13647307460900807,0.16002303056488507,0.1763233378171309,0.3363463683820159,0.336346368382016,5.551115123125783e-17
2010s,3,Jynx_torquilla,0.02292852405011831,0.16820600685028378,0.19113453090040208,0.11444699916382656,0.3055815300642286,0.305581530064229,3.885780586188048e-16
2010s,3,Picus_viridis,0.014283240836898851,0.07361114756699509,0.08789438840389394,0.34852294001829165,0.4364173284221856,0.436417328422186,3.885780586188048e-16
2010s,3,Podiceps_cristatus,0.004889095235762207,0.05515640492630133,0.06004550016206354,0.3055654905985718,0.36561099076063536,0.365610990760635,3.3306690738754696e-16
2010s,3,Podiceps_grisegena,0.025257327106663077,0.03789028384406511,0.06314761095072818,0.2729261688047018,0.33607377975542996,0.33607377975543,5.551115123125783e-17
2010s,3,Podiceps_nigricollis,0.010654756665822433,0.027599447282354122,0.03825420394817655,0.19218016775545943,0.23043437170363598,0.230434371703636,2.7755575615628914e-17
2010s,3,Tachybaptus_ruficollis,0.012815150894983793,0.05324915111615543,0.06606430201113922,0.16122543533517544,0.22728973734631466,0.227289737346315,3.3306690738754696e-16
2010s,3,Asio_flammeus,0.006195250745969258,0.04267893811556577,0.04887418886153503,0.01464832509284439,0.06352251395437943,0.0635225139543794,2.7755575615628914e-17
2010s,3,Asio_otus,0.004497848397881792,0.023967951289028306,0.028465799686910098,0.0965862191161858,0.1250520188030959,0.125052018803096,8.326672684688674e-17
2010s,3,Athene_noctua,0.002071765509895312,0.011902307289114252,0.013974072799009564,0.00805719859123089,0.022031271390240456,0.0220312713902405,4.5102810375396984e-17
2010s,3,Strix_aluco,0.013720047806077367,0.06141775402230973,0.0751378018283871,0.3103010505549588,0.3854388523833459,0.385438852383346,1.1102230246251565e-16
2010s,3,Tyto_alba,0.031178100003153922,0.05122460633600254,0.08240270633915646,0.019534790431447818,0.10193749677060428,0.101937496770604,2.7755575615628914e-16
