atlas,period,survey,site,X,Y,bioregion,nearest_distance,second_distance,assignment_margin
2,1990,BG39_2,BG39,467500.0555185451,6147499.874007825,Cluster 2,0.19257330436164094,0.2100116705765573,0.017438366214916373
2,1990,BG41_2,BG41,472499.9268347365,6107499.810952676,Cluster 3,0.17826853549266106,0.19242715633933213,0.014158620846671077
2,1990,BG42_2,BG42,472499.9309190824,6112499.750577684,Cluster 1,0.18632483761978832,0.26165012538740634,0.07532528776761802
2,1990,BG43_2,BG43,472499.9588106177,6117499.838705269,Cluster 1,0.3728927386889624,0.5196705926836898,0.14677785399472737
2,1990,BG45_2,BG45,472500.0200716098,6127499.904365897,Cluster 1,0.32079702720870423,0.4571032568674964,0.1363062296587922
2,1990,BG49_2,BG49,472500.049228468,6147499.927300755,Cluster 3,0.1448114377829153,0.1606396277044951,0.015828189921579805
2,1990,BG50_2,BG50,477499.9973141816,6102499.728152928,Cluster 1,0.17959990668413084,0.18419359440586336,0.00459368772173252
2,1990,BG55_2,BG55,477500.0350917317,6127499.82340314,Cluster 3,0.1670710832696778,0.22575399878582697,0.05868291551614918
2,1990,BG57_2,BG57,477500.0412068564,6137499.9440165525,Cluster 1,0.252403895344708,0.4001388950759554,0.14773499973124743
2,1990,BG58_2,BG58,477500.0244174642,6142499.837590013,Cluster 3,0.21543491399965325,0.21551799457765372,8.30805780004662e-5
2,1990,BG59_2,BG59,477500.0804408138,6147499.879212277,Cluster 2,0.14206610736024633,0.14656362801545228,0.00449752065520595
2,1990,BG60_2,BG60,482499.9798820725,6102499.8077321,Cluster 2,0.15801297035093984,0.15967844513284135,0.0016654747819015159
2,1990,BG61_2,BG61,482499.98409018014,6107499.848415741,Cluster 1,0.17760471201265934,0.2692446812263678,0.09163996921370846
2,1990,BG62_2,BG62,482499.97930829576,6112499.815047499,Cluster 1,0.165274596226983,0.22772016619498378,0.06244556996800077
2,1990,BG63_2,BG63,482500.0298617688,6117499.818634525,Cluster 3,0.19285513798448628,0.19408834955222556,0.001233211567739284
2,1990,BG64_2,BG64,482500.00862455415,6122499.859659715,Cluster 3,0.13260460820510964,0.17600033954496552,0.043395731339855886
2,1990,BG65_2,BG65,482500.0426166273,6127499.826312609,Cluster 3,0.11549046244644133,0.21407491799246667,0.09858445554602534
2,1990,BG66_2,BG66,482500.00588300487,6132499.941644865,Cluster 1,0.184328386254023,0.18487394901394183,5.455627599188217e-4
2,1990,BG67_2,BG67,482500.024270164,6137499.871273607,Cluster 1,0.14290137079905826,0.1519021756402549,0.009000804841196641
2,1990,BG68_2,BG68,482500.03539951664,6142499.837998828,Cluster 2,0.12675656215096912,0.12763322169726965,8.766595463005344e-4
2,1990,BG69_2,BG69,482500.039511587,6147499.841798756,Cluster 2,0.13239308301141342,0.1946618519854431,0.06226876897402969
2,1990,BG70_2,BG70,487500.0348421291,6102499.812978593,Cluster 2,0.14903968186344116,0.1517800520696932,0.002740370206252035
2,1990,BG71_2,BG71,487499.9858600595,6107499.825717422,Cluster 2,0.15338875518130782,0.21813445344605537,0.06474569826474755
2,1990,BG72_2,BG72,487500.040200374,6112499.875297073,Cluster 2,0.14724476443893142,0.18160666872105302,0.0343619042821216
2,1990,BG73_2,BG73,487500.0064094621,6117499.850954274,Cluster 3,0.10960774515977213,0.21572566058357096,0.10611791542379882
2,1990,BG74_2,BG74,487500.0124000873,6122499.863588602,Cluster 3,0.13559210110847789,0.1487551227381969,0.013163021629719024
2,1990,BG75_2,BG75,487500.058190043,6127499.913178598,Cluster 3,0.10729393417328431,0.16514075740546444,0.05784682323218013
2,1990,BG76_2,BG76,487500.01661631186,6132499.888778622,Cluster 3,0.14765929278346668,0.1924925788630936,0.044833286079626916
2,1990,BG77_2,BG77,487500.0151634949,6137499.901289857,Cluster 3,0.14563569885816624,0.14749448971566273,0.0018587908574964895
2,1990,BG78_2,BG78,487500.05353123834,6142499.839403261,Cluster 2,0.13632512275607858,0.1775132379209025,0.04118811516482393
2,1990,BG79_2,BG79,487500.069157074,6147499.925851864,Cluster 3,0.11252184350494157,0.18055329942098428,0.0680314559160427
2,1990,BG80_2,BG80,492500.05033699406,6102499.744442296,Cluster 2,0.17030501520486788,0.2619027338587531,0.09159771865388525
2,1990,BG81_2,BG81,492500.01211780054,6107499.849601752,Cluster 2,0.18013572155754393,0.2729999138390659,0.09286419228152198
2,1990,BG82_2,BG82,492500.061323392,6112499.880421333,Cluster 2,0.17954978248965328,0.189872876349874,0.010323093860220706
2,1990,BG83_2,BG83,492500.0068079907,6117499.837203838,Cluster 2,0.13238914758279824,0.15264242183659832,0.02025327425380008
2,1990,BG84_2,BG84,492500.03992750257,6122499.830883491,Cluster 2,0.12072830676141064,0.14857523930644936,0.027846932545038727
2,1990,BG85_2,BG85,492500.03347061033,6127499.861656778,Cluster 3,0.14956538361275334,0.2271023542550611,0.07753697064230775
2,1990,BG86_2,BG86,492500.0510949549,6132499.929393534,Cluster 3,0.1285230083496656,0.15143968578865602,0.022916677438990424
2,1990,BG87_2,BG87,492500.02925978525,6137499.922894773,Cluster 3,0.12949352683337612,0.17291026855440977,0.04341674172103366
2,1990,BG88_2,BG88,492500.0314784392,6142499.842027559,Cluster 2,0.44657538773056027,0.4681785338747606,0.021603146144200336
2,1990,BG89_2,BG89,492500.05814519007,6147499.909344381,Cluster 2,0.1586254480053029,0.22120684916385605,0.06258140115855315
2,1990,BG90_2,BG90,497500.04236272007,6102499.824620573,Cluster 3,0.12797204279512936,0.17629876307568298,0.048326720280553626
2,1990,BG91_2,BG91,497500.0145113976,6107499.808974277,Cluster 2,0.12685319258547795,0.20086879540653801,0.07401560282106007
2,1990,BG92_2,BG92,497500.05856603594,6112499.830354991,Cluster 3,0.14088519087641624,0.1738899893869297,0.03300479851051347
2,1990,BG93_2,BG93,497500.0470217283,6117499.888816063,Cluster 3,0.14960548204710558,0.16501052565720556,0.015405043610099978
2,1990,BG94_2,BG94,497500.04360713303,6122499.873015075,Cluster 2,0.1228356869790961,0.2180630084028375,0.09522732142374139
2,1990,BG95_2,BG95,497500.0483908097,6127499.894213497,Cluster 3,0.13894066641180267,0.24591974081312545,0.10697907440132279
2,1990,BG96_2,BG96,497500.0613110999,6132499.841104226,Cluster 2,0.12264936700739984,0.16340295433549146,0.04075358732809162
2,1990,BG97_2,BG97,497500.0191423166,6137499.936274155,Cluster 2,0.1135874429540403,0.1708555855714059,0.0572681426173656
2,1990,BG98_2,BG98,497500.04848340026,6142499.845767268,Cluster 3,0.11723014405988079,0.13567191562493922,0.018441771565058426
2,1990,BG99_2,BG99,497500.0228864452,6147499.903496731,Cluster 2,0.11330534748196387,0.16473558428291712,0.05143023680095325
2,1990,BH57_2,BH57,477500.0575189135,6087499.717403076,Cluster 1,0.3737636564996251,0.48130515301106397,0.10754149651143885
2,1990,BH58_2,BH58,477500.0309492611,6092499.683684505,Cluster 1,0.3619314934869263,0.505924809755749,0.14399331626882272
2,1990,BH59_2,BH59,477500.0107989607,6097499.687274866,Cluster 2,0.2829295135173292,0.30609048467902633,0.02316097116169713
2,1990,BH66_2,BH66,482500.0001891313,6082499.794663963,Cluster 1,0.35106629910435866,0.4634469495954561,0.11238065049109747
2,1990,BH67_2,BH67,482500.0408449325,6087499.686214566,Cluster 1,0.2149904138946864,0.2881713154517612,0.07318090155707482
2,1990,BH68_2,BH68,482500.0724313329,6092499.726358123,Cluster 3,0.17234306123934667,0.17333457353031043,9.91512290963753e-4
2,1990,BH69_2,BH69,482500.03038015234,6097499.692768536,Cluster 3,0.15068433053902897,0.22006761016761459,0.06938327962858562
2,1990,BH76_2,BH76,487500.048187175,6082499.800443771,Cluster 1,0.47904814678051183,0.5705962404551281,0.0915480936746163
2,1990,BH77_2,BH77,487500.03415061906,6087499.77562375,Cluster 3,0.17634425755959046,0.2874487761647114,0.11110451860512091
2,1990,BH78_2,BH78,487500.0592190939,6092499.787910184,Cluster 3,0.14188724003379088,0.19692746326774907,0.055040223233958185
2,1990,BH79_2,BH79,487500.0591634151,6097499.726182375,Cluster 3,0.13584565203160195,0.24188880203410157,0.10604315000249961
2,1990,BH86_2,BH86,492500.0572634925,6082499.806664651,Cluster 3,0.19189842544202373,0.24013383145328307,0.048235406011259335
2,1990,BH87_2,BH87,492500.0521481735,6087499.763193937,Cluster 3,0.14526656143046127,0.28415739240156584,0.13889083097110458
2,1990,BH88_2,BH88,492500.0706003756,6092499.756857703,Cluster 2,0.14683890564004917,0.19357935830683928,0.04674045266679011
2,1990,BH89_2,BH89,492500.0486974856,6097499.7877438655,Cluster 3,0.15078494063448314,0.2712971309507894,0.12051219031630625
2,1990,BH96_2,BH96,497500.0428692315,6082499.813263592,Cluster 2,0.21337890683954736,0.24605629726897585,0.03267739042942849
2,1990,BH97_2,BH97,497500.0466593011,6087499.76039121,Cluster 2,0.17786143713192026,0.25795161654822146,0.0800901794163012
2,1990,BH98_2,BH98,497500.05847944214,6092499.74466746,Cluster 3,0.12077562137591207,0.18906930071918768,0.06829367934327561
2,1990,BH99_2,BH99,497500.0144000943,6097499.766108859,Cluster 3,0.17941506121753184,0.3184908837656429,0.13907582254811104
2,1990,CC04_2,CC04,502500.0151027321,6322499.626328963,Cluster 3,0.2631921605819466,0.33876379013716057,0.07557162955521396
2,1990,CC05_2,CC05,502500.0189406716,6327499.550508512,Cluster 3,0.26143229680169783,0.2762165609679936,0.014784264166295746
2,1990,CC06_2,CC06,502500.0141727327,6332499.622039415,Cluster 3,0.17797879601743372,0.23331233507077576,0.05533353905334204
2,1990,CD00_2,CD00,502500.05650963914,6252499.699439128,Cluster 2,0.1342679096474769,0.22865708084045697,0.09438917119298007
2,1990,CD01_2,CD01,502500.0548085185,6257499.673018353,Cluster 2,0.14315751854467418,0.2205792352044594,0.07742171665978523
2,1990,CD02_2,CD02,502500.0449077099,6262499.682977954,Cluster 2,0.13626187781491264,0.1917281641650773,0.05546628635016465
2,1990,CD03_2,CD03,502500.0268036657,6267499.729294267,Cluster 3,0.12354016773370524,0.23433479844353364,0.1107946307098284
2,1990,CD04_2,CD04,502500.0619632011,6272499.700669883,Cluster 3,0.10382363813408488,0.2127187959016875,0.10889515776760261
2,1990,CD05_2,CD05,502500.0274329878,6277499.708317954,Cluster 2,0.13610887808550362,0.15850653870438045,0.022397660618876825
2,1990,CD06_2,CD06,502500.04595014855,6282499.752284697,Cluster 2,0.18822468198520323,0.2108498488050419,0.02262516681983867
2,1990,CD07_2,CD07,502500.0561681533,6287499.721199877,Cluster 2,0.1624435447531387,0.1732677661694341,0.010824221416295382
2,1990,CD08_2,CD08,502499.9969046276,6292499.726313779,Cluster 1,0.1233515458351064,0.20395598053295005,0.08060443469784366
2,1990,CD09_2,CD09,502499.9905232744,6297499.656359702,Cluster 1,0.13975448307083516,0.19969931405401642,0.05994483098318126
2,1990,CE00_2,CE00,502500.0615268304,6202499.744005174,Cluster 2,0.1634964053202777,0.2511197622980929,0.0876233569778152
2,1990,CE01_2,CE01,502500.0785219833,6207499.797640791,Cluster 2,0.1472282050658459,0.192864005953091,0.04563580088724509
2,1990,CE02_2,CE02,502500.02528104605,6212499.776561091,Cluster 3,0.16150800736156926,0.24853446594282627,0.08702645858125702
2,1990,CE03_2,CE03,502500.0263673985,6217499.792110339,Cluster 2,0.11038290100560884,0.19980422283512222,0.08942132182951339
2,1990,CE04_2,CE04,502500.0816227665,6222499.732965122,Cluster 2,0.1271904634336502,0.21584777249856066,0.08865730906491046
2,1990,CE05_2,CE05,502500.0666420697,6227499.710331745,Cluster 2,0.10389806827808928,0.163495563207209,0.059597494929119726
2,1990,CE06_2,CE06,502500.04362767225,6232499.724222039,Cluster 2,0.11889643869952114,0.13488752586362865,0.015991087164107506
2,1990,CE07_2,CE07,502500.07449190767,6237499.774647816,Cluster 2,0.1196094288404104,0.2108853605544314,0.09127593171402101
2,1990,CE09_2,CE09,502500.05001462775,6247499.762263852,Cluster 2,0.10624650044169812,0.1877892192205144,0.08154271877881628
2,1990,CF01_2,CF01,502500.0534417037,6157499.800205615,Cluster 2,0.1339309736811352,0.1952881538795626,0.0613571801984274
2,1990,CF02_2,CF02,502500.07869880326,6162499.857095068,Cluster 3,0.16597188995491385,0.17955258125824183,0.01358069130332798
2,1990,CF03_2,CF03,502500.0332440928,6167499.839482369,Cluster 2,0.18629647589246176,0.19039588050708584,0.004099404614624075
2,1990,CF04_2,CF04,502500.04300302034,6172499.747412451,Cluster 2,0.1298338453187272,0.19011735459216203,0.06028350927343484
2,1990,CF05_2,CF05,502500.04484904365,6177499.803412706,Cluster 2,0.1236377868551148,0.1929841214427077,0.06934633458759291
2,1990,CF06_2,CF06,502500.0389016604,6182499.78487528,Cluster 2,0.14081741144676227,0.143061215062981,0.0022438036162187314
2,1990,CF07_2,CF07,502500.0250959793,6187499.803070416,Cluster 2,0.12672862842858829,0.20244710791344475,0.07571847948485647
2,1990,CF08_2,CF08,502500.0660579465,6192499.746714847,Cluster 2,0.12324500188564173,0.17650225194463728,0.05325725005899555
2,1990,CF09_2,CF09,502500.0365151213,6197499.727010743,Cluster 2,0.11159856823928643,0.19226898272191814,0.08067041448263171
2,1990,CB80_2,CB80,542499.6620958119,6352499.629923955,Cluster 2,0.14581100244984838,0.1522863457211985,0.006475343271350131
2,1990,CB81_2,CB81,542499.628879245,6357499.699695451,Cluster 2,0.17359806572148068,0.19940496867686752,0.025806902955386846
2,1990,CB90_2,CB90,547499.7045161797,6352499.721157329,Cluster 2,0.12132865542989747,0.17913169978822896,0.05780304435833149
2,1990,CB91_2,CB91,547499.6539340164,6357499.662049337,Cluster 2,0.13092772311046452,0.1398982258030644,0.008970502692599885
2,1990,CB92_2,CB92,547499.671851043,6362499.752101463,Cluster 2,0.13070608234018333,0.1773512324785544,0.04664515013837106
2,1990,CB93_2,CB93,547499.6398579371,6367499.76725467,Cluster 2,0.11435716538287545,0.2089624406763322,0.09460527529345676
2,1990,CC14_2,CC14,507499.94254047045,6322499.647839415,Cluster 3,0.26175385319830236,0.2690884301722184,0.0073345769739160405
2,1990,CC15_2,CC15,507499.9713143852,6327499.582203945,Cluster 1,0.1522376087125898,0.15266814481938867,4.3053610679888443e-4
2,1990,CC16_2,CC16,507499.97378503287,6332499.552584106,Cluster 3,0.18484670911290738,0.19529947414227466,0.010452765029367289
2,1990,CC20_2,CC20,512499.9740781955,6302499.678350093,Cluster 2,0.1232254684034889,0.16935703685860024,0.046131568455111335
2,1990,CC21_2,CC21,512499.9587580677,6307499.711003006,Cluster 1,0.16990856594919132,0.19877455025799523,0.02886598430880391
2,1990,CC23_2,CC23,512499.9200418585,6317499.662266049,Cluster 1,0.15675867058730053,0.23489907393394366,0.07814040334664313
2,1990,CC24_2,CC24,512499.9569946417,6322499.581005044,Cluster 1,0.10305054984446495,0.17833024705263933,0.07527969720817439
2,1990,CC25_2,CC25,512499.94971320574,6327499.647067015,Cluster 3,0.14463547953310893,0.15718274016826758,0.012547260635158652
2,1990,CC26_2,CC26,512499.89918050665,6332499.526474841,Cluster 1,0.16794947913852643,0.20241016699584774,0.034460687857321315
2,1990,CC30_2,CC30,517499.937743111,6302499.734448258,Cluster 3,0.09840399401829839,0.16668810329712624,0.06828410927882786
2,1990,CC31_2,CC31,517499.9573913391,6307499.68638883,Cluster 1,0.14286318203555076,0.14899757257610863,0.006134390540557866
2,1990,CC32_2,CC32,517499.9160470478,6312499.67435963,Cluster 2,0.16862889464564065,0.18693147149476508,0.018302576849124425
2,1990,CC33_2,CC33,517499.9351837722,6317499.698844893,Cluster 1,0.12542625721129094,0.20694961501515177,0.08152335780386083
2,1990,CC34_2,CC34,517499.8934505895,6322499.647993909,Cluster 3,0.13702292462526666,0.1971784515333221,0.06015552690805545
2,1990,CC35_2,CC35,517499.91156198527,6327499.6336058555,Cluster 3,0.14556398447859886,0.24303656716952715,0.09747258269092829
2,1990,CC36_2,CC36,517499.868461167,6332499.543827721,Cluster 3,0.17140268072584625,0.23956085019922976,0.06815816947338352
2,1990,CC40_2,CC40,522499.9010986991,6302499.772105485,Cluster 3,0.12787349707971818,0.1471686543255486,0.01929515724583042
2,1990,CC41_2,CC41,522499.8946037454,6307499.76462174,Cluster 2,0.13885147246924637,0.14416309622026638,0.0053116237510200115
2,1990,CC42_2,CC42,522499.93192246224,6312499.682440375,Cluster 2,0.1402515503758766,0.15493958361017793,0.014688033234301318
2,1990,CC43_2,CC43,522499.8904843816,6317499.636193218,Cluster 1,0.12524410500432753,0.16063216845725328,0.03538806345292575
2,1990,CC44_2,CC44,522499.8916093368,6322499.626510591,Cluster 3,0.13635721558882274,0.17563954036725016,0.03928232477842741
2,1990,CC45_2,CC45,522499.87422067544,6327499.653039125,Cluster 2,0.15423529329172553,0.1986120978891064,0.04437680459738086
2,1990,CC46_2,CC46,522499.83866884856,6332499.604435725,Cluster 3,0.15317024362081025,0.2810153009971418,0.12784505737633153
2,1990,CC50_2,CC50,527499.8816415456,6302499.791260103,Cluster 2,0.13219244886720513,0.16363884690110678,0.031446398033901646
2,1990,CC51_2,CC51,527499.9107610129,6307499.723595708,Cluster 3,0.13579068088193808,0.15676611192444373,0.020975431042505654
2,1990,CC52_2,CC52,527499.9046872742,6312499.692205453,Cluster 3,0.10738072925358087,0.14525180492868156,0.03787107567510069
2,1990,CC53_2,CC53,527499.86315966025,6317499.697063427,Cluster 3,0.12252030418611537,0.24889109189716407,0.1263707877110487
2,1990,CC54_2,CC54,527499.8473306855,6322499.627229618,Cluster 3,0.17309918572026664,0.21231829707760183,0.03921911135733519
2,1990,CC55_2,CC55,527499.795382189,6327499.593590726,Cluster 3,0.1104288334637852,0.21870478629971882,0.10827595283593362
2,1990,CC56_2,CC56,527499.8281139306,6332499.59692409,Cluster 2,0.15945852766922486,0.19947792695151637,0.04001939928229151
2,1990,CC57_2,CC57,527499.7634533717,6337499.635998681,Cluster 1,0.17609496440756528,0.2602530041099218,0.08415803970235652
2,1990,CC60_2,CC60,532499.8968679683,6302499.791890076,Cluster 2,0.13536513977087403,0.14788485417956754,0.01251971440869351
2,1990,CC61_2,CC61,532499.8393510462,6307499.784713652,Cluster 3,0.09174590451835135,0.21583541496385844,0.12408951044550709
2,1990,CC62_2,CC62,532499.8518622435,6312499.703415073,Cluster 3,0.11856089922859656,0.1901704420364286,0.07160954280783205
2,1990,CC63_2,CC63,532499.8104598847,6317499.769646129,Cluster 1,0.18796896510017955,0.21841496170500888,0.03044599660482933
2,1990,CC64_2,CC64,532499.8388375221,6322499.6503872825,Cluster 3,0.15988228385240258,0.21231940110437728,0.052437117251974696
2,1990,CC65_2,CC65,532499.8124718731,6327499.678605539,Cluster 3,0.10335491208820165,0.21126542771467122,0.10791051562646957
2,1990,CC66_2,CC66,532499.7933676881,6332499.632118677,Cluster 3,0.12379143056595816,0.18059445230530682,0.05680302173934866
2,1990,CC67_2,CC67,532499.7801655097,6337499.62221521,Cluster 3,0.18967608208789763,0.24417819467559287,0.054502112587695245
2,1990,CC68_2,CC68,532499.7119922304,6342499.6483931905,Cluster 2,0.16081020945663752,0.18113975163907747,0.020329542182439958
2,1990,CC70_2,CC70,537499.842333892,6302499.772919597,Cluster 2,0.12030940571880643,0.14532192859678023,0.0250125228779738
2,1990,CC71_2,CC71,537499.8212735428,6307499.726024116,Cluster 2,0.11573260352790676,0.14845600902057982,0.03272340549267305
2,1990,CC72_2,CC72,537499.8517914551,6312499.716416673,Cluster 1,0.15169326576304712,0.17209531517785553,0.020402049414808415
2,1990,CC75_2,CC75,537499.7628460178,6327499.684050063,Cluster 3,0.19123517069119275,0.29413978987619227,0.10290461918499952
2,1990,CC76_2,CC76,537499.7520002894,6332499.709823327,Cluster 3,0.1254322574502711,0.1461103636414904,0.02067810619121932
2,1990,CC77_2,CC77,537499.7302975287,6337499.660885921,Cluster 3,0.17947749343014513,0.2638753915073577,0.0843978980772126
2,1990,CC78_2,CC78,537499.6962343298,6342499.648525652,Cluster 2,0.12862100799612441,0.1624809088461098,0.033859900849985386
2,1990,CC80_2,CC80,542499.8563424866,6302499.84651723,Cluster 3,0.11543194636279937,0.25640387648029406,0.1409719301174947
2,1990,CC81_2,CC81,542499.811273352,6307499.769589547,Cluster 2,0.14044814555441174,0.1799309231039329,0.039482777549521175
2,1990,CC82_2,CC82,542499.7992118956,6312499.841340819,Cluster 2,0.1094017406784631,0.18854464828405793,0.07914290760559482
2,1990,CC83_2,CC83,542499.7620913137,6317499.727188424,Cluster 2,0.1086644430075983,0.1572015968809637,0.04853715387336539
2,1990,CC84_2,CC84,542499.7566802504,6322499.7616613405,Cluster 1,0.16279213368777445,0.2007061977307026,0.03791406404292816
2,1990,CC85_2,CC85,542499.7239279284,6327499.721485542,Cluster 3,0.1897323158116685,0.27629869864621864,0.08656638283455015
2,1990,CC86_2,CC86,542499.7227246305,6332499.718567566,Cluster 3,0.1330800045264172,0.19908505583545286,0.06600505130903567
2,1990,CC87_2,CC87,542499.6930338388,6337499.640942774,Cluster 1,0.1425470897343971,0.14455737467382257,0.002010284939425483
2,1990,CC88_2,CC88,542499.6924473802,6342499.711836177,Cluster 1,0.11487906846599355,0.19035559490132478,0.07547652643533123
2,1990,CC89_2,CC89,542499.7225329417,6347499.708588393,Cluster 2,0.1061258981353233,0.1494003460529545,0.04327444791763119
2,1990,CC90_2,CC90,547499.8365771989,6302499.788772783,Cluster 2,0.10433335413629162,0.18001131220188588,0.07567795806559426
2,1990,CC91_2,CC91,547499.8277234574,6307499.803976223,Cluster 3,0.10857642715545036,0.1462329378962595,0.037656510740809127
2,1990,CC92_2,CC92,547499.7746032869,6312499.855917229,Cluster 3,0.09430226589325039,0.1897000467207711,0.0953977808275207
2,1990,CC93_2,CC93,547499.7994806129,6317499.834643529,Cluster 3,0.13162728196689846,0.13643481339651256,0.004807531429614098
2,1990,CC94_2,CC94,547499.719378153,6322499.738043602,Cluster 3,0.1301550756788999,0.1944335818285902,0.0642785061496903
2,1990,CC95_2,CC95,547499.7132742624,6327499.790795946,Cluster 1,0.17695502523940276,0.20770083218055885,0.030745806941156084
2,1990,CC96_2,CC96,547499.7222361609,6332499.769553138,Cluster 3,0.12378127118949199,0.19164398267797922,0.06786271148848723
2,1990,CC97_2,CC97,547499.6838005685,6337499.784904589,Cluster 3,0.12424645761232225,0.15885600369621572,0.03460954608389347
2,1990,CC98_2,CC98,547499.7195078448,6342499.7268970525,Cluster 2,0.16635223609424435,0.18749914171258933,0.02114690561834498
2,1990,CC99_2,CC99,547499.706504553,6347499.705425574,Cluster 2,0.13157062088487126,0.14216649326907066,0.0105958723841994
2,1990,CD10_2,CD10,507500.00067667133,6252499.692961532,Cluster 2,0.11402645699773546,0.2030893771344767,0.08906292013674123
2,1990,CD11_2,CD11,507500.0220085052,6257499.676381406,Cluster 2,0.12312550898233603,0.1251524596795073,0.0020269506971712786
2,1990,CD13_2,CD13,507500.0503155149,6267499.752397923,Cluster 3,0.10392206039899363,0.1936148663811017,0.08969280598210808
2,1990,CD14_2,CD14,507499.9959119025,6272499.733530455,Cluster 1,0.19680214428964218,0.23467310974263647,0.03787096545299429
2,1990,CD15_2,CD15,507500.0388689106,6277499.7511699125,Cluster 1,0.21673572059907803,0.23388344435551836,0.01714772375644033
2,1990,CD16_2,CD16,507499.995151334,6282499.693658245,Cluster 3,0.11630033420051439,0.2277683552849863,0.1114680210844719
2,1990,CD17_2,CD17,507499.98714753694,6287499.67249593,Cluster 3,0.10647175315939407,0.1781633898011138,0.07169163664171972
2,1990,CD18_2,CD18,507500.0146276354,6292499.687658906,Cluster 2,0.14464735446039298,0.16569955362607713,0.021052199165684155
2,1990,CD21_2,CD21,512500.01438471023,6257499.682042768,Cluster 3,0.11249977055537119,0.2382794355607972,0.125779665005426
2,1990,CD22_2,CD22,512500.0164166468,6262499.721667139,Cluster 2,0.14287423627133736,0.2222489362862824,0.07937470001494504
2,1990,CD23_2,CD23,512499.9764066874,6267499.686291468,Cluster 3,0.10725013723271432,0.16759341556851332,0.060343278335799
2,1990,CD24_2,CD24,512500.01682432264,6272499.687559193,Cluster 3,0.10162515618696887,0.20945009004558068,0.10782493385861182
2,1990,CD26_2,CD26,512500.0311430825,6282499.687715276,Cluster 3,0.19141561232786883,0.19994545276421116,0.008529840436342334
2,1990,CD28_2,CD28,512499.9968010931,6292499.721756237,Cluster 1,0.12109574963368942,0.2272380165997952,0.10614226696610578
2,1990,CD29_2,CD29,512500.0070516916,6297499.681986718,Cluster 3,0.14632198687568798,0.17179431638711343,0.025472329511425446
2,1990,CD31_2,CD31,517499.9873017802,6257499.689823826,Cluster 3,0.096875726358091,0.22369945731357394,0.12682373095548294
2,1990,CD32_2,CD32,517499.9954113456,6262499.759304405,Cluster 3,0.1011925528066185,0.22053445951065664,0.11934190670403814
2,1990,CD33_2,CD33,517500.0060077057,6267499.753989291,Cluster 3,0.13692084548662722,0.1775336452381965,0.040612799751569284
2,1990,CD34_2,CD34,517499.95698225294,6272499.784906531,Cluster 3,0.14845855641181546,0.25647056019689496,0.1080120037850795
2,1990,CD36_2,CD36,517499.98719161353,6282499.733989379,Cluster 1,0.23270149237510263,0.33792328405173694,0.10522179167663431
2,1990,CD37_2,CD37,517500.0039983928,6287499.763160197,Cluster 2,0.1424443379212616,0.16951678095783276,0.027072443036571164
2,1990,CD38_2,CD38,517499.96096102183,6292499.717152444,Cluster 2,0.11868487651724907,0.1529669791986958,0.03428210268144674
2,1990,CD39_2,CD39,517499.9796768343,6297499.707759489,Cluster 3,0.15247169292136134,0.15958479314089832,0.007113100219536983
2,1990,CD40_2,CD40,522499.9897546972,6252499.738438926,Cluster 3,0.15186801448411574,0.24272830658101918,0.09086029209690344
2,1990,CD41_2,CD41,522499.9577492953,6257499.699618638,Cluster 3,0.13538384293766612,0.2601944214298789,0.1248105784922128
2,1990,CD42_2,CD42,522499.9726405925,6262499.6976654865,Cluster 3,0.09675274116250088,0.23317047315878558,0.1364177319962847
2,1990,CD43_2,CD43,522499.9724788307,6267499.732229277,Cluster 3,0.17579427164321154,0.1807448746670538,0.004950603023842259
2,1990,CD44_2,CD44,522499.9570123789,6272499.803285507,Cluster 2,0.1098125705907841,0.15728016442384052,0.04746759383305642
2,1990,CD45_2,CD45,522499.9265822344,6277499.799500932,Cluster 2,0.15862101550498756,0.21015779846563873,0.05153678296065117
2,1990,CD46_2,CD46,522499.9422009157,6282499.72117526,Cluster 2,0.14588110553785175,0.17799814509664103,0.03211703955878928
2,1990,CD47_2,CD47,522499.94102253095,6287499.790575308,Cluster 2,0.11338742552157616,0.14815560380345735,0.034768178281881196
2,1990,CD48_2,CD48,522499.9239833698,6292499.785056509,Cluster 3,0.11837748987005528,0.1355329264883489,0.017155436618293607
2,1990,CD49_2,CD49,522499.95187649434,6297499.704918779,Cluster 2,0.12136995620596693,0.1361056785171412,0.014735722311174274
2,1990,CD50_2,CD50,527499.9511970772,6252499.700352971,Cluster 3,0.13127381531687524,0.2625055176045237,0.13123170228764844
2,1990,CD51_2,CD51,527499.9427165891,6257499.711358914,Cluster 3,0.11628537883548747,0.2050819227421208,0.08879654390663334
2,1990,CD52_2,CD52,527499.9640577937,6262499.75929551,Cluster 3,0.10937222709687969,0.19673221028328908,0.08735998318640939
2,1990,CD53_2,CD53,527499.9539858935,6267499.732432754,Cluster 2,0.14808568558013913,0.1630667512447327,0.014981065664593562
2,1990,CD54_2,CD54,527499.9115217607,6272499.742050619,Cluster 3,0.09989071089587644,0.17583062598170882,0.07593991508583238
2,1990,CD55_2,CD55,527499.8977407311,6277499.788523502,Cluster 3,0.10701068635410352,0.1460378632300734,0.03902717687596988
2,1990,CD56_2,CD56,527499.9128910928,6282499.76051782,Cluster 3,0.10132214022067798,0.14904440481576856,0.047722264595090574
