grouping_type,atlas,period,group_pair_type,group_1,group_2,group_pair,n_group_pairs,support_class,observed_prop,null_mean,null_sd,null_lower_95,null_upper_95,observed_minus_null,null_z,empirical_p_upper,empirical_p_lower,empirical_p_two_sided,unstable_small_pair_count,fdr_p,fdr_0_05,display_name
foraging_guild,2,1990s,Between group,Scolopacids,Wading birds,Scolopacids | Wading birds,18,Supported negative,0,0.027416305194083047,0.04717808419992435,0,0.16666666666666666,-0.027416305194083047,-0.5811237497034059,1,0.679,1,FALSE,1,FALSE,Foraging guild
foraging_guild,2,1990s,Between group,Aquatic pursuers,Tit-like birds,Aquatic pursuers | Tit-like birds,72,Supported negative,0,0.027360694027360893,0.02533629752515411,0,0.08333333333333333,-0.027360694027360893,-1.0799010392184156,1,0.254,0.508,FALSE,1,FALSE,Foraging guild
foraging_guild,2,1990s,Between group,Aerial insectivores,Aquatic pursuers,Aerial insectivores | Aquatic pursuers,24,Supported negative,0,0.027360694027360723,0.03710015702121188,0,0.125,-0.027360694027360723,-0.7374818929126727,1,0.565,1,FALSE,1,FALSE,Foraging guild
foraging_guild,2,1990s,Between group,Flycatchers,Tit-like birds,Flycatchers | Tit-like birds,36,Supported negative,0,0.027305082860638628,0.035311036333727355,0,0.1111111111111111,-0.027305082860638628,-0.7732733359218393,1,0.459,0.918,FALSE,1,FALSE,Foraging guild
foraging_guild,2,1990s,Between group,Flycatchers,Thrushes,Flycatchers | Thrushes,12,Supported negative,0,0.027277277277277214,0.0548248235044522,0,0.16666666666666666,-0.027277277277277214,-0.4975351589606502,1,0.747,1,FALSE,1,FALSE,Foraging guild
foraging_guild,2,1990s,Between group,Gulls,Kingfishers,Gulls | Kingfishers,5,Supported negative,0,0.027227227227227174,0.07688460121003317,0,0.2,-0.027227227227227174,-0.3541310847519115,1,0.877,1,TRUE,1,FALSE,Foraging guild
foraging_guild,2,1990s,Between group,Flycatchers,Woodpeckers,Flycatchers | Woodpeckers,15,Supported negative,0,0.02722722722722716,0.04696864644781572,0,0.13333333333333333,-0.02722722722722716,-0.5796894159485272,1,0.698,1,FALSE,1,FALSE,Foraging guild
foraging_guild,2,1990s,Between group,Diving ducks,Wading birds,Diving ducks | Wading birds,6,Supported negative,0,0.027193860527193896,0.07241507829886136,0,0.16666666666666666,-0.027193860527193896,-0.3755275995831035,1,0.859,1,TRUE,1,FALSE,Foraging guild
foraging_guild,2,1990s,Between group,Orioles,Passerine seedeaters,Orioles | Passerine seedeaters,12,Supported negative,0,0.027110443777110388,0.05987845750950298,0,0.16666666666666666,-0.027110443777110388,-0.4527578849673581,1,0.774,1,FALSE,1,FALSE,Foraging guild
foraging_guild,2,1990s,Between group,Diurnal raptors,Owls,Diurnal raptors | Owls,35,Supported negative,0.05714285714285714,0.030087230087229994,0.036717244689313304,0,0.14285714285714285,0.027055627055627147,0.7368643068008257,0.284,0.871,0.568,FALSE,1,FALSE,Foraging guild
foraging_guild,2,1990s,Within group,Thrushes,Thrushes,Thrushes,6,Supported negative,0,0.02702702702702705,0.07033370883248863,0,0.16666666666666666,-0.02702702702702705,-0.3842684748986633,1,0.858,1,TRUE,1,FALSE,Foraging guild
foraging_guild,2,1990s,Between group,Orioles,Reedlings,Orioles | Reedlings,1,Supported negative,0,0.02702702702702703,0.16224338538897515,0,1,-0.02702702702702703,-0.16658322903106523,1,0.973,1,TRUE,1,FALSE,Foraging guild
foraging_guild,2,1990s,Between group,Shrikes,Thrushes,Shrikes | Thrushes,8,Supported negative,0,0.02702702702702703,0.062474606226182595,0,0.25,-0.02702702702702703,-0.4326082013094822,1,0.82,1,TRUE,1,FALSE,Foraging guild
foraging_guild,2,1990s,Between group,Aquatic pursuers,Wading birds,Aquatic pursuers | Wading birds,12,Supported negative,0,0.027027027027026973,0.05475846483819141,0,0.16666666666666666,-0.027027027027026973,-0.49356801924397475,1,0.754,1,FALSE,1,FALSE,Foraging guild
foraging_guild,2,1990s,Between group,Marsh warblers,Shrikes,Marsh warblers | Shrikes,12,Supported negative,0,0.02702702702702697,0.052949554849551016,0,0.16666666666666666,-0.02702702702702697,-0.5104297307847178,1,0.753,1,FALSE,1,FALSE,Foraging guild
foraging_guild,2,1990s,Between group,Flycatchers,Omnivorous corvids,Flycatchers | Omnivorous corvids,21,Supported negative,0,0.026979360312693566,0.04191755944904017,0,0.14285714285714285,-0.026979360312693566,-0.6436290821151645,1,0.625,1,FALSE,1,FALSE,Foraging guild
foraging_guild,2,1990s,Between group,Cuckoos,Scolopacids,Cuckoos | Scolopacids,9,Supported negative,0,0.02691580469358241,0.06441086062953535,0,0.2222222222222222,-0.02691580469358241,-0.41787680572055996,1,0.816,1,TRUE,1,FALSE,Foraging guild
foraging_guild,2,1990s,Within group,Aquatic pursuers,Aquatic pursuers,Aquatic pursuers,15,Supported negative,0,0.026893560226893504,0.05222412128544315,0,0.2,-0.026893560226893504,-0.5149643414754738,1,0.731,1,FALSE,1,FALSE,Foraging guild
foraging_guild,2,1990s,Between group,Cuckoos,Woodpeckers,Cuckoos | Woodpeckers,5,Supported negative,0,0.02682682682682678,0.08108137529593883,0,0.2,-0.02682682682682678,-0.3308629969448788,1,0.887,1,TRUE,1,FALSE,Foraging guild
foraging_guild,2,1990s,Between group,Gallinaceous birds,Wading birds,Gallinaceous birds | Wading birds,4,Supported negative,0,0.026776776776776777,0.08052446584996391,0,0.25,-0.026776776776776777,-0.33252970378801683,1,0.897,1,TRUE,1,FALSE,Foraging guild
foraging_guild,2,1990s,Between group,Diurnal raptors,Reedlings,Diurnal raptors | Reedlings,7,Supported negative,0,0.0267410267410267,0.07063631573467305,0,0.2857142857142857,-0.0267410267410267,-0.37857335087340077,1,0.849,1,TRUE,1,FALSE,Foraging guild
foraging_guild,2,1990s,Between group,Cuckoos,Open-land insectivores,Cuckoos | Open-land insectivores,6,Supported negative,0,0.0266933600266934,0.07430640734500742,0,0.16666666666666666,-0.0266933600266934,-0.3592336244000485,1,0.866,1,TRUE,1,FALSE,Foraging guild
foraging_guild,2,1990s,Between group,Kingfishers,Open-land insectivores,Kingfishers | Open-land insectivores,6,Supported negative,0,0.026693360026693393,0.07163640099266975,0,0.16666666666666666,-0.026693360026693393,-0.37262285174578785,1,0.864,1,TRUE,1,FALSE,Foraging guild
foraging_guild,2,1990s,Between group,Flycatchers,Kingfishers,Flycatchers | Kingfishers,3,Supported negative,0,0.026693360026693338,0.10098247806722174,0,0.3333333333333333,-0.026693360026693338,-0.26433655162358144,1,0.928,1,TRUE,1,FALSE,Foraging guild
foraging_guild,2,1990s,Between group,Aerial insectivores,Gallinaceous birds,Aerial insectivores | Gallinaceous birds,8,Supported negative,0,0.02665165165165165,0.060214419597216226,0,0.25,-0.02665165165165165,-0.44261244781447306,1,0.817,1,TRUE,1,FALSE,Foraging guild
foraging_guild,2,1990s,Between group,Rails,Thrushes,Rails | Thrushes,20,Supported negative,0,0.026626626626626765,0.041595578081854385,0,0.15,-0.026626626626626765,-0.6401311835173734,1,0.634,1,FALSE,1,FALSE,Foraging guild
foraging_guild,2,1990s,Between group,Starlings,Thrushes,Starlings | Thrushes,4,Supported negative,0,0.026526526526526525,0.08328216426592658,0,0.25,-0.026526526526526525,-0.3185138950258931,1,0.902,1,TRUE,1,FALSE,Foraging guild
foraging_guild,2,1990s,Between group,Aerial insectivores,Dippers,Aerial insectivores | Dippers,4,Supported negative,0,0.026276276276276277,0.08373632001902324,0,0.25,-0.026276276276276277,-0.3137978391014416,1,0.903,1,TRUE,1,FALSE,Foraging guild
foraging_guild,2,1990s,Between group,Cuckoos,Kingfishers,Cuckoos | Kingfishers,1,Supported negative,0,0.026026026026026026,0.15929240868997904,0,1,-0.026026026026026026,-0.16338522494614838,1,0.974,1,TRUE,1,FALSE,Foraging guild
foraging_guild,2,1990s,Between group,Cuckoos,Reedlings,Cuckoos | Reedlings,1,Supported negative,0,0.026026026026026026,0.15929240868997885,0,1,-0.026026026026026026,-0.16338522494614857,1,0.974,1,TRUE,1,FALSE,Foraging guild
foraging_guild,2,1990s,Between group,Dippers,Gallinaceous birds,Dippers | Gallinaceous birds,2,Supported negative,0,0.026026026026026026,0.11769037927575539,0,0.5,-0.026026026026026026,-0.22113979227686517,1,0.951,1,TRUE,1,FALSE,Foraging guild
foraging_guild,2,1990s,Between group,Kingfishers,Shrikes,Kingfishers | Shrikes,2,Supported negative,0,0.026026026026026026,0.11554230121502304,0,0.5,-0.026026026026026026,-0.2252510617526291,1,0.95,1,TRUE,1,FALSE,Foraging guild
foraging_guild,2,1990s,Between group,Scolopacids,Shrikes,Scolopacids | Shrikes,18,Supported negative,0.05555555555555555,0.02952952952952966,0.04714690565821559,0,0.16666666666666666,0.026026026026025894,0.5520198125980453,0.36,0.874,0.72,FALSE,1,FALSE,Foraging guild
foraging_guild,2,1990s,Between group,Open-land insectivores,Tit-like birds,Open-land insectivores | Tit-like birds,72,Supported negative,0.05555555555555555,0.029599043487932613,0.027957493892184083,0,0.09722222222222222,0.02595651206762294,0.9284277112863629,0.223,0.88,0.446,FALSE,1,FALSE,Foraging guild
foraging_guild,2,1990s,Between group,Aquatic pursuers,Plovers,Aquatic pursuers | Plovers,36,Supported negative,0.05555555555555555,0.029668557446335432,0.03431903940822859,0,0.1111111111111111,0.02588699810922012,0.754304274117103,0.299,0.869,0.598,FALSE,1,FALSE,Foraging guild
foraging_guild,2,1990s,Between group,Low flycatching feeders,Shrikes,Low flycatching feeders | Shrikes,18,Supported negative,0.05555555555555555,0.02969636302969652,0.04887963208142974,0,0.16666666666666666,0.025859192525859033,0.5290381990351235,0.352,0.879,0.704,FALSE,1,FALSE,Foraging guild
foraging_guild,2,1990s,Between group,Aerial insectivores,Reedlings,Aerial insectivores | Reedlings,4,Supported negative,0,0.025775775775775774,0.08610227044465966,0,0.25,-0.025775775775775774,-0.29936232392782935,1,0.91,1,TRUE,1,FALSE,Foraging guild
foraging_guild,2,1990s,Between group,Buntings,Starlings,Buntings | Starlings,3,Supported negative,0,0.02569235902569234,0.09382223859171317,0,0.3333333333333333,-0.02569235902569234,-0.2738408229364249,1,0.927,1,TRUE,1,FALSE,Foraging guild
foraging_guild,2,1990s,Between group,Cuckoos,Gulls,Cuckoos | Gulls,5,Supported negative,0,0.02562562562562558,0.07639146087471503,0,0.2,-0.02562562562562558,-0.3354514409359523,1,0.888,1,TRUE,1,FALSE,Foraging guild
foraging_guild,2,1990s,Between group,Foliage gleaners,Wading birds,Foliage gleaners | Wading birds,18,Supported negative,0.05555555555555555,0.029974418863307893,0.04732470797528264,0,0.16666666666666666,0.02558113669224766,0.5405450511307647,0.371,0.883,0.742,FALSE,1,FALSE,Foraging guild
foraging_guild,2,1990s,Between group,Orioles,Shrikes,Orioles | Shrikes,2,Supported negative,0,0.025525525525525526,0.11885854536680279,0,0.5,-0.025525525525525526,-0.2147554931515661,1,0.953,1,TRUE,1,FALSE,Foraging guild
foraging_guild,2,1990s,Between group,Foliage gleaners,Nigthjars,Foliage gleaners | Nigthjars,9,Supported negative,0,0.02546991435880318,0.062374494239929086,0,0.2222222222222222,-0.02546991435880318,-0.4083386113053017,1,0.827,1,TRUE,1,FALSE,Foraging guild
foraging_guild,2,1990s,Between group,Flycatchers,Rails,Flycatchers | Rails,15,Supported negative,0,0.02542542542542537,0.045637750241799876,0,0.13333333333333333,-0.02542542542542537,-0.557113908786373,1,0.713,1,FALSE,1,FALSE,Foraging guild
foraging_guild,2,1990s,Between group,Diving ducks,Reedlings,Diving ducks | Reedlings,3,Supported negative,0,0.02535869202535867,0.09211765432104047,0,0.3333333333333333,-0.02535869202535867,-0.27528590705296024,1,0.927,1,TRUE,1,FALSE,Foraging guild
foraging_guild,2,1990s,Between group,Diving ducks,Marsh warblers,Diving ducks | Marsh warblers,18,Supported negative,0.05555555555555555,0.030252474696919295,0.04591773494218253,0,0.16666666666666666,0.025303080858636258,0.551052461331046,0.38,0.877,0.76,FALSE,1,FALSE,Foraging guild
foraging_guild,2,1990s,Between group,Cuckoos,Nigthjars,Cuckoos | Nigthjars,1,Supported negative,0,0.025025025025025027,0.15627930386332653,0,0.049999999999954525,-0.025025025025025027,-0.1601301285991814,1,0.975,1,TRUE,1,FALSE,Foraging guild
foraging_guild,2,1990s,Between group,Dippers,Grazing waterfowl,Dippers | Grazing waterfowl,2,Supported negative,0,0.025025025025025027,0.10907873631375564,0,0.5,-0.025025025025025027,-0.2294216624681339,1,0.95,1,TRUE,1,FALSE,Foraging guild
foraging_guild,2,1990s,Within group,Gallinaceous birds,Gallinaceous birds,Gallinaceous birds,1,Supported negative,0,0.025025025025025027,0.15627930386332653,0,0.049999999999954525,-0.025025025025025027,-0.1601301285991814,1,0.975,1,TRUE,1,FALSE,Foraging guild
foraging_guild,2,1990s,Between group,Diving ducks,Tit-like birds,Diving ducks | Tit-like birds,36,Supported negative,0.05555555555555555,0.030808586364142118,0.037150474757896006,0,0.1388888888888889,0.024746969191413434,0.6661279392170805,0.306,0.862,0.612,FALSE,1,FALSE,Foraging guild
foraging_guild,2,1990s,Between group,Grazing waterfowl,Low flycatching feeders,Grazing waterfowl | Low flycatching feeders,18,Supported negative,0.05555555555555555,0.03091980869758663,0.04957058965555639,0,0.16666666666666666,0.02463574685796892,0.4969831311096274,0.37,0.876,0.74,FALSE,1,FALSE,Foraging guild
foraging_guild,2,1990s,Between group,Low flycatching feeders,Wading birds,Low flycatching feeders | Wading birds,18,Supported negative,0.05555555555555555,0.030975419864308927,0.05018707550937924,0,0.16666666666666666,0.024580135691246625,0.48977023350669147,0.367,0.869,0.734,FALSE,1,FALSE,Foraging guild
foraging_guild,2,1990s,Within group,Flycatchers,Flycatchers,Flycatchers,3,Supported negative,0,0.02435769102435768,0.09651328770366169,0,0.3333333333333333,-0.02435769102435768,-0.25237655460610275,1,0.935,1,TRUE,1,FALSE,Foraging guild
foraging_guild,2,1990s,Between group,Cuckoos,Dippers,Cuckoos | Dippers,1,Supported negative,0,0.024024024024024024,0.15320040519439662,0,0,-0.024024024024024024,-0.15681436347077438,1,0.976,1,TRUE,1,FALSE,Foraging guild
foraging_guild,2,1990s,Between group,Cuckoos,Orioles,Cuckoos | Orioles,1,Supported negative,0,0.024024024024024024,0.15320040519439643,0,0,-0.024024024024024024,-0.15681436347077457,1,0.976,1,TRUE,1,FALSE,Foraging guild
foraging_guild,2,1990s,Between group,Cuckoos,Flycatchers,Cuckoos | Flycatchers,3,Supported negative,0,0.024024024024024003,0.09367126222855933,0,0.3333333333333333,-0.024024024024024003,-0.25647165899617125,1,0.934,1,TRUE,1,FALSE,Foraging guild
foraging_guild,2,1990s,Between group,Nigthjars,Reedlings,Nigthjars | Reedlings,1,Supported negative,0,0.023023023023023025,0.15005166268128167,0,0,-0.023023023023023025,-0.15343397474991827,1,0.977,1,TRUE,1,FALSE,Foraging guild
foraging_guild,2,1990s,Within group,Shrikes,Shrikes,Shrikes,1,Supported negative,0,0.023023023023023025,0.15005166268128045,0,0,-0.023023023023023025,-0.15343397474991952,1,0.977,1,TRUE,1,FALSE,Foraging guild
foraging_guild,2,1990s,Between group,Buntings,Marsh warblers,Buntings | Marsh warblers,18,Supported negative,0.05555555555555555,0.032921810699588654,0.04761777128878359,0,0.16666666666666666,0.0226337448559669,0.47532138198366913,0.41,0.867,0.82,FALSE,1,FALSE,Foraging guild
foraging_guild,2,1990s,Between group,Passerine seedeaters,Tit-like birds,Passerine seedeaters | Tit-like birds,144,Supported negative,0.006944444444444444,0.029175008341674975,0.01938999178587656,0,0.0763888888888889,-0.02223056389723053,-1.1464968187053597,0.933,0.176,0.352,FALSE,1,FALSE,Foraging guild
foraging_guild,2,1990s,Between group,Thrushes,Woodpeckers,Thrushes | Woodpeckers,20,Supported negative,0.05,0.02882882882882896,0.0440296143932352,0,0.15,0.02117117117117104,0.4808393501266689,0.389,0.869,0.778,FALSE,1,FALSE,Foraging guild
foraging_guild,2,1990s,Between group,Terns,Tit-like birds,Terns | Tit-like birds,60,Supported negative,0.05,0.029162495829162655,0.02884550944266853,0,0.1,0.020837504170837347,0.722382948800146,0.268,0.844,0.536,FALSE,1,FALSE,Foraging guild
foraging_guild,2,1990s,Between group,Owls,Thrushes,Owls | Thrushes,20,Supported negative,0.05,0.02982982982982999,0.04300895967465002,0,0.15,0.02017017017017001,0.46897600692393737,0.408,0.855,0.816,FALSE,1,FALSE,Foraging guild
foraging_guild,2,1990s,Between group,Columbids,Rails,Columbids | Rails,20,Supported negative,0.05,0.0312312312312314,0.04571394881015231,0,0.15,0.018768768768768603,0.4105698426253732,0.404,0.841,0.808,FALSE,1,FALSE,Foraging guild
foraging_guild,2,1990s,Between group,Buntings,Omnivorous corvids,Buntings | Omnivorous corvids,21,Supported negative,0.047619047619047616,0.030077696744363322,0.042539471159171796,0,0.14285714285714285,0.017541350874684294,0.41235470015715653,0.424,0.85,0.848,FALSE,1,FALSE,Foraging guild
foraging_guild,2,1990s,Between group,Dabbling ducks,Open-land insectivores,Dabbling ducks | Open-land insectivores,42,Supported negative,0.047619047619047616,0.03038753038753061,0.03269385569635158,0,0.11904761904761904,0.017231517231517005,0.52705674704008465,0.36,0.833,0.72,FALSE,1,FALSE,Foraging guild
foraging_guild,2,1990s,Between group,Diving ducks,Omnivorous corvids,Diving ducks | Omnivorous corvids,21,Supported negative,0.047619047619047616,0.0311263644596977,0.04431120505692803,0,0.14285714285714285,0.016492683159349916,0.37220118789731027,0.422,0.831,0.844,FALSE,1,FALSE,Foraging guild
foraging_guild,2,1990s,Between group,Dabbling ducks,Low flycatching feeders,Dabbling ducks | Low flycatching feeders,63,Supported negative,0.015873015873015872,0.03174603174603165,0.028723357513830372,0,0.09523809523809523,-0.015873015873015775,-0.5526170074432586,0.763,0.458,0.916,FALSE,1,FALSE,Foraging guild
foraging_guild,2,1990s,Between group,Marsh warblers,Passerine seedeaters,Marsh warblers | Passerine seedeaters,72,Supported negative,0.013888888888888888,0.029042931820709852,0.026939558481232334,0,0.09722222222222222,-0.015154042931820964,-0.5625200926131789,0.773,0.454,0.908,FALSE,1,FALSE,Foraging guild
foraging_guild,2,1990s,Within group,Wading birds,Wading birds,Wading birds,1,Supported negative,0,0.015015015015015015,0.12167326551818317,0,0,-0.015015015015015015,-0.12340438921458168,1,0.985,1,TRUE,1,FALSE,Foraging guild
foraging_guild,2,1990s,Between group,Owls,Scolopacids,Owls | Scolopacids,45,Supported negative,0.044444444444444446,0.02960738516294063,0.0323400257953803,0,0.1111111111111111,0.014837059281503816,0.4587831616270157,0.353,0.811,0.706,FALSE,1,FALSE,Foraging guild
foraging_guild,2,1990s,Between group,Columbids,Marsh warblers,Columbids | Marsh warblers,24,Supported negative,0.041666666666666664,0.028236569903236645,0.04044235448755374,0,0.125,0.01343009676343002,0.33207999221615975,0.423,0.824,0.846,FALSE,1,FALSE,Foraging guild
foraging_guild,2,1990s,Between group,Low flycatching feeders,Omnivorous corvids,Low flycatching feeders | Omnivorous corvids,63,Supported negative,0.015873015873015872,0.029076695743362316,0.02697255958106042,0,0.09523809523809523,-0.013203679870346444,-0.4895226880736153,0.746,0.499,0.998,FALSE,1,FALSE,Foraging guild
foraging_guild,2,1990s,Between group,Owls,Tit-like birds,Owls | Tit-like birds,60,Supported negative,0.016666666666666666,0.029379379379379508,0.029072994799327994,0,0.1,-0.012712712712712841,-0.4372687712587039,0.718,0.526,1,FALSE,1,FALSE,Foraging guild
foraging_guild,2,1990s,Between group,Thrushes,Tit-like birds,Thrushes | Tit-like birds,48,Supported negative,0.041666666666666664,0.029341841841841756,0.03102561791040152,0,0.10416666666666667,0.012324824824824908,0.39724671593705596,0.381,0.799,0.762,FALSE,1,FALSE,Foraging guild
foraging_guild,2,1990s,Between group,Columbids,Plovers,Columbids | Plovers,24,Supported negative,0.041666666666666664,0.0295712379045713,0.04086179480894161,0,0.125,0.012095428762095364,0.29600825951601556,0.45,0.824,0.9,FALSE,1,FALSE,Foraging guild
foraging_guild,2,1990s,Between group,Open-land insectivores,Thrushes,Open-land insectivores | Thrushes,24,Supported negative,0.041666666666666664,0.029696363029696426,0.041803144649545584,0,0.125,0.011970303636970239,0.28634935810027295,0.453,0.828,0.906,FALSE,1,FALSE,Foraging guild
foraging_guild,2,1990s,Between group,Plovers,Thrushes,Plovers | Thrushes,24,Supported negative,0.041666666666666664,0.029779779779779855,0.04111385309175371,0,0.125,0.01188688688688681,0.28912120837613703,0.44,0.809,0.88,FALSE,1,FALSE,Foraging guild
foraging_guild,2,1990s,Between group,Tit-like birds,Wading birds,Tit-like birds | Wading birds,24,Supported negative,0.041666666666666664,0.03015515515515523,0.04460552071357807,0,0.16666666666666666,0.011511511511511436,0.2580736941830452,0.427,0.819,0.854,FALSE,1,FALSE,Foraging guild
foraging_guild,2,1990s,Between group,Gulls,Owls,Gulls | Owls,25,Supported negative,0.04,0.02862862862862839,0.040225083416855816,0,0.12,0.011371371371371612,0.2826935435665643,0.444,0.817,0.888,FALSE,1,FALSE,Foraging guild
foraging_guild,2,1990s,Between group,Diurnal raptors,Omnivorous corvids,Diurnal raptors | Omnivorous corvids,49,Supported negative,0.04081632653061224,0.029723601152172593,0.028975909733871947,0,0.10204081632653061,0.011092725378439649,0.3828257846024622,0.408,0.791,0.816,FALSE,1,FALSE,Foraging guild
foraging_guild,2,1990s,Between group,Low flycatching feeders,Marsh warblers,Low flycatching feeders | Marsh warblers,54,Supported negative,0.018518518518518517,0.02910317725132562,0.028529215114087392,0,0.09259259259259259,-0.010584658732807103,-0.37101121396012476,0.704,0.573,1,FALSE,1,FALSE,Foraging guild
foraging_guild,2,1990s,Between group,Owls,Woodpeckers,Owls | Woodpeckers,25,Supported negative,0.04,0.02954954954954932,0.04151076468178164,0,0.16,0.01045045045045068,0.25175278100904763,0.452,0.823,0.904,FALSE,1,FALSE,Foraging guild
foraging_guild,2,1990s,Between group,Terns,Woodpeckers,Terns | Woodpeckers,25,Supported negative,0.04,0.02958958958958934,0.03936026158596991,0,0.12,0.010410410410410662,0.2644903766117623,0.468,0.813,0.936,FALSE,1,FALSE,Foraging guild
foraging_guild,2,1990s,Between group,Passerine seedeaters,Scolopacids,Passerine seedeaters | Scolopacids,108,Supported negative,0.018518518518518517,0.028472917361806505,0.02247379145872847,0,0.08333333333333333,-0.009954398843287988,-0.4429336661581353,0.704,0.481,0.962,FALSE,1,FALSE,Foraging guild
foraging_guild,2,1990s,Between group,Rails,Terns,Rails | Terns,25,Supported negative,0.04,0.03051051051051027,0.04116100212374921,0,0.12,0.00948948948948973,0.23054563785789012,0.464,0.802,0.928,FALSE,1,FALSE,Foraging guild
foraging_guild,2,1990s,Between group,Diurnal raptors,Thrushes,Diurnal raptors | Thrushes,28,Supported negative,0.03571428571428571,0.026741026741026762,0.035461745547045065,0,0.10714285714285714,0.00897325897325895,0.2530405324056776,0.476,0.819,0.952,FALSE,1,FALSE,Foraging guild
foraging_guild,2,1990s,Between group,Columbids,Tit-like birds,Columbids | Tit-like birds,48,Supported negative,0.020833333333333332,0.029404404404404394,0.031391698270138435,0,0.10416666666666667,-0.008571071071071062,-0.27303623388940224,0.646,0.606,1,FALSE,1,FALSE,Foraging guild
foraging_guild,2,1990s,Between group,Low flycatching feeders,Terns,Low flycatching feeders | Terns,45,Supported negative,0.022222222222222223,0.03067511956400836,0.03153271802935858,0,0.1111111111111111,-0.008452897341786138,-0.2680675143169091,0.658,0.606,1,FALSE,1,FALSE,Foraging guild
foraging_guild,2,1990s,Between group,Low flycatching feeders,Scolopacids,Low flycatching feeders | Scolopacids,81,Supported negative,0.037037037037037035,0.02918968351067093,0.024904972243636164,0,0.08641975308641975,0.007847353526366105,0.31509183987833184,0.399,0.752,0.798,FALSE,1,FALSE,Foraging guild
foraging_guild,2,1990s,Between group,Omnivorous corvids,Thrushes,Omnivorous corvids | Thrushes,28,Supported negative,0.03571428571428571,0.02856427856427862,0.038602774185661534,0,0.14285714285714285,0.0071500071500070934,0.1852200340736875,0.472,0.791,0.944,FALSE,1,FALSE,Foraging guild
foraging_guild,2,1990s,Between group,Diurnal raptors,Passerine seedeaters,Diurnal raptors | Passerine seedeaters,84,Supported negative,0.03571428571428571,0.02858811192144553,0.024797123160393966,0,0.08392857142857088,0.007126173792840182,0.2873790538824329,0.387,0.755,0.774,FALSE,1,FALSE,Foraging guild
foraging_guild,2,1990s,Between group,Low flycatching feeders,Owls,Low flycatching feeders | Owls,45,Supported negative,0.022222222222222223,0.028628628628628545,0.03127681934713361,0,0.1111111111111111,-0.006406406406406322,-0.20482921665733386,0.64,0.656,1,FALSE,1,FALSE,Foraging guild
foraging_guild,2,1990s,Between group,Aerial insectivores,Diurnal raptors,Aerial insectivores | Diurnal raptors,28,Supported negative,0.03571428571428571,0.02942227942227946,0.03812023700701278,0,0.10714285714285714,0.006292006292006252,0.1650568513214843,0.497,0.787,0.994,FALSE,1,FALSE,Foraging guild
foraging_guild,2,1990s,Between group,Plovers,Scolopacids,Plovers | Scolopacids,54,Supported negative,0.037037037037037035,0.030752975197419836,0.031007162687362245,0,0.09259259259259259,0.006284061839617199,0.20266484563511605,0.458,0.738,0.916,FALSE,1,FALSE,Foraging guild
foraging_guild,2,1990s,Between group,Low flycatching feeders,Open-land insectivores,Low flycatching feeders | Open-land insectivores,54,Supported negative,0.037037037037037035,0.031197864531198022,0.031815110340877056,0,0.1111111111111111,0.005839172505839013,0.18353456716875377,0.438,0.731,0.876,FALSE,1,FALSE,Foraging guild
foraging_guild,2,1990s,Between group,Dabbling ducks,Tit-like birds,Dabbling ducks | Tit-like birds,84,Supported negative,0.023809523809523808,0.029219695886362772,0.024525444957306963,0,0.08333333333333333,-0.0054101720768389636,-0.22059424757662102,0.618,0.573,1,FALSE,1,FALSE,Foraging guild
foraging_guild,2,1990s,Between group,Open-land insectivores,Rails,Open-land insectivores | Rails,30,Supported negative,0.03333333333333333,0.028261594928261767,0.037347967967230916,0,0.13333333333333333,0.005071738405071566,0.13579690358312146,0.49,0.777,0.98,FALSE,1,FALSE,Foraging guild
foraging_guild,2,1990s,Between group,Marsh warblers,Omnivorous corvids,Marsh warblers | Omnivorous corvids,42,Supported negative,0.023809523809523808,0.028576195242862153,0.03222320826679036,0,0.11904761904761904,-0.0047666714333383445,-0.14792665565368102,0.61,0.676,1,FALSE,1,FALSE,Foraging guild
foraging_guild,2,1990s,Between group,Foliage gleaners,Scolopacids,Foliage gleaners | Scolopacids,81,Supported negative,0.024691358024691357,0.029350337992313034,0.02499482214903577,0,0.08641975308641975,-0.004658979967621678,-0.18639780430689754,0.605,0.605,1,FALSE,1,FALSE,Foraging guild
foraging_guild,2,1990s,Between group,Diurnal raptors,Marsh warblers,Diurnal raptors | Marsh warblers,42,Supported negative,0.023809523809523808,0.028409361742695333,0.032918651772470504,0,0.11904761904761904,-0.004599837933171525,-0.13973348498489593,0.615,0.684,1,FALSE,1,FALSE,Foraging guild
foraging_guild,2,1990s,Between group,Open-land insectivores,Owls,Open-land insectivores | Owls,30,Supported negative,0.03333333333333333,0.028928928928929124,0.037551398140307404,0,0.13333333333333333,0.004404404404404209,0.11729002440728171,0.507,0.776,1,FALSE,1,FALSE,Foraging guild
foraging_guild,2,1990s,Between group,Diving ducks,Foliage gleaners,Diving ducks | Foliage gleaners,27,Supported negative,0.037037037037037035,0.03303303303303307,0.04224375956020092,0,0.14814814814814814,0.004004004004003962,0.0947833252932405,0.511,0.772,1,FALSE,1,FALSE,Foraging guild
foraging_guild,2,1990s,Between group,Marsh warblers,Woodpeckers,Marsh warblers | Woodpeckers,30,Supported negative,0.03333333333333333,0.029396062729396245,0.03868326616694534,0,0.13333333333333333,0.0039372706039370875,0.10178226902932684,0.495,0.764,0.99,FALSE,1,FALSE,Foraging guild
