atlas,period,guild_pair_type,guild_1,guild_2,guild_pair,n_pairs,mean_omega,median_omega,mean_abs_omega,prop_supported_positive,prop_supported_negative,net_support_prop,atlas_mean_omega,atlas_median_omega,atlas_prop_supported_positive,atlas_prop_supported_negative,atlas_net_support_prop,n_species_guild_1,n_species_guild_2,mean_omega_minus_atlas_average,prop_positive_minus_atlas_average,prop_negative_minus_atlas_average,net_support_minus_atlas_average,unstable_small_pair_count
1,1970s,Between guild,Low flycatching feeders,Tit-like birds,Low flycatching feeders | Tit-like birds,108,0.5333076724473671,0.6450405470541293,0.5584056077399551,0.7314814814814815,0,0.7314814814814815,0.3648027945300652,0.37206647904249524,0.5662257063530949,0.024906091785072675,0.5413196145680222,9,12,0.1685048779173019,0.16525577512838663,-0.024906091785072675,0.19016186691345927,FALSE
1,1970s,Between guild,Buntings,Kingfishers,Buntings | Kingfishers,3,0.19747683960128315,0.178292665856248,0.19747683960128315,0.3333333333333333,0,0.3333333333333333,0.3648027945300652,0.37206647904249524,0.5662257063530949,0.024906091785072675,0.5413196145680222,3,1,-0.16732595492878205,-0.23289237301976157,-0.024906091785072675,-0.20798628123468893,TRUE
1,1970s,Between guild,Columbids,Flycatchers,Columbids | Flycatchers,12,0.5318183363131956,0.5115463093866566,0.5318183363131956,0.6666666666666666,0,0.6666666666666666,0.3648027945300652,0.37206647904249524,0.5662257063530949,0.024906091785072675,0.5413196145680222,4,3,0.16701554178313044,0.10044096031357175,-0.024906091785072675,0.12534705209864438,FALSE
1,1970s,Between guild,Nigthjars,Starlings,Nigthjars | Starlings,1,0.5312885093879848,0.5312885093879848,0.5312885093879848,1,0,1,0.3648027945300652,0.37206647904249524,0.5662257063530949,0.024906091785072675,0.5413196145680222,1,1,0.16648571485791958,0.4337742936469051,-0.024906091785072675,0.45868038543197776,TRUE
1,1970s,Between guild,Aerial insectivores,Dippers,Aerial insectivores | Dippers,4,0.5298654488418607,0.5005352298627914,0.5298654488418607,0.75,0,0.75,0.3648027945300652,0.37206647904249524,0.5662257063530949,0.024906091785072675,0.5413196145680222,4,1,0.1650626543117955,0.18377429364690512,-0.024906091785072675,0.20868038543197776,TRUE
1,1970s,Between guild,Flycatchers,Gulls,Flycatchers | Gulls,15,0.19978736406402492,0.1401053901342768,0.23772039469730302,0.4,0,0.4,0.3648027945300652,0.37206647904249524,0.5662257063530949,0.024906091785072675,0.5413196145680222,3,5,-0.16501543046604028,-0.16622570635309486,-0.024906091785072675,-0.14131961456802222,FALSE
1,1970s,Between guild,Omnivorous corvids,Terns,Omnivorous corvids | Terns,35,0.20185146451031905,0.2586350580575579,0.26792525405905687,0.37142857142857144,0,0.37142857142857144,0.3648027945300652,0.37206647904249524,0.5662257063530949,0.024906091785072675,0.5413196145680222,7,5,-0.16295133001974615,-0.19479713492452344,-0.024906091785072675,-0.1698910431394508,FALSE
1,1970s,Between guild,Rails,Terns,Rails | Terns,25,0.5268923535236262,0.527954414109361,0.5268923535236262,0.92,0,0.92,0.3648027945300652,0.37206647904249524,0.5662257063530949,0.024906091785072675,0.5413196145680222,5,5,0.16208955899356098,0.35377429364690516,-0.024906091785072675,0.3786803854319778,FALSE
1,1970s,Between guild,Owls,Reedlings,Owls | Reedlings,5,0.20320234101208112,0.04870965235327597,0.20320234101208112,0.2,0,0.2,0.3648027945300652,0.37206647904249524,0.5662257063530949,0.024906091785072675,0.5413196145680222,5,1,-0.16160045351798408,-0.36622570635309487,-0.024906091785072675,-0.34131961456802223,TRUE
1,1970s,Between guild,Foliage gleaners,Woodpeckers,Foliage gleaners | Woodpeckers,45,0.5257529953747165,0.5630965313064751,0.5313924418722408,0.7777777777777778,0,0.7777777777777778,0.3648027945300652,0.37206647904249524,0.5662257063530949,0.024906091785072675,0.5413196145680222,9,5,0.16095020084465134,0.2115520714246829,-0.024906091785072675,0.23645816320975555,FALSE
1,1970s,Between guild,Buntings,Passerine seedeaters,Buntings | Passerine seedeaters,36,0.5256353498695467,0.5285707887122665,0.5256353498695467,0.7222222222222222,0,0.7222222222222222,0.3648027945300652,0.37206647904249524,0.5662257063530949,0.024906091785072675,0.5413196145680222,3,12,0.16083255533948154,0.15599651586912733,-0.024906091785072675,0.18090260765419997,FALSE
1,1970s,Between guild,Cuckoos,Scolopacids,Cuckoos | Scolopacids,9,0.5252806026104313,0.5164368854516604,0.5252806026104313,0.7777777777777778,0,0.7777777777777778,0.3648027945300652,0.37206647904249524,0.5662257063530949,0.024906091785072675,0.5413196145680222,1,9,0.1604778080803661,0.2115520714246829,-0.024906091785072675,0.23645816320975555,TRUE
1,1970s,Between guild,Columbids,Shrikes,Columbids | Shrikes,8,0.5240091577634727,0.5279950740880275,0.5240091577634727,0.5,0,0.5,0.3648027945300652,0.37206647904249524,0.5662257063530949,0.024906091785072675,0.5413196145680222,4,2,0.15920636323340748,-0.06622570635309488,-0.024906091785072675,-0.041319614568022245,TRUE
1,1970s,Between guild,Flycatchers,Woodpeckers,Flycatchers | Woodpeckers,15,0.5232189070644245,0.5199336721703899,0.5232189070644245,0.6666666666666666,0,0.6666666666666666,0.3648027945300652,0.37206647904249524,0.5662257063530949,0.024906091785072675,0.5413196145680222,3,5,0.15841611253435933,0.10044096031357175,-0.024906091785072675,0.12534705209864438,FALSE
1,1970s,Between guild,Gulls,Open-land insectivores,Gulls | Open-land insectivores,30,0.20749861292622424,0.3206245279441651,0.3986497503307398,0.4,0.1,0.30000000000000004,0.3648027945300652,0.37206647904249524,0.5662257063530949,0.024906091785072675,0.5413196145680222,5,6,-0.15730418160384096,-0.16622570635309486,0.07509390821492733,-0.2413196145680222,FALSE
1,1970s,Between guild,Grazing waterfowl,Owls,Grazing waterfowl | Owls,10,0.20812454275676312,0.36732975540665463,0.32629447285128543,0.5,0,0.5,0.3648027945300652,0.37206647904249524,0.5662257063530949,0.024906091785072675,0.5413196145680222,2,5,-0.15667825177330208,-0.06622570635309488,-0.024906091785072675,-0.041319614568022245,FALSE
1,1970s,Between guild,Cuckoos,Orioles,Cuckoos | Orioles,1,0.5212392150201505,0.5212392150201505,0.5212392150201505,1,0,1,0.3648027945300652,0.37206647904249524,0.5662257063530949,0.024906091785072675,0.5413196145680222,1,1,0.15643642049008527,0.4337742936469051,-0.024906091785072675,0.45868038543197776,TRUE
1,1970s,Between guild,Marsh warblers,Scolopacids,Marsh warblers | Scolopacids,54,0.5208322572133115,0.5242936881924163,0.5208322572133115,0.8333333333333334,0,0.8333333333333334,0.3648027945300652,0.37206647904249524,0.5662257063530949,0.024906091785072675,0.5413196145680222,6,9,0.1560294626832463,0.2671076269802385,-0.024906091785072675,0.2920137187653111,FALSE
1,1970s,Between guild,Gulls,Owls,Gulls | Owls,25,0.2091853404476369,0.1430517909034716,0.22521666955439243,0.36,0,0.36,0.3648027945300652,0.37206647904249524,0.5662257063530949,0.024906091785072675,0.5413196145680222,5,5,-0.1556174540824283,-0.2062257063530949,-0.024906091785072675,-0.18131961456802226,FALSE
1,1970s,Between guild,Cuckoos,Omnivorous corvids,Cuckoos | Omnivorous corvids,7,0.5197436362350983,0.5223490288735202,0.5197436362350983,1,0,1,0.3648027945300652,0.37206647904249524,0.5662257063530949,0.024906091785072675,0.5413196145680222,1,7,0.15494084170503314,0.4337742936469051,-0.024906091785072675,0.45868038543197776,TRUE
1,1970s,Between guild,Flycatchers,Reedlings,Flycatchers | Reedlings,3,0.21026576892888876,0.0883865731287558,0.21026576892888876,0.3333333333333333,0,0.3333333333333333,0.3648027945300652,0.37206647904249524,0.5662257063530949,0.024906091785072675,0.5413196145680222,3,1,-0.15453702560117644,-0.23289237301976157,-0.024906091785072675,-0.20798628123468893,TRUE
1,1970s,Between guild,Buntings,Diving ducks,Buntings | Diving ducks,9,0.21050992947099653,0.0915831770583184,0.24846018708092027,0.2222222222222222,0,0.2222222222222222,0.3648027945300652,0.37206647904249524,0.5662257063530949,0.024906091785072675,0.5413196145680222,3,3,-0.15429286505906867,-0.34400348413087267,-0.024906091785072675,-0.31909739234580003,TRUE
1,1970s,Between guild,Flycatchers,Rails,Flycatchers | Rails,15,0.5166081159001684,0.5394158695416136,0.5166081159001684,0.9333333333333333,0,0.9333333333333333,0.3648027945300652,0.37206647904249524,0.5662257063530949,0.024906091785072675,0.5413196145680222,3,5,0.15180532137010322,0.36710762698023847,-0.024906091785072675,0.3920137187653111,FALSE
1,1970s,Between guild,Grazing waterfowl,Open-land insectivores,Grazing waterfowl | Open-land insectivores,12,0.21323439489126617,0.2379931466956822,0.2748249616329757,0.4166666666666667,0,0.4166666666666667,0.3648027945300652,0.37206647904249524,0.5662257063530949,0.024906091785072675,0.5413196145680222,2,6,-0.15156839963879903,-0.1495590396864282,-0.024906091785072675,-0.12465294790135556,FALSE
1,1970s,Between guild,Aquatic pursuers,Dippers,Aquatic pursuers | Dippers,6,0.21419351511624637,0.19583403375806852,0.23621072423121378,0.16666666666666666,0,0.16666666666666666,0.3648027945300652,0.37206647904249524,0.5662257063530949,0.024906091785072675,0.5413196145680222,6,1,-0.15060927941381883,-0.39955903968642825,-0.024906091785072675,-0.3746529479013556,TRUE
1,1970s,Between guild,Shrikes,Woodpeckers,Shrikes | Woodpeckers,10,0.515322253674924,0.6117118210395053,0.5358594162449599,0.6,0,0.6,0.3648027945300652,0.37206647904249524,0.5662257063530949,0.024906091785072675,0.5413196145680222,2,5,0.1505194591448588,0.033774293646905096,-0.024906091785072675,0.05868038543197773,FALSE
1,1970s,Between guild,Passerine seedeaters,Plovers,Passerine seedeaters | Plovers,72,0.21465260886516327,0.21436751582199726,0.27791312176601934,0.4305555555555556,0.06944444444444445,0.36111111111111116,0.3648027945300652,0.37206647904249524,0.5662257063530949,0.024906091785072675,0.5413196145680222,12,6,-0.15015018566490193,-0.1356701507975393,0.04453835265937177,-0.18020850345691108,FALSE
1,1970s,Between guild,Omnivorous corvids,Orioles,Omnivorous corvids | Orioles,7,0.5144327686985908,0.4504456800216517,0.5144327686985908,0.42857142857142855,0,0.42857142857142855,0.3648027945300652,0.37206647904249524,0.5662257063530949,0.024906091785072675,0.5413196145680222,7,1,0.14962997416852558,-0.13765427778166633,-0.024906091785072675,-0.1127481859965937,TRUE
1,1970s,Between guild,Diving ducks,Omnivorous corvids,Diving ducks | Omnivorous corvids,21,0.21544816535121766,0.1891730467952318,0.22788727166749218,0.3333333333333333,0,0.3333333333333333,0.3648027945300652,0.37206647904249524,0.5662257063530949,0.024906091785072675,0.5413196145680222,3,7,-0.14935462917884754,-0.23289237301976157,-0.024906091785072675,-0.20798628123468893,FALSE
1,1970s,Between guild,Aquatic pursuers,Owls,Aquatic pursuers | Owls,30,0.21689017021934778,0.28780780811099155,0.3081438626335392,0.4666666666666667,0.03333333333333333,0.43333333333333335,0.3648027945300652,0.37206647904249524,0.5662257063530949,0.024906091785072675,0.5413196145680222,6,5,-0.14791262431071742,-0.09955903968642821,0.008427241548260658,-0.1079862812346889,FALSE
1,1970s,Between guild,Gallinaceous birds,Open-land insectivores,Gallinaceous birds | Open-land insectivores,12,0.5116560185105891,0.5526356154169212,0.5116560185105891,0.75,0,0.75,0.3648027945300652,0.37206647904249524,0.5662257063530949,0.024906091785072675,0.5413196145680222,2,6,0.14685322398052386,0.18377429364690512,-0.024906091785072675,0.20868038543197776,FALSE
1,1970s,Between guild,Owls,Thrushes,Owls | Thrushes,20,0.5112538488121259,0.5165640047826219,0.5112538488121259,0.5,0,0.5,0.3648027945300652,0.37206647904249524,0.5662257063530949,0.024906091785072675,0.5413196145680222,5,4,0.14645105428206068,-0.06622570635309488,-0.024906091785072675,-0.041319614568022245,FALSE
1,1970s,Between guild,Passerine seedeaters,Tit-like birds,Passerine seedeaters | Tit-like birds,144,0.5109195614911121,0.5458200233611732,0.5444697056473851,0.6041666666666666,0.020833333333333332,0.5833333333333333,0.3648027945300652,0.37206647904249524,0.5662257063530949,0.024906091785072675,0.5413196145680222,12,12,0.14611676696104686,0.03794096031357175,-0.004072758451739343,0.042013718765311014,FALSE
1,1970s,Between guild,Buntings,Wading birds,Buntings | Wading birds,6,0.21872563477772405,0.1289737623602877,0.28983546568978713,0.3333333333333333,0,0.3333333333333333,0.3648027945300652,0.37206647904249524,0.5662257063530949,0.024906091785072675,0.5413196145680222,3,2,-0.14607715975234115,-0.23289237301976157,-0.024906091785072675,-0.20798628123468893,TRUE
1,1970s,Between guild,Dippers,Tit-like birds,Dippers | Tit-like birds,12,0.5104115688920033,0.6002270087075237,0.5104115688920033,0.5833333333333334,0,0.5833333333333334,0.3648027945300652,0.37206647904249524,0.5662257063530949,0.024906091785072675,0.5413196145680222,1,12,0.14560877436193814,0.01710762698023849,-0.024906091785072675,0.042013718765311125,FALSE
1,1970s,Between guild,Dippers,Gallinaceous birds,Dippers | Gallinaceous birds,2,0.5100952454071133,0.5100952454071133,0.5100952454071133,0.5,0,0.5,0.3648027945300652,0.37206647904249524,0.5662257063530949,0.024906091785072675,0.5413196145680222,1,2,0.14529245087704806,-0.06622570635309488,-0.024906091785072675,-0.041319614568022245,TRUE
1,1970s,Between guild,Foliage gleaners,Nigthjars,Foliage gleaners | Nigthjars,9,0.5100104225538225,0.5089035675698279,0.5100104225538225,0.5555555555555556,0,0.5555555555555556,0.3648027945300652,0.37206647904249524,0.5662257063530949,0.024906091785072675,0.5413196145680222,9,1,0.14520762802375725,-0.010670150797539302,-0.024906091785072675,0.014235940987533335,TRUE
1,1970s,Between guild,Omnivorous corvids,Wading birds,Omnivorous corvids | Wading birds,14,0.22030189842748604,0.2856555137505437,0.35497214474761307,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.3648027945300652,0.37206647904249524,0.5662257063530949,0.024906091785072675,0.5413196145680222,7,2,-0.14450089610257916,-0.13765427778166633,0.11795105107207017,-0.25560532885373655,FALSE
1,1970s,Between guild,Aquatic pursuers,Open-land insectivores,Aquatic pursuers | Open-land insectivores,36,0.22253680480830568,0.24961015936776845,0.3125013248768679,0.5,0.05555555555555555,0.4444444444444444,0.3648027945300652,0.37206647904249524,0.5662257063530949,0.024906091785072675,0.5413196145680222,6,6,-0.14226598972175952,-0.06622570635309488,0.030649463770482877,-0.09687517012357783,FALSE
1,1970s,Between guild,Kingfishers,Starlings,Kingfishers | Starlings,1,0.2226733034915483,0.2226733034915483,0.2226733034915483,0,0,0,0.3648027945300652,0.37206647904249524,0.5662257063530949,0.024906091785072675,0.5413196145680222,1,1,-0.1421294910385169,-0.5662257063530949,-0.024906091785072675,-0.5413196145680222,TRUE
1,1970s,Between guild,Dabbling ducks,Low flycatching feeders,Dabbling ducks | Low flycatching feeders,63,0.22327327212383263,0.1622132833207268,0.25173855397762934,0.42857142857142855,0.015873015873015872,0.4126984126984127,0.3648027945300652,0.37206647904249524,0.5662257063530949,0.024906091785072675,0.5413196145680222,7,9,-0.14152952240623257,-0.13765427778166633,-0.009033075912056803,-0.12862120186960957,FALSE
1,1970s,Between guild,Aquatic pursuers,Cuckoos,Aquatic pursuers | Cuckoos,6,0.5058140508464692,0.506283681315324,0.5058140508464692,0.8333333333333334,0,0.8333333333333334,0.3648027945300652,0.37206647904249524,0.5662257063530949,0.024906091785072675,0.5413196145680222,6,1,0.14101125631640404,0.2671076269802385,-0.024906091785072675,0.2920137187653111,TRUE
1,1970s,Between guild,Orioles,Woodpeckers,Orioles | Woodpeckers,5,0.5053769932668236,0.7892817615743243,0.5365943428438956,0.6,0,0.6,0.3648027945300652,0.37206647904249524,0.5662257063530949,0.024906091785072675,0.5413196145680222,1,5,0.14057419873675842,0.033774293646905096,-0.024906091785072675,0.05868038543197773,TRUE
1,1970s,Between guild,Gallinaceous birds,Reedlings,Gallinaceous birds | Reedlings,2,0.22509646101979852,0.22509646101979852,0.22509646101979852,0,0,0,0.3648027945300652,0.37206647904249524,0.5662257063530949,0.024906091785072675,0.5413196145680222,2,1,-0.13970633351026668,-0.5662257063530949,-0.024906091785072675,-0.5413196145680222,TRUE
1,1970s,Between guild,Flycatchers,Marsh warblers,Flycatchers | Marsh warblers,18,0.5041097742260504,0.4827444719874324,0.5041097742260504,1,0,1,0.3648027945300652,0.37206647904249524,0.5662257063530949,0.024906091785072675,0.5413196145680222,3,6,0.1393069796959852,0.4337742936469051,-0.024906091785072675,0.45868038543197776,FALSE
1,1970s,Between guild,Gallinaceous birds,Terns,Gallinaceous birds | Terns,10,0.22577952057531459,0.14702441517303472,0.32032735312156896,0.4,0,0.4,0.3648027945300652,0.37206647904249524,0.5662257063530949,0.024906091785072675,0.5413196145680222,2,5,-0.13902327395475061,-0.16622570635309486,-0.024906091785072675,-0.14131961456802222,FALSE
1,1970s,Between guild,Omnivorous corvids,Thrushes,Omnivorous corvids | Thrushes,28,0.5030427251427516,0.6054805432177177,0.5271392333205543,0.7857142857142857,0,0.7857142857142857,0.3648027945300652,0.37206647904249524,0.5662257063530949,0.024906091785072675,0.5413196145680222,7,4,0.1382399306126864,0.21948857936119082,-0.024906091785072675,0.24439467114626345,FALSE
1,1970s,Between guild,Gallinaceous birds,Gulls,Gallinaceous birds | Gulls,10,0.22669596018480703,0.37421566848309024,0.37154330951891096,0.4,0,0.4,0.3648027945300652,0.37206647904249524,0.5662257063530949,0.024906091785072675,0.5413196145680222,2,5,-0.13810683434525817,-0.16622570635309486,-0.024906091785072675,-0.14131961456802222,FALSE
1,1970s,Between guild,Thrushes,Woodpeckers,Thrushes | Woodpeckers,20,0.5028780505054082,0.5979751654466263,0.5397763837142103,0.6,0,0.6,0.3648027945300652,0.37206647904249524,0.5662257063530949,0.024906091785072675,0.5413196145680222,4,5,0.13807525597534304,0.033774293646905096,-0.024906091785072675,0.05868038543197773,FALSE
1,1970s,Between guild,Diurnal raptors,Shrikes,Diurnal raptors | Shrikes,14,0.5021467503128196,0.4659765987328394,0.5021467503128196,0.5714285714285714,0,0.5714285714285714,0.3648027945300652,0.37206647904249524,0.5662257063530949,0.024906091785072675,0.5413196145680222,7,2,0.13734395578275443,0.005202865075476515,-0.024906091785072675,0.030108956860549152,FALSE
1,1970s,Between guild,Gulls,Omnivorous corvids,Gulls | Omnivorous corvids,35,0.22811084544226734,0.2454699524725595,0.2586934703795493,0.2571428571428571,0,0.2571428571428571,0.3648027945300652,0.37206647904249524,0.5662257063530949,0.024906091785072675,0.5413196145680222,5,7,-0.13669194908779786,-0.30908284921023776,-0.024906091785072675,-0.2841767574251651,FALSE
1,1970s,Between guild,Nigthjars,Owls,Nigthjars | Owls,5,0.5009895973019556,0.3687432236147611,0.5009895973019556,0.4,0,0.4,0.3648027945300652,0.37206647904249524,0.5662257063530949,0.024906091785072675,0.5413196145680222,1,5,0.13618680277189038,-0.16622570635309486,-0.024906091785072675,-0.14131961456802222,TRUE
1,1970s,Between guild,Owls,Shrikes,Owls | Shrikes,10,0.49902738826849397,0.38810717544359086,0.49902738826849397,0.4,0,0.4,0.3648027945300652,0.37206647904249524,0.5662257063530949,0.024906091785072675,0.5413196145680222,5,2,0.13422459373842877,-0.16622570635309486,-0.024906091785072675,-0.14131961456802222,FALSE
1,1970s,Between guild,Starlings,Woodpeckers,Starlings | Woodpeckers,5,0.49847415460030636,0.4061415182987549,0.49847415460030636,0.6,0,0.6,0.3648027945300652,0.37206647904249524,0.5662257063530949,0.024906091785072675,0.5413196145680222,1,5,0.13367136007024116,0.033774293646905096,-0.024906091785072675,0.05868038543197773,TRUE
1,1970s,Between guild,Owls,Terns,Owls | Terns,25,0.23161467674533087,0.1676937177557457,0.2494697644856607,0.28,0,0.28,0.3648027945300652,0.37206647904249524,0.5662257063530949,0.024906091785072675,0.5413196145680222,5,5,-0.13318811778473433,-0.28622570635309486,-0.024906091785072675,-0.2613196145680222,FALSE
1,1970s,Between guild,Gallinaceous birds,Owls,Gallinaceous birds | Owls,10,0.4977951264130538,0.5384750768721712,0.4977951264130538,0.6,0,0.6,0.3648027945300652,0.37206647904249524,0.5662257063530949,0.024906091785072675,0.5413196145680222,2,5,0.1329923318829886,0.033774293646905096,-0.024906091785072675,0.05868038543197773,FALSE
1,1970s,Between guild,Aerial insectivores,Kingfishers,Aerial insectivores | Kingfishers,4,0.23266233322703397,0.19447169845771828,0.23461412844815374,0.25,0,0.25,0.3648027945300652,0.37206647904249524,0.5662257063530949,0.024906091785072675,0.5413196145680222,4,1,-0.13214046130303123,-0.3162257063530949,-0.024906091785072675,-0.29131961456802224,TRUE
1,1970s,Between guild,Plovers,Rails,Plovers | Rails,30,0.4968901745470917,0.4988065534983638,0.4968901745470917,0.9333333333333333,0,0.9333333333333333,0.3648027945300652,0.37206647904249524,0.5662257063530949,0.024906091785072675,0.5413196145680222,6,5,0.13208738001702652,0.36710762698023847,-0.024906091785072675,0.3920137187653111,FALSE
1,1970s,Between guild,Cuckoos,Diving ducks,Cuckoos | Diving ducks,3,0.4959947510546401,0.5528649446871814,0.4959947510546401,1,0,1,0.3648027945300652,0.37206647904249524,0.5662257063530949,0.024906091785072675,0.5413196145680222,1,3,0.13119195652457488,0.4337742936469051,-0.024906091785072675,0.45868038543197776,TRUE
1,1970s,Between guild,Diurnal raptors,Foliage gleaners,Diurnal raptors | Foliage gleaners,63,0.49495098360249024,0.5043001827314063,0.5050496823383006,0.873015873015873,0,0.873015873015873,0.3648027945300652,0.37206647904249524,0.5662257063530949,0.024906091785072675,0.5413196145680222,7,9,0.13014818907242504,0.30679016666277814,-0.024906091785072675,0.3316962584478508,FALSE
1,1970s,Between guild,Tit-like birds,Woodpeckers,Tit-like birds | Woodpeckers,60,0.49493024944964414,0.5595494712849145,0.5310389796697963,0.6,0,0.6,0.3648027945300652,0.37206647904249524,0.5662257063530949,0.024906091785072675,0.5413196145680222,12,5,0.13012745491957894,0.033774293646905096,-0.024906091785072675,0.05868038543197773,FALSE
1,1970s,Between guild,Dippers,Diurnal raptors,Dippers | Diurnal raptors,7,0.4944000322987914,0.5442597156360848,0.4944000322987914,0.5714285714285714,0,0.5714285714285714,0.3648027945300652,0.37206647904249524,0.5662257063530949,0.024906091785072675,0.5413196145680222,1,7,0.12959723776872623,0.005202865075476515,-0.024906091785072675,0.030108956860549152,TRUE
1,1970s,Between guild,Grazing waterfowl,Low flycatching feeders,Grazing waterfowl | Low flycatching feeders,18,0.23574779873770826,0.19152923950702588,0.25832719131994325,0.4444444444444444,0,0.4444444444444444,0.3648027945300652,0.37206647904249524,0.5662257063530949,0.024906091785072675,0.5413196145680222,2,9,-0.12905499579235694,-0.12178126190865046,-0.024906091785072675,-0.09687517012357783,FALSE
1,1970s,Between guild,Nigthjars,Omnivorous corvids,Nigthjars | Omnivorous corvids,7,0.4927250580191159,0.7285118886956117,0.4927250580191159,0.5714285714285714,0,0.5714285714285714,0.3648027945300652,0.37206647904249524,0.5662257063530949,0.024906091785072675,0.5413196145680222,1,7,0.12792226348905072,0.005202865075476515,-0.024906091785072675,0.030108956860549152,TRUE
1,1970s,Between guild,Buntings,Low flycatching feeders,Buntings | Low flycatching feeders,27,0.49246364340659743,0.5624920348941544,0.5185299046530033,0.7037037037037037,0,0.7037037037037037,0.3648027945300652,0.37206647904249524,0.5662257063530949,0.024906091785072675,0.5413196145680222,3,9,0.12766084887653223,0.13747799735060884,-0.024906091785072675,0.16238408913568148,FALSE
1,1970s,Between guild,Low flycatching feeders,Scolopacids,Low flycatching feeders | Scolopacids,81,0.2373317717123555,0.1445034096758416,0.3291416838758683,0.41975308641975306,0.04938271604938271,0.37037037037037035,0.3648027945300652,0.37206647904249524,0.5662257063530949,0.024906091785072675,0.5413196145680222,9,9,-0.1274710228177097,-0.14647261993334182,0.024476624264310038,-0.1709492441976519,FALSE
1,1970s,Between guild,Columbids,Dippers,Columbids | Dippers,4,0.4909122509287892,0.5073861593545634,0.4909122509287892,0.5,0,0.5,0.3648027945300652,0.37206647904249524,0.5662257063530949,0.024906091785072675,0.5413196145680222,4,1,0.126109456398724,-0.06622570635309488,-0.024906091785072675,-0.041319614568022245,TRUE
1,1970s,Between guild,Plovers,Scolopacids,Plovers | Scolopacids,54,0.4902862091705539,0.5683066067625445,0.5463640850685659,0.7592592592592593,0.018518518518518517,0.7407407407407408,0.3648027945300652,0.37206647904249524,0.5662257063530949,0.024906091785072675,0.5413196145680222,6,9,0.12548341464048868,0.19303355290616442,-0.006387573266554158,0.19942112617271857,FALSE
1,1970s,Between guild,Aerial insectivores,Grazing waterfowl,Aerial insectivores | Grazing waterfowl,8,0.24162013616200342,0.2866650907878398,0.2725061824885285,0.625,0,0.625,0.3648027945300652,0.37206647904249524,0.5662257063530949,0.024906091785072675,0.5413196145680222,4,2,-0.12318265836806178,0.05877429364690512,-0.024906091785072675,0.08368038543197776,TRUE
1,1970s,Between guild,Gallinaceous birds,Shrikes,Gallinaceous birds | Shrikes,4,0.4878608137678483,0.4539925220823805,0.4878608137678483,0.75,0,0.75,0.3648027945300652,0.37206647904249524,0.5662257063530949,0.024906091785072675,0.5413196145680222,2,2,0.12305801923778309,0.18377429364690512,-0.024906091785072675,0.20868038543197776,TRUE
1,1970s,Between guild,Diving ducks,Marsh warblers,Diving ducks | Marsh warblers,18,0.48762614333368864,0.6674596477481185,0.5186863614482239,0.6666666666666666,0,0.6666666666666666,0.3648027945300652,0.37206647904249524,0.5662257063530949,0.024906091785072675,0.5413196145680222,3,6,0.12282334880362344,0.10044096031357175,-0.024906091785072675,0.12534705209864438,FALSE
1,1970s,Between guild,Kingfishers,Passerine seedeaters,Kingfishers | Passerine seedeaters,12,0.24401688827221246,0.19762594929114036,0.2699236336036851,0.3333333333333333,0,0.3333333333333333,0.3648027945300652,0.37206647904249524,0.5662257063530949,0.024906091785072675,0.5413196145680222,1,12,-0.12078590625785274,-0.23289237301976157,-0.024906091785072675,-0.20798628123468893,FALSE
1,1970s,Between guild,Marsh warblers,Orioles,Marsh warblers | Orioles,6,0.2442137741975229,0.21234438637359945,0.24829982662072875,0.5,0,0.5,0.3648027945300652,0.37206647904249524,0.5662257063530949,0.024906091785072675,0.5413196145680222,6,1,-0.12058902033254229,-0.06622570635309488,-0.024906091785072675,-0.041319614568022245,TRUE
1,1970s,Between guild,Aquatic pursuers,Orioles,Aquatic pursuers | Orioles,6,0.24424115770638097,0.1725394548331956,0.2687909996373063,0.3333333333333333,0,0.3333333333333333,0.3648027945300652,0.37206647904249524,0.5662257063530949,0.024906091785072675,0.5413196145680222,6,1,-0.12056163682368423,-0.23289237301976157,-0.024906091785072675,-0.20798628123468893,TRUE
1,1970s,Between guild,Aquatic pursuers,Diving ducks,Aquatic pursuers | Diving ducks,18,0.48514704846666024,0.6381719313934933,0.5550415710854245,0.6111111111111112,0,0.6111111111111112,0.3648027945300652,0.37206647904249524,0.5662257063530949,0.024906091785072675,0.5413196145680222,6,3,0.12034425393659504,0.04488540475801628,-0.024906091785072675,0.06979149654308892,FALSE
1,1970s,Between guild,Aerial insectivores,Open-land insectivores,Aerial insectivores | Open-land insectivores,24,0.4850316721729396,0.5164465864661881,0.4961433046952741,0.75,0,0.75,0.3648027945300652,0.37206647904249524,0.5662257063530949,0.024906091785072675,0.5413196145680222,4,6,0.12022887764287438,0.18377429364690512,-0.024906091785072675,0.20868038543197776,FALSE
1,1970s,Between guild,Dabbling ducks,Kingfishers,Dabbling ducks | Kingfishers,7,0.2448816158924536,0.2409522340891962,0.25519690314152604,0.5714285714285714,0,0.5714285714285714,0.3648027945300652,0.37206647904249524,0.5662257063530949,0.024906091785072675,0.5413196145680222,7,1,-0.11992117863761159,0.005202865075476515,-0.024906091785072675,0.030108956860549152,TRUE
