grouping_type,atlas,period,group_pair_type,group_1,group_2,group_pair,support_class,n_class_pairs,n_group_pairs,observed_prop,atlas_prop,observed_minus_atlas_prop,unstable_small_pair_count,bootstrap_mean,bootstrap_median,bootstrap_lower_80,bootstrap_upper_80,bootstrap_lower_95,bootstrap_upper_95
foraging_guild,2,1990s,Between group,Columbids,Gallinaceous birds,Columbids | Gallinaceous birds,Supported positive,6,8,0.75,0.6518863302302793,0.09811366976972069,TRUE,0.75,0.75,0.75,0.75,0.75,0.75
foraging_guild,2,1990s,Between group,Columbids,Grazing waterfowl,Columbids | Grazing waterfowl,Supported positive,6,8,0.75,0.6518863302302793,0.09811366976972069,TRUE,0.75,0.75,0.75,0.75,0.75,0.75
foraging_guild,2,1990s,Between group,Columbids,Gulls,Columbids | Gulls,Supported positive,10,20,0.5,0.6518863302302793,-0.1518863302302793,FALSE,0.5,0.5,0.5,0.5,0.5,0.5
foraging_guild,2,1990s,Between group,Columbids,Kingfishers,Columbids | Kingfishers,Supported positive,2,4,0.5,0.6518863302302793,-0.1518863302302793,TRUE,0.5,0.5,0.5,0.5,0.5,0.5
foraging_guild,2,1990s,Between group,Columbids,Low flycatching feeders,Columbids | Low flycatching feeders,Supported positive,29,36,0.8055555555555556,0.6518863302302793,0.15366922532527627,FALSE,0.7988888888888832,0.8055555555555556,0.7777777777777778,0.8055555555555556,0.75,0.8055555555555556
foraging_guild,2,1990s,Between group,Columbids,Marsh warblers,Columbids | Marsh warblers,Supported positive,13,24,0.5416666666666666,0.6518863302302793,-0.11021966356361268,FALSE,0.541875000000005,0.5416666666666666,0.5416666666666666,0.5416666666666666,0.5416666666666666,0.5416666666666666
foraging_guild,2,1990s,Between group,Columbids,Nigthjars,Columbids | Nigthjars,Supported positive,3,4,0.75,0.6518863302302793,0.09811366976972069,TRUE,0.66225,0.75,0.5,0.75,0.5,0.75
foraging_guild,2,1990s,Between group,Columbids,Omnivorous corvids,Columbids | Omnivorous corvids,Supported positive,20,28,0.7142857142857143,0.6518863302302793,0.06239938405543499,FALSE,0.714964285714276,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143
foraging_guild,2,1990s,Between group,Columbids,Open-land insectivores,Columbids | Open-land insectivores,Supported positive,15,24,0.625,0.6518863302302793,-0.02688633023027931,FALSE,0.5967499999999992,0.5833333333333334,0.5833333333333334,0.625,0.5416666666666666,0.625
foraging_guild,2,1990s,Between group,Columbids,Orioles,Columbids | Orioles,Supported positive,3,4,0.75,0.6518863302302793,0.09811366976972069,TRUE,0.75,0.75,0.75,0.75,0.75,0.75
foraging_guild,2,1990s,Between group,Columbids,Owls,Columbids | Owls,Supported positive,7,20,0.35,0.6518863302302793,-0.30188633023027933,FALSE,0.37269999999999975,0.35,0.35,0.4,0.35,0.4
foraging_guild,2,1990s,Between group,Columbids,Passerine seedeaters,Columbids | Passerine seedeaters,Supported positive,39,48,0.8125,0.6518863302302793,0.1606136697697207,FALSE,0.8040416666666641,0.8125,0.7916666666666666,0.8333333333333334,0.7708333333333334,0.8333333333333334
foraging_guild,2,1990s,Between group,Columbids,Plovers,Columbids | Plovers,Supported positive,12,24,0.5,0.6518863302302793,-0.1518863302302793,FALSE,0.5002083333333335,0.5,0.5,0.5,0.5,0.5
foraging_guild,2,1990s,Between group,Columbids,Rails,Columbids | Rails,Supported positive,13,20,0.65,0.6518863302302793,-0.0018863302302792873,FALSE,0.6499999999999878,0.65,0.65,0.65,0.65,0.65
foraging_guild,2,1990s,Between group,Columbids,Reedlings,Columbids | Reedlings,Supported positive,3,4,0.75,0.6518863302302793,0.09811366976972069,TRUE,0.75,0.75,0.75,0.75,0.75,0.75
foraging_guild,2,1990s,Between group,Columbids,Scolopacids,Columbids | Scolopacids,Supported positive,20,36,0.5555555555555556,0.6518863302302793,-0.09633077467472373,FALSE,0.5486944444444377,0.5555555555555556,0.5277777777777778,0.5555555555555556,0.5277777777777778,0.5833333333333334
foraging_guild,2,1990s,Between group,Columbids,Shrikes,Columbids | Shrikes,Supported positive,4,8,0.5,0.6518863302302793,-0.1518863302302793,TRUE,0.5,0.5,0.5,0.5,0.5,0.5
foraging_guild,2,1990s,Between group,Columbids,Starlings,Columbids | Starlings,Supported positive,3,4,0.75,0.6518863302302793,0.09811366976972069,TRUE,0.75,0.75,0.75,0.75,0.75,0.75
foraging_guild,2,1990s,Between group,Columbids,Terns,Columbids | Terns,Supported positive,9,20,0.45,0.6518863302302793,-0.2018863302302793,FALSE,0.4441499999999925,0.45,0.4,0.45,0.4,0.45
foraging_guild,2,1990s,Between group,Columbids,Thrushes,Columbids | Thrushes,Supported positive,12,16,0.75,0.6518863302302793,0.09811366976972069,FALSE,0.75,0.75,0.75,0.75,0.75,0.75
foraging_guild,2,1990s,Between group,Columbids,Tit-like birds,Columbids | Tit-like birds,Supported positive,33,48,0.6875,0.6518863302302793,0.03561366976972069,FALSE,0.6996666666666681,0.6875,0.6875,0.7083333333333334,0.6875,0.7291666666666666
foraging_guild,2,1990s,Between group,Columbids,Wading birds,Columbids | Wading birds,Supported positive,3,8,0.375,0.6518863302302793,-0.2768863302302793,TRUE,0.374625,0.375,0.375,0.375,0.375,0.375
foraging_guild,2,1990s,Between group,Columbids,Woodpeckers,Columbids | Woodpeckers,Supported positive,14,20,0.7,0.6518863302302793,0.048113669769720646,FALSE,0.7000000000000064,0.7,0.7,0.7,0.7,0.7
foraging_guild,2,1990s,Between group,Cuckoos,Dabbling ducks,Cuckoos | Dabbling ducks,Supported positive,7,7,1,0.6518863302302793,0.3481136697697207,TRUE,1,1,1,1,1,1
foraging_guild,2,1990s,Between group,Cuckoos,Dippers,Cuckoos | Dippers,Supported positive,0,1,0,0.6518863302302793,-0.6518863302302793,TRUE,0,0,0,0,0,0
foraging_guild,2,1990s,Between group,Cuckoos,Diurnal raptors,Cuckoos | Diurnal raptors,Supported positive,6,7,0.8571428571428571,0.6518863302302793,0.20525652691257779,TRUE,0.8571428571428638,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571
foraging_guild,2,1990s,Between group,Cuckoos,Diving ducks,Cuckoos | Diving ducks,Supported positive,2,3,0.6666666666666666,0.6518863302302793,0.01478033643638732,TRUE,0.6666666666666636,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
foraging_guild,2,1990s,Between group,Cuckoos,Flycatchers,Cuckoos | Flycatchers,Supported positive,2,3,0.6666666666666666,0.6518863302302793,0.01478033643638732,TRUE,0.6666666666666636,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
foraging_guild,2,1990s,Between group,Cuckoos,Foliage gleaners,Cuckoos | Foliage gleaners,Supported positive,9,9,1,0.6518863302302793,0.3481136697697207,TRUE,1,1,1,1,1,1
foraging_guild,2,1990s,Between group,Cuckoos,Gallinaceous birds,Cuckoos | Gallinaceous birds,Supported positive,2,2,1,0.6518863302302793,0.3481136697697207,TRUE,1,1,1,1,1,1
foraging_guild,2,1990s,Between group,Cuckoos,Grazing waterfowl,Cuckoos | Grazing waterfowl,Supported positive,2,2,1,0.6518863302302793,0.3481136697697207,TRUE,1,1,1,1,1,1
foraging_guild,2,1990s,Between group,Cuckoos,Gulls,Cuckoos | Gulls,Supported positive,2,5,0.4,0.6518863302302793,-0.2518863302302793,TRUE,0.4025999999999943,0.4,0.4,0.4,0.4,0.4
foraging_guild,2,1990s,Between group,Cuckoos,Kingfishers,Cuckoos | Kingfishers,Supported positive,1,1,1,0.6518863302302793,0.3481136697697207,TRUE,1,1,1,1,1,1
foraging_guild,2,1990s,Between group,Cuckoos,Low flycatching feeders,Cuckoos | Low flycatching feeders,Supported positive,9,9,1,0.6518863302302793,0.3481136697697207,TRUE,1,1,1,1,1,1
foraging_guild,2,1990s,Between group,Cuckoos,Marsh warblers,Cuckoos | Marsh warblers,Supported positive,6,6,1,0.6518863302302793,0.3481136697697207,TRUE,1,1,1,1,1,1
foraging_guild,2,1990s,Between group,Cuckoos,Nigthjars,Cuckoos | Nigthjars,Supported positive,0,1,0,0.6518863302302793,-0.6518863302302793,TRUE,0,0,0,0,0,0
foraging_guild,2,1990s,Between group,Cuckoos,Omnivorous corvids,Cuckoos | Omnivorous corvids,Supported positive,7,7,1,0.6518863302302793,0.3481136697697207,TRUE,1,1,1,1,1,1
foraging_guild,2,1990s,Between group,Cuckoos,Open-land insectivores,Cuckoos | Open-land insectivores,Supported positive,4,6,0.6666666666666666,0.6518863302302793,0.01478033643638732,TRUE,0.6664999999999971,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
foraging_guild,2,1990s,Between group,Cuckoos,Orioles,Cuckoos | Orioles,Supported positive,1,1,1,0.6518863302302793,0.3481136697697207,TRUE,1,1,1,1,1,1
foraging_guild,2,1990s,Between group,Cuckoos,Owls,Cuckoos | Owls,Supported positive,2,5,0.4,0.6518863302302793,-0.2518863302302793,TRUE,0.39999999999999436,0.4,0.4,0.4,0.4,0.4
foraging_guild,2,1990s,Between group,Cuckoos,Passerine seedeaters,Cuckoos | Passerine seedeaters,Supported positive,12,12,1,0.6518863302302793,0.3481136697697207,FALSE,1,1,1,1,1,1
foraging_guild,2,1990s,Between group,Cuckoos,Plovers,Cuckoos | Plovers,Supported positive,5,6,0.8333333333333334,0.6518863302302793,0.18144700310305406,TRUE,0.8333333333333433,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334
foraging_guild,2,1990s,Between group,Cuckoos,Rails,Cuckoos | Rails,Supported positive,5,5,1,0.6518863302302793,0.3481136697697207,TRUE,0.9973999999999997,1,1,1,1,1
foraging_guild,2,1990s,Between group,Cuckoos,Reedlings,Cuckoos | Reedlings,Supported positive,1,1,1,0.6518863302302793,0.3481136697697207,TRUE,1,1,1,1,1,1
foraging_guild,2,1990s,Between group,Cuckoos,Scolopacids,Cuckoos | Scolopacids,Supported positive,9,9,1,0.6518863302302793,0.3481136697697207,TRUE,0.9944444444444455,1,1,1,0.8888888888888888,1
foraging_guild,2,1990s,Between group,Cuckoos,Shrikes,Cuckoos | Shrikes,Supported positive,1,2,0.5,0.6518863302302793,-0.1518863302302793,TRUE,0.5,0.5,0.5,0.5,0.5,0.5
foraging_guild,2,1990s,Between group,Cuckoos,Starlings,Cuckoos | Starlings,Supported positive,1,1,1,0.6518863302302793,0.3481136697697207,TRUE,1,1,1,1,1,1
foraging_guild,2,1990s,Between group,Cuckoos,Terns,Cuckoos | Terns,Supported positive,5,5,1,0.6518863302302793,0.3481136697697207,TRUE,0.9351999999999947,1,0.8,1,0.8,1
foraging_guild,2,1990s,Between group,Cuckoos,Thrushes,Cuckoos | Thrushes,Supported positive,4,4,1,0.6518863302302793,0.3481136697697207,TRUE,1,1,1,1,1,1
foraging_guild,2,1990s,Between group,Cuckoos,Tit-like birds,Cuckoos | Tit-like birds,Supported positive,12,12,1,0.6518863302302793,0.3481136697697207,FALSE,0.9963333333333327,1,1,1,0.9166666666666666,1
foraging_guild,2,1990s,Between group,Cuckoos,Wading birds,Cuckoos | Wading birds,Supported positive,2,2,1,0.6518863302302793,0.3481136697697207,TRUE,1,1,1,1,1,1
foraging_guild,2,1990s,Between group,Cuckoos,Woodpeckers,Cuckoos | Woodpeckers,Supported positive,4,5,0.8,0.6518863302302793,0.14811366976972073,TRUE,0.7533999999999963,0.8,0.6,0.8,0.6,0.8
foraging_guild,2,1990s,Within group,Dabbling ducks,Dabbling ducks,Dabbling ducks,Supported positive,21,21,1,0.6518863302302793,0.3481136697697207,FALSE,1,1,1,1,1,1
foraging_guild,2,1990s,Between group,Dabbling ducks,Dippers,Dabbling ducks | Dippers,Supported positive,0,7,0,0.6518863302302793,-0.6518863302302793,TRUE,0,0,0,0,0,0
foraging_guild,2,1990s,Between group,Dabbling ducks,Diurnal raptors,Dabbling ducks | Diurnal raptors,Supported positive,31,49,0.6326530612244898,0.6518863302302793,-0.019233269005789477,FALSE,0.6312244897959214,0.6326530612244898,0.6326530612244898,0.6326530612244898,0.6122448979591837,0.6326530612244898
foraging_guild,2,1990s,Between group,Dabbling ducks,Diving ducks,Dabbling ducks | Diving ducks,Supported positive,20,21,0.9523809523809523,0.6518863302302793,0.300494622150673,FALSE,0.9717142857142911,0.9523809523809523,0.9523809523809523,1,0.9523809523809523,1
foraging_guild,2,1990s,Between group,Dabbling ducks,Flycatchers,Dabbling ducks | Flycatchers,Supported positive,10,21,0.47619047619047616,0.6518863302302793,-0.17569585403980315,FALSE,0.4699523809523851,0.47619047619047616,0.42857142857142855,0.47619047619047616,0.42857142857142855,0.47619047619047616
foraging_guild,2,1990s,Between group,Dabbling ducks,Foliage gleaners,Dabbling ducks | Foliage gleaners,Supported positive,48,63,0.7619047619047619,0.6518863302302793,0.11001843167448255,FALSE,0.7546825396825402,0.7619047619047619,0.746031746031746,0.7619047619047619,0.7301587301587301,0.7777777777777778
foraging_guild,2,1990s,Between group,Dabbling ducks,Gallinaceous birds,Dabbling ducks | Gallinaceous birds,Supported positive,11,14,0.7857142857142857,0.6518863302302793,0.1338279554840064,FALSE,0.789214285714299,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.8571428571428571
foraging_guild,2,1990s,Between group,Dabbling ducks,Grazing waterfowl,Dabbling ducks | Grazing waterfowl,Supported positive,14,14,1,0.6518863302302793,0.3481136697697207,FALSE,1,1,1,1,1,1
foraging_guild,2,1990s,Between group,Dabbling ducks,Gulls,Dabbling ducks | Gulls,Supported positive,34,35,0.9714285714285714,0.6518863302302793,0.3195422411982921,FALSE,0.971399999999985,0.9714285714285714,0.9714285714285714,0.9714285714285714,0.9714285714285714,0.9714285714285714
foraging_guild,2,1990s,Between group,Dabbling ducks,Kingfishers,Dabbling ducks | Kingfishers,Supported positive,5,7,0.7142857142857143,0.6518863302302793,0.06239938405543499,TRUE,0.7142857142857043,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143
foraging_guild,2,1990s,Between group,Dabbling ducks,Low flycatching feeders,Dabbling ducks | Low flycatching feeders,Supported positive,45,63,0.7142857142857143,0.6518863302302793,0.06239938405543499,FALSE,0.7104444444444353,0.7142857142857143,0.6984126984126984,0.7301587301587301,0.6984126984126984,0.7301587301587301
foraging_guild,2,1990s,Between group,Dabbling ducks,Marsh warblers,Dabbling ducks | Marsh warblers,Supported positive,42,42,1,0.6518863302302793,0.3481136697697207,FALSE,1,1,1,1,1,1
foraging_guild,2,1990s,Between group,Dabbling ducks,Nigthjars,Dabbling ducks | Nigthjars,Supported positive,1,7,0.14285714285714285,0.6518863302302793,-0.5090291873731365,TRUE,0.14314285714285552,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
foraging_guild,2,1990s,Between group,Dabbling ducks,Omnivorous corvids,Dabbling ducks | Omnivorous corvids,Supported positive,33,49,0.673469387755102,0.6518863302302793,0.021583057524822702,FALSE,0.6693469387755066,0.673469387755102,0.6530612244897959,0.673469387755102,0.6530612244897959,0.6938775510204082
foraging_guild,2,1990s,Between group,Dabbling ducks,Open-land insectivores,Dabbling ducks | Open-land insectivores,Supported positive,24,42,0.5714285714285714,0.6518863302302793,-0.08045775880170791,FALSE,0.5668809523809458,0.5714285714285714,0.5476190476190477,0.5714285714285714,0.5476190476190477,0.5714285714285714
foraging_guild,2,1990s,Between group,Dabbling ducks,Orioles,Dabbling ducks | Orioles,Supported positive,3,7,0.42857142857142855,0.6518863302302793,-0.22331490165885076,TRUE,0.4285714285714319,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855
foraging_guild,2,1990s,Between group,Dabbling ducks,Owls,Dabbling ducks | Owls,Supported positive,19,35,0.5428571428571428,0.6518863302302793,-0.1090291873731365,FALSE,0.5317142857142888,0.5428571428571428,0.5142857142857142,0.5428571428571428,0.5142857142857142,0.5714285714285714
foraging_guild,2,1990s,Between group,Dabbling ducks,Passerine seedeaters,Dabbling ducks | Passerine seedeaters,Supported positive,58,84,0.6904761904761905,0.6518863302302793,0.038589860245911156,FALSE,0.6823214285714316,0.6785714285714286,0.6666666666666666,0.7023809523809523,0.6547619047619048,0.7023809523809523
foraging_guild,2,1990s,Between group,Dabbling ducks,Plovers,Dabbling ducks | Plovers,Supported positive,35,42,0.8333333333333334,0.6518863302302793,0.18144700310305406,FALSE,0.8410952380952469,0.8333333333333334,0.8333333333333334,0.8571428571428571,0.8333333333333334,0.8571428571428571
foraging_guild,2,1990s,Between group,Dabbling ducks,Rails,Dabbling ducks | Rails,Supported positive,28,35,0.8,0.6518863302302793,0.14811366976972073,FALSE,0.7999999999999887,0.8,0.8,0.8,0.8,0.8
