atlas,period,guild_pair_type,guild_1,guild_2,guild_pair,n_pairs,unstable_small_pair_count,metric,observed_value,expected_null_mean,expected_null_sd,null_lower_95,null_upper_95,empirical_p_upper,empirical_p_lower,observed_minus_expected,permutation_z,empirical_p_two_sided,fdr_p,fdr_0_05
1,1970s,Between guild,Dippers,Terns,Dippers | Terns,5,TRUE,mean_omega,-0.01616201820721615,0.36237291220869344,0.17670156201291587,-0.012893415280146384,0.6900217174551435,0.976,0.025,-0.3785349304159096,-2.1422274149916163,0.05,0.18886509635974305,FALSE
1,1970s,Between guild,Rails,Terns,Rails | Terns,25,FALSE,mean_omega,0.5268923535236262,0.3580263452744686,0.08607182996796797,0.17231021584823944,0.5258718913668835,0.025,0.976,0.1688660082491576,1.9619195770788405,0.05,0.18886509635974305,FALSE
1,1970s,Between guild,Buntings,Thrushes,Buntings | Thrushes,12,FALSE,mean_omega,0.5839668566411751,0.37043028699621877,0.11561899451897466,0.13550489312692288,0.5814765221875081,0.026,0.975,0.21353656964495632,1.8468986911135268,0.052,0.19149895615866386,FALSE
1,1970s,Between guild,Cuckoos,Dabbling ducks,Cuckoos | Dabbling ducks,7,TRUE,mean_omega,0.6471237323981245,0.3576793382336414,0.15842736156149953,0.0351211839973917,0.6464289008772299,0.026,0.975,0.2894443941644831,1.826984880084141,0.052,0.19149895615866386,FALSE
1,1970s,Between guild,Marsh warblers,Nigthjars,Marsh warblers | Nigthjars,6,TRUE,mean_omega,0.014305552121139337,0.3725071530857942,0.16575585966971793,0.016913143176557007,0.6634643942395936,0.975,0.026,-0.35820160096465486,-2.1610192344234513,0.052,0.19149895615866386,FALSE
1,1970s,Between guild,Diving ducks,Gulls,Diving ducks | Gulls,15,FALSE,mean_omega,0.5615873416301811,0.36208309247166537,0.10204670721742345,0.16369738097638814,0.5624748766229591,0.027,0.974,0.19950424915851572,1.955028776513549,0.054,0.19479754601226995,FALSE
1,1970s,Between guild,Omnivorous corvids,Tit-like birds,Omnivorous corvids | Tit-like birds,84,FALSE,mean_omega,0.48132441575853496,0.3657701236402101,0.05527149199712574,0.2579286906955324,0.4817562008208601,0.027,0.974,0.11555429211832485,2.090667140382857,0.054,0.19479754601226995,FALSE
1,1970s,Between guild,Reedlings,Thrushes,Reedlings | Thrushes,4,TRUE,mean_omega,-0.028603757953697136,0.37419127744904884,0.18151885276649873,-0.029107572303374008,0.7074097717141961,0.974,0.027,-0.40279503540274597,-2.219025898763757,0.054,0.19479754601226995,FALSE
1,1970s,Within guild,Terns,Terns,Terns,10,FALSE,mean_omega,0.6320611140423743,0.3599516370044258,0.13080510909365017,0.11744354500336993,0.6392670494040034,0.027,0.974,0.2721094770379485,2.080266427843665,0.054,0.19479754601226995,FALSE
1,1970s,Between guild,Buntings,Terns,Buntings | Terns,15,FALSE,mean_omega,0.1473313280873085,0.3672027895940461,0.10819980561529416,0.1454931047089573,0.5816440383672248,0.973,0.028,-0.21987146150673761,-2.03208739846071,0.056,0.1987605633802817,FALSE
1,1970s,Between guild,Nigthjars,Scolopacids,Nigthjars | Scolopacids,9,TRUE,mean_omega,0.06532904651480928,0.36642402708496463,0.1432285276925068,0.061890808992776145,0.6159249954761459,0.973,0.028,-0.3010949805701554,-2.1021997881355556,0.056,0.1987605633802817,FALSE
1,1970s,Between guild,Plovers,Shrikes,Plovers | Shrikes,12,FALSE,mean_omega,0.13890332250597454,0.36733290640049304,0.11713166028398747,0.1318300883841444,0.5905371154334711,0.973,0.028,-0.2284295838945185,-1.9501950483813475,0.056,0.1987605633802817,FALSE
1,1970s,Between guild,Starlings,Tit-like birds,Starlings | Tit-like birds,12,FALSE,mean_omega,0.5917990497930437,0.36044411949886807,0.13569350536683802,0.0744620874518395,0.5951042946898526,0.028,0.973,0.2313549302941756,1.7049816029788862,0.056,0.1987605633802817,FALSE
1,1970s,Between guild,Aquatic pursuers,Shrikes,Aquatic pursuers | Shrikes,12,FALSE,mean_omega,0.12546808326705625,0.360435909659702,0.1196581981295217,0.11150801795756025,0.5883133677819621,0.972,0.029,-0.23496782639264577,-1.9636584042349474,0.058,0.203,FALSE
1,1970s,Between guild,Foliage gleaners,Orioles,Foliage gleaners | Orioles,9,TRUE,mean_omega,0.6156173620551783,0.3672094343429244,0.14768548094385997,0.053013230570443166,0.622248772842705,0.029,0.972,0.24840792771225384,1.6820064242244757,0.058,0.203,FALSE
1,1970s,Between guild,Grazing waterfowl,Tit-like birds,Grazing waterfowl | Tit-like birds,24,FALSE,mean_omega,0.18584662256176182,0.37024662018408505,0.09674520361634378,0.18417744544482512,0.5712059453942272,0.972,0.029,-0.18439999762232323,-1.9060376197417126,0.058,0.203,FALSE
1,1970s,Within guild,Omnivorous corvids,Omnivorous corvids,Omnivorous corvids,21,FALSE,mean_omega,0.5682474180405931,0.365176953936076,0.10148750118828383,0.1841159166819108,0.5742780799666675,0.029,0.972,0.20307046410451707,2.000940625464532,0.058,0.203,FALSE
1,1970s,Between guild,Buntings,Passerine seedeaters,Buntings | Passerine seedeaters,36,FALSE,mean_omega,0.5256353498695467,0.3719801450999298,0.0820526580894023,0.20728664133211144,0.5295394133314082,0.03,0.971,0.15365520476961692,1.8726414030633651,0.06,0.20671874999999998,FALSE
1,1970s,Between guild,Dippers,Gulls,Dippers | Gulls,5,TRUE,mean_omega,-0.006031126062187958,0.3526012081749952,0.17962148498588004,-0.022409097507749953,0.6781248785532639,0.971,0.03,-0.35863233423718316,-1.9966004304294394,0.06,0.20671874999999998,FALSE
1,1970s,Within guild,Flycatchers,Flycatchers,Flycatchers,3,TRUE,mean_omega,0.7904110646727888,0.3639415546311254,0.2115427823796677,-0.029497802285640615,0.812699281374202,0.03,0.972,0.4264695100416634,2.0159965055023936,0.06,0.20671874999999998,FALSE
1,1970s,Between guild,Diurnal raptors,Tit-like birds,Diurnal raptors | Tit-like birds,84,FALSE,mean_omega,0.47337752476468903,0.3644178259182003,0.05647967095033555,0.25528888087120627,0.47500368463838094,0.031,0.97,0.1089596988464887,1.929184377548881,0.062,0.21154352030947776,FALSE
1,1970s,Between guild,Diving ducks,Plovers,Diving ducks | Plovers,18,FALSE,mean_omega,0.5489785694212821,0.3644923057556463,0.09840939770672533,0.17484269893286822,0.5581589356859291,0.031,0.97,0.1844862636656358,1.8746813613820945,0.062,0.21154352030947776,FALSE
1,1970s,Between guild,Aquatic pursuers,Open-land insectivores,Aquatic pursuers | Open-land insectivores,36,FALSE,mean_omega,0.22253680480830568,0.36239194761356996,0.07543726788932453,0.21492567503424156,0.5023357829190702,0.968,0.033,-0.1398551428052643,-1.853926404260139,0.066,0.2205,FALSE
1,1970s,Between guild,Diurnal raptors,Flycatchers,Diurnal raptors | Flycatchers,21,FALSE,mean_omega,0.5535928078431624,0.36382289571817084,0.10150321720001532,0.15784774394235737,0.5599014734421625,0.033,0.968,0.1897699121249916,1.8695950469337732,0.066,0.2205,FALSE
1,1970s,Between guild,Flycatchers,Open-land insectivores,Flycatchers | Open-land insectivores,18,FALSE,mean_omega,0.5360049517049026,0.3615535491667555,0.09841022395980369,0.15362945784724416,0.546467170878133,0.033,0.968,0.17445140253814712,1.7726959203893586,0.066,0.2205,FALSE
1,1970s,Between guild,Foliage gleaners,Starlings,Foliage gleaners | Starlings,9,TRUE,mean_omega,0.6154857066363908,0.364827939626269,0.14587228704831454,0.059519884500311995,0.6267766726433399,0.034,0.967,0.25065776701012177,1.7183371295680112,0.068,0.22420934579439253,FALSE
1,1970s,Between guild,Gulls,Open-land insectivores,Gulls | Open-land insectivores,30,FALSE,mean_omega,0.20749861292622424,0.36407547214884955,0.08338005667631435,0.19227707655514706,0.5322848198540614,0.967,0.034,-0.15657685922262532,-1.8778694266239793,0.068,0.22420934579439253,FALSE
1,1970s,Between guild,Gulls,Orioles,Gulls | Orioles,5,TRUE,mean_omega,0.052476581570866127,0.36751244930759824,0.16866167085328101,0.03863310279707483,0.6653182595539662,0.967,0.034,-0.3150358677367321,-1.8678569122606532,0.068,0.22420934579439253,FALSE
1,1970s,Between guild,Aquatic pursuers,Gallinaceous birds,Aquatic pursuers | Gallinaceous birds,12,FALSE,mean_omega,0.1470935102577918,0.36160947707577207,0.1183139277695988,0.12177867291179048,0.5795487005575749,0.965,0.036,-0.21451596681798027,-1.8131083200595166,0.072,0.23092363636363633,FALSE
1,1970s,Between guild,Passerine seedeaters,Starlings,Passerine seedeaters | Starlings,12,FALSE,mean_omega,0.5924421167526495,0.36335224949654643,0.13328045763059856,0.10385163841919053,0.6001160493850871,0.036,0.965,0.22908986725610303,1.7188556471726018,0.072,0.23092363636363633,FALSE
1,1970s,Between guild,Plovers,Scolopacids,Plovers | Scolopacids,54,FALSE,mean_omega,0.4902862091705539,0.3671974458954432,0.06531900292933204,0.23490581883862516,0.49644401238426017,0.036,0.965,0.1230887632751107,1.8844250180652506,0.072,0.23092363636363633,FALSE
1,1970s,Within guild,Thrushes,Thrushes,Thrushes,6,TRUE,mean_omega,0.642044383230983,0.3665302792941165,0.15061071747109592,0.09761951958623236,0.6871444030279862,0.039,0.962,0.2755141039368665,1.8293127379181437,0.078,0.24096672504378286,FALSE
1,1970s,Between guild,Aquatic pursuers,Owls,Aquatic pursuers | Owls,30,FALSE,mean_omega,0.21689017021934778,0.36372480569846494,0.08070698208439074,0.20212184710107925,0.5140592186963735,0.96,0.041,-0.14683463547911715,-1.819354802854361,0.082,0.24853608247422682,FALSE
1,1970s,Between guild,Columbids,Reedlings,Columbids | Reedlings,4,TRUE,mean_omega,0.04955506123473763,0.3750885388615216,0.17863607857859656,0.019019590390717007,0.6977017856036845,0.96,0.041,-0.325533477626784,-1.8223277191094143,0.082,0.24853608247422682,FALSE
1,1970s,Between guild,Low flycatching feeders,Plovers,Low flycatching feeders | Plovers,54,FALSE,mean_omega,0.25628846525520593,0.36860235424478655,0.06568340861433565,0.24612201878997064,0.4989245166241661,0.96,0.041,-0.11231388898958061,-1.709927839601608,0.082,0.24853608247422682,FALSE
1,1970s,Between guild,Buntings,Open-land insectivores,Buntings | Open-land insectivores,18,FALSE,mean_omega,0.5395986300684282,0.3685469423874949,0.10278348644830594,0.16451613159222778,0.5663696636954388,0.042,0.959,0.17105168768093332,1.6641942552412081,0.084,0.2511457627118644,FALSE
1,1970s,Between guild,Dabbling ducks,Orioles,Dabbling ducks | Orioles,7,TRUE,mean_omega,0.062286561557431244,0.36599376987156007,0.16227437884089221,0.032024463735349826,0.6352306620068828,0.959,0.042,-0.30370720831412884,-1.8715659889347631,0.084,0.2511457627118644,FALSE
1,1970s,Between guild,Foliage gleaners,Grazing waterfowl,Foliage gleaners | Grazing waterfowl,18,FALSE,mean_omega,0.1673376439893515,0.3655693036169238,0.10754482937314981,0.13088521659277394,0.5728022873492761,0.959,0.042,-0.1982316596275723,-1.8432467723740127,0.084,0.2511457627118644,FALSE
1,1970s,Between guild,Gulls,Owls,Gulls | Owls,25,FALSE,mean_omega,0.2091853404476369,0.3609320286644966,0.08613861659284952,0.18647659063097477,0.5322613424518498,0.959,0.042,-0.1517466882168597,-1.761656899298942,0.084,0.2511457627118644,FALSE
1,1970s,Between guild,Grazing waterfowl,Omnivorous corvids,Grazing waterfowl | Omnivorous corvids,14,FALSE,mean_omega,0.17290626937335773,0.3662961027740886,0.10980229913894746,0.1403258994338748,0.5622359391491617,0.958,0.043,-0.19338983340073085,-1.7612548636710144,0.086,0.2558246205733558,FALSE
1,1970s,Between guild,Scolopacids,Shrikes,Scolopacids | Shrikes,18,FALSE,mean_omega,0.1809158375575495,0.3596943732446351,0.10129540578957703,0.15472817106409764,0.5418491818740412,0.958,0.043,-0.1787785356870856,-1.764922449281321,0.086,0.2558246205733558,FALSE
1,1970s,Between guild,Scolopacids,Terns,Scolopacids | Terns,45,FALSE,mean_omega,0.48020029277652665,0.3615444887472063,0.06963458076967215,0.2246039476011423,0.49845380856684457,0.043,0.958,0.11865580402932036,1.7039781487562047,0.086,0.2558246205733558,FALSE
1,1970s,Between guild,Gulls,Omnivorous corvids,Gulls | Omnivorous corvids,35,FALSE,mean_omega,0.22811084544226734,0.3617717779160442,0.07698054136291053,0.2065091858571514,0.5130152595898007,0.955,0.046,-0.13366093247377686,-1.7362950442717349,0.092,0.2678019801980198,FALSE
1,1970s,Between guild,Nigthjars,Reedlings,Nigthjars | Reedlings,1,TRUE,mean_omega,-0.1931940871525411,0.3787041254343567,0.33000174023735046,-0.2655421181749382,0.898537679677782,0.954,0.047,-0.5718982125868979,-1.7330157476611057,0.094,0.2718295081967213,FALSE
1,1970s,Between guild,Nigthjars,Wading birds,Nigthjars | Wading birds,2,TRUE,mean_omega,-0.08199635182129525,0.3677245740149969,0.2527206581659024,-0.13880318484523357,0.821103244777177,0.954,0.047,-0.4497209258362922,-1.77951786411171,0.094,0.2718295081967213,FALSE
1,1970s,Between guild,Buntings,Grazing waterfowl,Buntings | Grazing waterfowl,6,TRUE,mean_omega,0.10210363421986667,0.3745077195100347,0.15579954335980994,0.048660308916891847,0.6647110598329131,0.951,0.05,-0.272404085290168,-1.7484267245961478,0.1,0.28405797101449276,FALSE
1,1970s,Between guild,Diving ducks,Shrikes,Diving ducks | Shrikes,6,TRUE,mean_omega,0.08514943579803665,0.35823199248844906,0.15520248728529673,0.020108206944339336,0.6539262578058579,0.951,0.05,-0.2730825566904124,-1.7595243572896218,0.1,0.28405797101449276,FALSE
1,1970s,Between guild,Plovers,Rails,Plovers | Rails,30,FALSE,mean_omega,0.4968901745470917,0.3620836336276784,0.08031040894568363,0.21320611546177953,0.5255508710319289,0.05,0.951,0.1348065409194133,1.678568727132084,0.1,0.28405797101449276,FALSE
1,1970s,Between guild,Owls,Thrushes,Owls | Thrushes,20,FALSE,mean_omega,0.5112538488121259,0.36433839638447657,0.09238120452208409,0.17035689885747798,0.5340397045108447,0.051,0.95,0.1469154524276493,1.590317567168423,0.102,0.28834615384615386,FALSE
1,1970s,Between guild,Aquatic pursuers,Reedlings,Aquatic pursuers | Reedlings,6,TRUE,mean_omega,0.6209074038368029,0.3664096787201984,0.15895410470955587,0.04506743560200491,0.6545486403043619,0.052,0.949,0.25449772511660446,1.6010767735858586,0.104,0.2916629570747218,FALSE
1,1970s,Between guild,Passerine seedeaters,Wading birds,Passerine seedeaters | Wading birds,24,FALSE,mean_omega,0.18814706160114275,0.36220048081909095,0.10065468555348371,0.164363177258097,0.5569589225292833,0.949,0.052,-0.1740534192179482,-1.7292132826291873,0.104,0.2916629570747218,FALSE
1,1970s,Between guild,Flycatchers,Woodpeckers,Flycatchers | Woodpeckers,15,FALSE,mean_omega,0.5232189070644245,0.35927092408097633,0.10763121906385464,0.13807934227637567,0.5594866139248943,0.053,0.948,0.1639479829834482,1.5232381869258804,0.106,0.2930783699059561,FALSE
1,1970s,Between guild,Omnivorous corvids,Thrushes,Omnivorous corvids | Thrushes,28,FALSE,mean_omega,0.5030427251427516,0.36753361880263763,0.08387756696304195,0.20279121916586743,0.5317534341056813,0.053,0.948,0.13550910634011398,1.6155583816567052,0.106,0.2930783699059561,FALSE
1,1970s,Between guild,Thrushes,Woodpeckers,Thrushes | Woodpeckers,20,FALSE,mean_omega,0.5028780505054082,0.36626382341384744,0.09103954203526515,0.18684429153663132,0.5317114191347291,0.054,0.947,0.1366142270915608,1.5006031888719495,0.108,0.29674766355140186,FALSE
1,1970s,Within guild,Grazing waterfowl,Grazing waterfowl,Grazing waterfowl,1,TRUE,mean_omega,0.8811750789771906,0.37147843584457924,0.346145303609058,-0.2994561325006264,0.9250172837611401,0.054,0.948,0.5096966431326113,1.472493307920973,0.108,0.29674766355140186,FALSE
1,1970s,Between guild,Aerial insectivores,Shrikes,Aerial insectivores | Shrikes,8,TRUE,mean_omega,0.5816978587205851,0.36553206759960244,0.1364405914350781,0.07306889519742876,0.6405194554823206,0.055,0.946,0.21616579112098266,1.5843217098911493,0.11,0.29852307692307695,FALSE
1,1970s,Between guild,Cuckoos,Open-land insectivores,Cuckoos | Open-land insectivores,6,TRUE,mean_omega,0.6031818176614236,0.35662945911615124,0.16237760652133337,0.03360403377193837,0.6492163400481868,0.055,0.946,0.2465523585452724,1.5183889196745861,0.11,0.29852307692307695,FALSE
1,1970s,Between guild,Thrushes,Wading birds,Thrushes | Wading birds,8,TRUE,mean_omega,0.13390378510708192,0.3644409549504632,0.140353815059259,0.0774849413873529,0.6288246759707938,0.946,0.055,-0.23053716984338127,-1.6425429529368034,0.11,0.29852307692307695,FALSE
1,1970s,Between guild,Dippers,Scolopacids,Dippers | Scolopacids,9,TRUE,mean_omega,0.10534117693142227,0.3609262491122064,0.1505898573731643,0.0433304620765888,0.6231850182907869,0.945,0.056,-0.25558507218078413,-1.6972263380756105,0.112,0.301630534351145,FALSE
1,1970s,Between guild,Grazing waterfowl,Reedlings,Grazing waterfowl | Reedlings,2,TRUE,mean_omega,0.7481828127282841,0.3659646731093694,0.23877112031481867,-0.10531688457948818,0.8278866620262711,0.056,0.945,0.3822181396189147,1.6007720662153855,0.112,0.301630534351145,FALSE
1,1970s,Between guild,Dabbling ducks,Diurnal raptors,Dabbling ducks | Diurnal raptors,49,FALSE,mean_omega,0.25850694885020936,0.36578486570169844,0.07046979464857564,0.23272636270247427,0.49917203897324636,0.943,0.058,-0.10727791685148907,-1.5223248114524968,0.116,0.3081686746987952,FALSE
1,1970s,Between guild,Diving ducks,Omnivorous corvids,Diving ducks | Omnivorous corvids,21,FALSE,mean_omega,0.21544816535121766,0.36741424587033505,0.09706500946684905,0.16999408197919696,0.545553793320355,0.943,0.058,-0.1519660805191174,-1.5656113501026225,0.116,0.3081686746987952,FALSE
1,1970s,Between guild,Flycatchers,Rails,Flycatchers | Rails,15,FALSE,mean_omega,0.5166081159001684,0.3617652408509732,0.10120096283591237,0.14684695913023918,0.5546325446616991,0.058,0.943,0.1548428750491952,1.5300533780519265,0.116,0.3081686746987952,FALSE
1,1970s,Between guild,Reedlings,Scolopacids,Reedlings | Scolopacids,9,TRUE,mean_omega,0.5809339235346137,0.3697777046700169,0.1425053775528171,0.07565504246516033,0.6170404271796284,0.058,0.943,0.2111562188645968,1.4817421103027182,0.116,0.3081686746987952,FALSE
1,1970s,Between guild,Wading birds,Woodpeckers,Wading birds | Woodpeckers,10,FALSE,mean_omega,0.16023922564904938,0.3608807862175381,0.1274691026854458,0.10922232774431995,0.6050943434877171,0.942,0.059,-0.20064156056848872,-1.5740407388260182,0.118,0.31254054054054053,FALSE
1,1970s,Between guild,Dippers,Plovers,Dippers | Plovers,6,TRUE,mean_omega,0.07682248136735537,0.3628529002537452,0.16534776817612962,0.010365557472387162,0.6537190887077603,0.941,0.06,-0.28603041888638986,-1.7298716640777891,0.12,0.31736131934032985,FALSE
1,1970s,Between guild,Nigthjars,Passerine seedeaters,Nigthjars | Passerine seedeaters,12,FALSE,mean_omega,0.567789063084961,0.36861407218493053,0.13525221949447158,0.09473028526281993,0.6013002792790931,0.062,0.939,0.1991749909000305,1.4726190198170592,0.124,0.32598509687034277,FALSE
1,1970s,Between guild,Low flycatching feeders,Reedlings,Low flycatching feeders | Reedlings,9,TRUE,mean_omega,0.11997859798184801,0.36316976167291315,0.15147207720820546,0.04535775866151365,0.6208678044813654,0.938,0.063,-0.24319116369106514,-1.6055181137892993,0.126,0.3278230088495575,FALSE
1,1970s,Between guild,Orioles,Plovers,Orioles | Plovers,6,TRUE,mean_omega,0.0862458238766576,0.365918730354815,0.16750309470138136,0.010669825347678427,0.6501766813725677,0.938,0.063,-0.27967290647815735,-1.6696581455808228,0.126,0.3278230088495575,FALSE
1,1970s,Between guild,Orioles,Tit-like birds,Orioles | Tit-like birds,12,FALSE,mean_omega,0.5755587956084707,0.3714112171694144,0.14163562352136813,0.07358673025249252,0.6189920044746139,0.063,0.938,0.2041475784390563,1.441357572081837,0.126,0.3278230088495575,FALSE
1,1970s,Between guild,Flycatchers,Gulls,Flycatchers | Gulls,15,FALSE,mean_omega,0.19978736406402492,0.3623263284641108,0.10617872667090361,0.13744110781671937,0.566357711481917,0.936,0.065,-0.16253896440008586,-1.5308053646552795,0.13,0.3342857142857143,FALSE
1,1970s,Between guild,Grazing waterfowl,Terns,Grazing waterfowl | Terns,10,FALSE,mean_omega,0.5438179831100234,0.3624955971267927,0.12339529784482628,0.10770742340183648,0.5812010430512922,0.065,0.936,0.1813223859832307,1.4694432377095088,0.13,0.3342857142857143,FALSE
1,1970s,Between guild,Columbids,Thrushes,Columbids | Thrushes,16,FALSE,mean_omega,0.5338825375177272,0.37113573947378636,0.1062139129290018,0.15793252518228987,0.5845993245553424,0.067,0.934,0.16274679804394082,1.5322549895391593,0.134,0.3410909090909091,FALSE
1,1970s,Between guild,Gallinaceous birds,Grazing waterfowl,Gallinaceous birds | Grazing waterfowl,4,TRUE,mean_omega,0.08431970188866708,0.36506293769219117,0.18447081252324068,0.011775409680038425,0.7499361253998812,0.934,0.067,-0.2807432358035241,-1.5218843130977942,0.134,0.3410909090909091,FALSE
1,1970s,Between guild,Dabbling ducks,Shrikes,Dabbling ducks | Shrikes,14,FALSE,mean_omega,0.17946903160772948,0.3589815797038888,0.11928468038933968,0.11435958426256965,0.5787931711784126,0.933,0.068,-0.1795125480961593,-1.5049086564195724,0.136,0.34321030042918454,FALSE
1,1970s,Between guild,Owls,Terns,Owls | Terns,25,FALSE,mean_omega,0.23161467674533087,0.36003729905263776,0.08495428739440916,0.18426662246144762,0.5216485589345745,0.933,0.068,-0.1284226223073069,-1.5116673477712954,0.136,0.34321030042918454,FALSE
1,1970s,Between guild,Columbids,Flycatchers,Columbids | Flycatchers,12,FALSE,mean_omega,0.5318183363131956,0.36650197744939983,0.11406578994354011,0.13048455650957516,0.5937072698552195,0.07,0.931,0.1653163588637958,1.4493070967695356,0.14,0.3498016997167139,FALSE
1,1970s,Between guild,Nigthjars,Plovers,Nigthjars | Plovers,6,TRUE,mean_omega,0.11384028730024254,0.3723225817093808,0.16200535826228857,0.04273333101065206,0.6627878280034328,0.931,0.07,-0.2584822944091383,-1.5955169457460316,0.14,0.3498016997167139,FALSE
1,1970s,Between guild,Open-land insectivores,Rails,Open-land insectivores | Rails,30,FALSE,mean_omega,0.47855857123005074,0.36092230032365635,0.07853375702988918,0.21163397666774106,0.5111880278730058,0.07,0.931,0.11763627090639439,1.4979070829582644,0.14,0.3498016997167139,FALSE
1,1970s,Between guild,Cuckoos,Tit-like birds,Cuckoos | Tit-like birds,12,FALSE,mean_omega,0.5556132003824769,0.36194997214682745,0.13536466334932676,0.06632708687329784,0.6039269277945536,0.071,0.93,0.1936632282356494,1.4306778700130576,0.142,0.3523037974683544,FALSE
1,1970s,Within guild,Aquatic pursuers,Aquatic pursuers,Aquatic pursuers,15,FALSE,mean_omega,0.5297623725330151,0.3613669378870228,0.11156492441326755,0.15760697605893714,0.5940670189667561,0.071,0.93,0.16839543464599227,1.5093940638744905,0.142,0.3523037974683544,FALSE
1,1970s,Between guild,Grazing waterfowl,Shrikes,Grazing waterfowl | Shrikes,4,TRUE,mean_omega,0.12146881296570855,0.3792519470926234,0.1799592438878566,0.013110925011517161,0.7449216943061603,0.929,0.072,-0.25778313412691484,-1.4324528629802142,0.144,0.3557647058823529,FALSE
1,1970s,Between guild,Aerial insectivores,Reedlings,Aerial insectivores | Reedlings,4,TRUE,mean_omega,0.09483926197177762,0.3697806336966734,0.1810421236864589,0.0047246030262872276,0.7113666538558309,0.928,0.073,-0.2749413717248958,-1.5186596695090588,0.146,0.3572038834951456,FALSE
1,1970s,Between guild,Buntings,Flycatchers,Buntings | Flycatchers,9,TRUE,mean_omega,0.5534639511734316,0.3691369981990348,0.13083924132018135,0.07737258659548897,0.6116708159548584,0.073,0.928,0.18432695297439683,1.4088048135598998,0.146,0.3572038834951456,FALSE
1,1970s,Between guild,Nigthjars,Rails,Nigthjars | Rails,5,TRUE,mean_omega,0.10730213072685277,0.3682219056955517,0.1686869651624736,0.03378197239913529,0.6624314814158738,0.928,0.073,-0.2609197749686989,-1.5467690388370539,0.146,0.3572038834951456,FALSE
1,1970s,Between guild,Rails,Tit-like birds,Rails | Tit-like birds,60,FALSE,mean_omega,0.2692392807408383,0.3625293888136842,0.06461419154056938,0.24100133005372656,0.4912601423911112,0.928,0.073,-0.09329010807284588,-1.4438021408079016,0.146,0.3572038834951456,FALSE
1,1970s,Between guild,Columbids,Foliage gleaners,Columbids | Foliage gleaners,36,FALSE,mean_omega,0.47948316004176644,0.36920743105238824,0.07743198799643261,0.21040304989229988,0.5174270228024577,0.076,0.925,0.11027572898937821,1.424162440391673,0.152,0.3657953615279672,FALSE
1,1970s,Between guild,Omnivorous corvids,Passerine seedeaters,Omnivorous corvids | Passerine seedeaters,84,FALSE,mean_omega,0.44587870429367643,0.3655743210108479,0.057512499949160197,0.2550068017037767,0.47989796005118623,0.076,0.925,0.08030438328282852,1.396294429103514,0.152,0.3657953615279672,FALSE
1,1970s,Between guild,Orioles,Terns,Orioles | Terns,5,TRUE,mean_omega,0.104224675640692,0.36809746552806377,0.16572189715995325,0.02996243854295983,0.6760681858715756,0.924,0.077,-0.2638727898873718,-1.5922626666087716,0.154,0.3690978260869565,FALSE
1,1970s,Between guild,Diving ducks,Kingfishers,Diving ducks | Kingfishers,3,TRUE,mean_omega,0.040447159993756185,0.35821951131526003,0.21017675667533614,-0.08679163193561286,0.7260514768860905,0.923,0.078,-0.31777235132150383,-1.5119290845865156,0.156,0.37086792452830186,FALSE
1,1970s,Between guild,Flycatchers,Marsh warblers,Flycatchers | Marsh warblers,18,FALSE,mean_omega,0.5041097742260504,0.3614610480013336,0.10408438812470695,0.14901576920658313,0.5608984873746892,0.079,0.922,0.1426487262247168,1.3705103022155891,0.158,0.37411006711409395,FALSE
1,1970s,Between guild,Open-land insectivores,Thrushes,Open-land insectivores | Thrushes,24,FALSE,mean_omega,0.4828985443523073,0.36392449502918156,0.09015212623839654,0.1767079132082874,0.5418962735449129,0.079,0.922,0.11897404932312572,1.319703198219785,0.158,0.37411006711409395,FALSE
1,1970s,Between guild,Starlings,Thrushes,Starlings | Thrushes,4,TRUE,mean_omega,0.6223718837099117,0.3675499106400744,0.1848483548002897,-0.023895518262237805,0.686531758950971,0.079,0.922,0.2548219730698373,1.3785460700753716,0.158,0.37411006711409395,FALSE
1,1970s,Between guild,Buntings,Low flycatching feeders,Buntings | Low flycatching feeders,27,FALSE,mean_omega,0.49246364340659743,0.3677438140629976,0.09109660837118144,0.1807182067995222,0.5383138317138212,0.08,0.921,0.12471982934359982,1.3690941032120263,0.16,0.376822429906542,FALSE
1,1970s,Between guild,Columbids,Wading birds,Columbids | Wading birds,8,TRUE,mean_omega,0.18003319280890856,0.3631990761627277,0.13029953673794997,0.10933336848728273,0.6193407607345335,0.921,0.08,-0.18316588335381911,-1.4057293520712244,0.16,0.376822429906542,FALSE
1,1970s,Between guild,Orioles,Reedlings,Orioles | Reedlings,1,TRUE,mean_omega,-0.1337053888537509,0.36514122632973267,0.34049438730836645,-0.30940997418629723,0.9123427442199331,0.92,0.081,-0.4988466151834836,-1.4650656039499017,0.162,0.38051664447403466,FALSE
1,1970s,Between guild,Owls,Passerine seedeaters,Owls | Passerine seedeaters,60,FALSE,mean_omega,0.45729237000103357,0.36551397476344405,0.06405688685224875,0.24254354755819635,0.4911627938383055,0.083,0.918,0.09177839523758952,1.432763903267453,0.166,0.38631134564643804,FALSE
1,1970s,Between guild,Aerial insectivores,Gallinaceous birds,Aerial insectivores | Gallinaceous birds,8,TRUE,mean_omega,0.5489575128761862,0.36379156314363154,0.14086701807032292,0.07228161696810781,0.6246725498058256,0.084,0.917,0.18516594973255468,1.314473410945045,0.168,0.3878952879581152,FALSE
