model_folder,atlas,period,species_a,species_b,omega_mean,pr_positive,pr_negative,pair_id,support_class,is_supported_positive,is_supported_negative,guild_a,migration_group_a,species_thermal_index_a,guild_b,migration_group_b,species_thermal_index_b,guild_1,guild_2,guild_pair,guild_pair_type
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Circus_aeruginosus,Spinus_spinus,0.3498962376116888,0.912,0.088,Circus_aeruginosus__Spinus_spinus,Unsupported,FALSE,FALSE,Diurnal raptors,short-and long-distance,13.2259231132,Passerine seedeaters,sedentary and short-distance,10.2425165856,Diurnal raptors,Passerine seedeaters,Diurnal raptors | Passerine seedeaters,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Circus_pygargus,Spinus_spinus,0.4453293525585568,0.988,0.012,Circus_pygargus__Spinus_spinus,Supported positive,TRUE,FALSE,Diurnal raptors,long-distance,13.6904029809,Passerine seedeaters,sedentary and short-distance,10.2425165856,Diurnal raptors,Passerine seedeaters,Diurnal raptors | Passerine seedeaters,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Pernis_apivorus,Spinus_spinus,0.4947395196396581,0.952,0.048,Pernis_apivorus__Spinus_spinus,Supported positive,TRUE,FALSE,Diurnal raptors,long-distance,11.9608484505,Passerine seedeaters,sedentary and short-distance,10.2425165856,Diurnal raptors,Passerine seedeaters,Diurnal raptors | Passerine seedeaters,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Anas_acuta,Spinus_spinus,0.1713203554963981,0.842,0.158,Anas_acuta__Spinus_spinus,Unsupported,FALSE,FALSE,Dabbling ducks,short-distance,8.5273453088,Passerine seedeaters,sedentary and short-distance,10.2425165856,Dabbling ducks,Passerine seedeaters,Dabbling ducks | Passerine seedeaters,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Anas_crecca,Spinus_spinus,0.5456210580526117,1,0,Anas_crecca__Spinus_spinus,Supported positive,TRUE,FALSE,Dabbling ducks,short-distance,10.071290709,Passerine seedeaters,sedentary and short-distance,10.2425165856,Dabbling ducks,Passerine seedeaters,Dabbling ducks | Passerine seedeaters,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Anas_platyrhynchos,Spinus_spinus,0.5837618017344812,1,0,Anas_platyrhynchos__Spinus_spinus,Supported positive,TRUE,FALSE,Dabbling ducks,sedentary and short-distance,11.8110548425,Passerine seedeaters,sedentary and short-distance,10.2425165856,Dabbling ducks,Passerine seedeaters,Dabbling ducks | Passerine seedeaters,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Anser_anser,Spinus_spinus,0.1766619123217336,0.74,0.26,Anser_anser__Spinus_spinus,Unsupported,FALSE,FALSE,Grazing waterfowl,sedentary and short-distance,11.1956416463,Passerine seedeaters,sedentary and short-distance,10.2425165856,Grazing waterfowl,Passerine seedeaters,Grazing waterfowl | Passerine seedeaters,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Aythya_ferina,Spinus_spinus,0.2754888708995271,0.953,0.047,Aythya_ferina__Spinus_spinus,Supported positive,TRUE,FALSE,Diving ducks,short-distance,12.445391892,Passerine seedeaters,sedentary and short-distance,10.2425165856,Diving ducks,Passerine seedeaters,Diving ducks | Passerine seedeaters,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Aythya_fuligula,Spinus_spinus,0.431457347402155,0.998,0.002,Aythya_fuligula__Spinus_spinus,Supported positive,TRUE,FALSE,Diving ducks,short-distance,10.1385920012,Passerine seedeaters,sedentary and short-distance,10.2425165856,Diving ducks,Passerine seedeaters,Diving ducks | Passerine seedeaters,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Cygnus_olor,Spinus_spinus,0.3271537580406164,0.947,0.053,Cygnus_olor__Spinus_spinus,Unsupported,FALSE,FALSE,Grazing waterfowl,sedentary and short-distance,12.1899516659,Passerine seedeaters,sedentary and short-distance,10.2425165856,Grazing waterfowl,Passerine seedeaters,Grazing waterfowl | Passerine seedeaters,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Mareca_strepera,Spinus_spinus,0.1883110302411476,0.744,0.256,Mareca_strepera__Spinus_spinus,Unsupported,FALSE,FALSE,Dabbling ducks,short-distance,12.5158986156,Passerine seedeaters,sedentary and short-distance,10.2425165856,Dabbling ducks,Passerine seedeaters,Dabbling ducks | Passerine seedeaters,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Mergus_merganser,Spinus_spinus,-0.09468432454875364,0.365,0.635,Mergus_merganser__Spinus_spinus,Unsupported,FALSE,FALSE,Aquatic pursuers,short-distance,7.9118621485,Passerine seedeaters,sedentary and short-distance,10.2425165856,Aquatic pursuers,Passerine seedeaters,Aquatic pursuers | Passerine seedeaters,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Mergus_serrator,Spinus_spinus,0.1080033402949263,0.711,0.289,Mergus_serrator__Spinus_spinus,Unsupported,FALSE,FALSE,Aquatic pursuers,short-distance,7.3724850113,Passerine seedeaters,sedentary and short-distance,10.2425165856,Aquatic pursuers,Passerine seedeaters,Aquatic pursuers | Passerine seedeaters,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Somateria_mollissima,Spinus_spinus,-0.03460095344959763,0.443,0.557,Somateria_mollissima__Spinus_spinus,Unsupported,FALSE,FALSE,Diving ducks,short-distance,8.1688294838,Passerine seedeaters,sedentary and short-distance,10.2425165856,Diving ducks,Passerine seedeaters,Diving ducks | Passerine seedeaters,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Spatula_clypeata,Spinus_spinus,0.3154913510290396,0.967,0.033,Spatula_clypeata__Spinus_spinus,Supported positive,TRUE,FALSE,Dabbling ducks,short-distance,11.7556216717,Passerine seedeaters,sedentary and short-distance,10.2425165856,Dabbling ducks,Passerine seedeaters,Dabbling ducks | Passerine seedeaters,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Spatula_querquedula,Spinus_spinus,0.4007802752970547,0.992,0.008,Spatula_querquedula__Spinus_spinus,Supported positive,TRUE,FALSE,Dabbling ducks,long-distance,12.389627827,Passerine seedeaters,sedentary and short-distance,10.2425165856,Dabbling ducks,Passerine seedeaters,Dabbling ducks | Passerine seedeaters,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Tadorna_tadorna,Spinus_spinus,0.4935077429735237,1,0,Tadorna_tadorna__Spinus_spinus,Supported positive,TRUE,FALSE,Dabbling ducks,short-distance,12.0434493446,Passerine seedeaters,sedentary and short-distance,10.2425165856,Dabbling ducks,Passerine seedeaters,Dabbling ducks | Passerine seedeaters,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Apus_apus,Spinus_spinus,0.6217826864282129,0.984,0.016,Apus_apus__Spinus_spinus,Supported positive,TRUE,FALSE,Aerial insectivores,long-distance,12.4470483242,Passerine seedeaters,sedentary and short-distance,10.2425165856,Aerial insectivores,Passerine seedeaters,Aerial insectivores | Passerine seedeaters,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Caprimulgus_europaeus,Spinus_spinus,0.7154120990039055,0.999,0.001,Caprimulgus_europaeus__Spinus_spinus,Supported positive,TRUE,FALSE,Nigthjars,long-distance,13.110333547,Passerine seedeaters,sedentary and short-distance,10.2425165856,Nigthjars,Passerine seedeaters,Nigthjars | Passerine seedeaters,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Anarhynchus_alexandrinus,Spinus_spinus,0.225759729842076,0.874,0.126,Anarhynchus_alexandrinus__Spinus_spinus,Unsupported,FALSE,FALSE,Plovers,short-and long-distance,16.3071703744,Passerine seedeaters,sedentary and short-distance,10.2425165856,Passerine seedeaters,Plovers,Passerine seedeaters | Plovers,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Calidris_alpina,Spinus_spinus,0.1324965869072724,0.816,0.184,Calidris_alpina__Spinus_spinus,Unsupported,FALSE,FALSE,Scolopacids,long-distance,7.0663752664,Passerine seedeaters,sedentary and short-distance,10.2425165856,Passerine seedeaters,Scolopacids,Passerine seedeaters | Scolopacids,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Calidris_pugnax,Spinus_spinus,0.2236907216965931,0.921,0.079,Calidris_pugnax__Spinus_spinus,Unsupported,FALSE,FALSE,Scolopacids,long-distance,7.9732949741,Passerine seedeaters,sedentary and short-distance,10.2425165856,Passerine seedeaters,Scolopacids,Passerine seedeaters | Scolopacids,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Charadrius_dubius,Spinus_spinus,0.3642266777328576,0.865,0.135,Charadrius_dubius__Spinus_spinus,Unsupported,FALSE,FALSE,Plovers,short-and long-distance,12.7729324864,Passerine seedeaters,sedentary and short-distance,10.2425165856,Passerine seedeaters,Plovers,Passerine seedeaters | Plovers,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Charadrius_hiaticula,Spinus_spinus,0.1776005845337459,0.879,0.121,Charadrius_hiaticula__Spinus_spinus,Unsupported,FALSE,FALSE,Plovers,short-distance,8.2214626932,Passerine seedeaters,sedentary and short-distance,10.2425165856,Passerine seedeaters,Plovers,Passerine seedeaters | Plovers,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Chlidonias_niger,Spinus_spinus,0.3190448141570544,0.908,0.092,Chlidonias_niger__Spinus_spinus,Unsupported,FALSE,FALSE,Terns,long-distance,13.0082465521,Passerine seedeaters,sedentary and short-distance,10.2425165856,Passerine seedeaters,Terns,Passerine seedeaters | Terns,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Chroicocephalus_ridibundus,Spinus_spinus,0.3391429275143312,0.982,0.018,Chroicocephalus_ridibundus__Spinus_spinus,Supported positive,TRUE,FALSE,Gulls,short-distance,11.0679667544,Passerine seedeaters,sedentary and short-distance,10.2425165856,Gulls,Passerine seedeaters,Gulls | Passerine seedeaters,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Gallinago_gallinago,Spinus_spinus,0.6313836421177682,1,0,Gallinago_gallinago__Spinus_spinus,Supported positive,TRUE,FALSE,Scolopacids,short-distance,10.2670472691,Passerine seedeaters,sedentary and short-distance,10.2425165856,Passerine seedeaters,Scolopacids,Passerine seedeaters | Scolopacids,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Haematopus_ostralegus,Spinus_spinus,0.1911086681539511,0.899,0.101,Haematopus_ostralegus__Spinus_spinus,Unsupported,FALSE,FALSE,Plovers,short-distance,10.4739718085,Passerine seedeaters,sedentary and short-distance,10.2425165856,Passerine seedeaters,Plovers,Passerine seedeaters | Plovers,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Larus_argentatus,Spinus_spinus,0.02070805459363669,0.569,0.431,Larus_argentatus__Spinus_spinus,Unsupported,FALSE,FALSE,Gulls,sedentary and short-distance,9.0583381929,Passerine seedeaters,sedentary and short-distance,10.2425165856,Gulls,Passerine seedeaters,Gulls | Passerine seedeaters,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Larus_canus,Spinus_spinus,0.01349981992904115,0.549,0.451,Larus_canus__Spinus_spinus,Unsupported,FALSE,FALSE,Gulls,sedentary and short-distance,8.5740563147,Passerine seedeaters,sedentary and short-distance,10.2425165856,Gulls,Passerine seedeaters,Gulls | Passerine seedeaters,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Larus_fuscus,Spinus_spinus,-0.0987512541422791,0.384,0.616,Larus_fuscus__Spinus_spinus,Unsupported,FALSE,FALSE,Gulls,short-and long-distance,8.9178677716,Passerine seedeaters,sedentary and short-distance,10.2425165856,Gulls,Passerine seedeaters,Gulls | Passerine seedeaters,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Larus_marinus,Spinus_spinus,-0.1539005892127004,0.28,0.72,Larus_marinus__Spinus_spinus,Unsupported,FALSE,FALSE,Gulls,sedentary and short-distance,8.3694639418,Passerine seedeaters,sedentary and short-distance,10.2425165856,Gulls,Passerine seedeaters,Gulls | Passerine seedeaters,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Limosa_limosa,Spinus_spinus,0.1603135575834107,0.841,0.159,Limosa_limosa__Spinus_spinus,Unsupported,FALSE,FALSE,Scolopacids,long-distance,12.0468335512,Passerine seedeaters,sedentary and short-distance,10.2425165856,Passerine seedeaters,Scolopacids,Passerine seedeaters | Scolopacids,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Numenius_arquata,Spinus_spinus,0.4265539485030193,0.964,0.036,Numenius_arquata__Spinus_spinus,Supported positive,TRUE,FALSE,Scolopacids,short-distance,10.0493203009,Passerine seedeaters,sedentary and short-distance,10.2425165856,Passerine seedeaters,Scolopacids,Passerine seedeaters | Scolopacids,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Recurvirostra_avosetta,Spinus_spinus,0.0276815088597018,0.581,0.419,Recurvirostra_avosetta__Spinus_spinus,Unsupported,FALSE,FALSE,Plovers,short-and long-distance,14.5831200661,Passerine seedeaters,sedentary and short-distance,10.2425165856,Passerine seedeaters,Plovers,Passerine seedeaters | Plovers,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Scolopax_rusticola,Spinus_spinus,0.3737988838221024,0.843,0.157,Scolopax_rusticola__Spinus_spinus,Unsupported,FALSE,FALSE,Scolopacids,sedentary and short-distance,10.6010955955,Passerine seedeaters,sedentary and short-distance,10.2425165856,Passerine seedeaters,Scolopacids,Passerine seedeaters | Scolopacids,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Sterna_hirundo,Spinus_spinus,0.09664982066983376,0.703,0.297,Sterna_hirundo__Spinus_spinus,Unsupported,FALSE,FALSE,Terns,long-distance,11.4396148713,Passerine seedeaters,sedentary and short-distance,10.2425165856,Passerine seedeaters,Terns,Passerine seedeaters | Terns,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Sterna_paradisaea,Spinus_spinus,0.02872039213661009,0.583,0.417,Sterna_paradisaea__Spinus_spinus,Unsupported,FALSE,FALSE,Terns,long-distance,6.7214988279,Passerine seedeaters,sedentary and short-distance,10.2425165856,Passerine seedeaters,Terns,Passerine seedeaters | Terns,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Sternula_albifrons,Spinus_spinus,0.1097515031040065,0.737,0.263,Sternula_albifrons__Spinus_spinus,Unsupported,FALSE,FALSE,Terns,long-distance,13.6554594356,Passerine seedeaters,sedentary and short-distance,10.2425165856,Passerine seedeaters,Terns,Passerine seedeaters | Terns,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Thalasseus_sandvicensis,Spinus_spinus,-0.04184355304129201,0.417,0.583,Thalasseus_sandvicensis__Spinus_spinus,Unsupported,FALSE,FALSE,Terns,short-and long-distance,12.309341223,Passerine seedeaters,sedentary and short-distance,10.2425165856,Passerine seedeaters,Terns,Passerine seedeaters | Terns,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Tringa_glareola,Spinus_spinus,0.2799119441713619,0.872,0.128,Tringa_glareola__Spinus_spinus,Unsupported,FALSE,FALSE,Scolopacids,long-distance,7.6706167812,Passerine seedeaters,sedentary and short-distance,10.2425165856,Passerine seedeaters,Scolopacids,Passerine seedeaters | Scolopacids,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Tringa_ochropus,Spinus_spinus,0.4200815009111051,0.854,0.146,Tringa_ochropus__Spinus_spinus,Unsupported,FALSE,FALSE,Scolopacids,short-and long-distance,9.8785200822,Passerine seedeaters,sedentary and short-distance,10.2425165856,Passerine seedeaters,Scolopacids,Passerine seedeaters | Scolopacids,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Tringa_totanus,Spinus_spinus,0.2999050682396774,0.978,0.022,Tringa_totanus__Spinus_spinus,Supported positive,TRUE,FALSE,Scolopacids,short-distance,11.0359375128,Passerine seedeaters,sedentary and short-distance,10.2425165856,Passerine seedeaters,Scolopacids,Passerine seedeaters | Scolopacids,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Vanellus_vanellus,Spinus_spinus,0.5385830918761519,1,0,Vanellus_vanellus__Spinus_spinus,Supported positive,TRUE,FALSE,Plovers,short-distance,11.532605723,Passerine seedeaters,sedentary and short-distance,10.2425165856,Passerine seedeaters,Plovers,Passerine seedeaters | Plovers,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Columba_oenas,Spinus_spinus,0.471746029474724,0.988,0.012,Columba_oenas__Spinus_spinus,Supported positive,TRUE,FALSE,Columbids,short-distance,12.4358174295,Passerine seedeaters,sedentary and short-distance,10.2425165856,Columbids,Passerine seedeaters,Columbids | Passerine seedeaters,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Columba_palumbus,Spinus_spinus,0.8236969590923643,1,0,Columba_palumbus__Spinus_spinus,Supported positive,TRUE,FALSE,Columbids,sedentary and short-distance,12.2214205187,Passerine seedeaters,sedentary and short-distance,10.2425165856,Columbids,Passerine seedeaters,Columbids | Passerine seedeaters,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Streptopelia_decaocto,Spinus_spinus,0.4798459559193061,0.997,0.003,Streptopelia_decaocto__Spinus_spinus,Supported positive,TRUE,FALSE,Columbids,sedentary,12.9162282666,Passerine seedeaters,sedentary and short-distance,10.2425165856,Columbids,Passerine seedeaters,Columbids | Passerine seedeaters,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Streptopelia_turtur,Spinus_spinus,0.6111918707452242,0.993,0.007,Streptopelia_turtur__Spinus_spinus,Supported positive,TRUE,FALSE,Columbids,long-distance,13.7662137901,Passerine seedeaters,sedentary and short-distance,10.2425165856,Columbids,Passerine seedeaters,Columbids | Passerine seedeaters,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Alcedo_atthis,Spinus_spinus,0.5729559405038602,1,0,Alcedo_atthis__Spinus_spinus,Supported positive,TRUE,FALSE,Kingfishers,sedentary,13.5319163712,Passerine seedeaters,sedentary and short-distance,10.2425165856,Kingfishers,Passerine seedeaters,Kingfishers | Passerine seedeaters,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Cuculus_canorus,Spinus_spinus,0.789538711115724,0.999,0.001,Cuculus_canorus__Spinus_spinus,Supported positive,TRUE,FALSE,Cuckoos,long-distance,12.1394391784,Passerine seedeaters,sedentary and short-distance,10.2425165856,Cuckoos,Passerine seedeaters,Cuckoos | Passerine seedeaters,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Falco_tinnunculus,Spinus_spinus,0.8493010635575116,1,0,Falco_tinnunculus__Spinus_spinus,Supported positive,TRUE,FALSE,Diurnal raptors,sedentary and short-distance,12.4263636442,Passerine seedeaters,sedentary and short-distance,10.2425165856,Diurnal raptors,Passerine seedeaters,Diurnal raptors | Passerine seedeaters,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Coturnix_coturnix,Spinus_spinus,0.7532835443592661,0.999,0.001,Coturnix_coturnix__Spinus_spinus,Supported positive,TRUE,FALSE,Gallinaceous birds,short-and long-distance,13.6002736383,Passerine seedeaters,sedentary and short-distance,10.2425165856,Gallinaceous birds,Passerine seedeaters,Gallinaceous birds | Passerine seedeaters,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Perdix_perdix,Spinus_spinus,0.5082682621953487,0.999,0.001,Perdix_perdix__Spinus_spinus,Supported positive,TRUE,FALSE,Gallinaceous birds,sedentary,12.8463889005,Passerine seedeaters,sedentary and short-distance,10.2425165856,Gallinaceous birds,Passerine seedeaters,Gallinaceous birds | Passerine seedeaters,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Crex_crex,Spinus_spinus,0.7237483788887253,0.998,0.002,Crex_crex__Spinus_spinus,Supported positive,TRUE,FALSE,Rails,long-distance,11.9688491073,Passerine seedeaters,sedentary and short-distance,10.2425165856,Passerine seedeaters,Rails,Passerine seedeaters | Rails,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Fulica_atra,Spinus_spinus,0.4561285201942547,0.993,0.007,Fulica_atra__Spinus_spinus,Supported positive,TRUE,FALSE,Rails,sedentary and short-distance,12.9624637063,Passerine seedeaters,sedentary and short-distance,10.2425165856,Passerine seedeaters,Rails,Passerine seedeaters | Rails,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Gallinula_chloropus,Spinus_spinus,0.7013390989111254,1,0,Gallinula_chloropus__Spinus_spinus,Supported positive,TRUE,FALSE,Rails,sedentary and short-distance,13.3437206998,Passerine seedeaters,sedentary and short-distance,10.2425165856,Passerine seedeaters,Rails,Passerine seedeaters | Rails,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Porzana_porzana,Spinus_spinus,0.4314407689439106,0.996,0.004,Porzana_porzana__Spinus_spinus,Supported positive,TRUE,FALSE,Rails,long-distance,12.4064941754,Passerine seedeaters,sedentary and short-distance,10.2425165856,Passerine seedeaters,Rails,Passerine seedeaters | Rails,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Rallus_aquaticus,Spinus_spinus,0.4996122137778034,0.991,0.009,Rallus_aquaticus__Spinus_spinus,Supported positive,TRUE,FALSE,Rails,sedentary and short-distance,13.3215188918,Passerine seedeaters,sedentary and short-distance,10.2425165856,Passerine seedeaters,Rails,Passerine seedeaters | Rails,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Acanthis_flammea,Spinus_spinus,0.4593087639381233,0.982,0.018,Acanthis_flammea__Spinus_spinus,Supported positive,TRUE,FALSE,Passerine seedeaters,short-distance,8.1923087262,Passerine seedeaters,sedentary and short-distance,10.2425165856,Passerine seedeaters,Passerine seedeaters,Passerine seedeaters,Within guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Acrocephalus_arundinaceus,Spinus_spinus,0.3459331692637747,0.914,0.086,Acrocephalus_arundinaceus__Spinus_spinus,Unsupported,FALSE,FALSE,Marsh warblers,long-distance,13.8793523116,Passerine seedeaters,sedentary and short-distance,10.2425165856,Marsh warblers,Passerine seedeaters,Marsh warblers | Passerine seedeaters,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Acrocephalus_palustris,Spinus_spinus,0.6020682283130409,0.976,0.024,Acrocephalus_palustris__Spinus_spinus,Supported positive,TRUE,FALSE,Marsh warblers,long-distance,12.248077272,Passerine seedeaters,sedentary and short-distance,10.2425165856,Marsh warblers,Passerine seedeaters,Marsh warblers | Passerine seedeaters,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Acrocephalus_schoenobaenus,Spinus_spinus,0.6369840892601981,1,0,Acrocephalus_schoenobaenus__Spinus_spinus,Supported positive,TRUE,FALSE,Marsh warblers,long-distance,11.3913898283,Passerine seedeaters,sedentary and short-distance,10.2425165856,Marsh warblers,Passerine seedeaters,Marsh warblers | Passerine seedeaters,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Acrocephalus_scirpaceus,Spinus_spinus,0.550819746686132,0.996,0.004,Acrocephalus_scirpaceus__Spinus_spinus,Supported positive,TRUE,FALSE,Marsh warblers,long-distance,13.1524057431,Passerine seedeaters,sedentary and short-distance,10.2425165856,Marsh warblers,Passerine seedeaters,Marsh warblers | Passerine seedeaters,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Aegithalos_caudatus,Spinus_spinus,0.6453272177419699,0.991,0.009,Aegithalos_caudatus__Spinus_spinus,Supported positive,TRUE,FALSE,Tit-like birds,sedentary,12.6607518772,Passerine seedeaters,sedentary and short-distance,10.2425165856,Passerine seedeaters,Tit-like birds,Passerine seedeaters | Tit-like birds,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Alauda_arvensis,Spinus_spinus,0.6059086717672494,0.991,0.009,Alauda_arvensis__Spinus_spinus,Supported positive,TRUE,FALSE,Open-land insectivores,sedentary and short-distance,12.1983199326,Passerine seedeaters,sedentary and short-distance,10.2425165856,Open-land insectivores,Passerine seedeaters,Open-land insectivores | Passerine seedeaters,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Anthus_pratensis,Spinus_spinus,0.6813093572096506,1,0,Anthus_pratensis__Spinus_spinus,Supported positive,TRUE,FALSE,Open-land insectivores,short-distance,9.9487726902,Passerine seedeaters,sedentary and short-distance,10.2425165856,Open-land insectivores,Passerine seedeaters,Open-land insectivores | Passerine seedeaters,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Anthus_trivialis,Spinus_spinus,0.8154086310856675,1,0,Anthus_trivialis__Spinus_spinus,Supported positive,TRUE,FALSE,Low flycatching feeders,long-distance,11.2439352645,Passerine seedeaters,sedentary and short-distance,10.2425165856,Low flycatching feeders,Passerine seedeaters,Low flycatching feeders | Passerine seedeaters,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Carduelis_carduelis,Spinus_spinus,0.8062894593904287,1,0,Carduelis_carduelis__Spinus_spinus,Supported positive,TRUE,FALSE,Passerine seedeaters,sedentary and short-distance,13.4542440183,Passerine seedeaters,sedentary and short-distance,10.2425165856,Passerine seedeaters,Passerine seedeaters,Passerine seedeaters,Within guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Carpodacus_erythrinus,Spinus_spinus,0.5429455898830374,0.934,0.066,Carpodacus_erythrinus__Spinus_spinus,Unsupported,FALSE,FALSE,Passerine seedeaters,long-distance,10.348256227,Passerine seedeaters,sedentary and short-distance,10.2425165856,Passerine seedeaters,Passerine seedeaters,Passerine seedeaters,Within guild
