"survey","site","rarity_score","rarity_percentile","rarity_rank","is_top_decile","tmean_year","tmean_winter","tmean_breeding","prec_year","prec_winter","prec_breeding","hh","unique","perc_urban","perc_cropland","perc_pasture","perc_forest","perc_grass_shrub","perc_fresh_saltwater","hotspot_group","dominant_landcover"
"CE61_3","CE61",0.0983263724798844,0.780346820809249,419,FALSE,9.12009434288661,1.37434052199315,9.18293693378546,628.260019024748,177.070796458085,221.786185767606,0.652633455979916,4,0.140075339073766,0.198266475814206,0,0.498654953911474,0.163003231200555,0,"Other Atlas 3 cells","Forest"
"CE02_3","CE02",0.0982057453448543,0.77982133473463,420,FALSE,9.43840609821838,1.77409283953579,9.44612179422352,659.34197480027,185.992233533524,228.84149814831,0.557186046500116,4,0.04177655339406,0.158693481037662,0,0.618897976708375,0.180631988859903,0,"Other Atlas 3 cells","Forest"
"CH57_3","CH57",0.0981582982132429,0.77929584866001,421,FALSE,9.7664619800699,1.85295761689479,9.82245686236512,720.298096778985,183.817470319854,257.199025561934,0.78510307447275,5,0.267375790463193,0.254274612740884,0.182660004600963,0.137007344628397,0.158682247566564,0,"Other Atlas 3 cells","Urban"
"BG55_3","BG55",0.0981502085808987,0.778770362585391,422,FALSE,10.1124450717328,2.89678903457123,9.8638386448662,643.458822326572,160.544269124728,221.142501566429,0.540039847646268,5,0.0329125559821742,0.116870917365519,0.192818731781724,0,0.0243546680093377,0.633043126861245,"Other Atlas 3 cells","Fresh/saltwater"
"BD81_3","BD81",0.0980310389778103,0.778244876510772,423,FALSE,9.55825182619227,2.18249839490017,9.48528849308269,592.236573683486,166.174223559086,212.382154626181,0.631743862300492,4,0.133950672714849,0.465868774367001,0,0.361827220010301,0.0383533329078485,0,"Other Atlas 3 cells","Cropland"
"DH07_3","DH07",0.097862376048891,0.777719390436153,424,FALSE,9.97242328339777,2.1940819346824,10.0054489675528,597.039439002683,151.885732577795,219.984128872963,0.782412328467545,7,0.348489575405533,0.154530310870225,0.0487093339754088,0.198653001356229,0.0031655735199924,0.246452204872613,"Other Atlas 3 cells","Urban"
"CH98_3","CH98",0.097695921455898,0.777193904361534,425,FALSE,9.9677852027587,2.17397903385799,10.0019146861471,592.788169221104,151.951869509987,217.297045099122,0.685536528714068,5,0.144030970371491,0.372652090426423,0,0.073064004926366,0.0243546683087887,0.385898265966932,"Other Atlas 3 cells","Fresh/saltwater"
"BG49_3","BG49",0.0973459128325906,0.776668418286915,426,FALSE,10.0437476015553,2.96008448813426,9.73453631818485,643.07232005899,166.306288868793,216.062373057405,0.797937578809384,6,0.19403742223912,0.247763937956475,0.172495611432144,0.216218248095579,0.137067352623532,0.0324174276531502,"Other Atlas 3 cells","Cropland"
"GF47_3","GF47",0.0973108176202301,0.776142932212296,427,FALSE,9.3354092630738,1.32562457289919,9.45184278477499,506.202244350085,122.71666157196,193.910862352575,0.524476585153226,4,0.593648571722482,0,0.048709330471796,0.347195623617392,0,0.0104464741883301,"Other Atlas 3 cells","Urban"
"DC25_3","DC25",0.0973091256621263,0.775617446137677,428,FALSE,9.6681637879776,2.32657084166948,9.68598453019431,514.008719290627,141.718525342974,193.334377903776,0.695872686733846,5,0.118274730977216,0.43670655586687,0.204747671423081,0,0,0.240271041732833,"Other Atlas 3 cells","Cropland"
"CE75_3","CE75",0.0972791369105564,0.775091960063058,429,FALSE,9.32035041080573,1.49699501945373,9.43166637873278,593.814256951729,166.845488050567,213.292924959387,0.750042988923493,5,0.351901219885843,0.152551712145624,0.103384998830519,0.282810741806258,0.109351327331757,0,"Other Atlas 3 cells","Urban"
"CE64_3","CE64",0.0972470610707076,0.774566473988439,430,FALSE,9.34089115239268,1.5154166179286,9.43380584406308,554.103683533419,154.679674695112,198.974088670585,0.446704596293089,4,0.247569121019441,0,0,0.700298323534769,0.024354667965166,0.0277778874806247,"Other Atlas 3 cells","Forest"
"DG42_3","DG42",0.0969507341259138,0.77404098791382,431,FALSE,9.93324701519833,2.52172470112657,9.83058416322636,553.776417726114,143.459632102659,201.854821302273,0.60340448650856,7,0.127033161636087,0.154948697710881,0.0243546683690385,0.0593649844824743,0.0130806741859547,0.621217813615565,"Other Atlas 3 cells","Fresh/saltwater"
"FF74_3","FF74",0.0969388213419472,0.773515501839201,432,FALSE,9.62015922699267,1.94680629238182,9.6210617842279,465.635841113872,113.797069590381,174.652649104794,0.758769518837771,7,0.211897048000624,0.346300118233317,0.0182659989125634,0.000729804189609936,0.0931368311715115,0.329670199492375,"Other Atlas 3 cells","Cropland"
"GF23_3","GF23",0.0968654224169621,0.772990015764582,433,FALSE,9.59874083220604,1.80540650909634,9.61718421807005,491.932168649199,119.894442484398,186.053798570103,0.640930394810127,3,0.446054261456958,0,0,0,0,0.553945738543042,"Other Atlas 3 cells","Fresh/saltwater"
"CC36_3","CC36",0.0967885756646858,0.772464529689963,434,FALSE,9.60541856507125,2.59193775600085,9.45155474317649,582.978189029668,161.934789725772,213.247801108009,0.640296885159551,5,0,0.0488931600829393,0.0676832741645819,0.522248047231989,0.0952130936028686,0.265962424917621,"Other Atlas 3 cells","Forest"
"FF82_3","FF82",0.0966632639924802,0.771939043615344,435,FALSE,9.47066098057491,1.77667415114598,9.45556722563902,495.36033394546,122.407523431814,184.951395903102,0.186379525899114,3,0.0780061701231071,0.897639160074989,0,0,0.0243546698019038,0,"Other Atlas 3 cells","Cropland"
"DD59_3","DD59",0.0966035103690298,0.771413557540725,436,FALSE,9.609511376514,2.13447358637203,9.67299497676453,500.712844490852,135.768107036105,190.500748668718,0.690226093957246,5,0.0974186672498818,0.230453320041947,0.0420210763156005,0.147293350850997,0.0121773334062352,0.470636252135339,"Other Atlas 3 cells","Fresh/saltwater"
"DD49_3","DD49",0.0966018799243985,0.770888071466106,437,FALSE,9.57934554784229,2.0706140714003,9.65251648566845,490.37136964426,133.24469993306,186.608128728011,0.723521574052916,5,0.00944012157993736,0.318971118422293,0.302032192739413,0.262206079056722,0.107350488201635,0,"Other Atlas 3 cells","Cropland"
"CE86_3","CE86",0.0965855911382729,0.770362585391487,438,FALSE,9.35192497519683,1.52460201899101,9.47984973014197,559.338561766217,155.62635972508,203.120307944525,0.661991223401209,4,0,0.419330649307835,0.0353543012607286,0.350876464123068,0.194438585308368,0,"Other Atlas 3 cells","Cropland"
"GF16_3","GF16",0.0964212698934891,0.769837099316868,439,FALSE,9.43749975006831,1.59601523603621,9.51215709987345,517.17969885861,125.488551902423,196.012525236745,0.53476544429314,4,0.580891154335536,0.352765028017576,0.00534684400947289,0.00503850894307901,0.0559584646943367,0,"Other Atlas 3 cells","Urban"
"FH58_3","FH58",0.0962391344933857,0.769311613242249,440,FALSE,9.92568704578553,2.46591632613017,9.78573346244797,501.83272126407,122.078665936378,190.910026173012,0.657710791136257,4,0,0.439777619778362,0,0.0799374033101195,0,0.480284976911518,"Other Atlas 3 cells","Fresh/saltwater"
"FF83_3","FF83",0.0959486623451036,0.76878612716763,441,FALSE,9.4322878849318,1.73101561156327,9.42804019725057,516.008777393737,126.967420018569,192.588460066604,0.49965196886135,2,0.387189478766093,0.588455851430578,0.0243546698033287,0,0,0,"Other Atlas 3 cells","Cropland"
"FF70_3","FF70",0.0959382778183047,0.768260641093011,442,FALSE,9.49160520020352,1.86979985101273,9.44456535582902,508.300102033058,127.99094718089,187.030838909672,0.6790052171315,4,0.142784970251729,0.397370919950574,0,0.365891324328616,0.0939527854690808,0,"Other Atlas 3 cells","Cropland"
"EG88_3","EG88",0.0959347231515814,0.767735155018392,443,FALSE,9.883761655935,2.67989956374334,9.71413181801271,474.371477106837,118.424945793095,177.869871950107,0.228201951627812,4,0,0.873121537113466,0.083110323563712,0,0,0.0437681393228222,"Other Atlas 3 cells","Cropland"
"EG05_3","EG05",0.0958797010019638,0.767209668943773,444,FALSE,9.61448579245723,2.44874698218627,9.42718098738416,499.49302474005,127.857438077766,187.301332563612,0.302051250406235,4,0.075870554912298,0.827268908019193,0,0.0835539508350765,0.013306586233433,0,"Other Atlas 3 cells","Cropland"
"FG47_3","FG47",0.0957149225272135,0.766684182869154,445,FALSE,9.61019299071957,2.14847489824355,9.50704328034394,517.642589197977,130.729292963316,190.868642846041,0.574287420107935,4,0.113408934208404,0.612465743101679,0,0.127997321010429,0.146128001679489,0,"Other Atlas 3 cells","Cropland"
"BE88_3","BE88",0.0956179798137923,0.766158696794535,446,FALSE,9.54309952527496,2.06122617222157,9.49528387189016,637.554208428222,179.780883956591,225.012002544941,0.674345146736207,5,0.0974186710717414,0.477151268943386,0.0387579480286513,0.26818057669499,0.118491535261231,0,"Other Atlas 3 cells","Cropland"
"CE53_3","CE53",0.0954498947916724,0.765633210719916,447,FALSE,9.04490405547811,1.24421144255865,9.12579882684725,641.299691648271,180.887593655883,227.497923523117,0.406941555082979,5,0.0313721012631997,0.158305337331612,0.0487093345635729,0.751155859753778,0.010457367087837,0,"Other Atlas 3 cells","Forest"
"AE94_3","AE94",0.0954238295780417,0.765107724645297,448,FALSE,9.97107481581364,3.23511131124259,9.57632422180502,606.772498263523,159.365080012761,196.322081249916,0.734302276751256,6,0.0730640012684725,0.28908168772727,0.380133266656619,0,0.0243546670894908,0.233366377258148,"Other Atlas 3 cells","Pasture"
"BE90_3","BE90",0.0953393981581368,0.764582238570678,449,FALSE,9.56597968969206,1.93179615839313,9.5405398356847,684.245213475939,190.922197238935,234.748520128538,0.708044058582823,4,0,0.276273415071217,0.256922025532842,0.373505875540999,0.0932986838549423,0,"Other Atlas 3 cells","Forest"
"BE25_3","BE25",0.095312613634411,0.764056752496059,450,FALSE,9.67982326551044,2.6264583312084,9.42263568340975,664.944879217425,180.143628460268,223.817961972878,0.396498956529821,3,0,0.203017858266576,0,0.748272806792156,0.0487093349412684,0,"Other Atlas 3 cells","Forest"
"BH69_3","BH69",0.0951261432687589,0.76353126642144,451,FALSE,10.1187253245312,2.75129442919922,9.91383910770857,644.959769682208,155.164374064627,223.812769713,0.565459968453281,5,0.0356119472290375,0.602408824853329,0.0186110996969105,0.0974186705867664,0.245949457633956,0,"Other Atlas 3 cells","Cropland"
"EH66_3","EH66",0.0951153441908083,0.763005780346821,452,FALSE,10.0294017757484,2.66391520892047,9.90314727110308,491.704770519084,118.5604525278,188.442093085804,0.526178156245793,5,0.0344530124061441,0.649307591872794,0,0,0.00729280968671365,0.308946586034349,"Other Atlas 3 cells","Cropland"
"DF62_3","DF62",0.095043205176189,0.762480294272202,453,FALSE,9.83494310478966,2.48821918030569,9.74017182663604,487.147407948693,125.724888707195,184.209666859484,0.579921094267116,4,0,0.379371458044457,0,0.0243546687508823,0,0.596273873204661,"Other Atlas 3 cells","Fresh/saltwater"
"BH67_3","BH67",0.0950425491835165,0.761954808197583,454,FALSE,10.193125849362,2.79146687765131,9.99499507591774,644.86428624898,153.204190590782,223.643428003905,0.423323912253092,3,0,0.714072821094977,0.21498457195742,0,0.0709426069476027,0,"Other Atlas 3 cells","Cropland"
"BF61_3","BF61",0.0950120713249806,0.761429322122964,455,FALSE,9.85334996178541,2.56380256014541,9.64852123794492,664.143208150562,173.747700209477,226.147528874883,0.20264470621414,3,0.0837196459276833,0.888582665088951,0,0,0.0276976889833651,0,"Other Atlas 3 cells","Cropland"
"BE37_3","BE37",0.0949684598837922,0.760903836048345,456,FALSE,9.58235683009234,2.44628427200663,9.37492600588664,654.83593541396,179.107393138349,223.499639074453,0.375847339876991,3,0,0,0.160887604106129,0.769758903924262,0.0693534919696084,0,"Other Atlas 3 cells","Forest"
"EH28_3","EH28",0.0947865377197206,0.760378349973726,457,FALSE,9.97571592529565,2.69590586724007,9.83250160854458,504.929979500576,125.022770154899,189.987957225424,0.645306708552564,4,0.211787252356327,0.429833419884497,0,0.00474080166685835,0,0.353638526092318,"Other Atlas 3 cells","Cropland"
"ED30_3","ED30",0.0946530099734073,0.759852863899107,458,FALSE,9.68947201565155,2.4032975731798,9.63050192755629,451.862429669471,113.97898806984,172.266861749433,0.725315264782086,5,0.388445931631358,0.14026958147586,0.0233086796366015,0.186091432318337,0,0.261884374937844,"Other Atlas 3 cells","Urban"
"GG28_3","GG28",0.0945978645564037,0.759327377824488,459,FALSE,9.62517420242294,1.99289388230344,9.54461392157176,481.348693236655,116.464392972108,182.749970372603,0.566462623259596,3,0,0.58554377100856,0,0.256161161092971,0,0.158295067898469,"Other Atlas 3 cells","Cropland"
"EG95_3","EG95",0.0945035857570363,0.758801891749869,460,FALSE,9.85199146277449,2.61933575423648,9.6789474140143,488.022425595526,121.552844565298,182.479697685472,0.589382966087693,5,0.257519385469157,0.571926087655423,0,0,0.0487093351048103,0.121845191770609,"Other Atlas 3 cells","Cropland"
"DG22_3","DG22",0.0943671554534405,0.75827640567525,461,FALSE,9.96192097155089,2.47131867888455,9.88092535762224,563.406580412791,146.132316471045,205.761997335979,0.514987778727324,6,0.0138321361041617,0.105986467258264,0.0974186691394997,0,0.0487093345697498,0.734053392928324,"Other Atlas 3 cells","Fresh/saltwater"
"CC80_3","CC80",0.0942994946111052,0.757750919600631,462,FALSE,9.4029388967218,1.87968704061558,9.4593734310039,554.365630045024,152.435716237835,210.157271120637,0.67051654613476,4,0.155753719418007,0.502086064170951,0.145847583475003,0.171957965359289,0.02435466757675,0,"Other Atlas 3 cells","Cropland"
"CE40_3","CE40",0.0942933949246412,0.757225433526012,463,FALSE,9.18669871516068,1.43217830602582,9.24084309836993,672.141266775528,189.390141406632,234.938253401492,0.674272077747076,4,0.147179107753437,0.240708532765761,0,0.477498392210089,0.134613967270713,0,"Other Atlas 3 cells","Forest"
"CC46_3","CC46",0.0941584925838496,0.756699947451393,464,FALSE,9.55029831919375,2.47283108471406,9.43004392866704,556.25975763538,155.077476454271,203.827730299245,0.78572917424734,6,0,0.183214000527468,0.252950960960362,0.28951798218888,0.12842699380074,0.145890062522549,"Other Atlas 3 cells","Forest"
"CD40_3","CD40",0.0940805110104522,0.756174461376773,465,FALSE,9.48300998022632,1.76263668584083,9.55523737275897,540.582156925681,149.640026422648,200.881297295198,0.482986810353555,5,0.16626430257103,0.0797746964003102,0,0.693528882629008,0.0401417240006606,0.0202903943989918,"Other Atlas 3 cells","Forest"
"DC66_3","DC66",0.0940753954940307,0.755648975302154,466,FALSE,9.64793969408021,2.4557683933307,9.61901246716818,505.636543550658,139.832176791115,188.113602801193,0.459154201370519,5,0.15846337263789,0.714236797151501,0.0511671627304274,0.0315553550976066,0.0445773123825755,0,"Other Atlas 3 cells","Cropland"
"CF91_3","CF91",0.0940629517926891,0.755123489227535,467,FALSE,9.77706178281976,2.2641107975847,9.7465733197092,578.495038825804,157.019447915731,207.557693779965,0.543265930501867,3,0.506341478886361,0,0,0,0,0.493658521113639,"Other Atlas 3 cells","Urban"
"CE36_3","CE36",0.0939774485913251,0.754598003152916,468,FALSE,9.21178830736676,1.44371141285671,9.2833905301763,625.65917760276,175.120111081408,225.788934909217,0.0857756779869244,4,0.014948404755671,0.0142929987719426,0,0.955810191716799,0.0149484047555871,0,"Other Atlas 3 cells","Forest"
"CG83_3","CG83",0.0939134847942139,0.754072517078297,469,FALSE,9.90348991211522,2.25726352049357,9.88862700193913,618.26477209179,165.393392668542,220.853026187108,0.717650229222375,6,0.0487093351527719,0.42497478296548,0.0536829766477878,0,0.0871111276550679,0.385521777578892,"Other Atlas 3 cells","Cropland"
"CF10_3","CF10",0.0938124457099029,0.753547031003678,470,FALSE,9.5751039276373,1.95252520768408,9.52493281092658,702.056403291185,188.366841422992,242.758854179364,0.703361574295851,4,0.115251932681097,0.390523057927662,0,0.313135148501979,0.181089860889262,0,"Other Atlas 3 cells","Cropland"
"CG65_3","CG65",0.0936276923657977,0.753021544929059,471,FALSE,9.7287693135653,2.07628029468874,9.71940883078029,632.346040116304,169.675356109412,224.401634077965,0.484149987654665,5,0.00971745231671745,0.66426560480102,0.0416919017498658,0.269033155576667,0.01529188555573,0,"Other Atlas 3 cells","Cropland"
"AD94_3","AD94",0.0935720237110936,0.75249605885444,472,FALSE,9.9154604337557,3.34597435655683,9.50055410730533,604.061202572272,165.21508640314,192.352564954999,0.668016529420152,5,0,0.246145809869359,0.231498739138354,0,0,0.449291449723499,"Other Atlas 3 cells","Fresh/saltwater"
"CC64_3","CC64",0.0935627700640452,0.751970572779821,473,FALSE,9.70718923314318,2.40239515190247,9.66363663102003,540.166394877486,151.249556240871,200.356051829754,0.622386269012828,5,0.0407783614805494,0.360282577983596,0,0.00604623613936911,0.108896668607704,0.483996155788782,"Other Atlas 3 cells","Fresh/saltwater"
"BG42_3","BG42",0.0935566305340759,0.751445086705202,474,FALSE,10.2022371939525,3.14982439179706,9.86579552005762,619.868217265752,150.201991277219,211.937249310603,0.604190736373434,5,0,0,0.271251700857148,0.101491990332258,0.0427049667070256,0.584551342103569,"Other Atlas 3 cells","Fresh/saltwater"
"CH48_3","CH48",0.0935518734690577,0.750919600630583,475,FALSE,9.77833739638864,1.90228502562401,9.8201946580655,731.413245326379,188.143486583227,258.850724450177,0.647498397341882,5,0.120206441035872,0.493890578787721,0.0370575517565459,0.30013609225851,0,0,"Other Atlas 3 cells","Cropland"
"CH58_3","CH58",0.0935493148309732,0.750394114555964,476,FALSE,9.7549649365006,1.87992258172787,9.80148830407161,707.133334875821,183.104275480426,251.038187162313,0.666634392469678,5,0.0609985441207199,0.263307991627095,0.0238291176628722,0.479688956340208,0.172175390249105,0,"Other Atlas 3 cells","Forest"
"EF85_3","EF85",0.0934775758048892,0.749868628481345,477,FALSE,9.80131951087019,2.63383962054208,9.62298534097393,459.784631211559,112.433486011984,173.470426622902,0.588125311997322,5,0,0.602172871379377,0.176183632424089,0,0.0958949286874764,0.125748567509058,"Other Atlas 3 cells","Cropland"
"DD29_3","DD29",0.0934494525237783,0.749343142406726,478,FALSE,9.40833756528753,1.84636890831009,9.49050176964656,502.215581363614,136.484488929799,191.475754823284,0.724589202117066,4,0.21558554243026,0.38784273323497,0.00217431722166617,0.215959501758926,0.178437905354178,0,"Other Atlas 3 cells","Cropland"
"HA54_3","HA54",0.0933626971249092,0.748817656332107,479,FALSE,9.38438184911727,2.43366187774885,8.85097310384771,453.15504379878,109.850055020081,150.866941507441,0.632616867598411,6,0.0689613198427495,0.556195094825861,0,0.203988937953171,0.059403247382273,0.111451399995945,"Other Atlas 3 cells","Cropland"
"DC04_3","DC04",0.0933049753285547,0.748292170257488,480,FALSE,9.63663347132025,2.21779969673863,9.6588996798067,525.978042534918,144.268076725504,198.478054500161,0.698226506015234,6,0.487147939210612,0.112512972218897,0.110217972186355,0,0.124064310249003,0.166056806135134,"Other Atlas 3 cells","Urban"
"CE21_3","CE21",0.0929678729262216,0.747766684182869,481,FALSE,9.32610039537633,1.59851435559453,9.35984329334439,674.103359164433,190.570778810295,234.526194846421,0.611477396672625,4,0,0.19112466242985,0.181486566493363,0.560552177834583,0.0668365932422038,0,"Other Atlas 3 cells","Forest"
"DC26_3","DC26",0.0929170622448063,0.74724119810825,482,FALSE,9.48403080813275,2.1922985767233,9.48484866710253,549.096214871027,152.57039016045,204.564128182879,0.576778942515547,4,0.207677047386434,0.116652439574708,0,0.599590761793291,0.076079751245568,0,"Other Atlas 3 cells","Forest"
"BH66_3","BH66",0.0927519858233629,0.746715712033631,483,FALSE,10.2079444819816,2.79211606927698,10.0185448038522,643.580868910901,151.790220500788,223.473658101371,0.509078369797854,4,0.0988035010980629,0.664422530052323,0.149054021367586,0,0.0877199474820279,0,"Other Atlas 3 cells","Cropland"
"CH34_3","CH34",0.0927183455093935,0.746190225959012,484,FALSE,9.89800773848336,1.9055389835216,9.98576380584633,735.780432294354,178.08228217592,264.302813126193,0.716996403435662,5,0.0570522307599998,0.358508313806278,0.31955862002422,0.216171500183192,0.0487093352263099,0,"Other Atlas 3 cells","Cropland"
"GF63_3","GF63",0.0927058667399407,0.745664739884393,485,FALSE,9.56001072676126,1.65270791459256,9.59173690483832,474.47337602483,114.296982991606,183.015653771902,0.413135570217408,4,0.215485306374233,0,0.0468668069483581,0,0,0.737647886677409,"Other Atlas 3 cells","Fresh/saltwater"
"FH99_3","FH99",0.0926630732194322,0.745139253809774,486,FALSE,9.75701309793466,2.30685025446123,9.590669010861,507.936214797847,126.097643736146,190.114402043988,0.683209967902655,5,0,0.277506962156647,0,0.121200858938103,0.100856401092017,0.500435777813233,"Other Atlas 3 cells","Fresh/saltwater"
"DG90_3","DG90",0.092604234546057,0.744613767735155,487,FALSE,9.84820570834404,2.57495569152715,9.69426926774483,539.60482315611,138.810125436502,198.434663273865,0.602966129395286,6,0.229140529058134,0.574105308064754,0,0.0944515924155322,0.0730640047906076,0.0292385656709722,"Other Atlas 3 cells","Cropland"
"CE96_3","CE96",0.0925969308508635,0.744088281660536,488,FALSE,9.28267954951472,1.46913064771207,9.408124253912,561.669729098486,154.844517990909,205.487006328093,0.535947387977611,4,0.18355277491729,0.643440514361072,0,0.0708523243824467,0.102154386339191,0,"Other Atlas 3 cells","Cropland"
"DE88_3","DE88",0.0925249136862963,0.743562795585917,489,FALSE,9.47228032408637,1.91196168028124,9.50878186041172,496.660596331558,132.711262047797,188.82973053439,0.664945077860758,5,0.145887063408161,0.445082476870901,0.0686255321696414,0.329917265441647,0,0.0104876621096505,"Other Atlas 3 cells","Cropland"
"FF12_3","FF12",0.0924504210998003,0.743037309511298,490,FALSE,9.63143864583562,2.31116042126097,9.49800772794148,479.943736520322,119.907740030234,178.955896769963,0.685963261752205,5,0.0205566038484113,0.363717252961874,0.109596015251831,0.381370724545759,0.124759403392124,0,"Other Atlas 3 cells","Forest"
"CG47_3","CG47",0.0923560157064424,0.742511823436679,491,FALSE,9.62190780276809,1.97070206908452,9.60162284800986,674.725286635342,179.777864412842,237.613976210876,0.0793042445545927,3,0.0395498107102193,0.958707947888092,0.00121669176620089,0.000525549635487944,0,0,"Other Atlas 3 cells","Cropland"
"CH06_3","CH06",0.0923532634808953,0.74198633736206,492,FALSE,10.0376471744323,2.22857046176186,10.037772702718,694.034120406696,164.46118876178,248.340481631311,0.640624603041748,5,0.0169888869047523,0.534494887218034,0.113382733727239,0.206620171614099,0.128513320535876,0,"Other Atlas 3 cells","Cropland"
"GF19_3","GF19",0.0923460985958007,0.741460851287441,493,FALSE,9.28820631204606,1.36597296246953,9.40179742232182,521.478925766511,125.189624908978,198.623255171059,0.645016451966805,4,0.344351057142443,0.45351580117509,0,0.172831506845459,0.0293016348370081,0,"Other Atlas 3 cells","Cropland"
"BE06_3","BE06",0.0922959548319577,0.740935365212822,494,FALSE,9.90215153630294,3.05194235109769,9.56660717757408,617.17228471216,165.150578338024,202.651291142184,0.397867986236978,4,0.0559839092217922,0.755320922686733,0.141053651074483,0,0,0.047641517016992,"Other Atlas 3 cells","Cropland"
"BC82_3","BC82",0.0921816549551076,0.740409879138203,495,FALSE,9.76459501007959,2.92641338461534,9.52494407140548,586.787945715658,170.454274115792,206.283757729672,0.573667153220979,6,0.0620765097260102,0.0056433190659963,0.146128006602209,0.0323305590880345,0.0712826117981118,0.682538993719638,"Other Atlas 3 cells","Fresh/saltwater"
"DD52_3","DD52",0.092140193360578,0.739884393063584,496,FALSE,9.59375409032057,1.94757741145288,9.70362626349388,500.479840505166,136.471319282184,189.327526934244,0.446747806451442,6,0.0247136931236126,0.725018472470023,0.129133632864143,0,0.021929640526587,0.0992045610156343,"Other Atlas 3 cells","Cropland"
"DG33_3","DG33",0.0919044655322575,0.739358906988965,497,FALSE,9.86701635236152,2.44118248798302,9.77184000232317,563.851965213711,147.417162427401,205.307201426305,0.526507187064252,6,0.0243546676558291,0.670032143398639,0,0.0835865343086003,0.0923369172969577,0.129689737339973,"Other Atlas 3 cells","Cropland"
"BD75_3","BD75",0.0918830374440003,0.738833420914346,498,FALSE,9.69098654613444,2.59081175480231,9.52816593543019,606.600438006662,172.551978129011,215.198537280296,0.700663325904048,7,0.246093942207738,0.456112936218944,0.0193213583493416,0.0350921967278904,0.151992970584754,0.0913865959113321,"Other Atlas 3 cells","Cropland"
"CG84_3","CG84",0.0918333561117128,0.738307934839727,499,FALSE,9.86186721944325,2.24665192792184,9.84701379922936,605.016859888261,161.747815102655,217.24718943888,0.616039960328837,7,0.129214958699762,0.587286038096236,0.034662210202876,0.0179842045129167,0.107350484703613,0.123502103784597,"Other Atlas 3 cells","Cropland"
"HA23_3","HA23",0.0917251601470438,0.737782448765108,500,FALSE,9.37873538273893,2.39988847165062,8.85756579218508,487.209283466187,118.800336379555,160.056992614727,0.363039878089487,3,0.0863237185539341,0.779771393496264,0,0,0.133904887949802,0,"Other Atlas 3 cells","Cropland"
"CG58_3","CG58",0.0916484462708527,0.737256962690489,501,FALSE,9.56963809173189,1.95377615143123,9.55114964962941,667.223939312159,179.575372678218,235.104911077906,0.501578361956545,4,0.0434928016217484,0.675432385020578,0,0.120722237171352,0.160352576186321,0,"Other Atlas 3 cells","Cropland"
"DH16_3","DH16",0.0916252799781263,0.73673147661587,502,FALSE,10.0175136844983,2.24696764316011,10.0470495127438,597.683278047129,150.723190198014,221.310045272748,0.61072483494598,7,0.0487093366025676,0.287728738524271,0.0487093366025676,0.0258951217349381,0.0243546683012838,0.564602798234372,"Other Atlas 3 cells","Fresh/saltwater"
"BH68_3","BH68",0.091552541690296,0.736205990541251,503,FALSE,10.1527009498391,2.76764476607955,9.95029941624483,651.807605269483,156.218004399324,225.462210550143,0.251023596136754,3,0.0374520556894327,0.855328963814463,0.107218980496104,0,0,0,"Other Atlas 3 cells","Cropland"
"FG08_3","FG08",0.0914601690725897,0.735680504466632,504,FALSE,9.55163978866995,2.28449327532708,9.39578058960708,500.158126591547,124.68445560231,186.930469554099,0.644878025365697,4,0.315255148376248,0.190330604706593,0.00482240491437413,0.463051892967741,0.0265399490350429,0,"Other Atlas 3 cells","Forest"
"BF66_3","BF66",0.0914587723372078,0.735155018392013,505,FALSE,9.71374273426268,2.33894161672899,9.55544564338342,669.828390025743,180.225881877207,227.682998614814,0.192234470237403,2,0,0.892278937595811,0,0.107721062404189,0,0,"Other Atlas 3 cells","Cropland"
"BH58_3","BH58",0.0913664151182716,0.734629532317394,506,FALSE,10.1827477721881,2.89365819759223,9.93848409171993,649.287835811315,154.890069036258,223.934250775609,0.529689844404269,3,0,0.272963298799029,0.107090962576227,0,0,0.619945738624745,"Other Atlas 3 cells","Fresh/saltwater"
"CG69_3","CG69",0.0913405567164572,0.734104046242775,507,FALSE,9.6894785216861,2.09832792774727,9.66724677859568,608.164792101092,162.907274130901,217.11675075974,0.502195296118009,3,0.498888718109632,0.49890870857876,0,0,0,0.00220257331160792,"Other Atlas 3 cells","Cropland"
"BD00_3","BD00",0.0913273058580324,0.733578560168156,508,FALSE,9.88331316167388,3.10171905667451,9.53896449071347,617.312619390676,167.572864982991,202.148711337698,0.672354210565275,6,0.0143047711355446,0.464767750867215,0.302873228816952,0.0443363798280038,0.100653864859381,0.073064004492903,"Other Atlas 3 cells","Cropland"
"CH97_3","CH97",0.0912844915699355,0.733053074093536,509,FALSE,9.89571196847069,2.07539934914159,9.94110270884405,629.071464121225,160.582778585315,230.336596923541,0.550650881512937,6,0.211876972939219,0.62938033503599,0.0547980036924682,0.00295057534867742,0,0.100994112983644,"Other Atlas 3 cells","Cropland"
"BE89_3","BE89",0.0912580699012111,0.732527588018917,510,FALSE,9.50521698700847,2.05956114862745,9.4456158199842,651.973984236589,184.613611663799,230.114589199618,0.627945181689798,4,0.117706488242423,0.341938285231685,0,0.488450750194326,0.0519044763315656,0,"Other Atlas 3 cells","Forest"
"BF31_3","BF31",0.0911814674422938,0.732002101944298,511,FALSE,9.99131489292262,3.02321837757796,9.65274553833834,633.06042623497,163.20547529547,212.623819998453,0.507762437245062,4,0.0607856907201706,0.668360247271999,0,0.186202423528496,0.0846516384793344,0,"Other Atlas 3 cells","Cropland"
