"survey","site","atlas","period","X","Y","species_richness","rarity_score","rarity_percentile","rarity_rank","is_top_decile"
"CF25_3","CF25","3","2010s",512500.023034467,6177499.79254939,65,0.0684120251215317,0.519705727798213,915,FALSE
"CE43_3","CE43","3","2010s",522500.080300829,6217499.70106962,58,0.0683793098350675,0.519180241723594,916,FALSE
"BC43_3","BC43","3","2010s",472500.074317921,6317499.70983468,59,0.0683394884306634,0.518654755648975,917,FALSE
"BF60_3","BF60","3","2010s",482500.036847074,6152499.88265154,59,0.0682507768791045,0.518129269574356,918,FALSE
"FH73_3","FH73","3","2010s",687500.11682017,6067499.57618915,69,0.0682391247916894,0.517603783499737,919,FALSE
"CE31_3","CE31","3","2010s",517500.076300117,6207499.78412402,64,0.0682364047169309,0.517078297425118,920,FALSE
"CE20_3","CE20","3","2010s",512500.077871873,6202499.76548904,53,0.0682093233650266,0.516552811350499,921,FALSE
"CH66_3","CH66","3","2010s",532500.133791148,6082499.86806359,57,0.0682052350564539,0.51602732527588,922,FALSE
"CH18_3","CH18","3","2010s",507500.025618708,6092499.77677686,51,0.068178861004968,0.515501839201261,923,FALSE
"GG36_3","GG36","3","2010s",717500.344460847,6132499.5160672,61,0.0681680328073759,0.514976353126642,924,FALSE
"CG64_3","CG64","3","2010s",532500.088626818,6122499.8117822,69,0.0679813838504322,0.514450867052023,925,FALSE
"CF39_3","CF39","3","2010s",517500.081961957,6197499.82033257,69,0.0679127217249912,0.513925380977404,926,FALSE
"EF08_3","EF08","3","2010s",602499.966204979,6192499.85915239,52,0.0679035765151758,0.513399894902785,927,FALSE
"CC57_3","CC57","3","2010s",527499.763453372,6337499.63599868,52,0.067866474083926,0.512874408828166,928,FALSE
"DD51_3","DD51","3","2010s",577499.891102569,6257499.86657361,65,0.0678296350635514,0.512348922753547,929,FALSE
"CH86_3","CH86","3","2010s",542500.123606286,6082499.88260811,65,0.067819048877207,0.511823436678928,930,FALSE
"FG54_3","FG54","3","2010s",677500.276069426,6122499.70628438,66,0.0677865023164072,0.511297950604309,931,FALSE
"CF87_3","CF87","3","2010s",542500.059748347,6187499.85116048,62,0.0677464262673527,0.51077246452969,932,FALSE
"FF16_3","FF16","3","2010s",657500.217571856,6182499.8469759,62,0.0676398174722025,0.510246978455071,933,FALSE
"EG07_3","EG07","3","2010s",602500.162989491,6137499.92599472,70,0.0675936825982226,0.509721492380452,934,FALSE
"GF53_3","GF53","3","2010s",727500.422905934,6167499.78133534,65,0.0675510808062689,0.509196006305833,935,FALSE
"CF18_3","CF18","3","2010s",507500.034836796,6192499.735737,64,0.0675135476157788,0.508670520231214,936,FALSE
"DE12_3","DE12","3","2010s",557500.029887496,6212499.73554422,71,0.0674618226567919,0.508145034156595,937,FALSE
"FG19_3","FG19","3","2010s",657500.197800475,6147499.76482383,65,0.0674532283129088,0.507619548081976,938,FALSE
"FF45_3","FF45","3","2010s",672500.298489102,6177499.79476307,64,0.0674266778339914,0.507094062007357,939,FALSE
"HA06_3","HA06","3","2010s",864181.807642079,6132426.55973647,56,0.0674049659954724,0.506568575932738,940,FALSE
"CG90_3","CG90","3","2010s",547500.112729074,6102499.89084027,59,0.0673864412381009,0.506043089858119,941,FALSE
"FH65_3","FH65","3","2010s",682500.139498129,6077499.54859203,48,0.0673830284681832,0.5055176037835,942,FALSE
"BG97_3","BG97","3","2010s",497500.019142317,6137499.93627416,49,0.0673505437879219,0.504992117708881,943,FALSE
"CF45_3","CF45","3","2010s",522500.036921351,6177499.83091228,71,0.0673464209021988,0.504466631634262,944,FALSE
"CD73_3","CD73","3","2010s",537499.845717307,6267499.7970178,68,0.0673422614994211,0.503941145559643,945,FALSE
"FE10_3","FE10","3","2010s",657500.214028312,6202499.84486996,66,0.0673083563722885,0.503415659485024,946,FALSE
"CF61_3","CF61","3","2010s",532500.047612763,6157499.89252756,67,0.0673008993805489,0.502890173410405,947,FALSE
"DB53_3","DB53","3","2010s",577499.570018753,6367499.83185761,67,0.0672855674762165,0.502364687335786,948,FALSE
"DB34_3","DB34","3","2010s",567499.642712666,6372499.71088027,70,0.0670854282575524,0.501839201261167,949,FALSE
"BG99_3","BG99","3","2010s",497500.022886445,6147499.90349673,44,0.0670850435086948,0.501313715186548,950,FALSE
"DC21_3","DC21","3","2010s",562499.782875819,6307499.95636654,70,0.0670500816824597,0.500788229111929,951,FALSE
"EE27_3","EE27","3","2010s",612500.017863033,6237499.80535608,66,0.0669629103119923,0.50026274303731,952,FALSE
"CD39_3","CD39","3","2010s",517499.979676834,6297499.70775949,69,0.0669619367643666,0.49973725696269,953,FALSE
"BD71_3","BD71","3","2010s",487500.072740003,6257499.67672098,67,0.0669129880202982,0.499211770888071,954,FALSE
"DD80_3","DD80","3","2010s",592499.99651856,6252499.88014505,73,0.0669005748710336,0.498686284813452,955,FALSE
"DC05_3","DC05","3","2010s",552499.689246301,6327499.77982543,63,0.0668025282981336,0.498160798738833,956,FALSE
"CG38_3","CG38","3","2010s",517500.066709796,6142499.87301073,64,0.0667669009899981,0.497635312664214,957,FALSE
"CD62_3","CD62","3","2010s",532499.926421845,6262499.72108098,64,0.0667348661796954,0.497109826589595,958,FALSE
"CD87_3","CD87","3","2010s",542499.840987216,6287499.85282136,44,0.0666999378261396,0.496584340514976,959,FALSE
"FH32_3","FH32","3","2010s",667500.135212743,6062499.59689973,67,0.0666389990347428,0.496058854440357,960,FALSE
"DC08_3","DC08","3","2010s",552499.67322676,6342499.8034166,66,0.0666330899434936,0.495533368365738,961,FALSE
"CG74_3","CG74","3","2010s",537500.08674755,6122499.89379125,69,0.0665850413437151,0.495007882291119,962,FALSE
"DE02_3","DE02","3","2010s",552500.015684202,6212499.69287037,62,0.066493723905521,0.4944823962165,963,FALSE
"DB79_3","DB79","3","2010s",587499.302052575,6397499.53340525,52,0.0664131439910707,0.493956910141881,964,FALSE
"FF53_3","FF53","3","2010s",677500.254330002,6167499.76639934,65,0.0663863729328764,0.493431424067262,965,FALSE
"BE13_3","BE13","3","2010s",457500.153457539,6217499.77698172,70,0.0663670766157495,0.492905937992643,966,FALSE
"CF75_3","CF75","3","2010s",537500.048753758,6177499.83889951,71,0.0663312957265124,0.492380451918024,967,FALSE
"CE17_3","CE17","3","2010s",507500.033190539,6237499.73894793,60,0.066312330511556,0.491854965843405,968,FALSE
"CE73_3","CE73","3","2010s",537500.067701568,6217499.65664748,67,0.0662027020435793,0.491329479768786,969,FALSE
"CG27_3","CG27","3","2010s",512500.066614267,6137499.81577886,60,0.0661955045732743,0.490803993694167,970,FALSE
"EH67_3","EH67","3","2010s",632500.240557838,6087499.6606611,47,0.0661629639153304,0.490278507619548,971,FALSE
"BD59_3","BD59","3","2010s",477500.066398622,6297499.70846147,62,0.0661276862897038,0.489753021544929,972,FALSE
"DD03_3","DD03","3","2010s",552499.824523504,6267499.8299242,65,0.0660899693772648,0.48922753547031,973,FALSE
"FG72_3","FG72","3","2010s",687500.259654966,6112499.6136081,60,0.0660884740452946,0.488702049395691,974,FALSE
"CF12_3","CF12","3","2010s",507500.043277108,6162499.78939587,58,0.0660647378802256,0.488176563321072,975,FALSE
"FG90_3","FG90","3","2010s",697500.268445675,6102499.50156304,62,0.0660434038659778,0.487651077246453,976,FALSE
"CG75_3","CG75","3","2010s",537500.122622005,6127499.84320158,69,0.0660198603396918,0.487125591171834,977,FALSE
"BE48_3","BE48","3","2010s",472500.100593092,6242499.65993831,64,0.0659476485750412,0.486600105097215,978,FALSE
"EG01_3","EG01","3","2010s",602500.165377797,6107499.79529899,69,0.0659108250212187,0.486074619022596,979,FALSE
"DF07_3","DF07","3","2010s",552500.032263438,6187499.83666785,70,0.0659014440359749,0.485549132947977,980,FALSE
"CG77_3","CG77","3","2010s",537500.091717445,6137499.85385921,63,0.0658023878000873,0.485023646873358,981,FALSE
"DD55_3","DD55","3","2010s",577499.833220618,6277499.92037267,64,0.0657862815503491,0.484498160798739,982,FALSE
"DE40_3","DE40","3","2010s",572499.925942802,6202499.80668167,69,0.0657682551698244,0.48397267472412,983,FALSE
"DF09_3","DF09","3","2010s",552500.042708538,6197499.82150517,68,0.0657565305210145,0.483447188649501,984,FALSE
"DF15_3","DF15","3","2010s",557500.001891327,6177499.85662117,73,0.0657449715041606,0.482921702574882,985,FALSE
"FH43_3","FH43","3","2010s",672500.161910213,6067499.68453779,56,0.0657114776660991,0.482396216500263,986,FALSE
"BF25_3","BF25","3","2010s",462500.086243777,6177499.78109757,68,0.0656634884668643,0.481870730425644,987,FALSE
"EG76_3","EG76","3","2010s",637500.168795445,6132499.73798094,61,0.0656281667756758,0.481345244351025,988,FALSE
"FF90_3","FF90","3","2010s",697500.348670232,6152499.73802584,67,0.0655985022250396,0.480819758276406,989,FALSE
"HA22_3","HA22","3","2010s",875881.822145834,6113327.07357922,48,0.0653008615964675,0.480294272201787,990,FALSE
"DC23_3","DC23","3","2010s",562499.769293415,6317499.88348174,66,0.0652580827414472,0.479768786127168,991,FALSE
"DD46_3","DD46","3","2010s",572499.840314927,6282499.96321855,71,0.0652094412891602,0.479243300052549,992,FALSE
"CE45_3","CE45","3","2010s",522500.06692998,6227499.70304866,71,0.0650853730268222,0.47871781397793,993,FALSE
"CD58_3","CD58","3","2010s",527499.903669574,6292499.81409373,42,0.0650645716464717,0.478192327903311,994,FALSE
"DG52_3","DG52","3","2010s",577500.089977942,6112499.88743906,70,0.0650523659907282,0.477666841828692,995,FALSE
"ED01_3","ED01","3","2010s",602500.006932014,6257499.87529412,61,0.0650236004641405,0.477141355754073,996,FALSE
"BE36_3","BE36","3","2010s",467500.132203066,6232499.71521636,63,0.0649835898801679,0.476615869679454,997,FALSE
"FF67_3","FF67","3","2010s",682500.274986715,6187499.82402655,71,0.0649808680460002,0.476090383604834,998,FALSE
"GF45_3","GF45","3","2010s",722500.392806392,6177499.73287345,52,0.064902711572316,0.475564897530215,999,FALSE
"BE78_3","BE78","3","2010s",487500.104421184,6242499.66266886,62,0.0648560698136711,0.475039411455596,1000,FALSE
"FF63_3","FF63","3","2010s",682500.286603715,6167499.77511898,63,0.0647963508913655,0.474513925380977,1001,FALSE
"CF52_3","CF52","3","2010s",527500.049775692,6162499.79892387,62,0.0647684896198205,0.473988439306358,1002,FALSE
"DE36_3","DE36","3","2010s",567499.973486651,6232499.72698424,74,0.064763132837581,0.473462953231739,1003,FALSE
"DG16_3","DG16","3","2010s",557500.085994486,6132499.93579822,58,0.0645870178769563,0.47293746715712,1004,FALSE
"BF62_3","BF62","3","2010s",482500.074257277,6162499.85259369,45,0.0645633777141142,0.472411981082501,1005,FALSE
"FH14_3","FH14","3","2010s",657500.177208751,6072499.60318349,58,0.0645295090024892,0.471886495007882,1006,FALSE
"DF59_3","DF59","3","2010s",577499.918135129,6197499.79599328,45,0.0644705736978009,0.471361008933263,1007,FALSE
"CD10_3","CD10","3","2010s",507500.000676671,6252499.69296153,60,0.0643351999604394,0.470835522858644,1008,FALSE
"DE99_3","DE99","3","2010s",597499.978100359,6247499.86686593,70,0.0642874691061386,0.470310036784025,1009,FALSE
"CD67_3","CD67","3","2010s",532499.881275411,6287499.80946806,69,0.0642353793017249,0.469784550709406,1010,FALSE
"EF84_3","EF84","3","2010s",642500.228585905,6172499.79726989,55,0.0642060420197529,0.469259064634787,1011,FALSE
"BF77_3","BF77","3","2010s",487500.074659867,6187499.72068504,62,0.06411235652407,0.468733578560168,1012,FALSE
"EG02_3","EG02","3","2010s",602500.187274163,6112499.76964452,66,0.0640888146403751,0.468208092485549,1013,FALSE
"DB01_3","DB01","3","2010s",552499.667868653,6357499.71795982,50,0.0640470364319703,0.46768260641093,1014,FALSE
"DF17_3","DF17","3","2010s",557499.986051293,6187499.78990309,66,0.0640467118496424,0.467157120336311,1015,FALSE
"CD66_3","CD66","3","2010s",532499.917169562,6282499.74068187,69,0.0639821176784041,0.466631634261692,1016,FALSE
"CD52_3","CD52","3","2010s",527499.964057794,6262499.75929551,70,0.0639710380678233,0.466106148187073,1017,FALSE
"DF04_3","DF04","3","2010s",552500.048436565,6172499.86610106,64,0.0639076875879128,0.465580662112454,1018,FALSE
"FF31_3","FF31","3","2010s",667500.266473546,6157499.77134995,62,0.0639059486689298,0.465055176037835,1019,FALSE
"CD90_3","CD90","3","2010s",547499.907753632,6252499.68553419,68,0.0638650397431802,0.464529689963216,1020,FALSE
"CF56_3","CF56","3","2010s",527500.040848803,6182499.854227,68,0.0638590215315143,0.464004203888597,1021,FALSE
"FF13_3","FF13","3","2010s",657500.267836125,6167499.76663762,62,0.063838120260128,0.463478717813978,1022,FALSE
"FF14_3","FF14","3","2010s",657500.280486099,6172499.74678711,67,0.0638170985614846,0.462953231739359,1023,FALSE
"ED02_3","ED02","3","2010s",602499.963234218,6262499.97639951,61,0.0638154042784687,0.46242774566474,1024,FALSE
"DC35_3","DC35","3","2010s",567499.705608487,6327499.93076874,66,0.0638111262967617,0.461902259590121,1025,FALSE
"BG80_3","BG80","3","2010s",492500.050336994,6102499.7444423,65,0.0637257883318953,0.461376773515502,1026,FALSE
"BF79_3","BF79","3","2010s",487500.062279522,6197499.81511666,60,0.0636970505289189,0.460851287440883,1027,FALSE
"CG89_3","CG89","3","2010s",542500.051860716,6147499.87924084,58,0.0636298980072894,0.460325801366264,1028,FALSE
"BF83_3","BF83","3","2010s",492500.028668048,6167499.76876595,56,0.0635885109872893,0.459800315291645,1029,FALSE
"CF59_3","CF59","3","2010s",527500.038083354,6197499.78418217,59,0.0634986095667864,0.459274829217026,1030,FALSE
"CH69_3","CH69","3","2010s",532500.100690506,6097499.84356528,66,0.0633455304524478,0.458749343142407,1031,FALSE
"BF28_3","BF28","3","2010s",462500.099143079,6192499.76043919,61,0.0633064014314038,0.458223857067788,1032,FALSE
"CD12_3","CD12","3","2010s",507500.018065221,6262499.69616551,68,0.063221054560429,0.457698370993169,1033,FALSE
"CG06_3","CG06","3","2010s",502500.06345383,6132499.84644885,66,0.0631797180339574,0.45717288491855,1034,FALSE
"CF31_3","CF31","3","2010s",517500.082293931,6157499.88078522,67,0.0631531049082497,0.456647398843931,1035,FALSE
"BE92_3","BE92","3","2010s",497500.076030905,6212499.77392524,50,0.0630841338631362,0.456121912769312,1036,FALSE
"BE15_3","BE15","3","2010s",457500.149084287,6227499.73798936,55,0.0628889344216231,0.455596426694693,1037,FALSE
"DC37_3","DC37","3","2010s",567499.64020836,6337499.87312391,62,0.0628888556679801,0.455070940620074,1038,FALSE
"CD92_3","CD92","3","2010s",547499.865960378,6262499.78528728,74,0.0628683240334781,0.454545454545455,1039,FALSE
"EG14_3","EG14","3","2010s",607500.191500505,6122499.80107132,67,0.0627585838787849,0.454019968470836,1040,FALSE
"DC54_3","DC54","3","2010s",577499.731221172,6322500.02125259,64,0.062726225197227,0.453494482396216,1041,FALSE
"EF01_3","EF01","3","2010s",602500.110434067,6157499.94995388,64,0.0626726197922796,0.452968996321597,1042,FALSE
"EG08_3","EG08","3","2010s",602500.15034248,6142499.925529,67,0.0626498791772309,0.452443510246978,1043,FALSE
"BD12_3","BD12","3","2010s",457500.026139231,6262499.66530458,64,0.0626087926188457,0.451918024172359,1044,FALSE
"CD30_3","CD30","3","2010s",517499.981007579,6252499.76818393,63,0.0625932924129507,0.45139253809774,1045,FALSE
"DG73_3","DG73","3","2010s",587500.116567832,6117499.84079358,67,0.0625795359281875,0.450867052023121,1046,FALSE
"BG63_3","BG63","3","2010s",482500.029861769,6117499.81863452,64,0.0625273273028883,0.450341565948502,1047,FALSE
"CH89_3","CH89","3","2010s",542500.12460513,6097499.82845395,49,0.0625120324989679,0.449816079873883,1048,FALSE
"DG58_3","DG58","3","2010s",577500.107037414,6142499.98139961,62,0.0625034963227316,0.449290593799264,1049,FALSE
"DE01_3","DE01","3","2010s",552500.052217763,6207499.7353171,64,0.0624236011464213,0.448765107724645,1050,FALSE
"BE14_3","BE14","3","2010s",457500.111161755,6222499.73919336,62,0.0623628072429629,0.448239621650026,1051,FALSE
"FF27_3","FF27","3","2010s",662500.258670073,6187499.7675955,71,0.0623587188938211,0.447714135575407,1052,FALSE
"BE24_3","BE24","3","2010s",462500.149693807,6222499.72430307,67,0.0623489817970428,0.447188649500788,1053,FALSE
"CF86_3","CF86","3","2010s",542500.006385315,6182499.82004259,66,0.0623388565141478,0.446663163426169,1054,FALSE
"BF24_3","BF24","3","2010s",462500.096886284,6172499.78839259,65,0.0623148422669925,0.44613767735155,1055,FALSE
"EH37_3","EH37","3","2010s",617500.189780661,6087499.76805802,63,0.0623005735269698,0.445612191276931,1056,FALSE
"CC99_3","CC99","3","2010s",547499.706504553,6347499.70542557,52,0.0622229360188823,0.445086705202312,1057,FALSE
"BE34_3","BE34","3","2010s",467500.125406334,6222499.75310537,60,0.0621841324377471,0.444561219127693,1058,FALSE
"CF57_3","CF57","3","2010s",527500.067278791,6187499.79401244,70,0.0621768544815143,0.444035733053074,1059,FALSE
"CC60_3","CC60","3","2010s",532499.896867968,6302499.79189008,69,0.0621683162455078,0.443510246978455,1060,FALSE
"CF63_3","CF63","3","2010s",532500.058788367,6167499.88613811,67,0.0621676022182477,0.442984760903836,1061,FALSE
"CH78_3","CH78","3","2010s",537500.079703966,6092499.87635177,63,0.0621417244485907,0.442459274829217,1062,FALSE
"BE35_3","BE35","3","2010s",467500.105222628,6227499.71583313,63,0.0621378478105141,0.441933788754598,1063,FALSE
"DF39_3","DF39","3","2010s",567499.968903166,6197499.8529389,65,0.0620133780396919,0.441408302679979,1064,FALSE
"CF00_3","CF00","3","2010s",502500.020282222,6152499.89145135,70,0.0620130704743714,0.44088281660536,1065,FALSE
"DG88_3","DG88","3","2010s",592500.150731142,6142499.96390051,59,0.0619786205829896,0.440357330530741,1066,FALSE
"GG08_3","GG08","3","2010s",702500.356535664,6142499.70324157,52,0.0619519733797447,0.439831844456122,1067,FALSE
"DD56_3","DD56","3","2010s",577499.877068312,6282499.94932553,69,0.061916188655434,0.439306358381503,1068,FALSE
"FH67_3","FH67","3","2010s",682500.190672643,6087499.52681935,62,0.0618645144743518,0.438780872306884,1069,FALSE
"CF58_3","CF58","3","2010s",527500.066442414,6192499.770672,68,0.0618493076454845,0.438255386232265,1070,FALSE
"DB68_3","DB68","3","2010s",582499.448115436,6392499.53691715,48,0.0618392174898308,0.437729900157646,1071,FALSE
"FF43_3","FF43","3","2010s",672500.289242156,6167499.78424289,57,0.0618187212682597,0.437204414083027,1072,FALSE
"BE30_3","BE30","3","2010s",467500.107303805,6202499.82830508,66,0.0618067571962916,0.436678928008408,1073,FALSE
"EE15_3","EE15","3","2010s",607500.042903373,6227499.87040869,65,0.0617833210217447,0.436153441933789,1074,FALSE
"FG86_3","FG86","3","2010s",692500.32630616,6132499.66863698,59,0.0617778172211302,0.43562795585917,1075,FALSE
"DD39_3","DD39","3","2010s",567499.79512416,6297499.90845591,69,0.0617607675866195,0.435102469784551,1076,FALSE
"BF23_3","BF23","3","2010s",462500.104082303,6167499.83311993,67,0.0617508552691747,0.434576983709932,1077,FALSE
"CG07_3","CG07","3","2010s",502500.064175068,6137499.8301421,65,0.0617285247302611,0.434051497635313,1078,FALSE
"DG09_3","DG09","3","2010s",552500.080011488,6147499.85902664,64,0.0616383726388907,0.433526011560694,1079,FALSE
"EG03_3","EG03","3","2010s",602500.141931724,6117499.78389233,64,0.0615751876605372,0.433000525486075,1080,FALSE
"CE32_3","CE32","3","2010s",517500.049841591,6212499.7097703,61,0.0615454420306983,0.432475039411456,1081,FALSE
"CE48_3","CE48","3","2010s",522500.011973439,6242499.70319364,65,0.0614652225958642,0.431949553336837,1082,FALSE
"BF40_3","BF40","3","2010s",472500.05446232,6152499.83139055,68,0.0613586593059249,0.431424067262218,1083,FALSE
"FF98_3","FF98","3","2010s",697500.338756585,6192499.80088511,62,0.0613190331214162,0.430898581187599,1084,FALSE
"BE50_3","BE50","3","2010s",477500.089704418,6202499.77993558,61,0.0612943696833002,0.43037309511298,1085,FALSE
"CE09_3","CE09","3","2010s",502500.050014628,6247499.76226385,56,0.061268110398002,0.42984760903836,1086,FALSE
"BE26_3","BE26","3","2010s",462500.107573904,6232499.71376137,62,0.0612593168027387,0.429322122963741,1087,FALSE
"CC32_3","CC32","3","2010s",517499.916047048,6312499.67435963,61,0.061253318606182,0.428796636889122,1088,FALSE
"BF67_3","BF67","3","2010s",482500.093397655,6187499.75640108,57,0.0611435073807957,0.428271150814503,1089,FALSE
"DD12_3","DD12","3","2010s",557499.825514778,6262499.80636389,63,0.0611417936135345,0.427745664739884,1090,FALSE
"CF26_3","CF26","3","2010s",512500.065112467,6182499.80270207,65,0.0611150685432378,0.427220178665265,1091,FALSE
"DG00_3","DG00","3","2010s",552500.108932501,6102499.82004035,51,0.0610847690299179,0.426694692590646,1092,FALSE
"FH45_3","FH45","3","2010s",672500.128911406,6077499.60432542,60,0.0609643406545138,0.426169206516027,1093,FALSE
"BE93_3","BE93","3","2010s",497500.043495105,6217499.78966552,66,0.0609525621465375,0.425643720441408,1094,FALSE
"CC41_3","CC41","3","2010s",522499.894603745,6307499.76462174,62,0.0609437499174098,0.425118234366789,1095,FALSE
"DC69_3","DC69","3","2010s",582499.546345445,6347499.90798479,66,0.0608938526851244,0.42459274829217,1096,FALSE
"FH85_3","FH85","3","2010s",692500.138237351,6077499.58031914,58,0.0608809811345901,0.424067262217551,1097,FALSE
"DC56_3","DC56","3","2010s",577499.689903883,6332500.04013624,64,0.0608612266912378,0.423541776142932,1098,FALSE
"FH25_3","FH25","3","2010s",662500.181577724,6077499.64947675,63,0.0608323080592709,0.423016290068313,1099,FALSE
"HA45_3","HA45","3","2010s",884572.525051827,6129157.73256642,49,0.0608212776305863,0.422490803993694,1100,FALSE
"BF41_3","BF41","3","2010s",472500.085972153,6157499.88380665,62,0.060675497068985,0.421965317919075,1101,FALSE
"DE06_3","DE06","3","2010s",552499.992194675,6232499.68022586,68,0.0606700701770262,0.421439831844456,1102,FALSE
"CD36_3","CD36","3","2010s",517499.987191614,6282499.73398938,63,0.060618758327098,0.420914345769837,1103,FALSE
"CC26_3","CC26","3","2010s",512499.899180507,6332499.52647484,50,0.0606009497600601,0.420388859695218,1104,FALSE
"DC34_3","DC34","3","2010s",567499.713894732,6322499.96097479,62,0.0605858690518833,0.419863373620599,1105,FALSE
"DB72_3","DB72","3","2010s",587499.490043139,6362499.78400908,62,0.0603989512678777,0.41933788754598,1106,FALSE
"CF53_3","CF53","3","2010s",527500.055030961,6167499.81276702,67,0.0603948994894033,0.418812401471361,1107,FALSE
"BE39_3","BE39","3","2010s",467500.125594423,6247499.60198212,66,0.0603828104400776,0.418286915396742,1108,FALSE
"EG11_3","EG11","3","2010s",607500.158872481,6107499.83394436,63,0.0603799266696067,0.417761429322123,1109,FALSE
"DG93_3","DG93","3","2010s",597500.149382471,6117499.856123,63,0.0603467132980031,0.417235943247504,1110,FALSE
"DE46_3","DE46","3","2010s",572499.983810182,6232499.715519,64,0.0603337477193506,0.416710457172885,1111,FALSE
"DG69_3","DG69","3","2010s",582500.082025701,6147499.98765923,59,0.0603035623314018,0.416184971098266,1112,FALSE
"DF20_3","DF20","3","2010s",562500.08334866,6152499.92734071,59,0.060205474012527,0.415659485023647,1113,FALSE
"DB63_3","DB63","3","2010s",582499.523449829,6367499.77081648,61,0.0601700689120726,0.415133998949028,1114,FALSE
"CD93_3","CD93","3","2010s",547499.819796185,6267499.72404911,71,0.0601627789033818,0.414608512874409,1115,FALSE
"FG55_3","FG55","3","2010s",677500.248598916,6127499.62172255,60,0.0601365419199217,0.41408302679979,1116,FALSE
"CE19_3","CE19","3","2010s",507500.015851325,6247499.74603721,54,0.0599648711409812,0.413557540725171,1117,FALSE
"CE33_3","CE33","3","2010s",517500.089596148,6217499.78371891,61,0.0599565281836845,0.413032054650552,1118,FALSE
"BD31_3","BD31","3","2010s",467500.054329807,6257499.60037275,59,0.0599395573196467,0.412506568575933,1119,FALSE
"CH76_3","CH76","3","2010s",537500.167128809,6082499.87599336,50,0.0599344982494262,0.411981082501314,1120,FALSE
"DE30_3","DE30","3","2010s",567499.981845701,6202499.75093708,67,0.0599208900932323,0.411455596426695,1121,FALSE
"FH15_3","FH15","3","2010s",657500.196777804,6077499.57242609,59,0.0599131061604357,0.410930110352076,1122,FALSE
"DC53_3","DC53","3","2010s",577499.767031312,6317500.0149794,62,0.0598498413306938,0.410404624277457,1123,FALSE
"DB22_3","DB22","3","2010s",562499.651536326,6362499.7644462,67,0.0597928804268257,0.409879138202838,1124,FALSE
"CD32_3","CD32","3","2010s",517499.995411346,6262499.7593044,70,0.0597888242057612,0.409353652128219,1125,FALSE
"DD42_3","DD42","3","2010s",572499.859405657,6262499.79804628,63,0.0597545106337426,0.4088281660536,1126,FALSE
"CG24_3","CG24","3","2010s",512500.068457351,6122499.89184011,64,0.0597360540172884,0.408302679978981,1127,FALSE
"DC12_3","DC12","3","2010s",557499.754718024,6312499.88600478,65,0.0596767259161628,0.407777193904362,1128,FALSE
"EG40_3","EG40","3","2010s",622500.247735887,6102499.74184095,63,0.0596674757979232,0.407251707829743,1129,FALSE
"BE59_3","BE59","3","2010s",477500.066490927,6247499.6898408,61,0.0596098563489178,0.406726221755123,1130,FALSE
"GF02_3","GF02","3","2010s",702500.319511963,6162499.77658049,61,0.0595680499704576,0.406200735680504,1131,FALSE
"CG41_3","CG41","3","2010s",522500.091060303,6107499.75031487,61,0.0595669615017425,0.405675249605885,1132,FALSE
"BE69_3","BE69","3","2010s",482500.098753057,6247499.65062686,65,0.0595453756191376,0.405149763531266,1133,FALSE
"DH09_3","DH09","3","2010s",552500.100295602,6097499.9199426,58,0.059531898488141,0.404624277456647,1134,FALSE
"EH38_3","EH38","3","2010s",617500.232623642,6092499.74142313,58,0.0595153675508036,0.404098791382028,1135,FALSE
"CD89_3","CD89","3","2010s",542499.815318947,6297499.84829,66,0.0595095100412764,0.403573305307409,1136,FALSE
"DC30_3","DC30","3","2010s",567499.811618427,6302499.90954879,66,0.0594765786472844,0.40304781923279,1137,FALSE
"BD39_3","BD39","3","2010s",467500.047327308,6297499.72963385,50,0.0594029315674598,0.402522333158171,1138,FALSE
"EH64_3","EH64","3","2010s",632500.248960037,6072499.71400253,60,0.0593690500824537,0.401996847083552,1139,FALSE
"CC86_3","CC86","3","2010s",542499.72272463,6332499.71856757,61,0.0593530003948888,0.401471361008933,1140,FALSE
"DG75_3","DG75","3","2010s",587500.150109879,6127499.92984227,64,0.0593232570940748,0.400945874934314,1141,FALSE
"CC92_3","CC92","3","2010s",547499.774603287,6312499.85591723,65,0.0593049927443208,0.400420388859695,1142,FALSE
"DC89_3","DC89","3","2010s",592499.495256108,6347499.98826828,67,0.059271970606231,0.399894902785076,1143,FALSE
"BE96_3","BE96","3","2010s",497500.059891897,6232499.72227611,62,0.059266923145509,0.399369416710457,1144,FALSE
"DD14_3","DD14","3","2010s",557499.813571293,6272499.80898164,63,0.0592388716681866,0.398843930635838,1145,FALSE
"CE79_3","CE79","3","2010s",537499.940377505,6247499.71870685,61,0.0591641023475363,0.398318444561219,1146,FALSE
"CF72_3","CF72","3","2010s",537500.077485507,6162499.86980772,63,0.0591233942652354,0.3977929584866,1147,FALSE
"DG77_3","DG77","3","2010s",587500.095118615,6137499.95542317,56,0.0591047743332455,0.397267472411981,1148,FALSE
"DB52_3","DB52","3","2010s",577499.552331088,6362499.80769865,64,0.0590807836484604,0.396741986337362,1149,FALSE
"BE12_3","BE12","3","2010s",457500.150030578,6212499.74131824,56,0.059065605052682,0.396216500262743,1150,FALSE
"BE17_3","BE17","3","2010s",457500.092977152,6237499.62633854,61,0.0590556488246143,0.395691014188124,1151,FALSE
"BE94_3","BE94","3","2010s",497500.081725905,6222499.73063859,60,0.0590555686253924,0.395165528113505,1152,FALSE
