trait_family,trait_value,n_species,base_site,site_from,site_to,period_from,period_to,probability_from,probability_to,probability_delta,expected_group_richness_from,expected_group_richness_to,expected_group_richness_delta,expected_total_richness_from,expected_total_richness_to
Foraging guild,Diving ducks,3,FH35,FH35,FH35,1970s,2010s,0.002314245406554878,0.01834550797539463,0.01603126256883975,0.15457335621003893,1.3090987990597105,1.1545254428496716,66.79211970010819,71.35800223223585
Foraging guild,Diving ducks,3,FH36,FH36,FH36,1970s,2010s,0.0049353749896719245,0.01996134777145517,0.015025972781783248,0.30215624851241024,1.484256120239713,1.1820998717273028,61.22255130455566,74.35650824951844
Foraging guild,Diving ducks,3,FH42,FH42,FH42,1970s,2010s,0.005837422702179067,0.004974246922394796,-8.631757797842709e-4,0.4540158823405851,0.27738752363768965,-0.17662835870289545,77.77676990414011,55.76472739800069
Foraging guild,Diving ducks,3,FH43,FH43,FH43,1970s,2010s,0.0073199243048178405,0.009861111182331777,0.0025411868775139365,0.4662002055352337,0.5798538625577075,0.11365365702247382,63.68921127072165,58.802081412147125
Foraging guild,Diving ducks,3,FH44,FH44,FH44,1970s,2010s,0.006282950774276168,0.01004824762405739,0.0037652968497812224,0.5072946201192013,0.6786430869528604,0.171348466833659,80.74146023810677,67.53845171252163
Foraging guild,Diving ducks,3,FH45,FH45,FH45,1970s,2010s,8.669145680530346e-4,0.011931332732999017,0.011064418164945982,0.06130821844939493,0.7441854399844576,0.6828772215350627,70.72002329720259,62.37236498536588
Foraging guild,Diving ducks,3,BE18,BE18,BE18,1970s,2010s,0.023073399839491228,0.004539725431866018,-0.01853367440762521,1.3353375031132784,0.32314090818090363,-1.0121965949323748,57.87346088580255,71.18071632981537
Foraging guild,Diving ducks,3,FH46,FH46,FH46,1970s,2010s,0.0015932800375714525,0.013275443570516528,0.011682163532945076,0.10978196952963137,1.0372858651332313,0.9275038956035999,68.90312245232538,78.13568410150472
Foraging guild,Diving ducks,3,FH52,FH52,FH52,1970s,2010s,0.002663979149589177,0.01110596260730354,0.008441983457714363,0.18061870987738005,0.7601435227341219,0.5795248128567418,67.80034667509841,68.44463191639362
Foraging guild,Diving ducks,3,FH53,FH53,FH53,1970s,2010s,1.9985459833999941e-4,9.341875006536895e-4,7.3433290231369e-4,0.008049166035847868,0.037832598050352224,0.029783432014504355,40.27511051887009,40.49786367713034
Foraging guild,Diving ducks,3,FH54,FH54,FH54,1970s,2010s,0.006633281838895046,0.01041364097689278,0.0037803591379977344,0.4022570770637573,0.699547115757988,0.2972900386942307,60.6422411761663,67.17603548175316
Foraging guild,Diving ducks,3,FH55,FH55,FH55,1970s,2010s,0.0011797354267365852,0.013118942871312987,0.011939207444576402,0.04554747922229627,0.826272489977701,0.7807250107554047,38.608215189647126,62.98316092102968
Foraging guild,Diving ducks,3,FH56,FH56,FH56,1970s,2010s,0.006194770433978345,0.014850945988747628,0.008656175554769283,0.5112629797796737,1.0581752764030448,0.546912296623371,82.5313843714682,71.25305534104095
Foraging guild,Diving ducks,3,FH57,FH57,FH57,1970s,2010s,9.360195609142588e-4,0.007594537013032152,0.006658517452117893,0.04405296654025592,0.5315916438599972,0.4875386773197413,47.06415162651847,69.99658345831894
Foraging guild,Diving ducks,3,BE19,BE19,BE19,1970s,2010s,0.006603554176273092,4.92416654889117e-4,-0.006111137521383975,0.2753398355400384,0.02505403355737719,-0.2502858019826612,41.69570328193089,50.87974443719596
Foraging guild,Diving ducks,3,FH58,FH58,FH58,1970s,2010s,0.005601901180780643,0.008672924118386612,0.003071022937605968,0.45597162729180524,0.5923162319318811,0.13634460464007586,81.39587125459862,68.29487077791559
Foraging guild,Diving ducks,3,FH62,FH62,FH62,1970s,2010s,9.151209677685045e-4,0.009498521836700538,0.008583400868932034,0.05564299398753748,0.7352084006190861,0.6795654066315486,60.80397668432981,77.40240147455116
Foraging guild,Diving ducks,3,FH63,FH63,FH63,1970s,2010s,0.005528176482018306,0.013691643299882244,0.008163466817863937,0.2705184950426712,1.042988456688035,0.7724699616453637,48.93448968617342,76.17701059280483
Foraging guild,Diving ducks,3,FH64,FH64,FH64,1970s,2010s,3.6047675491981935e-4,0.010400355413968488,0.010039878659048668,0.01976348825584603,0.7471245980958309,0.7273611098399848,54.82597140068577,71.8364486940883
Foraging guild,Diving ducks,3,FH65,FH65,FH65,1970s,2010s,0.0029632733284009937,0.002271901605548228,-6.913717228527656e-4,0.05980696964643999,0.11175959607618753,0.05195262642974754,20.182738147450042,49.19209344421368
Foraging guild,Diving ducks,3,FH66,FH66,FH66,1970s,2010s,0.008494129892471888,0.006066048828834037,-0.0024280810636378505,0.614175806904717,0.3996204840678874,-0.21455532283682954,72.30591180964208,65.8782174928023
Foraging guild,Diving ducks,3,FH68,FH68,FH68,1970s,2010s,0.004922844795407037,0.00491012721401593,-1.2717581391106896e-5,0.335501510717462,0.29876322737578564,-0.03673828334167634,68.15195779287647,60.846331338008454
Foraging guild,Diving ducks,3,BE20,BE20,BE20,1970s,2010s,0.002851379983535337,0.0017210152055680845,-0.0011303647779672527,0.1680721555945104,0.10274002689941658,-0.0653321286950938,58.944145138496395,59.69733827279199
Foraging guild,Diving ducks,3,FH71,FH71,FH71,1970s,2010s,0.001125410073411326,0.01103504717012347,0.009909637096712144,0.051840143796025966,0.8555402556962257,0.8037001119001997,46.06333728548289,77.52937006128386
Foraging guild,Diving ducks,3,FH72,FH72,FH72,1970s,2010s,6.073828233762576e-4,0.0018556683777467867,0.001248285554370529,0.0288631151782653,0.10606214196650288,0.07719902678823758,47.52046661086654,57.15576297920591
Foraging guild,Diving ducks,3,FH73,FH73,FH73,1970s,2010s,0.00552736296285403,0.008227330096966974,0.002699967134112944,0.2521866608324335,0.5757068614527918,0.3235202006203583,45.62513128361992,69.97493168105989
Foraging guild,Diving ducks,3,FH74,FH74,FH74,1970s,2010s,2.745561585097779e-4,0.018332643326700097,0.01805808716819032,0.015742702164867596,1.40402688741615,1.3882841852512824,57.33873263056652,76.58616722070254
Foraging guild,Diving ducks,3,FH75,FH75,FH75,1970s,2010s,8.072434755279525e-4,0.002657592186808941,0.0018503487112809885,0.05014469968839994,0.16795959923365808,0.11781489954525814,62.11843292459485,63.199914594621355
Foraging guild,Diving ducks,3,FH76,FH76,FH76,1970s,2010s,0.0041254261341986485,0.006210996962187231,0.0020855708279885823,0.22741224863064574,0.37162200093962533,0.1442097523089796,55.124547436557094,59.832906569118165
Foraging guild,Diving ducks,3,BE21,BE21,BE21,1970s,2010s,6.758711303798489e-5,6.504527372644145e-4,5.828656242264296e-4,0.002915820688922698,0.04011136320276144,0.03719554251383874,43.1416664784005,61.66683742689183
Foraging guild,Diving ducks,3,FH79,FH79,FH79,1970s,2010s,8.70006379670679e-4,0.010691742280743334,0.009821735901072656,0.04069672246755735,0.777434665939533,0.7367379434719756,46.77749889944734,72.7135620674054
Foraging guild,Diving ducks,3,FH80,FH80,FH80,1970s,2010s,7.479943059281994e-4,0.001822011503853458,0.0010740171979252587,0.0446684798292704,0.11532938381500965,0.07066090398573925,59.71767361763602,63.29783515147632
Foraging guild,Diving ducks,3,FH81,FH81,FH81,1970s,2010s,1.3473316432044706e-4,0.0011230141315602064,9.882809672397594e-4,0.007212820051239081,0.06840421093091627,0.06119139087967719,53.53411008802727,60.911264612389274
Foraging guild,Diving ducks,3,FH83,FH83,FH83,1970s,2010s,0.001244712872256731,0.004006177210303148,0.0027614643380464167,0.039259415417035017,0.2580395211974176,0.21878010578038257,31.540941121509892,64.4104111355303
Foraging guild,Diving ducks,3,FH84,FH84,FH84,1970s,2010s,3.285141345378963e-5,0.0023163308603705857,0.002283479446916796,0.0014882436259066722,0.13373985372826966,0.132251610102363,45.30227072269225,57.737802494619814
Foraging guild,Diving ducks,3,FH85,FH85,FH85,1970s,2010s,0.0019453849056501231,0.002610223898850544,6.648389932004208e-4,0.10511460709291681,0.15629827110156383,0.05118366400864702,54.032806971836166,59.87925831588333
Foraging guild,Diving ducks,3,FH86,FH86,FH86,1970s,2010s,0.0019197446027963989,0.009581482215512057,0.007661737612715658,0.10307635498662278,0.661136247629657,0.5580598926430341,53.692743730846516,69.00145851748307
Foraging guild,Diving ducks,3,FH87,FH87,FH87,1970s,2010s,0.009293192397708637,0.011949341158168258,0.002656148760459621,0.5153563972711311,0.7948637308280021,0.27950733355687096,55.45525963695739,66.5194608059754
Foraging guild,Diving ducks,3,FH88,FH88,FH88,1970s,2010s,0.005776438934361741,0.010680647626709236,0.0049042086923474955,0.30258412273020413,0.6998814197421723,0.3972972970119682,52.38246715121515,65.52799457515756
Foraging guild,Diving ducks,3,AD91,AD91,AD91,1970s,2010s,0.0032393263160458824,0.003490566437546792,2.512401215009094e-4,0.13828592816024138,0.23079991480108555,0.09251398664084418,42.68971837608554,66.12104909920988
Foraging guild,Diving ducks,3,BE22,BE22,BE22,1970s,2010s,2.488775977149244e-4,4.943739606789679e-4,2.454963629640435e-4,0.01280201039711099,0.02882330115066274,0.01602129075355175,51.43898251450895,58.30262805726484
Foraging guild,Diving ducks,3,FH89,FH89,FH89,1970s,2010s,1.5755820278541145e-4,0.0074221604626094305,0.007264602259824019,0.007797281450436497,0.5429515033281714,0.535154221877735,49.48826092574888,73.15275734921048
Foraging guild,Diving ducks,3,FG90,FG90,FG90,1970s,2010s,2.085532681869967e-4,0.0026794019532358345,0.002470848685048838,0.00785021279044082,0.16696356265493215,0.15911334986449133,37.64128396876535,62.31374223389484
Foraging guild,Diving ducks,3,FG91,FG91,FG91,1970s,2010s,0.003189496494021482,0.005633447661998438,0.0024439511679769555,0.19316361213178634,0.34669797696302673,0.1535343648312404,60.56241557056414,61.54277056690314
Foraging guild,Diving ducks,3,FH95,FH95,FH95,1970s,2010s,0.00877808115310749,0.003058777522560155,-0.005719303630547335,0.5516916488388092,0.16928756654750446,-0.38240408229130474,62.84877517263636,55.34484456581631
Foraging guild,Diving ducks,3,FH96,FH96,FH96,1970s,2010s,0.0090347688018546,0.0054800441835048995,-0.003554724618349701,0.46649985261764954,0.2971641135662208,-0.16933573905142874,51.63384507657677,54.22659081120073
Foraging guild,Diving ducks,3,FH98,FH98,FH98,1970s,2010s,0.009135850623058045,0.01053551451444306,0.001399663891385015,0.6859434689495245,0.685323412545426,-6.200564040985679e-4,75.08260557788307,65.04887935049788
Foraging guild,Diving ducks,3,FH99,FH99,FH99,1970s,2010s,9.86892598934251e-4,0.007568201317228707,0.006581308718294456,0.0478497137659992,0.5642302435780611,0.5163805298120618,48.485229109704825,74.55275301591324
Foraging guild,Diving ducks,3,GE00,GE00,GE00,1970s,2010s,3.402212835935655e-4,0.006893613931511292,0.006553392647917727,0.021236336282782816,0.5327205288206027,0.51148419253782,62.419188060415784,77.27739529849389
Foraging guild,Diving ducks,3,BE23,BE23,BE23,1970s,2010s,4.532695765705311e-5,4.4076773545457577e-4,3.9544077779752267e-4,0.0024209789832771965,0.023022206080014946,0.02060122709673775,53.41145994387028,52.23205835670235
Foraging guild,Diving ducks,3,GE01,GE01,GE01,1970s,2010s,2.01248411888976e-4,0.017311140784854,0.017109892372965025,0.01377976660649817,1.7439247089999974,1.7301449423934991,68.47143029431776,100.74002231706218
Foraging guild,Diving ducks,3,GE02,GE02,GE02,1970s,2010s,1.8183478397156117e-4,0.012111056502485186,0.011929221718513624,0.011424754605162842,1.0004666736418877,0.9890419190367249,62.83041316753601,82.60771250110113
Foraging guild,Diving ducks,3,GE03,GE03,GE03,1970s,2010s,5.612020925497979e-4,0.004611476416309169,0.004050274323759371,0.03721985490752732,0.3159617103192789,0.27874185541175156,66.32166095179811,68.51638863463197
Foraging guild,Diving ducks,3,GE04,GE04,GE04,1970s,2010s,3.454598611555996e-4,0.001358399261967048,0.0010129394008114485,0.01879069164785379,0.07115405153396463,0.05236335988611084,54.39327042220462,52.380808445765105
Foraging guild,Diving ducks,3,GE10,GE10,GE10,1970s,2010s,0.001940949611944053,0.012599942685918873,0.01065899307397482,0.13987113859430153,1.0695109879951035,0.9296398494008019,72.06325075806927,84.88221055087342
Foraging guild,Diving ducks,3,GE11,GE11,GE11,1970s,2010s,0.0017953818313620436,0.014601168823382025,0.012805786992019981,0.15197167869284292,1.3796972086322752,1.2277255299394323,84.64588202808733,94.49224410191431
Foraging guild,Diving ducks,3,GE12,GE12,GE12,1970s,2010s,6.144081225688486e-5,0.006770769977712838,0.006709329165455953,0.004023213321591884,0.5705236933652309,0.5665004800436391,65.48112197427949,84.262749324406
Foraging guild,Diving ducks,3,GE13,GE13,GE13,1970s,2010s,0.0015732418571293477,0.00854422654596978,0.006970984688840432,0.11077994979242381,0.7862632546918351,0.6754833048994113,70.41507908679789,92.02275366430997
Foraging guild,Diving ducks,3,GE14,GE14,GE14,1970s,2010s,5.54161180815133e-4,0.002206258330589685,0.001652097149774552,0.024706059149191904,0.14670573263636688,0.12199967348717497,44.58280371218169,66.49526512933579
Foraging guild,Diving ducks,3,GE20,GE20,GE20,1970s,2010s,8.754868844872007e-4,0.006235099087720935,0.005359612203233734,0.05653003944108232,0.4940852303031678,0.4375551908620855,64.56983016278272,79.2425626845598
Foraging guild,Diving ducks,3,BE24,BE24,BE24,1970s,2010s,3.9788623021475846e-5,9.039950082272045e-4,8.642063852057286e-4,0.0015229301670409811,0.06063338827361924,0.05911045810657826,38.27551826106126,67.07270252799894
Foraging guild,Diving ducks,3,GE21,GE21,GE21,1970s,2010s,0.001721049486626353,0.012257274519227366,0.010536225032601014,0.12010767986079232,1.108283308754966,0.9881756288941737,69.78746444777168,90.41841292013636
Foraging guild,Diving ducks,3,GE22,GE22,GE22,1970s,2010s,5.767835945173469e-4,0.005893388740559143,0.005316605146041796,0.027643134003382128,0.4639766757899802,0.43633354178659806,47.92635273635675,78.72833376777379
Foraging guild,Diving ducks,3,GE23,GE23,GE23,1970s,2010s,6.895964820884175e-4,0.010723194518812366,0.01003359803672395,0.03679917383045628,1.04596529235515,1.0091661185246936,53.3633433265369,97.54232197505584
Foraging guild,Diving ducks,3,GE24,GE24,GE24,1970s,2010s,7.490567567719811e-4,9.752613305277596e-4,2.262045737557785e-4,0.04328281578392759,0.06574920710967669,0.022466391325749097,57.783092392694655,67.41701434434677
Foraging guild,Diving ducks,3,GE30,GE30,GE30,1970s,2010s,0.01080778407054614,0.012794241406486438,0.0019864573359402986,0.9219729997168327,1.117552452470213,0.1955794527533803,85.3063859990907,87.34808238834974
Foraging guild,Diving ducks,3,GE31,GE31,GE31,1970s,2010s,0.002050615293333757,0.009024829852105298,0.006974214558771541,0.11434226249631459,0.6586394949062229,0.5442972324099082,55.75997744092914,72.98082132291685
Foraging guild,Diving ducks,3,GE32,GE32,GE32,1970s,2010s,0.003676241350732298,0.01799290723478439,0.014316665884052091,0.246132276050466,1.6458835978522415,1.3997513218017754,66.95215372664177,91.47402231199045
Foraging guild,Diving ducks,3,GE33,GE33,GE33,1970s,2010s,7.448359305061168e-4,0.008373373421615286,0.007628537491109169,0.03805338930846918,0.6707178267626939,0.6326644374542247,51.08962625179999,80.10126779145929
Foraging guild,Diving ducks,3,GE34,GE34,GE34,1970s,2010s,1.6924401623714488e-4,1.3220552490403954e-4,-3.703849133310534e-5,0.007259957780501931,0.005785067914278408,-0.0014748898662235235,42.89639268740392,43.75814035364603
Foraging guild,Diving ducks,3,BE25,BE25,BE25,1970s,2010s,0.0014964258225569796,7.76056918929476e-4,-7.203689036275035e-4,0.08942379732330055,0.05119612473849848,-0.03822767258480207,59.75825595584812,65.96954874021414
Foraging guild,Diving ducks,3,GE42,GE42,GE42,1970s,2010s,1.61513365810175e-4,0.005943700934881571,0.005782187569071396,0.008445853842089986,0.4131880953836292,0.4047422415415392,52.291980912689986,69.51697265903269
Foraging guild,Diving ducks,3,GE43,GE43,GE43,1970s,2010s,3.7240282009463465e-4,0.011313188408213702,0.010940785588119067,0.024558393128510242,0.9627266042279113,0.9381682110994011,65.9457764639631,85.0977257241596
Foraging guild,Diving ducks,3,GF00,GF00,GF00,1970s,2010s,0.007131013610174588,0.015582089785264909,0.00845107617509032,0.5075037273557473,1.298987780285071,0.7914840529293236,71.16852597667699,83.36415706662461
Foraging guild,Diving ducks,3,GF01,GF01,GF01,1970s,2010s,0.006481634066248346,0.012182100761440006,0.00570046669519166,0.3880905323695766,0.8559875627324514,0.4678970303628748,59.87541542810491,70.26600579777735
Foraging guild,Diving ducks,3,GF02,GF02,GF02,1970s,2010s,5.542086438272415e-4,0.004578696818106042,0.004024488174278801,0.028338870489278682,0.2831236049365334,0.2547847344472547,51.13393810240265,61.83497536175505
Foraging guild,Diving ducks,3,GF03,GF03,GF03,1970s,2010s,2.466356063915299e-4,0.012374717578373468,0.012128081971981938,0.009606398971931128,0.9425020359703384,0.9328956369984073,38.94976525279618,76.16351888446256
Foraging guild,Diving ducks,3,GF04,GF04,GF04,1970s,2010s,0.005756405783876126,0.009776404798182382,0.004019999014306256,0.29573535116768795,0.5825173539651798,0.28678200279749183,51.37500069853518,59.58400516245816
Foraging guild,Diving ducks,3,GF05,GF05,GF05,1970s,2010s,0.004989616884091522,0.008961329952087161,0.0039717130679956395,0.18720048172180004,0.612055579983515,0.42485509826171497,37.518007107650774,68.29963668963697
Foraging guild,Diving ducks,3,BE26,BE26,BE26,1970s,2010s,4.6225467838306485e-5,0.002549998379078755,0.0025037729112404486,0.0017842195337463896,0.1599933131875123,0.15820909365376593,38.5981930996884,62.742515642427016
Foraging guild,Diving ducks,3,GF06,GF06,GF06,1970s,2010s,0.01739230282994254,0.009682252374621237,-0.007710050455321303,1.1381528147575937,0.7021495250473948,-0.43600328971019886,65.44002975834533,72.51923394269738
Foraging guild,Diving ducks,3,GF07,GF07,GF07,1970s,2010s,0.002671754665277444,0.00933002009771983,0.006658265432442386,0.17656392443430144,0.7072459269444618,0.5306820025101603,66.08538079074205,75.80325867865022
Foraging guild,Diving ducks,3,GF08,GF08,GF08,1970s,2010s,0.0031509433391346763,0.011550187093811419,0.008399243754676742,0.20948046255864758,0.9322066633619246,0.722726200803277,66.48182465133628,80.7092262480666
Foraging guild,Diving ducks,3,GF09,GF09,GF09,1970s,2010s,0.0013640854224525618,0.010790464659534846,0.009426379237082285,0.08577249609380797,0.8277132780117489,0.7419407819179409,62.87912375721531,76.70784383509856
Foraging guild,Diving ducks,3,GF12,GF12,GF12,1970s,2010s,0.0010765424729588938,0.00333420331120076,0.0022576608382418664,0.04120178202234575,0.12293923474030585,0.0817374527179601,38.272323719009435,36.87214703653787
Foraging guild,Diving ducks,3,GF13,GF13,GF13,1970s,2010s,0.0014026361885156374,0.010489063192619908,0.00908642700410427,0.06335051445716754,0.7301984719496409,0.6668479574924734,45.16532153944299,69.6152228793328
Foraging guild,Diving ducks,3,GF14,GF14,GF14,1970s,2010s,0.0037535463135132774,0.011641470555029204,0.007887924241515926,0.17669107829783584,0.6824046263303121,0.5057135480324763,47.07310461621958,58.61842136735106
Foraging guild,Diving ducks,3,GF15,GF15,GF15,1970s,2010s,0.013526055547198981,0.0076681228867712435,-0.005857932660427737,0.7631154296361188,0.5381666429102565,-0.22494878672586227,56.4181794887089,70.18231852265713
Foraging guild,Diving ducks,3,GF16,GF16,GF16,1970s,2010s,0.010711230614209819,0.015132069196159746,0.004420838581949927,0.5763167937426564,1.1652904365951455,0.5889736428524891,53.80490949173463,77.00800343226528
Foraging guild,Diving ducks,3,GF17,GF17,GF17,1970s,2010s,0.006992436056575582,0.014583279642633552,0.007590843586057969,0.4895215072390628,1.2830514234144583,0.7935299161753955,70.00729120414681,87.9809929491797
Foraging guild,Diving ducks,3,BE27,BE27,BE27,1970s,2010s,7.154503381940219e-4,8.230246705940702e-4,1.0757433240004828e-4,0.029435259146238138,0.049415571473880475,0.019980312327642337,41.14228140633799,60.04142189104934
Foraging guild,Diving ducks,3,GF18,GF18,GF18,1970s,2010s,0.0013438374649680155,0.01365042994297042,0.012306592478002403,0.0790064074196962,1.133216935287651,1.054210527867955,58.7916392266803,83.01694085989031
Foraging guild,Diving ducks,3,GF19,GF19,GF19,1970s,2010s,0.0018062770195047357,0.010842396843617954,0.009036119824113217,0.11420798744835024,0.8295093872676,0.7153013998192498,63.228389784677105,76.50608986479456
Foraging guild,Diving ducks,3,GF23,GF23,GF23,1970s,2010s,0.005293946037222684,0.012754263977879248,0.007460317940656564,0.31893295305511804,0.9555712267683398,0.6366382737132218,60.24484398077412,74.92170684452387
Foraging guild,Diving ducks,3,GF24,GF24,GF24,1970s,2010s,0.0019378796663669705,0.014584381827524164,0.012646502161157194,0.08131965988362357,0.9379866710321308,0.8566670111485073,41.963214380631364,64.3144620131879
Foraging guild,Diving ducks,3,GF25,GF25,GF25,1970s,2010s,0.007353443670759508,0.015772748005982537,0.008419304335223029,0.3711536449931303,1.2610563408809428,0.8899026958878125,50.47344640294162,79.95159374908097
Foraging guild,Diving ducks,3,GF26,GF26,GF26,1970s,2010s,0.002873156284274913,0.01898587715287375,0.016112720868598836,0.17111247884016123,1.4576115334942445,1.2864990546540833,59.55557648453648,76.77346280909738
Foraging guild,Diving ducks,3,GF27,GF27,GF27,1970s,2010s,0.004005332939143051,0.014141263421508978,0.010135930482365926,0.2946290045370417,1.185316095490979,0.8906870909539373,73.55917947736904,83.81967439260791
Foraging guild,Diving ducks,3,GF28,GF28,GF28,1970s,2010s,0.0025983849678966045,0.008011872680258754,0.005413487712362149,0.15551692296122033,0.6323623917313702,0.4768454687701499,59.851378792077696,78.92816286128841
Foraging guild,Diving ducks,3,GF29,GF29,GF29,1970s,2010s,0.004744381879401034,0.008163449104315792,0.0034190672249147574,0.34523903170658826,0.6135213385922571,0.26828230688566884,72.7679686168462,75.15467184917037
Foraging guild,Diving ducks,3,GF33,GF33,GF33,1970s,2010s,0.003377421137442362,0.013368893782896182,0.00999147264545382,0.17185437218947272,0.8173283184306884,0.6454739462412157,50.883311614379785,61.13657058719078
Foraging guild,Diving ducks,3,BE28,BE28,BE28,1970s,2010s,1.804028461510838e-4,0.0017637126054172946,0.0015833097592662109,0.0081370951717927055,0.11087016270059102,0.10273306752879832,45.105137448763145,62.86180773446314
Foraging guild,Diving ducks,3,GF34,GF34,GF34,1970s,2010s,3.2951431370566696e-4,0.009869611001009297,0.00954009668730363,0.018418830403302396,0.6712972220891649,0.6528783916858625,55.89690534583181,68.0165836344022
Foraging guild,Diving ducks,3,GF35,GF35,GF35,1970s,2010s,0.019901093510193087,0.01873312798262003,-0.0011679655275730581,1.2285690074952968,1.3007830151162587,0.07221400762096186,61.73374376970991,69.43757691310718
Foraging guild,Diving ducks,3,GF36,GF36,GF36,1970s,2010s,0.021893374466253484,0.019367510529248417,-0.002525863937005067,1.4526249505806423,1.3663290445732699,-0.08629590600737247,66.34997966255604,70.5474791150813
Foraging guild,Diving ducks,3,GF37,GF37,GF37,1970s,2010s,0.0018391631701551823,0.014152354854386739,0.012313191684231556,0.1289013171287786,1.091995833950236,0.9630945168214574,70.08693911476182,77.16000942498663
Foraging guild,Diving ducks,3,GF38,GF38,GF38,1970s,2010s,0.00828849681126013,0.015162812229301343,0.006874315418041213,0.6679687685236941,1.3700745433990633,0.7021057748753692,80.5898564883613,90.35754863147785
Foraging guild,Diving ducks,3,GF39,GF39,GF39,1970s,2010s,0.003776355313387787,0.012924519284826873,0.009148163971439086,0.28013061077886114,1.080223141076574,0.8000925302977128,74.18015190089584,83.57936703647727
Foraging guild,Diving ducks,3,GF43,GF43,GF43,1970s,2010s,0.027151073496466997,0.01595450376257175,-0.011196569733895247,1.5923534698170698,1.2597171465716517,-0.33263632324541814,58.64790097615378,78.956836597254
Foraging guild,Diving ducks,3,GF44,GF44,GF44,1970s,2010s,0.004927220926223184,0.010128442511782437,0.005201221585559254,0.2819659978638052,0.6552773401045242,0.373311342240719,57.22617314826554,64.69675266875818
Foraging guild,Diving ducks,3,GF45,GF45,GF45,1970s,2010s,0.0039050309942638022,0.011480456544759949,0.007575425550496147,0.2061761034870628,0.6069247889664089,0.40074868547934606,52.79755878760503,52.86591056724386
Foraging guild,Diving ducks,3,BE29,BE29,BE29,1970s,2010s,4.0344996834816875e-4,0.0011488027815799763,7.453528132318075e-4,0.018764677568890612,0.06800920264637289,0.04924452507748228,46.510544159213055,59.200067876609936
Foraging guild,Diving ducks,3,GF46,GF46,GF46,1970s,2010s,0.016340162414446267,0.023415728758701876,0.0070755663442556085,1.0203750729723522,1.6403381095512017,0.6199630365788495,62.44583420237261,70.05283185737325
Foraging guild,Diving ducks,3,GF47,GF47,GF47,1970s,2010s,0.00851403354117325,0.01024874143004105,0.0017347078888678008,0.745149029193519,0.6834288591393944,-0.06172017005412456,87.52009556810322,66.68417422807954
Foraging guild,Diving ducks,3,GF48,GF48,GF48,1970s,2010s,0.001055241367923431,0.004963525306099238,0.003908283938175806,0.07646206541895306,0.3425873480259292,0.26612528260697615,72.45931380554178,69.02097338054344
Foraging guild,Diving ducks,3,GF49,GF49,GF49,1970s,2010s,9.140582967240956e-4,0.00530519673847864,0.0043911384417545446,0.06515682146825993,0.3312032075650839,0.26604638609682396,71.28300426983294,62.429957623034795
Foraging guild,Diving ducks,3,GF52,GF52,GF52,1970s,2010s,0.006704283109065324,0.007156578977053454,4.522958679881303e-4,0.4814459650884557,0.5605993338940517,0.07915336880559598,71.81169966367611,78.33342378970919
Foraging guild,Diving ducks,3,GF53,GF53,GF53,1970s,2010s,0.0032069124945671716,0.006023784305157836,0.0028168718105906648,0.21238792057412142,0.40885960062644744,0.19647168005232601,66.22816211353683,67.87420995077187
Foraging guild,Diving ducks,3,GF54,GF54,GF54,1970s,2010s,0.004393007144888377,0.017715796962125094,0.013322789817236717,0.255464452373185,1.0787970938485132,0.8233326414753281,58.152523760503954,60.89464087643881
Foraging guild,Diving ducks,3,GF55,GF55,GF55,1970s,2010s,7.202145975302152e-4,0.009408499292855073,0.008688284695324858,0.027380300427873164,0.5097647784933134,0.4823844780654402,38.01686403159091,54.181305926274014
Foraging guild,Diving ducks,3,BE30,BE30,BE30,1970s,2010s,2.229717831308403e-4,0.001952082433551869,0.0017291106504210287,0.01291061774230117,0.12825687803869867,0.11534626029639751,57.90247340276771,65.70259320726106
Foraging guild,Diving ducks,3,GF63,GF63,GF63,1970s,2010s,8.651473529541164e-4,0.006908000104316454,0.006042852751362337,0.0366785564485326,0.35302682978705274,0.3163482733385201,42.39573330865623,51.1040568118209
Foraging guild,Diving ducks,3,GF74,GF74,GF74,1970s,2010s,0.031724776500203375,0.02000070328786205,-0.011724073212341327,1.3936035818732493,0.7965585393636521,-0.5970450425095972,43.92792434217198,39.826526492549114
Foraging guild,Diving ducks,3,GG00,GG00,GG00,1970s,2010s,8.642486363200505e-4,0.015810315477519286,0.014946066841199236,0.025876619180996874,1.1619061852476458,1.1360295660666488,29.941174441626988,73.49038587495373
Foraging guild,Diving ducks,3,GG02,GG02,GG02,1970s,2010s,0.001759374058076458,0.0022621597750322776,5.027857169558195e-4,0.05710992330973622,0.138584340402026,0.08147441709228978,32.46036455270637,61.26195944760295
Foraging guild,Diving ducks,3,BE31,BE31,BE31,1970s,2010s,1.1599804192395511e-4,3.2508550420092913e-4,2.0908746227697402e-4,0.006640025606973547,0.01987476168859172,0.013234736081618173,57.24256631268441,61.13702835641515
Foraging guild,Diving ducks,3,GG05,GG05,GG05,1970s,2010s,2.900980258435666e-4,6.567913249399725e-4,3.6669329909640587e-4,0.01750444499979975,0.025260596389122234,0.007756151389322483,60.33975911728163,38.460612115166
Foraging guild,Diving ducks,3,GG06,GG06,GG06,1970s,2010s,0.0010657647215528033,4.0989841976043974e-4,-6.558663017923635e-4,0.06532507036266552,0.017887987959708716,-0.047437082402956805,61.29408211925787,43.64005104036053
