trait_family,trait_value,n_species,base_site,site_from,site_to,period_from,period_to,probability_from,probability_to,probability_delta,expected_group_richness_from,expected_group_richness_to,expected_group_richness_delta,expected_total_richness_from,expected_total_richness_to
Foraging guild,Columbids,4,FG08,FG08,FG08,1970s,1990s,0.025722268154742843,0.03046761110824914,0.004745342953506298,1.6709169471365017,2.254108809485822,0.5831918623493202,64.95993810049784,73.98377252083014
Foraging guild,Columbids,4,FG09,FG09,FG09,1970s,1990s,0.027831411674905052,0.03425635364800235,0.006424941973097297,1.5684890285753892,1.7681311090872036,0.19964208051181442,56.35679019435654,51.61469102215179
Foraging guild,Columbids,4,FG14,FG14,FG14,1970s,1990s,0.032102228182847116,0.030323218436432403,-0.0017790097464147128,1.2966794210642725,2.0572907207146263,0.7606112996503538,40.392193765450685,67.84539461163712
Foraging guild,Columbids,4,FG18,FG18,FG18,1970s,1990s,0.023675461545383313,0.032427499060102324,0.008752037514719011,1.6063938405616136,2.2777861143887708,0.6713922738271572,67.85058181367782,70.24242326449652
Foraging guild,Columbids,4,BE07,BE07,BE07,1970s,1990s,0.022828729312081346,0.024598329517064352,0.001769600204983006,1.3802675317439477,1.9273809387260448,0.5471134069820971,60.46186420956365,78.35413934873026
Foraging guild,Columbids,4,FG19,FG19,FG19,1970s,1990s,0.022343938568816203,0.02973695179365026,0.007393013224834058,1.324840033011904,2.2034152098277664,0.8785751768158625,59.29303953873585,74.09687533267153
Foraging guild,Columbids,4,FG24,FG24,FG24,1970s,1990s,0.03144487978745129,0.03701549996073448,0.005570620173283192,1.2375229939172965,1.8099635644418348,0.5724405705245383,39.35531006263077,48.89745015903658
Foraging guild,Columbids,4,FG26,FG26,FG26,1970s,1990s,0.02369465632966442,0.0384693491895755,0.014774692859911082,1.219653185831354,1.7447493173350417,0.5250961315036877,51.47376559770629,45.35427175377943
Foraging guild,Columbids,4,FG27,FG27,FG27,1970s,1990s,0.02139483807612991,0.03043246344102484,0.00903762536489493,1.492564223534495,2.0090244651399285,0.5164602416054336,69.762819340976435,66.01583434194286
Foraging guild,Columbids,4,FG28,FG28,FG28,1970s,1990s,0.022656273865157308,0.030427690345746744,0.007771416480589436,1.8200438748866732,2.4945965475552416,0.6745526726685684,80.33288641013857,81.98442008609248
Foraging guild,Columbids,4,FG29,FG29,FG29,1970s,1990s,0.023492035915682007,0.03138821607497804,0.007896180159296034,1.74714153602378,2.460261645822846,0.7131201097990658,74.37165268666575,78.38169712945583
Foraging guild,Columbids,4,FG33,FG33,FG33,1970s,1990s,0.025460470155461604,0.035029374117140355,0.00956890396167875,1.4990969113717016,1.4272795482218301,-0.07181736314987153,58.879388409491945,40.7452198103489
Foraging guild,Columbids,4,BE08,BE08,BE08,1970s,1990s,0.022745468451653515,0.023976400579748057,0.0012309321280945425,1.399823810668396,1.87427182223625,0.474448011567854,61.542975632433446,78.17152603879063
Foraging guild,Columbids,4,FG34,FG34,FG34,1970s,1990s,0.0235063310386855,0.034804869802416816,0.011298538763731315,1.5054398450415007,1.7576561784660458,0.2522163334245451,64.04401616585446,50.500294597970196
Foraging guild,Columbids,4,FG35,FG35,FG35,1970s,1990s,0.030432370227708613,0.040533171419518114,0.010100801191809502,1.418887469017459,1.6468610298455588,0.22797356082809972,46.624283892470686,40.62995744400446
Foraging guild,Columbids,4,FG37,FG37,FG37,1970s,1990s,0.02142104248094691,0.028565787921961985,0.007144745441015076,1.6864261056525638,2.3123362752880405,0.6259101696354767,78.72754592371342,80.94775056109225
Foraging guild,Columbids,4,FG38,FG38,FG38,1970s,1990s,0.026144239632637036,0.028484357984832457,0.002340118352195421,1.2680772370574904,2.153432714759973,0.8853554777024826,48.50312171536602,75.6005354204103
Foraging guild,Columbids,4,FG39,FG39,FG39,1970s,1990s,0.027051077211922073,0.03563961138495738,0.008588534173035307,1.130007610317637,1.900435470799806,0.7704278604821688,41.77310949449418,53.32368667751338
Foraging guild,Columbids,4,FG43,FG43,FG43,1970s,1990s,0.01984708500553892,0.024572647094666104,0.004725562089127184,1.7485851278559659,2.4267930395616655,0.6782079117056996,88.10286887812347,98.75993539533805
Foraging guild,Columbids,4,FG44,FG44,FG44,1970s,1990s,0.02351771129256303,0.029309612217352055,0.005791900924789026,1.7590517379005868,2.1678839208758456,0.4088321829752588,74.79689311675703,73.96494722616636
Foraging guild,Columbids,4,BE09,BE09,BE09,1970s,1990s,0.029467677122121273,0.03177191807347508,0.0023042409513538108,1.5185601972196967,1.605894447874049,0.08733425065435219,51.53308117658583,50.5444601789634
Foraging guild,Columbids,4,FG45,FG45,FG45,1970s,1990s,0.024488266490413524,0.02862959298708867,0.004141326496675146,1.6064252342340504,2.2645330292368757,0.6581077950028253,65.59979387936346,79.09763265786319
Foraging guild,Columbids,4,FG47,FG47,FG47,1970s,1990s,0.023455277065314296,0.029628809338226064,0.0061735322729117685,1.5398307114894518,2.091359214333989,0.5515285028445371,65.64964921120271,70.58532762691175
Foraging guild,Columbids,4,FG48,FG48,FG48,1970s,1990s,0.02810908885089991,0.03170747604918973,0.0035983871982898166,1.361586502563612,1.8517772632499372,0.49019076068632517,48.43936812701138,58.40191317584418
Foraging guild,Columbids,4,FG49,FG49,FG49,1970s,1990s,0.02621126152662942,0.03458249164360314,0.008371230116973723,1.243243616989104,1.7785754308268291,0.5353318138377252,47.43165893507363,51.42993885912842
Foraging guild,Columbids,4,FG51,FG51,FG51,1970s,1990s,0.024749580208861,0.029926707687740663,0.005177127478879662,0.7963043901197364,1.8613014873606653,1.0649970972409288,32.1744604716422,62.195330899133246
Foraging guild,Columbids,4,FG52,FG52,FG52,1970s,1990s,0.02736340921890404,0.03449162454306805,0.007128215324164008,1.1219595329053225,1.5426259587055229,0.4206664258002004,41.00218375312004,44.72465356855892
Foraging guild,Columbids,4,FG53,FG53,FG53,1970s,1990s,0.024568484589976992,0.02840051466268593,0.0038320300727089363,1.5614343055871915,2.397611457008839,0.8361771514216476,63.554359645942405,84.42140874858671
Foraging guild,Columbids,4,FG54,FG54,FG54,1970s,1990s,0.02914203074710839,0.0315115078326976,0.002369477085589211,1.9089172532907837,2.3742582766769837,0.4653410233862001,65.50392008903482,75.34575270985155
Foraging guild,Columbids,4,FG55,FG55,FG55,1970s,1990s,0.02735316812179208,0.03610753296348422,0.00875436484169214,1.9202631322682138,2.057324668777901,0.13706153650968722,70.20258581083166,56.9777135108756
Foraging guild,Columbids,4,FG56,FG56,FG56,1970s,1990s,0.021138640886272344,0.029786049256161025,0.008647408369888681,1.0919264664651886,2.2773184002796656,1.185391933814477,51.65547171834956,76.45587303957805
Foraging guild,Columbids,4,FG57,FG57,FG57,1970s,1990s,0.02548786567823389,0.033411406168036624,0.007923540489802733,1.0327673646578837,2.0265923017712724,0.9938249371133887,40.51996262440466,60.6557021748469
Foraging guild,Columbids,4,FG58,FG58,FG58,1970s,1990s,0.02987524441004315,0.030146482071802806,2.712376617596546e-4,1.316311304657968,1.9764245658920818,0.6601132612341138,44.06026898362258,65.56070327491743
Foraging guild,Columbids,4,FG59,FG59,FG59,1970s,1990s,0.03259863038775573,0.03797053589744601,0.005371905509690286,1.7742605494588501,2.0138641929674344,0.2396036435085842,54.42745687025167,53.03754991519336
Foraging guild,Columbids,4,FG60,FG60,FG60,1970s,1990s,0.029566871433815495,0.03492247754506949,0.0053556061112539945,1.5914498844869338,2.0490594766247794,0.4576095921378456,53.825440681113115,58.674516261921816
Foraging guild,Columbids,4,FG62,FG62,FG62,1970s,1990s,0.0313613889112878,0.03372080714499981,0.00235941823371201,1.3391231853417584,1.9894160529713054,0.650292867629547,42.69974104558145,58.99669140233792
Foraging guild,Columbids,4,FG63,FG63,FG63,1970s,1990s,0.026505654443834365,0.031210465797782232,0.004704811353947867,1.266209542507452,2.0602137669215095,0.7940042244140575,47.77129895775852,66.01034987013571
Foraging guild,Columbids,4,FG64,FG64,FG64,1970s,1990s,0.02699710830816509,0.03336707838763522,0.0063699700794701275,0.955113561205833,1.8558420965000486,0.9007285352942156,35.378365353187306,55.61895695332334
Foraging guild,Columbids,4,BE11,BE11,BE11,1970s,1990s,0.028855051936265343,0.026780715428804846,-0.0020743365074604968,1.7477714834705997,1.8122505499577055,0.06447906648710577,60.57072734892505,67.66998270735075
Foraging guild,Columbids,4,FG65,FG65,FG65,1970s,1990s,0.026789259877873537,0.03374070589043235,0.006951446012558812,1.7545450833256617,2.074701768716793,0.3201566853911313,65.4943470377403,61.489578062002074
Foraging guild,Columbids,4,FG66,FG66,FG66,1970s,1990s,0.017878034035009746,0.02770701643315869,0.009828982398148944,1.4035617974205425,2.1115772951963994,0.7080154977758568,78.50761412983167,76.21092297290245
Foraging guild,Columbids,4,FG68,FG68,FG68,1970s,1990s,0.02547232855761096,0.03038173321802479,0.00490940466041383,1.2722939786268093,1.9954282688209808,0.7231342901941715,49.948082906878824,65.67855278372133
Foraging guild,Columbids,4,FG69,FG69,FG69,1970s,1990s,0.023205902418309523,0.029148358487410847,0.005942456069101324,1.1306781429879582,2.162365904397141,1.0316877614091828,48.72373082530287,74.1848260625402
Foraging guild,Columbids,4,FG70,FG70,FG70,1970s,1990s,0.029801561796642353,0.03143148008734874,0.0016299182907063836,1.5257572090657894,2.2852920560886867,0.7595348470228973,51.197223134718115,72.7071092337304
Foraging guild,Columbids,4,FG71,FG71,FG71,1970s,1990s,0.023466261780769656,0.03430569571373429,0.010839433932964635,1.312616538387285,0.674372257959253,-0.6382442804280319,55.936328958153865,19.657734493612615
Foraging guild,Columbids,4,FG72,FG72,FG72,1970s,1990s,0.02826952050414824,0.03306238164519528,0.004792861141047041,1.1963472456574016,1.910850548645009,0.7145033029876073,42.319332776863014,57.79530855190824
Foraging guild,Columbids,4,FG73,FG73,FG73,1970s,1990s,0.026135020836636106,0.03837327220442382,0.012238251367787712,1.2401030031054008,1.499061812016198,0.25895880891079726,47.449857065620655,39.065258861176304
Foraging guild,Columbids,4,FG74,FG74,FG74,1970s,1990s,0.028937624243188267,0.028901338728067164,-3.628551512110251e-5,1.0344127523743594,1.9602247427052428,0.9258119903308835,35.74629152971511,67.82470394015333
Foraging guild,Columbids,4,AE98,AE98,AE98,1970s,1990s,0.028182111758985808,0.026199627693727707,-0.0019824840652581006,1.866863635632799,1.956394731639872,0.08953109600707299,66.24285829246112,74.67261575278951
Foraging guild,Columbids,4,BE12,BE12,BE12,1970s,1990s,0.033989618071265604,0.0274948564161729,-0.006494761655092704,1.4475785958602105,1.8562964440831484,0.4087178482229379,42.5888455947075,67.51431671384347
Foraging guild,Columbids,4,FG75,FG75,FG75,1970s,1990s,0.01832525197483219,0.02864393783696456,0.01031868586213237,1.1787007366719977,2.1329780785880375,0.9542773419160397,64.32112029296074,74.46525302242006
Foraging guild,Columbids,4,FG76,FG76,FG76,1970s,1990s,0.020084758240963754,0.02948108379304041,0.009396325552076656,1.4512789225310392,2.2621529545718873,0.8108740320408481,72.25772424639355,76.73235388672899
Foraging guild,Columbids,4,FG77,FG77,FG77,1970s,1990s,0.029139247182940742,0.03290194057150784,0.003762693388567096,1.754468923449296,2.0309572464797525,0.27648832303045645,60.209823281791266,61.72758236146426
Foraging guild,Columbids,4,FG78,FG78,FG78,1970s,1990s,0.024504148692579757,0.03522863701871289,0.010724488326133135,1.5494209990600527,1.7634298259059344,0.21400882684588174,63.23096625385896,50.0567145123789
Foraging guild,Columbids,4,FG79,FG79,FG79,1970s,1990s,0.023127759600542988,0.032412428971311955,0.009284669370768966,1.6488761521606645,2.138678288489238,0.4898021363285734,71.29424469294261,65.98327729100986
Foraging guild,Columbids,4,FG80,FG80,FG80,1970s,1990s,0.027939260422879763,0.029684873566694994,0.0017456131438152306,0.9538481362494585,2.003884836102075,1.0500366998526163,34.14006390335021,67.5052508342275
Foraging guild,Columbids,4,FG81,FG81,FG81,1970s,1990s,0.02297976324709807,0.030938816776822375,0.007959053529724303,1.4088323145042794,0.5805325972115065,-0.8282997172927729,61.30752085455838,18.76389137306663
Foraging guild,Columbids,4,FG82,FG82,FG82,1970s,1990s,0.023197082380175905,0.03158940383423322,0.008392321454057314,1.3678857445436765,1.7464611537236567,0.3785754091799802,58.96800822299376,55.28629672431579
Foraging guild,Columbids,4,FG83,FG83,FG83,1970s,1990s,0.024570458400605278,0.03317163500227725,0.008601176601671975,1.1705787561705912,1.2697547529177207,0.09917599674712951,47.6417141709393,38.278328844223424
Foraging guild,Columbids,4,FG84,FG84,FG84,1970s,1990s,0.026482648350233663,0.032045737422102996,0.005563089071869334,0.9686838558605401,1.844259946463104,0.8755760906025639,36.57805832142136,57.550866193862575
Foraging guild,Columbids,4,BE13,BE13,BE13,1970s,1990s,0.03846036044504312,0.031511924218575134,-0.0069484362264679855,1.5915864990513962,1.937406891057763,0.34582039200636694,41.38251645679843,61.481706976044705
Foraging guild,Columbids,4,FG85,FG85,FG85,1970s,1990s,0.025473629220885016,0.03133527574647405,0.005861646525589036,1.4504180230713986,2.1896727778139873,0.7392547547425887,56.938020511119284,69.8788418372344
Foraging guild,Columbids,4,FG86,FG86,FG86,1970s,1990s,0.019255523086890373,0.028125526831530755,0.008870003744640382,1.3715621340156627,2.410378953206429,1.0388168191907663,71.22954426252151,85.70075745227355
Foraging guild,Columbids,4,FG87,FG87,FG87,1970s,1990s,0.022737627831220242,0.03248093223581677,0.009743304404596531,1.528820742349377,2.0330053314578764,0.5041845891084995,67.23747761629762,62.59073220860571
Foraging guild,Columbids,4,FG88,FG88,FG88,1970s,1990s,0.029187845842535032,0.03400262798124402,0.004814782138708985,1.3464974664044551,1.6703056334915698,0.3238081670871147,46.13212888914959,49.12283939973454
Foraging guild,Columbids,4,FG89,FG89,FG89,1970s,1990s,0.024738387363025062,0.03329993815180597,0.00856155078878091,1.6991280224123726,2.1580462224149386,0.458918200002566,68.68386356306937,64.80631323028149
Foraging guild,Columbids,4,FG92,FG92,FG92,1970s,1990s,0.02419555653902493,0.02685735530182303,0.0026617987627981024,1.4328379759916963,2.2810936297328475,0.8482556537411512,59.21905427885806,84.93366543719257
Foraging guild,Columbids,4,FG93,FG93,FG93,1970s,1990s,0.02035789086047313,0.027164600787644794,0.006806709927171663,1.6150007211390562,2.030237196458734,0.41523647531967756,79.33045383766846,74.73834098758931
Foraging guild,Columbids,4,FG94,FG94,FG94,1970s,1990s,0.029107036726270095,0.044519158946975265,0.01541212222070517,1.2810243187864176,0.8677501391564015,-0.4132741796300161,44.010811915808986,19.491611245170624
Foraging guild,Columbids,4,FG95,FG95,FG95,1970s,1990s,0.03261186771081702,0.038762508586992456,0.006150640876175437,1.8683195918406301,1.9428506061236814,0.07453101428305131,57.289561223778904,50.12190069596384
Foraging guild,Columbids,4,BE14,BE14,BE14,1970s,1990s,0.03710705421992169,0.030520878358836115,-0.0065861758610855775,1.6956615439248273,1.9134364521616056,0.21777490823677836,45.69647414950218,62.692705945916714
Foraging guild,Columbids,4,FG97,FG97,FG97,1970s,1990s,0.025468057018697664,0.030698884253291057,0.005230827234593394,1.3495198998178628,2.3590216868822007,1.009501787064338,52.988726184612254,76.84389007164985
Foraging guild,Columbids,4,FG98,FG98,FG98,1970s,1990s,0.029114286642775034,0.038883754828274046,0.009769468185499012,1.6646807031372888,1.960016727317499,0.2953360241802103,57.177451179295645,50.407084808905516
Foraging guild,Columbids,4,FG99,FG99,FG99,1970s,1990s,0.029933213222632708,0.03506845548674167,0.0051352422641089655,1.8670326708756968,2.3102107453757523,0.44317807450005553,62.37327937329563,65.87717403890723
Foraging guild,Columbids,4,FH01,FH01,FH01,1970s,1990s,0.020371987858740122,0.028568690375607497,0.008196702516867375,0.6444667581452364,1.8951439541637112,1.2506771960184748,31.63494709568772,66.33639586719809
Foraging guild,Columbids,4,FH02,FH02,FH02,1970s,1990s,0.04525939699933727,0.03980177994206253,-0.005457617057274745,1.1536759755701531,2.019287402454379,0.8656114268842259,25.490308136165538,50.7335954671815
Foraging guild,Columbids,4,FH04,FH04,FH04,1970s,1990s,0.03177161038152039,0.036887544009516535,0.005115933627996144,1.1831251742786433,2.3296227830265033,1.14649760874786,37.23843897339227,63.154727309182995
Foraging guild,Columbids,4,FH05,FH05,FH05,1970s,1990s,0.024050746673001194,0.03297722010143578,0.008926473428434584,1.2233326684830628,1.9864474117422473,0.7631147432591845,50.864644042687765,60.23695768266896
Foraging guild,Columbids,4,FH06,FH06,FH06,1970s,1990s,0.027562193538768393,0.032327136217986475,0.004764942679218082,1.1590139854265162,1.9706267925182555,0.8116128070917392,42.050861583141845,60.95890397559619
Foraging guild,Columbids,4,FH07,FH07,FH07,1970s,1990s,0.01600475481314313,0.02637811363874335,0.010373358825600223,0.5119694604739866,1.782597515774759,1.2706280553007723,31.988585045586362,67.57865782928978
Foraging guild,Columbids,4,BE15,BE15,BE15,1970s,1990s,0.039007530004537716,0.03302466402519048,-0.005982865979347239,1.7539740944770337,1.8808930678249287,0.12691897334789504,44.96501301858885,56.95419236938263
Foraging guild,Columbids,4,FH08,FH08,FH08,1970s,1990s,0.01708460448342651,0.028422178278213958,0.011337573794787448,0.6202232201482559,1.6141326420324693,0.9939094218842134,36.30304820635,56.79130664202916
Foraging guild,Columbids,4,FH11,FH11,FH11,1970s,1990s,0.023853849802231288,0.02861915934213546,0.004765309539904172,1.4387443727127949,2.1499154813594266,0.7111711086466317,60.314975764549956,75.1215455233217
Foraging guild,Columbids,4,FH12,FH12,FH12,1970s,1990s,0.026795858594703282,0.03428936089232761,0.0074935022976243305,1.4388365286389997,1.9925810161871618,0.5537444875481621,53.69622785378534,58.110765681637716
Foraging guild,Columbids,4,FH13,FH13,FH13,1970s,1990s,0.03068918167031541,0.03646418977784792,0.005775008107532509,0.9216703327738521,1.9014191346484788,0.9797488018746267,30.03241802518808,52.144834321907666
Foraging guild,Columbids,4,FH14,FH14,FH14,1970s,1990s,0.02307571607192312,0.03236441537440358,0.009288699302480458,1.2271766624677323,1.9461430377150395,0.7189663752473072,53.18043689924202,60.132185772594184
Foraging guild,Columbids,4,FH15,FH15,FH15,1970s,1990s,0.02638054461378207,0.03538166128561515,0.009001116671833082,1.4593555801673446,2.2229389244158626,0.763583344248518,55.319387887273905,62.82743216807702
Foraging guild,Columbids,4,FH16,FH16,FH16,1970s,1990s,0.02716082525260031,0.0303225456497892,0.0031617203971888927,1.3488756924785488,1.9136497819644889,0.5647740894859401,49.66254448949083,63.109799687210376
Foraging guild,Columbids,4,FH18,FH18,FH18,1970s,1990s,0.024215376953351842,0.033246484167093325,0.009031107213741483,0.8738760571525217,1.3031948368691255,0.4293187797166038,36.08765037339473,39.19797444804706
Foraging guild,Columbids,4,BE16,BE16,BE16,1970s,1990s,0.035912194030020654,0.029417339430235136,-0.006494854599785518,1.5418339428317966,1.882146798157717,0.34031285532592026,42.93343763800415,63.98086416418906
Foraging guild,Columbids,4,FH21,FH21,FH21,1970s,1990s,0.021027147685880085,0.027618088182961246,0.006590940497081161,1.5157125830320857,2.0956690481970326,0.5799564651649469,72.08360380946485,75.88030838028602
Foraging guild,Columbids,4,FH22,FH22,FH22,1970s,1990s,0.03206786080953543,0.03769763457040282,0.0056297737608673945,1.6016453888010054,2.0869922120347044,0.48534682323369904,49.94550145748274,55.36135717314328
Foraging guild,Columbids,4,FH23,FH23,FH23,1970s,1990s,0.017773537007904003,0.029405661213160406,0.011632124205256403,1.3652955078027633,2.6193008010559,1.2540052932531365,76.81619630327987,89.07471190899936
Foraging guild,Columbids,4,FH24,FH24,FH24,1970s,1990s,0.0210192516002755,0.029784632258077606,0.008765380657802108,1.5592745076643855,2.4796529678023127,0.9203784601379272,74.1831601484778,83.25276425495667
Foraging guild,Columbids,4,FH25,FH25,FH25,1970s,1990s,0.024106713303608664,0.03495477702670066,0.010848063723091998,1.8141970864992762,2.335295899836472,0.5210988133371957,75.25692381415178,66.8090629802223
Foraging guild,Columbids,4,FH29,FH29,FH29,1970s,1990s,0.02513947492153892,0.029771945756970213,0.004632470835431293,1.0375347747573476,1.7087817300318444,0.6712469552744968,41.27113943292474,57.395702114356574
Foraging guild,Columbids,4,BE17,BE17,BE17,1970s,1990s,0.027439199118298688,0.028994983304819238,0.00155578418652055,1.8374553503709001,2.0190135126644844,0.18155816229358424,66.96461301399776,69.63320142105084
Foraging guild,Columbids,4,FH32,FH32,FH32,1970s,1990s,0.021695905002554822,0.02839718129060014,0.006701276288045319,1.767810435211874,2.218388490669946,0.45057805545807206,81.48129497265515,78.12002423649925
Foraging guild,Columbids,4,FH33,FH33,FH33,1970s,1990s,0.018603808050825732,0.027665731572747616,0.009061923521921884,1.404478984580271,2.4879048425057375,1.0834258579254665,75.49416661057911,89.92731083086453
Foraging guild,Columbids,4,FH34,FH34,FH34,1970s,1990s,0.021452395854035317,0.03244132329536027,0.010988927441324955,1.1949443461887588,2.100897569642705,0.905953223453946,55.702139486857504,64.75992210660449
Foraging guild,Columbids,4,FH35,FH35,FH35,1970s,1990s,0.02361813549350493,0.035888504732793,0.012270369239288072,1.577505332975555,1.9992581544632386,0.42175282148768356,66.79211970010819,55.707479855978036
Foraging guild,Columbids,4,FH36,FH36,FH36,1970s,1990s,0.021556382569194843,0.028638939163869552,0.007082556594674709,1.3197367377831606,1.826023152604085,0.5062864148209245,61.22255130455566,63.76015334072737
Foraging guild,Columbids,4,FH42,FH42,FH42,1970s,1990s,0.024112309554656836,0.028211151898666954,0.004098842344010117,1.8753775520899438,2.120773450841187,0.245395898751243,77.77676990414011,75.17500378782472
Foraging guild,Columbids,4,FH43,FH43,FH43,1970s,1990s,0.021703129651671028,0.028923575930341745,0.007220446278670717,1.3822552096211396,2.1102602600329803,0.7280050504118407,63.68921127072165,72.959867241700593
Foraging guild,Columbids,4,FH44,FH44,FH44,1970s,1990s,0.020730488190057263,0.03143560014856058,0.010705111958503318,1.6738098879140504,2.2737021063668936,0.5998922184528432,80.74146023810677,72.32889130863326
Foraging guild,Columbids,4,FH45,FH45,FH45,1970s,1990s,0.025245028011961726,0.03397297648361806,0.008727948471656331,1.7853289691444651,1.780727932051391,-0.004601037093074245,70.72002329720259,52.41601167651786
Foraging guild,Columbids,4,BE18,BE18,BE18,1970s,1990s,0.025895908022313608,0.04436840366006674,0.01847249563775313,1.498685820031707,1.4269303238543412,-0.07175549617736587,57.87346088580255,32.16095703570767
Foraging guild,Columbids,4,FH46,FH46,FH46,1970s,1990s,0.02621750103414686,0.031748555999344154,0.005531054965197294,1.8064676841497882,1.9710548290815115,0.16458714493172333,68.90312245232538,62.08329062657932
Foraging guild,Columbids,4,FH52,FH52,FH52,1970s,1990s,0.02656724276915913,0.03124783096130234,0.0046805881921432105,1.8012682699504905,2.1942144056559827,0.3929461357054922,67.80034667509841,70.21973487930481
Foraging guild,Columbids,4,FH53,FH53,FH53,1970s,1990s,0.026379860192112976,0.03480590595668236,0.008426045764569387,1.0624517847096917,1.935357907867368,0.8729061231576762,40.27511051887009,55.60429630178322
Foraging guild,Columbids,4,FH54,FH54,FH54,1970s,1990s,0.0211523509359945,0.03033609268984273,0.009183741753848229,1.2827259669034856,2.33405814774769,1.0513321808442042,60.6422411761663,76.93997284393814
Foraging guild,Columbids,4,FH55,FH55,FH55,1970s,1990s,0.02760151759712131,0.03169702965138443,0.004095512054263117,1.0656453309504914,2.1229229729507506,1.0572776420002592,38.608215189647126,66.97545468138298
Foraging guild,Columbids,4,FH56,FH56,FH56,1970s,1990s,0.02319077757961384,0.03237644029902008,0.00918566271940624,1.9139669782963369,1.8350467628291809,-0.078920215467156,82.5313843714682,56.678459579903894
Foraging guild,Columbids,4,FH57,FH57,FH57,1970s,1990s,0.029231269542738254,0.03537672679024336,0.006145457247505107,1.3757449019950645,1.748324698347353,0.37257979635228855,47.06415162651847,49.420193923354375
Foraging guild,Columbids,4,BE19,BE19,BE19,1970s,1990s,0.03017722812624892,0.03127861515072762,0.0011013870244786991,1.2582607498232143,1.7410048380180618,0.4827440881948475,41.69570328193089,55.66118671265922
Foraging guild,Columbids,4,FH58,FH58,FH58,1970s,1990s,0.022538563893428416,0.028238184190355144,0.005699620296926729,1.8345460449330444,2.13665210411323,0.3021060591801854,81.39587125459862,75.66535049527056
Foraging guild,Columbids,4,FH62,FH62,FH62,1970s,1990s,0.025572774436891862,0.03160987651883653,0.006037102081944669,1.5549263806143983,2.348736734937344,0.7938103543229458,60.80397668432981,74.3038883286278
Foraging guild,Columbids,4,FH63,FH63,FH63,1970s,1990s,0.01899448280093179,0.028075072281086574,0.009080589480154784,0.9294853227163951,2.1626268616130533,1.2331415388966582,48.93448968617342,77.03014403528205
Foraging guild,Columbids,4,FH64,FH64,FH64,1970s,1990s,0.02632450585886754,0.03065520297463931,0.004330697115771769,1.4432666053554568,2.476742240118125,1.0334756347626683,54.82597140068577,80.79353583687262
Foraging guild,Columbids,4,FH65,FH65,FH65,1970s,1990s,0.02157824291099958,0.031002840522285233,0.009424597611285654,0.43550802635477465,2.176430152511052,1.7409221261562775,20.182738147450042,70.20099177514417
Foraging guild,Columbids,4,BE20,BE20,BE20,1970s,1990s,0.030349198330269472,0.030392596196876315,4.339786660684242e-5,1.7889075512164163,1.8520974594173687,0.06318990820095238,58.944145138496395,60.939100016987794
Foraging guild,Columbids,4,FH71,FH71,FH71,1970s,1990s,0.02255673835842611,0.0302267464538149,0.00767000809538879,1.0390386470645716,1.9545776451603865,0.9155389980958148,46.06333728548289,64.6638449211493
Foraging guild,Columbids,4,FH72,FH72,FH72,1970s,1990s,0.030641570727419982,0.03573038061241738,0.005088809884997398,1.4561017386568669,1.9195625812945207,0.46346084263765386,47.52046661086654,53.7235413783254
Foraging guild,Columbids,4,FH73,FH73,FH73,1970s,1990s,0.02498595870223227,0.03669809012349208,0.011712131421259809,1.139987646036453,1.8745094044363955,0.7345217583999424,45.62513128361992,51.079208703464346
Foraging guild,Columbids,4,FH74,FH74,FH74,1970s,1990s,0.027116840963955734,0.03179420952262313,0.004677368558667395,1.5548452938178514,2.3447324715870836,0.7898871777692322,57.33873263056652,73.7471541765708
Foraging guild,Columbids,4,FH75,FH75,FH75,1970s,1990s,0.022550649383171993,0.03172912491589023,0.009178475532718236,1.4008110011146258,2.200988062753443,0.8001770616388173,62.11843292459485,69.36806699169848
Foraging guild,Columbids,4,FH76,FH76,FH76,1970s,1990s,0.021517247874981466,0.03277632917067602,0.011259081295694556,1.186128551188573,2.167670632925288,0.9815420817367149,55.124547436557094,66.13524722788776
Foraging guild,Columbids,4,BE21,BE21,BE21,1970s,1990s,0.03983088381047236,0.03399866625651275,-0.005832217553959608,1.7183707048913206,1.9419076289453479,0.22353692405402725,43.1416664784005,57.11717084117551
Foraging guild,Columbids,4,FH79,FH79,FH79,1970s,1990s,0.030106807305131846,0.03130082144307068,0.0011940141379388307,1.408321145581678,1.919779007539972,0.5114578619582941,46.77749889944734,61.333182933605386
Foraging guild,Columbids,4,FH80,FH80,FH80,1970s,1990s,0.024914814001121215,0.03359028579277399,0.008675471791652775,1.4878547307630647,2.0330513543279216,0.5451966235648569,59.71767361763602,60.52497936070778
Foraging guild,Columbids,4,FH81,FH81,FH81,1970s,1990s,0.02541191866553179,0.029504479362023342,0.0040925606964915505,1.360404451388574,1.9258801329327697,0.5654756815441957,53.53411008802727,65.27416089272411
Foraging guild,Columbids,4,FH83,FH83,FH83,1970s,1990s,0.02126391588813305,0.030029409338492317,0.008765493450359266,0.6706839190403433,1.9927408541104468,1.3220569350701035,31.540941121509892,66.35964203119075
Foraging guild,Columbids,4,FH84,FH84,FH84,1970s,1990s,0.0266417185949624,0.032981741297798274,0.0063400227028358735,1.2069303483067708,1.9730933478047175,0.7661629994979466,45.30227072269225,59.823807663436895
