"","kvadratkod","survey","prec_breeding"
"DE54","DE54","DE54_3",179.372464092471
"DE55","DE55","DE55_3",182.75985395899
"DE56","DE56","DE56_3",190.407977019954
"DE57","DE57","DE57_3",208.990652538252
"DE58","DE58","DE58_3",192.023461760455
"DE59","DE59","DE59_3",189.077386023297
"DE65","DE65","DE65_3",189.122491136237
"DE66","DE66","DE66_3",186.026155594152
"DE67","DE67","DE67_3",189.277020039798
"DE68","DE68","DE68_3",186.07976088322
"DE69","DE69","DE69_3",194.706544533561
"DE70","DE70","DE70_3",182.804790991135
"DE75","DE75","DE75_3",197.707077294425
"DE76","DE76","DE76_3",186.284588205477
"DE77","DE77","DE77_3",184.748101316538
"DE78","DE78","DE78_3",199.639749289068
"DE79","DE79","DE79_3",183.97951597342
"DE80","DE80","DE80_3",181.29491991629
"DE83","DE83","DE83_3",197.768988306075
"DE84","DE84","DE84_3",198.130351879239
"DE85","DE85","DE85_3",196.782724082173
"DE86","DE86","DE86_3",204.139885230426
"DE87","DE87","DE87_3",194.466918197785
"DE88","DE88","DE88_3",188.82973053439
"DE89","DE89","DE89_3",185.363210761074
"DE90","DE90","DE90_3",181.69633858235
"DE91","DE91","DE91_3",183.032802875973
"DE93","DE93","DE93_3",187.278352334817
"DE94","DE94","DE94_3",181.517880885564
"DE95","DE95","DE95_3",187.53262036764
"DE96","DE96","DE96_3",189.668379670431
"DE97","DE97","DE97_3",191.033562795273
"DE98","DE98","DE98_3",185.755400877989
"DE99","DE99","DE99_3",186.971327002695
"DF00","DF00","DF00_3",209.501439793701
"DF01","DF01","DF01_3",213.176821949218
"DF02","DF02","DF02_3",208.72483588414
"DF04","DF04","DF04_3",221.108616085578
"DF05","DF05","DF05_3",219.444112010126
"DF06","DF06","DF06_3",212.497152817584
"DF07","DF07","DF07_3",205.867912256093
"DF08","DF08","DF08_3",199.85515090882
"DF09","DF09","DF09_3",217.31716687432
"DF10","DF10","DF10_3",202.193020834558
"DF14","DF14","DF14_3",207.02817761503
"DF15","DF15","DF15_3",211.736332825126
"DF16","DF16","DF16_3",198.669346999751
"DF17","DF17","DF17_3",192.983346676757
"DF18","DF18","DF18_3",209.54864852262
"DF19","DF19","DF19_3",218.954299174708
"DF20","DF20","DF20_3",196.828233541158
"DF21","DF21","DF21_3",195.184140836421
"DF24","DF24","DF24_3",197.869934036839
"DF25","DF25","DF25_3",187.217736674575
"DF26","DF26","DF26_3",192.698232143508
"DF27","DF27","DF27_3",190.31130262913
"DF28","DF28","DF28_3",197.568871239633
"DF29","DF29","DF29_3",212.956253487843
"DF30","DF30","DF30_3",199.65693116726
"DF31","DF31","DF31_3",191.869441756256
"DF32","DF32","DF32_3",188.333333333333
"DF36","DF36","DF36_3",191.668757794004
"DF37","DF37","DF37_3",191.575875691918
"DF38","DF38","DF38_3",197.020032201649
"DF39","DF39","DF39_3",200.179476853777
"DF40","DF40","DF40_3",198.52479835724
"DF41","DF41","DF41_3",188.544490101648
"DF42","DF42","DF42_3",188.64152396624
"DF43","DF43","DF43_3",195.429858644364
"DF47","DF47","DF47_3",192.416787612994
"DF48","DF48","DF48_3",191.984791808546
"DF49","DF49","DF49_3",189.670422338444
"DF50","DF50","DF50_3",191.745406415932
"DF51","DF51","DF51_3",185.862923809713
"DF52","DF52","DF52_3",187.440158644082
"DF55","DF55","DF55_3",187.798276044599
"DF58","DF58","DF58_3",186.801451310197
"DF59","DF59","DF59_3",187.230632720304
"DF60","DF60","DF60_3",186.660723592691
"DF61","DF61","DF61_3",187.452654782532
"DF62","DF62","DF62_3",184.209666859484
"DF65","DF65","DF65_3",185.449454213353
"DF66","DF66","DF66_3",184.184211138877
"DF69","DF69","DF69_3",183.560204885327
"DF70","DF70","DF70_3",183.609123682874
"DF71","DF71","DF71_3",181.241529385927
"DF72","DF72","DF72_3",181.722138272114
"DF80","DF80","DF80_3",184.431540399614
"DF81","DF81","DF81_3",182.885685998719
"DF90","DF90","DF90_3",185.956296464171
"DF91","DF91","DF91_3",184.528128469711
"DF96","DF96","DF96_3",179.666375787727
"DF97","DF97","DF97_3",183.792377959705
"DF98","DF98","DF98_3",174.776192837888
"DG00","DG00","DG00_3",213.676327860098
"DG05","DG05","DG05_3",209.385785609736
"DG06","DG06","DG06_3",209.139686017339
"DG07","DG07","DG07_3",210.05639451223
"DG08","DG08","DG08_3",210.039377663223
"DG09","DG09","DG09_3",212.02448775699
"DG14","DG14","DG14_3",214.943624969294
"DG15","DG15","DG15_3",213.586021360342
"DG16","DG16","DG16_3",205.256131311054
"DG17","DG17","DG17_3",210.772195414079
"DG18","DG18","DG18_3",208.532676753985
"DG19","DG19","DG19_3",208.64441808674
"DG21","DG21","DG21_3",209.798494894587
"DG22","DG22","DG22_3",205.761997335979
"DG23","DG23","DG23_3",203.470471390314
"DG24","DG24","DG24_3",213.87304893965
"DG25","DG25","DG25_3",210.532536098849
"DG26","DG26","DG26_3",210.969197683271
"DG27","DG27","DG27_3",212.711557287709
"DG28","DG28","DG28_3",201.294253341942
"DG29","DG29","DG29_3",193.390360325559
"DG30","DG30","DG30_3",210.94145965138
"DG31","DG31","DG31_3",204.354267324642
"DG32","DG32","DG32_3",200.495082775919
"DG33","DG33","DG33_3",205.307201426305
"DG34","DG34","DG34_3",210.479186351626
"DG35","DG35","DG35_3",213.125973180704
"DG36","DG36","DG36_3",205.617351587391
"DG37","DG37","DG37_3",199.763245445796
"DG38","DG38","DG38_3",204.56053863435
"DG39","DG39","DG39_3",197.696971572335
"DG40","DG40","DG40_3",202.514198014317
"DG41","DG41","DG41_3",208.683661990565
"DG42","DG42","DG42_3",201.854821302273
"DG43","DG43","DG43_3",210.340099060664
"DG44","DG44","DG44_3",196.221758826654
"DG45","DG45","DG45_3",196.909626212447
"DG46","DG46","DG46_3",201.399006034644
"DG47","DG47","DG47_3",204.875656284073
"DG48","DG48","DG48_3",195.889640244396
"DG49","DG49","DG49_3",191.649972456433
"DG50","DG50","DG50_3",198.018172116369
"DG51","DG51","DG51_3",196.786019308227
"DG52","DG52","DG52_3",216.71498715623
"DG53","DG53","DG53_3",200.383076432623
"DG54","DG54","DG54_3",189.676820283378
"DG55","DG55","DG55_3",186.086802886849
"DG56","DG56","DG56_3",190.713406733141
"DG57","DG57","DG57_3",194.828959448355
"DG58","DG58","DG58_3",178.447551870121
"DG59","DG59","DG59_3",185.379403712706
"DG60","DG60","DG60_3",199.450799157962
"DG61","DG61","DG61_3",212.143340023874
"DG62","DG62","DG62_3",193.194868855512
"DG63","DG63","DG63_3",186.409708849175
"DG64","DG64","DG64_3",191.544510642009
"DG65","DG65","DG65_3",192.467982062658
"DG66","DG66","DG66_3",187.905181678864
"DG67","DG67","DG67_3",187.271423150199
"DG68","DG68","DG68_3",181.277615411967
"DG69","DG69","DG69_3",186.877940311787
"DG70","DG70","DG70_3",194.108262197179
"DG71","DG71","DG71_3",198.605061417758
"DG72","DG72","DG72_3",191.835527669047
"DG73","DG73","DG73_3",193.858000513122
"DG74","DG74","DG74_3",199.379050493005
"DG75","DG75","DG75_3",200.265196987541
"DG76","DG76","DG76_3",192.738906087248
"DG77","DG77","DG77_3",185.408734760345
"DG78","DG78","DG78_3",185.665828483615
"DG79","DG79","DG79_3",185.340231663309
"DG80","DG80","DG80_3",198.470011797738
"DG81","DG81","DG81_3",200.54162340614
"DG82","DG82","DG82_3",197.24521585073
"DG83","DG83","DG83_3",201.960640430561
"DG84","DG84","DG84_3",203.911339686602
"DG85","DG85","DG85_3",200.778839446713
"DG86","DG86","DG86_3",192.494124680324
"DG87","DG87","DG87_3",187.889535165226
"DG88","DG88","DG88_3",186.76378158363
"DG89","DG89","DG89_3",186.09621130692
"DG90","DG90","DG90_3",198.434663273865
"DG91","DG91","DG91_3",204.281461940743
"DG92","DG92","DG92_3",200.609877999331
"DG93","DG93","DG93_3",206.657033537722
"DG94","DG94","DG94_3",197.789290774124
"DG95","DG95","DG95_3",192.06407994379
"DG96","DG96","DG96_3",188.401488289369
"DG97","DG97","DG97_3",186.937287600019
"DG98","DG98","DG98_3",188.912761386831
"DG99","DG99","DG99_3",189.290624443158
"DH06","DH06","DH06_3",227.792806494224
"DH07","DH07","DH07_3",219.984128872963
"DH08","DH08","DH08_3",223.062294851124
"DH09","DH09","DH09_3",230.77954480613
"DH16","DH16","DH16_3",221.310045272748
"DH17","DH17","DH17_3",224.846940424458
"DH18","DH18","DH18_3",222.249615705577
"DH19","DH19","DH19_3",212.410324431089
"DH25","DH25","DH25_3",218.588694052041
"DH26","DH26","DH26_3",221.418180182746
"DH27","DH27","DH27_3",227.452746439507
"DH28","DH28","DH28_3",219.081178915537
"DH29","DH29","DH29_3",206.741282355547
"DH36","DH36","DH36_3",210.059563712452
"DH37","DH37","DH37_3",206.929833464708
"DH38","DH38","DH38_3",193.353668771525
"DH49","DH49","DH49_3",203.756680871832
"DH57","DH57","DH57_3",200.747826311804
"DH58","DH58","DH58_3",201.312590437424
"DH59","DH59","DH59_3",196.478112563708
"DH66","DH66","DH66_3",212.842767609858
"DH67","DH67","DH67_3",204.736363090256
"DH69","DH69","DH69_3",195.261047925368
"DH75","DH75","DH75_3",206.917932057472
"DH76","DH76","DH76_3",200.738244677424
"DH77","DH77","DH77_3",187.257343757762
"DH78","DH78","DH78_3",191.804749311042
"DH79","DH79","DH79_3",193.083936553988
"DH85","DH85","DH85_3",197.411490782411
"DH86","DH86","DH86_3",188.774448485584
"DH87","DH87","DH87_3",187.568519157751
"DH88","DH88","DH88_3",190.370698383653
"DH89","DH89","DH89_3",190.145659913526
"DH95","DH95","DH95_3",191.949560592869
"DH96","DH96","DH96_3",188.683600843219
"DH97","DH97","DH97_3",189.144657390714
"DH98","DH98","DH98_3",189.861706242926
"DH99","DH99","DH99_3",190.046244273788
"EB01","EB01","EB01_3",166.756215752261
"EB02","EB02","EB02_3",163.919727800782
"EB03","EB03","EB03_3",166.454090083086
"EB04","EB04","EB04_3",166.183789646351
"EB05","EB05","EB05_3",164.56054836721
"EB06","EB06","EB06_3",163.367634576379
"EB07","EB07","EB07_3",164.476107520689
"EB08","EB08","EB08_3",164.827000287366
"EB09","EB09","EB09_3",161.142068905058
"EB10","EB10","EB10_3",161.177824328618
"EB11","EB11","EB11_3",160.436892280705
"EB12","EB12","EB12_3",161.02269096344
"EB13","EB13","EB13_3",159.393812283987
"EB14","EB14","EB14_3",163
"ED00","ED00","ED00_3",188.768567489974
"ED01","ED01","ED01_3",184.19865201858
"ED02","ED02","ED02_3",182.650839755997
"ED03","ED03","ED03_3",179.00271402125
"ED10","ED10","ED10_3",182.830803661948
"ED11","ED11","ED11_3",187.069442141288
"ED12","ED12","ED12_3",186.914423025278
"ED13","ED13","ED13_3",183.627041269398
"ED20","ED20","ED20_3",174.361967550774
"ED21","ED21","ED21_3",179.251122892776
"ED22","ED22","ED22_3",173.316912779022
"ED23","ED23","ED23_3",169.324139268783
"ED30","ED30","ED30_3",172.266861749433
"ED31","ED31","ED31_3",173.320422555193
"ED32","ED32","ED32_3",168.94066251659
"ED41","ED41","ED41_3",168.56623349867
"EE04","EE04","EE04_3",184.336917833043
"EE05","EE05","EE05_3",190.449658079366
"EE06","EE06","EE06_3",186.001200841229
"EE07","EE07","EE07_3",178.360405750973
"EE08","EE08","EE08_3",187.790722437483
"EE09","EE09","EE09_3",180.593673912719
"EE14","EE14","EE14_3",179.505045425609
"EE15","EE15","EE15_3",184.721826273683
"EE16","EE16","EE16_3",177.526974422757
"EE17","EE17","EE17_3",183.069826016733
"EE18","EE18","EE18_3",183.582638349605
"EE19","EE19","EE19_3",184.526605571697
"EE20","EE20","EE20_3",170.638249515019
"EE24","EE24","EE24_3",175.920531499953
"EE26","EE26","EE26_3",176.735090694577
"EE27","EE27","EE27_3",181.994414449776
"EE28","EE28","EE28_3",179.073223152609
"EE29","EE29","EE29_3",184.06579425592
"EE38","EE38","EE38_3",172.942380782888
"EE39","EE39","EE39_3",169.204081401356
"EE81","EE81","EE81_3",163.231334949453
"EE90","EE90","EE90_3",169.041306455906
"EE91","EE91","EE91_3",165.758292398211
"EF00","EF00","EF00_3",186.318329498045
"EF01","EF01","EF01_3",184.296296204203
"EF02","EF02","EF02_3",180.765291953415
"EF06","EF06","EF06_3",175.108556006208
"EF07","EF07","EF07_3",172.25730901049
"EF08","EF08","EF08_3",171.773329080084
"EF09","EF09","EF09_3",172.248577521483
"EF10","EF10","EF10_3",187.419613669463
"EF11","EF11","EF11_3",183.753619202317
"EF19","EF19","EF19_3",171.087907222401
"EF20","EF20","EF20_3",180.025659426307
"EF35","EF35","EF35_3",178.057575395229
"EF44","EF44","EF44_3",177.062758285336
"EF45","EF45","EF45_3",178.836562189591
"EF53","EF53","EF53_3",178.798651358695
"EF54","EF54","EF54_3",179.944344763037
"EF55","EF55","EF55_3",174.403924904786
"EF60","EF60","EF60_3",178.55330443454
"EF61","EF61","EF61_3",177.62454715649
"EF63","EF63","EF63_3",180.588670201327
"EF64","EF64","EF64_3",174.591859654497
"EF65","EF65","EF65_3",166.850934091402
"EF66","EF66","EF66_3",167.147079101479
"EF68","EF68","EF68_3",167.212411387991
"EF69","EF69","EF69_3",166.310785537629
"EF70","EF70","EF70_3",180.962366473042
"EF71","EF71","EF71_3",177.589497420941
"EF72","EF72","EF72_3",182.398383025064
"EF73","EF73","EF73_3",182.884008490954
"EF74","EF74","EF74_3",174.619407540876
"EF75","EF75","EF75_3",167.792796995187
"EF76","EF76","EF76_3",168.605639692464
"EF78","EF78","EF78_3",166.675933426887
"EF79","EF79","EF79_3",165.947972476889
"EF80","EF80","EF80_3",180.44545430181
"EF81","EF81","EF81_3",177.097120800129
"EF82","EF82","EF82_3",175.793361649811
"EF83","EF83","EF83_3",183.084457571909
"EF84","EF84","EF84_3",169.012371966502
"EF85","EF85","EF85_3",173.470426622902
"EF86","EF86","EF86_3",172.189871520337
"EF87","EF87","EF87_3",171.632628354833
"EF90","EF90","EF90_3",185.165728609994
"EF91","EF91","EF91_3",189.649435440842
"EF92","EF92","EF92_3",188.102382052993
"EF93","EF93","EF93_3",177.252360317551
"EF94","EF94","EF94_3",187.68412769748
"EF95","EF95","EF95_3",180.487627117415
"EF96","EF96","EF96_3",173.181816245099
"EF97","EF97","EF97_3",185.676421420081
"EF98","EF98","EF98_3",168.819141288312
"EG00","EG00","EG00_3",191.060381409561
"EG01","EG01","EG01_3",198.494562273525
"EG02","EG02","EG02_3",198.660618124956
"EG03","EG03","EG03_3",200.38437014751
"EG04","EG04","EG04_3",190.38185670622
"EG05","EG05","EG05_3",187.301332563612
"EG06","EG06","EG06_3",184.82490501008
"EG07","EG07","EG07_3",188.735389568416
"EG08","EG08","EG08_3",189.972274546267
"EG09","EG09","EG09_3",186.996102869208
"EG10","EG10","EG10_3",188.410329098354
"EG11","EG11","EG11_3",190.678697981878
"EG12","EG12","EG12_3",187.124969396806
"EG13","EG13","EG13_3",189.190970150365
"EG14","EG14","EG14_3",184.01748175181
"EG15","EG15","EG15_3",182.637963295008
"EG16","EG16","EG16_3",180.932946977669
"EG17","EG17","EG17_3",186.907135792314
"EG18","EG18","EG18_3",184.701785536775
"EG19","EG19","EG19_3",187.057857300358
"EG21","EG21","EG21_3",176.47080876166
"EG22","EG22","EG22_3",176.705865204768
"EG23","EG23","EG23_3",175.539102070762
"EG24","EG24","EG24_3",179.045873912865
"EG25","EG25","EG25_3",177.879997584722
"EG26","EG26","EG26_3",184.680697856718
"EG27","EG27","EG27_3",184.707899236176
"EG30","EG30","EG30_3",189.827088464091
"EG31","EG31","EG31_3",187.035853836268
"EG33","EG33","EG33_3",171.90492732586
"EG34","EG34","EG34_3",176.235759895978
"EG35","EG35","EG35_3",179.585676565143
"EG36","EG36","EG36_3",178.990763725353
"EG40","EG40","EG40_3",186.887377936713
"EG41","EG41","EG41_3",187.377421081815
"EG42","EG42","EG42_3",185.786608672943
"EG44","EG44","EG44_3",182.176271672098
"EG46","EG46","EG46_3",180.944677104473
"EG67","EG67","EG67_3",179.858136738783
"EG72","EG72","EG72_3",181.851939262063
"EG73","EG73","EG73_3",180.46041762372
"EG74","EG74","EG74_3",179.940266368648
"EG76","EG76","EG76_3",181.153187709383
"EG77","EG77","EG77_3",178.056179135081
"EG78","EG78","EG78_3",178.458654750548
"EG79","EG79","EG79_3",182.91291822748
"EG83","EG83","EG83_3",179.64257604504
"EG84","EG84","EG84_3",179.370622004518
"EG85","EG85","EG85_3",182.600153576902
"EG86","EG86","EG86_3",182.97893371549
"EG87","EG87","EG87_3",177.810613852383
"EG88","EG88","EG88_3",177.869871950107
"EG89","EG89","EG89_3",182.165385953843
"EG93","EG93","EG93_3",178.207706031538
"EG94","EG94","EG94_3",180.13452303842
"EG95","EG95","EG95_3",182.479697685472
"EG96","EG96","EG96_3",178.681618434998
"EG97","EG97","EG97_3",187.850564318723
"EG98","EG98","EG98_3",188.341400825132
"EG99","EG99","EG99_3",182.091803212199
"EH05","EH05","EH05_3",191.746311003488
"EH06","EH06","EH06_3",188.543354014094
"EH07","EH07","EH07_3",188.292170362341
"EH08","EH08","EH08_3",189.773748263958
"EH09","EH09","EH09_3",194.490367396294
"EH13","EH13","EH13_3",196.156901528493
"EH14","EH14","EH14_3",195.020040118669
"EH15","EH15","EH15_3",193.662443216082
"EH16","EH16","EH16_3",186.847488835204
"EH17","EH17","EH17_3",186.399580876076
"EH18","EH18","EH18_3",185.086869499765
"EH19","EH19","EH19_3",182.081860506269
"EH23","EH23","EH23_3",195.32305625505
"EH24","EH24","EH24_3",191.972287412019
"EH25","EH25","EH25_3",189.141391832344
"EH26","EH26","EH26_3",191.06453071374
"EH27","EH27","EH27_3",192.346258796965
"EH28","EH28","EH28_3",189.987957225424
"EH36","EH36","EH36_3",182.487095337781
"EH37","EH37","EH37_3",182.761843099924
"EH38","EH38","EH38_3",186.05571563522
"EH39","EH39","EH39_3",188.742542003954
"EH49","EH49","EH49_3",181.157765166174
"EH54","EH54","EH54_3",188.001329398538
"EH55","EH55","EH55_3",187.295143702604
"EH56","EH56","EH56_3",186.255219026825
"EH57","EH57","EH57_3",185.283591505684
"EH63","EH63","EH63_3",190.462019810508
"EH64","EH64","EH64_3",188.472977443338
"EH65","EH65","EH65_3",187.729246999464
"EH66","EH66","EH66_3",188.442093085804
"EH67","EH67","EH67_3",187.250047761214
"EH68","EH68","EH68_3",183.926557681256
"EH73","EH73","EH73_3",190.702222306697
"EH74","EH74","EH74_3",188.59294828066
"EH75","EH75","EH75_3",187.994271960687
"EH76","EH76","EH76_3",188.615678844968
"EH77","EH77","EH77_3",185.35372147764
"EH78","EH78","EH78_3",183.900459181092
"EH83","EH83","EH83_3",190.026709671176
"EH84","EH84","EH84_3",188.792571841893
"EH85","EH85","EH85_3",188.785959784754
"EH86","EH86","EH86_3",188.845852303357
"EH87","EH87","EH87_3",188.575415289811
"EH88","EH88","EH88_3",184.852413247714
"EH92","EH92","EH92_3",191.669266678264
"EH93","EH93","EH93_3",190.797622254153
"EH94","EH94","EH94_3",191.631983462123
"EH95","EH95","EH95_3",190.696789851326
"EH96","EH96","EH96_3",189.546053434684
"EH97","EH97","EH97_3",187.042211141235
"EH98","EH98","EH98_3",184.567570417234
"FD01","FD01","FD01_3",176.055284711716
"FD02","FD02","FD02_3",171.953418837951
"FD03","FD03","FD03_3",168.95110048401
"FE00","FE00","FE00_3",166.263620010351
"FE10","FE10","FE10_3",170.94736213541
"FE20","FE20","FE20_3",166.91161981294
"FE30","FE30","FE30_3",166.070398981886
"FE36","FE36","FE36_3",167.422737757365
"FE40","FE40","FE40_3",171.364101586383
"FE41","FE41","FE41_3",170.609433484899
"FE50","FE50","FE50_3",179.386034894154
"FE51","FE51","FE51_3",178.053360111349
"FE60","FE60","FE60_3",179.133208527374
"FE61","FE61","FE61_3",177.104127257007
"FE62","FE62","FE62_3",177.486409665051
"FE70","FE70","FE70_3",180.394010751532
"FE71","FE71","FE71_3",181.35581340231
"FE72","FE72","FE72_3",180.559100816016
"FE73","FE73","FE73_3",182.38293979806
"FE80","FE80","FE80_3",183.216906887793
"FE81","FE81","FE81_3",178.20075091172
"FE82","FE82","FE82_3",183.763289269812
"FE83","FE83","FE83_3",187.077041799331
"FE90","FE90","FE90_3",186.525987055938
"FE91","FE91","FE91_3",185.332765059411
"FE92","FE92","FE92_3",192.236438920132
"FE93","FE93","FE93_3",184.779900529282
"FE94","FE94","FE94_3",188.68495741399
"FF00","FF00","FF00_3",179.709026425396
"FF01","FF01","FF01_3",182.893351746103
"FF02","FF02","FF02_3",176.968392378903
"FF03","FF03","FF03_3",187.121146180307
"FF04","FF04","FF04_3",170.44545307512
"FF05","FF05","FF05_3",166.67985857898
"FF06","FF06","FF06_3",173.533129708526
"FF07","FF07","FF07_3",176.565002335153
"FF08","FF08","FF08_3",177.094857423428
"FF10","FF10","FF10_3",182.205414253069
"FF11","FF11","FF11_3",180.922285210456
"FF12","FF12","FF12_3",178.955896769963
"FF13","FF13","FF13_3",183.620150788532
"FF14","FF14","FF14_3",171.43072048654
"FF15","FF15","FF15_3",174.716974851693
"FF16","FF16","FF16_3",168.9089587001
"FF17","FF17","FF17_3",178.751582083604
"FF18","FF18","FF18_3",171.065072085916
"FF19","FF19","FF19_3",169.790002998462
"FF20","FF20","FF20_3",181.967686363979
"FF21","FF21","FF21_3",183.432999261339
"FF22","FF22","FF22_3",180.477230106528
"FF23","FF23","FF23_3",183.389364670443
"FF24","FF24","FF24_3",175.271248177041
"FF25","FF25","FF25_3",174.62389947518
"FF26","FF26","FF26_3",174.160971616992
"FF27","FF27","FF27_3",182.014791133391
"FF28","FF28","FF28_3",170.208660025381
"FF29","FF29","FF29_3",175.369293530889
"FF30","FF30","FF30_3",184.596499497913
"FF31","FF31","FF31_3",184.344524746825
"FF32","FF32","FF32_3",183.825080256309
"FF33","FF33","FF33_3",193.243782709259
"FF34","FF34","FF34_3",179.986043210448
"FF35","FF35","FF35_3",180.483200371194
"FF36","FF36","FF36_3",182.163101859953
"FF37","FF37","FF37_3",169.902326375608
"FF38","FF38","FF38_3",178.93893575661
"FF39","FF39","FF39_3",168.449860018985
"FF40","FF40","FF40_3",182.412918225762
"FF41","FF41","FF41_3",191.732071813445
"FF42","FF42","FF42_3",184.731179144961
"FF43","FF43","FF43_3",180.879176425328
"FF44","FF44","FF44_3",176.684471782974
"FF45","FF45","FF45_3",178.546960298747
"FF46","FF46","FF46_3",174.633053774735
"FF47","FF47","FF47_3",175.642923150593
"FF48","FF48","FF48_3",166.925766228419
"FF49","FF49","FF49_3",170.96647883065
"FF50","FF50","FF50_3",192.980361888571
"FF51","FF51","FF51_3",200.447082910765
"FF52","FF52","FF52_3",194.561420718682
"FF53","FF53","FF53_3",184.520664367745
"FF54","FF54","FF54_3",181.71572104491
"FF55","FF55","FF55_3",180.42279639608
"FF56","FF56","FF56_3",180.687946780677
"FF57","FF57","FF57_3",177.28596382166
"FF60","FF60","FF60_3",189.496013095762
"FF61","FF61","FF61_3",192.89467039454
"FF62","FF62","FF62_3",184.395237382599
"FF63","FF63","FF63_3",186.134199505304
"FF64","FF64","FF64_3",178.678789529708
"FF65","FF65","FF65_3",183.544463970074
"FF66","FF66","FF66_3",190.553636096786
"FF67","FF67","FF67_3",186.313298028177
"FF68","FF68","FF68_3",177.231797353963
"FF69","FF69","FF69_3",182.486392010184
"FF70","FF70","FF70_3",187.030838909672
"FF71","FF71","FF71_3",183.897870551591
"FF72","FF72","FF72_3",176.121230450898
"FF73","FF73","FF73_3",177.695054433259
"FF74","FF74","FF74_3",174.652649104794
"FF75","FF75","FF75_3",177.642020549675
"FF76","FF76","FF76_3",179.983000699587
"FF77","FF77","FF77_3",178.715118317251
"FF78","FF78","FF78_3",185.312920647366
"FF79","FF79","FF79_3",180.4102838317
"FF80","FF80","FF80_3",186.87830495476
"FF81","FF81","FF81_3",185.084937520908
"FF82","FF82","FF82_3",184.951395903102
"FF83","FF83","FF83_3",192.588460066604
"FF84","FF84","FF84_3",183.416212736356
"FF85","FF85","FF85_3",182.561781370979
"FF86","FF86","FF86_3",182.896459497283
"FF87","FF87","FF87_3",181.993768238078
"FF88","FF88","FF88_3",183.817256132626
"FF89","FF89","FF89_3",185.710441842534
"FF90","FF90","FF90_3",181.521720003193
"FF91","FF91","FF91_3",182.575864744686
"FF92","FF92","FF92_3",190.538842904182
"FF93","FF93","FF93_3",195.068428580374
"FF94","FF94","FF94_3",189.231853718057
"FF95","FF95","FF95_3",189.019977627614
"FF96","FF96","FF96_3",189.621648500243
"FF97","FF97","FF97_3",192.894053499287
"FF98","FF98","FF98_3",191.670569529676
"FF99","FF99","FF99_3",187.879700468786
"FG00","FG00","FG00_3",182.763558734461
"FG03","FG03","FG03_3",178.80850548031
"FG04","FG04","FG04_3",179.733711057553
"FG05","FG05","FG05_3",182.345766539917
"FG06","FG06","FG06_3",186.030624909052
"FG07","FG07","FG07_3",183.881819439009
"FG08","FG08","FG08_3",186.930469554099
"FG09","FG09","FG09_3",179.001365833919
"FG13","FG13","FG13_3",180.491139710945
"FG14","FG14","FG14_3",185.175070622216
"FG15","FG15","FG15_3",183.524777666591
"FG16","FG16","FG16_3",185.192943143578
"FG17","FG17","FG17_3",187.6366531414
"FG18","FG18","FG18_3",187.219419117784
"FG19","FG19","FG19_3",189.151774737298
"FG23","FG23","FG23_3",184.997438637319
"FG24","FG24","FG24_3",182.262095663286
"FG25","FG25","FG25_3",183.71694378976
"FG26","FG26","FG26_3",186.754319805194
"FG27","FG27","FG27_3",177.274321976238
"FG28","FG28","FG28_3",180.795717135883
"FG29","FG29","FG29_3",177.96119843853
"FG31","FG31","FG31_3",185.277858671661
"FG33","FG33","FG33_3",184.072449847905
"FG34","FG34","FG34_3",183.718905508116
"FG35","FG35","FG35_3",185.212293414789
"FG36","FG36","FG36_3",183.072403463017
"FG37","FG37","FG37_3",182.450631413106
"FG38","FG38","FG38_3",184.647968210959
"FG39","FG39","FG39_3",181.676486918837
"FG41","FG41","FG41_3",186.293076547374
"FG42","FG42","FG42_3",186.193605074601
"FG43","FG43","FG43_3",184.718176701647
"FG44","FG44","FG44_3",185.736080190638
"FG45","FG45","FG45_3",183.88644075507
"FG46","FG46","FG46_3",182.43414067411
"FG47","FG47","FG47_3",190.868642846041
"FG48","FG48","FG48_3",181.26852302066
"FG49","FG49","FG49_3",187.286644561315
"FG50","FG50","FG50_3",188.26432495885
"FG51","FG51","FG51_3",186.364622070337
"FG52","FG52","FG52_3",185.40690689278
"FG53","FG53","FG53_3",188.362547068874
"FG54","FG54","FG54_3",194.04302887103
"FG55","FG55","FG55_3",197.886388516861
"FG56","FG56","FG56_3",190.700602923898
"FG57","FG57","FG57_3",188.580179224108
"FG58","FG58","FG58_3",190.309603875121
"FG59","FG59","FG59_3",190.241741279325
"FG60","FG60","FG60_3",189.291831670047
"FG61","FG61","FG61_3",187.512336144205
"FG62","FG62","FG62_3",195.434676092449
"FG63","FG63","FG63_3",194.113267281975
"FG64","FG64","FG64_3",197.958297969957
"FG65","FG65","FG65_3",192.526693086531
"FG66","FG66","FG66_3",184.430460471973
"FG67","FG67","FG67_3",184.80141792988
"FG68","FG68","FG68_3",187.920630064475
"FG69","FG69","FG69_3",187.629970199203
"FG70","FG70","FG70_3",194.69694284016
"FG71","FG71","FG71_3",202.374747145084
"FG72","FG72","FG72_3",191.102399496167
"FG73","FG73","FG73_3",196.142952840369
"FG74","FG74","FG74_3",212.837629303025
"FG75","FG75","FG75_3",200.497610259561
"FG76","FG76","FG76_3",192.95167320912
"FG77","FG77","FG77_3",192.855466812653
"FG78","FG78","FG78_3",193.511341087055
"FG79","FG79","FG79_3",187.883845296863
"FG80","FG80","FG80_3",202.88691604178
"FG81","FG81","FG81_3",192.087649723236
