"","kvadratkod","survey","hh","unique","LULC_0","LULC_11","LULC_22","LULC_33","LULC_44","LULC_55","LULC_66","LULC_77"
"CH28","CH28","CH28_3",0.292092997046586,3,0,0,0.832798488699087,0,0.0698984295107816,0.0973030817901315,0,0
"CH29","CH29","CH29_3",0,1,0,0,1,0,0,0,0,0
"CH34","CH34","CH34_3",0.716996403435662,5,0,0.0570522307599998,0.358508313806278,0.31955862002422,0.216171500183192,0.0487093352263099,0,0
"CH35","CH35","CH35_3",0.616846016482018,3,0,0,0.472396284145186,0.161789864142611,0.365813851712202,0,0,0
"CH36","CH36","CH36_3",0.318997484892867,3,0,0.090652429620574,0.814762767410453,0,0,0.0945848029689729,0,0
"CH37","CH37","CH37_3",0.688750474009091,4,0,0.276509186826974,0.438945042495717,0,0.115684671159123,0.168861099518186,0,0
"CH38","CH38","CH38_3",0.477127829496748,4,0,0.132754764937251,0.700297506964355,0.0852413366470355,0,0.0817063914513593,0,0
"CH39","CH39","CH39_3",0.181790614240106,2,0,0.101120703871525,0.898879296128474,0,0,0,0,0
"CH45","CH45","CH45_3",0.657534150810153,5,0,0.504901881809796,0.0182703628560288,0.136131652271643,0.243277430743888,0.0974186723186436,0,0
"CH46","CH46","CH46_3",0.613524956303202,5,0,0.0415782732813871,0.394942553897795,0.0166980555646498,0.472140464105838,0.0746406531503304,0,0
"CH47","CH47","CH47_3",0.262399649091554,4,0,0.063029330760538,0.853138512441558,0,0.0739003441257089,0.00993181267219534,0,0
"CH48","CH48","CH48_3",0.647498397341882,5,0,0.120206441035872,0.493890578787721,0.0370575517565459,0.30013609225851,0,0.0487093361613506,0
"CH49","CH49","CH49_3",0.509587588821411,4,0,0.0556898919382859,0.65260282291137,0,0.242997948990193,0.0487093361601519,0,0
"CH55","CH55","CH55_3",0.802961842796442,6,0.257389712897335,0.205220528611339,0.116019477217413,0.145087179569999,0.227573767143744,0.0487093345601701,0,0
"CH56","CH56","CH56_3",0.693705089849111,4,0,0.0968931195083082,0.410073799561011,0,0.306538632275079,0.186494448655601,0,0
"CH57","CH57","CH57_3",0.78510307447275,5,0,0.267375790463193,0.254274612740884,0.182660004600963,0.137007344628397,0.158682247566564,0,0
"CH58","CH58","CH58_3",0.666634392469678,5,0,0.0609985441207199,0.263307991627095,0.0238291176628722,0.479688956340208,0.172175390249105,0,0
"CH59","CH59","CH59_3",0.7627294999084,6,0.225640313463489,0.296946008288054,0.147281418943948,0,0.273605578434753,0.0321720135892587,0,0.0243546672804982
"CH65","CH65","CH65_3",0.652319259986422,6,0.525879399919582,0.0888445010131583,0.0120256412218569,0.0987978659106964,0.225743256004335,0,0,0.0487093359303706
"CH66","CH66","CH66_3",0.701299881125859,6,0.153561100704523,0.0827214564853162,0.482444347422064,0.0974186718669673,0.159499755554387,0.0243546679667418,0,0
"CH67","CH67","CH67_3",0.317690111691912,4,0,0.00676624091470329,0.815686375766251,0,0.0679337831385738,0.109613600180471,0,0
"CH68","CH68","CH68_3",0.236084409740212,4,0,0.024354667966209,0.870513117768455,0,0.0513493567634704,0.0537828575018658,0,0
"CH69","CH69","CH69_3",0.754536414147229,6,0.414942300135911,0.166517188534834,0.122044650193646,0,0.0982185842098346,0.125213273029083,0,0.0730640038966917
"CH76","CH76","CH76_3",0.680692759566516,6,0.464751649194696,0.206824260087542,0.0731270401923609,0.016698055222882,0.00430875648413747,0,0,0.234290238818381
"CH77","CH77","CH77_3",0.711680621106518,5,0.11531765583054,0.196747723994369,0.271173423762067,0,0.403228714796867,0,0,0.0135324816161567
"CH78","CH78","CH78_3",0.0136360592710779,2,0,0,0.993118836482658,0,0.00688116351734211,0,0,0
"CH79","CH79","CH79_3",0.611194851921257,5,0.260883321028489,0.101384157487684,0.550667532503634,0,0.0020683292316504,0,0,0.084996659748542
"CH85","CH85","CH85_3",0.40359626106826,4,0.746882425778802,0.191448120141826,0.0279678903291979,0,0,0,0,0.0337015637501734
"CH86","CH86","CH86_3",0.734339195354249,5,0.213900441791031,0.352462912000142,0.283886425446051,0,0.0308680970201842,0,0,0.118882123742592
"CH87","CH87","CH87_3",0.524919038411335,4,0.201293022674822,0.143547352619531,0.643284715106012,0,0.0118749095996343,0,0,0
"CH88","CH88","CH88_3",0.154727366181045,3,0.0618998612562892,0,0.916892260574456,0,0.0212078781692543,0,0,0
"CH89","CH89","CH89_3",0.6364935529234,6,0.50927390442164,0.024354667575488,0.281068509415278,0,0.00637463043117968,0.024354667575488,0,0.154573620580925
"CH95","CH95","CH95_3",0.472441523508034,5,0.698813639240118,0.0640225617518463,0.18079784982443,0,0.048709336615536,0.00765661256807032,0,0
"CH96","CH96","CH96_3",0.605422453610816,5,0.553232071532239,0.0854860132633344,0.270454432942949,0,0,0.0897620606490767,0,0.00106542161240106
"CH97","CH97","CH97_3",0.550650881512937,6,0.0518749103072177,0.211876972939219,0.62938033503599,0.0547980036924682,0.00295057534867742,0,0,0.0491192026764268
"CH98","CH98","CH98_3",0.685536528714068,5,0.385898265966932,0.144030970371491,0.372652090426423,0,0.073064004926366,0.0243546683087887,0,0
"CH99","CH99","CH99_3",0.631979348792616,4,0.244647022880676,0.123318161448523,0.522438808284309,0.109596007386492,0,0,0,0
"DA80","DA80","DA80_3",0.316205934706735,4,0.813698437614907,0.144149272333135,0,0.0177976222000856,0,0,0,0.0243546678518727
"DA90","DA90","DA90_3",0.249098245239797,3,0.85705514260293,0.0104025584784829,0,0.126453631852478,0.00608866706610867,0,0,0
"DB00","DB00","DB00_3",0.149623555147554,4,0,0.056288928778746,0.920126630910301,0.0114071068161344,0,0.012177333494819,0,0
"DB01","DB01","DB01_3",0.219076360651984,4,0,0.0228793793945098,0.879701952652945,0.0243546669881362,0,0.0730640009644087,0,0
"DB02","DB02","DB02_3",0.0715263439160121,2,0,0.0371427563038533,0.962857243696147,0,0,0,0,0
"DB03","DB03","DB03_3",0.410321743293204,4,0,0.105224497019636,0.753314405866916,0.0470889871778116,0,0.0943721099356367,0,0
"DB04","DB04","DB04_3",0.734717269424404,5,0.0954505157332318,0.104317508095633,0.356471044212725,0.319765985359065,0,0.123994946599345,0,0
"DB05","DB05","DB05_3",0.504054600384144,4,0.637659801369272,0,0,0.082231079084496,0.272974357364253,0.00713476218197868,0,0
"DB10","DB10","DB10_3",0.579697840815698,5,0,0.128050568404695,0.606618167494021,0.037302229171552,0.0487093366019624,0.17931969832777,0,0
"DB11","DB11","DB11_3",0.551124591667357,3,0,0.340965356192441,0.569475606463855,0,0,0.0895590373437033,0,0
"DB12","DB12","DB12_3",0.0892924298571228,2,0,0.0362817400348601,0.953215079555443,0,0,0.0105031804096967,0,0
"DB13","DB13","DB13_3",0.470159570843215,2,0,0.3778516697683,0.6221483302317,0,0,0,0,0
"DB14","DB14","DB14_3",0.619426941825127,4,0,0.188930470791353,0.557023181982151,0.132498595420737,0,0.121547751805759,0,0
"DB15","DB15","DB15_3",0.71579678451306,5,0,0.19483734640691,0.397179985216043,0.155151780312049,0.0748671059704716,0.177963782094526,0,0
"DB16","DB16","DB16_3",0.726296814265506,7,0.347888268397009,0.334933857159771,0.0102742097616455,0.185061011961698,0.0668350155954684,0.0306529688249447,0,0.0243546682994634
"DB20","DB20","DB20_3",0.0100008970156054,3,0,0.00200385240250115,0.994980398206696,0,0,0.00301574939080286,0,0
"DB21","DB21","DB21_3",0.358679877293277,3,0,0.105380003563523,0.787269509856164,0.00691606804921216,0,0.100434418531101,0,0
"DB22","DB22","DB22_3",0.426935060119291,4,0,0.096663379027495,0.732100012621005,0.146128003717543,0,0.0251086046339567,0,0
"DB23","DB23","DB23_3",0.435147054620115,2,0,0.319926479764674,0.680073520235326,0,0,0,0,0
"DB24","DB24","DB24_3",0.638883431124167,5,0,0.184260842141569,0.504596414415756,0.0082933108245367,0.036066607932448,0.26678282468569,0,0
"DB25","DB25","DB25_3",0.630694542395753,4,0,0.118763081017121,0.492888869804193,0.0365320009297653,0.050829529996314,0.300986518252607,0,0
"DB26","DB26","DB26_3",0.770496319875922,6,0.185731790847807,0.0547408333519209,0.176122482617208,0.109596002783167,0.3707607943112,0.103048096088696,0,0
"DB30","DB30","DB30_3",0.223124567528454,4,0,0.0161827635427028,0.877057466733035,0,0.0243546676561441,0.0824051020681177,0,0
"DB31","DB31","DB31_3",0.460750934575359,4,0,0.0200741984473685,0.686095924025946,0.0429214703071177,0.250908407219568,0,0,0
"DB32","DB32","DB32_3",0.56768483817258,5,0,0.111226729487682,0.612097779321443,0.014301562853155,0.0581954879920982,0.204178440345622,0,0
"DB33","DB33","DB33_3",0.360413805335377,4,0,0.0845814759538851,0.788105235854879,0,0.0235444942331443,0.103768793958092,0,0
"DB34","DB34","DB34_3",0.655344842186497,4,0,0.0487093353091472,0.478760394572972,0,0.222059713344454,0.250470556773426,0,0
"DB35","DB35","DB35_3",0.391745238508619,3,0,0,0.756402401715124,0.0243546676560379,0.0679335520517581,0.15130937857708,0,0
"DB36","DB36","DB36_3",0.794045849777084,6,0.185731790847741,0.085241336791304,0.315802203246449,0.131114437371425,0.198443804430265,0.0836664273128152,0,0
"DB40","DB40","DB40_3",0.646096610676927,5,0,0.0323655280344346,0.479044603071967,0.0466860250577761,0.329471601358126,0.112432242477697,0,0
"DB41","DB41","DB41_3",0.248451139200444,3,0,0.099843699915006,0.857526288737662,0.0426300113473326,0,0,0,0
"DB42","DB42","DB42_3",0.507660006206669,4,0,0,0.663346034239935,0.021877591826276,0.177989463087569,0.13678691084622,0,0
"DB43","DB43","DB43_3",0.252983821822111,3,0,0,0.855759287006258,0.0121773341844087,0.018266001276613,0.11379737753272,0,0
"DB44","DB44","DB44_3",0.496269980183482,4,0,0.124198368283288,0.677985316017679,0,0.0318614528668199,0.165954862832213,0,0
"DB45","DB45","DB45_3",0.239142590369979,3,0,0.136063433868971,0.861511539690932,0.00242502644009758,0,0,0,0
"DB46","DB46","DB46_3",0.724852598946831,5,0.0610723473779007,0.0709512472613922,0.377637929972886,0.285339947492459,0.204998527895361,0,0,0
"DB47","DB47","DB47_3",0.0135351469611746,2,0.993185995867089,0,0,0,0.00681400413291079,0,0,0
"DB50","DB50","DB50_3",0.441490851535368,4,0,0,0.727563675697831,0.0382307473808307,0.128776050512642,0.105429526408696,0,0
"DB51","DB51","DB51_3",0.0778464475696308,4,0,0.0219296405273395,0.959939928046439,0.005628533660804,0.012501897765417,0,0,0
"DB52","DB52","DB52_3",0.0926734688900851,2,0,0.0487093336274749,0.951290666372525,0,0,0,0,0
"DB53","DB53","DB53_3",0.524291792780913,3,0,0,0.573219872593963,0,0.380495820065871,0.0462843073401657,0,0
"DB54","DB54","DB54_3",0.608755958013093,5,0,0.168057641402693,0.201137541683423,0.00849245030798958,0.564481392279199,0.0578309743266952,0,0
"DB55","DB55","DB55_3",0.67733150810341,4,0,0,0.259866935991888,0.287777423243558,0.412767947860055,0.039587692904499,0,0
"DB56","DB56","DB56_3",0.659986873261753,4,0,0,0.413837177913636,0.33617794495613,0.225630210317618,0.0243546668126168,0,0
"DB57","DB57","DB57_3",0.559276852136996,4,0.256520631675018,0,0,0.036711513374452,0.603170764414437,0.00617842328024278,0,0.0974186672558501
"DB60","DB60","DB60_3",0.0355519493992693,2,0,0.0181037193540863,0.981896280645914,0,0,0,0,0
"DB61","DB61","DB61_3",0.0677066744706927,3,0,0.00625094938016313,0.965105548720464,0,0,0.0286435018993731,0,0
"DB62","DB62","DB62_3",0.248515878825708,2,0,0,0.854488253593596,0,0,0.145511746406404,0,0
"DB63","DB63","DB63_3",0.572256086642,5,0,0.0215472099474648,0.598015199460083,0.047088990585135,0.0958503600981134,0.237498239909204,0,0
"DB64","DB64","DB64_3",0.727628118914945,5,0,0.047384771182355,0.258332890822016,0.20007653570553,0.373890841006219,0.120314961283879,0,0
"DB65","DB65","DB65_3",0.6333873862341,4,0,0.0668659685768223,0.0996656643066436,0.373046592718702,0.460421774397832,0,0,0
"DB66","DB66","DB66_3",0.639638453733035,5,0,0.0920437178548585,0.0843437747874063,0.265471021294123,0.521609482937953,0.0365320031256593,0,0
"DB67","DB67","DB67_3",0.522564898380774,4,0.00717387214708174,0.0377749351289342,0,0.362012094878333,0.587040187241572,0.00599891060407904,0,0
"DB68","DB68","DB68_3",0.534952211798727,3,0.562732533663031,0,0,0.380407047782473,0.0568604185544961,0,0,0
"DB70","DB70","DB70_3",0.539762876942119,4,0,0.167706560297307,0.643422705622264,0,0.0825446672119255,0.106326066868504,0,0
"DB71","DB71","DB71_3",0.562928382202159,4,0,0.0994375313937015,0.618610738752033,0,0.098727430205337,0.183224299648928,0,0
"DB72","DB72","DB72_3",0.685985553064678,5,0,0.0565751414684938,0.451337072381094,0.0316218350829935,0.223371456118252,0.237094494949167,0,0
"DB73","DB73","DB73_3",0.738633393858402,5,0,0.186382490761165,0.364661824253675,0.0249533063322785,0.204485771339775,0.219516607313107,0,0
"DB74","DB74","DB74_3",0.744159769230932,6,0.0600197402018686,0.124979908177084,0.212321373948623,0.340251418039942,0.259551373845642,0.00287618578684036,0,0
"DB75","DB75","DB75_3",0.569799679065572,5,0.623641487025865,0.0792620376589478,0.0730640004709311,0.159742136698677,0.0642903381455796,0,0,0
"DB76","DB76","DB76_3",0.29072314056287,5,0.830701592354754,0.00245882751482214,0,0.136286876120383,0.00619803718774912,0,0,0.0243546668222914
"DB77","DB77","DB77_3",0.43040574921184,4,0.728512759475335,0.00167319727593064,0,0.169984090441145,0.0998299528075899,0,0,0
"DB78","DB78","DB78_3",0.597194419549681,5,0.261196891820151,0.0243546668219672,0,0.562395325963299,0.129831674010097,0.0222214413844859,0,0
"DB79","DB79","DB79_3",0.596375300775121,5,0.588088479462545,0,0,0.157485484803163,0.153097001892611,0.0282650333748289,0.073064000466853,0
"DB80","DB80","DB80_3",0.686410574866069,6,0.49297628725112,0.178860602902316,0.130090294780041,0,0.138407250299468,0.0109562290626874,0,0.0487093357043679
"DB81","DB81","DB81_3",0.483303565231188,5,0.683322591249346,0.215252191429063,0.0329777193944475,0,0.0329777193942631,0.0354697785328804,0,0
"DB82","DB82","DB82_3",0.43803993060555,6,0.738282876099244,0.0994846777617894,0.0329777193960846,0.0579255389433608,0.0329777193961803,0.0383514684033408,0,0
"DB83","DB83","DB83_3",0.585822722808822,5,0.447647208746536,0.456337444989087,0,0.00727265644304673,0.0164888596973256,0,0,0.0722538301240044
"DB84","DB84","DB84_3",0.343031316422147,4,0.801426381184666,0.050878194895094,0,0.0494665790923609,0,0,0,0.0982288448278795
"DB89","DB89","DB89_3",0.677433454152651,5,0.480469711549066,0.116258270919858,0,0.146459384405364,0.236438113746269,0.0203745193794434,0,0
"DB94","DB94","DB94_3",0.0926734741233444,2,0.951290663473473,0,0,0,0,0,0,0.0487093365265267
"DB99","DB99","DB99_3",0.0574660065540022,3,0.970588664810244,0.00926857880380172,0,0.0201427563859547,0,0,0,0
"DC00","DC00","DC00_3",0.645667368387116,5,0,0.103015627346373,0.243629556423764,0.0398662820913845,0.524220288925211,0.0892682452132675,0,0
"DC01","DC01","DC01_3",0.775428519956829,5,0,0.233189022382974,0.209653073952056,0.0791526677108796,0.242672283109563,0.235332952844527,0,0
"DC02","DC02","DC02_3",0.667115439321538,5,0,0.489537156583014,0.218827845120571,0.0121773334943247,0.185481310694783,0.0939763541073068,0,0
"DC03","DC03","DC03_3",0.542534842184114,5,0,0.634136313339286,0.204214818901533,0.103007714559001,0.047234046383973,0.0114071068162067,0,0
"DC04","DC04","DC04_3",0.698226506015234,6,0.117347472158964,0.487147939210612,0.112512972218897,0.110217972186355,0,0.124064310249003,0,0.0487093339761704
"DC05","DC05","DC05_3",0.748696457215815,5,0.0701134257810757,0.308909226288089,0.0984473667206807,0.248479996625999,0,0.274049984584156,0,0
"DC06","DC06","DC06_3",0.460336094512614,4,0,0.25827292539468,0.685568880006402,0.00204834625346671,0,0.0541098483454515,0,0
"DC07","DC07","DC07_3",0.623298498200631,4,0,0,0.527244734789017,0.276946711277538,0.134436277450251,0.0613722764831951,0,0
"DC08","DC08","DC08_3",0.490943928973006,4,0,0,0.675996490740445,0.182366545995788,0.0116917244609479,0.129945238802819,0,0
"DC09","DC09","DC09_3",0.192075310611176,4,0,0.0266417256378665,0.896596436937485,0.0245326828596435,0,0.0522291545650051,0,0
"DC10","DC10","DC10_3",0.236805091671595,3,0,0,0.868210981098454,0,0.0469152065532868,0.0848738123482591,0,0
"DC11","DC11","DC11_3",0.601469750143407,5,0,0.000947033031118674,0.513931606999327,0.0106694593917032,0.340965356191815,0.131705152850322,0.00178139153571423,0
"DC12","DC12","DC12_3",0.363039111655545,5,0,0.037895649574521,0.789851085221178,0,0.0889513468028592,0.0363739733431885,0.0469279450582531,0
"DC13","DC13","DC13_3",0.715508523612363,5,0,0.397551048127085,0.301445251446618,0.0746044583404485,0.0663954156325999,0.160003826453249,0,0
"DC14","DC14","DC14_3",0.237748680247107,3,0.0487093365990406,0.867692367873472,0,0,0,0,0,0.0835982955274873
"DC15","DC15","DC15_3",0.59298085227493,7,0.0456935870857565,0.608949733790581,0.0950326477027885,0.048752657524015,0.0487093366020738,0.0121773341505185,0,0.140684703144267
"DC16","DC16","DC16_3",0.596896909315865,6,0,0.246277811479469,0.56866663386946,0.00720068621360875,0.131049262216064,0.0396049200079818,0,0.00720068621341618
"DC17","DC17","DC17_3",0.280510790695686,2,0,0.168722767682177,0.831277232317823,0,0,0,0,0
"DC18","DC18","DC18_3",0.172564998656407,3,0,0.0720927867812335,0.906404321776275,0.00323689021750267,0,0.0182660012249885,0,0
"DC19","DC19","DC19_3",0.4922282818556,2,0,0.562336659135696,0.437663340864304,0,0,0,0,0
"DC20","DC20","DC20_3",0.264590622638566,4,0,0.0649135790151855,0.85268488072531,0.031702900598638,0,0.0506986396608665,0,0
"DC21","DC21","DC21_3",0.372360456021468,4,0,0.0568597573936511,0.776187769163832,0.12330536141635,0,0.0436471120261663,0,0
"DC22","DC22","DC22_3",0.167054406075871,4,0,0.0399900349534311,0.910314354934061,0.0121773336428295,0.0131636091840197,0.024354667285659,0,0
"DC23","DC23","DC23_3",0.549188223633057,4,0,0.229548574895751,0.616262448784075,0,0.129834309034297,0.0243546672858765,0,0
"DC24","DC24","DC24_3",0.669213195990771,6,0.0526311375018178,0.491701187204646,0.263446806783707,0.0596214201072635,0,0,0.0487093345701796,0.0838901138323861
"DC25","DC25","DC25_3",0.695872686733846,5,0.232118088100355,0.118274730977216,0.43670655586687,0.204747671423081,0,0,0,0.00815295363247786
"DC26","DC26","DC26_3",0.576778942515547,4,0,0.207677047386434,0.116652439574708,0,0.599590761793291,0.076079751245568,0,0
"DC27","DC27","DC27_3",0.213889181929341,2,0,0,0.878226663570047,0,0,0.121773336429953,0,0
"DC28","DC28","DC28_3",0.060585752893278,2,0,0,0.968729264664967,0.0312707353350326,0,0,0,0
"DC29","DC29","DC29_3",0.320204876867439,3,0,0.00402764637632124,0.801135015343248,0,0,0.194837338280431,0,0
"DC30","DC30","DC30_3",0.498402631037139,5,0,0.129791089625328,0.684679587122201,0.0275915101831217,0.042436905050449,0.1155009080189,0,0
"DC31","DC31","DC31_3",0.375320560718281,4,0,0.16242885182187,0.772013929491859,0,0,0.0243546676544915,0.0412025510317797,0
"DC32","DC32","DC32_3",0.241012192096034,3,0,0.0447871733318556,0.865300940324695,0,0,0.0899118863434493,0,0
"DC33","DC33","DC33_3",0.345958973584525,4,0.0366184449495323,0.158769467638823,0.791976174878207,0.0126359125334372,0,0,0,0
"DC34","DC34","DC34_3",0.661705457993552,6,0.389767751333656,0.0460211691596311,0.415378226185727,0.0583302508570134,0,0.073064002963904,0,0.0174385995000682
"DC35","DC35","DC35_3",0.621808612967702,4,0,0.311892854388307,0.515790157196129,0,0.0824051020686367,0.0899118863469269,0,0
"DC36","DC36","DC36_3",0.252322625140169,3,0,0.0742740521865837,0.858750611763323,0,0,0.0669753360500933,0,0
"DC37","DC37","DC37_3",0.285949287805704,2,0,0.172852699694545,0.827147300305455,0,0,0,0,0
"DC38","DC38","DC38_3",0.26376586264571,4,0,0.0116917247811498,0.849096337442707,0.0174385995005981,0.121773338275545,0,0,0
"DC39","DC39","DC39_3",0.381808404728013,4,0,0.0325265717472793,0.7726360870158,0,0.0730640029638452,0.121773338273075,0,0
"DC40","DC40","DC40_3",0.586642208186703,6,0,0.00557344740940445,0.245382982236037,0.580701833362843,0.105625373929961,0.0383616946914295,0,0.0243546683703247
"DC41","DC41","DC41_3",0.638256057319649,5,0,0,0.20424715924694,0.525628536180058,0.201962913112317,0.0362999385947855,0.0318614528658996,0
"DC42","DC42","DC42_3",0.735834512461175,7,0.00116629939177854,0.120845086017097,0.301621741174099,0.0692603672346745,0.367894565114975,0.12749873479765,0,0.0117132062697261
"DC43","DC43","DC43_3",0.767143444483041,7,0.253617412272851,0.147056266002084,0.332942655613088,0.00563008837327466,0.00727507932128788,0.170482678587042,0,0.0829958198303733
"DC44","DC44","DC44_3",0.205282743702069,5,0.018558404831016,0.0315768357487822,0.888798581515884,0,0,0.0583565305579845,0,0.00270964734633399
"DC45","DC45","DC45_3",0.35416536292447,4,0,0.0954838392976613,0.791799301126486,0,0.015013568996072,0.097703290579781,0,0
"DC46","DC46","DC46_3",0.333888987133696,4,0,0.00579238934401172,0.796367193148884,0,0.024354668368711,0.173485749138393,0,0
"DC47","DC47","DC47_3",0.261595670111037,3,0,0.123872873390991,0.849925475926164,0,0,0.0262016506828451,0,0
"DC48","DC48","DC48_3",0.462469460801864,3,0,0,0.678968936640537,0,0.272321726621023,0.0487093367384393,0,0
"DC49","DC49","DC49_3",0.575015871256424,4,0,0.0163438086644951,0.450584615744492,0,0.460007570484808,0.0730640051062054,0,0
"DC50","DC50","DC50_3",0.619053331978595,5,0.563563880764584,0,0.101433984458714,0.115710768355956,0.194936699606751,0.0243546668139943,0,0
"DC51","DC51","DC51_3",0.496386393595021,4,0.677283393364134,0,0.159192271589099,0.137388276807612,0.00653401455978875,0.0196020436793663,0,0
"DC52","DC52","DC52_3",0.713900136248465,7,0.412706797732548,0.0477810778554545,0.0785464105711739,0.0837007971768018,0.312553882273497,0.0412846233481219,0,0.0234264110424023
"DC53","DC53","DC53_3",0.797429139006597,7,0.318562105581254,0.159413103166394,0.0844248553811818,0.0109820507276474,0.211916922463158,0.091999372888521,0,0.122701589791844
"DC54","DC54","DC54_3",0.682223411619312,5,0,0.073423026746834,0.472578396968821,0.0380863092025596,0.231548847873645,0.184363419208141,0,0
"DC55","DC55","DC55_3",0.368894632862366,3,0,0.0974186672561403,0.778619582982447,0,0,0.123961749761413,0,0
"DC56","DC56","DC56_3",0.0157442527111895,3,0,0.00546225663612321,0.992078557093206,0,0,0.00245918627067076,0,0
"DC57","DC57","DC57_3",0.570410042855562,4,0,0.0919564105993425,0.613884948040459,0,0.154980853020626,0.139177788339573,0,0
"DC58","DC58","DC58_3",0.617745043865126,4,0,0,0.406148292555257,0.0517985452662123,0.450723161629793,0.0913300005487377,0,0
"DC59","DC59","DC59_3",0.452050117831851,3,0,0.0487093336250362,0.691400190629779,0,0,0.259890475745185,0,0
"DC62","DC62","DC62_3",0,1,1,0,0,0,0,0,0,0
"DC63","DC63","DC63_3",0.292479149060917,5,0.836630491329311,0.0607071587093379,0,0.032307991105307,0.0216450213533679,0,0,0.0487093375026761
"DC64","DC64","DC64_3",0.734221996133528,6,0.401719030889136,0.157946320540821,0.0483503111631587,0.220368838154194,0.168057648592022,0.00355785066066938,0,0
"DC65","DC65","DC65_3",0.770198530397069,6,0.192964266639969,0.0343079647710262,0.0547563387551562,0.334997665818473,0.229123833641378,0.153849930373998,0,0
"DC66","DC66","DC66_3",0.459154201370519,5,0,0.15846337263789,0.714236797151501,0.0511671627304274,0.0315553550976066,0.0445773123825755,0,0
"DC67","DC67","DC67_3",0.129159014930698,4,0,0.0126629434209296,0.93177739151943,0,0.00623813580350361,0.0493215292561367,0,0
"DC68","DC68","DC68_3",0.242983860805684,4,0,0.0847557315604371,0.865104945320075,0.00299945530172825,0.0237564172025997,0.0233834506151603,0,0
"DC69","DC69","DC69_3",0.216490271188893,4,0,0.048709337501001,0.882358681366108,0,0.0445773123823908,0.0243546687505005,0,0
"DC76","DC76","DC76_3",0.171732085903266,6,0.908235150281537,0.0264206792177187,0.0510070283289417,0.00474286074230039,0.00273112831917847,0.00686315311032316,0,0
"DC77","DC77","DC77_3",0.655465815326582,5,0.502216673538833,0.0730640004694186,0.270419421277478,0,0.0459782053179569,0.108321699396313,0,0
"DC78","DC78","DC78_3",0.561935017781522,7,0.011641874961748,0.00786580782169784,0.528367461058011,0.0230290266064278,0.0243546668226301,0.396875354907692,0,0.00786580782179388
"DC79","DC79","DC79_3",0.663375122822627,5,0,0,0.316284011884432,0.000568396856688552,0.426027168590664,0.233522999203799,0.023597423464416,0
"DC88","DC88","DC88_3",0.51972210953776,4,0.633530842233418,0.0390836171852021,0,0.274364679107543,0,0.0121773339255454,0,0.0408435275482908
"DC89","DC89","DC89_3",0.764892545893812,7,0.278275315401296,0.0748239139090567,0.114213627104332,0.347436594456944,0.0571873358639889,0.00553263062132192,0.12253058264306,0
"DD00","DD00","DD00_3",0.500419091043377,4,0,0.096638047521219,0.681680064034887,0,0.088672755377608,0.133009133066286,0,0
"DD01","DD01","DD01_3",0.689951332769459,4,0,0,0.439095310985839,0,0.240367082832966,0.223118938230046,0,0.097418667951149
"DD02","DD02","DD02_3",0.609740770942261,5,0,0.0686381381817638,0.585386365601918,0.105691946404325,0.0825122763563439,0.157771273455649,0,0
"DD03","DD03","DD03_3",0.521039557853187,5,0,0.138847503938572,0.667643312183576,0.0861296485325733,0.0343155343773863,0.0730640009678934,0,0
"DD04","DD04","DD04_3",0.654623460135038,5,0,0.0773939237600525,0.291651802245185,0,0.00215879508745083,0.482667476979084,0,0.146128001928228
"DD05","DD05","DD05_3",0.754954553805368,6,0.133180441764263,0.226146028216803,0.375366394146348,0.0396091743344002,0.0487093339788976,0.176988627559289,0,0
"DD06","DD06","DD06_3",0.309209561335621,4,0,0.130459894923724,0.819777023561213,0.00910015962261437,0,0.0406629218924489,0,0
"DD07","DD07","DD07_3",0.25109213509699,3,0,0.133658270166774,0.85493462301694,0,0.0114071068162856,0,0,0
"DD08","DD08","DD08_3",0.584888719530262,4,0,0.0794297726849815,0.357081769198941,0.0342213204498787,0.529267137666199,0,0,0
"DD09","DD09","DD09_3",0.159301063960393,4,0,0.048709333976153,0,0.00589247668313098,0.91495485560562,0.0304433337350956,0,0
"DD10","DD10","DD10_3",0.732365710502469,5,0,0.306666654206526,0.356325274522273,0.120265466746452,0.133009140229601,0.0837334642951475,0,0
"DD11","DD11","DD11_3",0.520123582152183,4,0,0.108885319266843,0.657762597048481,0,0.0700482553824306,0.163303828302246,0,0
"DD12","DD12","DD12_3",0.120559994872282,4,0,0.000118082362608353,0.936684566731813,0.0258951217374356,0,0.0373022291681428,0,0
"DD13","DD13","DD13_3",0.117949927145291,2,0,0,0.937064110202788,0,0.0629358897972124,0,0,0
"DD14","DD14","DD14_3",0.488551415104542,4,0,0.00466360379354266,0.609071882484295,0,0.0116685685076779,0.374595945214484,0,0
"DD15","DD15","DD15_3",0.698848903138643,5,0.126870430791868,0.132417157450501,0.460731126334993,0,0.0319819223841584,0.223644694737502,0,0.0243546683009775
"DD16","DD16","DD16_3",0.386134952382537,5,0.071867227871791,0.0487093365987598,0.774221073811864,0,0.0776140849545171,0.0275882767630682,0,0
"DD17","DD17","DD17_3",0.241519693564333,4,0,0.0186696947958975,0.866326110775806,0,0.0449559390449028,0.0700482553833933,0,0
"DD18","DD18","DD18_3",0.681102003774474,5,0,0.0955968515853629,0.293737819826394,0.081463352135212,0.459153721067206,0.070048255385825,0,0
