"","kvadratkod","survey","prec_year"
"DE54","DE54","DE54_2",592.261370085598
"DE55","DE55","DE55_2",610.58643217027
"DE56","DE56","DE56_2",639.657331080741
"DE57","DE57","DE57_2",700.512673393335
"DE58","DE58","DE58_2",644.424911703212
"DE59","DE59","DE59_2",633.343250296941
"DE65","DE65","DE65_2",627.868252050238
"DE66","DE66","DE66_2",624.486022248922
"DE67","DE67","DE67_2",636.001113052394
"DE68","DE68","DE68_2",620.380578410588
"DE69","DE69","DE69_2",653.136002428785
"DE70","DE70","DE70_2",586.505316340316
"DE75","DE75","DE75_2",650.368715851847
"DE76","DE76","DE76_2",613.052378365965
"DE77","DE77","DE77_2",620.24546575792
"DE78","DE78","DE78_2",666.926197610643
"DE79","DE79","DE79_2",614.634236811614
"DE80","DE80","DE80_2",577.570285301914
"DE83","DE83","DE83_2",641.008224812781
"DE84","DE84","DE84_2",643.577565637727
"DE85","DE85","DE85_2",644.313252783357
"DE86","DE86","DE86_2",669.807393131961
"DE87","DE87","DE87_2",644.25171213652
"DE88","DE88","DE88_2",630.48989389898
"DE89","DE89","DE89_2",614.501713120108
"DE90","DE90","DE90_2",579.026472305813
"DE91","DE91","DE91_2",580.823495981664
"DE93","DE93","DE93_2",610.300346222893
"DE94","DE94","DE94_2",588.14334512085
"DE95","DE95","DE95_2",615.600019620417
"DE96","DE96","DE96_2",621.650576343198
"DE97","DE97","DE97_2",625.369794490195
"DE98","DE98","DE98_2",611.699590293455
"DE99","DE99","DE99_2",618.991006747517
"DF00","DF00","DF00_2",702.910366762441
"DF01","DF01","DF01_2",712.919433696719
"DF02","DF02","DF02_2",702.485546631028
"DF04","DF04","DF04_2",759.979654815439
"DF05","DF05","DF05_2",748.572328652884
"DF06","DF06","DF06_2",729.775034652282
"DF07","DF07","DF07_2",704.163549469573
"DF08","DF08","DF08_2",688.542226038311
"DF09","DF09","DF09_2",756.041107327376
"DF10","DF10","DF10_2",667.821915819215
"DF14","DF14","DF14_2",708.926751925346
"DF15","DF15","DF15_2",716.910645595869
"DF16","DF16","DF16_2",670.812972741904
"DF17","DF17","DF17_2",650.478381862421
"DF18","DF18","DF18_2",716.629109686477
"DF19","DF19","DF19_2",753.676908877555
"DF20","DF20","DF20_2",646.823088019317
"DF21","DF21","DF21_2",640.47988164122
"DF24","DF24","DF24_2",669.337021523844
"DF25","DF25","DF25_2",626.890116058011
"DF26","DF26","DF26_2",644.390548217854
"DF27","DF27","DF27_2",634.42472492169
"DF28","DF28","DF28_2",670.491767874366
"DF29","DF29","DF29_2",724.023873284844
"DF30","DF30","DF30_2",654.069600581303
"DF31","DF31","DF31_2",625.819984075212
"DF32","DF32","DF32_2",618.819717407227
"DF36","DF36","DF36_2",637.363094869718
"DF37","DF37","DF37_2",633.06653214415
"DF38","DF38","DF38_2",658.868470199396
"DF39","DF39","DF39_2",673.033839418787
"DF40","DF40","DF40_2",643.915664158031
"DF41","DF41","DF41_2",609.08823901002
"DF42","DF42","DF42_2",612.678146175187
"DF43","DF43","DF43_2",633.031854984333
"DF47","DF47","DF47_2",630.866850511557
"DF48","DF48","DF48_2",632.261098093494
"DF49","DF49","DF49_2",629.486980095117
"DF50","DF50","DF50_2",617.655075305392
"DF51","DF51","DF51_2",594.564138756001
"DF52","DF52","DF52_2",603.19286205266
"DF55","DF55","DF55_2",604.166442720272
"DF58","DF58","DF58_2",608.667131295359
"DF59","DF59","DF59_2",612.72130088481
"DF60","DF60","DF60_2",599.060419393665
"DF61","DF61","DF61_2",595.716860864774
"DF62","DF62","DF62_2",587.089972564312
"DF65","DF65","DF65_2",593.086855033946
"DF66","DF66","DF66_2",587.925043835203
"DF69","DF69","DF69_2",593.840659512975
"DF70","DF70","DF70_2",586.569556271886
"DF71","DF71","DF71_2",575.394535653647
"DF72","DF72","DF72_2",575.035505908749
"DF80","DF80","DF80_2",588.705367435243
"DF81","DF81","DF81_2",580.742882330352
"DF90","DF90","DF90_2",591.544000525985
"DF91","DF91","DF91_2",585.466789428564
"DF96","DF96","DF96_2",565.374904573434
"DF97","DF97","DF97_2",578.693456620085
"DF98","DF98","DF98_2",550.727072883335
"DG00","DG00","DG00_2",683.791672740634
"DG05","DG05","DG05_2",689.872702987455
"DG06","DG06","DG06_2",690.606282788873
"DG07","DG07","DG07_2",696.156830818367
"DG08","DG08","DG08_2",700.105130391887
"DG09","DG09","DG09_2",710.322572946894
"DG14","DG14","DG14_2",704.096381916678
"DG15","DG15","DG15_2",700.80889815786
"DG16","DG16","DG16_2",675.843900438437
"DG17","DG17","DG17_2",698.271934055232
"DG18","DG18","DG18_2",689.962738515476
"DG19","DG19","DG19_2",692.667669497647
"DG21","DG21","DG21_2",677.526967919484
"DG22","DG22","DG22_2",666.440997254831
"DG23","DG23","DG23_2",663.811316864902
"DG24","DG24","DG24_2",701.248459823565
"DG25","DG25","DG25_2",687.390469909364
"DG26","DG26","DG26_2",693.81249417479
"DG27","DG27","DG27_2",701.505732564232
"DG28","DG28","DG28_2",661.203076696772
"DG29","DG29","DG29_2",636.722594352552
"DG30","DG30","DG30_2",678.200096310294
"DG31","DG31","DG31_2",657.382698749019
"DG32","DG32","DG32_2",647.401552017348
"DG33","DG33","DG33_2",669.265978387092
"DG34","DG34","DG34_2",689.522452605662
"DG35","DG35","DG35_2",694.711464357824
"DG36","DG36","DG36_2",670.390413840322
"DG37","DG37","DG37_2",654.289010962838
"DG38","DG38","DG38_2",665.821948463054
"DG39","DG39","DG39_2",644.61842397243
"DG40","DG40","DG40_2",645.896929825505
"DG41","DG41","DG41_2",669.264536766754
"DG42","DG42","DG42_2",654.754325026591
"DG43","DG43","DG43_2",687.303666014139
"DG44","DG44","DG44_2",644.045967088867
"DG45","DG45","DG45_2",642.800157137908
"DG46","DG46","DG46_2",650.949111867769
"DG47","DG47","DG47_2",669.012757302486
"DG48","DG48","DG48_2",634.565051697355
"DG49","DG49","DG49_2",618.721853947596
"DG50","DG50","DG50_2",633.905459685103
"DG51","DG51","DG51_2",632.534127618259
"DG52","DG52","DG52_2",703.788614942221
"DG53","DG53","DG53_2",646.867310934124
"DG54","DG54","DG54_2",612.032021639633
"DG55","DG55","DG55_2",605.895913198869
"DG56","DG56","DG56_2",621.319902222688
"DG57","DG57","DG57_2",631.226180879483
"DG58","DG58","DG58_2",573.90960675152
"DG59","DG59","DG59_2",596.885180970579
"DG60","DG60","DG60_2",640.011667566778
"DG61","DG61","DG61_2",686.423453815604
"DG62","DG62","DG62_2",620.8043222204
"DG63","DG63","DG63_2",596.553727021573
"DG64","DG64","DG64_2",616.461019597908
"DG65","DG65","DG65_2",625.64045061144
"DG66","DG66","DG66_2",614.116652790768
"DG67","DG67","DG67_2",605.390660062803
"DG68","DG68","DG68_2",580.50088254598
"DG69","DG69","DG69_2",601.45817076357
"DG70","DG70","DG70_2",623.154720249417
"DG71","DG71","DG71_2",642.651530711962
"DG72","DG72","DG72_2",615.078974365537
"DG73","DG73","DG73_2",624.407782848142
"DG74","DG74","DG74_2",644.963862017981
"DG75","DG75","DG75_2",648.899918131146
"DG76","DG76","DG76_2",624.287170502736
"DG77","DG77","DG77_2",597.438433589024
"DG78","DG78","DG78_2",595.104420319052
"DG79","DG79","DG79_2",594.250521172972
"DG80","DG80","DG80_2",636.276538364026
"DG81","DG81","DG81_2",649.444065614754
"DG82","DG82","DG82_2",633.687387873312
"DG83","DG83","DG83_2",652.599905486915
"DG84","DG84","DG84_2",660.412216278175
"DG85","DG85","DG85_2",646.692331213222
"DG86","DG86","DG86_2",617.244744655604
"DG87","DG87","DG87_2",602.458665667434
"DG88","DG88","DG88_2",597.213692095587
"DG89","DG89","DG89_2",596.178574489487
"DG90","DG90","DG90_2",636.833577154494
"DG91","DG91","DG91_2",656.914887584868
"DG92","DG92","DG92_2",646.398879628732
"DG93","DG93","DG93_2",667.244120457585
"DG94","DG94","DG94_2",635.387197518415
"DG95","DG95","DG95_2",613.419587412302
"DG96","DG96","DG96_2",600.993381074799
"DG97","DG97","DG97_2",596.94919882716
"DG98","DG98","DG98_2",603.430186416057
"DG99","DG99","DG99_2",605.008335393902
"DH06","DH06","DH06_2",720.037239193908
"DH07","DH07","DH07_2",694.499118066901
"DH08","DH08","DH08_2",711.143290222576
"DH09","DH09","DH09_2",740.391086927925
"DH16","DH16","DH16_2",692.356893585219
"DH17","DH17","DH17_2",708.152775673112
"DH18","DH18","DH18_2",707.858079521577
"DH19","DH19","DH19_2",674.808265116275
"DH25","DH25","DH25_2",675.810249170819
"DH26","DH26","DH26_2",690.631763635819
"DH27","DH27","DH27_2",714.73480836093
"DH28","DH28","DH28_2",687.792442297887
"DH29","DH29","DH29_2",647.445260737059
"DH36","DH36","DH36_2",653.370893587064
"DH37","DH37","DH37_2",644.587177934242
"DH38","DH38","DH38_2",598.791499396383
"DH49","DH49","DH49_2",647.290984868268
"DH57","DH57","DH57_2",628.900877658381
"DH58","DH58","DH58_2",630.598046419267
"DH59","DH59","DH59_2",624.494417050185
"DH66","DH66","DH66_2",663.903078547807
"DH67","DH67","DH67_2",636.608926228002
"DH69","DH69","DH69_2",618.245030983811
"DH75","DH75","DH75_2",641.257402726967
"DH76","DH76","DH76_2",621.005747177999
"DH77","DH77","DH77_2",577.913235498298
"DH78","DH78","DH78_2",600.34297395429
"DH79","DH79","DH79_2",609.908762597317
"DH85","DH85","DH85_2",609.267708548314
"DH86","DH86","DH86_2",580.104403578987
"DH87","DH87","DH87_2",580.789264498574
"DH88","DH88","DH88_2",597.472524523479
"DH89","DH89","DH89_2",601.176912659061
"DH95","DH95","DH95_2",592.868945529726
"DH96","DH96","DH96_2",582.374584559733
"DH97","DH97","DH97_2",587.337265388491
"DH98","DH98","DH98_2",595.693839553926
"DH99","DH99","DH99_2",602.35591892121
"EB01","EB01","EB01_2",618.895945362847
"EB02","EB02","EB02_2",603.628290822898
"EB03","EB03","EB03_2",617.304358761571
"EB04","EB04","EB04_2",617.788280366859
"EB05","EB05","EB05_2",615.017153875836
"EB06","EB06","EB06_2",602.011523103256
"EB07","EB07","EB07_2",609.449939658752
"EB08","EB08","EB08_2",611.460682859024
"EB09","EB09","EB09_2",597.050313891496
"EB10","EB10","EB10_2",599.019522434244
"EB11","EB11","EB11_2",594.72914528232
"EB12","EB12","EB12_2",597.404087854479
"EB13","EB13","EB13_2",592.712420302227
"EB14","EB14","EB14_2",599.227873528372
"ED00","ED00","ED00_2",626.708487114871
"ED01","ED01","ED01_2",610.669119047111
"ED02","ED02","ED02_2",605.313903140447
"ED03","ED03","ED03_2",591.700260807812
"ED10","ED10","ED10_2",600.32378830465
"ED11","ED11","ED11_2",616.019642048679
"ED12","ED12","ED12_2",614.296233086209
"ED13","ED13","ED13_2",601.530142378219
"ED20","ED20","ED20_2",564.50520018837
"ED21","ED21","ED21_2",585.624147497189
"ED22","ED22","ED22_2",566.868142405879
"ED23","ED23","ED23_2",552.741212912396
"ED30","ED30","ED30_2",552.218951409428
"ED31","ED31","ED31_2",560.776072761253
"ED32","ED32","ED32_2",547.15760780774
"ED41","ED41","ED41_2",543.752990241114
"EE04","EE04","EE04_2",593.54265441972
"EE05","EE05","EE05_2",616.228989623336
"EE06","EE06","EE06_2",611.102957849355
"EE07","EE07","EE07_2",582.246478874931
"EE08","EE08","EE08_2",613.657026627596
"EE09","EE09","EE09_2",591.771332694326
"EE14","EE14","EE14_2",578.706756085773
"EE15","EE15","EE15_2",596.285375110262
"EE16","EE16","EE16_2",575.021225288048
"EE17","EE17","EE17_2",594.504580008393
"EE18","EE18","EE18_2",596.438352942494
"EE19","EE19","EE19_2",598.669790097831
"EE20","EE20","EE20_2",538.310315577734
"EE24","EE24","EE24_2",560.647152491978
"EE26","EE26","EE26_2",572.542912257348
"EE27","EE27","EE27_2",588.195427324991
"EE28","EE28","EE28_2",577.299384557608
"EE29","EE29","EE29_2",592.175400725737
"EE38","EE38","EE38_2",558.299820754345
"EE39","EE39","EE39_2",542.650678250596
"EE81","EE81","EE81_2",513.820224274204
"EE90","EE90","EE90_2",533.153423339905
"EE91","EE91","EE91_2",522.542165525101
"EF00","EF00","EF00_2",591.333477998227
"EF01","EF01","EF01_2",582.214693034801
"EF02","EF02","EF02_2",569.511442263448
"EF06","EF06","EF06_2",550.584605804841
"EF07","EF07","EF07_2",541.449501137981
"EF08","EF08","EF08_2",539.75266775729
"EF09","EF09","EF09_2",544.780724289739
"EF10","EF10","EF10_2",591.969774861864
"EF11","EF11","EF11_2",578.185451366426
"EF19","EF19","EF19_2",540.188297795117
"EF20","EF20","EF20_2",567.702222332506
"EF35","EF35","EF35_2",556.653891203993
"EF44","EF44","EF44_2",554.599639701948
"EF45","EF45","EF45_2",561.136828084028
"EF53","EF53","EF53_2",562.807572489572
"EF54","EF54","EF54_2",566.291521876863
"EF55","EF55","EF55_2",547.992390690747
"EF60","EF60","EF60_2",563.758767315879
"EF61","EF61","EF61_2",560.97935583746
"EF63","EF63","EF63_2",570.635033192702
"EF64","EF64","EF64_2",551.84038876953
"EF65","EF65","EF65_2",524.74727828837
"EF66","EF66","EF66_2",526.276874548932
"EF68","EF68","EF68_2",527.477793150126
"EF69","EF69","EF69_2",521.369151524202
"EF70","EF70","EF70_2",577.366430260355
"EF71","EF71","EF71_2",565.576140349506
"EF72","EF72","EF72_2",580.611802694478
"EF73","EF73","EF73_2",580.346611643903
"EF74","EF74","EF74_2",553.795834112278
"EF75","EF75","EF75_2",530.645138516701
"EF76","EF76","EF76_2",534.716168319581
"EF78","EF78","EF78_2",525.784700638231
"EF79","EF79","EF79_2",520.511433220813
"EF80","EF80","EF80_2",580.207693770345
"EF81","EF81","EF81_2",568.301538091684
"EF82","EF82","EF82_2",565.281812825455
"EF83","EF83","EF83_2",586.013180530549
"EF84","EF84","EF84_2",537.243121374051
"EF85","EF85","EF85_2",552.965426279963
"EF86","EF86","EF86_2",548.59114706089
"EF87","EF87","EF87_2",546.316821488742
"EF90","EF90","EF90_2",597.373912699878
"EF91","EF91","EF91_2",611.608324412651
"EF92","EF92","EF92_2",606.500973731746
"EF93","EF93","EF93_2",572.010617332283
"EF94","EF94","EF94_2",601.741409837735
"EF95","EF95","EF95_2",575.603954936551
"EF96","EF96","EF96_2",551.040785104052
"EF97","EF97","EF97_2",591.467275336223
"EF98","EF98","EF98_2",535.497957415824
"EG00","EG00","EG00_2",612.216266002575
"EG01","EG01","EG01_2",638.013977790472
"EG02","EG02","EG02_2",636.499862130258
"EG03","EG03","EG03_2",642.725740872764
"EG04","EG04","EG04_2",605.361733879035
"EG05","EG05","EG05_2",595.709196507248
"EG06","EG06","EG06_2",588.143494948499
"EG07","EG07","EG07_2",601.835024132849
"EG08","EG08","EG08_2",604.274948937032
"EG09","EG09","EG09_2",594.883744207806
"EG10","EG10","EG10_2",601.654517708866
"EG11","EG11","EG11_2",610.988334892506
"EG12","EG12","EG12_2",597.776638082606
"EG13","EG13","EG13_2",602.380456108834
"EG14","EG14","EG14_2",581.378340023632
"EG15","EG15","EG15_2",579.105593270501
"EG16","EG16","EG16_2",573.489245751474
"EG17","EG17","EG17_2",594.660374376257
"EG18","EG18","EG18_2",585.868256609916
"EG19","EG19","EG19_2",593.67421332998
"EG21","EG21","EG21_2",561.673288400148
"EG22","EG22","EG22_2",559.657723500157
"EG23","EG23","EG23_2",556.027806369711
"EG24","EG24","EG24_2",566.491638835102
"EG25","EG25","EG25_2",560.779320484582
"EG26","EG26","EG26_2",585.396440227775
"EG27","EG27","EG27_2",585.216092510424
"EG30","EG30","EG30_2",595.197816287832
"EG31","EG31","EG31_2",588.723503803712
"EG33","EG33","EG33_2",546.32104123342
"EG34","EG34","EG34_2",556.831793710467
"EG35","EG35","EG35_2",568.801908313728
"EG36","EG36","EG36_2",567.722777445792
"EG40","EG40","EG40_2",584.302217076086
"EG41","EG41","EG41_2",587.998214317181
"EG42","EG42","EG42_2",582.256290966523
"EG44","EG44","EG44_2",574.139795590518
"EG46","EG46","EG46_2",573.526575272717
"EG67","EG67","EG67_2",570.477386837729
"EG72","EG72","EG72_2",571.816542509513
"EG73","EG73","EG73_2",569.336220410643
"EG74","EG74","EG74_2",570.384778840251
"EG76","EG76","EG76_2",575.68945435641
"EG77","EG77","EG77_2",567.862875180404
"EG78","EG78","EG78_2",569.743567176866
"EG79","EG79","EG79_2",584.387684453373
"EG83","EG83","EG83_2",567.975050298627
"EG84","EG84","EG84_2",570.478563477658
"EG85","EG85","EG85_2",583.68489585951
"EG86","EG86","EG86_2",584.53654307844
"EG87","EG87","EG87_2",569.08614458176
"EG88","EG88","EG88_2",571.398224391661
"EG89","EG89","EG89_2",586.287179000881
"EG93","EG93","EG93_2",566.994927499632
"EG94","EG94","EG94_2",575.083839992048
"EG95","EG95","EG95_2",585.269813335892
"EG96","EG96","EG96_2",573.995553107733
"EG97","EG97","EG97_2",606.654747647165
"EG98","EG98","EG98_2",607.414189061049
"EG99","EG99","EG99_2",590.23852246936
"EH05","EH05","EH05_2",588.723760184312
"EH06","EH06","EH06_2",584.73703222028
"EH07","EH07","EH07_2",585.109877147434
"EH08","EH08","EH08_2",595.093166157689
"EH09","EH09","EH09_2",615.531340499346
"EH13","EH13","EH13_2",595.030561581873
"EH14","EH14","EH14_2",596.518188711281
"EH15","EH15","EH15_2",596.425222617608
"EH16","EH16","EH16_2",577.755024297649
"EH17","EH17","EH17_2",580.442565663958
"EH18","EH18","EH18_2",581.531247978079
"EH19","EH19","EH19_2",575.945141859416
"EH23","EH23","EH23_2",591.073343879005
"EH24","EH24","EH24_2",586.020410490034
"EH25","EH25","EH25_2",579.262102666597
"EH26","EH26","EH26_2",587.623216531955
"EH27","EH27","EH27_2",598.114006074944
"EH28","EH28","EH28_2",593.141155563274
"EH36","EH36","EH36_2",561.918352321318
"EH37","EH37","EH37_2",565.67861208071
"EH38","EH38","EH38_2",576.350153664859
"EH39","EH39","EH39_2",587.375577418532
"EH49","EH49","EH49_2",563.921424150695
"EH54","EH54","EH54_2",563.619074107947
"EH55","EH55","EH55_2",566.262579708136
"EH56","EH56","EH56_2",566.732532232578
"EH57","EH57","EH57_2",566.749421792415
"EH63","EH63","EH63_2",567.620081258405
"EH64","EH64","EH64_2",563.998873656344
"EH65","EH65","EH65_2",565.503647706259
"EH66","EH66","EH66_2",574.305005224771
"EH67","EH67","EH67_2",574.283263013503
"EH68","EH68","EH68_2",565.179919970979
"EH73","EH73","EH73_2",565.962559814478
"EH74","EH74","EH74_2",562.783409240604
"EH75","EH75","EH75_2",566.478262095723
"EH76","EH76","EH76_2",574.171160149838
"EH77","EH77","EH77_2",566.268688010449
"EH78","EH78","EH78_2",563.613997724766
"EH83","EH83","EH83_2",564.530478306775
"EH84","EH84","EH84_2",564.97564763483
"EH85","EH85","EH85_2",570.108265740256
"EH86","EH86","EH86_2",574.408563857227
"EH87","EH87","EH87_2",577.065415002469
"EH88","EH88","EH88_2",565.524255936597
"EH92","EH92","EH92_2",564.698824441461
"EH93","EH93","EH93_2",567.859660584947
"EH94","EH94","EH94_2",575.467814980705
"EH95","EH95","EH95_2",578.604569134297
"EH96","EH96","EH96_2",578.080803802199
"EH97","EH97","EH97_2",572.643640664699
"EH98","EH98","EH98_2",564.935022975386
"FD01","FD01","FD01_2",568.489261668735
"FD02","FD02","FD02_2",556.313801861404
"FD03","FD03","FD03_2",550.513642252515
"FE00","FE00","FE00_2",524.589313283404
"FE10","FE10","FE10_2",540.040459343015
"FE20","FE20","FE20_2",527.196864166252
"FE30","FE30","FE30_2",523.825412301626
"FE36","FE36","FE36_2",523.30478477478
"FE40","FE40","FE40_2",543.362148398449
"FE41","FE41","FE41_2",538.635183941087
"FE50","FE50","FE50_2",572.602942557073
"FE51","FE51","FE51_2",566.916674521772
"FE60","FE60","FE60_2",575.139616198494
"FE61","FE61","FE61_2",565.562766805432
"FE62","FE62","FE62_2",565.148950069211
"FE70","FE70","FE70_2",582.609589719166
"FE71","FE71","FE71_2",585.285710927472
"FE72","FE72","FE72_2",577.815640712327
"FE73","FE73","FE73_2",584.292283145302
"FE80","FE80","FE80_2",594.608679158758
"FE81","FE81","FE81_2",578.432796347507
"FE82","FE82","FE82_2",595.773853914598
"FE83","FE83","FE83_2",601.94178519586
"FE90","FE90","FE90_2",608.636724587265
"FE91","FE91","FE91_2",604.431580393877
"FE92","FE92","FE92_2",627.595306034928
"FE93","FE93","FE93_2",600.122879145409
"FE94","FE94","FE94_2",609.651857735856
"FF00","FF00","FF00_2",587.246708488293
"FF01","FF01","FF01_2",595.058032830113
"FF02","FF02","FF02_2",572.784061891832
"FF03","FF03","FF03_2",604.29154766382
"FF04","FF04","FF04_2",551.243008831939
"FF05","FF05","FF05_2",534.287443151395
"FF06","FF06","FF06_2",554.555389157453
"FF07","FF07","FF07_2",564.066531763974
"FF08","FF08","FF08_2",558.290055632884
"FF10","FF10","FF10_2",594.571384491803
"FF11","FF11","FF11_2",591.903214218897
"FF12","FF12","FF12_2",583.71753770347
"FF13","FF13","FF13_2",594.705779673235
"FF14","FF14","FF14_2",552.673674437227
"FF15","FF15","FF15_2",562.32557059884
"FF16","FF16","FF16_2",541.849391326071
"FF17","FF17","FF17_2",573.89536303971
"FF18","FF18","FF18_2",541.478051345715
"FF19","FF19","FF19_2",536.634850448503
"FF20","FF20","FF20_2",594.957520679877
"FF21","FF21","FF21_2",600.874381081237
"FF22","FF22","FF22_2",590.644401044308
"FF23","FF23","FF23_2",600.060871959319
"FF24","FF24","FF24_2",563.442836305949
"FF25","FF25","FF25_2",563.684920099193
"FF26","FF26","FF26_2",559.430831733499
"FF27","FF27","FF27_2",587.120863295363
"FF28","FF28","FF28_2",539.635711130662
"FF29","FF29","FF29_2",553.927084929678
"FF30","FF30","FF30_2",608.277158399874
"FF31","FF31","FF31_2",605.572391774299
"FF32","FF32","FF32_2",603.009009975113
"FF33","FF33","FF33_2",633.03816642815
"FF34","FF34","FF34_2",579.899649000609
"FF35","FF35","FF35_2",582.431215013559
"FF36","FF36","FF36_2",586.513553859329
"FF37","FF37","FF37_2",547.5732259711
"FF38","FF38","FF38_2",572.649544511162
"FF39","FF39","FF39_2",535.049300942728
"FF40","FF40","FF40_2",603.188932601258
"FF41","FF41","FF41_2",632.101242569525
"FF42","FF42","FF42_2",607.996702355113
"FF43","FF43","FF43_2",596.594709637229
"FF44","FF44","FF44_2",571.958772127281
"FF45","FF45","FF45_2",577.527214760224
"FF46","FF46","FF46_2",566.055087905112
"FF47","FF47","FF47_2",565.802485971459
"FF48","FF48","FF48_2",537.967184775824
"FF49","FF49","FF49_2",544.658939538112
"FF50","FF50","FF50_2",639.750849089769
"FF51","FF51","FF51_2",663.935086471079
"FF52","FF52","FF52_2",639.625517195193
"FF53","FF53","FF53_2",606.179193411707
"FF54","FF54","FF54_2",593.33673625204
"FF55","FF55","FF55_2",586.822243087415
"FF56","FF56","FF56_2",586.168539800466
"FF57","FF57","FF57_2",573.047987192111
"FF60","FF60","FF60_2",632.273312892744
"FF61","FF61","FF61_2",644.976233051158
"FF62","FF62","FF62_2",607.18658211446
"FF63","FF63","FF63_2",611.321235110771
"FF64","FF64","FF64_2",583.804460373155
"FF65","FF65","FF65_2",597.493279967029
"FF66","FF66","FF66_2",619.971629206713
"FF67","FF67","FF67_2",601.722911475506
"FF68","FF68","FF68_2",570.279798111854
"FF69","FF69","FF69_2",588.42913513669
"FF70","FF70","FF70_2",626.030547053295
"FF71","FF71","FF71_2",614.665167328433
"FF72","FF72","FF72_2",583.065065348721
"FF73","FF73","FF73_2",586.810006625362
"FF74","FF74","FF74_2",574.185341470341
"FF75","FF75","FF75_2",584.989307106213
"FF76","FF76","FF76_2",590.944963450813
"FF77","FF77","FF77_2",581.089512098899
"FF78","FF78","FF78_2",599.985083837434
"FF79","FF79","FF79_2",584.18069417256
"FF80","FF80","FF80_2",623.218470478888
"FF81","FF81","FF81_2",617.452913848475
"FF82","FF82","FF82_2",611.955111800865
"FF83","FF83","FF83_2",637.711451524588
"FF84","FF84","FF84_2",601.547603383534
"FF85","FF85","FF85_2",600.341327541773
"FF86","FF86","FF86_2",601.750942324227
"FF87","FF87","FF87_2",596.675762163703
"FF88","FF88","FF88_2",600.67100680256
"FF89","FF89","FF89_2",604.900689649615
"FF90","FF90","FF90_2",602.207465895189
"FF91","FF91","FF91_2",607.193316183223
"FF92","FF92","FF92_2",631.853715637245
"FF93","FF93","FF93_2",646.812139744237
"FF94","FF94","FF94_2",619.673242758724
"FF95","FF95","FF95_2",620.302286759701
"FF96","FF96","FF96_2",623.768993017864
"FF97","FF97","FF97_2",632.615244203252
"FF98","FF98","FF98_2",627.795704120948
"FF99","FF99","FF99_2",613.371830859479
"FG00","FG00","FG00_2",570.254721751152
"FG03","FG03","FG03_2",571.23688746052
"FG04","FG04","FG04_2",576.49449010987
"FG05","FG05","FG05_2",587.813660907344
"FG06","FG06","FG06_2",601.922995839928
"FG07","FG07","FG07_2",598.486560804205
"FG08","FG08","FG08_2",605.294444179481
"FG09","FG09","FG09_2",580.041326176861
"FG13","FG13","FG13_2",578.260300420412
"FG14","FG14","FG14_2",596.604362655566
"FG15","FG15","FG15_2",595.597779622613
"FG16","FG16","FG16_2",603.699618548472
"FG17","FG17","FG17_2",614.032823682395
"FG18","FG18","FG18_2",609.640579199577
"FG19","FG19","FG19_2",615.112656002958
"FG23","FG23","FG23_2",596.779315652439
"FG24","FG24","FG24_2",590.829280920111
"FG25","FG25","FG25_2",599.570652973631
"FG26","FG26","FG26_2",611.50698931985
"FG27","FG27","FG27_2",580.629680917811
"FG28","FG28","FG28_2",594.582387139913
"FG29","FG29","FG29_2",583.531349771512
"FG31","FG31","FG31_2",587.456732755678
"FG33","FG33","FG33_2",594.207659243984
"FG34","FG34","FG34_2",596.242697190597
"FG35","FG35","FG35_2",607.336050333911
"FG36","FG36","FG36_2",600.015170821416
"FG37","FG37","FG37_2",599.705384065166
"FG38","FG38","FG38_2",610.71114901642
"FG39","FG39","FG39_2",597.733417926118
"FG41","FG41","FG41_2",592.93722551056
"FG42","FG42","FG42_2",595.290964951412
"FG43","FG43","FG43_2",596.0568918924
"FG44","FG44","FG44_2",605.139449791156
"FG45","FG45","FG45_2",603.37452289898
"FG46","FG46","FG46_2",600.337092085206
"FG47","FG47","FG47_2",631.19607670669
"FG48","FG48","FG48_2",600.170686383575
"FG49","FG49","FG49_2",619.740817320531
"FG50","FG50","FG50_2",597.070463396559
"FG51","FG51","FG51_2",594.929764715395
"FG52","FG52","FG52_2",596.373707429365
"FG53","FG53","FG53_2",610.94952508821
"FG54","FG54","FG54_2",635.735647282745
"FG55","FG55","FG55_2",651.4013916433
"FG56","FG56","FG56_2",627.221180088588
"FG57","FG57","FG57_2",622.834540600882
"FG58","FG58","FG58_2",628.662493132371
"FG59","FG59","FG59_2",631.695196856554
"FG60","FG60","FG60_2",601.289493219575
"FG61","FG61","FG61_2",600.204159478754
"FG62","FG62","FG62_2",631.905945378232
"FG63","FG63","FG63_2",631.500190130827
"FG64","FG64","FG64_2",650.527668492118
"FG65","FG65","FG65_2",633.465964419837
"FG66","FG66","FG66_2",607.375368596712
"FG67","FG67","FG67_2",612.258172417764
"FG68","FG68","FG68_2",624.785551414444
"FG69","FG69","FG69_2",623.770268891195
"FG70","FG70","FG70_2",621.319483528863
"FG71","FG71","FG71_2",651.203000286097
"FG72","FG72","FG72_2",615.485346795993
"FG73","FG73","FG73_2",636.335747806177
"FG74","FG74","FG74_2",699.293119832455
"FG75","FG75","FG75_2",654.835959462477
"FG76","FG76","FG76_2",632.781673249263
"FG77","FG77","FG77_2",637.96374428749
"FG78","FG78","FG78_2",643.272360384375
"FG79","FG79","FG79_2",624.52158088135
"FG80","FG80","FG80_2",644.951549513961
"FG81","FG81","FG81_2",611.704176174095
