"","kvadratkod","survey","hh","unique","LULC_0","LULC_11","LULC_22","LULC_33","LULC_44","LULC_55","LULC_66","LULC_77"
"DB15","DB15","DB15_2",0.607956603082817,5,0,0.19483734640691,0.575259099954118,0.0486040988929081,0.045316463048061,0.135982991698002,0,0
"DB16","DB16","DB16_2",0.756674888841452,7,0.347888268397009,0.200983181512722,0.025849631837939,0.263843488705473,0.0944029236813973,0,0.042677837565996,0.0243546682994634
"DB20","DB20","DB20_2",0.0306092186621838,3,0,0.00200385240250115,0.984418358898686,0,0,0.0135777886988126,0,0
"DB21","DB21","DB21_2",0.491744141688169,3,0,0.105380003563523,0.662243123169007,0,0,0.23237687326747,0,0
"DB22","DB22","DB22_2",0.439930571758525,4,0,0.0844860453843664,0.711129915479275,0.186118038671665,0,0.0182660004646929,0,0
"DB23","DB23","DB23_2",0.42518949363855,2,0,0.307749146122065,0.692250853877934,0,0,0,0,0
"DB24","DB24","DB24_2",0.590020675284669,5,0,0.184260842141569,0.569216678990377,0.00603149878149053,0.0334763081637121,0.207014671922851,0,0
"DB25","DB25","DB25_2",0.27595472663145,3,0,0.118763081017121,0.84164922531038,0,0.0395876936724988,0,0,0
"DB26","DB26","DB26_2",0.78299611084169,7,0.185731790847807,0.0547408333519209,0.254815911420756,0.0974186691405931,0.316019960959266,0.0365320009277224,0.054740833351934,0
"DB30","DB30","DB30_2",0.156210370511302,4,0,0.0161827635427028,0.916841900402901,0,0.0182660007421081,0.0487093353122882,0,0
"DB31","DB31","DB31_2",0.495939794938035,5,0,0.0200741984473685,0.676772241881775,0.0193942038929662,0.176571340496033,0.107188015281857,0,0
"DB32","DB32","DB32_2",0.507395947256655,5,0,0.111226729487682,0.665327359702078,0.023020862603833,0.0168478833774628,0.183577164828944,0,0
"DB33","DB33","DB33_2",0.360413805335377,4,0,0.0845814759538851,0.788105235854879,0,0.0235444942331443,0.103768793958092,0,0
"DB34","DB34","DB34_2",0.5804327538279,4,0,0.0487093353091472,0.594150095157256,0,0.188140730377178,0.168999839156419,0,0
"DB35","DB35","DB35_2",0.201406565902251,2,0,0,0.887348302758872,0.0487093353120758,0,0.0639423619290526,0,0
"DB36","DB36","DB36_2",0.758365608233618,6,0.185731790847741,0.0487093353093166,0.362936629077277,0.192001106508071,0.186266470602936,0.0243546676546583,0,0
"DB40","DB40","DB40_2",0.694870090124457,5,0,0.0323655280344346,0.390371324522583,0.0649520263354634,0.345654365375363,0.166656755732157,0,0
"DB41","DB41","DB41_2",0.46081726474002,4,0,0.099843699915006,0.656425205812987,0.232630092109645,0,0.0111010021623623,0,0
"DB42","DB42","DB42_2",0.532745450003834,4,0,0,0.617822720841406,0.0711542974739927,0.275408136567144,0.0356148451174569,0,0
"DB43","DB43","DB43_2",0.259090005596497,4,0,0,0.854370331417007,0.0365320025532261,0.031629747688971,0.0774679183407962,0,0
"DB44","DB44","DB44_2",0.379793150209478,5,0,0.124198368283288,0.774689375415704,0.0182660012764964,0.0318614528668199,0.0509848021576913,0,0
"DB45","DB45","DB45_2",0.253956214714498,4,0,0.121773341850552,0.854850997947474,0.00242502644009758,0,0.020950633761877,0,0
"DB46","DB46","DB46_2",0.728493609112208,6,0.0610723473779007,0.0243546683687208,0.367271084657154,0.296304768456845,0.204998527895361,0.045998603244019,0,0
"DB47","DB47","DB47_2",0.0135351469611746,2,0.993185995867089,0,0,0,0.00681400413291079,0,0,0
"DB50","DB50","DB50_2",0.412548343153454,4,0,0,0.744250510036077,0.0382307473808307,0.0438592810573106,0.173659461525782,0,0
"DB51","DB51","DB51_2",0.49018177532173,4,0,0.0706389741524272,0.658062998054186,0.058607764275232,0,0.212690263518154,0,0
"DB52","DB52","DB52_2",0.25801614833909,4,0,0.0487093336274749,0.855354777368509,0.0474591826495494,0,0.048476706354467,0,0
"DB53","DB53","DB53_2",0.609208709382362,4,0,0,0.506180800061435,0.122415854967963,0.325119037630437,0.0462843073401657,0,0
"DB54","DB54","DB54_2",0.673446819554684,5,0,0.168057641402693,0.197981194255569,0.0792317615133064,0.496898428501736,0.0578309743266952,0,0
"DB55","DB55","DB55_2",0.726421264465073,4,0,0,0.256190674442281,0.255503045278439,0.261477051762308,0.226829228516971,0,0
"DB56","DB56","DB56_2",0.649052478664668,4,0,0,0.245500267161401,0.427664425378422,0.201994997811944,0.124840309648233,0,0
"DB57","DB57","DB57_2",0.621590381646215,5,0.256520631675018,0,0,0.0823316353622547,0.54327930035441,0.0204497653524667,0,0.0974186672558501
"DB60","DB60","DB60_2",0.0355519493992693,2,0,0.0181037193540863,0.981896280645914,0,0,0,0,0
"DB61","DB61","DB61_2",0.112870486015956,3,0,0.00625094938016313,0.939220315683706,0,0,0.0545287349361314,0,0
"DB62","DB62","DB62_2",0.27106813290681,2,0,0,0.837968965704954,0,0,0.162031034295046,0,0
"DB63","DB63","DB63_2",0.463977516402903,5,0,0.0215472099474648,0.712666168692452,0.0412028667619976,0.0958503600981134,0.128733394499972,0,0
"DB64","DB64","DB64_2",0.749670282511431,5,0,0.047384771182355,0.224542723461583,0.223330005061785,0.296567683648276,0.208174816646001,0,0
"DB65","DB65","DB65_2",0.702326066811811,5,0,0.0668659685768223,0.0329046251456649,0.298721739294048,0.393540560155021,0.207967106828445,0,0
"DB66","DB66","DB66_2",0.680345531268427,5,0,0.0555117147291992,0.0780078742116265,0.300387106375934,0.444903091018048,0.121190213665192,0,0
"DB67","DB67","DB67_2",0.655237408405336,5,0.00717387214708174,0.0377749351289342,0,0.421918933391897,0.341782632670703,0.191349626661384,0,0
"DB68","DB68","DB68_2",0.565750744166102,4,0.562732533663031,0,0,0.326579069534384,0.0653971485850729,0.0452912482175124,0,0
"DB70","DB70","DB70_2",0.459064778378197,4,0,0.167706560297307,0.71023575719038,0,0.0825446672119255,0.0395130153003874,0,0
"DB71","DB71","DB71_2",0.477691812955273,4,0,0.0994375313937015,0.701918802018651,0,0.098727430205337,0.0999162363823101,0,0
"DB72","DB72","DB72_2",0.647808452186358,5,0,0.0565751414684938,0.522473971319745,0.0384281747385619,0.216565116462683,0.165957596010516,0,0
"DB73","DB73","DB73_2",0.582407990147169,5,0,0.186382490761165,0.590791198744857,0.0303243000769648,0.180848777478364,0.0116532329386499,0,0
"DB74","DB74","DB74_2",0.743056665889335,6,0.0600197402018686,0.124979908177084,0.279073874902796,0.27327608427883,0.257744576616006,0.00490581582341663,0,0
"DB75","DB75","DB75_2",0.576818551288003,6,0.623641487025865,0.0792620376589478,0.026420679219642,0.133321457479035,0.0629981167831636,0.0743562218333471,0,0
"DB76","DB76","DB76_2",0.29086179154699,5,0.830701592354754,0.00245882751482214,0.00051650309896645,0.135770373021417,0.00619803718774912,0,0,0.0243546668222914
"DB77","DB77","DB77_2",0.428519501719166,4,0.728512759475335,0.00167319727593064,0,0.181397323335302,0.0879002168144141,0.000516503099018001,0,0
"DB78","DB78","DB78_2",0.625601731476881,4,0.261196891820151,0,0,0.484937661579818,0.112758215300592,0.141107231299438,0,0
"DB79","DB79","DB79_2",0.563400853120326,3,0.588088479462545,0,0,0.264938076225712,0.140919668481468,0.00605377583027474,0,0
"DB80","DB80","DB80_2",0.699065207238954,7,0.49297628725112,0.067864142479647,0.0164888596980553,0.0866417925704851,0.114052582447284,0.173266999849041,0,0.0487093357043679
"DB81","DB81","DB81_2",0.495755059301014,6,0.683322591249346,0.170351112425151,0.0329777193944475,0.00836907722791849,0.0329777193942631,0.072001780308874,0,0
"DB82","DB82","DB82_2",0.436633956442852,6,0.738282876099244,0.0651981954018573,0.0329777193960846,0.102954009269211,0.0465903992821305,0.0139968005514722,0,0
"DB83","DB83","DB83_2",0.595041638598805,5,0.447647208746536,0.445595457046064,0,0.00727265644304673,0.0272308476403484,0,0,0.0722538301240044
"DB84","DB84","DB84_2",0.343031316422147,4,0.801426381184666,0.050878194895094,0,0.0494665790923609,0,0,0,0.0982288448278795
"DB89","DB89","DB89_2",0.671439568012632,5,0.480469711549066,0.0543296239751503,0,0.191188571635485,0.236438113746269,0.0375739790940302,0,0
"DB94","DB94","DB94_2",0.0926734741233444,2,0.951290663473473,0,0,0,0,0,0,0.0487093365265267
"DB99","DB99","DB99_2",0.0575015658464787,4,0.970588664810244,0.00655704576253162,0,0.0201427563859547,0,0.0027115330412701,0,0
"DC00","DC00","DC00_2",0.71703864268323,5,0,0.103015627346373,0.28418846765794,0.100704648942639,0.40254355522265,0.109547700830397,0,0
"DC01","DC01","DC01_2",0.765971326719626,5,0,0.233189022382974,0.250181273774055,0.275819695646706,0.1319359328363,0.108874075359965,0,0
"DC02","DC02","DC02_2",0.628753146794084,4,0,0.489537156583014,0.341772245369745,0.0712826095199138,0.0974079885273275,0,0,0
"DC03","DC03","DC03_2",0.530720562731234,4,0,0.628047646592061,0.228692446036714,0.12499390712955,0,0.0182660002416746,0,0
"DC04","DC04","DC04_2",0.703072607366982,6,0.117347472158964,0.448810396985791,0.135573047609507,0.00597360322039207,0,0.243586146049176,0,0.0487093339761704
"DC05","DC05","DC05_2",0.738535952543758,5,0.0701134257810757,0.350397175966953,0.074097108012581,0.246013333261087,0,0.259378956978303,0,0
"DC06","DC06","DC06_2",0.394602523943801,2,0,0.270437942969446,0.729562057030554,0,0,0,0,0
"DC07","DC07","DC07_2",0.542388490638435,4,0,0,0.606408326173883,0.271332729870421,0.060886667472501,0.0613722764831951,0,0
"DC08","DC08","DC08_2",0.528090836174808,3,0,0,0.622359818681827,0.193679089557171,0,0.183961091761001,0,0
"DC09","DC09","DC09_2",0.191434649968691,4,0,0.0266417256378665,0.896596436937485,0.0183995121447326,0,0.058362325279916,0,0
"DC10","DC10","DC10_2",0.195614019603279,3,0,0,0.892565649399506,0,0.0225605382522345,0.0848738123482591,0,0
"DC11","DC11","DC11_2",0.575111389347238,6,0,0.000947033031118674,0.591210646676505,0.14009651076448,0.194837346395323,0.0715724194807873,0.00133604365178567,0
"DC12","DC12","DC12_2",0.455796793993952,5,0,0.037895649574521,0.704934625005055,0,0.021976008977602,0.199997757649132,0.0351959587936898,0
"DC13","DC13","DC13_2",0.698931647693268,4,0,0.348841711526423,0.376049709787075,0.0373022291702243,0.0663954156325999,0.171410933883678,0,0
"DC14","DC14","DC14_2",0.247070369941263,4,0.0487093365990406,0.862275742353733,0,0,0,0.00541662551973879,0,0.0835982955274873
"DC15","DC15","DC15_2",0.689686408638305,7,0.0456935870857565,0.510859019045468,0.104743318355548,0.0999286576238483,0.0487093366020738,0.0493813781430397,0,0.140684703144267
"DC16","DC16","DC16_2",0.55207534742514,5,0,0.246277811479469,0.608271553877442,0.00720068621360875,0.131049262216064,0,0,0.00720068621341618
"DC17","DC17","DC17_2",0.324613181791522,3,0,0.168722767682177,0.803514023702411,0.0277632086154119,0,0,0,0
"DC18","DC18","DC18_2",0.214286442565982,4,0,0.0720927867812335,0.88260641695079,0.0209461279679923,0,0.0243546682999847,0,0
"DC19","DC19","DC19_2",0.4922282818556,2,0,0.562336659135696,0.437663340864304,0,0,0,0,0
"DC20","DC20","DC20_2",0.282450983501931,4,0,0.0649135790151855,0.841791263884128,0.0527362453719982,0,0.0405589117286885,0,0
"DC21","DC21","DC21_2",0.565056106723818,4,0,0.0568597573936511,0.596748360394046,0.21420631092112,0,0.132185571291184,0,0
"DC22","DC22","DC22_2",0.0259806571545396,2,0,0,0.986836390815981,0,0.0131636091840197,0,0,0
"DC23","DC23","DC23_2",0.552209881220374,4,0,0.217371241252813,0.616262448784075,0,0.142011642677235,0.0243546672858765,0,0
"DC24","DC24","DC24_2",0.60046260083088,5,0.0526311375018178,0.540410521774826,0.312234976302767,0.0108332505882034,0,0,0,0.0838901138323861
"DC25","DC25","DC25_2",0.65498194940894,6,0.232118088100355,0.118274730977216,0.506159474187592,0.0987627521724542,0,0.0365320009299041,0,0.00815295363247786
"DC26","DC26","DC26_2",0.519352271381417,4,0,0.146790379173854,0.131845522607696,0,0.66047743000587,0.0608866682125798,0,0
"DC27","DC27","DC27_2",0.111113420325201,2,0,0,0.940916563353486,0,0,0.0590834366465138,0,0
"DC28","DC28","DC28_2",0.109502159116233,1,0,0,0.937415208083394,0.0625847919166061,0,0,0,0
"DC29","DC29","DC29_2",0.0803840345236912,3,0,0.00402764637632124,0.957680442380134,0.0382919112435443,0,0,0,0
"DC30","DC30","DC30_2",0.297027663109559,4,0,0.129791089625328,0.827772005324223,0.02435466765615,0.0180822373942991,0,0,0
"DC31","DC31","DC31_2",0.343741286003019,4,0,0.179276735199158,0.789378314435075,0.0130789496248986,0,0.0182660007408686,0,0
"DC32","DC32","DC32_2",0.0695339641538593,2,0,0.03606787358163,0.96393212641837,0,0,0,0,0
"DC33","DC33","DC33_2",0.326050734426239,3,0.0366184449495323,0.158769467638823,0.804612087411644,0,0,0,0,0
"DC34","DC34","DC34_2",0.675000686846381,5,0.389767751333656,0.0460211691596311,0.376289806424202,0,0,0.170482673582443,0,0.0174385995000682
"DC35","DC35","DC35_2",0.626526454052068,4,0,0.311892854388307,0.510048832469435,0,0.0824051020686367,0.0956532110736204,0,0
"DC36","DC36","DC36_2",0.163763483257399,3,0,0.0742740521865837,0.91132457576737,0,0,0.014401372046046,0,0
"DC37","DC37","DC37_2",0.402397243881922,3,0,0.172852699694545,0.746191398829188,0,0,0.0809559014762672,0,0
"DC38","DC38","DC38_2",0.248427635722615,3,0,0.0116917247811498,0.857811572645728,0.00871929975029903,0,0.121777402822824,0,0
"DC39","DC39","DC39_2",0.0886642583572536,3,0,0.0325265717472793,0.953924422859523,0,0,0.0135490053931978,0,0
"DC40","DC40","DC40_2",0.594636182310961,6,0,0.00557344740940445,0.0830874339583822,0.513462319435241,0.110752190021199,0.262769940805449,0,0.0243546683703247
"DC41","DC41","DC41_2",0.679955541508475,5,0,0.0318614528658996,0.192385111015023,0.448780606340266,0.052272119818711,0.2747007099601,0,0
"DC42","DC42","DC42_2",0.745337284743519,7,0.00116629939177854,0.120845086017097,0.392588473417636,0.0875263685117309,0.200974669623167,0.185185896768865,0,0.0117132062697261
"DC43","DC43","DC43_2",0.742295273097212,6,0.253617412272851,0.147056266002084,0.387282080725517,0,0.00727507932128788,0.121773341847887,0,0.0829958198303733
"DC44","DC44","DC44_2",0.189073736160464,5,0.018558404831016,0.0315768357487822,0.898445775336275,0,0,0.0487093367375927,0,0.00270964734633399
"DC45","DC45","DC45_2",0.209373997206087,4,0,0.0954838392976613,0.883872503332769,0,0.015013568996072,0.00563008837349717,0,0
"DC46","DC46","DC46_2",0.311601117675598,4,0,0.00579238934401172,0.80854452733324,0,0.024354668368711,0.161308414954037,0,0
"DC47","DC47","DC47_2",0.345331882104109,4,0,0.123872873390991,0.794181822630143,0,0.000945649464235631,0.0809996545146301,0,0
"DC48","DC48","DC48_2",0.437168394829157,3,0,0,0.697685814900713,0,0.273194846985313,0.0291193381139729,0,0
"DC49","DC49","DC49_2",0.536079030867064,4,0,0.0163438086644951,0.412021114761722,0,0.541243479923247,0.0303915966505355,0,0
"DC50","DC50","DC50_2",0.610091045747469,5,0.563563880764584,0,0.0243546668139943,0.0925686146848285,0.236951109959782,0.0825617277768111,0,0
"DC51","DC51","DC51_2",0.491955817023543,4,0.677283393364134,0,0.0590678973167153,0.175739046740184,0,0.0879096625789666,0,0
"DC52","DC52","DC52_2",0.725161293003905,7,0.412706797732548,0.0477810778554545,0.0541917437580819,0.0837007971768018,0.288644563318668,0.0895486091160428,0,0.0234264110424023
"DC53","DC53","DC53_2",0.792120037776717,7,0.318562105581254,0.159413103166394,0.126403976008405,0.00823653804573557,0.211916922463158,0.0527657649432092,0,0.122701589791844
"DC54","DC54","DC54_2",0.641873350732415,5,0,0.073423026746834,0.528592372358224,0.0378323668225883,0.231548847873645,0.128603386198709,0,0
"DC55","DC55","DC55_2",0.368894632862366,3,0,0.0974186672561403,0.778619582982447,0,0,0.123961749761413,0,0
"DC56","DC56","DC56_2",0.0628814385396602,4,0,0.00546225663612321,0.967723890280756,0,0.0243546668124496,0.00245918627067076,0,0
"DC57","DC57","DC57_2",0.544004524857321,4,0,0.0919564105993425,0.641865390854286,0,0.127000410206799,0.139177788339573,0,0
"DC58","DC58","DC58_2",0.570982665515587,4,0,0,0.511207101610968,0.0365320002194951,0.403551564543544,0.0487093336259935,0,0
"DC59","DC59","DC59_2",0.0926734688856821,2,0,0.0487093336250362,0.951290666374964,0,0,0,0,0
"DC62","DC62","DC62_2",0,1,1,0,0,0,0,0,0,0
"DC63","DC63","DC63_2",0.292479149060917,5,0.836630491329311,0.0607071587093379,0.00807699777632674,0.0242309933289802,0.0216450213533679,0,0,0.0487093375026761
"DC64","DC64","DC64_2",0.727578923896351,6,0.401719030889136,0.0483503111633237,0.0329907327679186,0.272260419675266,0.143702979841467,0.100976525662889,0,0
"DC65","DC65","DC65_2",0.784547095539318,6,0.192964266639969,0.0343079647710262,0.149257452706742,0.306359871756515,0.211969851255877,0.105140592869871,0,0
"DC66","DC66","DC66_2",0.381826368501061,4,0,0.15846337263789,0.768080808440407,0.0511671627304274,0,0.022288656191276,0,0
"DC67","DC67","DC67_2",0.106489337347915,4,0,0.0126629434209296,0.944440334940362,0,0.00623813580350361,0.0366585858352048,0,0
"DC68","DC68","DC68_2",0.186614580142695,4,0,0.0847557315604371,0.897792857739732,0,0.00575968539228746,0.0116917253075431,0,0
"DC69","DC69","DC69_2",0.12653630450342,3,0,0.048709337501001,0.933024660936124,0,0,0.0182660015628754,0,0
"DC76","DC76","DC76_2",0.171498920975035,6,0.908235150281537,0.0264206792177187,0.00436370708042822,0.00474286074230039,0.00273112831917847,0.0535064743588367,0,0
"DC77","DC77","DC77_2",0.668476135052626,5,0.502216673538833,0.0730640004694186,0.19735542080806,0,0.0459782053179569,0.181385699865731,0,0
"DC78","DC78","DC78_2",0.527921236571031,6,0.011641874961748,0.00786580782169784,0.622266307771,0.0487093336452601,0.0243546668226301,0.27729620115587,0,0.00786580782179388
"DC79","DC79","DC79_2",0.670033295735575,4,0,0,0.396999857707785,0,0.275767142865918,0.303635575961881,0.023597423464416,0
"DC88","DC88","DC88_2",0.543905923727213,5,0.633530842233418,0.0390836171852021,0,0.215672189933693,0,0.070869823099395,0,0.0408435275482908
"DC89","DC89","DC89_2",0.755687073306248,7,0.278275315401296,0.0748239139090567,0.0816870550954655,0.368839838474432,0.0571873358639889,0.0166559586127007,0.12253058264306,0
"DD00","DD00","DD00_2",0.455084253870451,4,0,0.096638047521219,0.714932347301459,0,0.088672755377608,0.0997568497997147,0,0
"DD01","DD01","DD01_2",0.768631379288253,5,0,0,0.290246913719394,0.13173773704182,0.240367082832966,0.240229598454671,0,0.097418667951149
"DD02","DD02","DD02_2",0.640218200302332,5,0,0.0686381381817638,0.361197665541096,0.100785080500326,0.0168085742489133,0.452570541527902,0,0
"DD03","DD03","DD03_2",0.6183445110037,4,0,0.138847503938572,0.549387128701711,0.0316251345687037,0.0452212357464393,0.234918997044574,0,0
"DD04","DD04","DD04_2",0.653432299455826,5,0,0.0773939237600525,0.288583134611613,0,0.00215879508745083,0.485736144612656,0,0.146128001928228
"DD05","DD05","DD05_2",0.740933806996964,5,0.133180441764263,0.226146028216803,0.375366394146348,0,0.0487093339788976,0.216597801893689,0,0
"DD06","DD06","DD06_2",0.255705423707845,3,0,0.0816129170564165,0.857184311731576,0.0114396896969444,0,0.0497630815150632,0,0
"DD07","DD07","DD07_2",0.144879418547018,4,0,0.0408031088928853,0.92343511730258,0,0.0114071068162856,0.0243546669882487,0,0
"DD08","DD08","DD08_2",0.598382943484315,4,0,0.0794297726849815,0.333112215548771,0.0581908741000485,0.529267137666199,0,0,0
"DD09","DD09","DD09_2",0.0235245147416518,2,0,0,0,0.00589247668313098,0.98801885656985,0.00608866674701913,0,0
"DD10","DD10","DD10_2",0.663449865604507,5,0,0.295997194814009,0.46441340711827,0.070048255386815,0.133009140229601,0.036532002451305,0,0
"DD11","DD11","DD11_2",0.604397354111408,4,0,0.108885319266843,0.565277250847597,0,0.0913871741661355,0.234450255719426,0,0
"DD12","DD12","DD12_2",0.20343142995138,4,0,0.000118082362608353,0.887975230132963,0.0258951217374356,0,0.086011565766993,0,0
"DD13","DD13","DD13_2",0.312946212065452,4,0,0.0121773341504335,0.813483957363742,0,0.0629358897972124,0.111402818688613,0,0
"DD14","DD14","DD14_2",0.507521160431783,4,0,0.00466360379354266,0.42667822816506,0,0.0116685685076779,0.556989599533719,0,0
"DD15","DD15","DD15_2",0.731302422247166,6,0.126870430791868,0.108062489149523,0.436376458034016,0,0.137027849671249,0.167308104052367,0,0.0243546683009775
"DD16","DD16","DD16_2",0.385596896604147,5,0.071867227871791,0.0487093365987598,0.774221073811864,0,0.0821641650108946,0.0230381967066907,0,0
"DD17","DD17","DD17_2",0.20575824064254,4,0,0.0186696947958975,0.886919885817215,0,0.0129475608691534,0.081462858517734,0,0
"DD18","DD18","DD18_2",0.710995964554257,5,0,0.0955968515853629,0.210364385951452,0.195703447773129,0.430540077841204,0.0677952368488522,0,0
"DD19","DD19","DD19_2",0.564672083688106,5,0,0.0487093365991107,0.286240049826704,0.0140070262936946,0.589789389860991,0.0125448608203889,0,0.0487093365991107
"DD20","DD20","DD20_2",0.350383666382278,5,0,0.108896814700342,0.794629996609268,0.0578137507843775,0.0143047706197122,0.0243546672863003,0,0
"DD21","DD21","DD21_2",0.526987628272155,5,0,0.656441510586027,0.132639755711681,0.0487093345695759,0.0160813954239887,0.146128003708728,0,0
"DD22","DD22","DD22_2",0.467730875706132,2,0,0.372978103671321,0.627021896328679,0,0,0,0,0
"DD23","DD23","DD23_2",0.499044392771976,4,0,0.146128003717835,0.677777350261194,0,0.136603553567205,0.0394910924537667,0,0
"DD24","DD24","DD24_2",0.571735954943652,4,0,0.00598178287895449,0.553339378695094,0,0.108659349377215,0.332019489048736,0,0
"DD25","DD25","DD25_2",0.685051289722535,6,0.0445138340929721,0.0761294671336046,0.164569260840947,0.02435466728646,0.488650405454957,0.20178236519106,0,0
"DD26","DD26","DD26_2",0.719519103127618,7,0.423665629333658,0.161859616354847,0.0251135419787018,0.0190934016924828,0.253817167481218,0.0920959758742512,0,0.0243546672848402
"DD27","DD27","DD27_2",0.59237263432998,5,0,0.0780805933532552,0.58677451832416,0.0074794519786031,0.193414966825242,0.13425046951874,0,0
"DD28","DD28","DD28_2",0.530796275460825,5,0,0.0821112500295425,0.638251396265463,0.00635268411691991,0.230640106085283,0.0426445635027914,0,0
"DD29","DD29","DD29_2",0.645887916954362,4,0,0.166876207860103,0.519745621240657,0,0.215959501758926,0.0974186691403145,0,0
"DD30","DD30","DD30_2",0.353335514600466,2,0,0.230109625817775,0.769890374182225,0,0,0,0,0
"DD31","DD31","DD31_2",0.602156032869685,3,0,0.537574694463102,0.247027531835978,0.21539777370092,0,0,0,0
"DD32","DD32","DD32_2",0.223254566542827,2,0,0.100164416440046,0.874522915442923,0.0253126681170315,0,0,0,0
"DD33","DD33","DD33_2",0.181124482574798,3,0,0.0487093353118174,0.902275121339914,0,0.0490155433482684,0,0,0
"DD34","DD34","DD34_2",0.270762367521272,4,0,0.0336957667558336,0.84509723460395,0,0.00330025514258937,0.117906743497627,0,0
"DD35","DD35","DD35_2",0.653591640308236,3,0,0,0.422200158742209,0,0.267307300909021,0.31049254034877,0,0
"DD36","DD36","DD36_2",0.685994039444741,6,0.199275458989259,0.0371359952466644,0.114093154636698,0.490894120152482,0.0764371081397651,0.0821641628351319,0,0
"DD37","DD37","DD37_2",0.785836492150567,7,0.0572187798431149,0.251158780467259,0.324995028621111,0.0939070882020692,0.132295869619189,0.0430057826278203,0,0.0974186706194379
"DD38","DD38","DD38_2",0.578065328990595,5,0,0.0094020141336381,0.567937389213726,0.0383887813896118,0.298019313120289,0.0862525021427343,0,0
"DD39","DD39","DD39_2",0.685749894828584,4,0,0.232175641510817,0.386569700482341,0,0.328885938506577,0.0523687195002644,0,0
"DD40","DD40","DD40_2",0.325562862593194,4,0,0.0330186698908055,0.812571845896387,0,0.0886727604056343,0.0657367238071734,0,0
"DD41","DD41","DD41_2",0.493462438316097,5,0.00241326882406133,0.235473393676888,0.666038848313751,0.0402081554893313,0.00485005288138811,0.0510162808145804,0,0
"DD42","DD42","DD42_2",0.551730860860567,6,1.17576165666475e-05,0.0978913064637432,0.619390094713738,0.0478694186096955,0.219192015318548,0.00739316168488888,0,0.00825224559281998
"DD43","DD43","DD43_2",0.396588104138941,6,0.00485005288157418,0.0632502727236696,0.764871390498767,0,0.0730640051103729,0.0900913921769922,0,0.00387288660862383
"DD44","DD44","DD44_2",0.209642853234717,3,0,0.0637229057314067,0.884731522721603,0,0,0.0515455715469904,0,0
"DD45","DD45","DD45_2",0.174998427659531,3,0,0.0639638449500734,0.905527138630758,0,0,0.0305090164191692,0,0
"DD46","DD46","DD46_2",0.696466916098613,6,0.229876521938823,0.00910016013885948,0.155187148968937,0.0745245037569244,0.464402008181605,0.0669096570148521,0,0
"DD47","DD47","DD47_2",0.778064776649989,6,0.262425904694637,0.12368558192166,0.178001057269467,0.0359219373095376,0.308631259883572,0.0913342589211256,0,0
"DD48","DD48","DD48_2",0.539598339479204,5,0,0.0936721184512757,0.652391418958179,0.0346909403432772,0.125083533610013,0.0941619886372555,0,0
"DD49","DD49","DD49_2",0.736042761110331,5,0,0.00944012157993736,0.296457064521543,0.201360439602009,0.245508185387146,0.247234188909365,0,0
"DD50","DD50","DD50_2",0.332025860125233,4,0,0.0487093336273395,0.79783538465571,0.109596000661514,0,0.0438592810554367,0,0
"DD51","DD51","DD51_2",0.539100057035826,6,0.0704145670548678,0.0586411539002488,0.659027356592849,0.0243546668121217,0.0925686146770726,0.0949936409628398,0,0
"DD52","DD52","DD52_2",0.508908953698047,7,0.000224407095029517,0.0247136931236126,0.679251855298167,0.121773334061356,0.00926763492137312,0.0657889215798566,0,0.0989801539206048
"DD53","DD53","DD53_2",0.494568894715572,4,0.141277948310385,0,0.68111232590916,0,0,0.142587010273658,0,0.0350227155067968
"DD54","DD54","DD54_2",0.645157303916802,5,0.148828579900329,0,0.539096702734535,0.0401597513255459,0,0.17449629878981,0,0.0974186672497803
"DD55","DD55","DD55_2",0.324748553528353,4,0.0220131140912059,0,0.812826911363341,0,0.0974186672554287,0.0677413072900237,0,0
"DD56","DD56","DD56_2",0.443237198661908,3,0.0711179970755682,0,0.709690001614713,0,0.219192001309719,0,0,0
"DD57","DD57","DD57_2",0.771700761623754,7,0.297469763532583,0.0734230267486007,0.31337814342227,0.00726880189971848,0.126855101768389,0.132895829003049,0,0.0487093336253906
"DD58","DD58","DD58_2",0.675323259302308,6,0.217989424466954,0.073064000440527,0.474292792957206,0.17235325034655,0,0.013591198161745,0,0.048709333627018
"DD59","DD59","DD59_2",0.697178363066468,5,0.470636252135339,0.0974186672498818,0.214006089646652,0.107177640335836,0.110761350632291,0,0,0
"DD60","DD60","DD60_2",0.436610828849398,4,0,0.0797163312775755,0.733457492351701,0,0.0649299835200706,0.121896192850653,0,0
"DD61","DD61","DD61_2",0.516310839251055,4,0,0.311385195637207,0.619805672363729,0,0.0243546687503953,0.0444544632486682,0,0
"DD62","DD62","DD62_2",0.417310316982857,4,0,0.121414317412843,0.747813972930332,0,0.0577077034051486,0.0730640062516773,0,0
"DD63","DD63","DD63_2",0.43629619125652,4,0.104204947530931,0.0243546687519249,0.729444396323405,0,0,0.141995987393739,0,0
"DD64","DD64","DD64_2",0.641684838131271,5,0.516917727436472,0,0.225663308517914,0.0998795907946552,0,0.152216679691741,0,0.00532269355921774
"DD65","DD65","DD65_2",0.670137832309834,6,0.514378366938041,0,0.183433793163545,0.0243546687520813,0.146128012512488,0.0883185147047178,0,0.0433866439291262
