"","kvadratkod","survey","tmean_year"
"DE00","DE00","DE00_1",7.84021008212226
"DE01","DE01","DE01_1",7.94781719551269
"DE02","DE02","DE02_1",8.07548735452428
"DE03","DE03","DE03_1",7.94811539176862
"DE04","DE04","DE04_1",7.91812986099694
"DE05","DE05","DE05_1",7.8841500634836
"DE06","DE06","DE06_1",7.93300118297529
"DE07","DE07","DE07_1",7.91696155409658
"DE08","DE08","DE08_1",7.82955686883226
"DE09","DE09","DE09_1",8.00195596218636
"DE10","DE10","DE10_1",7.87438376340915
"DE11","DE11","DE11_1",8.11798892326132
"DE12","DE12","DE12_1",8.02427189587291
"DE13","DE13","DE13_1",7.87948897748701
"DE14","DE14","DE14_1",8.10891108360917
"DE15","DE15","DE15_1",7.92952610787931
"DE16","DE16","DE16_1",7.85838354964611
"DE17","DE17","DE17_1",7.84209887938392
"DE18","DE18","DE18_1",8.03090814985157
"DE19","DE19","DE19_1",8.08971792003184
"DE20","DE20","DE20_1",7.98907349858954
"DE21","DE21","DE21_1",8.02289418087062
"DE22","DE22","DE22_1",7.88859314871598
"DE23","DE23","DE23_1",7.96243551124614
"DE24","DE24","DE24_1",8.1846821686265
"DE25","DE25","DE25_1",8.05505170635255
"DE26","DE26","DE26_1",7.91041566566212
"DE27","DE27","DE27_1",7.89445617742359
"DE28","DE28","DE28_1",8.08312243619442
"DE29","DE29","DE29_1",8.02762364136913
"DE30","DE30","DE30_1",7.99465838047739
"DE31","DE31","DE31_1",7.89509137432036
"DE32","DE32","DE32_1",7.99175084043569
"DE33","DE33","DE33_1",7.9855870436919
"DE34","DE34","DE34_1",8.17280977663924
"DE35","DE35","DE35_1",8.02160648399426
"DE36","DE36","DE36_1",8.05272068022286
"DE37","DE37","DE37_1",8.03057163058316
"DE38","DE38","DE38_1",8.03163526678119
"DE39","DE39","DE39_1",8.03845234640503
"DE40","DE40","DE40_1",8.26575348964149
"DE41","DE41","DE41_1",8.17184560716942
"DE42","DE42","DE42_1",8.04144233579733
"DE43","DE43","DE43_1",7.99630599768698
"DE44","DE44","DE44_1",8.22765196191506
"DE45","DE45","DE45_1",8.01247565633011
"DE46","DE46","DE46_1",8.03252533494659
"DE47","DE47","DE47_1",8.01188560648877
"DE48","DE48","DE48_1",7.9533116047172
"DE49","DE49","DE49_1",8.07302383120217
"DE50","DE50","DE50_1",8.35839754206559
"DE51","DE51","DE51_1",8.35440976364652
"DE52","DE52","DE52_1",8.18655425211108
"DE53","DE53","DE53_1",8.1385811289837
"DE54","DE54","DE54_1",8.30818158833284
"DE55","DE55","DE55_1",8.26131229247665
"DE56","DE56","DE56_1",8.22956477390616
"DE57","DE57","DE57_1",7.90400446432224
"DE58","DE58","DE58_1",8.0068988764711
"DE59","DE59","DE59_1",8.13617938365944
"DE65","DE65","DE65_1",8.38892327194543
"DE66","DE66","DE66_1",8.34060685065094
"DE67","DE67","DE67_1",8.14176059601781
"DE68","DE68","DE68_1",8.14548838860295
"DE69","DE69","DE69_1",8.17003853696039
"DE70","DE70","DE70_1",8.42613278106576
"DE75","DE75","DE75_1",8.28478256378877
"DE76","DE76","DE76_1",8.38647723405009
"DE77","DE77","DE77_1",8.34854980483933
"DE78","DE78","DE78_1",8.09940609411045
"DE79","DE79","DE79_1",8.2803721439099
"DE80","DE80","DE80_1",8.43887201154621
"DE83","DE83","DE83_1",8.34005921935182
"DE84","DE84","DE84_1",8.27665009850731
"DE85","DE85","DE85_1",8.28564120317443
"DE86","DE86","DE86_1",8.17938579834937
"DE87","DE87","DE87_1",8.31228342812744
"DE88","DE88","DE88_1",8.21937967895363
"DE89","DE89","DE89_1",8.33248115626772
"DE90","DE90","DE90_1",8.38422306470075
"DE91","DE91","DE91_1",8.38291984215178
"DE93","DE93","DE93_1",8.32772351785336
"DE94","DE94","DE94_1",8.34350828651542
"DE95","DE95","DE95_1",8.28202752714427
"DE96","DE96","DE96_1",8.12926320992795
"DE97","DE97","DE97_1",8.21445135365702
"DE98","DE98","DE98_1",8.29978647001426
"DE99","DE99","DE99_1",8.34389048192899
"DF00","DF00","DF00_1",8.41245538194739
"DF01","DF01","DF01_1",8.36547086485269
"DF02","DF02","DF02_1",8.38021868195272
"DF04","DF04","DF04_1",8.1910764580354
"DF05","DF05","DF05_1",8.03038611392375
"DF06","DF06","DF06_1",8.0966741289241
"DF07","DF07","DF07_1",8.16650668348374
"DF08","DF08","DF08_1",8.33884337047493
"DF09","DF09","DF09_1",8.11037691715786
"DF10","DF10","DF10_1",8.39832803491037
"DF14","DF14","DF14_1",8.28485066001586
"DF15","DF15","DF15_1",8.04970826682916
"DF16","DF16","DF16_1",8.17377889798547
"DF17","DF17","DF17_1",8.26703426103045
"DF18","DF18","DF18_1",8.29143735390525
"DF19","DF19","DF19_1",8.04452680074937
"DF20","DF20","DF20_1",8.45206624586393
"DF21","DF21","DF21_1",8.50323647344055
"DF24","DF24","DF24_1",8.39774135350446
"DF25","DF25","DF25_1",8.37560421311073
"DF26","DF26","DF26_1",8.32831516016997
"DF27","DF27","DF27_1",8.35517717777443
"DF28","DF28","DF28_1",8.37391631651786
"DF29","DF29","DF29_1",8.03927304354621
"DF30","DF30","DF30_1",8.37769606685701
"DF31","DF31","DF31_1",8.49712501309707
"DF32","DF32","DF32_1",8.52812552452087
"DF36","DF36","DF36_1",8.39445314378596
"DF37","DF37","DF37_1",8.42513288315378
"DF38","DF38","DF38_1",8.38999917457542
"DF39","DF39","DF39_1",8.13851981355008
"DF40","DF40","DF40_1",8.32531292298669
"DF41","DF41","DF41_1",8.475187166782
"DF42","DF42","DF42_1",8.52657441760616
"DF43","DF43","DF43_1",8.47431120737006
"DF47","DF47","DF47_1",8.43587655061634
"DF48","DF48","DF48_1",8.41924404242643
"DF49","DF49","DF49_1",8.32065377644695
"DF50","DF50","DF50_1",8.33670617444384
"DF51","DF51","DF51_1",8.45551643292871
"DF52","DF52","DF52_1",8.51890157635186
"DF55","DF55","DF55_1",8.46614506477637
"DF58","DF58","DF58_1",8.44251430971796
"DF59","DF59","DF59_1",8.36618145208834
"DF60","DF60","DF60_1",8.42880304322733
"DF61","DF61","DF61_1",8.43921965237103
"DF62","DF62","DF62_1",8.51460176536874
"DF65","DF65","DF65_1",8.47966508785895
"DF66","DF66","DF66_1",8.47400286771795
"DF69","DF69","DF69_1",8.44811322993685
"DF70","DF70","DF70_1",8.51190375981203
"DF71","DF71","DF71_1",8.51121252213609
"DF72","DF72","DF72_1",8.53429667550701
"DF80","DF80","DF80_1",8.56239563471073
"DF81","DF81","DF81_1",8.5496153484436
"DF90","DF90","DF90_1",8.55934890046995
"DF91","DF91","DF91_1",8.55902207811597
"DF96","DF96","DF96_1",8.46379300160194
"DF97","DF97","DF97_1",8.3859682697535
"DF98","DF98","DF98_1",8.45142695398268
"DG00","DG00","DG00_1",8.54066043045885
"DG05","DG05","DG05_1",8.56918256674183
"DG06","DG06","DG06_1",8.56038267742308
"DG07","DG07","DG07_1",8.51732583183343
"DG08","DG08","DG08_1",8.50124817296332
"DG09","DG09","DG09_1",8.44134846029499
"DG14","DG14","DG14_1",8.49154582283561
"DG15","DG15","DG15_1",8.45021655151091
"DG16","DG16","DG16_1",8.52299473190028
"DG17","DG17","DG17_1",8.4372954537051
"DG18","DG18","DG18_1",8.39225460557267
"DG19","DG19","DG19_1",8.37622549500907
"DG21","DG21","DG21_1",8.56378744193351
"DG22","DG22","DG22_1",8.57711713901532
"DG23","DG23","DG23_1",8.56777953386139
"DG24","DG24","DG24_1",8.38888850827009
"DG25","DG25","DG25_1",8.326791511496
"DG26","DG26","DG26_1",8.34723501099023
"DG27","DG27","DG27_1",8.26679082651821
"DG28","DG28","DG28_1",8.34707744888915
"DG29","DG29","DG29_1",8.43106203981135
"DG30","DG30","DG30_1",8.54510599944066
"DG31","DG31","DG31_1",8.57206627961025
"DG32","DG32","DG32_1",8.58455307727371
"DG33","DG33","DG33_1",8.4922364058833
"DG34","DG34","DG34_1",8.28063637731824
"DG35","DG35","DG35_1",8.15825878585586
"DG36","DG36","DG36_1",8.19741957763006
"DG37","DG37","DG37_1",8.23676603194102
"DG38","DG38","DG38_1",8.19269838334096
"DG39","DG39","DG39_1",8.35357664300785
"DG40","DG40","DG40_1",8.59624075240018
"DG41","DG41","DG41_1",8.4880952744297
"DG42","DG42","DG42_1",8.54706358285766
"DG43","DG43","DG43_1",8.3692815588674
"DG44","DG44","DG44_1",8.4040156128327
"DG45","DG45","DG45_1",8.23243298172789
"DG46","DG46","DG46_1",8.13289772813789
"DG47","DG47","DG47_1",8.132213932586
"DG48","DG48","DG48_1",8.16058610873334
"DG49","DG49","DG49_1",8.30805160195768
"DG50","DG50","DG50_1",8.58452548907455
"DG51","DG51","DG51_1",8.51629836357622
"DG52","DG52","DG52_1",8.27957257574472
"DG53","DG53","DG53_1",8.23619496272798
"DG54","DG54","DG54_1",8.40236769221699
"DG55","DG55","DG55_1",8.42095054273362
"DG56","DG56","DG56_1",8.27672991399873
"DG57","DG57","DG57_1",8.16393056344082
"DG58","DG58","DG58_1",8.36067186729021
"DG59","DG59","DG59_1",8.40247992414105
"DG60","DG60","DG60_1",8.56880468941267
"DG61","DG61","DG61_1",8.30980080776462
"DG62","DG62","DG62_1",8.2798331594181
"DG63","DG63","DG63_1",8.37351107002662
"DG64","DG64","DG64_1",8.417849603463
"DG65","DG65","DG65_1",8.43264400382403
"DG66","DG66","DG66_1",8.40994413493546
"DG67","DG67","DG67_1",8.33715949392207
"DG68","DG68","DG68_1",8.48335518356495
"DG69","DG69","DG69_1",8.46467688929597
"DG70","DG70","DG70_1",8.57300721165922
"DG71","DG71","DG71_1",8.36711746910669
"DG72","DG72","DG72_1",8.33673955632876
"DG73","DG73","DG73_1",8.35838543227504
"DG74","DG74","DG74_1",8.33947914541291
"DG75","DG75","DG75_1",8.33046942465191
"DG76","DG76","DG76_1",8.39824363984376
"DG77","DG77","DG77_1",8.46501412088113
"DG78","DG78","DG78_1",8.5197101329263
"DG79","DG79","DG79_1",8.53096332358318
"DG80","DG80","DG80_1",8.51538911120468
"DG81","DG81","DG81_1",8.33661536235877
"DG82","DG82","DG82_1",8.26787525642285
"DG83","DG83","DG83_1",8.24529737277464
"DG84","DG84","DG84_1",8.21051333756847
"DG85","DG85","DG85_1",8.21836056168723
"DG86","DG86","DG86_1",8.36090925927787
"DG87","DG87","DG87_1",8.48122447227808
"DG88","DG88","DG88_1",8.54319503180842
"DG89","DG89","DG89_1",8.57159582480926
"DG90","DG90","DG90_1",8.45886095695388
"DG91","DG91","DG91_1",8.21232035291739
"DG92","DG92","DG92_1",8.19153177556976
"DG93","DG93","DG93_1",8.08703068662306
"DG94","DG94","DG94_1",8.13320703412212
"DG95","DG95","DG95_1",8.2130536738282
"DG96","DG96","DG96_1",8.36522733010518
"DG97","DG97","DG97_1",8.50758173259372
"DG98","DG98","DG98_1",8.53899727755303
"DG99","DG99","DG99_1",8.55083900070725
"DH06","DH06","DH06_1",8.57089185897167
"DH07","DH07","DH07_1",8.57324315906385
"DH08","DH08","DH08_1",8.56163855022807
"DH09","DH09","DH09_1",8.45709088795323
"DH16","DH16","DH16_1",8.61075672686411
"DH17","DH17","DH17_1",8.52397707273107
"DH18","DH18","DH18_1",8.50860095014371
"DH19","DH19","DH19_1",8.48315509620615
"DH25","DH25","DH25_1",8.62648388803236
"DH26","DH26","DH26_1",8.57563763183634
"DH27","DH27","DH27_1",8.42796647994035
"DH28","DH28","DH28_1",8.40540742520863
"DH29","DH29","DH29_1",8.51720349345255
"DH36","DH36","DH36_1",8.61573211125152
"DH37","DH37","DH37_1",8.49718224485661
"DH38","DH38","DH38_1",8.57736919239302
"DH49","DH49","DH49_1",8.60156820593482
"DH57","DH57","DH57_1",8.60966061696596
"DH58","DH58","DH58_1",8.60305864116505
"DH59","DH59","DH59_1",8.62051033910628
"DH66","DH66","DH66_1",8.5015325322596
"DH67","DH67","DH67_1",8.54123672647296
"DH69","DH69","DH69_1",8.61252532133409
"DH75","DH75","DH75_1",8.5534328642571
"DH76","DH76","DH76_1",8.5105589628648
"DH77","DH77","DH77_1",8.6093196441285
"DH78","DH78","DH78_1",8.62219085505829
"DH79","DH79","DH79_1",8.62035203553236
"DH85","DH85","DH85_1",8.57762366322581
"DH86","DH86","DH86_1",8.59399955724097
"DH87","DH87","DH87_1",8.63065855310125
"DH88","DH88","DH88_1",8.62638692393611
"DH89","DH89","DH89_1",8.62594966908854
"DH95","DH95","DH95_1",8.6120891079738
"DH96","DH96","DH96_1",8.62385211065775
"DH97","DH97","DH97_1",8.62979013953174
"DH98","DH98","DH98_1",8.61900249842122
"DH99","DH99","DH99_1",8.60035068304334
"EB01","EB01","EB01_1",8.50098905050863
"EB02","EB02","EB02_1",8.51491254459219
"EB03","EB03","EB03_1",8.48551061336354
"EB04","EB04","EB04_1",8.47315973385187
"EB05","EB05","EB05_1",8.51015084400758
"EB06","EB06","EB06_1",8.51192707757292
"EB07","EB07","EB07_1",8.48676576710931
"EB08","EB08","EB08_1",8.44932929052606
"EB09","EB09","EB09_1",8.49671494769649
"EB10","EB10","EB10_1",8.48036125051257
"EB11","EB11","EB11_1",8.49182764569684
"EB12","EB12","EB12_1",8.49667817444849
"EB13","EB13","EB13_1",8.49723371063778
"EB14","EB14","EB14_1",8.52249084757928
"ED00","ED00","ED00_1",8.28580772066746
"ED01","ED01","ED01_1",8.27412368454928
"ED02","ED02","ED02_1",8.27599937927631
"ED03","ED03","ED03_1",8.40777418267395
"ED10","ED10","ED10_1",8.35812529722513
"ED11","ED11","ED11_1",8.26292740080612
"ED12","ED12","ED12_1",8.25566521308362
"ED13","ED13","ED13_1",8.33320052699231
"ED20","ED20","ED20_1",8.42103071724361
"ED21","ED21","ED21_1",8.34457895641103
"ED22","ED22","ED22_1",8.36057712715808
"ED23","ED23","ED23_1",8.44054180987581
"ED30","ED30","ED30_1",8.45079596042979
"ED31","ED31","ED31_1",8.41656130897577
"ED32","ED32","ED32_1",8.45211466221355
"ED41","ED41","ED41_1",8.47386612960484
"EE04","EE04","EE04_1",8.44860897941754
"EE05","EE05","EE05_1",8.35769219550923
"EE06","EE06","EE06_1",8.30101314334145
"EE07","EE07","EE07_1",8.30586880528938
"EE08","EE08","EE08_1",8.27666648535261
"EE09","EE09","EE09_1",8.38584823866248
"EE14","EE14","EE14_1",8.44940686723423
"EE15","EE15","EE15_1",8.32900620631662
"EE16","EE16","EE16_1",8.39720753995183
"EE17","EE17","EE17_1",8.34929762715354
"EE18","EE18","EE18_1",8.29005727053834
"EE19","EE19","EE19_1",8.3345546247766
"EE20","EE20","EE20_1",8.50184492064561
"EE24","EE24","EE24_1",8.4673935345241
"EE26","EE26","EE26_1",8.44863457607524
"EE27","EE27","EE27_1",8.34600027833681
"EE28","EE28","EE28_1",8.33551915915529
"EE29","EE29","EE29_1",8.29355566401357
"EE38","EE38","EE38_1",8.39420030458858
"EE39","EE39","EE39_1",8.39740279047037
"EE81","EE81","EE81_1",8.52993272169925
"EE90","EE90","EE90_1",8.47414474088152
"EE91","EE91","EE91_1",8.49032731879948
"EF00","EF00","EF00_1",8.54641719482173
"EF01","EF01","EF01_1",8.54303126361604
"EF02","EF02","EF02_1",8.54355336874696
"EF06","EF06","EF06_1",8.47362990082228
"EF07","EF07","EF07_1",8.43200490369759
"EF08","EF08","EF08_1",8.46102839255468
"EF09","EF09","EF09_1",8.48737867724184
"EF10","EF10","EF10_1",8.50734287480582
"EF11","EF11","EF11_1",8.51932111427149
"EF19","EF19","EF19_1",8.49755746757621
"EF20","EF20","EF20_1",8.56166904908792
"EF35","EF35","EF35_1",8.4901215112472
"EF44","EF44","EF44_1",8.53009081889938
"EF45","EF45","EF45_1",8.4314923205945
"EF53","EF53","EF53_1",8.51967675882853
"EF54","EF54","EF54_1",8.48142924795196
"EF55","EF55","EF55_1",8.45759951653652
"EF60","EF60","EF60_1",8.56721040933992
"EF61","EF61","EF61_1",8.55959280930821
"EF63","EF63","EF63_1",8.48985610816228
"EF64","EF64","EF64_1",8.49605503118755
"EF65","EF65","EF65_1",8.52508639188036
"EF66","EF66","EF66_1",8.55819859995667
"EF68","EF68","EF68_1",8.53052867689239
"EF69","EF69","EF69_1",8.53416640374355
"EF70","EF70","EF70_1",8.52474649414364
"EF71","EF71","EF71_1",8.54142667103449
"EF72","EF72","EF72_1",8.48835917279259
"EF73","EF73","EF73_1",8.42251617626673
"EF74","EF74","EF74_1",8.47353169314681
"EF75","EF75","EF75_1",8.55510243899263
"EF76","EF76","EF76_1",8.55244343441959
"EF78","EF78","EF78_1",8.53263345772831
"EF79","EF79","EF79_1",8.53640436089865
"EF80","EF80","EF80_1",8.48992537486675
"EF81","EF81","EF81_1",8.51273112295954
"EF82","EF82","EF82_1",8.50453489500112
"EF83","EF83","EF83_1",8.35814847312162
"EF84","EF84","EF84_1",8.49779688315479
"EF85","EF85","EF85_1",8.50734575986132
"EF86","EF86","EF86_1",8.51769938151068
"EF87","EF87","EF87_1",8.5195075068467
"EF90","EF90","EF90_1",8.36717080622919
"EF91","EF91","EF91_1",8.34533649362805
"EF92","EF92","EF92_1",8.33749392258541
"EF93","EF93","EF93_1",8.40243824865841
"EF94","EF94","EF94_1",8.31333769895359
"EF95","EF95","EF95_1",8.35418488569537
"EF96","EF96","EF96_1",8.49259965108899
"EF97","EF97","EF97_1",8.37058792901387
"EF98","EF98","EF98_1",8.52552530167376
"EG00","EG00","EG00_1",8.4766124056279
"EG01","EG01","EG01_1",8.20337469992943
"EG02","EG02","EG02_1",8.12640434428701
"EG03","EG03","EG03_1",8.01813178475939
"EG04","EG04","EG04_1",8.14337938173276
"EG05","EG05","EG05_1",8.2538348473667
"EG06","EG06","EG06_1",8.41399541107918
"EG07","EG07","EG07_1",8.49728445284156
"EG08","EG08","EG08_1",8.52084291264472
"EG09","EG09","EG09_1",8.54542279644733
"EG10","EG10","EG10_1",8.51420897941735
"EG11","EG11","EG11_1",8.30314316336554
"EG12","EG12","EG12_1",8.23957537318152
"EG13","EG13","EG13_1",8.13617713146488
"EG14","EG14","EG14_1",8.23658653995129
"EG15","EG15","EG15_1",8.3441379637618
"EG16","EG16","EG16_1",8.49053397346085
"EG17","EG17","EG17_1",8.51552067025433
"EG18","EG18","EG18_1",8.55087702528355
"EG19","EG19","EG19_1",8.54416224455059
"EG21","EG21","EG21_1",8.5192648599789
"EG22","EG22","EG22_1",8.45661861421605
"EG23","EG23","EG23_1",8.4449530744123
"EG24","EG24","EG24_1",8.42428022792985
"EG25","EG25","EG25_1",8.48158952610953
"EG26","EG26","EG26_1",8.52478008033669
"EG27","EG27","EG27_1",8.52802500801376
"EG30","EG30","EG30_1",8.57855504094411
"EG31","EG31","EG31_1",8.59742876814204
"EG33","EG33","EG33_1",8.59715212588516
"EG34","EG34","EG34_1",8.5859437016087
"EG35","EG35","EG35_1",8.58957255392578
"EG36","EG36","EG36_1",8.58525329949989
"EG40","EG40","EG40_1",8.56936428392942
"EG41","EG41","EG41_1",8.56769276028411
"EG42","EG42","EG42_1",8.57296734618952
"EG44","EG44","EG44_1",8.60238784048117
"EG46","EG46","EG46_1",8.59016272086612
"EG67","EG67","EG67_1",8.57636597842497
"EG72","EG72","EG72_1",8.59456679061085
"EG73","EG73","EG73_1",8.5941988087681
"EG74","EG74","EG74_1",8.58929051960706
"EG76","EG76","EG76_1",8.55567447327099
"EG77","EG77","EG77_1",8.5709608356869
"EG78","EG78","EG78_1",8.56513158841513
"EG79","EG79","EG79_1",8.52787276134267
"EG83","EG83","EG83_1",8.59051556941111
"EG84","EG84","EG84_1",8.57032728364879
"EG85","EG85","EG85_1",8.54120734983182
"EG86","EG86","EG86_1",8.48652590828134
"EG87","EG87","EG87_1",8.54549140300596
"EG88","EG88","EG88_1",8.54346333757158
"EG89","EG89","EG89_1",8.49440883073553
"EG93","EG93","EG93_1",8.57775300632376
"EG94","EG94","EG94_1",8.55282553934031
"EG95","EG95","EG95_1",8.49049537556134
"EG96","EG96","EG96_1",8.47612359293612
"EG97","EG97","EG97_1",8.3848500611381
"EG98","EG98","EG98_1",8.3548978314898
"EG99","EG99","EG99_1",8.42086073088314
"EH05","EH05","EH05_1",8.62752163375044
"EH06","EH06","EH06_1",8.64061457562163
"EH07","EH07","EH07_1",8.63074580896786
"EH08","EH08","EH08_1",8.60338755323001
"EH09","EH09","EH09_1",8.53375875124803
"EH13","EH13","EH13_1",8.64083173910995
"EH14","EH14","EH14_1",8.62033221559441
"EH15","EH15","EH15_1",8.59900882973875
"EH16","EH16","EH16_1",8.63531308709293
"EH17","EH17","EH17_1",8.62866893890965
"EH18","EH18","EH18_1",8.63069047207072
"EH19","EH19","EH19_1",8.60681499137866
"EH23","EH23","EH23_1",8.63418814622571
"EH24","EH24","EH24_1",8.61702327158735
"EH25","EH25","EH25_1",8.58956751222091
"EH26","EH26","EH26_1",8.58269694084002
"EH27","EH27","EH27_1",8.57029967643955
"EH28","EH28","EH28_1",8.57695698319588
"EH36","EH36","EH36_1",8.62590053316025
"EH37","EH37","EH37_1",8.59284957873997
"EH38","EH38","EH38_1",8.57561041834759
"EH39","EH39","EH39_1",8.57671994114483
"EH49","EH49","EH49_1",8.61194129622118
"EH54","EH54","EH54_1",8.64716516169614
"EH55","EH55","EH55_1",8.64460434591193
"EH56","EH56","EH56_1",8.64107773057087
"EH57","EH57","EH57_1",8.63707238664326
"EH63","EH63","EH63_1",8.63844384569462
"EH64","EH64","EH64_1",8.64669552019705
"EH65","EH65","EH65_1",8.63690923844905
"EH66","EH66","EH66_1",8.62370498975297
"EH67","EH67","EH67_1",8.61038950722982
"EH68","EH68","EH68_1",8.62962582922741
"EH73","EH73","EH73_1",8.63747806726585
"EH74","EH74","EH74_1",8.64456150582299
"EH75","EH75","EH75_1",8.62915385073191
"EH76","EH76","EH76_1",8.60613478258007
"EH77","EH77","EH77_1",8.60727709183286
"EH78","EH78","EH78_1",8.61996596612289
"EH83","EH83","EH83_1",8.65046146301661
"EH84","EH84","EH84_1",8.63761487004053
"EH85","EH85","EH85_1",8.62082203967414
"EH86","EH86","EH86_1",8.59083382677419
"EH87","EH87","EH87_1",8.56620550050989
"EH88","EH88","EH88_1",8.6012535605533
"EH92","EH92","EH92_1",8.65002666687529
"EH93","EH93","EH93_1",8.6496015825902
"EH94","EH94","EH94_1",8.61998189920897
"EH95","EH95","EH95_1",8.5923925959462
"EH96","EH96","EH96_1",8.57196038696964
"EH97","EH97","EH97_1",8.56677622701938
"EH98","EH98","EH98_1",8.59122039732551
"FE00","FE00","FE00_1",8.48314246616003
"FE10","FE10","FE10_1",8.42819184685903
"FE20","FE20","FE20_1",8.42847323150117
"FE30","FE30","FE30_1",8.4254476434916
"FE40","FE40","FE40_1",8.40552854176112
"FE41","FE41","FE41_1",8.42161135477554
"FE50","FE50","FE50_1",8.36684571010172
"FE51","FE51","FE51_1",8.36417087691045
"FE60","FE60","FE60_1",8.35499845704789
"FE61","FE61","FE61_1",8.35228697923273
"FE62","FE62","FE62_1",8.32361519359864
"FE70","FE70","FE70_1",8.32376172982395
"FE71","FE71","FE71_1",8.30419087856604
"FE72","FE72","FE72_1",8.30242000442398
"FE73","FE73","FE73_1",8.31923413056931
"FE80","FE80","FE80_1",8.28464630456772
"FE81","FE81","FE81_1",8.30589484428453
"FE82","FE82","FE82_1",8.27136654378489
"FE83","FE83","FE83_1",8.22615743654809
"FE90","FE90","FE90_1",8.2601676059059
"FE91","FE91","FE91_1",8.28195890346835
"FE92","FE92","FE92_1",8.17274494683934
"FE93","FE93","FE93_1",8.22506198277525
"FE94","FE94","FE94_1",8.24219922823928
"FF00","FF00","FF00_1",8.36111475137419
"FF01","FF01","FF01_1",8.2840605818608
"FF02","FF02","FF02_1",8.33295403113127
"FF03","FF03","FF03_1",8.22847604608331
"FF04","FF04","FF04_1",8.36240298227073
"FF05","FF05","FF05_1",8.45076340729496
"FF06","FF06","FF06_1",8.44931098790484
"FF07","FF07","FF07_1",8.34936509327171
"FF08","FF08","FF08_1",8.35581961764657
"FF10","FF10","FF10_1",8.30503560233097
"FF11","FF11","FF11_1",8.30922109972732
"FF12","FF12","FF12_1",8.31654066153009
"FF13","FF13","FF13_1",8.21189662414998
"FF14","FF14","FF14_1",8.41105028740747
"FF15","FF15","FF15_1",8.44053987672868
"FF16","FF16","FF16_1",8.50421142892885
"FF17","FF17","FF17_1",8.39015873732536
"FF18","FF18","FF18_1",8.35683459125131
"FF19","FF19","FF19_1",8.46826365896285
"FF20","FF20","FF20_1",8.27521529725541
"FF21","FF21","FF21_1",8.28078457030492
"FF22","FF22","FF22_1",8.30445705921233
"FF23","FF23","FF23_1",8.20071542747981
"FF24","FF24","FF24_1",8.36422566309281
"FF25","FF25","FF25_1",8.4441579647952
"FF26","FF26","FF26_1",8.47297806675008
"FF27","FF27","FF27_1",8.27378803062968
"FF28","FF28","FF28_1",8.36731329151767
"FF29","FF29","FF29_1",8.37491919188831
"FF30","FF30","FF30_1",8.24543665293011
"FF31","FF31","FF31_1",8.23481380146018
"FF32","FF32","FF32_1",8.25680660909895
"FF33","FF33","FF33_1",8.10938658753585
"FF34","FF34","FF34_1",8.2886858338862
"FF35","FF35","FF35_1",8.37198171802899
"FF36","FF36","FF36_1",8.35056412452323
"FF37","FF37","FF37_1",8.42251709270598
"FF38","FF38","FF38_1",8.28773105363157
"FF39","FF39","FF39_1",8.35049131582933
"FF40","FF40","FF40_1",8.26372951150884
"FF41","FF41","FF41_1",8.14701765590577
"FF42","FF42","FF42_1",8.20627206905387
"FF43","FF43","FF43_1",8.15982292186205
"FF44","FF44","FF44_1",8.25612230671283
"FF45","FF45","FF45_1",8.32614298559216
"FF46","FF46","FF46_1",8.38936814141326
"FF47","FF47","FF47_1",8.38920467618047
"FF48","FF48","FF48_1",8.37616072102882
"FF49","FF49","FF49_1",8.41103433190591
"FF50","FF50","FF50_1",8.17563714784455
"FF51","FF51","FF51_1",7.9991867606399
"FF52","FF52","FF52_1",8.03687299191938
"FF53","FF53","FF53_1",8.16389211473898
"FF54","FF54","FF54_1",8.26841041926216
"FF55","FF55","FF55_1",8.33273103607377
"FF56","FF56","FF56_1",8.37196493248067
"FF57","FF57","FF57_1",8.38766975612522
"FF60","FF60","FF60_1",8.16239168443266
"FF61","FF61","FF61_1",7.98289195829113
"FF62","FF62","FF62_1",8.00082188271319
"FF63","FF63","FF63_1",8.089628206158
"FF64","FF64","FF64_1",8.22063225205402
"FF65","FF65","FF65_1",8.28144320907072
"FF66","FF66","FF66_1",8.24101569823286
"FF67","FF67","FF67_1",8.25060528607244
"FF68","FF68","FF68_1",8.37197824015925
"FF69","FF69","FF69_1",8.3522395948538
"FF70","FF70","FF70_1",8.17786341383245
"FF71","FF71","FF71_1",8.08747675808093
"FF72","FF72","FF72_1",8.16838861690729
"FF73","FF73","FF73_1",8.21619603782746
"FF74","FF74","FF74_1",8.32550489060361
"FF75","FF75","FF75_1",8.3435051289703
"FF76","FF76","FF76_1",8.3051053152786
"FF77","FF77","FF77_1",8.27965818437912
"FF78","FF78","FF78_1",8.29036576887667
"FF79","FF79","FF79_1",8.33271917072789
"FF80","FF80","FF80_1",8.19671199166647
"FF81","FF81","FF81_1",8.14661484175967
"FF82","FF82","FF82_1",8.17183632235774
"FF83","FF83","FF83_1",8.13703060317549
"FF84","FF84","FF84_1",8.27538404464924
"FF85","FF85","FF85_1",8.34095299719967
"FF86","FF86","FF86_1",8.33041068940851
"FF87","FF87","FF87_1",8.31980755787663
"FF88","FF88","FF88_1",8.29533955353013
"FF89","FF89","FF89_1",8.29345805000752
"FF90","FF90","FF90_1",8.27794877248706
"FF91","FF91","FF91_1",8.24915077917663
"FF92","FF92","FF92_1",8.15594588440874
"FF93","FF93","FF93_1",8.07795055900506
