"","kvadratkod","survey","prec_breeding"
"DE54","DE54","DE54_1",108.992564065564
"DE55","DE55","DE55_1",113.106575505735
"DE56","DE56","DE56_1",117.58440258218
"DE57","DE57","DE57_1",128.202123083951
"DE58","DE58","DE58_1",117.423632110816
"DE59","DE59","DE59_1",115.960989788451
"DE65","DE65","DE65_1",114.665971447885
"DE66","DE66","DE66_1",114.981473654218
"DE67","DE67","DE67_1",118.694305733048
"DE68","DE68","DE68_1",114.789967555567
"DE69","DE69","DE69_1",119.804931676176
"DE70","DE70","DE70_1",109.920884954706
"DE75","DE75","DE75_1",119.805674546885
"DE76","DE76","DE76_1",112.758161338819
"DE77","DE77","DE77_1",115.266221290689
"DE78","DE78","DE78_1",124.053814458621
"DE79","DE79","DE79_1",113.778416492519
"DE80","DE80","DE80_1",109.255593029885
"DE83","DE83","DE83_1",119.482137095946
"DE84","DE84","DE84_1",119.169963333873
"DE85","DE85","DE85_1",119.933377903268
"DE86","DE86","DE86_1",123.390577125119
"DE87","DE87","DE87_1",118.405222876792
"DE88","DE88","DE88_1",117.62969195582
"DE89","DE89","DE89_1",115.345543215552
"DE90","DE90","DE90_1",109.946066372806
"DE91","DE91","DE91_1",110.021564954111
"DE93","DE93","DE93_1",115.077356283019
"DE94","DE94","DE94_1",110.962679189149
"DE95","DE95","DE95_1",116.342568706493
"DE96","DE96","DE96_1",118.87572912787
"DE97","DE97","DE97_1",117.212814805388
"DE98","DE98","DE98_1",115.374555142883
"DE99","DE99","DE99_1",116.658494470561
"DF00","DF00","DF00_1",127.179150506775
"DF01","DF01","DF01_1",128.792594002051
"DF02","DF02","DF02_1",127.891085745065
"DF04","DF04","DF04_1",136.06131363007
"DF05","DF05","DF05_1",133.535616818205
"DF06","DF06","DF06_1",129.118784577828
"DF07","DF07","DF07_1",124.996086036113
"DF08","DF08","DF08_1",122.194114368132
"DF09","DF09","DF09_1",133.622432072675
"DF10","DF10","DF10_1",121.799954825011
"DF14","DF14","DF14_1",128.371816667119
"DF15","DF15","DF15_1",129.980962361533
"DF16","DF16","DF16_1",121.198117830468
"DF17","DF17","DF17_1",117.520540461508
"DF18","DF18","DF18_1",127.647087332839
"DF19","DF19","DF19_1",133.698898483047
"DF20","DF20","DF20_1",118.093643511859
"DF21","DF21","DF21_1",116.241163139041
"DF24","DF24","DF24_1",121.518792215005
"DF25","DF25","DF25_1",115.180263748301
"DF26","DF26","DF26_1",118.050923781305
"DF27","DF27","DF27_1",115.823621874978
"DF28","DF28","DF28_1",120.891674998763
"DF29","DF29","DF29_1",130.474830054911
"DF30","DF30","DF30_1",119.547219442094
"DF31","DF31","DF31_1",114.351341070515
"DF32","DF32","DF32_1",113.25
"DF36","DF36","DF36_1",117.45368155385
"DF37","DF37","DF37_1",116.272591202727
"DF38","DF38","DF38_1",119.445766711086
"DF39","DF39","DF39_1",122.924381992629
"DF40","DF40","DF40_1",118.729393248302
"DF41","DF41","DF41_1",112.191872762899
"DF42","DF42","DF42_1",112.923740477159
"DF43","DF43","DF43_1",117.446421373775
"DF47","DF47","DF47_1",116.008199808823
"DF48","DF48","DF48_1",115.919903002014
"DF49","DF49","DF49_1",115.953329461194
"DF50","DF50","DF50_1",116.012653917716
"DF51","DF51","DF51_1",110.776596916824
"DF52","DF52","DF52_1",112.004720370878
"DF55","DF55","DF55_1",112.499321647409
"DF58","DF58","DF58_1",112.890117707329
"DF59","DF59","DF59_1",113.997002033165
"DF60","DF60","DF60_1",113.365607419457
"DF61","DF61","DF61_1",112.293390736947
"DF62","DF62","DF62_1",109.95409701091
"DF65","DF65","DF65_1",111.363362254153
"DF66","DF66","DF66_1",110.526768606744
"DF69","DF69","DF69_1",111.601829399904
"DF70","DF70","DF70_1",111.338682221343
"DF71","DF71","DF71_1",109.541828980602
"DF72","DF72","DF72_1",109.29544943041
"DF80","DF80","DF80_1",111.544143990594
"DF81","DF81","DF81_1",110.569958944318
"DF90","DF90","DF90_1",111.812540080143
"DF91","DF91","DF91_1",110.785405744106
"DF96","DF96","DF96_1",107.863730187971
"DF97","DF97","DF97_1",110.056208468119
"DF98","DF98","DF98_1",104.746137393334
"DG00","DG00","DG00_1",129.177700248459
"DG05","DG05","DG05_1",126.630968873823
"DG06","DG06","DG06_1",126.443273558441
"DG07","DG07","DG07_1",126.854492688846
"DG08","DG08","DG08_1",126.566826954682
"DG09","DG09","DG09_1",128.059586884711
"DG14","DG14","DG14_1",129.484545656358
"DG15","DG15","DG15_1",127.705071421073
"DG16","DG16","DG16_1",123.163905816532
"DG17","DG17","DG17_1",126.716380352986
"DG18","DG18","DG18_1",125.281796888244
"DG19","DG19","DG19_1",125.842620298041
"DG21","DG21","DG21_1",127.014440383335
"DG22","DG22","DG22_1",124.961956261437
"DG23","DG23","DG23_1",123.350618072259
"DG24","DG24","DG24_1",129.547712717281
"DG25","DG25","DG25_1",126.10445573045
"DG26","DG26","DG26_1",125.977292751763
"DG27","DG27","DG27_1",127.604429321515
"DG28","DG28","DG28_1",119.984716530966
"DG29","DG29","DG29_1",116.30781137959
"DG30","DG30","DG30_1",127.779020164745
"DG31","DG31","DG31_1",123.667003955001
"DG32","DG32","DG32_1",122.044182882711
"DG33","DG33","DG33_1",124.827571079334
"DG34","DG34","DG34_1",128.8618880402
"DG35","DG35","DG35_1",129.056957772329
"DG36","DG36","DG36_1",122.791917081444
"DG37","DG37","DG37_1",120.291309282124
"DG38","DG38","DG38_1",122.163472867143
"DG39","DG39","DG39_1",117.396547463407
"DG40","DG40","DG40_1",123.191127539174
"DG41","DG41","DG41_1",126.37299134954
"DG42","DG42","DG42_1",121.845335401545
"DG43","DG43","DG43_1",126.88642540836
"DG44","DG44","DG44_1",119.390821665023
"DG45","DG45","DG45_1",121.398570764214
"DG46","DG46","DG46_1",122.380802828048
"DG47","DG47","DG47_1",123.600100012291
"DG48","DG48","DG48_1",117.915942586906
"DG49","DG49","DG49_1",114.635122962838
"DG50","DG50","DG50_1",121.139867901032
"DG51","DG51","DG51_1",120.526484387389
"DG52","DG52","DG52_1",130.870866100929
"DG53","DG53","DG53_1",121.838834384853
"DG54","DG54","DG54_1",115.228004732498
"DG55","DG55","DG55_1",114.279075761196
"DG56","DG56","DG56_1",117.84901310438
"DG57","DG57","DG57_1",119.256400533386
"DG58","DG58","DG58_1",108.440314926737
"DG59","DG59","DG59_1",112.437252930515
"DG60","DG60","DG60_1",121.815895888655
"DG61","DG61","DG61_1",129.84346516178
"DG62","DG62","DG62_1",118.326396017979
"DG63","DG63","DG63_1",113.778430008765
"DG64","DG64","DG64_1",116.196575119626
"DG65","DG65","DG65_1",116.685359197351
"DG66","DG66","DG66_1",115.067068843248
"DG67","DG67","DG67_1",114.935216674127
"DG68","DG68","DG68_1",109.804698483197
"DG69","DG69","DG69_1",113.334397814567
"DG70","DG70","DG70_1",118.996052626777
"DG71","DG71","DG71_1",122.672770914174
"DG72","DG72","DG72_1",116.825080857003
"DG73","DG73","DG73_1",117.48798005514
"DG74","DG74","DG74_1",120.134301529085
"DG75","DG75","DG75_1",120.308022261232
"DG76","DG76","DG76_1",116.226560262251
"DG77","DG77","DG77_1",112.596957888496
"DG78","DG78","DG78_1",112.427290709161
"DG79","DG79","DG79_1",112.235059722212
"DG80","DG80","DG80_1",121.354989409118
"DG81","DG81","DG81_1",122.868587672779
"DG82","DG82","DG82_1",119.994691173912
"DG83","DG83","DG83_1",121.846417343279
"DG84","DG84","DG84_1",122.954915931711
"DG85","DG85","DG85_1",120.829847499925
"DG86","DG86","DG86_1",115.532022578697
"DG87","DG87","DG87_1",113.521187704497
"DG88","DG88","DG88_1",112.824399756141
"DG89","DG89","DG89_1",112.659233560612
"DG90","DG90","DG90_1",121.761018524568
"DG91","DG91","DG91_1",125.003097138471
"DG92","DG92","DG92_1",121.86530107101
"DG93","DG93","DG93_1",124.87697382823
"DG94","DG94","DG94_1",119.49648558748
"DG95","DG95","DG95_1",116.233838707925
"DG96","DG96","DG96_1",113.817727816477
"DG97","DG97","DG97_1",112.960179358842
"DG98","DG98","DG98_1",114.063165543776
"DG99","DG99","DG99_1",114.069832838969
"DH06","DH06","DH06_1",137.063273897282
"DH07","DH07","DH07_1",132.622514164897
"DH08","DH08","DH08_1",134.077706865861
"DH09","DH09","DH09_1",138.727328099519
"DH16","DH16","DH16_1",132.813451616598
"DH17","DH17","DH17_1",134.592056499432
"DH18","DH18","DH18_1",133.226891444156
"DH19","DH19","DH19_1",128.474229049082
"DH25","DH25","DH25_1",130.959332439884
"DH26","DH26","DH26_1",133.159424486318
"DH27","DH27","DH27_1",136.963709778797
"DH28","DH28","DH28_1",131.961418960397
"DH29","DH29","DH29_1",124.703794361715
"DH36","DH36","DH36_1",127.12919603866
"DH37","DH37","DH37_1",126.587439248459
"DH38","DH38","DH38_1",117.657679023607
"DH49","DH49","DH49_1",123.868916825354
"DH57","DH57","DH57_1",121.39974265072
"DH58","DH58","DH58_1",121.893709218883
"DH59","DH59","DH59_1",119.475336560359
"DH66","DH66","DH66_1",128.67203092632
"DH67","DH67","DH67_1",123.553358510853
"DH69","DH69","DH69_1",118.93689237047
"DH75","DH75","DH75_1",125.64465335699
"DH76","DH76","DH76_1",121.868012069301
"DH77","DH77","DH77_1",114.4758762135
"DH78","DH78","DH78_1",116.637247860763
"DH79","DH79","DH79_1",117.959154533559
"DH85","DH85","DH85_1",120.695266741704
"DH86","DH86","DH86_1",115.572503770775
"DH87","DH87","DH87_1",114.384016431123
"DH88","DH88","DH88_1",116.194749307865
"DH89","DH89","DH89_1",115.998455056262
"DH95","DH95","DH95_1",117.817783424018
"DH96","DH96","DH96_1",115.908024574413
"DH97","DH97","DH97_1",115.313831736766
"DH98","DH98","DH98_1",116.048458157498
"DH99","DH99","DH99_1",115.990478680462
"EB01","EB01","EB01_1",116.635434748128
"EB02","EB02","EB02_1",116.263733921338
"EB03","EB03","EB03_1",117.524055338505
"EB04","EB04","EB04_1",117.13109504488
"EB05","EB05","EB05_1",116.046435141584
"EB06","EB06","EB06_1",116.139162376901
"EB07","EB07","EB07_1",117.307103831069
"EB08","EB08","EB08_1",117.726590384908
"EB09","EB09","EB09_1",115.563452358992
"EB10","EB10","EB10_1",116.209684702032
"EB11","EB11","EB11_1",115.281009929499
"EB12","EB12","EB12_1",116.635192684948
"EB13","EB13","EB13_1",115.058732960502
"EB14","EB14","EB14_1",115.591652860342
"ED00","ED00","ED00_1",121.318842601263
"ED01","ED01","ED01_1",118.287842865572
"ED02","ED02","ED02_1",117.553151927357
"ED03","ED03","ED03_1",114.254321641898
"ED10","ED10","ED10_1",118.368251559158
"ED11","ED11","ED11_1",122.319051430429
"ED12","ED12","ED12_1",121.75011108402
"ED13","ED13","ED13_1",118.914647723301
"ED20","ED20","ED20_1",114.860998183195
"ED21","ED21","ED21_1",119.737636063694
"ED22","ED22","ED22_1",116.404851687852
"ED23","ED23","ED23_1",113.144227509433
"ED30","ED30","ED30_1",116.443038162723
"ED31","ED31","ED31_1",119.02389229207
"ED32","ED32","ED32_1",115.02724514571
"ED41","ED41","ED41_1",118.003366644434
"EE04","EE04","EE04_1",114.047589340177
"EE05","EE05","EE05_1",117.290421586455
"EE06","EE06","EE06_1",117.048271680422
"EE07","EE07","EE07_1",112.634114832373
"EE08","EE08","EE08_1",117.926519384357
"EE09","EE09","EE09_1",113.429428889639
"EE14","EE14","EE14_1",111.735088650784
"EE15","EE15","EE15_1",116.277946689782
"EE16","EE16","EE16_1",112.453571182597
"EE17","EE17","EE17_1",117.073553068115
"EE18","EE18","EE18_1",117.441412097416
"EE19","EE19","EE19_1",117.472447810979
"EE20","EE20","EE20_1",104.912258131092
"EE24","EE24","EE24_1",111.062369755336
"EE26","EE26","EE26_1",114.088904625279
"EE27","EE27","EE27_1",118.613598708411
"EE28","EE28","EE28_1",117.719826667343
"EE29","EE29","EE29_1",120.272977870587
"EE38","EE38","EE38_1",116.932381688631
"EE39","EE39","EE39_1",114.845806438229
"EE81","EE81","EE81_1",112.661614350044
"EE90","EE90","EE90_1",116.31299822237
"EE91","EE91","EE91_1",114.739872672194
"EF00","EF00","EF00_1",112.242966648714
"EF01","EF01","EF01_1",110.891637917932
"EF02","EF02","EF02_1",109.065414460496
"EF06","EF06","EF06_1",105.699164443572
"EF07","EF07","EF07_1",104.603795427849
"EF08","EF08","EF08_1",103.904048653217
"EF09","EF09","EF09_1",104.384645279343
"EF10","EF10","EF10_1",113.501238973337
"EF11","EF11","EF11_1",110.998320302928
"EF19","EF19","EF19_1",104.019125592312
"EF20","EF20","EF20_1",109.747706295503
"EF35","EF35","EF35_1",108.388527972525
"EF44","EF44","EF44_1",107.783887113347
"EF45","EF45","EF45_1",110.162067087829
"EF53","EF53","EF53_1",109.585814388138
"EF54","EF54","EF54_1",110.403437599701
"EF55","EF55","EF55_1",107.528711898778
"EF60","EF60","EF60_1",108.363803695885
"EF61","EF61","EF61_1",107.582772443418
"EF63","EF63","EF63_1",110.17996030776
"EF64","EF64","EF64_1",107.404427595494
"EF65","EF65","EF65_1",103.895091550868
"EF66","EF66","EF66_1",104.602856121339
"EF68","EF68","EF68_1",108.876944644398
"EF69","EF69","EF69_1",108.254558624577
"EF70","EF70","EF70_1",109.687051252478
"EF71","EF71","EF71_1",107.387373415237
"EF72","EF72","EF72_1",111.381588417868
"EF73","EF73","EF73_1",111.690489949588
"EF74","EF74","EF74_1",107.469859772251
"EF75","EF75","EF75_1",104.441405320637
"EF76","EF76","EF76_1",105.955608258713
"EF78","EF78","EF78_1",108.712509563174
"EF79","EF79","EF79_1",107.788104733931
"EF80","EF80","EF80_1",109.503996360777
"EF81","EF81","EF81_1",107.483597342204
"EF82","EF82","EF82_1",107.8245156772
"EF83","EF83","EF83_1",112.793841331864
"EF84","EF84","EF84_1",104.262962799466
"EF85","EF85","EF85_1",107.886640466165
"EF86","EF86","EF86_1",108.649690684389
"EF87","EF87","EF87_1",109.264759086608
"EF90","EF90","EF90_1",112.668153996963
"EF91","EF91","EF91_1",114.896956559766
"EF92","EF92","EF92_1",114.106220301154
"EF93","EF93","EF93_1",109.220215143542
"EF94","EF94","EF94_1",115.876699988821
"EF95","EF95","EF95_1",112.057368142656
"EF96","EF96","EF96_1",108.682357441303
"EF97","EF97","EF97_1",118.129480590223
"EF98","EF98","EF98_1",108.831228693152
"EG00","EG00","EG00_1",117.784745103331
"EG01","EG01","EG01_1",122.99985951558
"EG02","EG02","EG02_1",121.956391298182
"EG03","EG03","EG03_1",122.76133070664
"EG04","EG04","EG04_1",115.61148559801
"EG05","EG05","EG05_1",113.910478789863
"EG06","EG06","EG06_1",112.138910648036
"EG07","EG07","EG07_1",114.259083841917
"EG08","EG08","EG08_1",114.764275652212
"EG09","EG09","EG09_1",113.133759921571
"EG10","EG10","EG10_1",116.817923881955
"EG11","EG11","EG11_1",119.08565331597
"EG12","EG12","EG12_1",116.62141226986
"EG13","EG13","EG13_1",117.628731345891
"EG14","EG14","EG14_1",113.132234126793
"EG15","EG15","EG15_1",111.72205550528
"EG16","EG16","EG16_1",110.292821654534
"EG17","EG17","EG17_1",113.544779385299
"EG18","EG18","EG18_1",112.013290195435
"EG19","EG19","EG19_1",113.702421192724
"EG21","EG21","EG21_1",110.58023177699
"EG22","EG22","EG22_1",110.81051368809
"EG23","EG23","EG23_1",109.84245678767
"EG24","EG24","EG24_1",111.390745427766
"EG25","EG25","EG25_1",109.374635987835
"EG26","EG26","EG26_1",112.868095359513
"EG27","EG27","EG27_1",112.597909004798
"EG30","EG30","EG30_1",114.874204468412
"EG31","EG31","EG31_1",112.837086140854
"EG33","EG33","EG33_1",106.910683418105
"EG34","EG34","EG34_1",108.764212899476
"EG35","EG35","EG35_1",110.488855984723
"EG36","EG36","EG36_1",110.140350873132
"EG40","EG40","EG40_1",114.131140777042
"EG41","EG41","EG41_1",114.004271639973
"EG42","EG42","EG42_1",112.832671380628
"EG44","EG44","EG44_1",110.818156202859
"EG46","EG46","EG46_1",110.229715128024
"EG67","EG67","EG67_1",108.815494829797
"EG72","EG72","EG72_1",110.866448389311
"EG73","EG73","EG73_1",109.959850745448
"EG74","EG74","EG74_1",109.649902492359
"EG76","EG76","EG76_1",109.692582227792
"EG77","EG77","EG77_1",107.943208114046
"EG78","EG78","EG78_1",108.223574219006
"EG79","EG79","EG79_1",111.003057623529
"EG83","EG83","EG83_1",109.40949720085
"EG84","EG84","EG84_1",109.386641826348
"EG85","EG85","EG85_1",110.841276186119
"EG86","EG86","EG86_1",110.774391376798
"EG87","EG87","EG87_1",107.57089805616
"EG88","EG88","EG88_1",107.945226907967
"EG89","EG89","EG89_1",110.647808021302
"EG93","EG93","EG93_1",108.620974847084
"EG94","EG94","EG94_1",109.876910614506
"EG95","EG95","EG95_1",111.045502909525
"EG96","EG96","EG96_1",108.956591412669
"EG97","EG97","EG97_1",114.029767058947
"EG98","EG98","EG98_1",113.039104006401
"EG99","EG99","EG99_1",110.293061990908
"EH05","EH05","EH05_1",116.952811063314
"EH06","EH06","EH06_1",114.973904662435
"EH07","EH07","EH07_1",114.711461039844
"EH08","EH08","EH08_1",115.973810722902
"EH09","EH09","EH09_1",118.97473415967
"EH13","EH13","EH13_1",119.917780222063
"EH14","EH14","EH14_1",119.227634268475
"EH15","EH15","EH15_1",117.984584085947
"EH16","EH16","EH16_1",113.554000049359
"EH17","EH17","EH17_1",113.536067207528
"EH18","EH18","EH18_1",113.118793035128
"EH19","EH19","EH19_1",112.283606330394
"EH23","EH23","EH23_1",119.524234455417
"EH24","EH24","EH24_1",117.717399331007
"EH25","EH25","EH25_1",116.454056565598
"EH26","EH26","EH26_1",116.598634389801
"EH27","EH27","EH27_1",117.178489439801
"EH28","EH28","EH28_1",115.227366412122
"EH36","EH36","EH36_1",112.270817573856
"EH37","EH37","EH37_1",112.517749939668
"EH38","EH38","EH38_1",113.935361153088
"EH39","EH39","EH39_1",114.411507093285
"EH49","EH49","EH49_1",110.830109509308
"EH54","EH54","EH54_1",113.548928655219
"EH55","EH55","EH55_1",113.275903808864
"EH56","EH56","EH56_1",112.779315814567
"EH57","EH57","EH57_1",112.034198076421
"EH63","EH63","EH63_1",115.077553662511
"EH64","EH64","EH64_1",113.843334480733
"EH65","EH65","EH65_1",113.086468603448
"EH66","EH66","EH66_1",113.837449161048
"EH67","EH67","EH67_1",113.166968339238
"EH68","EH68","EH68_1",111.111701436907
"EH73","EH73","EH73_1",115.279722302757
"EH74","EH74","EH74_1",113.941988219816
"EH75","EH75","EH75_1",113.206351463472
"EH76","EH76","EH76_1",113.85206596968
"EH77","EH77","EH77_1",112.170657062137
"EH78","EH78","EH78_1",111.026786840044
"EH83","EH83","EH83_1",114.49542035645
"EH84","EH84","EH84_1",113.958915926618
"EH85","EH85","EH85_1",113.861616942202
"EH86","EH86","EH86_1",114.222557727141
"EH87","EH87","EH87_1",114.036314810086
"EH88","EH88","EH88_1",111.534668473525
"EH92","EH92","EH92_1",115.185477197166
"EH93","EH93","EH93_1",115.101300919117
"EH94","EH94","EH94_1",115.297016514321
"EH95","EH95","EH95_1",115.172049095972
"EH96","EH96","EH96_1",115.008401281016
"EH97","EH97","EH97_1",113.433571031122
"EH98","EH98","EH98_1",111.574852565559
"FD01","FD01","FD01_1",139.481172572528
"FD02","FD02","FD02_1",136.567956931786
"FD03","FD03","FD03_1",132.008885479026
"FE00","FE00","FE00_1",114.495455301588
"FE10","FE10","FE10_1",116.605865627056
"FE20","FE20","FE20_1",113.183421390028
"FE30","FE30","FE30_1",112.156911163957
"FE36","FE36","FE36_1",126.857343435287
"FE40","FE40","FE40_1",115.69127023052
"FE41","FE41","FE41_1",115.979367973668
"FE50","FE50","FE50_1",120.09272047864
"FE51","FE51","FE51_1",119.605271674915
"FE60","FE60","FE60_1",118.449107622608
"FE61","FE61","FE61_1",118.670204915103
"FE62","FE62","FE62_1",118.995017766826
"FE70","FE70","FE70_1",118.712419962579
"FE71","FE71","FE71_1",120.454374100932
"FE72","FE72","FE72_1",120.116758970478
"FE73","FE73","FE73_1",120.760996027466
"FE80","FE80","FE80_1",119.614579116251
"FE81","FE81","FE81_1",117.761914442599
"FE82","FE82","FE82_1",122.005922783836
"FE83","FE83","FE83_1",123.757962455811
"FE90","FE90","FE90_1",121.015222018134
"FE91","FE91","FE91_1",120.689830165925
"FE92","FE92","FE92_1",126.262703767249
"FE93","FE93","FE93_1",121.410508474109
"FE94","FE94","FE94_1",123.188807314444
"FF00","FF00","FF00_1",109.895824817962
"FF01","FF01","FF01_1",112.629983107938
"FF02","FF02","FF02_1",108.878835955814
"FF03","FF03","FF03_1",115.105441027188
"FF04","FF04","FF04_1",106.495741017043
"FF05","FF05","FF05_1",105.421364393101
"FF06","FF06","FF06_1",110.269045158351
"FF07","FF07","FF07_1",114.738549482387
"FF08","FF08","FF08_1",114.470447133582
"FF10","FF10","FF10_1",110.809884398192
"FF11","FF11","FF11_1",111.362757891451
"FF12","FF12","FF12_1",110.388648166972
"FF13","FF13","FF13_1",113.807959295624
"FF14","FF14","FF14_1",106.2281370954
"FF15","FF15","FF15_1",109.864852651555
"FF16","FF16","FF16_1",107.694801413199
"FF17","FF17","FF17_1",115.765142848204
"FF18","FF18","FF18_1",111.597308866214
"FF19","FF19","FF19_1",112.682849995707
"FF20","FF20","FF20_1",111.824736540341
"FF21","FF21","FF21_1",112.579135375188
"FF22","FF22","FF22_1",111.105173701848
"FF23","FF23","FF23_1",114.63588678743
"FF24","FF24","FF24_1",108.222204712023
"FF25","FF25","FF25_1",109.645701897574
"FF26","FF26","FF26_1",110.587262994827
"FF27","FF27","FF27_1",118.383263090144
"FF28","FF28","FF28_1",111.798732484939
"FF29","FF29","FF29_1",115.890233975797
"FF30","FF30","FF30_1",114.114203429321
"FF31","FF31","FF31_1",113.811679078082
"FF32","FF32","FF32_1",113.353027015955
"FF33","FF33","FF33_1",120.025757777365
"FF34","FF34","FF34_1",111.126280731686
"FF35","FF35","FF35_1",112.556288188825
"FF36","FF36","FF36_1",115.584486386551
"FF37","FF37","FF37_1",110.473700341575
"FF38","FF38","FF38_1",117.675490808585
"FF39","FF39","FF39_1",112.663759854866
"FF40","FF40","FF40_1",113.312851652066
"FF41","FF41","FF41_1",118.45834782083
"FF42","FF42","FF42_1",113.668440613272
"FF43","FF43","FF43_1",113.752231222436
"FF44","FF44","FF44_1",110.530440000564
"FF45","FF45","FF45_1",112.013135213399
"FF46","FF46","FF46_1",111.909755291134
"FF47","FF47","FF47_1",113.157620449506
"FF48","FF48","FF48_1",110.20648127823
"FF49","FF49","FF49_1",114.573290038437
"FF50","FF50","FF50_1",119.874077242601
"FF51","FF51","FF51_1",124.671145611812
"FF52","FF52","FF52_1",119.463000047179
"FF53","FF53","FF53_1",114.534553692227
"FF54","FF54","FF54_1",112.994089160687
"FF55","FF55","FF55_1",113.036963643635
"FF56","FF56","FF56_1",114.645828842815
"FF57","FF57","FF57_1",113.28042554848
"FF60","FF60","FF60_1",119.200441318162
"FF61","FF61","FF61_1",121.997740416937
"FF62","FF62","FF62_1",116.110959859953
"FF63","FF63","FF63_1",116.754310349319
"FF64","FF64","FF64_1",112.653847037853
"FF65","FF65","FF65_1",115.993054582855
"FF66","FF66","FF66_1",121.184295072807
"FF67","FF67","FF67_1",118.524737075086
"FF68","FF68","FF68_1",113.139916172912
"FF69","FF69","FF69_1",119.28743804679
"FF70","FF70","FF70_1",118.275185182256
"FF71","FF71","FF71_1",117.295484711723
"FF72","FF72","FF72_1",111.419578664851
"FF73","FF73","FF73_1",112.493001148792
"FF74","FF74","FF74_1",110.3342809317
"FF75","FF75","FF75_1",113.286266046329
"FF76","FF76","FF76_1",115.777944946819
"FF77","FF77","FF77_1",115.73318169481
"FF78","FF78","FF78_1",119.502590718374
"FF79","FF79","FF79_1",117.647799986471
"FF80","FF80","FF80_1",118.216448613662
"FF81","FF81","FF81_1",118.259049106322
"FF82","FF82","FF82_1",116.975114758317
"FF83","FF83","FF83_1",121.391873271649
"FF84","FF84","FF84_1",114.781164293893
"FF85","FF85","FF85_1",115.123538288185
"FF86","FF86","FF86_1",117.041843267635
"FF87","FF87","FF87_1",117.036754274606
"FF88","FF88","FF88_1",118.67994985939
"FF89","FF89","FF89_1",120.216622884327
"FF90","FF90","FF90_1",115.827061868508
"FF91","FF91","FF91_1",117.019768643287
"FF92","FF92","FF92_1",121.58707672744
"FF93","FF93","FF93_1",123.952398974616
"FF94","FF94","FF94_1",119.089755350712
"FF95","FF95","FF95_1",119.174987835909
"FF96","FF96","FF96_1",120.756211169731
"FF97","FF97","FF97_1",123.426323542918
"FF98","FF98","FF98_1",122.796388622956
"FF99","FF99","FF99_1",120.852023801253
"FG00","FG00","FG00_1",112.152512116153
"FG03","FG03","FG03_1",109.17557297421
"FG04","FG04","FG04_1",109.85618283938
"FG05","FG05","FG05_1",111.433078215321
"FG06","FG06","FG06_1",113.561450018504
"FG07","FG07","FG07_1",112.29807974282
"FG08","FG08","FG08_1",113.823397259062
"FG09","FG09","FG09_1",108.132678204393
"FG13","FG13","FG13_1",110.342111124238
"FG14","FG14","FG14_1",113.352084207918
"FG15","FG15","FG15_1",112.799936361167
"FG16","FG16","FG16_1",113.68598294752
"FG17","FG17","FG17_1",114.926646387992
"FG18","FG18","FG18_1",115.0480041738
"FG19","FG19","FG19_1",114.596814584723
"FG23","FG23","FG23_1",114.071921543818
"FG24","FG24","FG24_1",112.355132845168
"FG25","FG25","FG25_1",113.506811702822
"FG26","FG26","FG26_1",115.322935794937
"FG27","FG27","FG27_1",109.636365652617
"FG28","FG28","FG28_1",112.407593526537
"FG29","FG29","FG29_1",109.86089832528
"FG31","FG31","FG31_1",114.256383750102
"FG33","FG33","FG33_1",114.153581658371
"FG34","FG34","FG34_1",114.110024419714
"FG35","FG35","FG35_1",115.000852266715
"FG36","FG36","FG36_1",114.040671786923
"FG37","FG37","FG37_1",113.123123012741
"FG38","FG38","FG38_1",114.968120356253
"FG39","FG39","FG39_1",112.37023037976
"FG41","FG41","FG41_1",115.530986558981
"FG42","FG42","FG42_1",115.479063430852
"FG43","FG43","FG43_1",114.621365655317
"FG44","FG44","FG44_1",115.174986426141
"FG45","FG45","FG45_1",114.125866507761
"FG46","FG46","FG46_1",113.193247122753
"FG47","FG47","FG47_1",118.004899195452
"FG48","FG48","FG48_1",112.575120360371
"FG49","FG49","FG49_1",116.476531747218
"FG50","FG50","FG50_1",117.042368134274
"FG51","FG51","FG51_1",116.032545478254
"FG52","FG52","FG52_1",115.675647865709
"FG53","FG53","FG53_1",116.914345165325
"FG54","FG54","FG54_1",120.537319414694
"FG55","FG55","FG55_1",122.673673564539
"FG56","FG56","FG56_1",118.032533016238
"FG57","FG57","FG57_1",117.49633488918
"FG58","FG58","FG58_1",118.159716497477
"FG59","FG59","FG59_1",118.47743536714
"FG60","FG60","FG60_1",118.225179628329
"FG61","FG61","FG61_1",116.758714867723
"FG62","FG62","FG62_1",121.477874226551
"FG63","FG63","FG63_1",120.458207606765
"FG64","FG64","FG64_1",123.201848478568
"FG65","FG65","FG65_1",119.010560947118
"FG66","FG66","FG66_1",114.659456784858
"FG67","FG67","FG67_1",115.591624540926
"FG68","FG68","FG68_1",117.935781153835
"FG69","FG69","FG69_1",117.391925621451
"FG70","FG70","FG70_1",121.084792634889
"FG71","FG71","FG71_1",125.839515943487
"FG72","FG72","FG72_1",119.89716344992
"FG73","FG73","FG73_1",123.217689236046
"FG74","FG74","FG74_1",133.263590640775
"FG75","FG75","FG75_1",124.879562962471
"FG76","FG76","FG76_1",119.275092653246
"FG77","FG77","FG77_1",120.061569795606
"FG78","FG78","FG78_1",121.109001055963
"FG79","FG79","FG79_1",118.038179141143
"FG80","FG80","FG80_1",126.619935987279
"FG81","FG81","FG81_1",120.882629714622
