"","kvadratkod","survey","tmean_breeding"
"DD93","DD93","DD93_1",8.57294717137625
"DE00","DE00","DE00_1",8.05300650992948
"DE01","DE01","DE01_1",8.17809939905539
"DE02","DE02","DE02_1",8.32552663954906
"DE03","DE03","DE03_1",8.2078695441597
"DE04","DE04","DE04_1",8.18413640656639
"DE05","DE05","DE05_1",8.15771457133176
"DE06","DE06","DE06_1",8.21630892495719
"DE07","DE07","DE07_1",8.2023353017137
"DE08","DE08","DE08_1",8.11645590925107
"DE09","DE09","DE09_1",8.29596433684859
"DE10","DE10","DE10_1",8.08484455283275
"DE11","DE11","DE11_1",8.34472094538071
"DE12","DE12","DE12_1",8.26538797652423
"DE13","DE13","DE13_1",8.13372435154632
"DE14","DE14","DE14_1",8.3683133918097
"DE15","DE15","DE15_1",8.19592412776533
"DE16","DE16","DE16_1",8.13202961456715
"DE17","DE17","DE17_1",8.12153895295492
"DE18","DE18","DE18_1",8.32277167870178
"DE19","DE19","DE19_1",8.38259716722166
"DE20","DE20","DE20_1",8.1929682876102
"DE21","DE21","DE21_1",8.24344644916743
"DE22","DE22","DE22_1",8.11965764033779
"DE23","DE23","DE23_1",8.20982099528596
"DE24","DE24","DE24_1",8.44505700740226
"DE25","DE25","DE25_1",8.31610252323805
"DE26","DE26","DE26_1",8.17571760243172
"DE27","DE27","DE27_1",8.16679849646217
"DE28","DE28","DE28_1",8.37074183383005
"DE29","DE29","DE29_1",8.31567249876056
"DE30","DE30","DE30_1",8.18483048774554
"DE31","DE31","DE31_1",8.10060349596395
"DE32","DE32","DE32_1",8.21181209581956
"DE33","DE33","DE33_1",8.21998307425669
"DE34","DE34","DE34_1",8.42187352236952
"DE35","DE35","DE35_1",8.27522638149616
"DE36","DE36","DE36_1",8.31635490504444
"DE37","DE37","DE37_1",8.29828633790209
"DE38","DE38","DE38_1",8.30493715910636
"DE39","DE39","DE39_1",8.31432345319952
"DE40","DE40","DE40_1",8.44996942066228
"DE41","DE41","DE41_1",8.36620314028979
"DE42","DE42","DE42_1",8.248364755109
"DE43","DE43","DE43_1",8.21844165922681
"DE44","DE44","DE44_1",8.46659701680475
"DE45","DE45","DE45_1",8.2596305243191
"DE46","DE46","DE46_1",8.2862196052517
"DE47","DE47","DE47_1",8.27045078674147
"DE48","DE48","DE48_1",8.21058855184595
"DE49","DE49","DE49_1",8.33374121201286
"DE50","DE50","DE50_1",8.53085983865217
"DE51","DE51","DE51_1",8.5419455625581
"DE52","DE52","DE52_1",8.38694587111335
"DE53","DE53","DE53_1",8.3518820039415
"DE54","DE54","DE54_1",8.54383771270895
"DE55","DE55","DE55_1",8.50147111761169
"DE56","DE56","DE56_1",8.47344575143856
"DE57","DE57","DE57_1",8.14698980850686
"DE58","DE58","DE58_1",8.24964584561647
"DE59","DE59","DE59_1",8.38160026859999
"DE65","DE65","DE65_1",8.60179376447154
"DE66","DE66","DE66_1",8.57118645026151
"DE67","DE67","DE67_1",8.37180657161755
"DE68","DE68","DE68_1",8.37335824169536
"DE69","DE69","DE69_1",8.3948624173765
"DE70","DE70","DE70_1",8.56549017970472
"DE75","DE75","DE75_1",8.48362277865113
"DE76","DE76","DE76_1",8.59350186038959
"DE77","DE77","DE77_1",8.56394049770161
"DE78","DE78","DE78_1",8.30824567401212
"DE79","DE79","DE79_1",8.48880736357899
"DE80","DE80","DE80_1",8.5631560871988
"DE83","DE83","DE83_1",8.48483946597302
"DE84","DE84","DE84_1",8.43390660976165
"DE85","DE85","DE85_1",8.46261818265522
"DE86","DE86","DE86_1",8.36013904610339
"DE87","DE87","DE87_1",8.49581755954214
"DE88","DE88","DE88_1",8.40222888542926
"DE89","DE89","DE89_1",8.52035091826861
"DE90","DE90","DE90_1",8.48617465979096
"DE91","DE91","DE91_1",8.49433900132227
"DE93","DE93","DE93_1",8.46741830759072
"DE94","DE94","DE94_1",8.49061855456002
"DE95","DE95","DE95_1",8.44345454225139
"DE96","DE96","DE96_1",8.28573764808657
"DE97","DE97","DE97_1",8.3713114550895
"DE98","DE98","DE98_1",8.45706775196576
"DE99","DE99","DE99_1",8.50535259796707
"DF00","DF00","DF00_1",8.53190495806854
"DF01","DF01","DF01_1",8.48754053318899
"DF02","DF02","DF02_1",8.52448023919851
"DF04","DF04","DF04_1",8.3408952233894
"DF05","DF05","DF05_1",8.1866407803004
"DF06","DF06","DF06_1",8.26622842050247
"DF07","DF07","DF07_1",8.3531371190187
"DF08","DF08","DF08_1",8.54307265785909
"DF09","DF09","DF09_1",8.31909384113493
"DF10","DF10","DF10_1",8.49519307411949
"DF14","DF14","DF14_1",8.42730296206562
"DF15","DF15","DF15_1",8.19585433430749
"DF16","DF16","DF16_1",8.33613563367792
"DF17","DF17","DF17_1",8.44411756710735
"DF18","DF18","DF18_1",8.48495373491568
"DF19","DF19","DF19_1",8.24631427732991
"DF20","DF20","DF20_1",8.54254983955924
"DF21","DF21","DF21_1",8.60415272636995
"DF24","DF24","DF24_1",8.53318586803061
"DF25","DF25","DF25_1",8.5194499236149
"DF26","DF26","DF26_1",8.48608208836443
"DF27","DF27","DF27_1",8.52053351032396
"DF28","DF28","DF28_1",8.56405160587762
"DF29","DF29","DF29_1",8.2309007665905
"DF30","DF30","DF30_1",8.45349321685547
"DF31","DF31","DF31_1",8.58366757629916
"DF32","DF32","DF32_1",8.62606167793274
"DF36","DF36","DF36_1",8.54830588521633
"DF37","DF37","DF37_1",8.59219554114176
"DF38","DF38","DF38_1",8.57323292506726
"DF39","DF39","DF39_1",8.32067380167428
"DF40","DF40","DF40_1",8.38839339709711
"DF41","DF41","DF41_1",8.54731318152537
"DF42","DF42","DF42_1",8.60252625361965
"DF43","DF43","DF43_1",8.56288528503815
"DF47","DF47","DF47_1",8.58655293150553
"DF48","DF48","DF48_1",8.57820194491817
"DF49","DF49","DF49_1",8.48728026136435
"DF50","DF50","DF50_1",8.38303399065968
"DF51","DF51","DF51_1",8.51149015760554
"DF52","DF52","DF52_1",8.58544125174447
"DF55","DF55","DF55_1",8.56985059930311
"DF58","DF58","DF58_1",8.59496198039311
"DF59","DF59","DF59_1",8.525264819323
"DF60","DF60","DF60_1",8.45996409213285
"DF61","DF61","DF61_1",8.48210528574495
"DF62","DF62","DF62_1",8.57477810511698
"DF65","DF65","DF65_1",8.57878340679558
"DF66","DF66","DF66_1",8.57579547652511
"DF69","DF69","DF69_1",8.59152125195542
"DF70","DF70","DF70_1",8.531949227975
"DF71","DF71","DF71_1",8.53778188969197
"DF72","DF72","DF72_1",8.56529970582504
"DF80","DF80","DF80_1",8.55687567954827
"DF81","DF81","DF81_1",8.55971536547474
"DF90","DF90","DF90_1",8.54145978104149
"DF91","DF91","DF91_1",8.5445733804412
"DF96","DF96","DF96_1",8.50354195108778
"DF97","DF97","DF97_1",8.43490966863399
"DF98","DF98","DF98_1",8.51568810834388
"DG00","DG00","DG00_1",8.69329275334903
"DG05","DG05","DG05_1",8.68643541664792
"DG06","DG06","DG06_1",8.68573388697951
"DG07","DG07","DG07_1",8.6371723605521
"DG08","DG08","DG08_1",8.61674621963581
"DG09","DG09","DG09_1",8.55534129213055
"DG14","DG14","DG14_1",8.59009974733208
"DG15","DG15","DG15_1",8.547507253155
"DG16","DG16","DG16_1",8.62731468327888
"DG17","DG17","DG17_1",8.53648061526589
"DG18","DG18","DG18_1",8.48928791669215
"DG19","DG19","DG19_1",8.47362317796504
"DG21","DG21","DG21_1",8.65482158307603
"DG22","DG22","DG22_1",8.66484456727652
"DG23","DG23","DG23_1",8.65346017398805
"DG24","DG24","DG24_1",8.47283016610057
"DG25","DG25","DG25_1",8.40801429703989
"DG26","DG26","DG26_1",8.43110060725346
"DG27","DG27","DG27_1",8.34857166937844
"DG28","DG28","DG28_1",8.4286014992475
"DG29","DG29","DG29_1",8.51216210699684
"DG30","DG30","DG30_1",8.62664275633131
"DG31","DG31","DG31_1",8.65027151827931
"DG32","DG32","DG32_1",8.66422474491217
"DG33","DG33","DG33_1",8.56230702997418
"DG34","DG34","DG34_1",8.34464706492008
"DG35","DG35","DG35_1",8.22008793961236
"DG36","DG36","DG36_1",8.25582071913646
"DG37","DG37","DG37_1",8.3008456589262
"DG38","DG38","DG38_1",8.25319077310077
"DG39","DG39","DG39_1",8.42062662421659
"DG40","DG40","DG40_1",8.67043597980688
"DG41","DG41","DG41_1",8.54832964028721
"DG42","DG42","DG42_1",8.60450134453147
"DG43","DG43","DG43_1",8.41765736169653
"DG44","DG44","DG44_1",8.4522840894257
"DG45","DG45","DG45_1",8.27689440066082
"DG46","DG46","DG46_1",8.17025051303219
"DG47","DG47","DG47_1",8.17245505184001
"DG48","DG48","DG48_1",8.20322983241434
"DG49","DG49","DG49_1",8.35899888110292
"DG50","DG50","DG50_1",8.63144537926607
"DG51","DG51","DG51_1",8.55354850658608
"DG52","DG52","DG52_1",8.30689420252534
"DG53","DG53","DG53_1",8.26381023400651
"DG54","DG54","DG54_1",8.43146369802628
"DG55","DG55","DG55_1",8.44939606861979
"DG56","DG56","DG56_1",8.29785693815843
"DG57","DG57","DG57_1",8.1856173944748
"DG58","DG58","DG58_1",8.38713642192513
"DG59","DG59","DG59_1",8.43901654594598
"DG60","DG60","DG60_1",8.59276178378249
"DG61","DG61","DG61_1",8.3223652656268
"DG62","DG62","DG62_1",8.28375622103238
"DG63","DG63","DG63_1",8.37945647087395
"DG64","DG64","DG64_1",8.42265710596426
"DG65","DG65","DG65_1",8.44307231983014
"DG66","DG66","DG66_1",8.41552701687549
"DG67","DG67","DG67_1",8.34442165790149
"DG68","DG68","DG68_1",8.49307102179327
"DG69","DG69","DG69_1",8.4870349315155
"DG70","DG70","DG70_1",8.57789375949984
"DG71","DG71","DG71_1",8.36030365920178
"DG72","DG72","DG72_1",8.32144728117269
"DG73","DG73","DG73_1",8.34922320486193
"DG74","DG74","DG74_1",8.32786943969684
"DG75","DG75","DG75_1",8.31877389939373
"DG76","DG76","DG76_1",8.39037355668749
"DG77","DG77","DG77_1",8.45674804462321
"DG78","DG78","DG78_1",8.51278376314763
"DG79","DG79","DG79_1",8.53146350672616
"DG80","DG80","DG80_1",8.50248906033545
"DG81","DG81","DG81_1",8.31361736461237
"DG82","DG82","DG82_1",8.23771942708654
"DG83","DG83","DG83_1",8.21705906007439
"DG84","DG84","DG84_1",8.18163780989216
"DG85","DG85","DG85_1",8.1909122561708
"DG86","DG86","DG86_1",8.33303288450606
"DG87","DG87","DG87_1",8.45241389112343
"DG88","DG88","DG88_1",8.51887713397233
"DG89","DG89","DG89_1",8.55533458713769
"DG90","DG90","DG90_1",8.42555757862008
"DG91","DG91","DG91_1",8.17254364974851
"DG92","DG92","DG92_1",8.14568445145753
"DG93","DG93","DG93_1",8.03808954019508
"DG94","DG94","DG94_1",8.08642746661061
"DG95","DG95","DG95_1",8.16650612098036
"DG96","DG96","DG96_1",8.3230945834427
"DG97","DG97","DG97_1",8.4597536471109
"DG98","DG98","DG98_1",8.49713109038007
"DG99","DG99","DG99_1",8.51378162985981
"DH06","DH06","DH06_1",8.76261663176378
"DH07","DH07","DH07_1",8.75706097175051
"DH08","DH08","DH08_1",8.7315023448223
"DH09","DH09","DH09_1",8.61344167185929
"DH16","DH16","DH16_1",8.78611305758175
"DH17","DH17","DH17_1",8.68451192606144
"DH18","DH18","DH18_1",8.66546331372757
"DH19","DH19","DH19_1",8.62487352416659
"DH25","DH25","DH25_1",8.796630160571
"DH26","DH26","DH26_1",8.73282952632918
"DH27","DH27","DH27_1",8.56677231854873
"DH28","DH28","DH28_1",8.54119472845672
"DH29","DH29","DH29_1",8.65205684115956
"DH36","DH36","DH36_1",8.75206619267374
"DH37","DH37","DH37_1",8.62170748569996
"DH38","DH38","DH38_1",8.71561368356543
"DH49","DH49","DH49_1",8.68285709033073
"DH57","DH57","DH57_1",8.67962342082962
"DH58","DH58","DH58_1",8.67407563606072
"DH59","DH59","DH59_1",8.67714293873993
"DH66","DH66","DH66_1",8.56101118640852
"DH67","DH67","DH67_1",8.60047008583041
"DH69","DH69","DH69_1",8.65351068668287
"DH75","DH75","DH75_1",8.60680159436815
"DH76","DH76","DH76_1",8.5567939639747
"DH77","DH77","DH77_1",8.63722253215889
"DH78","DH78","DH78_1",8.64424003640136
"DH79","DH79","DH79_1",8.64469965476125
"DH85","DH85","DH85_1",8.61982958356444
"DH86","DH86","DH86_1",8.62337560821675
"DH87","DH87","DH87_1",8.64789411191895
"DH88","DH88","DH88_1",8.63611485504651
"DH89","DH89","DH89_1",8.61731711125236
"DH95","DH95","DH95_1",8.6354517908864
"DH96","DH96","DH96_1",8.64169319019096
"DH97","DH97","DH97_1",8.63021907723133
"DH98","DH98","DH98_1",8.60469849756537
"DH99","DH99","DH99_1",8.57601120714226
"EB01","EB01","EB01_1",8.5482098193409
"EB02","EB02","EB02_1",8.57461983486564
"EB03","EB03","EB03_1",8.52246215943083
"EB04","EB04","EB04_1",8.52383656112879
"EB05","EB05","EB05_1",8.57187473773956
"EB06","EB06","EB06_1",8.56686699634775
"EB07","EB07","EB07_1",8.52167749195522
"EB08","EB08","EB08_1",8.49481990079943
"EB09","EB09","EB09_1",8.5374503657144
"EB10","EB10","EB10_1",8.5300859637677
"EB11","EB11","EB11_1",8.542006378846
"EB12","EB12","EB12_1",8.55738871494915
"EB13","EB13","EB13_1",8.56102543620542
"EB14","EB14","EB14_1",8.60056345025879
"ED00","ED00","ED00_1",8.4193621945632
"ED01","ED01","ED01_1",8.4060847962728
"ED02","ED02","ED02_1",8.40628979124488
"ED03","ED03","ED03_1",8.53881437624339
"ED10","ED10","ED10_1",8.47198749632843
"ED11","ED11","ED11_1",8.37011815296447
"ED12","ED12","ED12_1",8.36232178771621
"ED13","ED13","ED13_1",8.44264192899937
"ED20","ED20","ED20_1",8.50137706428994
"ED21","ED21","ED21_1",8.42777957808025
"ED22","ED22","ED22_1",8.44453300503418
"ED23","ED23","ED23_1",8.53455131774567
"ED30","ED30","ED30_1",8.51217796397244
"ED31","ED31","ED31_1",8.47475460499438
"ED32","ED32","ED32_1",8.51554566834791
"ED41","ED41","ED41_1",8.51728229843964
"EE04","EE04","EE04_1",8.54730177912221
"EE05","EE05","EE05_1",8.47730048029374
"EE06","EE06","EE06_1",8.42692475413534
"EE07","EE07","EE07_1",8.43856200648372
"EE08","EE08","EE08_1",8.40868490656477
"EE09","EE09","EE09_1",8.52376019702202
"EE14","EE14","EE14_1",8.5581970793107
"EE15","EE15","EE15_1",8.43207471700092
"EE16","EE16","EE16_1",8.50191507375232
"EE17","EE17","EE17_1",8.45559972175551
"EE18","EE18","EE18_1",8.3964250469883
"EE19","EE19","EE19_1",8.44424141812532
"EE20","EE20","EE20_1",8.55279804289657
"EE24","EE24","EE24_1",8.52417065416064
"EE26","EE26","EE26_1",8.53227777326798
"EE27","EE27","EE27_1",8.42475378764456
"EE28","EE28","EE28_1",8.41422147357427
"EE29","EE29","EE29_1",8.37360266858016
"EE38","EE38","EE38_1",8.45264246592404
"EE39","EE39","EE39_1",8.45304951782661
"EE81","EE81","EE81_1",8.47740190976973
"EE90","EE90","EE90_1",8.42159564733741
"EE91","EE91","EE91_1",8.43966623549088
"EF00","EF00","EF00_1",8.50902324875
"EF01","EF01","EF01_1",8.5125853654603
"EF02","EF02","EF02_1",8.51810007989121
"EF06","EF06","EF06_1",8.50005755654807
"EF07","EF07","EF07_1",8.46958335124557
"EF08","EF08","EF08_1",8.5160002182173
"EF09","EF09","EF09_1",8.55325580991564
"EF10","EF10","EF10_1",8.45473367265966
"EF11","EF11","EF11_1",8.48126418680389
"EF19","EF19","EF19_1",8.55437261316404
"EF20","EF20","EF20_1",8.50394990414508
"EF35","EF35","EF35_1",8.45337544158545
"EF44","EF44","EF44_1",8.4654341591471
"EF45","EF45","EF45_1",8.38294738675971
"EF53","EF53","EF53_1",8.44775389611166
"EF54","EF54","EF54_1",8.41167205269504
"EF55","EF55","EF55_1",8.39187458038882
"EF60","EF60","EF60_1",8.48098660684363
"EF61","EF61","EF61_1",8.46624622715872
"EF63","EF63","EF63_1",8.40779912719304
"EF64","EF64","EF64_1",8.42301667515082
"EF65","EF65","EF65_1",8.45568001539316
"EF66","EF66","EF66_1",8.49811508082428
"EF68","EF68","EF68_1",8.4723657094636
"EF69","EF69","EF69_1",8.48724198377741
"EF70","EF70","EF70_1",8.43803268608266
"EF71","EF71","EF71_1",8.45285988399512
"EF72","EF72","EF72_1",8.40050435583524
"EF73","EF73","EF73_1",8.3375133057644
"EF74","EF74","EF74_1",8.39449802812835
"EF75","EF75","EF75_1",8.49036188747651
"EF76","EF76","EF76_1",8.49339070708675
"EF78","EF78","EF78_1",8.4709987909844
"EF79","EF79","EF79_1",8.48107097229954
"EF80","EF80","EF80_1",8.40052115465063
"EF81","EF81","EF81_1",8.42580149124415
"EF82","EF82","EF82_1",8.42081161152284
"EF83","EF83","EF83_1",8.27679111374299
"EF84","EF84","EF84_1",8.42010058711936
"EF85","EF85","EF85_1",8.43928264803704
"EF86","EF86","EF86_1",8.44921615751392
"EF87","EF87","EF87_1",8.4556793842286
"EF90","EF90","EF90_1",8.28432504433787
"EF91","EF91","EF91_1",8.26537079665562
"EF92","EF92","EF92_1",8.25746352245444
"EF93","EF93","EF93_1",8.32394686755693
"EF94","EF94","EF94_1",8.2386239870566
"EF95","EF95","EF95_1",8.28760467754691
"EF96","EF96","EF96_1",8.43329900672734
"EF97","EF97","EF97_1",8.3115111964948
"EF98","EF98","EF98_1",8.47781212536729
"EG00","EG00","EG00_1",8.42693706954606
"EG01","EG01","EG01_1",8.14403399988321
"EG02","EG02","EG02_1",8.06046418609218
"EG03","EG03","EG03_1",7.94653907231283
"EG04","EG04","EG04_1",8.08018149437013
"EG05","EG05","EG05_1",8.19381179911975
"EG06","EG06","EG06_1",8.35890993323954
"EG07","EG07","EG07_1",8.43713178328186
"EG08","EG08","EG08_1",8.46863590707751
"EG09","EG09","EG09_1",8.49652684970395
"EG10","EG10","EG10_1",8.45299770767036
"EG11","EG11","EG11_1",8.22601236475383
"EG12","EG12","EG12_1",8.16546199023328
"EG13","EG13","EG13_1",8.05533369240941
"EG14","EG14","EG14_1",8.1593960423229
"EG15","EG15","EG15_1",8.2759930864156
"EG16","EG16","EG16_1",8.42291867239271
"EG17","EG17","EG17_1",8.44566326438039
"EG18","EG18","EG18_1",8.48783567195807
"EG19","EG19","EG19_1",8.48485373334482
"EG21","EG21","EG21_1",8.44154757783838
"EG22","EG22","EG22_1",8.37282535476926
"EG23","EG23","EG23_1",8.36467691057822
"EG24","EG24","EG24_1",8.34116569847589
"EG25","EG25","EG25_1",8.40465128173787
"EG26","EG26","EG26_1",8.44485459973517
"EG27","EG27","EG27_1",8.45076571481856
"EG30","EG30","EG30_1",8.49573191143757
"EG31","EG31","EG31_1",8.51042136222033
"EG33","EG33","EG33_1",8.51881193252978
"EG34","EG34","EG34_1",8.50832804798918
"EG35","EG35","EG35_1",8.51414618421347
"EG36","EG36","EG36_1",8.50143005004169
"EG40","EG40","EG40_1",8.48186517480977
"EG41","EG41","EG41_1",8.47438112727447
"EG42","EG42","EG42_1",8.47921614918032
"EG44","EG44","EG44_1",8.51882055583071
"EG46","EG46","EG46_1",8.4945758362728
"EG67","EG67","EG67_1",8.4687811963704
"EG72","EG72","EG72_1",8.4993426198727
"EG73","EG73","EG73_1",8.50282048840452
"EG74","EG74","EG74_1",8.50055554130504
"EG76","EG76","EG76_1",8.45019549485509
"EG77","EG77","EG77_1",8.46103967601012
"EG78","EG78","EG78_1",8.46922436731113
"EG79","EG79","EG79_1",8.44236180354977
"EG83","EG83","EG83_1",8.50146724495255
"EG84","EG84","EG84_1",8.48774008627034
"EG85","EG85","EG85_1",8.4504758052304
"EG86","EG86","EG86_1",8.38829612850313
"EG87","EG87","EG87_1",8.43941179688526
"EG88","EG88","EG88_1",8.44734527081195
"EG89","EG89","EG89_1",8.40290466637028
"EG93","EG93","EG93_1",8.48724758156937
"EG94","EG94","EG94_1",8.46390809666139
"EG95","EG95","EG95_1",8.39895930718164
"EG96","EG96","EG96_1",8.38402385273834
"EG97","EG97","EG97_1",8.28417127891775
"EG98","EG98","EG98_1",8.25483434482692
"EG99","EG99","EG99_1",8.33134645432062
"EH05","EH05","EH05_1",8.63479284693668
"EH06","EH06","EH06_1",8.62180285670329
"EH07","EH07","EH07_1",8.61710048205411
"EH08","EH08","EH08_1",8.57952351484239
"EH09","EH09","EH09_1",8.49563023445025
"EH13","EH13","EH13_1",8.66977294704696
"EH14","EH14","EH14_1",8.63801664553526
"EH15","EH15","EH15_1",8.59627926015919
"EH16","EH16","EH16_1",8.61780075368869
"EH17","EH17","EH17_1",8.59841462584632
"EH18","EH18","EH18_1",8.59066527644974
"EH19","EH19","EH19_1",8.55967489894326
"EH23","EH23","EH23_1",8.6607415310726
"EH24","EH24","EH24_1",8.6293928049972
"EH25","EH25","EH25_1",8.5810237869722
"EH26","EH26","EH26_1",8.55546767847016
"EH27","EH27","EH27_1",8.5285844427857
"EH28","EH28","EH28_1",8.5242893064481
"EH36","EH36","EH36_1",8.5962739088431
"EH37","EH37","EH37_1",8.54757377852192
"EH38","EH38","EH38_1",8.51627716892176
"EH39","EH39","EH39_1",8.50652502233224
"EH49","EH49","EH49_1",8.54031302357694
"EH54","EH54","EH54_1",8.64424289874037
"EH55","EH55","EH55_1",8.61451981107552
"EH56","EH56","EH56_1",8.60792291384777
"EH57","EH57","EH57_1",8.59340934642707
"EH63","EH63","EH63_1",8.65544332563712
"EH64","EH64","EH64_1",8.64298451367845
"EH65","EH65","EH65_1",8.60633383832521
"EH66","EH66","EH66_1",8.58653863305381
"EH67","EH67","EH67_1",8.56244641316473
"EH68","EH68","EH68_1",8.56703766964052
"EH73","EH73","EH73_1",8.64917661296704
"EH74","EH74","EH74_1",8.62984579980877
"EH75","EH75","EH75_1",8.59966609000132
"EH76","EH76","EH76_1",8.56218986704161
"EH77","EH77","EH77_1",8.5550410721214
"EH78","EH78","EH78_1",8.55463421340813
"EH83","EH83","EH83_1",8.64847645836856
"EH84","EH84","EH84_1",8.61788345288211
"EH85","EH85","EH85_1",8.59214942142584
"EH86","EH86","EH86_1",8.54671741797487
"EH87","EH87","EH87_1",8.50849552794571
"EH88","EH88","EH88_1",8.52914125883747
"EH92","EH92","EH92_1",8.65076741537554
"EH93","EH93","EH93_1",8.6396724634641
"EH94","EH94","EH94_1",8.59604750891861
"EH95","EH95","EH95_1",8.56138866516584
"EH96","EH96","EH96_1",8.52221374243216
"EH97","EH97","EH97_1",8.50659759930716
"EH98","EH98","EH98_1",8.51488516736179
"FE00","FE00","FE00_1",8.44517506738895
"FE10","FE10","FE10_1",8.41378680497598
"FE20","FE20","FE20_1",8.42779286044155
"FE30","FE30","FE30_1",8.44843696437423
"FE40","FE40","FE40_1",8.4466767561739
"FE41","FE41","FE41_1",8.46658098764404
"FE50","FE50","FE50_1",8.4486300628384
"FE51","FE51","FE51_1",8.44781001653601
"FE60","FE60","FE60_1",8.45854332162481
"FE61","FE61","FE61_1",8.45979071238282
"FE62","FE62","FE62_1",8.43898582617209
"FE70","FE70","FE70_1",8.44347162561096
"FE71","FE71","FE71_1",8.4368497389791
"FE72","FE72","FE72_1",8.44629694215061
"FE73","FE73","FE73_1",8.47616452465469
"FE80","FE80","FE80_1",8.42612442402585
"FE81","FE81","FE81_1",8.45623642447783
"FE82","FE82","FE82_1",8.43461831930932
"FE83","FE83","FE83_1",8.40328661353374
"FE90","FE90","FE90_1",8.42595036679834
"FE91","FE91","FE91_1",8.45576624382926
"FE92","FE92","FE92_1",8.36009283825185
"FE93","FE93","FE93_1",8.42869984241596
"FE94","FE94","FE94_1",8.45684013269407
"FF00","FF00","FF00_1",8.28837227237234
"FF01","FF01","FF01_1",8.21553678743245
"FF02","FF02","FF02_1",8.26879700965309
"FF03","FF03","FF03_1",8.16614175657597
"FF04","FF04","FF04_1",8.30350205074421
"FF05","FF05","FF05_1",8.39572807729338
"FF06","FF06","FF06_1",8.40562315296146
"FF07","FF07","FF07_1",8.30288317474293
"FF08","FF08","FF08_1",8.30896257383538
"FF10","FF10","FF10_1",8.24730179901933
"FF11","FF11","FF11_1",8.25403156405382
"FF12","FF12","FF12_1",8.26762907222982
"FF13","FF13","FF13_1",8.16260474882957
"FF14","FF14","FF14_1",8.36905170949336
"FF15","FF15","FF15_1",8.40352743731311
"FF16","FF16","FF16_1",8.46810291121517
"FF17","FF17","FF17_1",8.36016546865286
"FF18","FF18","FF18_1",8.33582135818637
"FF19","FF19","FF19_1",8.46239917816827
"FF20","FF20","FF20_1",8.23689016162086
"FF21","FF21","FF21_1",8.24654840972981
"FF22","FF22","FF22_1",8.26988293671244
"FF23","FF23","FF23_1",8.17346151949797
"FF24","FF24","FF24_1",8.3502546844084
"FF25","FF25","FF25_1",8.43324305789153
"FF26","FF26","FF26_1",8.46931808608104
"FF27","FF27","FF27_1",8.26469676329179
"FF28","FF28","FF28_1",8.37042724454383
"FF29","FF29","FF29_1",8.37667834579763
"FF30","FF30","FF30_1",8.21834773280097
"FF31","FF31","FF31_1",8.21990813024496
"FF32","FF32","FF32_1",8.24505449530131
"FF33","FF33","FF33_1",8.10126561611076
"FF34","FF34","FF34_1",8.28964364723667
"FF35","FF35","FF35_1",8.3809351791608
"FF36","FF36","FF36_1",8.36835932685874
"FF37","FF37","FF37_1",8.44750550015244
"FF38","FF38","FF38_1",8.30862952561619
"FF39","FF39","FF39_1",8.37128231688802
"FF40","FF40","FF40_1",8.24947331209832
"FF41","FF41","FF41_1",8.13890569290109
"FF42","FF42","FF42_1",8.21140168600442
"FF43","FF43","FF43_1",8.16891182831304
"FF44","FF44","FF44_1",8.27575825299546
"FF45","FF45","FF45_1",8.35628971016432
"FF46","FF46","FF46_1",8.42635535105532
"FF47","FF47","FF47_1",8.43007515874067
"FF48","FF48","FF48_1",8.4125517181431
"FF49","FF49","FF49_1",8.45271846455294
"FF50","FF50","FF50_1",8.1708678328851
"FF51","FF51","FF51_1",8.00265407215437
"FF52","FF52","FF52_1",8.05022177791412
"FF53","FF53","FF53_1",8.19076187686362
"FF54","FF54","FF54_1",8.30520944759634
"FF55","FF55","FF55_1",8.37953258541773
"FF56","FF56","FF56_1",8.42789023763656
"FF57","FF57","FF57_1",8.44838868792141
"FF60","FF60","FF60_1",8.16802884268467
"FF61","FF61","FF61_1",7.99692521701503
"FF62","FF62","FF62_1",8.02772088737704
"FF63","FF63","FF63_1",8.12717222441692
"FF64","FF64","FF64_1",8.27021467462489
"FF65","FF65","FF65_1",8.34583890652435
"FF66","FF66","FF66_1",8.31185548173562
"FF67","FF67","FF67_1",8.32435360593158
"FF68","FF68","FF68_1",8.45862857909846
"FF69","FF69","FF69_1",8.45161095515471
"FF70","FF70","FF70_1",8.18884862067802
"FF71","FF71","FF71_1",8.1086491464061
"FF72","FF72","FF72_1",8.20742987846378
"FF73","FF73","FF73_1",8.26792547872783
"FF74","FF74","FF74_1",8.3889540059654
"FF75","FF75","FF75_1",8.41809902185946
"FF76","FF76","FF76_1",8.39252191646338
"FF77","FF77","FF77_1",8.37293367461521
"FF78","FF78","FF78_1",8.39139151287817
"FF79","FF79","FF79_1",8.44616134554541
"FF80","FF80","FF80_1",8.21166128746114
"FF81","FF81","FF81_1",8.17075733109027
"FF82","FF82","FF82_1",8.21378334269163
"FF83","FF83","FF83_1",8.19814876040184
"FF84","FF84","FF84_1",8.35381066207943
"FF85","FF85","FF85_1",8.42885341177955
"FF86","FF86","FF86_1",8.42820075399621
"FF87","FF87","FF87_1",8.42525006803295
"FF88","FF88","FF88_1",8.41761357344899
"FF89","FF89","FF89_1",8.42807017525721
"FF90","FF90","FF90_1",8.29282041659896
"FF91","FF91","FF91_1",8.27559319524349
"FF92","FF92","FF92_1",8.20166698465394
