"","kvadratkod","survey","hh","unique","LULC_0","LULC_11","LULC_22","LULC_33","LULC_44","LULC_55","LULC_66","LULC_77"
"BG86","BG86","BG86_1",0.0574423418463792,2,0,0,0.970402837020367,0,0,0.0295971629796325,0,0
"BG87","BG87","BG87_1",0.135451309442796,2,0,0.0730640032995552,0.926935996700445,0,0,0,0,0
"BG88","BG88","BG88_1",0,1,0,0,1,0,0,0,0,0
"BG89","BG89","BG89_1",0.144388985448011,2,0,0.0788579278978546,0.921142072102145,0,0,0,0,0
"BG90","BG90","BG90_1",0.463404365065009,3,0,0.296232407669009,0.669056922055705,0,0.0347106702752862,0,0,0
"BG91","BG91","BG91_1",0,1,0,0,1,0,0,0,0,0
"BG92","BG92","BG92_1",0.496910469384141,5,0,0.0487093353700382,0.682819508275867,0.0487093353700382,0.17294525084482,0.0468165701392364,0,0
"BG93","BG93","BG93_1",0.507790383648568,4,0,0,0.632179118999961,0.0243546676862024,0.30014943772444,0.0433167755893961,0,0
"BG94","BG94","BG94_1",0.294867181045821,3,0,0.0730640030548817,0.831020239110169,0,0.0959157578349497,0,0,0
"BG95","BG95","BG95_1",0.402880231522007,3,0,0,0.742148403245081,0.0487093353696239,0.209142261385295,0,0,0
"BG96","BG96","BG96_1",0,1,0,0,1,0,0,0,0,0
"BG97","BG97","BG97_1",0,1,0,0,1,0,0,0,0,0
"BG98","BG98","BG98_1",0.0926734720406575,2,0,0.0487093353727874,0.951290664627213,0,0,0,0,0
"BG99","BG99","BG99_1",0.0606632778811458,2,0,0.0313120856482139,0.968687914351786,0,0,0,0,0
"BH49","BH49","BH49_1",0,1,1,0,0,0,0,0,0,0
"BH57","BH57","BH57_1",0.641655443141313,5,0.473382636950807,0,0.0183276003128858,0.153099874559554,0,0.202295639192417,0,0.152894248984336
"BH58","BH58","BH58_1",0.55141561402326,3,0.619945738624745,0,0.17721398171894,0.0455437623576262,0,0.157296517298689,0,0
"BH59","BH59","BH59_1",0.63510427049422,6,0.42959943337767,0.0243546680098882,0.415576954172036,0.0329125559828053,0.0243546680098882,0.0732017204477118,0,0
"BH66","BH66","BH66_1",0.29492074535093,3,0,0,0.824560105035944,0.154468347738605,0,0.020971547225451,0,0
"BH67","BH67","BH67_1",0.359729560530034,3,0,0,0.772322769604063,0.122705313680975,0,0.104971916714962,0,0
"BH68","BH68","BH68_1",0.336172617697374,4,0,0.0374520556894327,0.804633289693812,0.0557180564250012,0,0.102196598191754,0,0
"BH69","BH69","BH69_1",0.188937131986724,4,0,0.0112572795823459,0.898071231265144,0.0453200601186572,0,0.0453514290338528,0,0
"BH76","BH76","BH76_1",0.492856297352608,2,0,0,0.559764967361289,0.440235032638712,0,0,0,0
"BH77","BH77","BH77_1",0.103543107183651,3,0,0.0406220699705731,0.945845448362248,0.0135324816671788,0,0,0,0
"BH78","BH78","BH78_1",0,1,0,0,1,0,0,0,0,0
"BH79","BH79","BH79_1",0.0926734719954676,2,0,0.0487093353477538,0.951290664652246,0,0,0,0,0
"BH86","BH86","BH86_1",0.476299821534567,3,0,0.131758054080597,0.684978558325212,0.183263387594191,0,0,0,0
"BH87","BH87","BH87_1",0.409343901909328,3,0,0.275988610838669,0.717245148301922,0.00676624085940896,0,0,0,0
"BH88","BH88","BH88_1",0.0926734723333915,2,0,0.0487093355349522,0.951290664465048,0,0,0,0,0
"BH89","BH89","BH89_1",0.0475230358496315,2,0,0.0243546677668493,0.975645332233151,0,0,0,0,0
"BH96","BH96","BH96_1",0.652755136335701,4,0,0.0310680077734351,0.335325034953201,0.445465585214956,0.188141372058408,0,0,0
"BH97","BH97","BH97_1",0.0604075798229309,3,0,0.0243546676849902,0.968996939734652,0.00664839258035801,0,0,0,0
"BH98","BH98","BH98_1",0,1,0,0,1,0,0,0,0,0
"BH99","BH99","BH99_1",0.423762929979172,4,0,0.0690876075916414,0.736075050925419,0,0.170482673797572,0.0243546676853675,0,0
"CB70","CB70","CB70_1",0.338464566689294,3,0.78771042341662,0,0.00993073009710814,0.202358846486273,0,0,0,0
"CB80","CB80","CB80_1",0.525395833111601,5,0.0317724459618885,0.121773337883753,0.657378471055558,0.160195147901821,0,0.0288805971969786,0,0
"CB81","CB81","CB81_1",0.720737447670315,5,0.333640535742589,0.0243546675752542,0.319143169125741,0.242146220667312,0,0.0807154068891039,0,0
"CB82","CB82","CB82_1",0.220151674082413,3,0.87788359000257,0,0.0903201216008111,0.0317962883966185,0,0,0,0
"CB90","CB90","CB90_1",0.152215027090359,2,0,0.0829958196194907,0.917004180380509,0,0,0,0,0
"CB91","CB91","CB91_1",0.0621034415312076,2,0,0.0320809052470755,0.967919094752924,0,0,0,0,0
"CB92","CB92","CB92_1",0.392299343787616,6,0.013183171922507,0.0251792584432238,0.768500460258708,0.0899770521904984,0,0.0895473770431658,0,0.0136126801418965
"CB93","CB93","CB93_1",0.772607364484391,6,0.223050036786782,0.0492149749401575,0.344611852834315,0.145317836402486,0,0.17835397427714,0,0.0594513247591197
"CB94","CB94","CB94_1",0.273152728483236,5,0.846156356996757,0.00162034688049674,0.0525191617793326,0.0875268001897284,0,0.0121773341536853,0,0
"CC01","CC01","CC01_1",0.037307350022,2,0.980984745068905,0,0,0.0190152549310946,0,0,0,0
"CC03","CC03","CC03_1",0.171302924569869,3,0.908000623799041,0,0,0.045999688100508,0,0,0,0.0459996881004509
"CC04","CC04","CC04_1",0.766194739542895,7,0.0214512086497431,0.000318140662494747,0.356808033824473,0.222750031572633,0.092463504090949,0.160059593946551,0,0.146149487253157
"CC05","CC05","CC05_1",0.748768847752436,6,0,0.0495577104814113,0.30115050338903,0.206950682925926,0.0414871681829993,0.0716017933597958,0,0.329252141660837
"CC06","CC06","CC06_1",0.693940731965585,6,0.183067971212734,0,0.0946660611658821,0.123859147685639,0.492109943590456,0.0431861689013936,0,0.0631107074438952
"CC10","CC10","CC10_1",0,1,1,0,0,0,0,0,0,0
"CC11","CC11","CC11_1",0.14451264074093,2,0.921596583987032,0,0,0.0784034160129676,0,0,0,0
"CC14","CC14","CC14_1",0.716999208776929,5,0.222132032370052,0,0.263454268812125,0.024354667747392,0,0.392640360080863,0,0.097418670989568
"CC15","CC15","CC15_1",0.266273080772182,4,0,0.0415086494283502,0.851561409840782,0.0296940805201,0,0.0772358602107674,0,0
"CC16","CC16","CC16_1",0.74125304526645,7,0.329620164897746,0.00720068605015392,0.0345501976818977,0.197184224666456,0.313615907342505,0.0983893772070429,0,0.0194394421541987
"CC20","CC20","CC20_1",0.625677784387875,5,0.501553233545042,0.0230988267361123,0.332125690299941,0,0,0.064937730462176,0,0.0782845189567276
"CC21","CC21","CC21_1",0.506818448276536,5,0.197487413848061,0.0974186708427942,0.665309606815078,0.0243546677106985,0,0.00381899723419036,0,0.0116106435491788
"CC22","CC22","CC22_1",0.3875969886476,5,0.768234131499986,0.13682310645728,0.0497962096180429,0,0,0.0225732762123807,0,0.0225732762123102
"CC23","CC23","CC23_1",0.43360413765421,4,0.728445611197785,0,0.176845365237517,0.0487093354232613,0,0.0459996881414377,0,0
"CC24","CC24","CC24_1",0.212079456941337,5,0.0108813774223897,0.0243546677107709,0.885248520218026,0.0487093354215418,0,0.0308060992272714,0,0
"CC25","CC25","CC25_1",0.405787510622895,4,0,0.0758964956791108,0.758068906856904,0.0830172987319687,0,0.0830172987320165,0,0
"CC26","CC26","CC26_1",0.721240409977953,7,0.329620164897408,0.00720068603919638,0.0101371203047897,0.354820193762465,0.126688564139618,0.166618045270779,0,0.00491522558574337
"CC30","CC30","CC30_1",0.362000796966434,5,0,0.0680474135620039,0.791141697799642,0.0649135798885291,0.0243546676140363,0,0,0.0515426411357885
"CC31","CC31","CC31_1",0.163978687040243,4,0,0.0243546676124437,0.912313980380532,0.00815042293284573,0,0,0,0.0551809290741778
"CC32","CC32","CC32_1",0.36243206809693,4,0.0831162870004799,0.106723570225426,0.785805475161018,0,0,0.0243546676130769,0,0
"CC33","CC33","CC33_1",0.558367104967359,3,0.417059616813792,0,0.512586027617044,0,0,0.0703543555691633,0,0
"CC34","CC34","CC34_1",0.00871631908602866,3,0.00166312694802765,0,0.995627225790076,0,0,0.0027096472618969,0,0
"CC35","CC35","CC35_1",0.395021594716181,3,0,0.16044949473821,0.75653320686465,0,0.0830172983971394,0,0,0
"CC36","CC36","CC36_1",0.752040992483078,5,0.265962424917621,0,0.0560938460931208,0.150416316168394,0.339325263829407,0.188202148991457,0,0
"CC40","CC40","CC40_1",0.0529797043739378,3,0,0.000915746430753005,0.972803265011332,0,0.0259307958475687,0.00035019271034639,0,0
"CC41","CC41","CC41_1",0.320048017865199,4,0,0,0.814536363162263,0.0487093361589918,0.11235566308313,0.0243986375956158,0,0
"CC42","CC42","CC42_1",0,1,0,0,1,0,0,0,0,0
"CC43","CC43","CC43_1",0.477884349796142,3,0.257170712965524,0,0.671482302353198,0,0,0.0713469846812779,0,0
"CC44","CC44","CC44_1",0.46374521643845,7,0.0638296426982409,0.0243546680795357,0.722388063125302,0.0487093361590714,0.0638350676069313,0.0514774549805796,0,0.0254057673503398
"CC45","CC45","CC45_1",0.578592699394882,4,0,0,0.545585414966369,0.000895715589263689,0.328992919460863,0.124525949983504,0,0
"CC46","CC46","CC46_1",0.776435734508679,6,0.118804265982651,0,0.170511116852312,0.298091987139972,0.113460127391632,0.272046706093534,0,0.027085796539898
"CC47","CC47","CC47_1",0.0875032466247552,3,0.954709657286226,0,0,0.0220901541966364,0,0,0,0.0232001885171375
"CC50","CC50","CC50_1",0.600209272246199,4,0,0.0839580623952247,0.563272466408254,0,0.235789065597876,0.116980405598646,0,0
"CC51","CC51","CC51_1",0.637604232404953,5,0,0.0835213689273083,0.505416278305377,0.0557090956186202,0.301721984961232,0.0536312721874631,0,0
"CC52","CC52","CC52_1",0.411125362079281,4,0,0.0234264114934924,0.74607727217465,0.158323010222869,0,0.0721733061089893,0,0
"CC53","CC53","CC53_1",0.605668652442289,5,0,0.144346612195189,0.579831994089433,0,0.0487093345624187,0.18111237182461,0,0.0459996873283495
"CC54","CC54","CC54_1",0.720071724115517,6,0.371811893566102,0.0757736490661309,0.346819000000839,0,0.0624722718399275,0.0440459684170158,0,0.0990772171099852
"CC55","CC55","CC55_1",0.465562181827456,4,0,0.122259018567752,0.707916279694964,0.0406129330724861,0.129211768664798,0,0,0
"CC56","CC56","CC56_1",0.741544133922003,5,0,0.0274464859856005,0.203046167414868,0.331083753282201,0.148859132052877,0.289564461264454,0,0
"CC57","CC57","CC57_1",0.664686512168009,5,0.220781306624205,0,0,0.507830107928021,0.128673983777024,0.0468725814003438,0,0.0958420202704056
"CC60","CC60","CC60_1",0.198488045859843,3,0,0,0.890910772137433,0.0848738111825642,0.0242154166800026,0,0,0
"CC61","CC61","CC61_1",0.217820235344358,6,0.00149134094311861,0.0260746345670087,0.881234715734213,0.0271952036982456,0,0.0622227135460581,0,0.00178139151135547
"CC62","CC62","CC62_1",0.814314039928942,7,0.187290086793418,0.149910239420127,0.10786999681381,0.296698559403925,0.0487093359313683,0.138239169257871,0,0.071282612379481
"CC63","CC63","CC63_1",0.698338872429843,5,0.388968374711418,0.0613507977991294,0.319919091342331,0,0,0.209372555406238,0,0.0203891807408834
"CC64","CC64","CC64_1",0.622386269012828,5,0.483996155788782,0.0407783614805494,0.360282577983596,0,0.00604623613936911,0.108896668607704,0,0
"CC65","CC65","CC65_1",0.370453145739886,4,0,0.197104271126594,0.768163603546191,0,0.0143429445857071,0.0203891807415079,0,0
"CC66","CC66","CC66_1",0.480559966055177,5,0,0.0185102395513738,0.693173511052276,0.0398104095447386,0.0700757638265898,0.178430076025022,0,0
"CC67","CC67","CC67_1",0.519602138291704,3,0,0,0,0.175370338192613,0.643972742716131,0.180656919091255,0,0
"CC68","CC68","CC68_1",0.608794499327429,4,0.516982554833714,0,0,0.330906285359972,0.112871147272166,0.0392400125341483,0,0
"CC70","CC70","CC70_1",0.335329406307248,4,0,0.0424369049224884,0.803381267884587,0.0243546675827827,0.129827159610142,0,0,0
"CC71","CC71","CC71_1",0.473979223224596,6,0.00029005056359217,0.0487093351624017,0.675254948453748,0.00396548716237525,0.259847521657036,0.0119326570008476,0,0
"CC72","CC72","CC72_1",0.619729966960737,5,0.210459900271579,0.180354855282089,0.548298575491733,0.0365320013727597,0,0.0243546675818398,0,0
"CC73","CC73","CC73_1",0.266100900309745,5,0.846370740359059,0.13176478697661,0.0119326570012202,0.00596632850056558,0,0,0,0.00396548716254488
"CC74","CC74","CC74_1",0.422162250282168,5,0.740102769237643,0.154058979812595,0,0,0.015620265396324,0.0770294899062658,0,0.0131884956471723
"CC75","CC75","CC75_1",0.770760414697207,7,0.213655228855867,0.0658633167279383,0.333785574368897,0.0119326570013584,0.231891897552591,0.0283201547455268,0,0.114551170747821
"CC76","CC76","CC76_1",0.416304822228615,5,0,0.0802646887448791,0.752810359102046,0.0744859389608434,0.031495972224294,0.0609430409679383,0,0
"CC77","CC77","CC77_1",0.634861337054402,5,0,0.0831036764860308,0.0535172469887135,0.540411195924045,0.098208340000112,0.224759540601099,0,0
"CC78","CC78","CC78_1",0.781331738971966,6,0.00367893421130198,0.123666321119514,0.27891350961806,0.231451921528828,0.197488583949357,0.164800729572939,0,0
"CC79","CC79","CC79_1",0.589976768558297,5,0.252935002464284,0,0.032264706600368,0.573932316284302,0.0783437337557082,0.0625242408953379,0,0
"CC80","CC80","CC80_1",0.54158388598706,4,0,0.155753719418007,0.641967319146587,0,0.129214958705156,0.0730640027302501,0,0
"CC81","CC81","CC81_1",0.0708483081929114,2,0,0,0.963223321847621,0,0,0.0367766781523793,0,0
"CC82","CC82","CC82_1",0.0175310608595365,2,0,0.00884374220597396,0.991156257794026,0,0,0,0,0
"CC83","CC83","CC83_1",0.320930291521473,4,0.0807305194856485,0.0597292243279112,0.816797249533543,0.0427430066528971,0,0,0,0
"CC84","CC84","CC84_1",0.612780606419197,5,0.571096041461216,0.050735626899604,0.182075152391106,0,0,0.153350172596495,0,0.0427430066515784
"CC85","CC85","CC85_1",0.637408609155455,5,0.11555394902679,0.216150813815739,0.541322055859893,0.0367766781549386,0,0.0901965031426402,0,0
"CC86","CC86","CC86_1",0.199075501477904,2,0,0.112105363196334,0.887894636803666,0,0,0,0,0
"CC87","CC87","CC87_1",0.367992045319974,2,0,0.243087607655814,0.756912392344186,0,0,0,0,0
"CC88","CC88","CC88_1",0.295254360927787,4,0,0.142292586064179,0.827059952897727,0.0147493168400333,0,0.0158981441980601,0,0
"CC89","CC89","CC89_1",0.20073636252204,4,0,0.0487093351504141,0.891500686646091,0.0170469715518506,0,0.042743006651644,0,0
"CC90","CC90","CC90_1",0.294547056471049,4,0,0.0758269676172479,0.831625358255021,0.00257062193668813,0.0899770521910428,0,0,0
"CC91","CC91","CC91_1",0.320707008058981,3,0,0.134843340826028,0.81130134375391,0,0.0538553154200622,0,0,0
"CC92","CC92","CC92_1",0.53050553411635,3,0,0.149078585196295,0.631902483980325,0,0.21901893082338,0,0,0
"CC93","CC93","CC93_1",0.617051232002068,5,0,0.114331720497129,0.574542062085025,0.087686549594962,0.171410933940131,0.0520287338827531,0,0
"CC94","CC94","CC94_1",0.734041220332976,7,0.37529479136229,0.0755717142536571,0.301270496319396,0.156966599202724,0.0243546683075331,0.0349648948846744,0,0.0315768356697256
"CC95","CC95","CC95_1",0.672396065157736,6,0.461155272002825,0.0253762542610036,0.311933100800278,0,0.0243546683090698,0.0698302166982906,0,0.107350487928533
"CC96","CC96","CC96_1",0.398470205204551,3,0,0.263319513820798,0.729479799963405,0,0,0,0,0.00720068621579657
"CC97","CC97","CC97_1",0.476793676249519,4,0,0.105941786285174,0.700620681226153,0.111940433936973,0,0.0814970985517001,0,0
"CC98","CC98","CC98_1",0.64383606055096,3,0,0,0.449118798088852,0.275330674232972,0,0.275550527678177,0,0
"CC99","CC99","CC99_1",0.372094564210404,4,0,0.0568812409269838,0.781061516917256,0.108246190252517,0,0.0538110519032434,0,0
"CD00","CD00","CD00_1",0.386292692454803,3,0,0.170712614796435,0.761562794890542,0,0.0677245903130232,0,0,0
"CD01","CD01","CD01_1",0.277584016325926,3,0,0.165991635034432,0.83358417741557,0,0,0.000424187549998074,0,0
"CD02","CD02","CD02_1",0.535537321294015,5,0,0.0976548354748141,0.656571485659328,0.111219156488357,0.0489214291528997,0.0856330932246011,0,0
"CD03","CD03","CD03_1",0.787849168230457,6,0.0959087373513269,0.285401372320813,0.143590549505241,0.228313365967564,0,0.198076639474142,0,0.0487093353809125
"CD04","CD04","CD04_1",0.743522376324247,5,0.373042609011879,0.126382459567313,0.21813265126924,0.0579275776212823,0,0.224514702530286,0,0
"CD05","CD05","CD05_1",0.36265582411004,4,0.137572949707973,0.0305090155686845,0.784363177977878,0,0,0.0475548567454641,0,0
"CD06","CD06","CD06_1",0.125599992648869,2,0,0.0673338426967446,0.932666157303255,0,0,0,0,0
"CD07","CD07","CD07_1",0.0188344649711438,2,0,0,0.990492372534403,0,0,0.00950762746559648,0,0
"CD08","CD08","CD08_1",0.528955434933608,6,0.138809237726177,0.0487093353805504,0.66295573489167,0.0706134456723982,0.00950762746606488,0,0,0.0694046188631394
"CD09","CD09","CD09_1",0.76738877040646,7,0.391388964122754,0.121773338445824,0.0818113297190425,0.0966438271833266,0.0124671440631481,0.194837341513318,0,0.101078054952588
"CD10","CD10","CD10_1",0.669398579950226,5,0,0.0386594386404454,0.483828361489829,0.163482383564247,0.0597576491074868,0.254272167197991,0,0
"CD11","CD11","CD11_1",0.469667785908404,4,0,0.146017036270514,0.704529096731686,0,0.0478049301310112,0.101648936866789,0,0
"CD12","CD12","CD12_1",0.268732694711457,3,0,0.136627971157372,0.843932586688474,0,0.0194394421541543,0,0,0
"CD13","CD13","CD13_1",0.545838914852683,5,0.0317827843249944,0.234039049998339,0.626521575568643,0.0487093354974215,0,0.0589472546106011,0,0
"CD14","CD14","CD14_1",0.694085087609796,4,0.321196782782753,0,0.406959501774616,0.145461255572921,0,0.12638245986971,0,0
"CD15","CD15","CD15_1",0.531039735126302,5,0.643118873021227,0,0.00929942030400864,0.0589850773658947,0,0.215532626062396,0,0.0730640032464741
"CD16","CD16","CD16_1",0.613533900188529,5,0.45255688365008,0,0.415905806522246,0.000663811185276171,0.0730640032417888,0.0578094954006089,0,0
"CD17","CD17","CD17_1",0.52795712454744,5,0.216058047241334,0,0.647052367092603,0.0625697408689557,0.0351181367903636,0.0392017080067435,0,0
"CD18","CD18","CD18_1",0.492646036828966,5,0.686502791893981,0,0.166945014637047,0,0.052792906691261,0.0243546677485229,0,0.0694046190291889
"CD20","CD20","CD20_1",0.709016281292839,4,0,0.00102896126791143,0.210108568507618,0.369641404044913,0.181950978069312,0.237270088110246,0,0
"CD21","CD21","CD21_1",0.669457145777499,5,0,0.0828706230832854,0.424971226086284,0.022169877511007,0.108372973023826,0.361615300295598,0,0
"CD22","CD22","CD22_1",0.638189282999856,5,0,0.00985428239084423,0.500027966506732,0.11928702006193,0.297530563189483,0.073300167851011,0,0
"CD23","CD23","CD23_1",0.683856179570213,6,0,0.00501658930045338,0.44173094495344,0.228989399283777,0.0727046779498454,0.247491188793804,0,0.00406719971868045
"CD24","CD24","CD24_1",0.438310902304859,5,0,0.0487093354216378,0.728717841474215,0.157252122138792,0,0.0593547220863246,0,0.00596597887902969
"CD25","CD25","CD25_1",0.418344209260862,4,0.74069625891987,0,0.0419841664080534,0.0468201812391317,0,0.170499393432945,0,0
"CD26","CD26","CD26_1",0.746376270871651,5,0.31042334292383,0,0,0.180614577610357,0.0312749892047746,0.307204416286658,0,0.17048267397438
"CD27","CD27","CD27_1",0.397327771996766,5,0.765849717235683,0,0,0.0896855856377052,0.0478776808523959,0.0722323485632648,0,0.0243546677109506
"CD28","CD28","CD28_1",0.721084159568353,5,0.40163959897251,0,0.0830971817363961,0.282694694804958,0,0.159504521350451,0,0.073064003135684
"CD29","CD29","CD29_1",0.719244961410594,7,0.328146228719878,0.0549817656804648,0.0125810185671002,0.256635796994238,0.312322369730007,0.0109781525975164,0,0.0243546677107954
"CD30","CD30","CD30_1",0.623225931414386,5,0,0.0333165619558582,0.154907986072398,0.0525487192399636,0.552907896429888,0.206318836301892,0,0
"CD31","CD31","CD31_1",0.429793336678447,5,0,0.109596004255592,0.739772617767309,0.0545617111115594,0.0200997935572741,0.0759698733082664,0,0
"CD32","CD32","CD32_1",0.569950161593178,3,0,0.00524296898928221,0.547204726322195,0.346396533050493,0,0.10115577163803,0,0
"CD33","CD33","CD33_1",0.768057523494427,7,0.390607702598375,0.0459239793324721,0.165176698184994,0.128012612676464,0.0734725984103883,0.15123125249436,0,0.0455751563029458
"CD34","CD34","CD34_1",0.762840857764227,6,0.350897160993373,0,0.228568054112888,0.212702513213666,0.0538428815389142,0.106636912663884,0,0.0473524774772746
"CD35","CD35","CD35_1",0.456019417388718,5,0.711165625887094,0,0.0458251736405427,0.184368049768747,0,0.0436927459474596,0,0.014948404756157
"CD36","CD36","CD36_1",0.54736044383195,5,0.62720534679762,0.0448452142658107,0.0329022260306284,0.226999799348795,0,0.0680474135571461,0,0
"CD37","CD37","CD37_1",0.435434637415084,3,0,0,0.712921571910044,0.230433353527822,0,0.0566450745621342,0,0
"CD38","CD38","CD38_1",0.420163866191278,3,0,0,0.738623500942224,0.123184232780375,0,0.138192266277401,0,0
"CD39","CD39","CD39_1",0.532530323084685,5,0,0.0487093352250499,0.632502642599602,0.0222437003321092,0.247834986618189,0.0487093352250499,0,0
"CD40","CD40","CD40_1",0.526178617985642,6,0,0.0706920424273665,0.0802058819623485,0.0810047142391509,0.670143747101714,0.0776632198704289,0,0.0202903943989918
"CD41","CD41","CD41_1",0.67086489478331,5,0,0.431670361703178,0.240687936105564,0.00502494848576789,0.287528813369086,0.034345523869843,0,0.000742416466559852
"CD42","CD42","CD42_1",0.327271746162377,5,0,0.0277153883527556,0.805796026895195,0.0169520902542718,0.000472329445808525,0.149064165051969,0,0
"CD43","CD43","CD43_1",0.771837973917356,7,0.164940534561477,0.0257586686055102,0.279790355571299,0.32779196913896,0.0611326056422023,0.0487093361618053,0,0.0918765303187459
"CD44","CD44","CD44_1",0.305808358921212,4,0,0,0.826147043087408,0.0629525270205298,0.066384387653144,0.0445160422389179,0,0
"CD45","CD45","CD45_1",0.73196066094231,6,0.00940626303812309,0.00608866702025055,0.374948164875052,0.189047450532696,0.259243302118353,0.151859889377438,0,0.00940626303808755
"CD46","CD46","CD46_1",0.490511151199107,4,0,0.17434679758919,0.682937056546555,0.0888329887558808,0,0.0538831571083742,0,0
"CD47","CD47","CD47_1",0.308098775490104,5,0,0.0594728053491033,0.825790313438201,0.0240306168501703,0.0730640042393141,0.0176422601232108,0,0
"CD48","CD48","CD48_1",0.38356444337921,3,0,0.135364539271669,0.767216788405624,0.0974186723227068,0,0,0,0
"CD49","CD49","CD49_1",0.139962834180935,3,0,0.025541120190162,0.925749543650673,0,0,0.0487093361591649,0,0
"CD50","CD50","CD50_1",0.678407968830676,6,0,0.112967092726033,0.479082030488628,0.131713589943513,0.0264821042581326,0.23575909475996,0,0.0139960878237352
"CD51","CD51","CD51_1",0.732962706680922,6,0,0.328232497069626,0.267344570678244,0.0501580902214749,0.0100498966415903,0.261843463349343,0,0.0823714820397216
"CD52","CD52","CD52_1",0.307911297463531,3,0,0.000115534257217441,0.809945633474868,0,0,0.189938832267914,0,0
"CD53","CD53","CD53_1",0.550183979521957,4,0,0.0487093345632424,0.589208233652235,0.310950454366231,0,0.0511319774182921,0,0
"CD54","CD54","CD54_1",0.261376261728607,5,0,0.0243546672803568,0.855985310387962,0.0289637883245161,0.0587143129664099,0.0319819210407556,0,0
"CD55","CD55","CD55_1",0.263606734964018,3,0,0,0.847472748810239,0,0.133495277162202,0.0190319740275584,0,0
"CD56","CD56","CD56_1",0.381629679954742,3,0,0.188314566494847,0.761856285741802,0.0498291477633521,0,0,0,0
"CD57","CD57","CD57_1",0.152565809280074,4,0,0.0101002726182048,0.919006637985604,0.0465384221156736,0.0243546672805179,0,0,0
"CD58","CD58","CD58_1",0.0926734705786407,2,0,0,0.951290665437121,0.0487093345628789,0,0,0,0
"CD59","CD59","CD59_1",0.279208370816362,4,0,0.136709245498693,0.837595281351023,0,0.0026932457679077,0.023002227382376,0,0
"CD60","CD60","CD60_1",0.218275864043001,3,0,0.0632457444066341,0.880062592736429,0,0.0566916628569372,0,0,0
"CD61","CD61","CD61_1",0.0310708649003097,2,0,0.0157845855924812,0.984215414407519,0,0,0,0,0
"CD62","CD62","CD62_1",0.308182075987384,4,0,0.024354667964966,0.824430795604154,0,0.082877736096899,0.0683368003339811,0,0
"CD63","CD63","CD63_1",0.358752517071513,6,0,0.0730640038993923,0.793825491458625,0.0590443624580153,0.0145409357419651,0.0351705384755385,0,0.0243546679664641
"CD64","CD64","CD64_1",0.102225138252188,2,0,0.0540320293183538,0.945967970681646,0,0,0,0,0
"CD65","CD65","CD65_1",0.352803046123779,4,0,0.0190319745627195,0.790096168929661,0,0.142162520574487,0.0487093359331324,0,0
"CD66","CD66","CD66_1",0.438063827477276,2,0,0.32402248364816,0.675977516351839,0,0,0,0,0
"CD67","CD67","CD67_1",0.32991890634486,3,0,0.147596912989858,0.803693751079475,0,0.0487093359306663,0,0,0
"CD68","CD68","CD68_1",0.233768743459424,2,0,0.135149855049655,0.864850144950345,0,0,0,0,0
"CD69","CD69","CD69_1",0.491875520798262,5,0,0.348366003251701,0.621612651034713,0.0125448606484713,0.00357918448070886,0.0138973005844059,0,0
"CD70","CD70","CD70_1",0.138349546539563,4,0,0.00793097432465716,0.926701415262376,0,0.051062839618792,0.0143047707941751,0,0
"CD71","CD71","CD71_1",0.630662635297905,5,0,0.0971825056053118,0.558429239356633,0.121773337905455,0.176277695784307,0.0463372213482937,0,0
"CD72","CD72","CD72_1",0.297212810123064,5,0,0.0733001674614801,0.832769240686312,0,0.0303209960817722,0.0537958637230537,0,0.00981373204738138
"CD73","CD73","CD73_1",0.593589189558727,6,0,0.0243546675825728,0.568846543814605,0.0168804670763494,0.274095751558759,0.052572299289861,0,0.0632502706778525
"CD74","CD74","CD74_1",0.414286360627009,4,0,0.139672323408552,0.745238100430888,0,0.0117045773346875,0.103384998825872,0,0
"CD75","CD75","CD75_1",0.0919547977184084,3,0,0,0.951875257605155,0,0.0283201547451671,0.0198045876496779,0,0
"CD76","CD76","CD76_1",0.274740945476828,3,0,0.159020448922181,0.836429471155732,0,0,0.00455007992208724,0,0
"CD77","CD77","CD77_1",0.230347980877761,2,0,0.132954689738973,0.867045310261027,0,0,0,0,0
"CD78","CD78","CD78_1",0,1,0,0,1,0,0,0,0,0
"CD79","CD79","CD79_1",0.0124661736887286,2,0,0.00627243022529555,0.993727569774704,0,0,0,0,0
"CD80","CD80","CD80_1",0.478001823085572,4,0,0.0886727575155055,0.680326143326672,0,0.226332193124714,0.00466890603310867,0,0
"CD81","CD81","CD81_1",0.491851499380067,4,0,0,0.681320025582737,0.0974186703001434,0.181204459906326,0.0400568442107929,0,0
"CD82","CD82","CD82_1",0.036100416123714,2,0,0,0.981611660924176,0,0.0183883390758246,0,0,0
"CD83","CD83","CD83_1",0.502928619005383,5,0,0.121773337882596,0.677209864456668,0.027582508615416,0.121497112853453,0.0519371761918674,0,0
"CD84","CD84","CD84_1",0.651967041570814,5,0,0.1525836875291,0.408266717547219,0.0243546675752533,0.396406588272382,0.0183883390760455,0,0
"CD85","CD85","CD85_1",0.0760805770448365,2,0,0.0396091752895355,0.960390824710465,0,0,0,0,0
"CD86","CD86","CD86_1",0.0180346938654605,2,0,0.00910015984187799,0.990899840158122,0,0,0,0,0
"CD87","CD87","CD87_1",0,1,0,0,1,0,0,0,0,0
