atlas,period,survey,site,X,Y,PC1,PC2,PC3,PC4,PC5,bioregion,pca_cluster,pca_cluster_silhouette
1,1970s,DC58_1,DC58,577499.5821444269,6342499.991146208,0.2551710539836763,0.04764390608220113,-0.027898589976685755,-0.07590281204520596,0.10536235007159979,Cluster 3,PCA cluster 2,0.37189959000887507
1,1970s,DC59_1,DC59,577499.5701581707,6347499.85890772,0.10116051560729003,0.16416581896586438,0.13500519677028686,-0.013738158738868836,-0.008481191845567464,Cluster 3,PCA cluster 2,0.3716462930565384
1,1970s,DC64_1,DC64,582499.7765719168,6322500.023200316,-0.11170913323737029,0.186860254493542,0.06519690113178504,-0.0380794013178865,0.029465902910112998,Cluster 3,PCA cluster 2,0.37111376788646844
1,1970s,DC65_1,DC65,582499.6844180265,6327500.009486454,-0.020344422243756,0.10915936637740258,0.0138943083146174,-0.12434602373928358,0.03955508354070377,Cluster 3,PCA cluster 2,0.370890005862757
1,1970s,DC69_1,DC69,582499.5463454451,6347499.907984794,0.16228451659902426,0.06888589980240645,0.06117152673021732,-0.012333504820821278,0.059785187593266606,Cluster 3,PCA cluster 2,0.37068688112124104
1,1970s,DC79_1,DC79,587499.5162126686,6347499.914135292,0.16443123347103566,0.10299922243287206,0.02637315198553676,-0.04024096374530018,0.04413711852240914,Cluster 3,PCA cluster 2,0.37011104196018596
1,1970s,DC89_1,DC89,592499.4952561076,6347499.988268283,0.03517599049899436,0.12804077375265263,0.051161862155212096,-0.10153890598446558,-0.06739555170093822,Cluster 3,PCA cluster 2,0.3699730929408779
1,1970s,DD00_1,DD00,552499.8856748668,6252499.714341889,0.09090377507858499,0.04141095575427254,0.035536500309291494,0.0713387556695857,0.11445445583793923,Cluster 2,PCA cluster 2,0.3697797307040682
1,1970s,DD01_1,DD01,552499.8788040339,6257499.789576381,0.13509758883394601,-0.08978019709020311,-0.1377647090330175,0.04144259471800087,0.055026072300635755,Cluster 2,PCA cluster 2,0.36970558857002145
1,1970s,DD02_1,DD02,552499.8180619746,6262499.790504193,-0.05776969645417589,-0.07336285420031842,-0.07052412019169897,0.2629591565669288,-0.0352281731278877,Cluster 1,PCA cluster 1,0.36930681024428647
1,1970s,DD03_1,DD03,552499.8245235039,6267499.829924205,0.05633407200222646,0.036627766829656426,0.04807640652783864,0.08298257631192434,-0.01940745753128842,Cluster 2,PCA cluster 2,0.3692536728074005
1,1970s,DD04_1,DD04,552499.8372124677,6272499.79574306,0.03975442611057572,0.004257504917584317,-0.013987215082892537,0.0667257246502759,0.07113150742761044,Cluster 2,PCA cluster 2,0.36900340757979844
1,1970s,DD05_1,DD05,552499.7926802624,6277499.7984718,0.17575306502351407,-0.05732988469967701,-0.07369999664992183,-0.036764598335142847,0.026478264863381607,Cluster 2,PCA cluster 2,0.36897730851499166
1,1970s,DD06_1,DD06,552499.8129379287,6282499.83961058,0.12019098706440058,0.033998881711030236,0.0167725016283874,0.10329325320673063,0.009994431019292349,Cluster 2,PCA cluster 2,0.3688745235909887
1,1970s,DD07_1,DD07,552499.8372333928,6287499.807062139,0.09740365872477726,0.07741781149077669,0.07028830977780354,0.09635184871218232,0.0010788959466841942,Cluster 3,PCA cluster 2,0.3684025618612994
1,1970s,DD08_1,DD08,552499.8023283664,6292499.811338297,0.23214882894569225,-0.0013971149198244311,-0.07446198265119246,-0.058633461600705296,0.03976787470969762,Cluster 2,PCA cluster 2,0.3682095033660987
1,1970s,DD09_1,DD09,552499.8297948928,6297499.853941188,0.2301216909282957,-0.06130417194837845,-0.18800026594401684,-0.046977845349705685,0.031950220852409124,Cluster 2,PCA cluster 2,0.36809909251628503
1,1970s,DD10_1,DD10,557499.856180533,6252499.733037651,0.12190553544266908,-0.005105874410820767,0.006389222781612507,0.006266065520142219,0.09841691468251951,Cluster 2,PCA cluster 2,0.36807295444793564
1,1970s,DD11_1,DD11,557499.8762522964,6257499.80687196,0.06127342250268411,-0.12353104998601923,-0.1396821091219961,0.03217713696559052,0.034721507829262345,Cluster 2,PCA cluster 1,0.36802456303578657
