atlas,period,survey,site,X,Y,bioregion,nearest_distance,second_distance,assignment_margin,low_confidence,reference_cluster,validation_match
2,1990s,CE78_2,CE78,537499.9560459278,6242499.652580182,Cluster 2,0.14790724756617574,0.22631924215975446,0.07841199459357873,FALSE,NA,NA
2,1990s,CE79_2,CE79,537499.9403775054,6247499.718706845,Cluster 3,0.17547407511064594,0.18178258396293406,0.006308508852288119,TRUE,NA,NA
2,1990s,CE80_2,CE80,542500.0765360219,6202499.722907818,Cluster 2,0.10573944596812362,0.18849926905917877,0.08275982309105515,FALSE,NA,NA
2,1990s,CE81_2,CE81,542500.0725898192,6207499.792100813,Cluster 2,0.15083639203026714,0.20889115891923712,0.05805476688896999,FALSE,NA,NA
2,1990s,CE82_2,CE82,542500.0549823554,6212499.675981395,Cluster 2,0.20229396055352292,0.26359355201547263,0.061299591461949715,FALSE,NA,NA
2,1990s,CE83_2,CE83,542500.0821386847,6217499.709024412,Cluster 2,0.17899904237816974,0.2445488534785706,0.06554981110040087,FALSE,NA,NA
2,1990s,CE84_2,CE84,542500.0312720044,6222499.667383468,Cluster 2,0.14941449180541022,0.23306926808367817,0.08365477627826795,FALSE,NA,NA
2,1990s,CE85_2,CE85,542500.0251304065,6227499.663558211,Cluster 2,0.14024076034059368,0.20153411257086995,0.061293352230276266,FALSE,NA,NA
2,1990s,CE86_2,CE86,542500.0010096645,6232499.696908841,Cluster 2,0.137047207853033,0.18488163524081078,0.04783442738777777,FALSE,NA,NA
2,1990s,CE87_2,CE87,542499.9595191028,6237499.656109798,Cluster 2,0.11680694526904178,0.17596083908930935,0.05915389382026756,FALSE,NA,NA
2,1990s,CE88_2,CE88,542499.960902843,6242499.653049735,Cluster 2,0.13785379384413668,0.19747241734957646,0.05961862350543978,FALSE,NA,NA
2,1990s,CE89_2,CE89,542499.9426731234,6247499.687087541,Cluster 2,0.1345304456890602,0.2084387853262002,0.07390833963714,FALSE,NA,NA
2,1990s,CE90_2,CE90,547500.0112863941,6202499.766809329,Cluster 2,0.11099722253957972,0.17790713196130695,0.06690990942172723,FALSE,NA,NA
2,1990s,CE91_2,CE91,547500.0158636335,6207499.701018751,Cluster 2,0.11676867512070957,0.19938828791055693,0.08261961278984736,FALSE,NA,NA
2,1990s,CE92_2,CE92,547500.0503056952,6212499.673195112,Cluster 2,0.14557993140327102,0.1941186914883026,0.04853876008503158,FALSE,NA,NA
2,1990s,CE93_2,CE93,547500.0516845292,6217499.682626755,Cluster 2,0.14885448882154784,0.22553280616285462,0.07667831734130678,FALSE,NA,NA
2,1990s,CE94_2,CE94,547500.0194965032,6222499.7292875815,Cluster 2,0.10953970940757989,0.193242367270267,0.08370265786268712,FALSE,NA,NA
2,1990s,CE95_2,CE95,547500.0165332087,6227499.702541236,Cluster 2,0.12520709814226996,0.1736962755728771,0.04848917743060713,FALSE,NA,NA
2,1990s,CE96_2,CE96,547499.9788540612,6232499.712970672,Cluster 2,0.10483268968876068,0.1790664021736768,0.07423371248491613,FALSE,NA,NA
2,1990s,CE97_2,CE97,547499.9691090817,6237499.649938437,Cluster 3,0.16718210883419515,0.17637971266123245,0.009197603827037298,TRUE,NA,NA
2,1990s,CE98_2,CE98,547499.9234977771,6242499.624028113,Cluster 2,0.1291423602315848,0.14040656996009626,0.01126420972851147,FALSE,NA,NA
2,1990s,CE99_2,CE99,547499.9032871589,6247499.63590194,Cluster 2,0.13702843873026682,0.22070312456710417,0.08367468583683735,FALSE,NA,NA
2,1990s,CF10_2,CF10,507500.04285710165,6152499.805047145,Cluster 2,0.14575753504138944,0.18362851363177063,0.03787097859038119,FALSE,NA,NA
2,1990s,CF11_2,CF11,507500.05492596835,6157499.834451183,Cluster 3,0.09374548605420133,0.14012256779449853,0.0463770817402972,FALSE,NA,NA
2,1990s,CF12_2,CF12,507500.04327710776,6162499.789395868,Cluster 3,0.13023982072263096,0.1729248752427275,0.04268505452009655,FALSE,NA,NA
2,1990s,CF13_2,CF13,507500.0706404502,6167499.781255058,Cluster 2,0.15686188832577772,0.19187456154336208,0.03501267321758436,FALSE,NA,NA
2,1990s,CF14_2,CF14,507500.0739329783,6172499.809900087,Cluster 3,0.12622883295381368,0.1369835716477821,0.010754738693968424,FALSE,NA,NA
2,1990s,CF15_2,CF15,507500.0533334287,6177499.764015607,Cluster 2,0.14282416107608897,0.1670198039193578,0.024195642843268833,FALSE,NA,NA
2,1990s,CF16_2,CF16,507500.07135441876,6182499.754977835,Cluster 3,0.12863725329529208,0.13893524435289362,0.010297991057601541,FALSE,NA,NA
2,1990s,CF17_2,CF17,507500.0651289864,6187499.782657654,Cluster 3,0.10502068033211497,0.19145671912493012,0.08643603879281515,FALSE,NA,NA
2,1990s,CF18_2,CF18,507500.03483679594,6192499.735736998,Cluster 3,0.11498433901583903,0.18317053409905998,0.06818619508322095,FALSE,NA,NA
2,1990s,CF19_2,CF19,507500.0425821252,6197499.836890889,Cluster 3,0.14121951068441035,0.1424308067901696,0.0012112961057592353,TRUE,NA,NA
2,1990s,CF20_2,CF20,512500.0890358579,6152499.85022648,Cluster 2,0.13103956652995455,0.15537305915567395,0.024333492625719405,FALSE,NA,NA
2,1990s,CF21_2,CF21,512500.0804062962,6157499.787179069,Cluster 2,0.12292491804672852,0.17096919174646463,0.048044273699736115,FALSE,NA,NA
2,1990s,CF22_2,CF22,512500.03149114567,6162499.872222402,Cluster 2,0.1170601579143021,0.14741987232911477,0.030359714414812666,FALSE,NA,NA
2,1990s,CF23_2,CF23,512500.06907642435,6167499.771820084,Cluster 2,0.17253409104054973,0.1787387663149496,0.006204675274399857,TRUE,NA,NA
2,1990s,CF24_2,CF24,512500.06605251407,6172499.819464415,Cluster 2,0.1362149953572549,0.14358087329850677,0.007365877941251875,TRUE,NA,NA
2,1990s,CF25_2,CF25,512500.02303446684,6177499.792549392,Cluster 2,0.16033868608882038,0.16037920532543656,4.0519236616187726e-5,TRUE,NA,NA
2,1990s,CF26_2,CF26,512500.0651124667,6182499.802702072,Cluster 3,0.10592769340865117,0.14625581266761142,0.04032811925896025,FALSE,NA,NA
2,1990s,CF27_2,CF27,512500.06655589637,6187499.849542149,Cluster 3,0.127543404924624,0.1581018029934145,0.030558398068790515,FALSE,NA,NA
2,1990s,CF28_2,CF28,512500.0276656862,6192499.82175148,Cluster 3,0.13018100310907219,0.14166914091570987,0.011488137806637683,FALSE,NA,NA
2,1990s,CF29_2,CF29,512500.0730969767,6197499.830959868,Cluster 2,0.13183632945275264,0.1910865389456489,0.05925020949289625,FALSE,NA,NA
2,1990s,CF30_2,CF30,517500.0490080542,6152499.803977083,Cluster 2,0.13212349700357479,0.1902149989436846,0.05809150194010981,FALSE,NA,NA
2,1990s,CF31_2,CF31,517500.08229393145,6157499.880785225,Cluster 2,0.13615399086759208,0.1987178419246537,0.06256385105706161,FALSE,NA,NA
2,1990s,CF32_2,CF32,517500.05984277924,6162499.883060531,Cluster 2,0.1619332351225043,0.23468365047868633,0.07275041535618204,FALSE,NA,NA
2,1990s,CF33_2,CF33,517500.0445604493,6167499.811028843,Cluster 2,0.16544885241659926,0.23422606261462983,0.06877721019803057,FALSE,NA,NA
2,1990s,CF34_2,CF34,517500.0357638052,6172499.775957468,Cluster 2,0.15426164863384464,0.20770860669564878,0.053446958061804134,FALSE,NA,NA
2,1990s,CF35_2,CF35,517500.0332116384,6177499.777824086,Cluster 2,0.17349836892169918,0.18780638772825922,0.014308018806560047,FALSE,NA,NA
2,1990s,CF36_2,CF36,517500.0366625694,6182499.816606281,Cluster 2,0.1405839128452064,0.18341939620211312,0.042835483356906706,FALSE,NA,NA
2,1990s,CF37_2,CF37,517500.04632165184,6187499.780987112,Cluster 3,0.12082846044655873,0.16892293275685627,0.04809447231029754,FALSE,NA,NA
2,1990s,CF38_2,CF38,517500.061502076,6192499.782236776,Cluster 2,0.13922001841658363,0.16972536831255206,0.030505349895968425,FALSE,NA,NA
2,1990s,CF39_2,CF39,517500.08196195716,6197499.820332571,Cluster 2,0.12609015955871888,0.17971670198761533,0.053626542428896445,FALSE,NA,NA
2,1990s,CF40_2,CF40,522500.0642822681,6152499.88918984,Cluster 2,0.1153039045625969,0.19751489273525885,0.08221098817266195,FALSE,NA,NA
2,1990s,CF41_2,CF41,522500.0773326165,6157499.892575038,Cluster 2,0.15998402436742967,0.21054251423664594,0.050558489869216267,FALSE,NA,NA
2,1990s,CF42_2,CF42,522500.08171073144,6162499.821689351,Cluster 2,0.10789979239188367,0.15018443658459837,0.0422846441927147,FALSE,NA,NA
2,1990s,CF43_2,CF43,522500.0766004052,6167499.787798728,Cluster 2,0.1144110788859499,0.17792436902251973,0.06351329013656984,FALSE,NA,NA
2,1990s,CF44_2,CF44,522500.0617534066,6172499.790880593,Cluster 2,0.1264509531798065,0.20876911846768623,0.08231816528787972,FALSE,NA,NA
2,1990s,CF45_2,CF45,522500.0369213511,6177499.830912278,Cluster 2,0.10680693209839182,0.1676764854768548,0.060869553378462976,FALSE,NA,NA
2,1990s,CF47_2,CF47,522500.02009768866,6187499.799469306,Cluster 2,0.11488781327292695,0.160613585671025,0.04572577239809804,FALSE,NA,NA
2,1990s,CF48_2,CF48,522500.02689213475,6192499.839240847,Cluster 3,0.15896337003106045,0.19367350698176855,0.0347101369507081,FALSE,NA,NA
2,1990s,CF49_2,CF49,522500.0856363534,6197499.8048974695,Cluster 2,0.1582813130121937,0.21768835070522388,0.059407037693030185,FALSE,NA,NA
2,1990s,CF50_2,CF50,527500.0886990835,6152499.883027053,Cluster 2,0.15946288465959146,0.2318843052296298,0.07242142057003834,FALSE,NA,NA
2,1990s,CF51_2,CF51,527500.0818896274,6157499.8224678775,Cluster 2,0.13789639472443926,0.2125920685011263,0.07469567377668704,FALSE,NA,NA
2,1990s,CF52_2,CF52,527500.0497756924,6162499.798923867,Cluster 2,0.15210579501865668,0.20463247641691681,0.05252668139826014,FALSE,NA,NA
2,1990s,CF53_2,CF53,527500.0550309606,6167499.812767024,Cluster 2,0.1459124000133943,0.19346607105791447,0.04755367104452016,FALSE,NA,NA
2,1990s,CF54_2,CF54,527500.0343271294,6172499.863579813,Cluster 2,0.146836251906496,0.2362733095104925,0.0894370576039965,FALSE,NA,NA
2,1990s,CF55_2,CF55,527500.0508941073,6177499.840442368,Cluster 2,0.15302024295657995,0.2359807994470279,0.08296055649044795,FALSE,NA,NA
2,1990s,CF56_2,CF56,527500.0408488035,6182499.854226997,Cluster 2,0.11135072586942157,0.18091414103854397,0.0695634151691224,FALSE,NA,NA
2,1990s,CF57_2,CF57,527500.0672787909,6187499.794012441,Cluster 2,0.12945402851042054,0.1348814951704468,0.0054274666600262755,TRUE,NA,NA
2,1990s,CF58_2,CF58,527500.0664424137,6192499.770672006,Cluster 2,0.11952717266772454,0.13486108777418154,0.015333915106457,FALSE,NA,NA
2,1990s,CF59_2,CF59,527500.0380833544,6197499.784182167,Cluster 2,0.14288929123811056,0.17754427605167034,0.034654984813559775,FALSE,NA,NA
2,1990s,CF60_2,CF60,532500.0746473216,6152499.896262771,Cluster 2,0.13532171500598938,0.2252715277184287,0.08994981271243932,FALSE,NA,NA
2,1990s,CF61_2,CF61,532500.0476127628,6157499.892527556,Cluster 2,0.12321938092553145,0.21099386828939667,0.08777448736386523,FALSE,NA,NA
2,1990s,CF62_2,CF62,532500.0430350703,6162499.81496773,Cluster 2,0.12630510165970585,0.20603315568393812,0.07972805402423228,FALSE,NA,NA
2,1990s,CF63_2,CF63,532500.058788367,6167499.886138109,Cluster 2,0.12192640167246759,0.20155501947489893,0.07962861780243134,FALSE,NA,NA
2,1990s,CF64_2,CF64,532500.0331872304,6172499.882969435,Cluster 2,0.15431259302437386,0.24205602258120162,0.08774342955682776,FALSE,NA,NA
2,1990s,CF65_2,CF65,532500.028758022,6177499.805903052,Cluster 2,0.1444939175386616,0.22574284174585765,0.08124892420719607,FALSE,NA,NA
2,1990s,CF66_2,CF66,532500.0433655721,6182499.877498317,Cluster 2,0.10668840611426393,0.17968848399576468,0.07300007788150074,FALSE,NA,NA
2,1990s,CF67_2,CF67,532500.016379806,6187499.763386833,Cluster 2,0.12980304402568676,0.14501739120022544,0.015214347174538678,FALSE,NA,NA
2,1990s,CF68_2,CF68,532500.0701839877,6192499.798358294,Cluster 2,0.12963145902581955,0.13758428370138767,0.007952824675568126,TRUE,NA,NA
2,1990s,CF69_2,CF69,532500.0807532563,6197499.758865873,Cluster 2,0.1427556277137645,0.2081489468170472,0.06539331910328272,FALSE,NA,NA
2,1990s,CF70_2,CF70,537500.1021949608,6152499.817917419,Cluster 2,0.13863270361544291,0.1765800477422594,0.037947344126816496,FALSE,NA,NA
2,1990s,CF71_2,CF71,537500.0550795781,6157499.88048536,Cluster 2,0.12117598404101915,0.19223294871510105,0.0710569646740819,FALSE,NA,NA
2,1990s,CF72_2,CF72,537500.0774855074,6162499.869807724,Cluster 2,0.12624069622322995,0.1988204367774738,0.07257974055424385,FALSE,NA,NA
2,1990s,CF73_2,CF73,537500.0419040467,6167499.89607103,Cluster 2,0.11484606608564452,0.19810856962468779,0.08326250353904327,FALSE,NA,NA
2,1990s,CF74_2,CF74,537500.0118776582,6172499.848500056,Cluster 2,0.14923557037731117,0.2177754775774244,0.06853990720011324,FALSE,NA,NA
2,1990s,CF75_2,CF75,537500.0487537576,6177499.838899511,Cluster 2,0.12866823084415058,0.18955839531029842,0.06089016446614784,FALSE,NA,NA
2,1990s,CF76_2,CF76,537500.0264034058,6182499.866166838,Cluster 2,0.1321432697256986,0.14018715788104485,0.008043888155346263,TRUE,NA,NA
2,1990s,CF77_2,CF77,537500.0707976818,6187499.82006512,Cluster 2,0.11480470078116463,0.12231135388386902,0.007506653102704389,TRUE,NA,NA
2,1990s,CF78_2,CF78,537500.0551390985,6192499.810781486,Cluster 2,0.12782185905609714,0.17784278768981246,0.05002092863371532,FALSE,NA,NA
2,1990s,CF79_2,CF79,537500.0416532608,6197499.838831865,Cluster 2,0.11129013177733423,0.15472697491977688,0.04343684314244266,FALSE,NA,NA
2,1990s,CF80_2,CF80,542500.0592552546,6152499.8693641145,Cluster 2,0.12406904462052813,0.17661967717427035,0.05255063255374222,FALSE,NA,NA
2,1990s,CF81_2,CF81,542500.0565058092,6157499.897039448,Cluster 2,0.10555346937663457,0.19769876107166381,0.09214529169502925,FALSE,NA,NA
2,1990s,CF82_2,CF82,542500.0441988781,6162499.850954939,Cluster 2,0.16242170734184605,0.22333874750697694,0.06091704016513089,FALSE,NA,NA
2,1990s,CF83_2,CF83,542500.0207665939,6167499.842372999,Cluster 2,0.12761031895731878,0.2145690741776845,0.08695875522036572,FALSE,NA,NA
2,1990s,CF84_2,CF84,542500.048573576,6172499.871880924,Cluster 2,0.13475508853484622,0.1948461031729415,0.06009101463809527,FALSE,NA,NA
2,1990s,CF85_2,CF85,542500.0024235704,6177499.826941581,Cluster 2,0.13360983572384008,0.146602825233411,0.012992989509570924,FALSE,NA,NA
2,1990s,CF86_2,CF86,542500.0063853149,6182499.82004259,Cluster 2,0.13688742616098762,0.15106445655774647,0.014177030396758855,FALSE,NA,NA
2,1990s,CF87_2,CF87,542500.0597483467,6187499.851160479,Cluster 2,0.09128724312079507,0.1654127472210872,0.07412550410029213,FALSE,NA,NA
2,1990s,CF88_2,CF88,542500.0377536514,6192499.807753425,Cluster 3,0.13265529369595666,0.1382485402862956,0.0055932465903389406,TRUE,NA,NA
2,1990s,CF89_2,CF89,542500.064030432,6197499.802313068,Cluster 2,0.10384256182572928,0.16312709839716485,0.05928453657143558,FALSE,NA,NA
2,1990s,CF90_2,CF90,547500.0889142159,6152499.94029991,Cluster 2,0.11631846117913838,0.18523814199296448,0.0689196808138261,FALSE,NA,NA
2,1990s,CF91_2,CF91,547500.0678756869,6157499.942027305,Cluster 2,0.10645902277454283,0.18872099334322026,0.08226197056867743,FALSE,NA,NA
2,1990s,CF92_2,CF92,547500.021346869,6162499.870003907,Cluster 2,0.09874833714957183,0.18396337971119853,0.0852150425616267,FALSE,NA,NA
2,1990s,CF93_2,CF93,547500.0105560533,6167499.836173768,Cluster 2,0.12236737679646338,0.19734064577047772,0.07497326897401434,FALSE,NA,NA
2,1990s,CF94_2,CF94,547500.0347869882,6172499.840513072,Cluster 2,0.1649831365055452,0.17438651067244268,0.009403374166897488,TRUE,NA,NA
2,1990s,CF95_2,CF95,547500.030537062,6177499.882314021,Cluster 2,0.09530009614855095,0.17407060892869294,0.078770512780142,FALSE,NA,NA
2,1990s,CF96_2,CF96,547499.9985196197,6182499.850260958,Cluster 3,0.12974418237487248,0.13115490191081516,0.0014107195359426838,TRUE,NA,NA
2,1990s,CF97_2,CF97,547499.999664888,6187499.856302122,Cluster 2,0.12587155416347007,0.14356599795602834,0.017694443792558273,FALSE,NA,NA
2,1990s,CF98_2,CF98,547500.0344730752,6192499.789121118,Cluster 2,0.10678361196937393,0.19842801315626252,0.09164440118688859,FALSE,NA,NA
2,1990s,CF99_2,CF99,547500.0385143282,6197499.759298731,Cluster 2,0.10176092066207675,0.169025605449833,0.06726468478775625,FALSE,NA,NA
2,1990s,CG00_2,CG00,502500.0261580071,6102499.830919192,Cluster 3,0.18345257167558457,0.2347479230732535,0.05129535139766894,FALSE,NA,NA
2,1990s,CG01_2,CG01,502500.07264854916,6107499.815118513,Cluster 3,0.14915865671931117,0.18781951592608617,0.038660859206775006,FALSE,NA,NA
2,1990s,CG02_2,CG02,502500.04775678914,6112499.836347805,Cluster 3,0.20147773015156095,0.20280100274487703,0.0013232725933160772,TRUE,NA,NA
2,1990s,CG03_2,CG03,502500.0153410255,6117499.894620556,Cluster 3,0.1511720134507483,0.168776049348375,0.017604035897626713,FALSE,NA,NA
2,1990s,CG04_2,CG04,502500.03903347667,6122499.878665998,Cluster 3,0.17339251103406078,0.22907650135887658,0.0556839903248158,FALSE,NA,NA
2,1990s,CG05_2,CG05,502500.0550520218,6127499.899711133,Cluster 2,0.13848034035104323,0.2005231161352445,0.06204277578420128,FALSE,NA,NA
2,1990s,CG06_2,CG06,502500.0634538295,6132499.846448853,Cluster 2,0.15221197722543756,0.15612277560004506,0.003910798374607505,TRUE,NA,NA
2,1990s,CG07_2,CG07,502500.0641750675,6137499.830142095,Cluster 2,0.11204672395104452,0.18577788812556595,0.07373116417452143,FALSE,NA,NA
2,1990s,CG08_2,CG08,502500.0572123166,6142499.850769465,Cluster 3,0.1476197643943966,0.17267600376065073,0.02505623936625412,FALSE,NA,NA
2,1990s,CG09_2,CG09,502500.0425621639,6147499.908309469,Cluster 2,0.1303294739218294,0.1872822727831789,0.05695279886134952,FALSE,NA,NA
2,1990s,CG10_2,CG10,507500.0814512452,6102499.76344352,Cluster 3,0.13914257518301223,0.1915099251427186,0.05236734995970638,FALSE,NA,NA
2,1990s,CG11_2,CG11,507500.0744522167,6107499.868036532,Cluster 3,0.16009153528057,0.20561514020099844,0.04552360492042845,FALSE,NA,NA
2,1990s,CG12_2,CG12,507500.0445943599,6112499.787116632,Cluster 3,0.16798419096644066,0.2013949095607786,0.033410718594337946,FALSE,NA,NA
2,1990s,CG13_2,CG13,507500.0549592401,6117499.854614016,Cluster 2,0.14732287210456924,0.15911640383171788,0.011793531727148643,FALSE,NA,NA
2,1990s,CG14_2,CG14,507500.0421171495,6122499.847835636,Cluster 3,0.15460592106665613,0.18908191127291674,0.034475990206260604,FALSE,NA,NA
2,1990s,CG15_2,CG15,507500.0693758277,6127499.878149052,Cluster 2,0.14559153703126868,0.15532211431029316,0.009730577279024488,FALSE,NA,NA
2,1990s,CG16_2,CG16,507500.07326439786,6132499.834140972,Cluster 3,0.13901050621598224,0.16422845237693373,0.025217946160951493,FALSE,NA,NA
2,1990s,CG17_2,CG17,507500.0535864384,6137499.82707415,Cluster 2,0.1339487929595198,0.19805426032414844,0.06410546736462863,FALSE,NA,NA
2,1990s,CG18_2,CG18,507500.073619542,6142499.857033516,Cluster 3,0.21655488148434224,0.24998382381154566,0.03342894232720342,FALSE,NA,NA
2,1990s,CG19_2,CG19,507500.0701088966,6147499.8126028655,Cluster 3,0.15618739285382774,0.1687653251765791,0.012577932322751367,FALSE,NA,NA
2,1990s,CG20_2,CG20,512500.0319054312,6102499.844468651,Cluster 3,0.16763119868007573,0.22665568251886503,0.059024483838789304,FALSE,NA,NA
2,1990s,CG21_2,CG21,512500.0357352239,6107499.856263293,Cluster 3,0.13134953095783555,0.18408837383466747,0.05273884287683192,FALSE,NA,NA
2,1990s,CG23_2,CG23,512500.05417142104,6117499.879970967,Cluster 2,0.14460674464856682,0.16144649465021763,0.016839750001650805,FALSE,NA,NA
2,1990s,CG24_2,CG24,512500.06845735124,6122499.891840113,Cluster 3,0.15345293107124644,0.18867508265646166,0.03522215158521522,FALSE,NA,NA
2,1990s,CG25_2,CG25,512500.04378025915,6127499.829381491,Cluster 3,0.13861881660160036,0.15173609658970894,0.013117279988108577,FALSE,NA,NA
2,1990s,CG26_2,CG26,512500.0432435217,6132499.804034855,Cluster 2,0.13733143142675558,0.15250115156049474,0.015169720133739156,FALSE,NA,NA
2,1990s,CG27_2,CG27,512500.0666142674,6137499.81577886,Cluster 2,0.18117376858205264,0.21241718785433883,0.031243419272286188,FALSE,NA,NA
2,1990s,CG28_2,CG28,512500.05037127464,6142499.864413771,Cluster 3,0.22291258126672597,0.22855344348595696,0.005640862219230991,TRUE,NA,NA
2,1990s,CG29_2,CG29,512500.0580272434,6147499.838808023,Cluster 2,0.15588919990031053,0.16386132377304422,0.0079721238727336885,TRUE,NA,NA
2,1990s,CG30_2,CG30,517500.0850923214,6102499.851813918,Cluster 2,0.1253927806495871,0.13275100970947903,0.007358229059891946,TRUE,NA,NA
2,1990s,CG31_2,CG31,517500.03616525023,6107499.779897026,Cluster 3,0.1381727138701841,0.1642945384771258,0.026121824606941707,FALSE,NA,NA
2,1990s,CG32_2,CG32,517500.05973960727,6112499.856739236,Cluster 3,0.14924562052071755,0.15501121062326081,0.0057655901025432665,TRUE,NA,NA
2,1990s,CG33_2,CG33,517500.09258431836,6117499.859506801,Cluster 3,0.15735423507283788,0.18411917590269938,0.0267649408298615,FALSE,NA,NA
2,1990s,CG34_2,CG34,517500.0708866396,6122499.7879263675,Cluster 2,0.14147518698225284,0.17952714398950248,0.03805195700724964,FALSE,NA,NA
2,1990s,CG35_2,CG35,517500.05725256196,6127499.864792685,Cluster 2,0.1381837892266812,0.15719961601317653,0.019015826786495327,FALSE,NA,NA
2,1990s,CG36_2,CG36,517500.0523168775,6132499.867515854,Cluster 2,0.14099624695980256,0.15025590937686156,0.009259662417059,TRUE,NA,NA
2,1990s,CG37_2,CG37,517500.0558418394,6137499.796071852,Cluster 2,0.1270009135237068,0.1659630108451978,0.038962097321491,FALSE,NA,NA
2,1990s,CG39_2,CG39,517500.085559445,6147499.875737379,Cluster 2,0.12965449890900776,0.21487530655862844,0.08522080764962067,FALSE,NA,NA
2,1990s,CG40_2,CG40,522500.06529288803,6102499.784827596,Cluster 2,0.140186319674052,0.22921313450513367,0.08902681483108166,FALSE,NA,NA
2,1990s,CG41_2,CG41,522500.09106030304,6107499.750314869,Cluster 3,0.13762823498625182,0.1432426962259108,0.005614461239658974,TRUE,NA,NA
2,1990s,CG42_2,CG42,522500.10963438044,6112499.8643271355,Cluster 2,0.10963193120644181,0.1486817067584107,0.03904977555196888,FALSE,NA,NA
2,1990s,CG43_2,CG43,522500.0588031039,6117499.7926761545,Cluster 2,0.09627952183117178,0.18784757837001376,0.09156805653884198,FALSE,NA,NA
2,1990s,CG44_2,CG44,522500.06400440924,6122499.869828019,Cluster 2,0.15848038716624674,0.24432172767045002,0.08584134050420328,FALSE,NA,NA
2,1990s,CG45_2,CG45,522500.0623966084,6127499.872873877,Cluster 2,0.12484626098637823,0.16241884325522385,0.03757258226884562,FALSE,NA,NA
2,1990s,CG46_2,CG46,522500.1171677176,6132499.802111141,Cluster 2,0.14641501930086304,0.18065818434347983,0.03424316504261679,FALSE,NA,NA
2,1990s,CG47_2,CG47,522500.100007084,6137499.879444241,Cluster 2,0.1062031396760926,0.1957331310616906,0.089529991385598,FALSE,NA,NA
2,1990s,CG48_2,CG48,522500.0753009223,6142499.8826015685,Cluster 2,0.11271042143360165,0.2024697399964029,0.08975931856280124,FALSE,NA,NA
2,1990s,CG49_2,CG49,522500.10602128954,6147499.8118807655,Cluster 2,0.12895854835717221,0.19016553695579047,0.061206988598618256,FALSE,NA,NA
2,1990s,CG50_2,CG50,527500.1154138149,6102499.755272231,Cluster 2,0.126407615303869,0.2226850444389442,0.09627742913507523,FALSE,NA,NA
2,1990s,CG51_2,CG51,527500.0883420453,6107499.766859397,Cluster 2,0.14689876968544618,0.23265275124813004,0.08575398156268385,FALSE,NA,NA
2,1990s,CG52_2,CG52,527500.1027918415,6112499.816082941,Cluster 2,0.1317916339825703,0.22122487552004583,0.08943324153747553,FALSE,NA,NA
2,1990s,CG53_2,CG53,527500.0953342962,6117499.791246452,Cluster 2,0.13360535668216325,0.2295317476874777,0.09592639100531444,FALSE,NA,NA
2,1990s,CG54_2,CG54,527500.065031351,6122499.803608584,Cluster 2,0.170832471395694,0.21158895977240913,0.04075648837671514,FALSE,NA,NA
2,1990s,CG55_2,CG55,527500.0751332948,6127499.853540434,Cluster 2,0.12428661600119237,0.17422070858731667,0.0499340925861243,FALSE,NA,NA
2,1990s,CG56_2,CG56,527500.1258612206,6132499.829735632,Cluster 2,0.11675838669203051,0.193155372277203,0.0763969855851725,FALSE,NA,NA
2,1990s,CG57_2,CG57,527500.08933677,6137499.84266833,Cluster 2,0.10849424613950948,0.1984936725469555,0.08999942640744601,FALSE,NA,NA
2,1990s,CG58_2,CG58,527500.0920983198,6142499.893103182,Cluster 2,0.12947577340796831,0.2182255826996189,0.08874980929165058,FALSE,NA,NA
2,1990s,CG59_2,CG59,527500.0711528321,6147499.869337009,Cluster 2,0.12972180602229075,0.22102076190772113,0.09129895588543038,FALSE,NA,NA
2,1990s,CG60_2,CG60,532500.1232226893,6102499.762378928,Cluster 2,0.10479621626145572,0.19380907774823725,0.08901286148678153,FALSE,NA,NA
2,1990s,CG61_2,CG61,532500.1073029817,6107499.829724232,Cluster 2,0.1153455485851872,0.21442209180439414,0.09907654321920695,FALSE,NA,NA
2,1990s,CG62_2,CG62,532500.1180077677,6112499.823483339,Cluster 2,0.1359368554944455,0.18783591186702397,0.05189905637257847,FALSE,NA,NA
2,1990s,CG63_2,CG63,532500.0904061167,6117499.8544495115,Cluster 2,0.10466915651234095,0.17825155474560694,0.073582398233266,FALSE,NA,NA
2,1990s,CG64_2,CG64,532500.0886268184,6122499.8117822,Cluster 2,0.12404016809535934,0.18926166243018464,0.0652214943348253,FALSE,NA,NA
2,1990s,CG65_2,CG65,532500.1113832879,6127499.806740552,Cluster 2,0.11207507131010964,0.1908508560271103,0.07877578471700065,FALSE,NA,NA
2,1990s,CG66_2,CG66,532500.094766791,6132499.8388373265,Cluster 2,0.09788901259956331,0.19653578631072435,0.09864677371116104,FALSE,NA,NA
2,1990s,CG67_2,CG67,532500.1018768129,6137499.908515113,Cluster 2,0.09803143589767735,0.17835086508200196,0.08031942918432461,FALSE,NA,NA
2,1990s,CG68_2,CG68,532500.0697665747,6142499.904000014,Cluster 2,0.12462783174993579,0.20584663992933205,0.08121880817939627,FALSE,NA,NA
2,1990s,CG69_2,CG69,532500.0613956221,6147499.825732477,Cluster 2,0.11464878463892397,0.2104970752382318,0.09584829059930783,FALSE,NA,NA
2,1990s,CG73_2,CG73,537500.1241257496,6117499.871302983,Cluster 2,0.1009857213830715,0.17395942349146123,0.07297370210838973,FALSE,NA,NA
2,1990s,CG74_2,CG74,537500.0867475496,6122499.893791251,Cluster 1,0.11140243812983147,0.1349812604764108,0.02357882234657932,FALSE,NA,NA
