Species,variable,beta_mean,prob_positive,atlas,period,certainty_weight,predictor_sd,standardized_beta,weighted_standardized_beta,variable_label
Passer_montanus,perc_forest,0.8731610476136058,0.983,2,1990s,0.966,0.1697911567529074,0.14825502430589457,0.14321435347949416,Forest (% coverage)
Passer_montanus,perc_grass_shrub,-0.7701994099747715,0.124,2,1990s,0.752,0.08643513171208024,-0.06657228744573587,-0.050062360159193374,Grass/Shrubland (% coverage)
Periparus_ater,tmean_breeding,-0.9909905194902788,0,2,1990s,1,0.2186191823766656,-0.21664953711399187,-0.21664953711399187,Temperature
Periparus_ater,prec_breeding,-0.004968502037115108,0.119,2,1990s,0.762,15.16035625822779,-0.07532426095239556,-0.05739708684572541,Precipitation
Periparus_ater,hh,1.147411698690885,1,2,1990s,1,0.19503805070285476,0.22378894106632155,0.22378894106632155,Land-use heterogeneity
Periparus_ater,perc_urban,0.08222285063440223,0.599,2,1990s,0.19799999999999995,0.14271756637635793,0.011734645143068663,0.0023234597383275948,Urban (% coverage)
Periparus_ater,perc_cropland,0.3462144986963716,0.923,2,1990s,0.8460000000000001,0.298088372573038,0.1032025164775916,0.08730932894004251,Cropland (% coverage)
Periparus_ater,perc_pasture,0.0242317053256854,0.516,2,1990s,0.03200000000000003,0.09561054484055162,0.0023168065486044776,7.413780955534335e-5,Pasture (% coverage)
Periparus_ater,perc_forest,4.273118730533276,1,2,1990s,1,0.1697911567529074,0.7255377721997601,0.7255377721997601,Forest (% coverage)
Periparus_ater,perc_grass_shrub,0.2692206981149414,0.669,2,1990s,0.3380000000000001,0.08643513171208024,0.023270126501183156,0.007865302757399908,Grass/Shrubland (% coverage)
Phoenicurus_ochruros,tmean_breeding,1.712293065051417,1,2,1990s,1,0.2186191823766656,0.3743401098707755,0.3743401098707755,Temperature
Phoenicurus_ochruros,prec_breeding,0.00490138954789547,0.945,2,1990s,0.8899999999999999,15.16035625822779,0.07430681170644937,0.06613306241873994,Precipitation
Phoenicurus_ochruros,hh,0.2419593508836171,0.821,2,1990s,0.6419999999999999,0.19503805070285476,0.04719128014566874,0.03029680185351933,Land-use heterogeneity
Phoenicurus_ochruros,perc_urban,2.835877826889751,1,2,1990s,1,0.14271756637635793,0.4047295819943797,0.4047295819943797,Urban (% coverage)
Phoenicurus_ochruros,perc_cropland,0.2908901082979993,0.915,2,1990s,0.8300000000000001,0.298088372573038,0.08671095898014537,0.07197009595352066,Cropland (% coverage)
Phoenicurus_ochruros,perc_pasture,0.6166914995545887,0.92,2,1990s,0.8400000000000001,0.09561054484055162,0.05896221027095102,0.04952825662759886,Pasture (% coverage)
Phoenicurus_ochruros,perc_forest,0.1801199717307948,0.728,2,1990s,0.45599999999999996,0.1697911567529074,0.03058277835447263,0.013945746929639518,Forest (% coverage)
Phoenicurus_ochruros,perc_grass_shrub,-0.08503705114810688,0.43,2,1990s,0.14,0.08643513171208024,-0.007350188716393522,-0.0010290264202950932,Grass/Shrubland (% coverage)
Phoenicurus_phoenicurus,tmean_breeding,0.7124531739489363,0.996,2,1990s,0.992,0.2186191823766656,0.15575593037037677,0.15450988292741374,Temperature
Phoenicurus_phoenicurus,prec_breeding,-0.003180583106947691,0.181,2,1990s,0.638,15.16035625822779,-0.04821877301022801,-0.030763577180525473,Precipitation
Phoenicurus_phoenicurus,hh,0.2381228085444446,0.814,2,1990s,0.6279999999999999,0.19503805070285476,0.04644300840639756,0.029166209279217665,Land-use heterogeneity
Phoenicurus_phoenicurus,perc_urban,1.688777286898437,1,2,1990s,1,0.14271756637635793,0.24101818453781335,0.24101818453781335,Urban (% coverage)
Phoenicurus_phoenicurus,perc_cropland,0.2479213389430963,0.867,2,1990s,0.734,0.298088372573038,0.07390246845167613,0.05424441184353027,Cropland (% coverage)
Phoenicurus_phoenicurus,perc_pasture,0.3517176738686536,0.757,2,1990s,0.514,0.09561054484055162,0.03362791842863341,0.017284750072317574,Pasture (% coverage)
Phoenicurus_phoenicurus,perc_forest,2.144436275820674,1,2,1990s,1,0.1697911567529074,0.36410631585448905,0.36410631585448905,Forest (% coverage)
Phoenicurus_phoenicurus,perc_grass_shrub,-0.02615316668978266,0.484,2,1990s,0.03200000000000003,0.08643513171208024,-0.0022605524075193536,-7.233767704061938e-5,Grass/Shrubland (% coverage)
Phylloscopus_collybita,tmean_breeding,0.5776534416746606,0.921,2,1990s,0.8420000000000001,0.2186191823766656,0.1262861231159812,0.10633291566365617,Temperature
Phylloscopus_collybita,prec_breeding,0.002381870147462198,0.665,2,1990s,0.33000000000000007,15.16035625822779,0.03610999999636448,0.011916299998800282,Precipitation
Phylloscopus_collybita,hh,0.770060175725818,0.958,2,1990s,0.9159999999999999,0.19503805070285476,0.15019103559746133,0.13757498860727457,Land-use heterogeneity
Phylloscopus_collybita,perc_urban,1.188118934396805,0.978,2,1990s,0.956,0.14271756637635793,0.1695654428827837,0.1621045633959412,Urban (% coverage)
Phylloscopus_collybita,perc_cropland,0.07542060173947601,0.587,2,1990s,0.17399999999999993,0.298088372573038,0.022482004430999642,0.003911868770993936,Cropland (% coverage)
Phylloscopus_collybita,perc_pasture,-0.0455071815224658,0.466,2,1990s,0.06799999999999995,0.09561054484055162,-0.004350966419520839,-2.958657165274168e-4,Pasture (% coverage)
Phylloscopus_collybita,perc_forest,1.552607081351113,0.998,2,1990s,0.996,0.1697911567529074,0.26361895232536087,0.2625644765160594,Forest (% coverage)
Phylloscopus_collybita,perc_grass_shrub,2.242319472699149,0.998,2,1990s,0.996,0.08643513171208024,0.19381517896331324,0.19303991824745997,Grass/Shrubland (% coverage)
Phylloscopus_sibilatrix,tmean_breeding,-0.5911341473449222,0.006,2,1990s,0.988,0.2186191823766656,-0.12923326396747425,-0.12768246479986456,Temperature
Phylloscopus_sibilatrix,prec_breeding,-0.004516196427589186,0.09,2,1990s,0.8200000000000001,15.16035625822779,-0.06846714677438771,-0.05614306035499793,Precipitation
Phylloscopus_sibilatrix,hh,0.7896393548744429,0.997,2,1990s,0.994,0.19503805070285476,0.15400972053297113,0.1530856622097733,Land-use heterogeneity
Phylloscopus_sibilatrix,perc_urban,0.54896614705334,0.955,2,1990s,0.9099999999999999,0.14271756637635793,0.07834711253045852,0.07129587240271724,Urban (% coverage)
Phylloscopus_sibilatrix,perc_cropland,0.07586309889789368,0.638,2,1990s,0.276,0.298088372573038,0.02261390768882056,0.006241438522114475,Cropland (% coverage)
Phylloscopus_sibilatrix,perc_pasture,-0.2080750487424787,0.326,2,1990s,0.348,0.09561054484055162,-0.019894168777992723,-0.006923170734741467,Pasture (% coverage)
Phylloscopus_sibilatrix,perc_forest,2.01307708763366,1,2,1990s,1,0.1697911567529074,0.34180268734209307,0.34180268734209307,Forest (% coverage)
Phylloscopus_sibilatrix,perc_grass_shrub,0.3864722147732981,0.785,2,1990s,0.5700000000000001,0.08643513171208024,0.03340477678698938,0.01904072276858395,Grass/Shrubland (% coverage)
Phylloscopus_trochilus,tmean_breeding,-0.5228547683024886,0.135,2,1990s,0.73,0.2186191823766656,-0.11430608194803099,-0.08344343982206262,Temperature
Phylloscopus_trochilus,prec_breeding,-0.006874954431241481,0.134,2,1990s,0.732,15.16035625822779,-0.10422675843670266,-0.07629398717566635,Precipitation
Phylloscopus_trochilus,hh,0.9802082290194756,0.986,2,1990s,0.972,0.19503805070285476,0.19117790227085596,0.185824921007272,Land-use heterogeneity
Phylloscopus_trochilus,perc_urban,0.2942587838483419,0.67,2,1990s,0.3400000000000001,0.14271756637635793,0.0419958975157021,0.014278605155338719,Urban (% coverage)
Phylloscopus_trochilus,perc_cropland,0.2850209718687032,0.781,2,1990s,0.562,0.298088372573038,0.08496143765352737,0.04774832796128239,Cropland (% coverage)
Phylloscopus_trochilus,perc_pasture,-0.9590334689298873,0.093,2,1990s,0.8140000000000001,0.09561054484055162,-0.09169371248471075,-0.07463868196255456,Pasture (% coverage)
Phylloscopus_trochilus,perc_forest,2.157899278523291,1,2,1990s,1,0.1697911567529074,0.3663922146567339,0.3663922146567339,Forest (% coverage)
Phylloscopus_trochilus,perc_grass_shrub,-0.01395337696375718,0.489,2,1990s,0.02200000000000002,0.08643513171208024,-0.001206061975690658,-2.65333634651945e-5,Grass/Shrubland (% coverage)
Pica_pica,tmean_breeding,-2.280459702845251,0,2,1990s,1,0.2186191823766656,-0.49855223567896256,-0.49855223567896256,Temperature
Pica_pica,prec_breeding,-4.379167587705717e-4,0.456,2,1990s,0.08799999999999997,15.16035625822779,-0.006638974074410266,-5.842297185481032e-4,Precipitation
Pica_pica,hh,0.7117240328632454,0.978,2,1990s,0.956,0.19503805070285476,0.13881326800802193,0.13270548421566897,Land-use heterogeneity
Pica_pica,perc_urban,3.289505791319067,1,2,1990s,1,0.14271756637635793,0.4694702611179928,0.4694702611179928,Urban (% coverage)
Pica_pica,perc_cropland,0.8318987380562687,1,2,1990s,1,0.298088372573038,0.24797934097275717,0.24797934097275717,Cropland (% coverage)
Pica_pica,perc_pasture,0.482723211333364,0.801,2,1990s,0.6020000000000001,0.09561054484055162,0.04615342924276367,0.027784364404143735,Pasture (% coverage)
Pica_pica,perc_forest,0.6725961939020763,0.968,2,1990s,0.9359999999999999,0.1697911567529074,0.11420088579023634,0.10689202909966121,Forest (% coverage)
Pica_pica,perc_grass_shrub,-0.4202381233185454,0.251,2,1990s,0.498,0.08643513171208024,-0.036323337539475885,-0.018089022094658992,Grass/Shrubland (% coverage)
Poecile_palustris,tmean_breeding,0.366990606291808,0.853,2,1990s,0.706,0.2186191823766656,0.08023118628743187,0.0566432175189269,Temperature
Poecile_palustris,prec_breeding,3.847871081605417e-5,0.507,2,1990s,0.014000000000000012,15.16035625822779,5.833509643287042e-4,8.166913500601866e-6,Precipitation
Poecile_palustris,hh,0.9843527593632875,1,2,1990s,1,0.19503805070285476,0.19198624339019185,0.19198624339019185,Land-use heterogeneity
Poecile_palustris,perc_urban,1.114252708004802,0.999,2,1990s,0.998,0.14271756637635793,0.1590234348147119,0.1587053879450825,Urban (% coverage)
Poecile_palustris,perc_cropland,1.181857105634719,1,2,1990s,1,0.298088372573038,0.3522978612325344,0.3522978612325344,Cropland (% coverage)
Poecile_palustris,perc_pasture,0.4751830533108566,0.81,2,1990s,0.6200000000000001,0.09561054484055162,0.04543251062604788,0.028168156588149692,Pasture (% coverage)
Poecile_palustris,perc_forest,2.581088908597392,1,2,1990s,1,0.1697911567529074,0.43824607147285044,0.43824607147285044,Forest (% coverage)
Poecile_palustris,perc_grass_shrub,1.226097300935096,0.985,2,1990s,0.97,0.08643513171208024,0.1059778816981511,0.10279854524720657,Grass/Shrubland (% coverage)
Prunella_modularis,tmean_breeding,1.167555618265219,1,2,1990s,1,0.2186191823766656,0.25525005464442446,0.25525005464442446,Temperature
Prunella_modularis,prec_breeding,-0.00810772882993423,0.047,2,1990s,0.906,15.16035625822779,-0.12291605750690729,-0.111361948101258,Precipitation
Prunella_modularis,hh,0.392787610787557,0.838,2,1990s,0.6759999999999999,0.19503805070285476,0.07660852994823672,0.051787366245008015,Land-use heterogeneity
Prunella_modularis,perc_urban,0.9546210446652085,0.976,2,1990s,0.952,0.14271756637635793,0.13624119230627504,0.12970161507557385,Urban (% coverage)
Prunella_modularis,perc_cropland,0.3345425786446881,0.875,2,1990s,0.75,0.298088372573038,0.09972325282458265,0.07479243961843698,Cropland (% coverage)
Prunella_modularis,perc_pasture,-0.9648615011867346,0.051,2,1990s,0.898,0.09561054484055162,-0.09225093382413624,-0.08284133857407434,Pasture (% coverage)
Prunella_modularis,perc_forest,2.225342375201573,1,2,1990s,1,0.1697911567529074,0.3778434560567375,0.3778434560567375,Forest (% coverage)
Prunella_modularis,perc_grass_shrub,0.9445075871888712,0.906,2,1990s,0.812,0.08643513171208024,0.08163863770172919,0.0662905738138041,Grass/Shrubland (% coverage)
Pyrrhula_pyrrhula,tmean_breeding,-0.4824141020557917,0.079,2,1990s,0.842,0.2186191823766656,-0.1054649765584105,-0.08880151026218164,Temperature
Pyrrhula_pyrrhula,prec_breeding,-0.003449475874697409,0.212,2,1990s,0.5760000000000001,15.16035625822779,-0.052295283164574644,-0.030122083102795,Precipitation
Pyrrhula_pyrrhula,hh,0.6009990369966539,0.966,2,1990s,0.9319999999999999,0.19503805070285476,0.11721768065012027,0.10924687836591208,Land-use heterogeneity
Pyrrhula_pyrrhula,perc_urban,0.5616225592092425,0.929,2,1990s,0.8580000000000001,0.14271756637635793,0.08015340487240509,0.06877162138052358,Urban (% coverage)
Pyrrhula_pyrrhula,perc_cropland,-0.1006482257032065,0.356,2,1990s,0.28800000000000003,0.298088372573038,-0.03000206580223264,-0.008640594951043001,Cropland (% coverage)
Pyrrhula_pyrrhula,perc_pasture,-0.5146272217592908,0.183,2,1990s,0.634,0.09561054484055162,-0.04920378906218517,-0.0311952022654254,Pasture (% coverage)
Pyrrhula_pyrrhula,perc_forest,3.162416744280284,1,2,1990s,1,0.1697911567529074,0.5369503971461128,0.5369503971461128,Forest (% coverage)
Pyrrhula_pyrrhula,perc_grass_shrub,0.09044213870851635,0.566,2,1990s,0.1319999999999999,0.08643513171208024,0.00781737817159284,0.001031893918650254,Grass/Shrubland (% coverage)
Regulus_ignicapilla,tmean_breeding,2.831542545451672,1,2,1990s,1,0.2186191823766656,0.619029516151387,0.619029516151387,Temperature
Regulus_ignicapilla,prec_breeding,0.001813934237990764,0.612,2,1990s,0.22399999999999998,15.16035625822779,0.027499889276936935,0.006159975198033873,Precipitation
Regulus_ignicapilla,hh,1.574812760296717,1,2,1990s,1,0.19503805070285476,0.30714841099025375,0.30714841099025375,Land-use heterogeneity
Regulus_ignicapilla,perc_urban,-0.9604602126613271,0.113,2,1990s,0.774,0.14271756637635793,-0.1370745441523438,-0.10609569717391411,Urban (% coverage)
Regulus_ignicapilla,perc_cropland,0.2743365752558226,0.739,2,1990s,0.478,0.298088372573038,0.08177654325526892,0.039089187676018544,Cropland (% coverage)
Regulus_ignicapilla,perc_pasture,-0.8645634924070161,0.195,2,1990s,0.61,0.09561054484055162,-0.08266138655828492,-0.0504234458005538,Pasture (% coverage)
Regulus_ignicapilla,perc_forest,1.367787886226585,0.978,2,1990s,0.956,0.1697911567529074,0.23223828739502597,0.2220198027496448,Forest (% coverage)
Regulus_ignicapilla,perc_grass_shrub,0.8445355067184999,0.811,2,1990s,0.6220000000000001,0.08643513171208024,0.07299753775874196,0.04540446848593751,Grass/Shrubland (% coverage)
Regulus_regulus,tmean_breeding,-0.5565389625408621,0.043,2,1990s,0.914,0.2186191823766656,-0.121670092951441,-0.11120646495761709,Temperature
Regulus_regulus,prec_breeding,-0.004083598695066934,0.188,2,1990s,0.624,15.16035625822779,-0.06190881103284882,-0.03863109808449766,Precipitation
Regulus_regulus,hh,1.67308513735023,1,2,1990s,1,0.19503805070285476,0.3263152638487069,0.3263152638487069,Land-use heterogeneity
Regulus_regulus,perc_urban,-0.2101994867099002,0.289,2,1990s,0.42200000000000004,0.14271756637635793,-0.029999159196796552,-0.012659645181048146,Urban (% coverage)
Regulus_regulus,perc_cropland,0.8155690615237111,0.999,2,1990s,0.998,0.298088372573038,0.24311165427052295,0.24262543096198191,Cropland (% coverage)
Regulus_regulus,perc_pasture,-0.6029346818524719,0.127,2,1990s,0.746,0.09561054484055162,-0.05764691343517949,-0.0430045974226439,Pasture (% coverage)
Regulus_regulus,perc_forest,3.130181516796159,1,2,1990s,1,0.1697911567529074,0.5314771405833901,0.5314771405833901,Forest (% coverage)
Regulus_regulus,perc_grass_shrub,0.9313363244468188,0.933,2,1990s,0.8660000000000001,0.08643513171208024,0.08050017787180548,0.06971315403698355,Grass/Shrubland (% coverage)
Remiz_pendulinus,tmean_breeding,0.2697222371549137,0.783,2,1990s,0.5660000000000001,0.2186191823766656,0.058966454955612334,0.03337501350487659,Temperature
Remiz_pendulinus,prec_breeding,-0.006424762460891352,0.123,2,1990s,0.754,15.16035625822779,-0.09740168778160117,-0.07344087258732729,Precipitation
Remiz_pendulinus,hh,0.9056451229316059,0.973,2,1990s,0.946,0.19503805070285476,0.1766352594051277,0.1670969553972508,Land-use heterogeneity
Remiz_pendulinus,perc_urban,2.089743850485703,1,2,1990s,1,0.14271756637635793,0.29824315669127915,0.29824315669127915,Urban (% coverage)
Remiz_pendulinus,perc_cropland,0.9333087977561053,0.995,2,1990s,0.99,0.298088372573038,0.2782085006312161,0.27542641562490394,Cropland (% coverage)
Remiz_pendulinus,perc_pasture,1.467058392128233,0.98,2,1990s,0.96,0.09561054484055162,0.14026625218428398,0.13465560209691263,Pasture (% coverage)
Remiz_pendulinus,perc_forest,0.9911449378349672,0.967,2,1990s,0.9339999999999999,0.1697911567529074,0.16828764550478756,0.15718066090147156,Forest (% coverage)
Remiz_pendulinus,perc_grass_shrub,2.45904938601161,1,2,1990s,1,0.08643513171208024,0.21254825756642357,0.21254825756642357,Grass/Shrubland (% coverage)
Riparia_riparia,tmean_breeding,-0.4325972403093523,0.006,2,1990s,0.988,0.2186191823766656,-0.09457405497483254,-0.09343916631513455,Temperature
Riparia_riparia,prec_breeding,-0.001709749253039331,0.275,2,1990s,0.44999999999999996,15.16035625822779,-0.02592040778831511,-0.011664183504741799,Precipitation
Riparia_riparia,hh,0.7951842281415606,1,2,1990s,1,0.19503805070285476,0.15509118180638415,0.15509118180638415,Land-use heterogeneity
Riparia_riparia,perc_urban,0.06669694691005311,0.604,2,1990s,0.20799999999999996,0.14271756637635793,0.009518825947735926,0.0019799157971290724,Urban (% coverage)
Riparia_riparia,perc_cropland,0.1567175856576179,0.81,2,1990s,0.6200000000000001,0.298088372573038,0.046715690062255,0.028963727838598102,Cropland (% coverage)
Riparia_riparia,perc_pasture,-0.8638275473429976,0.011,2,1990s,0.978,0.09561054484055162,-0.0825910224497414,-0.08077401995584708,Pasture (% coverage)
Riparia_riparia,perc_forest,-0.3965634140822106,0.058,2,1990s,0.884,0.1697911567529074,-0.06733296080290074,-0.05952233734976426,Forest (% coverage)
Riparia_riparia,perc_grass_shrub,0.4574996072746423,0.855,2,1990s,0.71,0.08643513171208024,0.03954403881300869,0.02807626755723617,Grass/Shrubland (% coverage)
Saxicola_rubetra,tmean_breeding,0.1433299294271046,0.685,2,1990s,0.3700000000000001,0.2186191823766656,0.03133467198145879,0.011593828633139756,Temperature
Saxicola_rubetra,prec_breeding,0.005019647692741216,0.893,2,1990s,0.786,15.16035625822779,0.07609964731274799,0.05981432278781992,Precipitation
Saxicola_rubetra,hh,0.04898724791182146,0.565,2,1990s,0.1299999999999999,0.19503805070285476,0.00955437734201915,0.0012420690544624885,Land-use heterogeneity
Saxicola_rubetra,perc_urban,1.422280094886804,1,2,1990s,1,0.14271756637635793,0.2029843538477801,0.2029843538477801,Urban (% coverage)
Saxicola_rubetra,perc_cropland,1.009121440103971,1,2,1990s,1,0.298088372573038,0.3008073678091531,0.3008073678091531,Cropland (% coverage)
Saxicola_rubetra,perc_pasture,3.011603777550892,1,2,1990s,1,0.09561054484055162,0.2879410780155042,0.2879410780155042,Pasture (% coverage)
Saxicola_rubetra,perc_forest,1.364750696215633,1,2,1990s,1,0.1697911567529074,0.23172259938978806,0.23172259938978806,Forest (% coverage)
Saxicola_rubetra,perc_grass_shrub,2.883759667458512,1,2,1990s,1,0.08643513171208024,0.2492581466827612,0.2492581466827612,Grass/Shrubland (% coverage)
Serinus_serinus,tmean_breeding,0.6439296443595905,0.895,2,1990s,0.79,0.2186191823766656,0.14077537235799076,0.1112125441628127,Temperature
Serinus_serinus,prec_breeding,0.002565544985357505,0.644,2,1990s,0.28800000000000003,15.16035625822779,0.038894575974529576,0.01120163788066452,Precipitation
Serinus_serinus,hh,0.78579328681005,0.916,2,1990s,0.8320000000000001,0.19503805070285476,0.15325959091482144,0.12751197964113145,Land-use heterogeneity
Serinus_serinus,perc_urban,1.302068589785174,0.993,2,1990s,0.986,0.14271756637635793,0.18582806038923635,0.18322646754378705,Urban (% coverage)
Serinus_serinus,perc_cropland,-0.4970214245206689,0.125,2,1990s,0.75,0.298088372573038,-0.14815630756929923,-0.11111723067697443,Cropland (% coverage)
Serinus_serinus,perc_pasture,-0.7690314586076183,0.217,2,1990s,0.5660000000000001,0.09561054484055162,-0.0735275167569985,-0.04161657448446116,Pasture (% coverage)
Serinus_serinus,perc_forest,-0.2267416307647914,0.387,2,1990s,0.22599999999999998,0.1697911567529074,-0.03849872377159455,-0.008700711572380367,Forest (% coverage)
Serinus_serinus,perc_grass_shrub,-1.170043535147442,0.149,2,1990s,0.702,0.08643513171208024,-0.10113286706933715,-0.07099527268267468,Grass/Shrubland (% coverage)
Sitta_europaea,tmean_breeding,0.2459134601600778,0.714,2,1990s,0.42799999999999994,0.2186191823766656,0.05376139959561294,0.023009879026922336,Temperature
Sitta_europaea,prec_breeding,-0.00859359921922275,0.062,2,1990s,0.876,15.16035625822779,-0.13028202570384506,-0.11412705451656828,Precipitation
Sitta_europaea,hh,1.554547695220211,1,2,1990s,1,0.19503805070285476,0.30319595220036555,0.30319595220036555,Land-use heterogeneity
Sitta_europaea,perc_urban,1.368149508469594,0.999,2,1990s,0.998,0.14271756637635793,0.19525896828779077,0.1948684503512152,Urban (% coverage)
Sitta_europaea,perc_cropland,1.078353799851207,1,2,1990s,1,0.298088372573038,0.3214447292555978,0.3214447292555978,Cropland (% coverage)
Sitta_europaea,perc_pasture,-1.937171193456402,0.002,2,1990s,0.996,0.09561054484055162,-0.18521399325578822,-0.18447313728276507,Pasture (% coverage)
Sitta_europaea,perc_forest,2.738549999448249,1,2,1990s,1,0.1697911567529074,0.4649815722319921,0.4649815722319921,Forest (% coverage)
Sitta_europaea,perc_grass_shrub,-0.3350083042976051,0.309,2,1990s,0.382,0.08643513171208024,-0.028956486906604153,-0.011061377998322786,Grass/Shrubland (% coverage)
Spinus_spinus,tmean_breeding,-0.3883904948894255,0.063,2,1990s,0.874,0.2186191823766656,-0.08490961243559472,-0.07421100126870979,Temperature
Spinus_spinus,prec_breeding,0.001430969284532653,0.653,2,1990s,0.30600000000000005,15.16035625822779,0.021694004148096347,0.0066383652693174835,Precipitation
Spinus_spinus,hh,0.22280473111967,0.775,2,1990s,0.55,0.19503805070285476,0.04345540044495412,0.02390047024472477,Land-use heterogeneity
Spinus_spinus,perc_urban,-0.1263573457637339,0.369,2,1990s,0.262,0.14271756637635793,-0.018033412881176103,-0.004724754174868139,Urban (% coverage)
Spinus_spinus,perc_cropland,-0.4063315456811947,0.038,2,1990s,0.924,0.298088372573038,-0.12112270917719437,-0.1119173832797276,Cropland (% coverage)
Spinus_spinus,perc_pasture,-0.4937713232913604,0.154,2,1990s,0.692,0.09561054484055162,-0.04720974524652713,-0.032669143710596774,Pasture (% coverage)
Spinus_spinus,perc_forest,1.909346930798495,1,2,1990s,1,0.1697911567529074,0.3241902240228899,0.3241902240228899,Forest (% coverage)
Spinus_spinus,perc_grass_shrub,0.1647416799964621,0.629,2,1990s,0.258,0.08643513171208024,0.014239468808963577,0.003673782952712603,Grass/Shrubland (% coverage)
Sturnus_vulgaris,tmean_breeding,-0.6060425464136736,0.127,2,1990s,0.746,0.2186191823766656,-0.13249252598242975,-0.09883942438289259,Temperature
Sturnus_vulgaris,prec_breeding,-0.002634706410562103,0.366,2,1990s,0.268,15.16035625822779,-0.039943087819958055,-0.01070474753574876,Precipitation
Sturnus_vulgaris,hh,0.2616937036970839,0.646,2,1990s,0.29200000000000004,0.19503805070285476,0.0510402298502897,0.014903747116284593,Land-use heterogeneity
Sturnus_vulgaris,perc_urban,1.084327701409985,0.933,2,1990s,0.8660000000000001,0.14271756637635793,0.15475261069970317,0.13401576086594297,Urban (% coverage)
Sturnus_vulgaris,perc_cropland,0.6569419771948805,0.933,2,1990s,0.8660000000000001,0.298088372573038,0.19582676485693576,0.1695859783661064,Cropland (% coverage)
Sturnus_vulgaris,perc_pasture,-0.7443552216868252,0.182,2,1990s,0.636,0.09561054484055162,-0.07116820830038695,-0.0452629804790461,Pasture (% coverage)
Sturnus_vulgaris,perc_forest,2.348529236972915,1,2,1990s,1,0.1697911567529074,0.3987594958136543,0.3987594958136543,Forest (% coverage)
Sturnus_vulgaris,perc_grass_shrub,-0.9999979907682496,0.149,2,1990s,0.702,0.08643513171208024,-0.08643495804386925,-0.06067734054679621,Grass/Shrubland (% coverage)
Sylvia_atricapilla,tmean_breeding,-0.2254490265485068,0.292,2,1990s,0.41600000000000004,0.2186191823766656,-0.04928748185164973,-0.02050359245028629,Temperature
Sylvia_atricapilla,prec_breeding,0.001272853305629878,0.587,2,1990s,0.17399999999999993,15.16035625822779,0.01929690957781185,0.0033576622665392607,Precipitation
Sylvia_atricapilla,hh,0.8201282024746589,0.978,2,1990s,0.956,0.19503805070285476,0.15995620593709367,0.15291813287586153,Land-use heterogeneity
Sylvia_atricapilla,perc_urban,1.378391458465013,0.997,2,1990s,0.994,0.14271756637635793,0.19672067446608532,0.1955403504192888,Urban (% coverage)
Sylvia_atricapilla,perc_cropland,0.7543304027365222,0.991,2,1990s,0.982,0.298088372573038,0.22485712213409423,0.22080969393568053,Cropland (% coverage)
Sylvia_atricapilla,perc_pasture,-1.778996773698447,0.003,2,1990s,0.994,0.09561054484055162,-0.17009085080289205,-0.16907030569807469,Pasture (% coverage)
Sylvia_atricapilla,perc_forest,1.655798219518625,1,2,1990s,1,0.1697911567529074,0.2811398950414718,0.2811398950414718,Forest (% coverage)
Sylvia_atricapilla,perc_grass_shrub,-0.1912846659729479,0.398,2,1990s,0.20399999999999996,0.08643513171208024,-0.016533715297873026,-0.0033728779207660964,Grass/Shrubland (% coverage)
Sylvia_borin,tmean_breeding,-0.6327045318243816,0.033,2,1990s,0.9339999999999999,0.2186191823766656,-0.1383213474334573,-0.1291921385028491,Temperature
Sylvia_borin,prec_breeding,-0.00806329237286204,0.031,2,1990s,0.938,15.16035625822779,-0.12224238498683943,-0.11466335711765538,Precipitation
Sylvia_borin,hh,0.99441929125833,0.998,2,1990s,0.996,0.19503805070285476,0.19394960014833906,0.1931738017477457,Land-use heterogeneity
Sylvia_borin,perc_urban,0.3911816268530948,0.828,2,1990s,0.6559999999999999,0.14271756637635793,0.05582848979561824,0.03662348930592556,Urban (% coverage)
Sylvia_borin,perc_cropland,0.4641082576103907,0.958,2,1990s,0.9159999999999999,0.298088372573038,0.13834527520878964,0.1267242720912513,Cropland (% coverage)
Sylvia_borin,perc_pasture,-1.405262876073597,0.006,2,1990s,0.988,0.09561054484055162,-0.13435794922559718,-0.13274565383489,Pasture (% coverage)
Sylvia_borin,perc_forest,0.4652576684295986,0.886,2,1990s,0.772,0.1697911567529074,0.07899663771082219,0.06098540431275473,Forest (% coverage)
Sylvia_borin,perc_grass_shrub,-0.7698397303255335,0.106,2,1990s,0.788,0.08643513171208024,-0.06654119848787983,-0.05243446440844931,Grass/Shrubland (% coverage)
Troglodytes_troglodytes,tmean_breeding,-0.08432016138815751,0.442,2,1990s,0.11599999999999999,0.2186191823766656,-0.018434004740547485,-0.002138344549903508,Temperature
Troglodytes_troglodytes,prec_breeding,-0.01282828097253509,0.037,2,1990s,0.926,15.16035625822779,-0.19448130972427682,-0.18008969280468035,Precipitation
Troglodytes_troglodytes,hh,0.3532326409784478,0.737,2,1990s,0.474,0.19503805070285476,0.0688938057410578,0.032655663921261395,Land-use heterogeneity
Troglodytes_troglodytes,perc_urban,1.478820105954004,0.957,2,1990s,0.9139999999999999,0.14271756637635793,0.21105360663018324,0.19290299645998746,Urban (% coverage)
Troglodytes_troglodytes,perc_cropland,0.4220505565181166,0.821,2,1990s,0.6419999999999999,0.298088372573038,0.12580836353603037,0.08076896939013148,Cropland (% coverage)
Troglodytes_troglodytes,perc_pasture,-0.9047608311464411,0.149,2,1990s,0.702,0.09561054484055162,-0.08650467601630156,-0.060726282563443694,Pasture (% coverage)
