site,survey_from,survey_to,bioregion_1,bioregion_3,atlas.x,atlas.y,variable,from,to,delta_raw,variable_label,national_mean_delta,national_median_delta,national_sd_delta,delta_relative_to_national
CG31,CG31_1,CG31_3,Cluster 3,Cluster 2,1,3,hh,0.200756123153474,0.422845657460972,0.22208953430749803,Land-use heterogeneity,0.062003502519162035,0.020709709646520247,0.12453054756068756,1.6171118541243001
CG31,CG31_1,CG31_3,Cluster 3,Cluster 2,1,3,perc_urban,0.0802059718681083,0.0949256333115586,0.0147196614434503,Urban,0.018701331002944264,0,0.04401874318659405,0.3343953138565116
CG31,CG31_1,CG31_3,Cluster 3,Cluster 2,1,3,perc_cropland,0.889897218618032,0.737817867102016,-0.15207935151601593,Cropland,-0.056888334729859956,-0.025302527806218,0.11283135998622783,-1.1235956362244706
CG31,CG31_1,CG31_3,Cluster 3,Cluster 2,1,3,perc_pasture,0,0,0,Pasture,-0.0030859163253946125,0,0.06411020342686834,0
CG31,CG31_1,CG31_3,Cluster 3,Cluster 2,1,3,perc_forest,0.0298968095138594,0.0298968095138594,0,Forest,0.027693910910736398,0,0.07188363908141222,0
CG31,CG31_1,CG31_3,Cluster 3,Cluster 2,1,3,perc_grass_shrub,0,0.137359690072566,0.137359690072566,Grass/Shrubland,0.012991395739266822,0,0.09111115912383148,1.5076055599937759
CG32,CG32_1,CG32_3,Cluster 3,Cluster 2,1,3,tmean_breeding,8.48093765411177,9.68365848335581,1.20272082924404,Temperature,1.166075574822343,1.1432688239924493,0.08658277654253788,0.6866493271023938
CG32,CG32_1,CG32_3,Cluster 3,Cluster 2,1,3,prec_breeding,149.123191507929,244.175958438157,95.05276693022802,Precipitation,76.22566845605704,75.44205569385801,10.600787063580594,1.8499297381175923
CG32,CG32_1,CG32_3,Cluster 3,Cluster 2,1,3,hh,0,0.409080377395015,0.409080377395015,Land-use heterogeneity,0.062003502519162035,0.020709709646520247,0.12453054756068756,3.1186779096047084
CG32,CG32_1,CG32_3,Cluster 3,Cluster 2,1,3,perc_urban,0,0.0483111628212638,0.0483111628212638,Urban,0.018701331002944264,0,0.04401874318659405,1.0975134527688424
CG32,CG32_1,CG32_3,Cluster 3,Cluster 2,1,3,perc_cropland,1,0.743438788551399,-0.256561211448601,Cropland,-0.056888334729859956,-0.025302527806218,0.11283135998622783,-2.0495958186678807
CG32,CG32_1,CG32_3,Cluster 3,Cluster 2,1,3,perc_pasture,0,0.00608866690311789,0.00608866690311789,Pasture,-0.0030859163253946125,0,0.06411020342686834,0.09497188556051521
CG32,CG32_1,CG32_3,Cluster 3,Cluster 2,1,3,perc_forest,0,0.0145035587491835,0.0145035587491835,Forest,0.027693910910736398,0,0.07188363908141222,0.201764392211104
CG32,CG32_1,CG32_3,Cluster 3,Cluster 2,1,3,perc_grass_shrub,0,0.187657822975036,0.187657822975036,Grass/Shrubland,0.012991395739266822,0,0.09111115912383148,2.059657947277188
CG33,CG33_1,CG33_3,Cluster 3,Cluster 2,1,3,tmean_breeding,8.5000283771709,9.69663456506806,1.1966061878971601,Temperature,1.166075574822343,1.1432688239924493,0.08658277654253788,0.6160274137028429
CG33,CG33_1,CG33_3,Cluster 3,Cluster 2,1,3,prec_breeding,149.879230779486,245.918852494484,96.03962171499802,Precipitation,76.22566845605704,75.44205569385801,10.600787063580594,1.9430223338702586
CG33,CG33_1,CG33_3,Cluster 3,Cluster 2,1,3,hh,0.236253649093117,0.575805187707677,0.33955153861456,Land-use heterogeneity,0.062003502519162035,0.020709709646520247,0.12453054756068756,2.5603503334204674
CG33,CG33_1,CG33_3,Cluster 3,Cluster 2,1,3,perc_urban,0.0932482280966405,0.122049572517564,0.028801344420923497,Urban,0.018701331002944264,0,0.04401874318659405,0.6542972910161363
CG33,CG33_1,CG33_3,Cluster 3,Cluster 2,1,3,perc_cropland,0.868075615237086,0.617049774537457,-0.25102584069962897,Cropland,-0.056888334729859956,-0.025302527806218,0.11283135998622783,-2.000537021985401
CG33,CG33_1,CG33_3,Cluster 3,Cluster 2,1,3,perc_pasture,0,0.115205377683669,0.115205377683669,Pasture,-0.0030859163253946125,0,0.06411020342686834,1.7969897383820634
CG33,CG33_1,CG33_3,Cluster 3,Cluster 2,1,3,perc_forest,0.0386761566662735,0.0873854918936315,0.048709335227358,Forest,0.027693910910736398,0,0.07188363908141222,0.6776136524222427
CG33,CG33_1,CG33_3,Cluster 3,Cluster 2,1,3,perc_grass_shrub,0,0.0583097833676785,0.0583097833676785,Grass/Shrubland,0.012991395739266822,0,0.09111115912383148,0.639985089954
CG34,CG34_1,CG34_3,Cluster 2,Cluster 2,1,3,tmean_breeding,8.48284090175262,9.6702579736773,1.1874170719246795,Temperature,1.166075574822343,1.1432688239924493,0.08658277654253788,0.5098964216115227
CG34,CG34_1,CG34_3,Cluster 2,Cluster 2,1,3,prec_breeding,150.533079515631,245.239982472732,94.70690295710102,Precipitation,76.22566845605704,75.44205569385801,10.600787063580594,1.8173034839486708
CG34,CG34_1,CG34_3,Cluster 2,Cluster 2,1,3,hh,0.483895772738555,0.611304641975992,0.127408869237437,Land-use heterogeneity,0.062003502519162035,0.020709709646520247,0.12453054756068756,0.856811133339946
CG34,CG34_1,CG34_3,Cluster 2,Cluster 2,1,3,perc_urban,0.589733570255075,0.514993961543747,-0.07473960871132801,Urban,0.018701331002944264,0,0.04401874318659405,-1.6979041949132712
CG34,CG34_1,CG34_3,Cluster 2,Cluster 2,1,3,perc_cropland,0.410266429744925,0.335048111579518,-0.07521831816540697,Cropland,-0.056888334729859956,-0.025302527806218,0.11283135998622783,-0.4423928805367735
CG34,CG34_1,CG34_3,Cluster 2,Cluster 2,1,3,perc_pasture,0,0.0309226279301624,0.0309226279301624,Pasture,-0.0030859163253946125,0,0.06411020342686834,0.4823355141188469
CG34,CG34_1,CG34_3,Cluster 2,Cluster 2,1,3,perc_forest,0,0.0974186704497264,0.0974186704497264,Forest,0.027693910910736398,0,0.07188363908141222,1.3552273047750731
CG34,CG34_1,CG34_3,Cluster 2,Cluster 2,1,3,perc_grass_shrub,0,0.021616628496846,0.021616628496846,Grass/Shrubland,0.012991395739266822,0,0.09111115912383148,0.23725555359762565
BD07,BD07_1,BD07_3,Cluster 1,Cluster 1,1,3,tmean_breeding,8.4330032935128,9.49231411128926,1.0593108177764616,Temperature,1.166075574822343,1.1432688239924493,0.08658277654253788,-0.9696848445919192
BD07,BD07_1,BD07_3,Cluster 1,Cluster 1,1,3,prec_breeding,133.240180345008,192.014200336059,58.77401999105098,Precipitation,76.22566845605704,75.44205569385801,10.600787063580594,-1.572339450159385
BD07,BD07_1,BD07_3,Cluster 1,Cluster 1,1,3,hh,0.383421760760305,0.370510200648366,-0.012911560111939002,Land-use heterogeneity,0.062003502519162035,0.020709709646520247,0.12453054756068756,-0.26998411568113095
BD07,BD07_1,BD07_3,Cluster 1,Cluster 1,1,3,perc_urban,0.0235230135783356,0.0235230135783356,0,Urban,0.018701331002944264,0,0.04401874318659405,0
BD07,BD07_1,BD07_3,Cluster 1,Cluster 1,1,3,perc_cropland,0,0,0,Cropland,-0.056888334729859956,-0.025302527806218,0.11283135998622783,0.22425084488307526
BD07,BD07_1,BD07_3,Cluster 1,Cluster 1,1,3,perc_pasture,0.132536810042142,0.181246146368531,0.04870933632638902,Pasture,-0.0030859163253946125,0,0.06411020342686834,0.7597751016646302
BD07,BD07_1,BD07_3,Cluster 1,Cluster 1,1,3,perc_forest,0,0,0,Forest,0.027693910910736398,0,0.07188363908141222,0
BD07,BD07_1,BD07_3,Cluster 1,Cluster 1,1,3,perc_grass_shrub,0.0487093363263895,0,-0.0487093363263895,Grass/Shrubland,0.012991395739266822,0,0.09111115912383148,-0.5346143852718129
CG37,CG37_1,CG37_3,Cluster 2,Cluster 2,1,3,tmean_breeding,8.42709514401467,9.60086448805792,1.1737693440432508,Temperature,1.166075574822343,1.1432688239924493,0.08658277654253788,0.3522700618848448
CG37,CG37_1,CG37_3,Cluster 2,Cluster 2,1,3,prec_breeding,147.253309059216,238.999977985045,91.746668925829,Precipitation,76.22566845605704,75.44205569385801,10.600787063580594,1.5380568569277377
CG37,CG37_1,CG37_3,Cluster 2,Cluster 2,1,3,hh,0.084047615484929,0.325471774466348,0.241424158981419,Land-use heterogeneity,0.062003502519162035,0.020709709646520247,0.12453054756068756,1.7723719493591548
CG37,CG37_1,CG37_3,Cluster 2,Cluster 2,1,3,perc_urban,0.00506504744643374,0.00506504744643374,0,Urban,0.018701331002944264,0,0.04401874318659405,0
CG37,CG37_1,CG37_3,Cluster 2,Cluster 2,1,3,perc_cropland,0.956258795889008,0.810082332047815,-0.14617646384119298,Cropland,-0.056888334729859956,-0.025302527806218,0.11283135998622783,-1.0712796163205764
CG37,CG37_1,CG37_3,Cluster 2,Cluster 2,1,3,perc_pasture,0,0,0,Pasture,-0.0030859163253946125,0,0.06411020342686834,0
CG37,CG37_1,CG37_3,Cluster 2,Cluster 2,1,3,perc_forest,0,0.0680958717234326,0.0680958717234326,Forest,0.027693910910736398,0,0.07188363908141222,0.9473069615508785
CG37,CG37_1,CG37_3,Cluster 2,Cluster 2,1,3,perc_grass_shrub,0.0386761566645586,0.116756748782319,0.07808059211776039,Grass/Shrubland,0.012991395739266822,0,0.09111115912383148,0.8569816570068994
CG38,CG38_1,CG38_3,Cluster 2,Cluster 2,1,3,tmean_breeding,8.46367339480702,9.62506045154653,1.1613870567395086,Temperature,1.166075574822343,1.1432688239924493,0.08658277654253788,0.2092590867440919
CG38,CG38_1,CG38_3,Cluster 2,Cluster 2,1,3,prec_breeding,145.466927200387,236.954949481966,91.48802228157899,Precipitation,76.22566845605704,75.44205569385801,10.600787063580594,1.5136580417549854
CG38,CG38_1,CG38_3,Cluster 2,Cluster 2,1,3,hh,0.446142576350257,0.471018859404966,0.024876283054709014,Land-use heterogeneity,0.062003502519162035,0.020709709646520247,0.12453054756068756,0.03345824369846497
CG38,CG38_1,CG38_3,Cluster 2,Cluster 2,1,3,perc_urban,0.33590029913229,0.33590029913229,0,Urban,0.018701331002944264,0,0.04401874318659405,0
CG38,CG38_1,CG38_3,Cluster 2,Cluster 2,1,3,perc_cropland,0.66409970086771,0.644810080715441,-0.019289620152268983,Cropland,-0.056888334729859956,-0.025302527806218,0.11283135998622783,0.05329110324189084
CG38,CG38_1,CG38_3,Cluster 2,Cluster 2,1,3,perc_pasture,0,0,0,Pasture,-0.0030859163253946125,0,0.06411020342686834,0
CG38,CG38_1,CG38_3,Cluster 2,Cluster 2,1,3,perc_forest,0,0.0192896201522688,0.0192896201522688,Forest,0.027693910910736398,0,0.07188363908141222,0.2683450698763627
CG38,CG38_1,CG38_3,Cluster 2,Cluster 2,1,3,perc_grass_shrub,0,0,0,Grass/Shrubland,0.012991395739266822,0,0.09111115912383148,0
CG39,CG39_1,CG39_3,Cluster 2,Cluster 2,1,3,tmean_breeding,8.43743364035363,9.59898335496995,1.1615497146163207,Temperature,1.166075574822343,1.1432688239924493,0.08658277654253788,0.2111377268536779
CG39,CG39_1,CG39_3,Cluster 2,Cluster 2,1,3,prec_breeding,148.41778825974,240.60054454314,92.18275628339998,Precipitation,76.22566845605704,75.44205569385801,10.600787063580594,1.57919411918529
CG39,CG39_1,CG39_3,Cluster 2,Cluster 2,1,3,hh,0.337208929073049,0.543758992260833,0.20655006318778402,Land-use heterogeneity,0.062003502519162035,0.020709709646520247,0.12453054756068756,1.4923274423947912
CG39,CG39_1,CG39_3,Cluster 2,Cluster 2,1,3,perc_urban,0.214700971849752,0.251232973268213,0.03653200141846097,Urban,0.018701331002944264,0,0.04401874318659405,0.8299192292611122
CG39,CG39_1,CG39_3,Cluster 2,Cluster 2,1,3,perc_cropland,0.785299028150247,0.611118960230637,-0.17418006791960994,Cropland,-0.056888334729859956,-0.025302527806218,0.11283135998622783,-1.3194695174423485
CG39,CG39_1,CG39_3,Cluster 2,Cluster 2,1,3,perc_pasture,0,0,0,Pasture,-0.0030859163253946125,0,0.06411020342686834,0
CG39,CG39_1,CG39_3,Cluster 2,Cluster 2,1,3,perc_forest,0,0.0243546676123071,0.0243546676123071,Forest,0.027693910910736398,0,0.07188363908141222,0.33880682619203634
CG39,CG39_1,CG39_3,Cluster 2,Cluster 2,1,3,perc_grass_shrub,0,0.113293398888842,0.113293398888842,Grass/Shrubland,0.012991395739266822,0,0.09111115912383148,1.2434634788792673
CG40,CG40_1,CG40_3,Cluster 2,Cluster 2,1,3,tmean_breeding,8.53135398173877,9.73991988978018,1.208565908041411,Temperature,1.166075574822343,1.1432688239924493,0.08658277654253788,0.7541578897840202
CG40,CG40_1,CG40_3,Cluster 2,Cluster 2,1,3,prec_breeding,153.058137025983,251.7251459164,98.66700889041701,Precipitation,76.22566845605704,75.44205569385801,10.600787063580594,2.1908706454777502
CG40,CG40_1,CG40_3,Cluster 2,Cluster 2,1,3,hh,0.690323513303896,0.691925920524025,0.001602407220129054,Land-use heterogeneity,0.062003502519162035,0.020709709646520247,0.12453054756068756,-0.15343466162051217
CG40,CG40_1,CG40_3,Cluster 2,Cluster 2,1,3,perc_urban,0.361354528094427,0.478139878348647,0.11678535025422004,Urban,0.018701331002944264,0,0.04401874318659405,2.653082341746348
CG40,CG40_1,CG40_3,Cluster 2,Cluster 2,1,3,perc_cropland,0.396724584770763,0.194834620682649,-0.201889964088114,Cropland,-0.056888334729859956,-0.025302527806218,0.11283135998622783,-1.5650563487265439
CG40,CG40_1,CG40_3,Cluster 2,Cluster 2,1,3,perc_pasture,0.0519144183646054,0.0487093361591791,-0.003205082205426299,Pasture,-0.0030859163253946125,0,0.06411020342686834,-0.049993324527232146
CG40,CG40_1,CG40_3,Cluster 2,Cluster 2,1,3,perc_forest,0.0730640042387687,0.125135536880591,0.05207153264182231,Forest,0.027693910910736398,0,0.07188363908141222,0.7243864293354486
CG40,CG40_1,CG40_3,Cluster 2,Cluster 2,1,3,perc_grass_shrub,0.116942464531436,0.153180627928934,0.036238163397498,Grass/Shrubland,0.012991395739266822,0,0.09111115912383148,0.3977357301342834
CG41,CG41_1,CG41_3,Cluster 2,Cluster 2,1,3,tmean_breeding,8.48716137293833,9.69752982832301,1.21036845538468,Temperature,1.166075574822343,1.1432688239924493,0.08658277654253788,0.7749766647788764
CG41,CG41_1,CG41_3,Cluster 2,Cluster 2,1,3,prec_breeding,151.348895998532,246.731416236024,95.382520237492,Precipitation,76.22566845605704,75.44205569385801,10.600787063580594,1.881036230992717
CG41,CG41_1,CG41_3,Cluster 2,Cluster 2,1,3,hh,0.129493592118926,0.567551412767673,0.438057820648747,Land-use heterogeneity,0.062003502519162035,0.020709709646520247,0.12453054756068756,3.3513713637117046
CG41,CG41_1,CG41_3,Cluster 2,Cluster 2,1,3,perc_urban,5.25549635536289e-4,0.0190637136941476,0.01853816405861131,Urban,0.018701331002944264,0,0.04401874318659405,0.4211425114985365
CG41,CG41_1,CG41_3,Cluster 2,Cluster 2,1,3,perc_cropland,0.93056165572504,0.529608838392069,-0.40095281733297106,Cropland,-0.056888334729859956,-0.025302527806218,0.11283135998622783,-3.3293074688863524
CG41,CG41_1,CG41_3,Cluster 2,Cluster 2,1,3,perc_pasture,0,0,0,Pasture,-0.0030859163253946125,0,0.06411020342686834,0
CG41,CG41_1,CG41_3,Cluster 2,Cluster 2,1,3,perc_forest,0.0675218622371959,0.0699638939104964,0.002442031673300496,Forest,0.027693910910736398,0,0.07188363908141222,0.03397200954913759
CG41,CG41_1,CG41_3,Cluster 2,Cluster 2,1,3,perc_grass_shrub,0.00139093240222755,0.381363554003287,0.37997262160105943,Grass/Shrubland,0.012991395739266822,0,0.09111115912383148,4.170429015008239
CG42,CG42_1,CG42_3,Cluster 2,Cluster 2,1,3,tmean_breeding,8.46420432666441,9.66934673816277,1.2051424114983593,Temperature,1.166075574822343,1.1432688239924493,0.08658277654253788,0.7146177331875199
CG42,CG42_1,CG42_3,Cluster 2,Cluster 2,1,3,prec_breeding,149.834909749197,244.971623343775,95.136713594578,Precipitation,76.22566845605704,75.44205569385801,10.600787063580594,1.8578486467652702
CG42,CG42_1,CG42_3,Cluster 2,Cluster 2,1,3,hh,0.0335680407703154,0.538229790911096,0.5046617501407806,Land-use heterogeneity,0.062003502519162035,0.020709709646520247,0.12453054756068756,3.886211455533958
CG42,CG42_1,CG42_3,Cluster 2,Cluster 2,1,3,perc_urban,0.0170755963767805,0.102044771641433,0.0849691752646525,Urban,0.018701331002944264,0,0.04401874318659405,1.930295349516702
CG42,CG42_1,CG42_3,Cluster 2,Cluster 2,1,3,perc_cropland,0.98292440362322,0.64168468850772,-0.3412397151155,Cropland,-0.056888334729859956,-0.025302527806218,0.11283135998622783,-2.800083127136332
CG42,CG42_1,CG42_3,Cluster 2,Cluster 2,1,3,perc_pasture,0,0.0243546680796958,0.0243546680796958,Pasture,-0.0030859163253946125,0,0.06411020342686834,0.3798875495298905
CG42,CG42_1,CG42_3,Cluster 2,Cluster 2,1,3,perc_forest,0,0.0913300052988592,0.0913300052988592,Forest,0.027693910910736398,0,0.07188363908141222,1.2705256226027022
CG42,CG42_1,CG42_3,Cluster 2,Cluster 2,1,3,perc_grass_shrub,0,0.140585866472292,0.140585866472292,Grass/Shrubland,0.012991395739266822,0,0.09111115912383148,1.5430147945019355
CG43,CG43_1,CG43_3,Cluster 2,Cluster 2,1,3,tmean_breeding,8.45483308999399,9.65489012449635,1.2000570345023593,Temperature,1.166075574822343,1.1432688239924493,0.08658277654253788,0.6558834537029442
CG43,CG43_1,CG43_3,Cluster 2,Cluster 2,1,3,prec_breeding,149.829449088913,244.878318009671,95.048868920758,Precipitation,76.22566845605704,75.44205569385801,10.600787063580594,1.8495620286780345
CG43,CG43_1,CG43_3,Cluster 2,Cluster 2,1,3,hh,0.32572278301857,0.32572278301857,0,Land-use heterogeneity,0.062003502519162035,0.020709709646520247,0.12453054756068756,-0.16630224512927455
CG43,CG43_1,CG43_3,Cluster 2,Cluster 2,1,3,perc_urban,0.203693065205713,0.203693065205713,0,Urban,0.018701331002944264,0,0.04401874318659405,0
CG43,CG43_1,CG43_3,Cluster 2,Cluster 2,1,3,perc_cropland,0.795478262097773,0.795478262097773,0,Cropland,-0.056888334729859956,-0.025302527806218,0.11283135998622783,0.22425084488307526
CG43,CG43_1,CG43_3,Cluster 2,Cluster 2,1,3,perc_pasture,0,0,0,Pasture,-0.0030859163253946125,0,0.06411020342686834,0
CG43,CG43_1,CG43_3,Cluster 2,Cluster 2,1,3,perc_forest,8.28672696513526e-4,8.28672696513526e-4,0,Forest,0.027693910910736398,0,0.07188363908141222,0
CG43,CG43_1,CG43_3,Cluster 2,Cluster 2,1,3,perc_grass_shrub,0,0,0,Grass/Shrubland,0.012991395739266822,0,0.09111115912383148,0
CG44,CG44_1,CG44_3,Cluster 2,Cluster 2,1,3,tmean_breeding,8.49183539299921,9.68656862051706,1.1947332275178493,Temperature,1.166075574822343,1.1432688239924493,0.08658277654253788,0.5943953934084757
CG44,CG44_1,CG44_3,Cluster 2,Cluster 2,1,3,prec_breeding,147.847519828624,240.843532021349,92.996012192725,Precipitation,76.22566845605704,75.44205569385801,10.600787063580594,1.6559106784791744
CG44,CG44_1,CG44_3,Cluster 2,Cluster 2,1,3,hh,0.243764029601325,0.515799818699131,0.272035789097806,Land-use heterogeneity,0.062003502519162035,0.020709709646520247,0.12453054756068756,2.018188182532538
CG44,CG44_1,CG44_3,Cluster 2,Cluster 2,1,3,perc_urban,0.038150601783099,0.146026636409504,0.10787603462640499,Urban,0.018701331002944264,0,0.04401874318659405,2.450684113563214
CG44,CG44_1,CG44_3,Cluster 2,Cluster 2,1,3,perc_cropland,0.86315720005333,0.65786249310841,-0.2052947069449199,Cropland,-0.056888334729859956,-0.025302527806218,0.11283135998622783,-1.595231850087349
CG44,CG44_1,CG44_3,Cluster 2,Cluster 2,1,3,perc_pasture,0,0,0,Pasture,-0.0030859163253946125,0,0.06411020342686834,0
CG44,CG44_1,CG44_3,Cluster 2,Cluster 2,1,3,perc_forest,0.0986921981635707,0.171756202402458,0.07306400423888731,Forest,0.027693910910736398,0,0.07188363908141222,1.0164204980793787
CG44,CG44_1,CG44_3,Cluster 2,Cluster 2,1,3,perc_grass_shrub,0,0.024354668079629,0.024354668079629,Grass/Shrubland,0.012991395739266822,0,0.09111115912383148,0.2673071917187219
CG45,CG45_1,CG45_3,Cluster 2,Cluster 2,1,3,tmean_breeding,8.4311847047805,9.62262355495443,1.1914388501739293,Temperature,1.166075574822343,1.1432688239924493,0.08658277654253788,0.5563465172292565
CG45,CG45_1,CG45_3,Cluster 2,Cluster 2,1,3,prec_breeding,150.97164693744,246.951452604809,95.97980566736899,Precipitation,76.22566845605704,75.44205569385801,10.600787063580594,1.9373797294796349
CG45,CG45_1,CG45_3,Cluster 2,Cluster 2,1,3,hh,0.0993086394686136,0.205639431553374,0.1063307920847604,Land-use heterogeneity,0.062003502519162035,0.020709709646520247,0.12453054756068756,0.6875508388535301
CG45,CG45_1,CG45_3,Cluster 2,Cluster 2,1,3,perc_urban,0.0524000890687162,0.0524000890687162,0,Urban,0.018701331002944264,0,0.04401874318659405,0
CG45,CG45_1,CG45_3,Cluster 2,Cluster 2,1,3,perc_cropland,0.947599910931284,0.888283389122614,-0.059316521808670086,Cropland,-0.056888334729859956,-0.025302527806218,0.11283135998622783,-0.3014586902666406
CG45,CG45_1,CG45_3,Cluster 2,Cluster 2,1,3,perc_pasture,0,0,0,Pasture,-0.0030859163253946125,0,0.06411020342686834,0
CG45,CG45_1,CG45_3,Cluster 2,Cluster 2,1,3,perc_forest,0,0.0497604354300092,0.0497604354300092,Forest,0.027693910910736398,0,0.07188363908141222,0.6922358977075818
CG45,CG45_1,CG45_3,Cluster 2,Cluster 2,1,3,perc_grass_shrub,0,0.00955608637866119,0.00955608637866119,Grass/Shrubland,0.012991395739266822,0,0.09111115912383148,0.10488381961723559
BD08,BD08_1,BD08_3,Cluster 1,Cluster 1,1,3,tmean_breeding,8.41492012414542,9.48383727691975,1.0689171527743309,Temperature,1.166075574822343,1.1432688239924493,0.08658277654253788,-0.8587351224708035
BD08,BD08_1,BD08_3,Cluster 1,Cluster 1,1,3,prec_breeding,134.006569788207,191.929664609797,57.923094821589984,Precipitation,76.22566845605704,75.44205569385801,10.600787063580594,-1.6526094493922134
BD08,BD08_1,BD08_3,Cluster 1,Cluster 1,1,3,hh,0.446195758994075,0.438861066353141,-0.007334692640934004,Land-use heterogeneity,0.062003502519162035,0.020709709646520247,0.12453054756068756,-0.22520098752306017
BD08,BD08_1,BD08_3,Cluster 1,Cluster 1,1,3,perc_urban,0,0,0,Urban,0.018701331002944264,0,0.04401874318659405,0
BD08,BD08_1,BD08_3,Cluster 1,Cluster 1,1,3,perc_cropland,0,0,0,Cropland,-0.056888334729859956,-0.025302527806218,0.11283135998622783,0.22425084488307526
BD08,BD08_1,BD08_3,Cluster 1,Cluster 1,1,3,perc_pasture,0.150580837142159,0.174935505306242,0.024354668164082993,Pasture,-0.0030859163253946125,0,0.06411020342686834,0.3798875508461738
BD08,BD08_1,BD08_3,Cluster 1,Cluster 1,1,3,perc_forest,0,0,0,Forest,0.027693910910736398,0,0.07188363908141222,0
BD08,BD08_1,BD08_3,Cluster 1,Cluster 1,1,3,perc_grass_shrub,0.0243546681640824,0,-0.0243546681640824,Grass/Shrubland,0.012991395739266822,0,0.09111115912383148,-0.26730719264564895
CG46,CG46_1,CG46_3,Cluster 2,Cluster 2,1,3,tmean_breeding,8.4180480357254,9.60249188517706,1.1844438494516591,Temperature,1.166075574822343,1.1432688239924493,0.08658277654253788,0.4755567689490835
CG46,CG46_1,CG46_3,Cluster 2,Cluster 2,1,3,prec_breeding,149.317568108561,243.517804252815,94.200236144254,Precipitation,76.22566845605704,75.44205569385801,10.600787063580594,1.769508276875067
CG46,CG46_1,CG46_3,Cluster 2,Cluster 2,1,3,hh,0.0231768455623677,0.258450583014155,0.2352737374517873,Land-use heterogeneity,0.062003502519162035,0.020709709646520247,0.12453054756068756,1.722983091363213
CG46,CG46_1,CG46_3,Cluster 2,Cluster 2,1,3,perc_urban,0.00571551011915292,0.00571551011915292,0,Urban,0.018701331002944264,0,0.04401874318659405,0
CG46,CG46_1,CG46_3,Cluster 2,Cluster 2,1,3,perc_cropland,0.988195822860594,0.8556116635483,-0.13258415931229406,Cropland,-0.056888334729859956,-0.025302527806218,0.11283135998622783,-0.9508139538437792
CG46,CG46_1,CG46_3,Cluster 2,Cluster 2,1,3,perc_pasture,0,0.0170493092908562,0.0170493092908562,Pasture,-0.0030859163253946125,0,0.06411020342686834,0.2659375322417227
CG46,CG46_1,CG46_3,Cluster 2,Cluster 2,1,3,perc_forest,0.0060886670202536,0.0581155991995717,0.0520269321793181,Forest,0.027693910910736398,0,0.07188363908141222,0.7237659757374652
CG46,CG46_1,CG46_3,Cluster 2,Cluster 2,1,3,perc_grass_shrub,0,0.063507917842119,0.063507917842119,Grass/Shrubland,0.012991395739266822,0,0.09111115912383148,0.6970377553401969
CG47,CG47_1,CG47_3,Cluster 2,Cluster 2,1,3,tmean_breeding,8.42420051602187,9.60162284800986,1.1774223319879908,Temperature,1.166075574822343,1.1432688239924493,0.08658277654253788,0.39446076182093776
CG47,CG47_1,CG47_3,Cluster 2,Cluster 2,1,3,prec_breeding,145.779078071409,237.613976210876,91.83489813946699,Precipitation,76.22566845605704,75.44205569385801,10.600787063580594,1.5463797496628537
CG47,CG47_1,CG47_3,Cluster 2,Cluster 2,1,3,hh,0.0769802224549428,0.0793042445545927,0.0023240220996498945,Land-use heterogeneity,0.062003502519162035,0.020709709646520247,0.12453054756068756,-0.1476399799648391
CG47,CG47_1,CG47_3,Cluster 2,Cluster 2,1,3,perc_urban,0.0395498107102193,0.0395498107102193,0,Urban,0.018701331002944264,0,0.04401874318659405,0
CG47,CG47_1,CG47_3,Cluster 2,Cluster 2,1,3,perc_cropland,0.959924639654293,0.958707947888092,-0.0012166917662009835,Cropland,-0.056888334729859956,-0.025302527806218,0.11283135998622783,0.2134675682625551
CG47,CG47_1,CG47_3,Cluster 2,Cluster 2,1,3,perc_pasture,0,0.00121669176620089,0.00121669176620089,Pasture,-0.0030859163253946125,0,0.06411020342686834,0.018978129863349947
CG47,CG47_1,CG47_3,Cluster 2,Cluster 2,1,3,perc_forest,5.25549635487944e-4,5.25549635487944e-4,0,Forest,0.027693910910736398,0,0.07188363908141222,0
CG47,CG47_1,CG47_3,Cluster 2,Cluster 2,1,3,perc_grass_shrub,0,0,0,Grass/Shrubland,0.012991395739266822,0,0.09111115912383148,0
CG48,CG48_1,CG48_3,Cluster 2,Cluster 2,1,3,tmean_breeding,8.4140140068227,9.57796397437054,1.1639499675478397,Temperature,1.166075574822343,1.1432688239924493,0.08658277654253788,0.23885978691420026
CG48,CG48_1,CG48_3,Cluster 2,Cluster 2,1,3,prec_breeding,148.499033615391,242.41060777303,93.911574157639,Precipitation,76.22566845605704,75.44205569385801,10.600787063580594,1.7422780358671404
CG48,CG48_1,CG48_3,Cluster 2,Cluster 2,1,3,hh,0.295603487564298,0.264120175113771,-0.03148331245052699,Land-use heterogeneity,0.062003502519162035,0.020709709646520247,0.12453054756068756,-0.4191182253624315
CG48,CG48_1,CG48_3,Cluster 2,Cluster 2,1,3,perc_urban,0.179642201972264,0.155287533891213,-0.024354668081050995,Urban,0.018701331002944264,0,0.04401874318659405,-0.5532794968228042
CG48,CG48_1,CG48_3,Cluster 2,Cluster 2,1,3,perc_cropland,0.819832248392218,0.843661366837748,0.02382911844552993,Cropland,-0.056888334729859956,-0.025302527806218,0.11283135998622783,0.43544318049294917
CG48,CG48_1,CG48_3,Cluster 2,Cluster 2,1,3,perc_pasture,0,0,0,Pasture,-0.0030859163253946125,0,0.06411020342686834,0
