comparison,transition,source_cluster,target_cluster,species,n_sites,mean_probability_from,mean_probability_to,mean_probability_delta,median_probability_delta,q10_probability_delta,q90_probability_delta,mean_probability_gain,mean_probability_loss,prop_sites_increase,thermal_group,migratory_strategy,foraging_guild,species_thermal_index,driver_direction,species_label
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Acrocephalus_palustris,392,0.19316307958242554,0.7466665518434343,0.5535034722610088,0.5803574030662155,0.27980708591583503,0.7980332523144961,0.5537344618065648,-2.3098954555603898e-4,0.9948979591836735,medium,long-distance,Marsh warblers,12.248077272,Gain,Acrocephalus palustris
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Acrocephalus_schoenobaenus,392,0.3606540955138686,0.21836538585339194,-0.14228870966047674,-0.11670554193568845,-0.4936994738059105,0.15566344418032504,0.04263207486781603,-0.18492078452829278,0.3010204081632653,cold,long-distance,Marsh warblers,11.3913898283,Loss,Acrocephalus schoenobaenus
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Acrocephalus_scirpaceus,392,0.25931434306310475,0.43880959485339033,0.17949525179028558,0.18023728457800003,-0.1787617599851145,0.5393595041352283,0.2228158247554068,-0.04332057296512112,0.7193877551020408,very warm,long-distance,Marsh warblers,13.1524057431,Gain,Acrocephalus scirpaceus
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Aegithalos_caudatus,392,0.060198291254390766,0.30160311429226355,0.2414048230378728,0.21423257812205732,0.047668721501740806,0.4791457812502648,0.24364833196981048,-0.0022435089319376637,0.9693877551020408,warm,sedentary,Tit-like birds,12.6607518772,Gain,Aegithalos caudatus
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Alauda_arvensis,392,0.9929904802055859,0.9968724082877627,0.0038819280821767257,9.240996657147171e-4,-0.002114734819019526,0.016720391664862666,0.005618819134751916,-0.0017368910525752072,0.6887755102040817,medium,sedentary and short-distance,Open-land insectivores,12.1983199326,Gain,Alauda arvensis
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Alcedo_atthis,392,0.045525425816828155,0.1874762422582816,0.14195081644145344,0.12320541805912655,0.017017050010599357,0.31699498639898227,0.14680377193298078,-0.004852955491527351,0.9438775510204082,very warm,sedentary,Kingfishers,13.5319163712,Gain,Alcedo atthis
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Anarhynchus_alexandrinus,392,0.003853653653344046,6.256154879192132e-4,-0.0032280381654248326,-5.443596152495413e-5,-0.006357959542513715,1.0826399670541e-4,6.582381861606324e-5,-0.003293861984040896,0.29591836734693877,very warm,short-and long-distance,Plovers,16.3071703744,Loss,Anarhynchus alexandrinus
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Anas_acuta,392,0.0013360626335119895,9.553409430801477e-4,-3.807216904318419e-4,-2.5335106260799415e-5,-0.0025241025040446743,4.6653994479473136e-4,5.334849805329935e-4,-9.142066709648359e-4,0.41581632653061223,very cold,short-distance,Dabbling ducks,8.5273453088,Loss,Anas acuta
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Anas_crecca,392,0.05469234632850773,0.036245333442706015,-0.01844701288580172,-0.004634585743355452,-0.09643342249989056,0.039099222633453765,0.013166507167111284,-0.03161352005291302,0.413265306122449,very cold,short-distance,Dabbling ducks,10.071290709,Loss,Anas crecca
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Anas_platyrhynchos,392,0.49191617423387435,0.7355965993011278,0.24368042506725346,0.2424154256543778,-0.0913976114808296,0.5817500090084098,0.26832030451858063,-0.02463987945132716,0.8163265306122449,cold,sedentary and short-distance,Dabbling ducks,11.8110548425,Gain,Anas platyrhynchos
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Anser_anser,392,6.349893973265254e-4,0.2589272955466458,0.25829230614931925,0.2119361138049372,0.06485684998341754,0.5335175347242407,0.25829230614931925,0,1,cold,sedentary and short-distance,Grazing waterfowl,11.1956416463,Gain,Anser anser
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Anthus_pratensis,392,0.4717714499030262,0.5636642009858394,0.0918927510828131,0.09058928368834035,-0.20675387243113288,0.35901266262614007,0.140550626418138,-0.04865787533532482,0.6760204081632653,very cold,short-distance,Open-land insectivores,9.9487726902,Gain,Anthus pratensis
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Anthus_trivialis,392,0.7009537880874985,0.9394515080883306,0.23849772000083203,0.20439543216471823,0.028620918004685882,0.48877503933065747,0.2426486498327411,-0.004150929831909083,0.9642857142857143,cold,long-distance,Low flycatching feeders,11.2439352645,Gain,Anthus trivialis
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Apus_apus,392,0.11245089944736786,0.19172969380121527,0.07927879435384741,0.07518598165957521,-0.05622070299881621,0.2327399664202848,0.09817485042457662,-0.018896056070729222,0.7933673469387755,warm,long-distance,Aerial insectivores,12.4470483242,Gain,Apus apus
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Ardea_cinerea,392,0.017545873856149963,0.0939171896797227,0.07637131582357276,0.06646833905644978,0.02910249225133536,0.13876112486837827,0.07641594475573495,-4.462893216219437e-5,0.9897959183673469,warm,sedentary and short-distance,Wading birds,12.6943991523,Gain,Ardea cinerea
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Asio_flammeus,392,0.017756230613024795,0.0020225226319868553,-0.015733707981037938,-0.006249837948361037,-0.04456430152495416,-6.427190256900293e-5,0.0010282464091985373,-0.01676195439023648,0.08928571428571429,very cold,sedentary and short-distance,Owls,9.6200242401,Loss,Asio flammeus
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Asio_otus,392,0.259196242796108,0.330708367299312,0.07151212450320406,0.07580238763551052,-0.13739535233300365,0.2947776758392623,0.10910981057601389,-0.037597686072809784,0.6556122448979592,medium,sedentary,Owls,12.2940439872,Gain,Asio otus
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Astur_gentilis,392,0.09268382275386806,0.2506079531227073,0.1579241303688392,0.12227183638217193,0.005632418381166805,0.37191568166105393,0.1616988978014974,-0.00377476743265819,0.9285714285714286,cold,sedentary,Diurnal raptors,11.8007973825,Gain,Astur gentilis
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Athene_noctua,392,0.22263092012736885,0.018102959114564093,-0.20452796101280477,-0.18451252958891534,-0.3788512174872073,-0.06511394639565118,0,-0.20452796101280477,0,very warm,sedentary,Owls,14.2083192272,Loss,Athene noctua
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Aythya_ferina,392,0.005272012311609669,0.009678624484598362,0.0044066121729886935,4.734025307637887e-4,-0.011191190292809405,0.014426665188216151,0.008143514454252203,-0.0037369022812635115,0.6071428571428571,warm,short-distance,Diving ducks,12.445391892,Gain,Aythya ferina
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Aythya_fuligula,392,0.00808467104891973,0.05655966837496952,0.04847499732604979,0.029994331922394694,0.00368762657069549,0.10693831651728972,0.05004519775830767,-0.001570200432257881,0.9209183673469388,very cold,short-distance,Diving ducks,10.1385920012,Gain,Aythya fuligula
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Botaurus_stellaris,392,0.0020187384985328287,0.04815047182682811,0.04613173332829528,0.014154296909615024,6.416592608510084e-4,0.11085336813972939,0.046667390923180785,-5.356575948855074e-4,0.9387755102040817,very warm,sedentary and short-distance,Wading birds,13.1076210929,Gain,Botaurus stellaris
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Buteo_buteo,392,0.37950527306658804,0.8869509935672083,0.5074457205006202,0.5322456931788682,0.1487780450680382,0.8117363764789997,0.5078160128004108,-3.702922997906084e-4,0.9846938775510204,warm,sedentary and short-distance,Diurnal raptors,12.6973693303,Gain,Buteo buteo
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Calidris_alpina,392,0.008989799678077214,0.0018016556328471157,-0.007188144045230099,-7.081192472181397e-4,-0.02323978060092811,6.291883524572754e-5,4.494230612638704e-4,-0.0076375671064939695,0.19642857142857142,very cold,long-distance,Scolopacids,7.0663752664,Loss,Calidris alpina
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Calidris_pugnax,392,0.004927384551350318,4.4588136878447976e-4,-0.004481503182565838,-3.0413331233972006e-4,-0.012402117569909105,1.3243796920102156e-5,1.6444643481894848e-4,-0.004645949617384787,0.1760204081632653,very cold,long-distance,Scolopacids,7.9732949741,Loss,Calidris pugnax
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Caprimulgus_europaeus,392,0.1196632502552486,0.2629180052674736,0.143254755012225,0.026859739043700467,-0.03317918638544617,0.49538284519595505,0.1546972879014029,-0.011442532889177882,0.6352040816326531,very warm,long-distance,Nigthjars,13.110333547,Gain,Caprimulgus europaeus
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Carduelis_carduelis,392,0.3418910626844138,0.7056606986485507,0.36376963596413686,0.3889150160350193,0.06019991135291812,0.6224719018757863,0.37016515493628693,-0.006395518972150123,0.9413265306122449,very warm,sedentary and short-distance,Passerine seedeaters,13.4542440183,Gain,Carduelis carduelis
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Carpodacus_erythrinus,392,0.0012297312561250966,0.009832946130111198,0.008603214873986102,0.0014079917972617635,-1.795168587709785e-5,0.02047862542080974,0.008704607205919035,-1.0139233193293422e-4,0.8954081632653061,very cold,long-distance,Passerine seedeaters,10.348256227,Gain,Carpodacus erythrinus
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Certhia_brachydactyla,392,0.0014941896061462744,0.08968731211039381,0.08819312250424755,0.05277536102767512,0.0079195493311865,0.23180827259383208,0.08819312250424755,0,1,very warm,sedentary,Tit-like birds,13.8972978687,Gain,Certhia brachydactyla
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Certhia_familiaris,392,0.0641500279354039,0.5213967677604042,0.45724673982500036,0.45786121049691475,0.14519034118600818,0.773712075974631,0.45733070380360574,-8.396397860537512e-5,0.9948979591836735,cold,sedentary,Tit-like birds,11.119463211,Gain,Certhia familiaris
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Charadrius_dubius,392,0.01356833700657458,0.17195588040757168,0.15838754340099712,0.13999880093008354,0.04515626374468796,0.292266666194059,0.1583881869613448,-6.435603476712544e-7,0.9974489795918368,warm,short-and long-distance,Plovers,12.7729324864,Gain,Charadrius dubius
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Charadrius_hiaticula,392,0.09509145188708466,0.09089377451082445,-0.004197677376260223,0.011208732868855775,-0.1251117952779584,0.06885366134851287,0.027260912687340527,-0.03145859006360075,0.6607142857142857,very cold,short-distance,Plovers,8.2214626932,Loss,Charadrius hiaticula
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Chlidonias_niger,392,0.006321456503047128,4.1393734296193746e-4,-0.005907519160085191,-0.001351809787118694,-0.01640500193549267,1.1293720115726888e-4,1.627643212343967e-4,-0.0060702834813195885,0.14540816326530612,very warm,long-distance,Terns,13.0082465521,Loss,Chlidonias niger
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Chloris_chloris,392,0.7154032234345876,0.9663334122280376,0.25093018879344997,0.22788132788997217,0.04257193591849414,0.4956114393017348,0.2529516895593806,-0.0020215007659306035,0.9540816326530612,warm,sedentary and short-distance,Passerine seedeaters,12.6006224966,Gain,Chloris chloris
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Chroicocephalus_ridibundus,392,0.19245063386335953,0.06811600440157038,-0.12433462946178915,-0.09655326079696697,-0.31047445977988236,0.006817325815239897,0.010199283892453923,-0.13453391335424308,0.11479591836734694,cold,short-distance,Gulls,11.0679667544,Loss,Chroicocephalus ridibundus
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Cinclus_cinclus,392,0.0039011804399682573,0.006923197103399263,0.003022016663431005,0.0011773943356803323,-0.004373813884382379,0.014652555175393664,0.004534297550440969,-0.0015122808870099609,0.6020408163265306,cold,short-distance,Dippers,11.0150016531,Gain,Cinclus cinclus
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Circus_aeruginosus,392,0.0034406299635477487,0.15327404103071565,0.1498334110671679,0.10805700678667926,0.018770882919097055,0.3410767929238957,0.14991005748950945,-7.664642234153372e-5,0.9897959183673469,very warm,short-and long-distance,Diurnal raptors,13.2259231132,Gain,Circus aeruginosus
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Circus_pygargus,392,0.011980278301880665,0.022507392266875023,0.010527113964994365,9.115769360811197e-4,-0.01406524989165427,0.029652244461918158,0.015623541131270855,-0.00509642716627648,0.7117346938775511,very warm,long-distance,Diurnal raptors,13.6904029809,Gain,Circus pygargus
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Coccothraustes_coccothraustes,392,0.08448831919347694,0.4174836701532642,0.3329953509597873,0.3082423339504217,0.04566198306951557,0.6621224030721921,0.33439488953859237,-0.0013995385788051395,0.9668367346938775,warm,sedentary,Passerine seedeaters,12.9763477132,Gain,Coccothraustes coccothraustes
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Coloeus_monedula,392,0.5808476533863037,0.6376808417743626,0.056833188388058765,0.053966739848108375,-0.25436464523393515,0.375613488693946,0.12782469140004718,-0.07099150301198844,0.5994897959183674,warm,sedentary and short-distance,Omnivorous corvids,12.9581704982,Gain,Coloeus monedula
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Columba_oenas,392,0.008812441768694949,0.2392631132547071,0.23045067148601212,0.19061734037746236,0.049998041755878436,0.46784582122337814,0.23045067148601212,0,1,warm,short-distance,Columbids,12.4358174295,Gain,Columba oenas
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Columba_palumbus,392,0.9318031819263954,0.99402913579905,0.062225953872654526,0.0312809411074082,4.0002322294907544e-4,0.14036176263150862,0.06261849049712312,-3.9253662446858434e-4,0.9132653061224489,medium,sedentary and short-distance,Columbids,12.2214205187,Gain,Columba palumbus
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Corvus_corax,392,0.033963185924465816,0.640683729739732,0.6067205438152662,0.6292943173136358,0.3478982439297732,0.8359947535140829,0.6067205438152662,0,1,cold,sedentary,Omnivorous corvids,11.7378412998,Gain,Corvus corax
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Corvus_cornix,392,0.7579570187798926,0.8959806420314417,0.13802362325154904,0.11127456584972406,-0.09281355846417957,0.4168291511224886,0.1602265274570096,-0.022202904205460536,0.7602040816326531,medium,sedentary,Omnivorous corvids,12.1293990446,Gain,Corvus cornix
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Corvus_corone,392,0.04821170425362847,0.05331787915925223,0.005106174905623772,0.0011404360042547176,-0.026403244493105875,0.03486067664883565,0.012739118222286036,-0.007632943316662261,0.5510204081632653,medium,sedentary,Omnivorous corvids,12.1293990446,Gain,Corvus corone
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Corvus_frugilegus,392,0.08633126405121931,0.2860574381721762,0.19972617412095692,0.15800830029704901,0.021509546044216576,0.43001678076664407,0.2001809872424182,-4.5481312146128996e-4,0.9668367346938775,warm,sedentary,Omnivorous corvids,12.7340640684,Gain,Corvus frugilegus
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Coturnix_coturnix,392,0.019436391985026457,0.4680315733375777,0.4485951813525512,0.44250455746445094,0.20727031702583107,0.6981825421957542,0.4485951813525512,0,1,very warm,short-and long-distance,Gallinaceous birds,13.6002736383,Gain,Coturnix coturnix
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Crex_crex,392,0.02382001164770648,0.09603352738012501,0.07221351573241852,0.04908035562699823,-0.002176943965581047,0.17979954828537237,0.07365369624083712,-0.001440180508418593,0.8852040816326531,medium,long-distance,Rails,11.9688491073,Gain,Crex crex
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Cuculus_canorus,392,0.7566900922269161,0.8769740548985167,0.12028396267160059,0.11535036697157003,-0.03598739154029968,0.29746211786129767,0.1330645995823072,-0.012780636910706631,0.8214285714285714,medium,long-distance,Cuckoos,12.1394391784,Gain,Cuculus canorus
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Curruca_communis,392,0.8853252706915806,0.9975564276949425,0.11223115700336189,0.05037274565267846,0.004333565050114286,0.29490210877944006,0.11226349943051775,-3.234242715583938e-5,0.9693877551020408,warm,long-distance,Foliage gleaners,12.6535890847,Gain,Curruca communis
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Curruca_curruca,392,0.8124753918284431,0.9353227475988743,0.12284735577043127,0.07585145211158018,-0.060554799208007375,0.37859342174739713,0.1379849713346335,-0.015137615564202277,0.7423469387755102,cold,long-distance,Foliage gleaners,11.6399285102,Gain,Curruca curruca
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Cyanistes_caeruleus,392,0.7857973684376369,0.9768233440433673,0.19102597560573042,0.14357284637245937,0.01284252822431712,0.42109551218052244,0.19294098819300717,-0.001915012587276768,0.9387755102040817,warm,sedentary,Tit-like birds,12.7367473555,Gain,Cyanistes caeruleus
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Cygnus_olor,392,0.1420519410629671,0.4330648754307439,0.2910129343677768,0.2980936161819445,0.033687845937384074,0.5812886590900702,0.30132936140713307,-0.010316427039356237,0.9183673469387755,medium,sedentary and short-distance,Grazing waterfowl,12.1899516659,Gain,Cygnus olor
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Delichon_urbicum,392,0.620724786500811,0.8924440965838044,0.27171931008299344,0.27206873210187826,0.07230795793421275,0.4823901132797424,0.2736841016556563,-0.0019647915726628802,0.9566326530612245,warm,long-distance,Aerial insectivores,12.3470551373,Gain,Delichon urbicum
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Dendrocopos_major,392,0.4888801622997493,0.8927066753533268,0.40382651305357753,0.39613143407074486,0.08785011234931438,0.7295701322982906,0.4054547541023364,-0.001628241048758885,0.9693877551020408,medium,sedentary,Woodpeckers,12.1154284266,Gain,Dendrocopos major
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Dryobates_minor,392,5.380644753757488e-4,0.004971758698479098,0.00443369422310335,0.0010483731326206718,4.210087442395701e-5,0.011551649822663202,0.0044692934859920635,-3.5599262888714184e-5,0.9387755102040817,cold,sedentary and short-distance,Woodpeckers,11.5509643269,Gain,Dryobates minor
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Dryocopus_martius,392,0.005843782786891484,0.07651421631231017,0.07067043352541869,0.027267264559220572,8.033256510200219e-4,0.21185466720387294,0.07321634929691052,-0.0025459157714918454,0.9744897959183674,cold,sedentary,Woodpeckers,11.1193962821,Gain,Dryocopus martius
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Emberiza_calandra,392,0.9186025165049896,0.9306181371732517,0.01201562066826212,0.008746893518631949,-0.10354353743291367,0.12635805434689124,0.041194663510645976,-0.029179042842383866,0.5892857142857143,very warm,sedentary,Buntings,14.2313581317,Gain,Emberiza calandra
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Emberiza_citrinella,392,0.9835733217178996,0.9935370699227928,0.009963748204893198,0.004133848754495295,-0.0031001622110396697,0.037537177278755066,0.01317701164245186,-0.003213263437558657,0.7933673469387755,cold,sedentary,Buntings,11.5528442066,Gain,Emberiza citrinella
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Emberiza_schoeniclus,392,0.6591949103913426,0.8004296954216947,0.14123478503035222,0.11258786516653779,-0.16314124286184564,0.5219018697733502,0.18802950886070285,-0.046794723830350646,0.6785714285714286,cold,sedentary and short-distance,Buntings,11.2704483494,Gain,Emberiza schoeniclus
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Erithacus_rubecula,392,0.7994708997661778,0.9793048717386312,0.17983397197245343,0.13339033469433242,0.01238569756704583,0.41645627332528246,0.18193930163552247,-0.0021053296630690523,0.9438775510204082,medium,sedentary,Low flycatching feeders,11.998445823500001,Gain,Erithacus rubecula
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Falco_tinnunculus,392,0.3471457145395446,0.5505902469841105,0.20344453244456592,0.23086423771243342,-0.09555242247237719,0.47422914538102223,0.22778803800582334,-0.024343505561257403,0.8290816326530612,warm,sedentary and short-distance,Diurnal raptors,12.4263636442,Gain,Falco tinnunculus
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Ficedula_hypoleuca,392,0.09494766984035323,0.11943273150016748,0.024485061659814233,0.013295024910046123,-0.10282976876627843,0.16976884296102693,0.0524173266280482,-0.02793226496823397,0.5816326530612245,very cold,long-distance,Flycatchers,10.4275102213,Gain,Ficedula hypoleuca
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Ficedula_parva,392,4.065232768396398e-4,0.00300703562542603,0.0026005123485863904,6.066319970891369e-4,5.342939947015653e-5,0.00731274953346516,0.002631130229678642,-3.06178810922517e-5,0.9158163265306123,cold,long-distance,Flycatchers,11.5985667049,Gain,Ficedula parva
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Fringilla_coelebs,392,0.9824032333576315,0.9983680249336099,0.015964791575978327,0.007619025242528332,4.027040322160059e-4,0.03793544390800335,0.0165642551563728,-5.994635803944716e-4,0.9285714285714286,medium,sedentary and short-distance,Foliage gleaners,12.2951633877,Gain,Fringilla coelebs
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Fulica_atra,392,0.4030018803409471,0.3837521273156497,-0.01924975302529733,0.007646408701967644,-0.4163068375723861,0.34117262687385386,0.10678263723958774,-0.12603239026488516,0.5076530612244898,warm,sedentary and short-distance,Rails,12.9624637063,Loss,Fulica atra
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Gallinago_gallinago,392,0.37264400618126464,0.36673125553850905,-0.005912750642755603,-0.01001847610304886,-0.340548076690893,0.3440831666796447,0.09884604146996838,-0.10475879211272399,0.4770408163265306,very cold,short-distance,Scolopacids,10.2670472691,Loss,Gallinago gallinago
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Gallinula_chloropus,392,0.531911600518114,0.515610716245964,-0.016300884272149967,-0.0172251555005635,-0.3516832899526901,0.3049605105766085,0.0948356573114716,-0.11113654158362157,0.4744897959183674,very warm,sedentary and short-distance,Rails,13.3437206998,Loss,Gallinula chloropus
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Garrulus_glandarius,392,0.4706867083119959,0.693526134683962,0.2228394263719661,0.21190036067437185,-0.09941138301338791,0.5682647081665666,0.24841173233208227,-0.025572305960116132,0.7959183673469388,warm,sedentary,Omnivorous corvids,12.466780849,Gain,Garrulus glandarius
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Haematopus_ostralegus,392,0.1248345828945349,0.22662621469258426,0.10179163179804933,0.07817202977524546,-0.1498049962883724,0.4074900648344615,0.14009185102104696,-0.038300219222997624,0.7525510204081632,very cold,short-distance,Plovers,10.4739718085,Gain,Haematopus ostralegus
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Hippolais_icterina,392,0.7792235130294785,0.7539979306445455,-0.02522558238493291,-0.04045617410339303,-0.2871368993045646,0.2721379626557722,0.07619689426064243,-0.10142247664557537,0.4030612244897959,cold,long-distance,Foliage gleaners,11.3916568563,Loss,Hippolais icterina
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Hirundo_rustica,392,0.9610069491373717,0.9760124509324539,0.015005501795082248,0.007289162353869616,-0.03237309323143721,0.07650795202517156,0.026274922132311244,-0.011269420337229023,0.6173469387755102,warm,long-distance,Aerial insectivores,12.4305273248,Gain,Hirundo rustica
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Jynx_torquilla,392,0.08076295162643422,0.154618878599748,0.07385592697331375,0.024838936889128502,-0.013248072004001821,0.23293810180790947,0.07995953246627177,-0.006103605492958025,0.7244897959183674,medium,short-distance,Woodpeckers,11.8812540667,Gain,Jynx torquilla
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Lanius_collurio,392,0.14121891908697823,0.4296196767819121,0.2884007576949339,0.25525308383260575,0.007222475113228033,0.6219376912815525,0.29270282410901366,-0.00430206641407977,0.9209183673469388,warm,long-distance,Shrikes,12.6238867722,Gain,Lanius collurio
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Lanius_excubitor,392,0.018832934641457116,0.005584914742769716,-0.013248019898687402,-0.003202639982695538,-0.04117674419437321,0.0035677267002807087,0.0015196085194701826,-0.014767628418157588,0.2423469387755102,cold,sedentary,Shrikes,11.2044136127,Loss,Lanius excubitor
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Larus_argentatus,392,0.009767470708595688,0.052176126741469965,0.04240865603287428,0.01170621733529549,-0.002396497228559082,0.10997296862992893,0.04413253547260669,-0.001723879439732416,0.8239795918367347,very cold,sedentary and short-distance,Gulls,9.0583381929,Gain,Larus argentatus
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Larus_canus,392,0.020449447990702845,0.06600439413048738,0.04555494613978454,0.013715014357158939,-0.01562567292786035,0.12979299251232979,0.051041860069628305,-0.005486913929843767,0.7423469387755102,very cold,sedentary and short-distance,Gulls,8.5740563147,Gain,Larus canus
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Larus_fuscus,392,6.387063583693658e-4,0.007871758922290063,0.0072330525639206986,4.120086550951783e-4,-2.1876321062833734e-5,0.010984389665652105,0.007499241938783909,-2.6618937486321177e-4,0.8367346938775511,very cold,short-and long-distance,Gulls,8.9178677716,Gain,Larus fuscus
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Larus_marinus,392,6.233500729232291e-4,0.004479037817088779,0.003855687744165551,1.5623249572967358e-4,-1.726213272542247e-5,0.007695238003563175,0.003919958060689587,-6.427031652403664e-5,0.8443877551020408,very cold,sedentary and short-distance,Gulls,8.3694639418,Gain,Larus marinus
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Limosa_limosa,392,0.004695531711830949,0.0019686249851259374,-0.002726906726705012,-3.133909982128132e-5,-0.009714435086891036,0.0014812958899359254,0.001107264034948273,-0.003834170761653286,0.44642857142857145,medium,long-distance,Scolopacids,12.0468335512,Loss,Limosa limosa
