period,driver_label,local_t_plot,density,base_y,max_density,density_scaled,ridge_y,effect_sign
1970s,Land-use heterogeneity,6.294670846394983,8.431524276505853e-16,6,0.2853506801954391,2.9547938244727614e-15,6.000000000000002,Positive
1970s,Land-use heterogeneity,6.344827586206896,1.7372857428399826e-16,6,0.2853506801954391,6.088248122100502e-16,6,Positive
1970s,Land-use heterogeneity,6.394984326018808,3.410008985572262e-17,6,0.2853506801954391,1.1950239555191241e-16,6,Positive
1970s,Land-use heterogeneity,6.44514106583072,1.943453863455067e-18,6,0.2853506801954391,6.810756021762342e-18,6,Positive
1970s,Land-use heterogeneity,6.4952978056426325,0,6,0.2853506801954391,0,6,Positive
1970s,Land-use heterogeneity,6.545454545454545,0,6,0.2853506801954391,0,6,Positive
1970s,Land-use heterogeneity,6.5956112852664575,0,6,0.2853506801954391,0,6,Positive
1970s,Land-use heterogeneity,6.645768025078369,0,6,0.2853506801954391,0,6,Positive
1970s,Land-use heterogeneity,6.6959247648902815,5.554140138767913e-19,6,0.2853506801954391,1.946426108030945e-18,6,Positive
1970s,Land-use heterogeneity,6.746081504702194,0,6,0.2853506801954391,0,6,Positive
1970s,Land-use heterogeneity,6.796238244514106,8.095331757053426e-18,6,0.2853506801954391,2.8369765060692565e-17,6,Positive
1970s,Land-use heterogeneity,6.846394984326018,0,6,0.2853506801954391,0,6,Positive
1970s,Land-use heterogeneity,6.896551724137931,0,6,0.2853506801954391,0,6,Positive
1970s,Land-use heterogeneity,6.946708463949843,2.79668053407254e-20,6,0.2853506801954391,9.800854626164094e-20,6,Positive
1970s,Land-use heterogeneity,6.996865203761755,6.358468712237398e-19,6,0.2853506801954391,2.2282998266842854e-18,6,Positive
1970s,Land-use heterogeneity,7.047021943573667,0,6,0.2853506801954391,0,6,Positive
1970s,Land-use heterogeneity,7.09717868338558,0,6,0.2853506801954391,0,6,Positive
1970s,Land-use heterogeneity,7.147335423197491,0,6,0.2853506801954391,0,6,Positive
1970s,Land-use heterogeneity,7.197492163009404,0,6,0.2853506801954391,0,6,Positive
1970s,Land-use heterogeneity,7.247648902821316,0,6,0.2853506801954391,0,6,Positive
1970s,Land-use heterogeneity,7.297805642633228,0,6,0.2853506801954391,0,6,Positive
1970s,Land-use heterogeneity,7.34796238244514,9.388328289103104e-19,6,0.2853506801954391,3.2901019484772068e-18,6,Positive
1970s,Land-use heterogeneity,7.398119122257053,7.944576568492012e-19,6,0.2853506801954391,2.7841449556211692e-18,6,Positive
1970s,Land-use heterogeneity,7.448275862068965,0,6,0.2853506801954391,0,6,Positive
1970s,Land-use heterogeneity,7.498432601880877,0,6,0.2853506801954391,0,6,Positive
1970s,Land-use heterogeneity,7.548589341692789,0,6,0.2853506801954391,0,6,Positive
1970s,Land-use heterogeneity,7.598746081504702,0,6,0.2853506801954391,0,6,Positive
1970s,Land-use heterogeneity,7.6489028213166135,0,6,0.2853506801954391,0,6,Positive
1970s,Land-use heterogeneity,7.699059561128526,0,6,0.2853506801954391,0,6,Positive
1970s,Land-use heterogeneity,7.7492163009404385,0,6,0.2853506801954391,0,6,Positive
1970s,Land-use heterogeneity,7.79937304075235,0,6,0.2853506801954391,0,6,Positive
1970s,Land-use heterogeneity,7.8495297805642625,0,6,0.2853506801954391,0,6,Positive
1970s,Land-use heterogeneity,7.899686520376175,0,6,0.2853506801954391,0,6,Positive
1970s,Land-use heterogeneity,7.9498432601880875,6.313543905507288e-18,6,0.2853506801954391,2.212556108568968e-17,6,Positive
1970s,Land-use heterogeneity,8,0,6,0.2853506801954391,0,6,Positive
1970s,Urban (% coverage),-8,0,5,0.2247275959168237,0,5,Negative
1970s,Urban (% coverage),-7.9498432601880875,1.0264305616883526e-17,5,0.2247275959168237,4.5674433417970424e-17,5,Negative
1970s,Urban (% coverage),-7.899686520376176,1.389040624428134e-17,5,0.2247275959168237,6.180997125703452e-17,5,Negative
1970s,Urban (% coverage),-7.849529780564263,1.728362829607662e-17,5,0.2247275959168237,7.690923860758803e-17,5,Negative
1970s,Urban (% coverage),-7.799373040752351,1.0813268309895225e-17,5,0.2247275959168237,4.811722505987844e-17,5,Negative
1970s,Urban (% coverage),-7.7492163009404385,2.0152035462953652e-17,5,0.2247275959168237,8.967316800030351e-17,5,Negative
1970s,Urban (% coverage),-7.699059561128527,1.1877699307515988e-17,5,0.2247275959168237,5.2853763949453575e-17,5,Negative
1970s,Urban (% coverage),-7.648902821316614,1.1458250775824446e-17,5,0.2247275959168237,5.098728853961211e-17,5,Negative
1970s,Urban (% coverage),-7.598746081504702,6.203727285429433e-18,5,0.2247275959168237,2.760554288012568e-17,5,Negative
1970s,Urban (% coverage),-7.54858934169279,1.2815271380544561e-17,5,0.2247275959168237,5.702580196375953e-17,5,Negative
1970s,Urban (% coverage),-7.498432601880878,1.5215713900188503e-17,5,0.2247275959168237,6.770736739345599e-17,5,Negative
1970s,Urban (% coverage),-7.448275862068965,4.1426495743844946e-18,5,0.2247275959168237,1.8434093763534826e-17,5,Negative
1970s,Urban (% coverage),-7.398119122257054,2.594304225589972e-18,5,0.2247275959168237,1.1544217411332862e-17,5,Negative
1970s,Urban (% coverage),-7.347962382445141,2.3866346342631876e-17,5,0.2247275959168237,1.0620122662401151e-16,5,Negative
1970s,Urban (% coverage),-7.297805642633229,1.0504688836045308e-17,5,0.2247275959168237,4.6744098307950166e-17,5,Negative
1970s,Urban (% coverage),-7.247648902821316,2.527319174118568e-17,5,0.2247275959168237,1.1246145199960136e-16,5,Negative
1970s,Urban (% coverage),-7.197492163009405,2.168969936033774e-18,5,0.2247275959168237,9.651551369047503e-18,5,Negative
1970s,Urban (% coverage),-7.147335423197492,1.116050114727131e-17,5,0.2247275959168237,4.966235277754691e-17,5,Negative
1970s,Urban (% coverage),-7.09717868338558,8.815604129408329e-18,5,0.2247275959168237,3.922795548736776e-17,5,Negative
1970s,Urban (% coverage),-7.047021943573668,1.782998049070589e-17,5,0.2247275959168237,7.934041397081083e-17,5,Negative
1970s,Urban (% coverage),-6.996865203761756,1.3417092873881144e-17,5,0.2247275959168237,5.970380637564016e-17,5,Negative
1970s,Urban (% coverage),-6.946708463949843,2.4557394390275252e-17,5,0.2247275959168237,1.0927627419359948e-16,5,Negative
1970s,Urban (% coverage),-6.8965517241379315,2.1076940328062427e-17,5,0.2247275959168237,9.378883907013999e-17,5,Negative
1970s,Urban (% coverage),-6.846394984326019,1.3101390988871949e-17,5,0.2247275959168237,5.829898609212659e-17,5,Negative
1970s,Urban (% coverage),-6.7962382445141065,2.1286692258013066e-17,5,0.2247275959168237,9.472219987567396e-17,5,Negative
1970s,Urban (% coverage),-6.746081504702194,2.513573623506561e-17,5,0.2247275959168237,1.1184979811900298e-16,5,Negative
1970s,Urban (% coverage),-6.695924764890282,3.2239222556622315e-17,5,0.2247275959168237,1.434591173598222e-16,5,Negative
1970s,Urban (% coverage),-6.64576802507837,3.7464947386904456e-17,5,0.2247275959168237,1.6671271382608036e-16,5,Negative
1970s,Urban (% coverage),-6.5956112852664575,3.546098495573544e-17,5,0.2247275959168237,1.5779541809747423e-16,5,Negative
1970s,Urban (% coverage),-6.545454545454546,2.827463195080147e-17,5,0.2247275959168237,1.2581735605477884e-16,5,Negative
1970s,Urban (% coverage),-6.495297805642633,9.850881475260927e-18,5,0.2247275959168237,4.383476553056235e-17,5,Negative
1970s,Urban (% coverage),-6.445141065830721,1.2045975470483775e-17,5,0.2247275959168237,5.360256456862662e-17,5,Negative
1970s,Urban (% coverage),-6.394984326018809,1.0013465865871383e-17,5,0.2247275959168237,4.4558238720168454e-17,5,Negative
1970s,Urban (% coverage),-6.344827586206897,1.116351990750326e-17,5,0.2247275959168237,4.967578575278804e-17,5,Negative
1970s,Urban (% coverage),-6.294670846394984,2.5641195646559082e-18,5,0.2247275959168237,1.1409900747591949e-17,5,Negative
1970s,Urban (% coverage),-6.244514106583072,6.387968126507054e-18,5,0.2247275959168237,2.842538363144049e-17,5,Negative
1970s,Urban (% coverage),-6.19435736677116,6.947616441158836e-18,5,0.2247275959168237,3.09157244921994e-17,5,Negative
1970s,Urban (% coverage),-6.144200626959248,1.5905163374770303e-17,5,0.2247275959168237,7.077530158181877e-17,5,Negative
1970s,Urban (% coverage),-6.094043887147335,2.928352700673669e-17,5,0.2247275959168237,1.3030676934565315e-16,5,Negative
1970s,Urban (% coverage),-6.043887147335424,1.7757647057013506e-17,5,0.2247275959168237,7.901854235821565e-17,5,Negative
1970s,Urban (% coverage),-5.993730407523511,9.424402326680725e-18,5,0.2247275959168237,4.1937005058198947e-17,5,Negative
1970s,Urban (% coverage),-5.943573667711599,1.6759283571141946e-17,5,0.2247275959168237,7.457599278259044e-17,5,Negative
1970s,Urban (% coverage),-5.893416927899686,0,5,0.2247275959168237,0,5,Negative
1970s,Urban (% coverage),-5.843260188087775,0,5,0.2247275959168237,0,5,Negative
1970s,Urban (% coverage),-5.793103448275862,1.487812050285259e-19,5,0.2247275959168237,6.620513356249888e-19,5,Negative
1970s,Urban (% coverage),-5.74294670846395,9.97192827115247e-19,5,0.2247275959168237,4.43734034107822e-18,5,Negative
1970s,Urban (% coverage),-5.692789968652038,0,5,0.2247275959168237,0,5,Negative
1970s,Urban (% coverage),-5.6426332288401255,0,5,0.2247275959168237,0,5,Negative
1970s,Urban (% coverage),-5.592476489028213,1.5451456027614231e-18,5,0.2247275959168237,6.875638020589662e-18,5,Negative
1970s,Urban (% coverage),-5.542319749216301,5.447496007019997e-18,5,0.2247275959168237,2.4240440898216287e-17,5,Negative
1970s,Urban (% coverage),-5.492163009404389,1.2699168938152133e-17,5,0.2247275959168237,5.65091656249122e-17,5,Negative
1970s,Urban (% coverage),-5.4420062695924765,9.781540255773818e-19,5,0.2247275959168237,4.352620876785496e-18,5,Negative
1970s,Urban (% coverage),-5.391849529780564,5.412233886753828e-18,5,0.2247275959168237,2.4083530394536e-17,5,Negative
1970s,Urban (% coverage),-5.341692789968652,1.5503818084340707e-18,5,0.2247275959168237,6.898938255041445e-18,5,Negative
1970s,Urban (% coverage),-5.29153605015674,0,5,0.2247275959168237,0,5,Negative
1970s,Urban (% coverage),-5.241379310344827,0,5,0.2247275959168237,0,5,Negative
1970s,Urban (% coverage),-5.191222570532916,0,5,0.2247275959168237,0,5,Negative
1970s,Urban (% coverage),-5.141065830721003,0,5,0.2247275959168237,0,5,Negative
1970s,Urban (% coverage),-5.090909090909091,0,5,0.2247275959168237,0,5,Negative
1970s,Urban (% coverage),-5.040752351097179,0,5,0.2247275959168237,0,5,Negative
1970s,Urban (% coverage),-4.990595611285267,0,5,0.2247275959168237,0,5,Negative
1970s,Urban (% coverage),-4.940438871473354,1.3271105865810763e-19,5,0.2247275959168237,5.905418874646206e-19,5,Negative
1970s,Urban (% coverage),-4.890282131661442,4.685964320535369e-18,5,0.2247275959168237,2.0851752991963392e-17,5,Negative
1970s,Urban (% coverage),-4.84012539184953,1.6150433411982166e-18,5,0.2247275959168237,7.1866711990101e-18,5,Negative
1970s,Urban (% coverage),-4.789968652037618,7.817795443953715e-18,5,0.2247275959168237,3.4787874680273986e-17,5,Negative
1970s,Urban (% coverage),-4.739811912225705,3.3511935556531185e-18,5,0.2247275959168237,1.4912247612409222e-17,5,Negative
1970s,Urban (% coverage),-4.689655172413794,0,5,0.2247275959168237,0,5,Negative
1970s,Urban (% coverage),-4.639498432601881,2.582878624856262e-18,5,0.2247275959168237,1.1493375409988538e-17,5,Negative
1970s,Urban (% coverage),-4.589341692789969,5.867408748096816e-18,5,0.2247275959168237,2.6108981961736753e-17,5,Negative
1970s,Urban (% coverage),-4.539184952978056,6.210316621551371e-18,5,0.2247275959168237,2.7634864317464317e-17,5,Negative
1970s,Urban (% coverage),-4.4890282131661445,8.311838550062248e-18,5,0.2247275959168237,3.698628339858462e-17,5,Negative
1970s,Urban (% coverage),-4.438871473354232,5.803082616802061e-18,5,0.2247275959168237,2.5822741497888408e-17,5,Negative
1970s,Urban (% coverage),-4.38871473354232,1.0044553079002467e-17,5,0.2247275959168237,4.4696571589366185e-17,5,Negative
1970s,Urban (% coverage),-4.338557993730408,5.762621598022401e-17,5,0.2247275959168237,2.564269677033908e-16,5,Negative
1970s,Urban (% coverage),-4.2884012539184955,1.429513217507999e-16,5,0.2247275959168237,6.361093356941758e-16,5.000000000000001,Negative
1970s,Urban (% coverage),-4.238244514106583,3.6419484402404226e-16,5,0.2247275959168237,1.6206057940424827e-15,5.000000000000001,Negative
1970s,Urban (% coverage),-4.188087774294671,1.0716316741827988e-15,5,0.2247275959168237,4.768580689037548e-15,5.0000000000000036,Negative
1970s,Urban (% coverage),-4.137931034482759,2.8876676924377923e-15,5,0.2247275959168237,1.2849635491613488e-14,5.000000000000009,Negative
1970s,Urban (% coverage),-4.087774294670846,8.015664665224277e-15,5,0.2247275959168237,3.566835943099324e-14,5.000000000000026,Negative
1970s,Urban (% coverage),-4.037617554858934,2.2625596832745087e-14,5,0.2247275959168237,1.0068010001370408e-13,5.000000000000073,Negative
1970s,Urban (% coverage),-3.9874608150470223,5.870716466691478e-14,5,0.2247275959168237,2.612370075308575e-13,5.000000000000188,Negative
1970s,Urban (% coverage),-3.93730407523511,1.5707421557418463e-13,5,0.2247275959168237,6.989538375710699e-13,5.000000000000504,Negative
1970s,Urban (% coverage),-3.887147335423198,4.1246637162271464e-13,5,0.2247275959168237,1.835405972016792e-12,5.000000000001322,Negative
1970s,Urban (% coverage),-3.8369905956112853,1.0090040408245245e-12,5,0.2247275959168237,4.489898255299173e-12,5.000000000003233,Negative
1970s,Urban (% coverage),-3.7868338557993733,2.5920616608023603e-12,5,0.2247275959168237,1.1534238375253815e-11,5.0000000000083045,Negative
1970s,Urban (% coverage),-3.7366771159874608,6.366894403283205e-12,5,0.2247275959168237,2.833160910794295e-11,5.000000000020399,Negative
1970s,Urban (% coverage),-3.6865203761755487,1.4712760939077803e-11,5,0.2247275959168237,6.546931131912833e-11,5.000000000047138,Negative
1970s,Urban (% coverage),-3.6363636363636367,3.6127037387075094e-11,5,0.2247275959168237,1.6075923937906785e-10,5.0000000001157465,Negative
1970s,Urban (% coverage),-3.586206896551724,8.329354015266708e-11,5,0.2247275959168237,3.7064224272436807e-10,5.000000000266862,Negative
1970s,Urban (% coverage),-3.536050156739812,1.8374500760057059e-10,5,0.2247275959168237,8.17634375746975e-10,5.000000000588697,Negative
1970s,Urban (% coverage),-3.4858934169278997,4.2595290574122443e-10,5,0.2247275959168237,1.895418780250194e-9,5.000000001364701,Negative
1970s,Urban (% coverage),-3.4357366771159876,9.243295601158841e-10,5,0.2247275959168237,4.1131110593912e-9,5.00000000296144,Negative
1970s,Urban (% coverage),-3.3855799373040756,1.9652343243292475e-9,5,0.2247275959168237,8.744962167693109e-9,5.000000006296373,Negative
1970s,Urban (% coverage),-3.335423197492163,4.254371988825596e-9,5,0.2247275959168237,1.8931239714771065e-8,5.000000013630492,Negative
1970s,Urban (% coverage),-3.285266457680251,8.708913274388726e-9,5,0.2247275959168237,3.875319912918961e-8,5.000000027902304,Negative
1970s,Urban (% coverage),-3.2351097178683386,1.77591111144469e-8,5,0.2247275959168237,7.902505716752254e-8,5.000000056898041,Negative
1970s,Urban (% coverage),-3.1849529780564265,3.604389044565655e-8,5,0.2247275959168237,1.603892494760507e-7,5.00000011548026,Negative
1970s,Urban (% coverage),-3.1347962382445145,6.973390636859141e-8,5,0.2247275959168237,3.1030415327542314e-7,5.00000022341899,Negative
1970s,Urban (% coverage),-3.084639498432602,1.3588295759926358e-7,5,0.2247275959168237,6.046563042019844e-7,5.000000435352539,Negative
1970s,Urban (% coverage),-3.03448275862069,2.593830934688309e-7,5,0.2247275959168237,1.154211134643357e-6,5.0000008310320165,Negative
1970s,Urban (% coverage),-2.9843260188087775,4.7505645496084354e-7,5,0.2247275959168237,2.1139213144818747e-6,5.0000015220233465,Negative
1970s,Urban (% coverage),-2.9341692789968654,8.821183671993473e-7,5,0.2247275959168237,3.9252783513326835e-6,5.000002826200413,Negative
1970s,Urban (% coverage),-2.8840125391849534,1.5878565621953409e-6,5,0.2247275959168237,7.065694605583905e-6,5.000005087300116,Negative
1970s,Urban (% coverage),-2.833855799373041,2.757002417052556e-6,5,0.2247275959168237,1.226819699558829e-5,5.000008833101837,Negative
1970s,Urban (% coverage),-2.783699059561129,4.868716068063805e-6,5,0.2247275959168237,2.166496752746742e-5,5.00001559877662,Negative
1970s,Urban (% coverage),-2.7335423197492164,8.283048843253694e-6,5,0.2247275959168237,3.68581740460545e-5,5.000026537885313,Negative
1970s,Urban (% coverage),-2.6833855799373043,1.3737715285836745e-5,5,0.2247275959168237,6.113052217637461e-5,5.000044013975967,Negative
1970s,Urban (% coverage),-2.6332288401253923,2.2900225013243817e-5,5,0.2247275959168237,1.019021492212272e-4,5.000073369547439,Negative
1970s,Urban (% coverage),-2.58307210031348,3.68976240418627e-5,5,0.2247275959168237,1.6418822037111665e-4,5.000118215518667,Negative
1970s,Urban (% coverage),-2.5329153605015677,5.846454577044321e-5,5,0.2247275959168237,2.601573942529165e-4,5.000187313323862,Negative
1970s,Urban (% coverage),-2.4827586206896552,9.204793991725687e-5,5,0.2247275959168237,4.0959784908358875e-4,5.00029491045134,Negative
1970s,Urban (% coverage),-2.432601880877743,1.4074018304727518e-4,5,0.2247275959168237,6.262701404030772e-4,5.00045091450109,Negative
1970s,Urban (% coverage),-2.3824451410658307,2.1276578384967735e-4,5,0.2247275959168237,9.467719484189486e-4,5.000681675802862,Negative
1970s,Urban (% coverage),-2.3322884012539187,3.1730183811413834e-4,5,0.2247275959168237,0.0014119398056996002,5.0010165966601035,Negative
1970s,Urban (% coverage),-2.2821316614420066,4.6134251645477755e-4,5,0.2247275959168237,0.0020528965949759455,5.001478085548382,Negative
1970s,Urban (% coverage),-2.231974921630094,6.651947051577918e-4,5,0.2247275959168237,0.002960004544363986,5.002131203271942,Negative
1970s,Urban (% coverage),-2.181818181818182,9.424090222096246e-4,5,0.2247275959168237,0.004193561624529768,5.003019364369662,Negative
1970s,Urban (% coverage),-2.1316614420062696,0.0013060352331538381,5,0.2247275959168237,0.005811637097017798,5.004184378709853,Negative
1970s,Urban (% coverage),-2.0815047021943576,0.0017973481266474662,5,0.2247275959168237,0.007997896828446035,5.005758485716481,Negative
1970s,Urban (% coverage),-2.0313479623824455,0.002426797097185466,5,0.2247275959168237,0.010798838866605744,5.007775163983956,Negative
1970s,Urban (% coverage),-1.981191222570533,0.0032154039238597196,5,0.2247275959168237,0.014308006592344834,5.0103017647464885,Negative
1970s,Urban (% coverage),-1.931034482758621,0.004230285095481173,5,0.2247275959168237,0.018824057091087684,5.013553321105583,Negative
1970s,Urban (% coverage),-1.8808777429467087,0.005463655237878226,5,0.2247275959168237,0.024312346757362355,5.017504889665301,Negative
1970s,Urban (% coverage),-1.8307210031347965,0.006952623053079067,5,0.2247275959168237,0.030938003073073303,5.022275362212612,Negative
1970s,Urban (% coverage),-1.7805642633228842,0.008761423264996878,5,0.2247275959168237,0.038986859754596676,5.02807053902331,Negative
1970s,Urban (% coverage),-1.730407523510972,0.010870662669327655,5,0.2247275959168237,0.04837262030494515,5.03482828661956,Negative
1970s,Urban (% coverage),-1.68025078369906,0.013326700998114973,5,0.2247275959168237,0.0593015777334594,5.0426971359680905,Negative
1970s,Urban (% coverage),-1.6300940438871476,0.016167075712051407,5,0.2247275959168237,0.07194076742597813,5.051797352546704,Negative
1970s,Urban (% coverage),-1.5799373040752354,0.01936069174275406,5,0.2247275959168237,0.0861518215587544,5.062029311522303,Negative
1970s,Urban (% coverage),-1.529780564263323,0.022955482994203434,5,0.2247275959168237,0.10214803794145393,5.073546587317847,Negative
1970s,Urban (% coverage),-1.4796238244514108,0.026944178068023388,5,0.2247275959168237,0.11989706007443778,5.086325883253595,Negative
1970s,Urban (% coverage),-1.4294670846394988,0.0312866027853179,5,0.2247275959168237,0.13922011961938893,5.10023848612596,Negative
1970s,Urban (% coverage),-1.3793103448275865,0.036018269392323575,5,0.2247275959168237,0.16027524009848207,5.115398172870907,Negative
1970s,Urban (% coverage),-1.3291536050156743,0.04108108930457931,5,0.2247275959168237,0.18280393708204962,5.131618834699076,Negative
1970s,Urban (% coverage),-1.278996865203762,0.04642567522412655,5,0.2247275959168237,0.20658644540170157,5.148742240689225,Negative
1970s,Urban (% coverage),-1.2288401253918497,0.0520505538824588,5,0.2247275959168237,0.2316162092604051,5.166763670667492,Negative
1970s,Urban (% coverage),-1.1786833855799377,0.05785840320227833,5,0.2247275959168237,0.2574601617849056,5.185371316485132,Negative
1970s,Urban (% coverage),-1.1285266457680254,0.06378759507641338,5,0.2247275959168237,0.28384406826486264,5.204367729150701,Negative
1970s,Urban (% coverage),-1.0783699059561132,0.06976792886140389,5,0.2247275959168237,0.3104555476454544,5.223527994304727,Negative
1970s,Urban (% coverage),-1.0282131661442009,0.0757080337670092,5,0.2247275959168237,0.3368880152797536,5.242559371001422,Negative
1970s,Urban (% coverage),-0.9780564263322886,0.0815223991073165,5,0.2247275959168237,0.3627609629993533,5.261187893359534,Negative
1970s,Urban (% coverage),-0.9278996865203765,0.0871013654778307,5,0.2247275959168237,0.3875864249002544,5.279062225928183,Negative
1970s,Urban (% coverage),-0.8777429467084642,0.09239770475588133,5,0.2247275959168237,0.41115424378090004,5.296031055522248,Negative
1970s,Urban (% coverage),-0.827586206896552,0.09731587739860412,5,0.2247275959168237,0.4330392847464213,5.311788285017423,Negative
1970s,Urban (% coverage),-0.7774294670846398,0.10178977352518008,5,0.2247275959168237,0.45294736994763457,5.3261221063622965,Negative
1970s,Urban (% coverage),-0.7272727272727275,0.1058352780055127,5,0.2247275959168237,0.4709491843835882,5.3390834127561835,Negative
1970s,Urban (% coverage),-0.6771159874608154,0.10939005135352695,5,0.2247275959168237,0.4867673278274843,5.3504724760357885,Negative
1970s,Urban (% coverage),-0.6269592476489031,0.11249266133002431,5,0.2247275959168237,0.5005734203273378,5.360412862635683,Negative
1970s,Urban (% coverage),-0.5768025078369909,0.11521382450433285,5,0.2247275959168237,0.5126821387212982,5.369131139879335,Negative
1970s,Urban (% coverage),-0.5266457680250787,0.11756136909364984,5,0.2247275959168237,0.5231283172590949,5.376652388426549,Negative
1970s,Urban (% coverage),-0.4764890282131664,0.11965315504139161,5,0.2247275959168237,0.5324364128634994,5.3833542172617195,Negative
1970s,Urban (% coverage),-0.4263322884012542,0.12157719874860518,5,0.2247275959168237,0.5409980837137749,5.389518620273918,Negative
1970s,Urban (% coverage),-0.376175548589342,0.12340626890256622,5,0.2247275959168237,0.5491371382277476,5.395378739523978,Negative
1970s,Urban (% coverage),-0.3260188087774298,0.12524015857676307,5,0.2247275959168237,0.5572976387960694,5.40125429993317,Negative
1970s,Urban (% coverage),-0.27586206896551757,0.12714564595668346,5,0.2247275959168237,0.5657767371112833,5.407359250720124,Negative
1970s,Urban (% coverage),-0.2257053291536053,0.12919850428898966,5,0.2247275959168237,0.5749116113750831,5.41393636019006,Negative
1970s,Urban (% coverage),-0.1755485893416931,0.13141294905920947,5,0.2247275959168237,0.5847655181068555,5.421031173036936,Negative
1970s,Urban (% coverage),-0.12539184952978089,0.13381424802817504,5,0.2247275959168237,0.5954508945919683,5.428724644106217,Negative
1970s,Urban (% coverage),-0.07523510971786865,0.13640942531407094,5,0.2247275959168237,0.6069989969748035,5.437039277821858,Negative
1970s,Urban (% coverage),-0.025078369905956424,0.13915242134829453,5,0.2247275959168237,0.6192048679228416,5.445827504904446,Negative
1970s,Urban (% coverage),0.0250783699059558,0.14201958019795502,5,0.2247275959168237,0.6319632425139251,5.455013534610026,Positive
1970s,Urban (% coverage),0.07523510971786802,0.144961862241948,5,0.2247275959168237,0.6450559026831816,5.464440249931891,Positive
1970s,Urban (% coverage),0.12539184952978025,0.14792680354665624,5,0.2247275959168237,0.6582493927510664,5.473939562780767,Positive
1970s,Urban (% coverage),0.17554858934169248,0.15086860483160985,5,0.2247275959168237,0.6713399136234671,5.4833647378088965,Positive
1970s,Urban (% coverage),0.2257053291536047,0.15375173257734542,5,0.2247275959168237,0.6841693471159283,5.4926019299234685,Positive
1970s,Urban (% coverage),0.2758620689655169,0.15655931601025158,5,0.2247275959168237,0.6966626211237422,5.5015970872090945,Positive
1970s,Urban (% coverage),0.32601880877742917,0.15927168839833722,5,0.2247275959168237,0.7087322219977245,5.510287199838362,Positive
1970s,Urban (% coverage),0.3761755485893414,0.1619127815354116,5,0.2247275959168237,0.7204846421947168,5.518748942380196,Positive
1970s,Urban (% coverage),0.4263322884012536,0.16450963722498774,5,0.2247275959168237,0.7320402131916016,5.527068953497953,Positive
1970s,Urban (% coverage),0.4764890282131658,0.16710460691250387,5,0.2247275959168237,0.7435873917965674,5.535382922093529,Positive
1970s,Urban (% coverage),0.526645768025078,0.16974977792802207,5,0.2247275959168237,0.7553579578666874,5.543857729664015,Positive
1970s,Urban (% coverage),0.5768025078369903,0.17249940229290914,5,0.2247275959168237,0.7675933237712146,5.5526671931152745,Positive
1970s,Urban (% coverage),0.6269592476489025,0.17542607424805906,5,0.2247275959168237,0.7806165216709204,5.562043895603063,Positive
1970s,Urban (% coverage),0.6771159874608147,0.1785476708042404,5,0.2247275959168237,0.7945071012566011,5.572045112904753,Positive
1970s,Urban (% coverage),0.727272727272727,0.18190736178595124,5,0.2247275959168237,0.8094571609856,5.582809155909632,Positive
1970s,Urban (% coverage),0.7774294670846391,0.1855239412547936,5,0.2247275959168237,0.8255503312706635,5.594396238514878,Positive
1970s,Urban (% coverage),0.8275862068965514,0.18935358819096687,5,0.2247275959168237,0.8425916159448905,5.606665963480321,Positive
1970s,Urban (% coverage),0.8777429467084636,0.19337723519399763,5,0.2247275959168237,0.8604961682835361,5.619557241164146,Positive
1970s,Urban (% coverage),0.9278996865203758,0.19752203532581783,5,0.2247275959168237,0.8789398316659107,5.632836678799456,Positive
1970s,Urban (% coverage),0.9780564263322881,0.2016996390996053,5,0.2247275959168237,0.8975294657370806,5.646221215330698,Positive
1970s,Urban (% coverage),1.0282131661442002,0.2058037517050981,5,0.2247275959168237,0.9157920764714196,5.659370295059422,Positive
1970s,Urban (% coverage),1.0783699059561125,0.20973064847489528,5,0.2247275959168237,0.933266106546705,5.671951596713628,Positive
1970s,Urban (% coverage),1.1285266457680247,0.2133928041991013,5,0.2247275959168237,0.9495620835016736,5.683684700121205,Positive
1970s,Urban (% coverage),1.178683385579937,0.2166227998164766,5,0.2247275959168237,0.9639350206756679,5.694033214886481,Positive
1970s,Urban (% coverage),1.2288401253918493,0.21939754115525517,5,0.2247275959168237,0.9762821528890413,5.702923150080109,Positive
1970s,Urban (% coverage),1.2789968652037613,0.22165607231557202,5,0.2247275959168237,0.9863322366408952,5.710159210381445,Positive
1970s,Urban (% coverage),1.3291536050156736,0.22326155598935796,5,0.2247275959168237,0.9934763689279693,5.715302985628138,Positive
1970s,Urban (% coverage),1.3793103448275859,0.22429594599510283,5,0.2247275959168237,0.9980792304569456,5.718617045929001,Positive
1970s,Urban (% coverage),1.4294670846394981,0.2247275959168237,5,0.2247275959168237,1,5.72,Positive
1970s,Urban (% coverage),1.4796238244514104,0.22452280018798781,5,0.2247275959168237,0.9990886934557353,5.719343859288129,Positive
1970s,Urban (% coverage),1.5297805642633224,0.22379597575881227,5,0.2247275959168237,0.9958544470063381,5.717015201844563,Positive
1970s,Urban (% coverage),1.5799373040752347,0.22254124715747267,5,0.2247275959168237,0.9902711157905136,5.71299520336917,Positive
1970s,Urban (% coverage),1.630094043887147,0.22079959155871548,5,0.2247275959168237,0.9825210413430397,5.707415149766988,Positive
1970s,Urban (% coverage),1.6802507836990592,0.218668423336816,5,0.2247275959168237,0.9730377012431961,5.700587144895101,Positive
