atlas,survey,beta_turnover,site,X,Y
2,EH75_2,0.22300336074738933,EH75,637500.2391012611,6077499.669303549
2,EH76_2,0.16641761668618435,EH76,637500.2196151961,6082499.602278083
2,EH77_2,0.15976073117951214,EH77,637500.2241880391,6087499.580903596
2,EH78_2,0.20160301248333753,EH78,637500.2511288846,6092499.605141959
2,EH83_2,0.19156273551747158,EH83,642500.2303255753,6067499.715175096
2,EH84_2,0.2014033858746473,EH84,642500.2311327682,6072499.703858004
2,EH85_2,0.16454844645912545,EH85,642500.2474008938,6077499.627137704
2,EH86_2,0.16607574281568488,EH86,642500.2097630593,6082499.594188381
2,EH87_2,0.1704902292970598,EH87,642500.2449209422,6087499.609035659
2,EH88_2,0.1799113528063964,EH88,642500.2264585433,6092499.556320992
2,EH92_2,0.20822119426138566,EH92,647500.1957499915,6062499.687774925
2,EH93_2,0.18768274851956454,EH93,647500.2119518482,6067499.673581073
2,EH94_2,0.20639245666929548,EH94,647500.2300924656,6072499.59413029
2,EH95_2,0.16908381724133761,EH95,647500.2412025952,6077499.671872045
2,EH96_2,0.178615352720557,EH96,647500.2545091603,6082499.573025044
2,EH97_2,0.16898019011375562,EH97,647500.2573792844,6087499.631286464
2,FE00_2,0.3105769174604058,FE00,652500.2204548502,6202499.884181068
2,FE10_2,0.17155367417269923,FE10,657500.2140283118,6202499.844869955
2,FE20_2,0.18785265999996723,FE20,662500.2220386828,6202499.902415118
2,FE30_2,0.27271846109690356,FE30,667500.2691536737,6202499.833699634
2,FE40_2,0.18504905031610117,FE40,672500.3008507392,6202499.858164246
2,FE60_2,0.23178206016053474,FE60,682500.2713181422,6202499.84461653
2,FE61_2,0.2060809575431278,FE61,682500.341989624,6207499.920597611
2,FE71_2,0.15794005107430864,FE71,687500.2984424902,6207499.905692995
2,FE72_2,0.18228007604788699,FE72,687500.363131253,6212499.947936701
2,FE80_2,0.18525009479073612,FE80,692500.3264155694,6202499.858064589
2,FE81_2,0.1742881596085456,FE81,692500.373541418,6207499.882120019
2,FE82_2,0.18101505444769855,FE82,692500.3463343331,6212499.956222788
2,FE83_2,0.16375836052825476,FE83,692500.3720132804,6217499.974638728
2,FE90_2,0.1803902549150103,FE90,697500.3555868408,6202499.883863147
2,FE91_2,0.19006870644707896,FE91,697500.3965691917,6207499.840916168
2,FE92_2,0.1594633375144891,FE92,697500.4091896428,6212499.850916306
2,FE93_2,0.17415515402774,FE93,697500.3909917022,6217499.9137929315
2,FE94_2,0.16275241469277096,FE94,697500.4689643438,6222499.923962992
2,FF00_2,0.16622159244806303,FF00,652500.2143912867,6152499.7862611525
2,FF01_2,0.1636278003453826,FF01,652500.2248090926,6157499.774261067
2,FF02_2,0.20038561712296427,FF02,652500.2492441322,6162499.809702141
2,FF03_2,0.17904953296745035,FF03,652500.2266870057,6167499.7790860785
2,FF04_2,0.16451734012010089,FF04,652500.2144126588,6172499.795813887
2,FF05_2,0.19994918677110352,FF05,652500.2143685349,6177499.748581729
2,FF06_2,0.20225455292803746,FF06,652500.2168219197,6182499.859854026
2,FF07_2,0.16030492786060593,FF07,652500.231527698,6187499.795811617
2,FF08_2,0.28509940639191417,FF08,652500.2487440347,6192499.778918769
2,FF10_2,0.2475170576170159,FF10,657500.2143405195,6152499.777359325
2,FF12_2,0.2134477389742413,FF12,657500.2533010718,6162499.722690075
2,FF13_2,0.17216921697737547,FF13,657500.2678361252,6167499.766637617
2,FF14_2,0.16206140163311755,FF14,657500.2804860991,6172499.746787113
2,FF15_2,0.2738145089500397,FF15,657500.2224905242,6177499.772069843
2,FF16_2,0.24794607641117908,FF16,657500.2175718555,6182499.846975895
2,FF17_2,0.15791505516405052,FF17,657500.2675925975,6187499.860202954
2,FF18_2,0.17051639043826328,FF18,657500.2452246804,6192499.807152677
2,FF19_2,0.1816524658108659,FF19,657500.2697239395,6197499.803575764
2,FF21_2,0.1838081749536703,FF21,662500.2406863412,6157499.799661659
2,FF22_2,0.216158459040933,FF22,662500.2548913385,6162499.766637423
2,FF23_2,0.16481256049665796,FF23,662500.2491310743,6167499.781214133
2,FF24_2,0.15445957976454275,FF24,662500.2884650016,6172499.734430286
2,FF25_2,0.16984212011775307,FF25,662500.2368262114,6177499.844051934
2,FF26_2,0.17938045900807773,FF26,662500.2303838229,6182499.780956389
2,FF27_2,0.15359449459362248,FF27,662500.2586700729,6187499.767595499
2,FF29_2,0.16616411872396533,FF29,662500.2231507814,6197499.882831992
2,FF30_2,0.17228859905203708,FF30,667500.2250742009,6152499.760797058
2,FF31_2,0.16241259612047082,FF31,667500.2664735457,6157499.77134995
2,FF32_2,0.15624436683282567,FF32,667500.2781001843,6162499.71839387
2,FF33_2,0.19607787389142012,FF33,667500.2537457212,6167499.713120071
2,FF34_2,0.1918694562035168,FF34,667500.2543204613,6172499.757887186
2,FF35_2,0.17537139037483487,FF35,667500.2819172617,6177499.741394598
2,FF36_2,0.16367591573494655,FF36,667500.2673523247,6182499.7724213265
2,FF37_2,0.45433295715349287,FF37,667500.2713154595,6187499.853328593
2,FF38_2,0.163096039575203,FF38,667500.2333278777,6192499.870393818
2,FF39_2,0.18122601921875015,FF39,667500.2764708342,6197499.828398651
2,FF40_2,0.186636004151616,FF40,672500.2677202892,6152499.75185617
2,FF41_2,0.1620092777460836,FF41,672500.2610297143,6157499.749462805
2,FF42_2,0.1738843225603614,FF42,672500.2674698508,6162499.797357992
2,FF43_2,0.18133013716141277,FF43,672500.289242156,6167499.784242888
2,FF44_2,0.19967038920794095,FF44,672500.2569006486,6172499.818821288
2,FF45_2,0.20344724481590784,FF45,672500.298489102,6177499.7947630705
2,FF46_2,0.1789164319037595,FF46,672500.2817369283,6182499.818284865
2,FF50_2,0.1666980889088083,FF50,677500.2932886138,6152499.739124405
2,FF51_2,0.19315860597354192,FF51,677500.3033863106,6157499.735752224
2,FF52_2,0.16579257317762722,FF52,677500.247585791,6162499.780240425
2,FF53_2,0.1664961321057696,FF53,677500.2543300018,6167499.7663993435
2,FF54_2,0.22616334642101277,FF54,677500.2538217055,6172499.802859116
2,FF55_2,0.18713440333970985,FF55,677500.2483948858,6177499.778318752
2,FF56_2,0.24622881813560296,FF56,677500.2940670673,6182499.80652333
2,FF57_2,0.19981800632128166,FF57,677500.2630915587,6187499.882293927
2,FF60_2,0.20555157017772901,FF60,682500.2545312074,6152499.719203852
2,FF61_2,0.2016110614378257,FF61,682500.2832841513,6157499.724413432
2,FF62_2,0.1871831088783346,FF62,682500.2931610722,6162499.780151567
2,FF63_2,0.16292375213496624,FF63,682500.286603715,6167499.775118978
2,FF64_2,0.199242460078931,FF64,682500.2567777862,6172499.820493967
2,FF65_2,0.1942641774593897,FF65,682500.2689476068,6177499.807606941
2,FF66_2,0.16170997495806808,FF66,682500.253306334,6182499.845007382
2,FF67_2,0.1983554504257881,FF67,682500.2749867147,6187499.824026549
2,FF69_2,0.21038711324927253,FF69,682500.286269831,6197499.823893157
2,FF70_2,0.16973059219226264,FF70,687500.2937067151,6152499.696531474
2,FF71_2,0.15765051541375275,FF71,687500.2797492278,6157499.717192857
2,FF72_2,0.15763056335984468,FF72,687500.2940864991,6162499.791177767
2,FF73_2,0.18451360392432106,FF73,687500.276108928,6167499.804490101
2,FF74_2,0.17640816515961893,FF74,687500.2865121333,6172499.759767374
2,FF75_2,0.22783583846437336,FF75,687500.3181023151,6177499.768186162
2,FF76_2,0.22018112649580637,FF76,687500.3057092606,6182499.826981119
2,FF77_2,0.15803390232640654,FF77,687500.3145880764,6187499.827555462
2,FF78_2,0.19448160930036074,FF78,687500.2749215045,6192499.878377509
2,FF79_2,0.24710338410506874,FF79,687500.3143556966,6197499.873560948
2,FF80_2,0.20017150414871626,FF80,692500.3003915065,6152499.665078906
2,FF81_2,0.15982656144003501,FF81,692500.3087101678,6157499.713388103
2,FF82_2,0.254801393591561,FF82,692500.3342172247,6162499.7039436465
2,FF83_2,0.1869721457842193,FF83,692500.3066476895,6167499.745143122
2,FF84_2,0.1894408690758546,FF84,692500.2915752039,6172499.7284601815
2,FF86_2,0.2499843463037456,FF86,692500.3421648205,6182499.746437445
2,FF87_2,0.17946578332588797,FF87,692500.3401528873,6187499.778193614
2,FF88_2,0.18707714832079678,FF88,692500.3360075087,6192499.8630453255
2,FF89_2,0.17880029568831135,FF89,692500.3322349075,6197499.889691258
2,FF90_2,0.1768101872273275,FF90,697500.3486702319,6152499.738025841
2,FF91_2,0.18156125823447422,FF91,697500.3229910781,6157499.709487912
2,FF92_2,0.2469235769837591,FF92,697500.293774317,6162499.734567302
2,FF93_2,0.20180310255500755,FF93,697500.3265644838,6167499.704813483
2,FF94_2,0.268525445808361,FF94,697500.3508075213,6172499.728548656
2,FF95_2,0.1759161877226023,FF95,697500.3012456638,6177499.8028586125
2,FF96_2,0.24250347765518906,FF96,697500.3061860544,6182499.82213949
2,FF97_2,0.1571130537980119,FF97,697500.3003211509,6187499.7834761925
2,FF98_2,0.15740183039522482,FF98,697500.3387565847,6192499.800885114
2,FF99_2,0.14852896396052914,FF99,697500.3563003049,6197499.871448284
2,FG04_2,0.16096671988344335,FG04,652500.2116871931,6122499.731481395
2,FG06_2,0.24940948993808534,FG06,652500.1805834217,6132499.7467744155
2,FG07_2,0.21652563685974488,FG07,652500.1714465149,6137499.7692362005
2,FG08_2,0.18492067237334767,FG08,652500.1877744175,6142499.728074739
2,FG09_2,0.19954346151429195,FG09,652500.2237905464,6147499.734495867
2,FG14_2,0.16564012789694296,FG14,657500.2100665862,6122499.639163951
2,FG18_2,0.2163180524149959,FG18,657500.1871278463,6142499.68869132
2,FG19_2,0.18272416410198566,FG19,657500.1978004752,6147499.764823828
2,FG24_2,0.19013441071201012,FG24,662500.1893252225,6122499.713272569
2,FG26_2,0.22759342672414615,FG26,662500.2293112001,6132499.688712805
2,FG27_2,0.1802656732615435,FG27,662500.2380894625,6137499.748319519
2,FG28_2,0.20885136453104922,FG28,662500.2408897995,6142499.744536591
2,FG29_2,0.1910454513085483,FG29,662500.2357788663,6147499.677311915
2,FG33_2,0.2666670044438006,FG33,667500.2205645419,6117499.620359663
2,FG34_2,0.2069370672179707,FG34,667500.2407739353,6122499.62178409
2,FG35_2,0.2477753703471405,FG35,667500.2410699656,6127499.67131439
2,FG37_2,0.19769165411518036,FG37,667500.2459156871,6137499.694400441
2,FG38_2,0.17495759691413826,FG38,667500.246432031,6142499.6678515
2,FG39_2,0.17760510362253645,FG39,667500.2190836334,6147499.6891986625
2,FG43_2,0.26729631879166954,FG43,672500.2258820928,6117499.596572478
2,FG44_2,0.21470503310700487,FG44,672500.2404861517,6122499.693047497
2,FG45_2,0.18458793318386693,FG45,672500.2238220301,6127499.726472702
2,FG47_2,0.17546133201654399,FG47,672500.2747216006,6137499.722619677
2,FG48_2,0.18668209905093003,FG48,672500.2746404527,6142499.682758598
2,FG49_2,0.21969912244629994,FG49,672500.2308515612,6147499.690869135
2,FG51_2,0.19054594942485742,FG51,677500.2769194953,6107499.589955671
2,FG52_2,0.24266106083143923,FG52,677500.260739334,6112499.577837041
2,FG53_2,0.20128187721924354,FG53,677500.2611837294,6117499.616630811
2,FG54_2,0.1731597241196029,FG54,677500.2760694259,6122499.706284379
2,FG55_2,0.17588359416919258,FG55,677500.2485989162,6127499.621722549
2,FG56_2,0.18833731040715612,FG56,677500.2903632673,6132499.70169495
2,FG57_2,0.16404196632876503,FG57,677500.2811134357,6137499.718577848
2,FG58_2,0.1586584983906185,FG58,677500.2822108439,6142499.674861006
2,FG59_2,0.20496594748109567,FG59,677500.2869998979,6147499.681728301
2,FG60_2,0.17288185577037044,FG60,682500.2334478453,6102499.59563694
2,FG61_2,0.24248956041563832,FG61,682500.2429297345,6107499.64593825
2,FG62_2,0.1511310490017068,FG62,682500.2601156291,6112499.636107586
2,FG63_2,0.1647194863885666,FG63,682500.2782719862,6117499.677322921
2,FG64_2,0.1640147793346208,FG64,682500.2997839985,6122499.658293756
2,FG65_2,0.1591538364834257,FG65,682500.2543705795,6127499.687580657
2,FG66_2,0.18590879055822399,FG66,682500.2715598893,6132499.659124765
2,FG67_2,0.18351004312812547,FG67,682500.2809808651,6137499.681488141
2,FG68_2,0.15498243617367022,FG68,682500.2850436782,6142499.643376395
2,FG69_2,0.1730943454231848,FG69,682500.2769601031,6147499.655967729
2,FG70_2,0.15862849539996024,FG70,687500.2749447277,6102499.555240454
2,FG71_2,0.529450990397244,FG71,687500.2711367387,6107499.614428979
2,FG72_2,0.16472215868242104,FG72,687500.2596549657,6112499.613608101
2,FG73_2,0.26924747474818794,FG73,687500.2973089004,6117499.666636524
2,FG74_2,0.1692364462996901,FG74,687500.3227844504,6122499.659540088
2,FG75_2,0.18268273652129705,FG75,687500.2656673533,6127499.700801892
2,FG76_2,0.1807904420465333,FG76,687500.3190664198,6132499.68719706
2,FG77_2,0.15198917481142946,FG77,687500.2854871633,6137499.721830154
2,FG78_2,0.1795005611682471,FG78,687500.294305089,6142499.698789443
2,FG79_2,0.16389038922359436,FG79,687500.2751403373,6147499.7265565675
2,FG80_2,0.15168228990237906,FG80,692500.2601699218,6102499.523256032
2,FG81_2,0.5532564918995305,FG81,692500.2449257197,6107499.60061101
2,FG82_2,0.19798897508720512,FG82,692500.270379107,6112499.620822028
2,FG83_2,0.3056952473918931,FG83,692500.2704610613,6117499.581073102
2,FG84_2,0.17067140821741042,FG84,692500.3017700722,6122499.5952903135
2,FG85_2,0.16786804221722265,FG85,692500.2983532327,6127499.660655089
2,FG86_2,0.20842497929967932,FG86,692500.3263061603,6132499.668636978
2,FG87_2,0.14807187106167707,FG87,692500.3198407196,6137499.6164119765
2,FG88_2,0.1871033934028185,FG88,692500.3303715999,6142499.729143381
2,FG89_2,0.16358951344797923,FG89,692500.3068019298,6147499.670310448
2,FG92_2,0.21261241996756783,FG92,697500.24892862665,6112499.542973782
2,FG93_2,0.17961649432673282,FG93,697500.2722987161,6117499.533765045
2,FG94_2,0.5350727760941119,FG94,697500.3112419588,6122499.578683486
2,FG95_2,0.2050880195312636,FG95,697500.3047563492,6127499.563608582
2,FG97_2,0.16851034665404666,FG97,697500.3219843409,6137499.695401272
2,FG98_2,0.18315657107172,FG98,697500.3508036272,6142499.619688079
2,FG99_2,0.1688978988170207,FG99,697500.3149968215,6147499.706177678
2,FH01_2,0.24963540832894066,FH01,652500.1476911665,6057499.672137209
2,FH02_2,0.2073572591529411,FH02,652500.1450141938,6062499.66186962
2,FH03_2,0.29122091500343084,FH03,652500.1915353996,6067499.6998956185
2,FH04_2,0.20398445176591087,FH04,652500.1604771961,6072499.670583969
2,FH05_2,0.16748913255901476,FH05,652500.1788386654,6077499.578235263
2,FH06_2,0.16989792750461669,FH06,652500.2371696586,6082499.645297011
2,FH07_2,0.23307860347227305,FH07,652500.2166753336,6087499.533638527
2,FH08_2,0.2793365561401067,FH08,652500.2325856738,6092499.581303407
2,FH11_2,0.20077608745360703,FH11,657500.1262107163,6057499.645298414
2,FH12_2,0.16615176976379536,FH12,657500.1704044837,6062499.696315981
2,FH13_2,0.1823653911345113,FH13,657500.1879686262,6067499.682293598
2,FH14_2,0.17055022498606034,FH14,657500.1772087506,6072499.60318349
2,FH15_2,0.17314252326834778,FH15,657500.1967778043,6077499.572426094
2,FH16_2,0.18738755345195662,FH16,657500.1805786046,6082499.587730882
2,FH18_2,0.31196939143945973,FH18,657500.2338967368,6092499.540600677
2,FH21_2,0.2093339575668554,FH21,662500.1301028883,6057499.666921422
2,FH22_2,0.17407930612682984,FH22,662500.1620149246,6062499.674904235
2,FH23_2,0.21815973031505517,FH23,662500.1522521604,6067499.6179124275
2,FH24_2,0.2211573269277995,FH24,662500.1594183256,6072499.609451599
2,FH25_2,0.17803939241720124,FH25,662500.1815777237,6077499.649476749
2,FH29_2,0.20985626046904327,FH29,662500.2137666696,6097499.619101521
2,FH32_2,0.18735464637192603,FH32,667500.1352127434,6062499.596899727
2,FH33_2,0.23042825040979745,FH33,667500.1600240769,6067499.619644241
2,FH34_2,0.18234772915391836,FH34,667500.1262541488,6072499.577417303
2,FH35_2,0.18245781630760394,FH35,667500.156540169,6077499.58618157
2,FH36_2,0.194297063974014,FH36,667500.1845546081,6082499.643502697
2,FH42_2,0.19299440232759069,FH42,672500.1655806476,6062499.575288157
2,FH43_2,0.19828525479159498,FH43,672500.1619102128,6067499.684537786
2,FH44_2,0.1772255052505629,FH44,672500.1531629068,6072499.620077815
2,FH45_2,0.17394957587108947,FH45,672500.128911406,6077499.604325416
2,FH46_2,0.1809049701473281,FH46,672500.1513759971,6082499.63969187
2,FH52_2,0.15722505011510005,FH52,677500.1392029081,6062499.604546833
2,FH53_2,0.1702945058855294,FH53,677500.1172675767,6067499.586923023
2,FH54_2,0.18596292804466116,FH54,677500.1309098973,6072499.62068056
2,FH55_2,0.1609083382226959,FH55,677500.1823433801,6077499.594537913
2,FH56_2,0.19223129393070176,FH56,677500.1366827373,6082499.614611358
2,FH57_2,0.21241809896625694,FH57,677500.1888842597,6087499.577212903
2,FH58_2,0.1817409148039428,FH58,677500.2041166634,6092499.588457644
2,FH62_2,0.1767470381999682,FH62,682500.1400127035,6062499.575180733
2,FH63_2,0.19713964407045176,FH63,682500.1571327308,6067499.664842146
2,FH64_2,0.1825512877480665,FH64,682500.1391901771,6072499.580977525
2,FH65_2,0.1622790206847117,FH65,682500.1394981287,6077499.54859203
2,FH67_2,0.1540045743665608,FH67,682500.1906726429,6087499.526819346
2,FH71_2,0.16479961064771884,FH71,687500.123673068,6057499.554574321
2,FH72_2,0.18011919199724033,FH72,687500.1143025191,6062499.595132073
2,FH73_2,0.24451016113541438,FH73,687500.1168201703,6067499.576189147
2,FH74_2,0.15781032338953388,FH74,687500.1244441366,6072499.608917633
2,FH75_2,0.1506431615674755,FH75,687500.139621074,6077499.58203556
2,FH76_2,0.15042732685099217,FH76,687500.1555507714,6082499.606715107
2,FH77_2,0.15545345914107067,FH77,687500.1746923942,6087499.571672356
2,FH79_2,0.18156480161206107,FH79,687500.2046274128,6097499.544650838
2,FH80_2,0.17993345993808624,FH80,692500.0947199763,6052499.611192662
2,FH81_2,0.18906009094716414,FH81,692500.0242031823,6057499.60869983
2,FH83_2,0.1566952350643823,FH83,692500.131364359,6067499.547898819
2,FH84_2,0.14567447580136877,FH84,692500.1064229409,6072499.592479514
2,FH85_2,0.16672522255106004,FH85,692500.1382373512,6077499.580319139
2,FH86_2,0.1559206409871218,FH86,692500.160248557,6082499.508615752
2,FH87_2,0.1816508820227477,FH87,692500.1607475667,6087499.599762127
2,FH88_2,0.19012005359995277,FH88,692500.2158820927,6092499.522771814
2,FH89_2,0.16895263331639152,FH89,692500.2497555495,6097499.497289627
2,FG90_2,0.16569745788722293,FG90,697500.2684456746,6102499.501563041
2,FG91_2,0.15535373089280835,FG91,697500.2484837822,6107499.495144536
2,FH95_2,0.1511776025290554,FH95,697500.150730151,6077499.542688702
2,FH96_2,0.16486601210489513,FH96,697500.1759652141,6082499.495040286
2,FH97_2,0.20119725810167935,FH97,697500.1691353285,6087499.499120258
2,FH98_2,0.1925511193224565,FH98,697500.1920739731,6092499.557689017
2,FH99_2,0.15104943657706102,FH99,697500.2472731089,6097499.559464772
2,GE00_2,0.16647582453306145,GE00,702500.3468220314,6202499.881296357
2,GE01_2,0.26105300054229724,GE01,702500.378710623,6207499.892304815
2,GE02_2,0.19826104622126542,GE02,702500.4334288082,6212499.848059619
2,GE03_2,0.18244878772364584,GE03,702500.4408437889,6217499.856788846
2,GE04_2,0.16388230259454276,GE04,702500.4606550329,6222499.921351904
2,GE10_2,0.20478269810345995,GE10,707500.3789717224,6202499.852386592
2,GE11_2,0.2269738688677815,GE11,707500.409073655,6207499.815850618
2,GE12_2,0.21621773646817258,GE12,707500.4404434582,6212499.835447987
2,GE13_2,0.19981939398169465,GE13,707500.4081545363,6217499.908100328
2,GE14_2,0.15576715700479266,GE14,707500.444826527,6222499.8172854865
2,GE20_2,0.17975772956435998,GE20,712500.4059752157,6202499.793334916
2,GE21_2,0.17902487279489834,GE21,712500.431105092,6207499.830216896
2,GE22_2,0.16121917592999682,GE22,712500.4466481479,6212499.812149445
2,GE23_2,0.18843940656395675,GE23,712500.4444375301,6217499.850279269
2,GE24_2,0.1710062501484501,GE24,712500.427285722,6222499.833303753
2,GE30_2,0.19019047843959846,GE30,717500.4386215332,6202499.814452954
2,GE31_2,0.16621855925210918,GE31,717500.4664293623,6207499.823270025
2,GE32_2,0.21866006515823344,GE32,717500.4628353314,6212499.888487851
2,GE33_2,0.19825160692238936,GE33,717500.4363954787,6217499.7875834415
2,GE34_2,0.15907352384800155,GE34,717500.4297171882,6222499.857289503
2,GE42_2,0.18251944116431998,GE42,722500.4542082316,6212499.8379352
2,GE43_2,0.1850693205686942,GE43,722500.4569293238,6217499.833379672
2,GF00_2,0.1893382576435186,GF00,702500.3379804895,6152499.686444453
2,GF01_2,0.1871912217600917,GF01,702500.3385118302,6157499.704640133
2,GF02_2,0.17477720596877594,GF02,702500.3195119632,6162499.776580491
2,GF03_2,0.1679006661286699,GF03,702500.351800605,6167499.682659319
2,GF04_2,0.20398388580344784,GF04,702500.3543900581,6172499.753574929
2,GF05_2,0.16258867157991305,GF05,702500.3351455712,6177499.7668023845
2,GF06_2,0.19019469575043643,GF06,702500.3492048995,6182499.8364209505
2,GF07_2,0.1562214887325026,GF07,702500.3364148074,6187499.84821207
2,GF08_2,0.18148499710636704,GF08,702500.3569451347,6192499.805028212
2,GF09_2,0.16310717121443347,GF09,702500.3404156363,6197499.815104434
2,GF12_2,0.1794858413491691,GF12,707500.3696013235,6162499.715173889
2,GF13_2,0.1918206913351345,GF13,707500.3300529267,6167499.786107193
2,GF14_2,0.18794719547436378,GF14,707500.3864467979,6172499.694285468
2,GF15_2,0.19104140508292453,GF15,707500.3944162552,6177499.767333329
2,GF16_2,0.19354794383533253,GF16,707500.3620901112,6182499.782727323
2,GF17_2,0.1978445559367353,GF17,707500.3497072838,6187499.7433876665
2,GF18_2,0.20510161590756731,GF18,707500.4065654634,6192499.874692895
2,GF19_2,0.17294288866280144,GF19,707500.358158152,6197499.833901825
2,GF23_2,0.20564203972983575,GF23,712500.3560583256,6167499.683554069
2,GF24_2,0.20034662977535111,GF24,712500.3895823077,6172499.769300189
2,GF25_2,0.18897881393922586,GF25,712500.3693780791,6177499.797558002
2,GF26_2,0.2009465903728073,GF26,712500.4185002823,6182499.774381583
2,GF27_2,0.18830735612585656,GF27,712500.403282234,6187499.804788459
2,GF28_2,0.18026545753908343,GF28,712500.3893101846,6192499.780546682
2,GF29_2,0.1986196652555399,GF29,712500.4309910986,6197499.815875246
2,GF33_2,0.227635117352436,GF33,717500.3669444381,6167499.70479759
2,GF34_2,0.18275804020932374,GF34,717500.390443028,6172499.75522035
2,GF35_2,0.22915586199030483,GF35,717500.4071713447,6177499.751367931
2,GF36_2,0.2019322083000449,GF36,717500.4089050895,6182499.80438197
2,GF37_2,0.17788755351661298,GF37,717500.398525072,6187499.802966663
2,GF38_2,0.19062099106652794,GF38,717500.4359702461,6192499.750185389
2,GF39_2,0.1678387742809056,GF39,717500.4446435908,6197499.865260167
2,GF43_2,0.2490043726919566,GF43,722500.3839188339,6167499.73768856
2,GF44_2,0.183255071456617,GF44,722500.3996769824,6172499.762351516
2,GF45_2,0.2519239550618453,GF45,722500.392806392,6177499.732873452
2,GF46_2,0.21282185404760934,GF46,722500.4176988797,6182499.763599473
2,GF47_2,0.17902770352516345,GF47,722500.4144617681,6187499.740026254
2,GF48_2,0.1819083910982098,GF48,722500.4373197008,6192499.776501604
2,GF49_2,0.16669187608456038,GF49,722500.4265400727,6197499.758516749
2,GF52_2,0.20475970554890727,GF52,727500.4398205662,6162499.722201364
2,GF53_2,0.18240179494553316,GF53,727500.422905934,6167499.781335341
2,GF54_2,0.21401644143054857,GF54,727500.4332192165,6172499.789807921
2,GF55_2,0.2000841133553394,GF55,727500.4050477121,6177499.7442593165
2,GF63_2,0.20533095074265315,GF63,732500.4427733541,6167499.720322601
2,GF74_2,0.400561401794509,GF74,737500.391410232,6172499.777421679
2,GG00_2,0.15608863299799375,GG00,702500.2513107894,6102499.486564997
2,GG02_2,0.17314480731633203,GG02,702500.2698174989,6112499.49328954
2,GG05_2,0.16668049245714125,GG05,702500.2956471718,6127499.520004621
2,GG06_2,0.14573279952779145,GG06,702500.3418263504,6132499.602145045
2,GG07_2,0.1624551828018571,GG07,702500.3223454107,6137499.624233186
2,GG08_2,0.18036355663320147,GG08,702500.3565356643,6142499.703241566
2,GG09_2,0.18402374792246542,GG09,702500.3203636502,6147499.722061222
2,GG10_2,0.18302878336726253,GG10,707500.2241910483,6102499.477378527
2,GG15_2,0.16075656871072258,GG15,707500.2865024854,6127499.528984483
2,GG16_2,0.17806916313081983,GG16,707500.318123319,6132499.54965108
2,GG17_2,0.15173077348133138,GG17,707500.3267206545,6137499.624520913
2,GG18_2,0.1695702031735989,GG18,707500.3150847398,6142499.642302799
2,GG20_2,0.17733498471644646,GG20,712500.2716980586,6102499.364975292
2,GG25_2,0.1617837318588584,GG25,712500.2981323673,6127499.478503297
2,GG26_2,0.16701195104263264,GG26,712500.3120173198,6132499.558293428
2,GG27_2,0.161602101958516,GG27,712500.3559583894,6137499.584229157
2,GG28_2,0.1816987195926249,GG28,712500.3586284099,6142499.664407933
2,GG30_2,0.15518573561563342,GG30,717500.2710031869,6102499.364961077
2,GG36_2,0.16919508681538942,GG36,717500.3444608465,6132499.516067203
2,GG37_2,0.15614340033196875,GG37,717500.3570528256,6137499.610675284
2,GG40_2,0.14351522094296884,GG40,722500.2426872866,6102499.365112122
2,GH06_2,0.15603109415941654,GH06,702500.1535418842,6082499.562371342
2,GH07_2,0.20332964747333732,GH07,702500.2055944144,6087499.491482163
2,GH08_2,0.14822694146989593,GH08,702500.2079264515,6092499.47235032
2,GH09_2,0.2126832279083817,GH09,702500.2222932067,6097499.507805596
2,GH17_2,0.18160951029747066,GH17,707500.1620744534,6087499.459011547
2,GH18_2,0.1573890987713904,GH18,707500.2048840352,6092499.4855571035
2,GH19_2,0.1891004472660881,GH19,707500.2494126634,6097499.455617712
2,GH29_2,0.27973657551246967,GH29,712500.2161125919,6097499.396182269
2,GH39_2,0.14286588206169537,GH39,717500.2017694439,6097499.331568221
2,GH49_2,0.1977530282644273,GH49,722500.216261824,6097499.372189741
2,GH59_2,0.19237555711114498,GH59,727500.227613787,6097499.180401683
2,HA03_2,0.18041418546869312,HA03,865472.2272740616,6117457.74120337
2,HA04_2,0.18288605735150495,HA04,865042.1703744105,6122447.22532909
2,HA05_2,0.17446570879909212,HA05,864612.115336128,6127436.838485431
2,HA06_2,0.17746878986129505,HA06,864181.8076420787,6132426.559736473
2,HA07_2,0.21825946374947114,HA07,863751.2660785005,6137416.166926846
2,HA13_2,0.1577052293858193,HA13,870461.7980367357,6117887.195561998
2,HA14_2,0.24979208012480603,HA14,870031.9513802049,6122877.127863388
2,HA15_2,0.30992980476695664,HA15,869601.845051859,6127867.055503114
2,HA16_2,0.19234578254453535,HA16,869171.5430810943,6132856.983802248
2,HA17_2,0.18305779808752945,HA17,868741.0008366904,6137846.685305342
2,HA22_2,0.22607475526271428,HA22,875881.8221458339,6113327.073579225
2,HA23_2,0.17391969237393037,HA23,875451.795731092,6118316.966683082
2,HA24_2,0.18612281901947772,HA24,875021.9214742357,6123307.113310843
2,HA25_2,0.18454254431392733,HA25,874591.8354984492,6128297.258993814
2,HA26_2,0.1818282361344891,HA26,874161.4745486901,6133287.398365342
2,HA32_2,0.18281146516626437,HA32,880871.8114806362,6113756.340020944
2,HA33_2,0.26839240008511733,HA33,880442.1265315809,6118746.823881969
2,HA34_2,0.1950295611886912,HA34,880012.2234439113,6123737.194118903
