response,site_filter,atlas,period,bandwidth,bandwidth_value,model_id,model_type,predictor,model_label,survey,site,X,Y,observed,fitted,residual,coefficient,local_se,local_t,abs_local_t,local_r2,supported,direction,dominant_driver,direction_plot
richness,common-sites,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,CH65_2,CH65,532500.1587029257,6077499.766040378,46.92301425394434,65.12845266800143,-18.20543841405709,5.830479834596096,0.74839042455625715,7.790692723057166,7.790692723057166,0.2132572148185163,TRUE,Positive,Land-use heterogeneity,Positive
richness,common-sites,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,CH66_2,CH66,532500.1337911482,6082499.8680635905,45.69841652602866,66.42329773061334,-20.724881204584683,5.7230760147029605,0.721417625733393,7.933097016980813,7.933097016980813,0.20875149138437638,TRUE,Positive,Land-use heterogeneity,Positive
richness,common-sites,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,CH67_2,CH67,532500.1383813849,6087499.785338982,47.373172013845405,53.88626338272628,-6.513091368880872,5.615180258953195,0.6961857283396867,8.065635405001302,8.065635405001302,0.20419988500896608,TRUE,Positive,Land-use heterogeneity,Positive
richness,common-sites,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,CH68_2,CH68,532500.1055866433,6092499.851210683,52.5874567892072,52.11201542238538,0.47544136682181914,5.503251252023875,0.6724158757227008,8.184297026165655,8.184297026165655,0.1997505025769672,TRUE,Positive,Land-use heterogeneity,Positive
richness,common-sites,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,CH69_2,CH69,532500.1006905059,6097499.843565278,62.668558228127814,67.47672988555263,-4.808171657424815,5.391469909143409,0.6502253270456835,8.291694717029403,8.291694717029403,0.19558025034420548,TRUE,Positive,Land-use heterogeneity,Positive
richness,common-sites,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,CH76_2,CH76,537500.1671288088,6082499.875993361,35.58078030063955,65.58145680316485,-30.0006765025253,5.597413366380156,0.7131981746480944,7.8483282281843,7.8483282281843,0.2019328252559196,TRUE,Positive,Land-use heterogeneity,Positive
richness,common-sites,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,CH77_2,CH77,537500.117400458,6087499.857259013,74.91160820297215,65.79444614158417,9.117162061387972,5.491951246725581,0.6886487105560628,7.974967733971356,7.974967733971356,0.1975826395848721,TRUE,Positive,Land-use heterogeneity,Positive
richness,common-sites,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,CH78_2,CH78,537500.0797039657,6092499.876351775,40.09295789222642,46.41405188699912,-6.321093994772696,5.383790104623239,0.6657471192135653,8.086839505941851,8.086839505941851,0.1932939268274899,TRUE,Positive,Land-use heterogeneity,Positive
richness,common-sites,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,CH79_2,CH79,537500.1184237195,6097499.822506665,80.36139753071281,63.685141716492005,16.676255814220802,5.27621862538187,0.6445251855508531,8.18621016473153,8.18621016473153,0.18924849648627412,TRUE,Positive,Land-use heterogeneity,Positive
richness,common-sites,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,CH86_2,CH86,542500.1236062861,6082499.882608107,51.6396494606623,67.10306406750706,-15.463414606844765,5.455272817635335,0.7061857305967875,7.724983076371654,7.724983076371654,0.19448274066848764,TRUE,Positive,Land-use heterogeneity,Positive
richness,common-sites,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,CH87_2,CH87,542500.149057873,6087499.82690813,60.003234114441085,63.82020733059815,-3.8169732161570664,5.353981448335708,0.6826777852959919,7.842618529053728,7.842618529053728,0.19037529089748287,TRUE,Positive,Land-use heterogeneity,Positive
richness,common-sites,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,CH88_2,CH88,542500.106858969,6092499.808460251,59.55266339234686,52.43540161060462,7.117261781742236,5.251626192771547,0.6608960733069484,7.946220903528454,7.946220903528454,0.18628331145181312,TRUE,Positive,Land-use heterogeneity,Positive
richness,common-sites,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,CH89_2,CH89,542500.1246051298,6097499.828453947,75.79765268825368,63.8522029995765,11.94544968867718,5.150665790628094,0.6408062636457214,8.037789395697466,8.037789395697466,0.18239780469104086,TRUE,Positive,Land-use heterogeneity,Positive
richness,common-sites,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,CH95_2,CH95,547500.1578898588,6077499.78884103,39.90723855104444,59.91531671044471,-20.00807815940027,5.389667115886735,0.724617000162036,7.437952897436189,7.437952897436189,0.18990969262822077,TRUE,Positive,Land-use heterogeneity,Positive
richness,common-sites,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,CH96_2,CH96,547500.1469696249,6082499.888868037,48.22868579609141,64.18147165652992,-15.95278586043851,5.292032906349376,0.7002352524019689,7.557507120923259,7.557507120923259,0.18639597725503573,TRUE,Positive,Land-use heterogeneity,Positive
richness,common-sites,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,CH97_2,CH97,547500.118677858,6087499.915520176,77.98362298460256,62.81922929720297,15.164393687399588,5.197965568422948,0.6780946225108017,7.6655460696271005,7.6655460696271005,0.1826288737630169,TRUE,Positive,Land-use heterogeneity,Positive
richness,common-sites,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,CH98_2,CH98,547500.1365322527,6092499.869449572,66.40674724719707,65.53237067517219,0.874376572024886,5.103665174074217,0.6577536906519602,7.759234568513792,7.759234568513792,0.17876875813641888,TRUE,Positive,Land-use heterogeneity,Positive
richness,common-sites,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,CH99_2,CH99,547500.1347144407,6097499.861230696,64.77131524057435,61.432764993360394,3.338550247213959,5.011331324452533,0.6389826545747289,7.842671923211741,7.842671923211741,0.17506556882694965,TRUE,Positive,Land-use heterogeneity,Positive
richness,common-sites,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DB00_2,DB00,552499.6775389926,6352499.672118262,38.02116621676139,53.17520313948557,-15.154036922724181,3.9522804372160247,0.7639542186128674,5.173451943746431,5.173451943746431,0.1470202096018393,TRUE,Positive,Land-use heterogeneity,Positive
richness,common-sites,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DB01_2,DB01,552499.6678686532,6357499.717959825,48.96919427409968,53.099903213527156,-4.130708939427478,3.842058525322147,0.7851136372383348,4.893633664085526,4.893633664085526,0.13987134952983032,TRUE,Positive,Land-use heterogeneity,Positive
richness,common-sites,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DB02_2,DB02,552499.6512258302,6362499.689666688,39.48076439492624,55.03885841617014,-15.558094021243903,3.724408507599124,0.8075578529691935,4.61194017729551,4.61194017729551,0.13266613875656408,TRUE,Positive,Land-use heterogeneity,Positive
richness,common-sites,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DB03_2,DB03,552499.6240161804,6367499.80984399,42.35851194253286,55.20484531785266,-12.846333375319801,3.5984178752855795,0.8319283094052572,4.325394189143625,4.325394189143625,0.12546720919498947,TRUE,Positive,Land-use heterogeneity,Positive
richness,common-sites,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DB04_2,DB04,552499.6497318089,6372499.74527787,67.14942678515156,61.9477739887596,5.201652796391961,3.4675969473116623,0.8587141294480161,4.038127274720219,4.038127274720219,0.11868255687117042,TRUE,Positive,Land-use heterogeneity,Positive
richness,common-sites,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DB05_2,DB05,552499.6646834601,6377499.717803373,70.02887233180054,59.99480746825396,10.034064863546583,3.3268594840474033,0.8889166786565876,3.7425999128233913,3.7425999128233913,0.1120864098530272,TRUE,Positive,Land-use heterogeneity,Positive
richness,common-sites,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DB11_2,DB11,557499.6898730142,6357499.755865983,45.390623907786015,61.08962807809922,-15.699004170313202,3.7949841125572847,0.7941201274335868,4.778853956040377,4.778853956040377,0.13976789183459593,TRUE,Positive,Land-use heterogeneity,Positive
richness,common-sites,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DB13_2,DB13,557499.6790873646,6367499.744899912,72.29009862272841,61.58060023512141,10.709498387606999,3.5505791735712124,0.8398665770418196,4.227551459515239,4.227551459515239,0.12596908241866167,TRUE,Positive,Land-use heterogeneity,Positive
richness,common-sites,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DB14_2,DB14,557499.6920318474,6372499.795985679,55.799058960194095,60.207319275152116,-4.408260314958021,3.417181542816041,0.8665355529339354,3.943498372624264,3.943498372624264,0.11937928661434159,TRUE,Positive,Land-use heterogeneity,Positive
richness,common-sites,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DB15_2,DB15,557499.6776623846,6377499.772861233,63.517745571350524,61.94066108357581,1.5770844877747123,3.2742464309642054,0.8971386332974608,3.6496549244898877,3.6496549244898877,0.11289440415906865,TRUE,Positive,Land-use heterogeneity,Positive
richness,common-sites,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DB16_2,DB16,557499.6934591797,6382499.787658613,46.19949641697776,64.03615935862119,-17.836662941643432,3.1236491556667927,0.9321001019356393,3.351194951250502,3.351194951250502,0.10661391486225127,TRUE,Positive,Land-use heterogeneity,Positive
richness,common-sites,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DB20_2,DB20,562499.6596629414,6352499.822055593,62.7084700195806,51.52974070448395,11.178729315096653,3.8613541283027866,0.7837412368525545,4.926822714866571,4.926822714866571,0.14685371508787323,TRUE,Positive,Land-use heterogeneity,Positive
richness,common-sites,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DB21_2,DB21,562499.6778171846,6357499.774650563,46.0367521194399,60.6827993586835,-14.6460472392436,3.749979877905385,0.8036766988530116,4.666030361782627,4.666030361782627,0.14010471567190605,TRUE,Positive,Land-use heterogeneity,Positive
richness,common-sites,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DB22_2,DB22,562499.6515363256,6362499.764446196,63.440000620617816,59.53949608842208,3.9005045321957397,3.6306014426675666,0.825116959259347,4.4001052237812655,4.4001052237812655,0.13337480572586835,TRUE,Positive,Land-use heterogeneity,Positive
richness,common-sites,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DB23_2,DB23,562499.6400820935,6367499.792328508,43.96777915403153,59.12302522206969,-15.15524606803816,3.5046262982590646,0.8489041745213561,4.128412138195814,4.128412138195814,0.12685184038785563,TRUE,Positive,Land-use heterogeneity,Positive
richness,common-sites,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DB24_2,DB24,562499.6441820732,6372499.746949654,63.1793311545023,61.86533139495731,1.3139997595449913,3.3691205207465384,0.8759574769568799,3.8462146957761374,3.8462146957761374,0.12034505918791487,TRUE,Positive,Land-use heterogeneity,Positive
richness,common-sites,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DB25_2,DB25,562499.6611575983,6377499.739594084,47.87967641847452,56.272828269798445,-8.393151851323928,3.225926032225978,0.9070256373509555,3.5565985120856847,3.5565985120856847,0.11385071231532436,TRUE,Positive,Land-use heterogeneity,Positive
richness,common-sites,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DB26_2,DB26,562499.6900292314,6382499.770230629,52.78103503853361,64.3507294890473,-11.569694450513687,3.078983535487212,0.9423868737791232,3.2672181894257415,3.2672181894257415,0.10757541275936729,TRUE,Positive,Land-use heterogeneity,Positive
richness,common-sites,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DB31_2,DB31,567499.6497347835,6357499.773935058,46.647456803028554,60.77167286428638,-14.124216061257826,3.7067791269502344,0.8138297132369561,4.5547355505204585,4.5547355505204585,0.14088429300124866,TRUE,Positive,Land-use heterogeneity,Positive
richness,common-sites,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DB32_2,DB32,567499.649767541,6362499.788996397,51.97112039984234,60.80238634375432,-8.83126594391198,3.588575303444032,0.8352288885935409,4.296517221149891,4.296517221149891,0.13445078707860353,TRUE,Positive,Land-use heterogeneity,Positive
richness,common-sites,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DB33_2,DB33,567499.6483663965,6367499.730884405,43.85841844974119,57.936602100567825,-14.078183650826638,3.4607982664491796,0.8593173193569343,4.027381025020013,4.027381025020013,0.12795177606137423,TRUE,Positive,Land-use heterogeneity,Positive
richness,common-sites,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DB34_2,DB34,567499.6427126657,6372499.710880268,74.56320402089902,61.63526152879917,12.927942492099852,3.324077082535195,0.8869801942669704,3.7476339426973584,3.7476339426973584,0.1213083196322597,TRUE,Positive,Land-use heterogeneity,Positive
richness,common-sites,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DB35_2,DB35,567499.6318198992,6377499.728951592,62.6382549140702,55.03682463504474,7.601430279025465,3.1828703559042433,0.9186075082503371,3.4648860664840697,3.4648860664840697,0.11476374855708144,TRUE,Positive,Land-use heterogeneity,Positive
richness,common-sites,2,1990s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DB36_2,DB36,567499.676348217,6382499.674741831,64.00352500288459,61.20112065814606,2.8024043447385267,3.4848179321905426,1.0886882486618872,3.200932807416404,3.200932807416404,0.11528233733245738,TRUE,Positive,Forest (% coverage),Positive
richness,common-sites,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DB40_2,DB40,572499.6344654928,6352499.8530826,71.49992362351384,64.87966532452128,6.620258298992553,3.780229327339992,0.8052917710496585,4.6942356338903695,4.6942356338903695,0.14846248826712893,TRUE,Positive,Land-use heterogeneity,Positive
richness,common-sites,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DB41_2,DB41,572499.6216895938,6357499.864695008,48.77179272812122,60.086431953442926,-11.314639225321706,3.6684223284997266,0.8248963485406894,4.447131248658661,4.447131248658661,0.14209333328362284,TRUE,Positive,Land-use heterogeneity,Positive
richness,common-sites,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DB42_2,DB42,572499.5906535387,6362499.80320541,64.14049761212318,61.24290751675727,2.8975900953659135,3.5484535600030815,0.8466144641761023,4.191345305512021,4.191345305512021,0.13561037822182914,TRUE,Positive,Land-use heterogeneity,Positive
richness,common-sites,2,1990s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DB43_2,DB43,572499.5984189146,6367499.780956781,48.81499859448473,58.58183048895592,-9.766831894471196,3.754011531498652,0.9539098078928585,3.935394625820113,3.935394625820113,0.12443371800277014,TRUE,Positive,Forest (% coverage),Positive
richness,common-sites,2,1990s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DB44_2,DB44,572499.5838254265,6372499.796851205,55.30608345276782,58.391042226239286,-3.084958773471463,3.676648082198547,1.0012866068418826,3.6719237599661034,3.6719237599661034,0.12239804481539657,TRUE,Positive,Forest (% coverage),Positive
richness,common-sites,2,1990s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DB45_2,DB45,572499.6077339851,6377499.740606079,53.63636991585148,57.51735123261895,-3.8809813167674676,3.5948987538053476,1.0554943280800113,3.4058911148718534,3.4058911148718534,0.12062398140872385,TRUE,Positive,Forest (% coverage),Positive
richness,common-sites,2,1990s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DB46_2,DB46,572499.6071544627,6382499.722435604,68.89706198205472,61.524938941529626,7.372123040525096,3.5181501592461197,1.114466416721807,3.1568023104677545,3.1568023104677545,0.11946732505734148,TRUE,Positive,Forest (% coverage),Positive
richness,common-sites,2,1990s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DB52_2,DB52,577499.5523310879,6362499.807698655,59.39623946200553,57.97588818126178,1.420351280743752,3.8616365679636284,0.9378378006018803,4.117595351227397,4.117595351227397,0.13154266174193,TRUE,Positive,Forest (% coverage),Positive
richness,common-sites,2,1990s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DB53_2,DB53,577499.5700187528,6367499.831857608,55.568954816897495,64.99074980031821,-9.421794983420718,3.788854731132005,0.9798697179872013,3.866692338359918,3.866692338359918,0.12908378580951757,TRUE,Positive,Forest (% coverage),Positive
richness,common-sites,2,1990s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DB54_2,DB54,577499.5493575014,6372499.782863706,71.37079500750134,68.37567256007546,2.995122447425885,3.7077969596239964,1.0284634207074994,3.6051811712207837,3.6051811712207837,0.126713980223545,TRUE,Positive,Forest (% coverage),Positive
richness,common-sites,2,1990s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DB55_2,DB55,577499.5492296974,6377499.66181914,76.06842547955765,62.95878871395047,13.109636765607178,3.6237466442980018,1.082619099652576,3.347203689146904,3.347203689146904,0.12460819489918759,TRUE,Positive,Forest (% coverage),Positive
richness,common-sites,2,1990s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DB56_2,DB56,577499.5641771164,6382499.691316109,47.807383147131176,61.40196340149012,-13.594580254358945,3.544978912082388,1.1402769179209504,3.1088754462783426,3.1088754462783426,0.12302186734767315,TRUE,Positive,Forest (% coverage),Positive
richness,common-sites,2,1990s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DB57_2,DB57,577499.537492288,6387499.64755162,51.05393772509111,68.04347591860967,-16.989538193518563,3.4799326104424857,1.19793021340119,2.904954371726032,2.904954371726032,0.12214958104098747,TRUE,Positive,Forest (% coverage),Positive
richness,common-sites,2,1990s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DB60_2,DB60,582499.5631405126,6352499.870773819,53.84530276280543,58.281935147752804,-4.436632384947373,3.989983093318862,0.8892415777459755,4.486950670292047,4.486950670292047,0.14029504819958574,TRUE,Positive,Forest (% coverage),Positive
richness,common-sites,2,1990s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DB62_2,DB62,582499.4927491389,6362499.801014301,47.31640579405051,57.88674986550031,-10.570344071449803,3.893320745603223,0.963912720363284,4.039080160842664,4.039080160842664,0.1359856913837044,TRUE,Positive,Forest (% coverage),Positive
richness,common-sites,2,1990s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DB63_2,DB63,582499.5234498292,6367499.770816479,70.40297655023838,59.84109332125982,10.561883228978559,3.816869718994285,1.0073425688071371,3.789048370619441,3.789048370619441,0.1332067685114711,TRUE,Positive,Forest (% coverage),Positive
richness,common-sites,2,1990s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DB64_2,DB64,582499.4955886239,6372499.778775646,78.20018892612264,63.98736198874909,14.212826937373542,3.731387699115083,1.0565852358560635,3.531553889347932,3.531553889347932,0.13044243547474393,TRUE,Positive,Forest (% coverage),Positive
richness,common-sites,2,1990s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DB65_2,DB65,582499.4702860015,6377499.714756137,61.92843016819992,65.71410399816551,-3.785673829965596,3.645200150494909,1.1108080945968883,3.281575069740332,3.281575069740332,0.1278915436115633,TRUE,Positive,Forest (% coverage),Positive
richness,common-sites,2,1990s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DB66_2,DB66,582499.5038627629,6382499.691246823,52.485408088369574,66.40123363902927,-13.915825550659697,3.5668913929573787,1.1671879914701704,3.055969920033689,3.055969920033689,0.12586602580526068,TRUE,Positive,Forest (% coverage),Positive
richness,common-sites,2,1990s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DB67_2,DB67,582499.4776775325,6387499.594470724,61.88297632980138,63.91058347695639,-2.0276071471550097,3.5027876736272012,1.2215134776480627,2.8675800453479807,2.8675800453479807,0.12451122648634641,TRUE,Positive,Forest (% coverage),Positive
richness,common-sites,2,1990s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DB68_2,DB68,582499.4481154357,6392499.536917151,64.32307976712144,58.01648524636355,6.306594520757891,3.4570664077244917,1.2716632176866003,2.7185392796164694,2.7185392796164694,0.1238227139942167,TRUE,Positive,Forest (% coverage),Positive
richness,common-sites,2,1990s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DB70_2,DB70,587499.5384229121,6352499.942973814,47.99714793452304,60.14460213861139,-12.147454204088348,4.01364115230864,0.9107868625591753,4.406784196503348,4.406784196503348,0.14457982856064214,TRUE,Positive,Forest (% coverage),Positive
richness,common-sites,2,1990s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DB72_2,DB72,587499.4900431393,6362499.784009084,66.581395218335,62.75813550167709,3.8232597166579154,3.9169352546229947,0.9915668089818501,3.95024845440817,3.95024845440817,0.13986074507987548,TRUE,Positive,Forest (% coverage),Positive
richness,common-sites,2,1990s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DB73_2,DB73,587499.4724052523,6367499.8200299665,70.9698966190817,61.6717268033287,9.298169815752992,3.836305347608633,1.0366344646112715,3.700731047030365,3.700731047030365,0.13665702962096202,TRUE,Positive,Forest (% coverage),Positive
richness,common-sites,2,1990s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DB74_2,DB74,587499.4405852477,6372499.784163884,56.92671051933985,63.08170650076595,-6.154995981426097,3.7485192451463543,1.0870131330276147,3.448458101610743,3.448458101610743,0.13344582939555616,TRUE,Positive,Forest (% coverage),Positive
richness,common-sites,2,1990s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DB75_2,DB75,587499.4508390957,6377499.788968703,41.54052577088339,58.59486673410936,-17.054340963225968,3.6623256395648163,1.1410435282062579,3.2096283349698864,3.2096283349698864,0.1305047186171139,TRUE,Positive,Forest (% coverage),Positive
richness,common-sites,2,1990s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DB77_2,DB77,587499.4197526195,6387499.582648063,54.6831714302965,58.64591014423309,-3.962738713936595,3.5261190677456122,1.246361602215724,2.8291300546141995,2.8291300546141995,0.12661027490911522,TRUE,Positive,Forest (% coverage),Positive
richness,common-sites,2,1990s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DB78_2,DB78,587499.3735523641,6392499.482754864,67.90305744315079,58.91704087664808,8.986016566502705,3.482941568372726,1.2931045226284734,2.693472575049854,2.693472575049854,0.12566087432311007,TRUE,Positive,Forest (% coverage),Positive
richness,common-sites,2,1990s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DB79_2,DB79,587499.3020525747,6397499.533405255,61.66272858757969,59.253374188651755,2.4093543989279382,3.454045949275959,1.3420940345562768,2.5736243961608367,2.5736243961608367,0.12478124308833688,TRUE,Positive,Forest (% coverage),Positive
richness,common-sites,2,1990s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DB80_2,DB80,592499.4685152426,6352499.8696485795,43.2316106407679,60.82512937256622,-17.59351873179832,4.029931587281887,0.9343136707292211,4.313253368257548,4.313253368257548,0.14834287803092733,TRUE,Positive,Forest (% coverage),Positive
richness,common-sites,2,1990s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DB81_2,DB81,592499.4687914647,6357499.903263027,48.59112191589333,58.69083476443952,-10.09971284854619,3.9999110208035256,0.9785284998839896,4.087679634551001,4.087679634551001,0.1462558716203507,TRUE,Positive,Forest (% coverage),Positive
richness,common-sites,2,1990s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DB82_2,DB82,592499.4395459738,6362499.8651057985,46.91358034251551,58.793148417821904,-11.879568075306395,3.934262705377048,1.022403576627219,3.8480525648743193,3.8480525648743193,0.14306370111830413,TRUE,Positive,Forest (% coverage),Positive
richness,common-sites,2,1990s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DB83_2,DB83,592499.43704912,6367499.867802329,72.31736998634466,58.15047449337652,14.166895492968138,3.8503729430197997,1.0692983972269952,3.6008404697930416,3.6008404697930416,0.13940034798685236,TRUE,Positive,Forest (% coverage),Positive
richness,common-sites,2,1990s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DB89_2,DB89,592499.276854376,6397499.389086184,62.25719841754733,61.160423608707035,1.0967748088402942,3.486083320588426,1.365772701814333,2.552462291827483,2.552462291827483,0.12602830452122668,TRUE,Positive,Forest (% coverage),Positive
richness,common-sites,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DC00_2,DC00,552499.7981343176,6302499.822003722,87.79833056739312,67.37863451259125,20.419696054801875,4.828696805008091,0.6103291836686966,7.911626928902092,7.911626928902092,0.20754058987139917,TRUE,Positive,Land-use heterogeneity,Positive
richness,common-sites,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DC01_2,DC01,552499.82723216,6307499.828336293,72.59371474154834,68.44344599295054,4.150268748597796,4.787573733484969,0.6216936406345236,7.7008568538655044,7.7008568538655044,0.2040652503571539,TRUE,Positive,Land-use heterogeneity,Positive
richness,common-sites,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DC02_2,DC02,552499.7944827778,6312499.871378481,48.998510549260544,64.86427956758124,-15.865769018320691,4.727315895147406,0.6339953066374626,7.45638941748606,7.45638941748606,0.19963534944908282,TRUE,Positive,Land-use heterogeneity,Positive
richness,common-sites,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DC03_2,DC03,552499.7615257066,6317499.840557125,42.23649786459902,62.33082102144339,-20.094323156844368,4.654328631747305,0.6473339762154492,7.189995895099172,7.189995895099172,0.19446636631354483,TRUE,Positive,Land-use heterogeneity,Positive
richness,common-sites,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DC04_2,DC04,552499.7262227507,6322499.847153073,72.13501590686076,66.33507410829135,5.799941798569407,4.570002228652305,0.6614216283816631,6.909363154383056,6.909363154383056,0.1886179478766495,TRUE,Positive,Land-use heterogeneity,Positive
richness,common-sites,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DC05_2,DC05,552499.6892463007,6327499.779825433,73.78177754625553,66.96434260283057,6.817434943424956,4.47532204320604,0.6762620482960412,6.617733546459372,6.617733546459372,0.18216136400097838,TRUE,Positive,Land-use heterogeneity,Positive
richness,common-sites,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DC07_2,DC07,552499.6635607927,6337499.75798567,75.90738644762591,62.122606463521635,13.784779984104276,4.270136159780213,0.7081492173316856,6.0299948870523865,6.0299948870523865,0.16834608438285598,TRUE,Positive,Land-use heterogeneity,Positive
richness,common-sites,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DC08_2,DC08,552499.6732267597,6342499.8034165995,52.27347076429475,61.683013593247054,-9.409542828952304,4.165133451449572,0.7254518872080763,5.741433063851023,5.741433063851023,0.1613336351267433,TRUE,Positive,Land-use heterogeneity,Positive
