survey,richness,site,X,Y,tmean_breeding,prec_breeding,hh,perc_urban,perc_cropland,perc_pasture,perc_forest,perc_grass_shrub,local_i,local_p,local_cluster,global_moran_i,global_moran_p,atlas,period
CD53_3,62.40049183302718,CD53,527499.9539858935,6267499.732432754,9.61166226724623,209.797812272791,0.55391297887041,0.0487093345632424,0.622312047142982,0.183314535607282,0.032493156799594,0.113170925886899,0.0033365972984397644,5.943068811755248e-4,Low-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CD54_3,74.36796218849975,CD54,527499.9115217607,6272499.742050619,9.58003427957545,211.239565877774,0.559974980176699,0.0557267685406865,0.62401446957964,0.035877469890668,0.0883916734851186,0.195989618503887,-0.09483431274964071,2.010596792850278e-4,High-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CD55_3,62.147192053765316,CD55,527499.8977407311,6277499.788523502,9.52730073860612,211.309655181852,0.30367581332157,0,0.823118081528497,0,0.128172583908019,0.0487093345634838,0.00533840831088435,6.299807031553746e-4,Low-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CD56_3,60.61915214085511,CD56,527499.9128910928,6282499.76051782,9.54116761651104,208.93065627216,0.353771728944325,0.188314566494847,0.780338405190382,0.012457286940838,0,0.0188897413739333,0.0175264316265315,5.229964278475935e-4,Low-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CD57_3,60.11840580651773,CD57,527499.8945820702,6287499.768916321,9.53072032021757,210.761764229696,0.121103563976271,0.0101002726182048,0.936268195028035,0.0116346055289184,0.0243546672805179,0.0176422595443242,0.020825357246638927,9.833921339652172e-4,Low-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CD58_3,43.03419214010679,CD58,527499.9036695738,6292499.81409373,9.53878596172562,209.575804402248,0,0,1,0,0,0,0.14154828260799548,0.0023768743409296636,Low-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CD59_3,53.32324817846843,CD59,527499.9404047114,6297499.784713762,9.49808307660503,215.074046737048,0.289513298542439,0.136709245498693,0.831322851203045,0,0.0256954731502837,0.00627243014797794,0.06760884945207579,0.0036118252368586715,Low-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CD60_3,80.82972610984868,CD60,532499.9431598982,6252499.765451516,9.48005386987813,213.020268513798,0.535347813433098,0.0632457444066341,0.635937139376714,0.0143047710195289,0.0566916628569372,0.229820682340186,-0.12426876590986816,0.0011100851044685237,High-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CD61_3,73.4790883580306,CD61,532499.8975667739,6257499.724542583,9.45953003272084,215.113211822925,0.107574961495946,0.0157845855924812,0.944015826710466,0.010049896924255,0,0.030149690772798,-0.07308491779705316,0.001300511753709829,High-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CD62_3,66.85721967153505,CD62,532499.9264218447,6262499.721080979,9.48405985948142,208.527231959157,0.67190160902392,0.182940882045879,0.471007237803513,0,0.0926914682989392,0.253360411851669,-0.027816356928015384,0.0012973359540643108,High-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CD63_3,68.97409840416118,CD63,532499.9060614218,6267499.754098765,9.60538303092513,203.718894211672,0.572674225141257,0.0730640038993923,0.614622322601105,0.186906369281952,0.0290818714839168,0.07197076476717,-0.04645747064006021,5.019537360573006e-4,High-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CD64_3,53.45923280826774,CD64,532499.8984825077,6272499.712735584,9.5498925606467,212.443520148173,0.614363865195456,0.168787934966855,0.55849667037259,0,0.0730640038955224,0.199651390765032,0.073973240627227,3.2677419503682577e-4,Low-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CD65_3,55.9463651059015,CD65,532499.9014897305,6277499.819579325,9.49256697003393,211.798789830937,0.403748200770662,0.0190319745627195,0.74670952640029,0,0.19087185650762,0.043386642529371,0.05423487862586436,4.275195299552474e-4,Low-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CD66_3,69.10173840479258,CD66,532499.9171695623,6282499.740681873,9.53401041549063,208.233994589411,0.6323751994629,0.32402248364816,0.468681966341028,0.20729555001081101,0,0,-0.05022068924511973,4.419047703508017e-4,High-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CD67_3,66.80583584272259,CD67,532499.8812754106,6287499.809468063,9.51061536865562,207.986538195529,0.436684375734353,0.147596912989858,0.730629747183476,0,0.0730640038959995,0.0487093359306663,-0.02827173383167546,0.0021992769750529798,High-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CD68_3,46.94299343800242,CD68,532499.9174908885,6292499.804240393,9.52647120562586,207.630941098946,0.370133658972331,0.183859190982153,0.771396960310326,0.024354667966249,0.0203891807412723,0,0.09418519962203312,0.011922332472475646,Low-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CD69_3,60.968625452714804,CD69,532499.9030293231,6297499.72402499,9.50907781234066,207.028636934359,0.722987532710946,0.336188669269124,0.345499456660199,0.0428044322719654,0.114895156925728,0.160612284872984,0.011194677763645786,0.014671876966163969,Low-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CD70_3,73.00312832970472,CD70,537499.9224899263,6252499.710588921,9.44378744336843,210.379861160298,0.308393997451973,0.00793097432465716,0.824131354899234,0.0202710992953021,0.051062839618792,0.0966037318620152,-0.06491024044449839,0.0025454855560622185,High-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CD71_3,99.00523222317163,CD71,537499.9009141074,6257499.739502609,9.55165637315466,202.132675226354,0.730806843243159,0.0971825056053118,0.406482508318722,0.198769049929312,0.0849476923552152,0.212618243791439,-0.25923719747044505,9.565276435939145e-4,High-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CD72_3,77.25458079142908,CD72,537499.8761429818,6262499.694117894,9.47989738904784,208.12993146794,0.444576390236523,0.109551296528952,0.729272834427462,2.95205897544652e-5,0.0755174357550619,0.0758151806513886,-0.09976661858623243,0.0014277283402185658,High-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CD73_3,69.06908547379966,CD73,537499.8457173071,6267499.797017795,9.57762061509566,205.153613174878,0.719992889760348,0.030320996083632,0.44386943755184,0.18137273896349,0.180312315106654,0.10087424161653,-0.04837766384072188,3.8042007883888336e-4,High-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CD74_3,65.60336561377686,CD74,537499.8735113181,6272499.714805415,9.54126923506562,206.021136127482,0.525188182543677,0.139672323408552,0.646397410150967,0.00921824220226202,0.0117045773346875,0.193007446903531,-0.021623891096376587,4.07453021046209e-4,High-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CD75_3,59.75990559845144,CD75,537499.8945203188,6277499.780826929,9.47131080720879,210.791666559069,0.185258090214413,0,0.899276143696379,0,0.0283201547451671,0.0724037015584534,0.02414984606934022,5.148063717644703e-4,Low-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CD76_3,58.888428934156174,CD76,537499.8489667726,6282499.771897683,9.51684574070374,205.812592672282,0.674224911306181,0.177078535967455,0.493582669429349,0.194556468344995,0.0251863221432392,0.109596004114962,0.03024633474447228,8.374174798912176e-4,Low-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CD77_3,52.128126190233004,CD77,537499.8579666234,6287499.800388882,9.4592068196926,212.947545207747,0.411886876170799,0.127073936484903,0.751984380172905,0.0243546675814675,0.0235230130163224,0.0730640027444024,0.06807171230951074,0.006200045327742411,Low-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CD78_3,52.73959042903849,CD78,537499.8606860194,6292499.754419795,9.49789392250357,208.42925084989,0.331509569237881,0,0.807285839074127,0.115684671016279,0.0283201547448451,0.048709335164749,0.05811775413738505,0.015262054018155322,Low-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CD79_3,59.14466762951063,CD79,537499.8556398308,6297499.745272113,9.51112777690853,207.729019314513,0.0806508085563112,0.00627243022529555,0.958366684866879,7.6829993873997e-4,0.00627243022541928,0.0283201547436662,0.019328537041163944,0.032630396405703616,Low-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CD80_3,70.7449656285987,CD80,542499.9043316353,6252499.758197298,9.3743326807644891,214.561344534716,0.558792609073952,0.0886727575155055,0.614821842505883,0.0183883390767711,0.229407725748871,0.0487093351529698,-0.040674610406841415,0.015765840607740552,High-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CD81_3,88.99046850952266,CD81,542499.9081204964,6257499.755666731,9.60299556099092,196.635602980787,0.671854668337029,0,0.42174861249991,0.0547980020438306,0.218889190303941,0.304564195152319,-0.16999645696774743,0.0027993040066537594,High-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CD82_3,59.409216110591906,CD82,542499.8906583615,6262499.790154996,9.48874921504668,205.49699512764,0.0198977926760915,0,0.989950103237007,0,0,0.0100498967629926,0.023968664167519867,0.001296260336800681,Low-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CD83_3,68.858637362259,CD83,542499.8525639324,6267499.7503311,9.56040123494624,200.8098100672,0.677566361676537,0.140161676959472,0.480429823174303,0,0.189951994468854,0.189456505397371,-0.04546465442266248,6.098080486932128e-4,High-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CD84_3,76.7577731691115,CD84,542499.8536315641,6272499.748089695,9.58686051675313,202.456367320649,0.718836521194969,0.1525836875291,0.318616293684289,0.0243546675752533,0.371679045238828,0.13276630597253,-0.11314388205109699,3.046048694506055e-4,High-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CD85_3,55.58369773105132,CD85,542499.8318074815,6277499.782787062,9.46427163256275,209.596324971755,0.360732873513861,0.0396091752895355,0.788484522306955,0.040252811775842,0.0124236173702906,0.119229873257377,0.058554800060393604,3.8689735596814204e-4,Low-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CD86_3,53.53727259077188,CD86,542499.848977515,6282499.74370801,9.47772799687727,208.081014686231,0.0646712038788873,0.033454827416941,0.966545172583059,0,0,0,0.062430273759317256,0.003494077208484276,Low-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CD87_3,43.71301802613907,CD87,542499.8409872162,6287499.852821364,9.33979170252407,216.679583377557,0,0,1,0,0,0,0.09860713841561634,0.026150488929615183,Low-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CD88_3,60.222316678994574,CD88,542499.8718291062,6292499.776795781,9.40326122199598,208.932768104637,0.329442394160697,0,0.804784083747017,0,0.11471029270271,0.0805056235502722,0.013612866967184462,0.031115614405455898,Low-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CD89_3,65.86323419810027,CD89,542499.8153189467,6297499.848290001,9.46489337435195,208.652863571825,0.202979189022287,0.00627243022385044,0.888907744253968,0.026722582748661,0.0780972427735205,0,-0.013052798511389541,0.08189363357466546,Not significant,0.02878599417520276,3.412737903641636e-107,3,2010s
CD90_3,70.12879980683964,CD90,547499.9077536316,6252499.685534189,9.47040426401753,201.359174981851,0.608241868742146,0.124610728103154,0.561973608057212,0,0.229385646284828,0.0840300175548068,-0.030272365810953616,0.05843086108414767,Not significant,0.02878599417520276,3.412737903641636e-107,3,2010s
CD91_3,89.14196314328542,CD91,547499.8745462188,6257499.772209364,9.57907900822119,201.016921104231,0.587045407024957,0,0.561320620283603,0,0.248096907433034,0.190582472283363,-0.13891816937590312,0.018486322899140168,High-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CD92_3,72.43300178448149,CD92,547499.8659603776,6262499.785287277,9.48496967981159,209.864607191614,0.481727434263526,0.101844536251373,0.678125663096054,0,8.37785885694692e-4,0.219192014766879,-0.06930966882862792,0.0011580667750938386,High-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CD93_3,70.16741200334266,CD93,547499.8197961848,6267499.724049108,9.57889917520323,198.444925718897,0.485290413879491,0.0026713771388943,0.692012967294196,0.0501846242916994,0.147008829222204,0.108122202053007,-0.05624791605024177,6.313379971084643e-4,High-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CD94_3,60.55718502943267,CD94,547499.7944576344,6272499.811765392,9.51404837992359,210.56104744814,0.393585276430061,0.108343258364024,0.764841473155412,0,0.0346593584783748,0.0921559100021887,0.017638585173269234,7.004581039250481e-4,Low-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CD95_3,87.01796423422184,CD95,547499.7917206177,6277499.825801136,9.48904858888791,205.214715193349,0.635960581442091,0.486352729670788,0.340091412562424,0.0815205285586335,0.0553176937045692,0.0367176355035851,-0.17505092726128457,0.0019618171294537054,High-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CD96_3,64.32774526388883,CD96,547499.8108651892,6282499.766127534,9.40471987567243,210.791639090378,0.222508693491853,0.122245982353071,0.873203937589084,0,0,0.00455008005784533,-0.008233330487199392,0.017961838644143226,High-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CD97_3,50.854505320885224,CD97,547499.8486541302,6287499.855329811,9.34699602983125,209.335202169446,0.0413199008270062,0.0029001977465336,0.978833801022634,0,0,0.0182660012308328,0.052310724416064505,0.06458832383404992,Not significant,0.02878599417520276,3.412737903641636e-107,3,2010s
CD98_3,68.77505659462554,CD98,547499.8457579509,6292499.870075763,9.30109647068995,211.971878822905,0.452555623783213,0,0.293334117855714,0,0.67757550072658,0.0290903814177063,-0.025786478424700315,0.07754699910731847,Not significant,0.02878599417520276,3.412737903641636e-107,3,2010s
CD99_3,73.2975926839249,CD99,547499.8016743321,6297499.8103351565,9.33379201929255,209.457823977439,0.529152610558247,0.0243546683075781,0.381792779302311,3.7995340995964e-4,0.569117930672573,0.0243546683075781,-0.03625404799697196,0.17318937883664612,Not significant,0.02878599417520276,3.412737903641636e-107,3,2010s
CE10_3,65.47020990802955,CE10,507500.0262864438,6202499.752100389,9.44455902185008,232.278730898568,0.710421291122364,0.367976014810859,0.241210972264921,0.0487093354963901,0.302901969420235,0.0392017080075955,-0.023716651074637284,1.5072049481611966e-5,High-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CE11_3,79.82239299238383,CE11,507500.04771768564,6207499.815339364,9.42105080922393,235.986746853132,0.681107444034793,0.0730640032441232,0.165358061932272,0.0999269655289657,0.493185851280523,0.168465118014116,-0.14792921455243102,3.0298777428789978e-5,High-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CE12_3,71.14321849906567,CE12,507500.04475203936,6212499.8038825905,9.40527634435635,232.30582540012,0.33670328478514,0.0148470402590281,0.804065822020603,0,0.0816509105157824,0.0994362272045859,-0.06068761983090128,4.2101950071080606e-4,High-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CE13_3,74.46409991517442,CE13,507500.07958559337,6217499.717812039,9.3736418440511,230.812957682677,0.5268782178474,0.111576730985974,0.649791817117752,0,0.0487093354978652,0.189922116398409,-0.08600428894156585,3.4612059835596e-4,High-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CE14_3,60.95725082020983,CE14,507500.0273397176,6222499.77948883,9.32526244054271,231.749715812248,0.51596031555465,0.347198711687656,0.598434035485692,0,0,0.0543672528266522,0.015438441611886166,6.737764459346338e-5,Low-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CE15_3,49.79454542683419,CE15,507500.07478817966,6227499.766611712,9.37179694142052,228.151969491443,0.229236062596055,0,0.867911191928146,0,0.0240147733148063,0.108074034757047,0.09874633476048095,2.0032895344272288e-4,Low-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CE16_3,58.01535978554126,CE16,507500.0353278538,6232499.79013519,9.37149793811865,229.209755069368,0.523044956411604,0.0243546677476725,0.502313811257221,0,0.473331520995106,0,0.03623970410730362,2.3604483253981723e-4,Low-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CE17_3,60.943252879070585,CE17,507500.0331905386,6237499.73894793,9.39863640479808,223.450097310103,0.575825747756223,0.109112776862875,0.0414499787633659,0.167622930141671,0.613665536583211,0.0681487776488779,0.013421594652421324,6.05881664016532e-4,Low-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CE18_3,69.26192357380923,CE18,507500.06795502856,6242499.724328115,9.48584163071963,216.319925614167,0.717616281456552,0.00774533627048248,0.165907993630499,0.407482831707836,0.191093314248432,0.22777052414275,-0.04236581038171907,0.0016004327609617339,High-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CE19_3,54.506984416464306,CE19,507500.01585132466,6247499.746037214,9.49397985006112,223.958059439178,0.649086490379782,0.0974186709897023,0.541207167494269,0.113968961276046,0.168616955101353,0.0787882451386302,0.05788435130285309,9.62651516127144e-4,Low-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CE20_3,57.71072131660057,CE20,512500.0778718726,6202499.765489041,9.39218698751876,232.499219100739,0.617194286291603,0.00933125631818629,0.532120538543003,0.0462358528612305,0.284984730021518,0.127327622256062,0.04042757061035611,1.1781811997286555e-4,Low-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CE21_3,76.41000085407858,CE21,512500.0416534956,6207499.736611552,9.35984329334439,234.526194846421,0.611477396672625,0,0.19112466242985,0.181486566493363,0.560552177834583,0.0668365932422038,-0.09123298894817482,0.0010522484232728625,High-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CE22_3,72.36910063250923,CE22,512500.08898064535,6212499.744663644,9.28986375041842,238.20806442114,0.34518674817777,0,0.1052149014303,0.0243546677107127,0.798757069290409,0.0716733615685787,-0.056980496931551355,0.0033409927095005955,High-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CE23_3,62.99422069244265,CE23,512500.03278298484,6217499.789083581,9.32447067716183,230.491320855492,0.746068761115144,0.305601790739316,0.28445530823449,0.0220284427597053,0.236244311768173,0.151670146498316,-9.989807553908022e-4,7.912611566716113e-4,High-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CE24_3,62.25879612633895,CE24,512500.0599824369,6222499.759086974,9.32329309307881,226.852019549699,0.602390334297637,0.288962145669811,0.530623365896702,0,0,0.180414488433487,0.004561055083996889,1.208642214963758e-4,Low-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CE25_3,51.894913359100734,CE25,512500.045683016,6227499.765589996,9.33172181909404,227.014991213997,0.417445087518366,0,0.717788486962096,0,0.0238177958820485,0.258393717155856,0.08909060078179923,4.5709245277255956e-5,Low-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CE26_3,55.19278271186508,CE26,512500.05217830365,6232499.697447278,9.36034901836752,223.023013885469,0.628441917875662,0.0243546677110411,0.33412486333309,0,0.484392828943383,0.157127640012486,0.05418736334710354,4.005552935508842e-4,Low-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CE27_3,62.84696660666343,CE27,512500.0166706834,6237499.77705867,9.42081801303242,218.778471704378,0.745236403987033,0.062488556179711,0.255728272671122,0.0846833736339735,0.294911970101543,0.302187827413651,2.539815987360401e-7,6.925969356893651e-4,Low-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CE28_3,69.81390858362602,CE28,512500.06347564154,6242499.782156218,9.40918559414577,226.75057416882,0.662102184549149,0.0742331865432729,0.464882088841679,0.0219221158945527,0.3180896910422,0.120872917678295,-0.04666979895592745,0.001177950747478658,High-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CE29_3,56.80122224304654,CE29,512500.0068288046,6247499.712173496,9.36157149736079,228.352077509287,0.677449020640446,0.122674082780012,0.483815260041008,0.0586411498795761,0.250853171898963,0.0840163354004418,0.04051129592048001,0.0012665611874181709,Low-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CE30_3,71.04923951776527,CE30,517500.0454849072,6202499.78370307,9.33538308583732,232.283194739106,0.6010705822086,0.0735199291570277,0.576280912717863,0,0.167860025573395,0.182339132551714,-0.053302270539834454,0.0013691693321255,High-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CE31_3,62.3475226028301,CE31,517500.0763001169,6207499.784124023,9.33993896984649,228.927033198039,0.486652382962873,0.037608810614725,0.688102210876107,0,0.116756748785311,0.157532229723857,0.002683963381541222,0.007524696000480115,Low-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CE32_3,63.04068555461526,CE32,517500.0498415911,6212499.709770298,9.28185277170897,229.851365791646,0.654041431638033,0.0648960753680199,0.376158338811607,0,0.427867347985917,0.131078237834456,-0.001006620098192129,0.009248627882411254,High-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CE33_3,60.27448932334291,CE33,517500.0895961484,6217499.78371891,9.25884433142985,229.760871485216,0.696890113867361,0.0487093352280031,0.377806807912762,0.0145035587502829,0.306128722195978,0.252851575912974,0.015594478159962387,0.0023037934798509525,Low-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CE34_3,51.18964900096715,CE34,517500.07173813885,6222499.7828447055,9.23749898658954,230.477686816442,0.454929564226811,0.194837340899934,0.708202709371524,0,0.0277778870784364,0.0691820626501065,0.08477694772801012,2.3747878624692575e-4,Low-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CE35_3,66.39575718022807,CE35,517500.0583055991,6227499.707374013,9.29445012936711,223.47571885677,0.523516237739757,0,0.278539971501097,0,0.62402353883332,0.0974364896655832,-0.02809990125505567,7.02661813022604e-5,High-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CE36_3,58.449821870267996,CE36,517500.0481509513,6232499.779884519,9.2833905301763,225.788934909217,0.0857756779869244,0.014948404755671,0.0142929987719426,0,0.955810191716799,0.0149484047555871,0.031418001006404406,3.09932393912819e-4,Low-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CE37_3,57.30870922914375,CE37,517500.0419372872,6237499.777750103,9.34667068246868,222.578301668063,0.554696945680792,0.0149484047553488,0.463885976014012,0,0.477472873285809,0.0436927459448306,0.034862697047434804,0.0015711434130494535,Low-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CE38_3,72.05968322018217,CE38,517500.03942366596,6242499.700944795,9.3299231100027,225.54272550986,0.66653740593547794,0.149331778645309,0.296582595167393,0.0487093352279046,0.46778467182317,0.0375916191362237,-0.061870819804892736,0.0010039919337178982,High-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CE39_3,58.71735420589387,CE39,517500.0394573879,6247499.77205085,9.3075858835349,221.126936652044,0.644086662789704,0.11638155506366,0.439388571310296,0.0514804061742502,0.381631751392816,0.0111177160589772,0.027023199111833276,0.001468555914806642,Low-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CE40_3,71.74433996817413,CE40,522500.0704425728,6202499.807062485,9.24084309836993,234.938253401492,0.674272077747076,0.147179107753437,0.240708532765761,0,0.477498392210089,0.134613967270713,-0.049863358051511444,0.005239514089718032,High-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CE41_3,53.688777649827415,CE41,522500.0442081195,6207499.734739026,9.2638675412654,232.432292238357,0.589229355610577,0.0573363783638386,0.519825871994318,0,0.364196598876493,0.0586411507653504,0.04161300044804226,0.021173642602191782,Low-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CE42_3,62.37767048665883,CE42,522500.0678054823,6212499.810822077,9.21089310288391,231.67202955401,0.422307117206211,0.0101854838687169,0.103471341046619,0,0.738197610364542,0.148145564720123,0.00220118614743782,0.017436204248949143,Low-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CE43_3,58.39023644714399,CE43,522500.08030082856,6217499.7010696195,9.18491910403685,229.944298509916,0.307550583953538,0,0.166835738849024,0.0182660010608565,0.814898260090119,0,0.022514831555922613,0.010354250315681334,Low-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CE44_3,67.96469996527743,CE44,522500.07970485423,6222499.739352608,9.16698457934407,226.548137991917,0.663578087606016,0.136065637849683,0.270416790559149,0.0979442219539385,0.484844970312295,0.0107283793249348,-0.032871576544989005,0.0011929403017853924,High-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CE45_3,71.46624522164406,CE45,522500.06692997954,6227499.703048657,9.25676589680664,220.653190972479,0.609376500040726,0.231882131487697,0.0201045983224197,0.073280145557415,0.568468276252811,0.0819101802989826,-0.061248097550243345,3.4960131725669943e-4,High-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CE46_3,52.52080892297146,CE46,522500.041145187,6232499.703433006,9.27702499790585,219.219096327102,0.628300580327978,0.105757116051083,0.540486334170596,5.72183137430581e-4,0.176828527425494,0.176355839215397,0.06830460974828101,7.601379097976398e-4,Low-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CE47_3,52.32302662501729,CE47,522500.0640162797,6237499.74080711,9.34057221923133,215.147404371501,0.208496367137557,0.107892754657437,0.883051973788608,0,0,0.00905527155395477,0.06836778028414976,0.0010012421924650062,Low-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CE48_3,65.5621831402563,CE48,522500.0119734386,6242499.703193641,9.34577870984289,214.551381638879,0.487285356786185,0.189278486496028,0.677750940497663,0,5.25549635471347e-4,0.132445023370838,-0.016817119521450142,0.0021587758046077306,High-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CE49_3,77.2646745529069,CE49,522500.0079419588,6247499.702520713,9.44037709553319,205.281165395042,0.527515875119238,0.00555885813603503,0.643979102664154,0.00940626303746743,0.221313636465104,0.0423051789862329,-0.10198484138640912,6.350566752220997e-4,High-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CE50_3,63.62733299201117,CE50,527500.0450754714,6202499.723619567,9.11530846119815,232.799771679288,0.691617556630139,0.0938940873696242,0.400842863009063,0.0608866682026189,0.355528446498485,0.0888479349202085,-0.0035244305189996226,0.022769586293918773,High-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CE51_3,70.97789170515706,CE51,527500.0855328589,6207499.811552569,9.18254770759206,227.936579157801,0.204664853736724,0,0.0830654425737385,0,0.887449089057146,0.0294854683691152,-0.036253844538886366,0.024627548709499507,High-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CE52_3,74.82077755402874,CE52,527500.0988265752,6212499.713670329,9.19218342520639,223.785355440094,0,0,0,0,1,0,-0.04366795340442644,0.06738900556702743,Not significant,0.02878599417520276,3.412737903641636e-107,3,2010s
CE53_3,57.79332673205488,CE53,527500.082575689,6217499.763839749,9.12579882684725,227.497923523117,0.406941555082979,0.0313721012631997,0.158305337331612,0.0487093345635729,0.751155859753778,0.010457367087837,0.021654272340503457,0.028785872503776056,Low-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CE54_3,53.15637888289991,CE54,527500.1000764947,6222499.739837737,9.22609559908123,214.658366838956,0.678009443719878,0.124597136515016,0.201683777080723,0.048183784942322,0.496915526222279,0.128619775239659,0.04945823375679148,0.009211604167375022,Low-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CE55_3,62.21659569680448,CE55,527500.0880835521,6227499.752541096,9.23293346425223,218.438937245024,0.695670630447926,0.105322154616438,0.449911480106,0.0202575010590753,0.223162931121917,0.20134593309657,0.00387119249502456,0.0018947399458371956,Low-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CE56_3,58.31917912299974,CE56,527500.0470532825,6232499.690624631,9.3270828510816,209.625176056223,0.603909549936095,0.191939671602676,0.580703798494784,0.0259435425057327,0.0829958161225184,0.118417171274289,0.030445760932704225,6.85760713850827e-4,Low-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CE57_3,51.08571976014032,CE57,527500.0379328128,6237499.66576125,9.38037051587634,209.115722198873,0.496982225074308,0.414029343762786,0.57577161970906,0,0.00106781926712115,0.00913121726103359,0.07888144374885908,6.856041080416016e-4,Low-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CE58_3,54.29110686836521,CE58,527499.9984027212,6242499.67752908,9.44715799255616,204.818088665597,0.109766285154868,0,0.942624269122311,0,0.0238291176636475,0.033546613214041,0.050498649832154345,0.003215193942459873,Low-low,0.02878599417520276,3.412737903641636e-107,3,2010s
