response,atlas,period,bandwidth,bandwidth_value,model_id,model_type,predictor,model_label,survey,site,X,Y,observed,fitted,residual,coefficient,local_se,local_t,abs_local_t,local_r2,supported,direction,dominant_driver,direction_plot
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,CG65_2,CG65,532500.1113832879,6127499.806740552,55.96828042671715,60.53685337236098,-4.5685729456438295,4.98894075148006,0.5392214982017945,9.252117669857876,9.252117669857876,0.1871138277038441,TRUE,Positive,Land-use heterogeneity,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,CG66_2,CG66,532500.094766791,6132499.8388373265,65.70203228831592,52.84322508188622,12.858807206429702,4.870561489946338,0.5286570528002528,9.213083347980275,9.213083347980275,0.18398986902457598,TRUE,Positive,Land-use heterogeneity,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,CG67_2,CG67,532500.1018768129,6137499.908515113,54.78975796508103,54.75159099899361,0.038166966087416654,4.748331455846554,0.5198817194897303,9.133484171182426,9.133484171182426,0.18067088033222672,TRUE,Positive,Land-use heterogeneity,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,CG68_2,CG68,532500.0697665747,6142499.904000014,72.90885545440682,55.79874192777142,17.110113526635402,4.6231827123796,0.513036521212783,9.01141053555157,9.01141053555157,0.17729250977247119,TRUE,Positive,Land-use heterogeneity,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,CG69_2,CG69,532500.0613956221,6147499.825732477,71.21276480538295,60.428968911383414,10.783795893999532,4.4966663763556385,0.5080847235334374,8.850229436311148,8.850229436311148,0.17395876656327364,TRUE,Positive,Land-use heterogeneity,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,CG73_2,CG73,537500.1241257496,6117499.871302983,63.39308834607342,58.96953872560456,4.423549620468862,5.136059298663847,0.5639940789210481,9.106583722455762,9.106583722455762,0.18661143794903468,TRUE,Positive,Land-use heterogeneity,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,CG74_2,CG74,537500.0867475496,6122499.893791251,53.145465806678715,57.11604350250662,-3.970577695827906,5.034854070149823,0.5509244391208481,9.13891944634789,9.13891944634789,0.1841800584126603,TRUE,Positive,Land-use heterogeneity,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,CG75_2,CG75,537500.1226220047,6127499.843201579,56.92526029665893,56.40762059227003,0.5176397043888983,4.927433697511664,0.5393213304103249,9.136359753772,9.136359753772,0.18142318399204918,TRUE,Positive,Land-use heterogeneity,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,CG76_2,CG76,537500.1032477431,6132499.829719651,50.96020023739552,50.06771006392666,0.8924901734688575,4.815464756158181,0.5293789292449631,9.096442057159944,9.096442057159944,0.17831999739950868,TRUE,Positive,Land-use heterogeneity,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,CG77_2,CG77,537500.0917174451,6137499.853859212,63.98512613689597,64.9929607894055,-1.0078346525095299,4.699766679556474,0.5212230881314686,9.01680448654847,9.01680448654847,0.17497031180257372,TRUE,Positive,Land-use heterogeneity,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,CG78_2,CG78,537500.0875472084,6142499.915597486,73.31935264967396,65.11446005070934,8.20489259896462,4.5816914961463375,0.5149223576786103,8.897829794770747,8.897829794770747,0.17149604899226942,TRUE,Positive,Land-use heterogeneity,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,CG79_2,CG79,537500.0911996434,6147499.90362536,73.76374421098181,59.28112001578972,14.482624195192095,4.461928638914435,0.5104812263709065,8.740632188640914,8.740632188640914,0.16797069003821768,TRUE,Positive,Land-use heterogeneity,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,CG80_2,CG80,542500.137730461,6102499.88626088,55.62507850497837,60.09073317399989,-4.465654669021518,5.289371068860035,0.6098791626194056,8.672818146700417,8.672818146700417,0.18632303185256088,TRUE,Positive,Land-use heterogeneity,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,CG83_2,CG83,542500.0850949779,6117499.84060306,63.816342855310076,66.6978441723075,-2.881501316997422,5.056028677763325,0.5647037288428798,8.953418260799351,8.953418260799351,0.18037971038534714,TRUE,Positive,Land-use heterogeneity,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,CG84_2,CG84,542500.1406307713,6122499.827476624,71.94805276827951,63.00230119001302,8.945751578266488,4.963578071711199,0.5523064636698358,8.986999787636714,8.986999787636714,0.1779972694997267,TRUE,Positive,Land-use heterogeneity,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,CG85_2,CG85,542500.1254578183,6127499.851438005,68.89157063025714,63.122920408449325,5.76865022180781,4.8636838058748175,0.5413266250165166,8.984748913331982,8.984748913331982,0.17527429775063522,TRUE,Positive,Land-use heterogeneity,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,CG89_2,CG89,542500.0518607163,6147499.879240843,75.24228383585388,65.14422462638709,10.098059209466797,4.423772427089041,0.5147002882858963,8.594851271254399,8.594851271254399,0.16150563361288606,TRUE,Positive,Land-use heterogeneity,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,CG90_2,CG90,547500.1127290743,6102499.8908402715,67.04262299658278,66.43110832520321,0.6115146713795667,5.171022233810259,0.6099328095586732,8.478019468327727,8.478019468327727,0.17933690549702228,TRUE,Positive,Land-use heterogeneity,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,CG99_2,CG99,547500.0849558257,6147499.864848793,52.14819789703343,65.734808705288,-13.586610808254576,4.382609398228389,0.5204772034254462,8.420367634518616,8.420367634518616,0.15456841172784516,TRUE,Positive,Land-use heterogeneity,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,CH06_2,CH06,502500.0846030401,6082499.8202431435,59.7052910811442,65.011461160653,-5.306170079508796,6.319993984499169,0.7630295712009212,8.282764158867685,8.282764158867685,0.23588476700548938,TRUE,Positive,Land-use heterogeneity,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,CH07_2,CH07,502500.03314556536,6087499.76718363,58.296694985616476,55.31666379694781,2.9800311886686686,6.236636200030777,0.736261547491456,8.470680319079342,8.470680319079342,0.23322970748709612,TRUE,Positive,Land-use heterogeneity,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,CH08_2,CH08,502500.03832823853,6092499.7513073785,61.34760568807248,51.020728079070345,10.326877609002132,6.15115798686767,0.7111122303433145,8.650052304539864,8.650052304539864,0.23046970470788639,TRUE,Positive,Land-use heterogeneity,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,CH09_2,CH09,502500.03600017546,6097499.772559454,45.82356265859635,56.379055448265326,-10.555492789668975,6.060451011554354,0.6873295660620465,8.817387336146203,8.817387336146203,0.22783737351102454,TRUE,Positive,Land-use heterogeneity,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,CH16_2,CH16,507500.0696210863,6082499.827605381,56.400160342352166,57.94419365602842,-1.5440333136762519,6.261035070321906,0.7529404662809052,8.315445046070954,8.315445046070954,0.2327603377213188,TRUE,Positive,Land-use heterogeneity,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,CH17_2,CH17,507500.09114466637,6087499.783676402,43.56688913869957,58.67570082475681,-15.108811686057237,6.175930890915518,0.726081770732159,8.505833832858654,8.505833832858654,0.22993478316073118,TRUE,Positive,Land-use heterogeneity,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,CH18_2,CH18,507500.02561870846,6092499.77677686,52.51297756458497,53.94847152170475,-1.4354939571197747,6.087877403541953,0.700799270829499,8.687048712730615,8.687048712730615,0.2270524475268716,TRUE,Positive,Land-use heterogeneity,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,CH19_2,CH19,507500.06504692393,6097499.807203647,47.06595991630586,50.197870637251675,-3.131910720945818,5.99422330118736,0.6768007228412257,8.85670345626031,8.85670345626031,0.2243623528418704,TRUE,Positive,Land-use heterogeneity,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,CH25_2,CH25,512500.0730388515,6077499.78695672,24.265367226896196,60.616382380226476,-36.35101515333028,6.2783323966452205,0.7714732093645205,8.138108129272332,8.138108129272332,0.2319156312196729,TRUE,Positive,Land-use heterogeneity,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,CH26_2,CH26,512500.0775220187,6082499.835343886,48.73192113644698,63.400992010511814,-14.669070874064836,6.194660320749961,0.7431372526298731,8.3358226206906,8.3358226206906,0.22923579020374624,TRUE,Positive,Land-use heterogeneity,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,CH27_2,CH27,512500.0438897538,6087499.809582861,58.192969484260985,60.551597746926724,-2.3586282626657393,6.108626451968875,0.7162653879174492,8.528440093594059,8.528440093594059,0.22632019818920332,TRUE,Positive,Land-use heterogeneity,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,CH28_2,CH28,512500.0358227975,6092499.82110677,49.92718816783916,59.006404065683334,-9.079215897844172,6.018097016953304,0.6908813635220113,8.710753154888897,8.710753154888897,0.22336471394527663,TRUE,Positive,Land-use heterogeneity,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,CH29_2,CH29,512500.05339827476,6097499.758615106,37.606604033395165,45.49639267234594,-7.889788638950776,5.921817127783287,0.6668452880139601,8.88034636252737,8.88034636252737,0.22060912643838945,TRUE,Positive,Land-use heterogeneity,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,CH34_2,CH34,517500.0764450698,6072499.728976444,71.40888972342034,65.8650434847477,5.543846238672643,6.292760171087965,0.7916759960162962,7.948656019322368,7.948656019322368,0.23047522509842053,TRUE,Positive,Land-use heterogeneity,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,CH35_2,CH35,517500.094920755,6077499.767569357,75.70332269766892,64.30608771458839,11.397234983080537,6.206700098044728,0.7618727798997875,8.146635844978112,8.146635844978112,0.22803012764333613,TRUE,Positive,Land-use heterogeneity,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,CH36_2,CH36,517500.0596092466,6082499.843271963,50.4604359577149,58.68081904724784,-8.220383089532938,6.123804480778638,0.7335977270690156,8.347632844018506,8.347632844018506,0.22531738385142647,TRUE,Positive,Land-use heterogeneity,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,CH37_2,CH37,517500.0990708113,6087499.845282487,53.828220726003,63.96485909121997,-10.136638365216967,6.03620297713436,0.7068661640820686,8.539385931667745,8.539385931667745,0.22234895194384366,TRUE,Positive,Land-use heterogeneity,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,CH38_2,CH38,517500.08484500466,6092499.773080584,57.6316795090966,56.42206658201967,1.2096129270769325,5.943358525142536,0.6815466023309312,8.720399316519053,8.720399316519053,0.21937011716870014,TRUE,Positive,Land-use heterogeneity,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,CH39_2,CH39,517500.08040979074,6097499.738171189,37.465705266746475,52.48790578223385,-15.022200515487377,5.844868144775086,0.6576756028832806,8.887159747375318,8.887159747375318,0.2165419543798689,TRUE,Positive,Land-use heterogeneity,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,CH45_2,CH45,522500.10633223125,6077499.739130003,76.94673441927502,65.6648256647842,11.281908754490814,6.129657438111193,0.7525135978221884,8.14557697807817,8.14557697807817,0.22357376115344613,TRUE,Positive,Land-use heterogeneity,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,CH46_2,CH46,522500.095481355,6082499.851588371,68.39505240557175,64.09685810945898,4.298194296112769,6.046224115916709,0.7243963041460434,8.346569524597887,8.346569524597887,0.2208496899094557,TRUE,Positive,Land-use heterogeneity,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,CH47_2,CH47,522500.08047616767,6087499.778844974,47.70642134496161,51.35886758584345,-3.6524462408818366,5.9580044995035735,0.6978772748425837,8.537324131735753,8.537324131735753,0.21788461437252882,TRUE,Positive,Land-use heterogeneity,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,CH48_2,CH48,522500.0599631547,6092499.743431038,73.50459610529012,64.75959790370099,8.744998201589127,5.863297578183481,0.6727890729093225,8.714912019645311,8.714912019645311,0.21489678959321823,TRUE,Positive,Land-use heterogeneity,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,CH49_2,CH49,522500.09763021604,6097499.74564588,76.22822643017233,60.60880265244997,15.61942377772236,5.7642990870638044,0.6492909147862516,8.877837277241786,8.877837277241786,0.21206330151700276,TRUE,Positive,Land-use heterogeneity,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,CH55_2,CH55,527500.1220357711,6077499.812824085,60.57308798710219,69.2317195953048,-8.658631608202604,6.044099339077031,0.7435393077827834,8.128822882411411,8.128822882411411,0.21851170656561394,TRUE,Positive,Land-use heterogeneity,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,CH56_2,CH56,527500.1371200755,6082499.748749458,77.32484794120967,65.6160414622205,11.708806478989175,5.95924777294993,0.7155474712728253,8.328235389260117,8.328235389260117,0.21578297725607262,TRUE,Positive,Land-use heterogeneity,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,CH57_2,CH57,527500.06665524,6087499.8329139035,86.72646748218617,66.13855217911362,20.58791530307255,5.870772929245218,0.6893365654688535,8.516555226186503,8.516555226186503,0.21284711550645807,TRUE,Positive,Land-use heterogeneity,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,CH58_2,CH58,527500.1039774861,6092499.843916504,82.49511319245167,66.4302112462256,16.064901946226072,5.7757159977083266,0.6647051526058185,8.689139801408196,8.689139801408196,0.20985800134482138,TRUE,Positive,Land-use heterogeneity,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,CH59_2,CH59,527500.0566075259,6097499.78055875,81.03441103657659,68.96091819760983,12.073492838966757,5.6778187852420405,0.6417950184661889,8.846779145795379,8.846779145795379,0.20703244998812237,TRUE,Positive,Land-use heterogeneity,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,CH65_2,CH65,532500.1587029257,6077499.766040378,46.92301425394434,64.85343053287654,-17.930416278932206,5.945709692569253,0.7350985849597971,8.088316062932467,8.088316062932467,0.2126925181313984,TRUE,Positive,Land-use heterogeneity,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,CH66_2,CH66,532500.1337911482,6082499.8680635905,45.69841652602866,66.172550607359085,-20.474134081330426,5.859233990784496,0.7073435967211498,8.283433988721514,8.283433988721514,0.2099741901519202,TRUE,Positive,Land-use heterogeneity,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,CH67_2,CH67,532500.1383813849,6087499.785338982,47.373172013845405,53.5446126051378,-6.171440591292395,5.77139074802014,0.6815959101860132,8.467466811009883,8.467466811009883,0.2070935629471577,TRUE,Positive,Land-use heterogeneity,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,CH68_2,CH68,532500.1055866433,6092499.851210683,52.5874567892072,51.71660949101311,0.8708472981940929,5.678351551845991,0.6576240022693115,8.63464765922668,8.63464765922668,0.2041880211686922,TRUE,Positive,Land-use heterogeneity,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,CH69_2,CH69,532500.1006905059,6097499.843565278,62.668558228127814,67.29805649678215,-4.629498268654338,5.583544066914977,0.6355159361652192,8.785844302515471,8.785844302515471,0.20141170326763053,TRUE,Positive,Land-use heterogeneity,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,CH76_2,CH76,537500.1671288088,6082499.875993361,35.58078030063955,65.35267136015835,-29.7718910595188,5.745507990449476,0.700274226610249,8.204654365563632,8.204654365563632,0.20347347404197505,TRUE,Positive,Land-use heterogeneity,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,CH77_2,CH77,537500.117400458,6087499.857259013,74.91160820297215,65.58525909058471,9.326349112387433,5.660542557804638,0.6752122518529436,8.38335285278186,8.38335285278186,0.20072842843713146,TRUE,Positive,Land-use heterogeneity,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,CH78_2,CH78,537500.0797039657,6092499.876351775,40.09295789222642,45.91532556348142,-5.8223676712549945,5.571446225031004,0.6520776599950873,8.544145225084048,8.544145225084048,0.19793494588578084,TRUE,Positive,Land-use heterogeneity,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,CH79_2,CH79,537500.1184237195,6097499.822506665,80.36139753071281,63.46437997261711,16.897017558095698,5.4810955632841,0.6308856570645665,8.687938142050914,8.687938142050914,0.19525763755073552,TRUE,Positive,Land-use heterogeneity,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,CH86_2,CH86,542500.1236062861,6082499.882608107,51.6396494606623,66.9162937692709,-15.276644308608596,5.614903561611343,0.6943877185549401,8.086121645838254,8.086121645838254,0.19637002842419557,TRUE,Positive,Land-use heterogeneity,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,CH87_2,CH87,542500.149057873,6087499.82690813,60.003234114441085,63.60996282033981,-3.6067287058987247,5.534820426410377,0.6703129675004486,8.257069003228963,8.257069003228963,0.193805371761941,TRUE,Positive,Land-use heterogeneity,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,CH88_2,CH88,542500.106858969,6092499.808460251,59.55266339234686,52.0170638753748,7.535599516972056,5.451860249396658,0.648254806229258,8.410057583851657,8.410057583851657,0.1911517473771635,TRUE,Positive,Land-use heterogeneity,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,CH89_2,CH89,542500.1246051298,6097499.828453947,75.79765268825368,63.65662849522327,12.141024193030404,5.368363505296708,0.6281328127069465,8.546542063551298,8.546542063551298,0.1886006310821913,TRUE,Positive,Land-use heterogeneity,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,CH95_2,CH95,547500.1578898588,6077499.78884103,39.90723855104444,59.670660493197815,-19.76342194215337,5.53442945338462,0.7146916986076879,7.743799828886226,7.743799828886226,0.19058796955735466,TRUE,Positive,Land-use heterogeneity,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,CH96_2,CH96,547500.1469696249,6082499.888868037,48.22868579609141,63.98688551969241,-15.758199723600995,5.460905337109452,0.6894148342133378,7.921073156687527,7.921073156687527,0.1886473006140094,TRUE,Positive,Land-use heterogeneity,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,CH97_2,CH97,547500.118677858,6087499.915520176,77.98362298460256,62.612983890975904,15.370639093626657,5.3890100131741105,0.666649191322816,8.083726918622412,8.083726918622412,0.1863634850367139,TRUE,Positive,Land-use heterogeneity,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,CH98_2,CH98,547500.1365322527,6092499.869449572,66.40674724719707,65.38993095161194,1.01681629558513,5.314874634112049,0.6459754763404559,8.22767245626967,8.22767245626967,0.1838821800481249,TRUE,Positive,Land-use heterogeneity,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,CH99_2,CH99,547500.1347144407,6097499.861230696,64.77131524057435,61.19564374628071,3.575671494293644,5.240691270466988,0.6271027393042142,8.356989918879421,8.356989918879421,0.18147233017220585,TRUE,Positive,Land-use heterogeneity,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DB00_2,DB00,552499.6775389926,6352499.672118262,38.02116621676139,53.57295136376134,-15.551785146999954,3.8002601542378356,0.6851632077901172,5.546503535259808,5.546503535259808,0.13868924652256803,TRUE,Positive,Land-use heterogeneity,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DB01_2,DB01,552499.6678686532,6357499.717959825,48.96919427409968,53.4677691076998,-4.498574833600124,3.7231938551095998,0.7052050577500955,5.279590403092363,5.279590403092363,0.13327422734358324,TRUE,Positive,Land-use heterogeneity,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DB02_2,DB02,552499.6512258302,6362499.689666688,39.48076439492624,55.29214855262622,-15.811384157699983,3.638660959400109,0.7266149641138145,5.007687894011169,5.007687894011169,0.12779447000012298,TRUE,Positive,Land-use heterogeneity,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DB03_2,DB03,552499.6240161804,6367499.80984399,42.35851194253286,55.434702625949114,-13.076190683416257,3.544146162587609,0.7496511032509616,4.727727535139945,4.727727535139945,0.12224714386010922,TRUE,Positive,Land-use heterogeneity,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DB04_2,DB04,552499.6497318089,6372499.74527787,67.14942678515156,61.99114616467649,5.158280620475068,3.440216334306517,0.7744853390264396,4.441938615172512,4.441938615172512,0.11685571275735143,TRUE,Positive,Land-use heterogeneity,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DB05_2,DB05,552499.6646834601,6377499.717803373,70.02887233180054,60.11569939843258,9.91317293336796,3.3204459378214115,0.8016316805553394,4.142109173531085,4.142109173531085,0.11135265152865824,TRUE,Positive,Land-use heterogeneity,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DB10_2,DB10,557499.6567160406,6352499.705819401,57.92259003857637,61.74222396630501,-3.8196339277286455,3.7670868051579784,0.6928674686220027,5.436951474500719,5.436951474500719,0.13767567818156393,TRUE,Positive,Land-use heterogeneity,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DB11_2,DB11,557499.6898730142,6357499.755865983,45.390623907786015,61.12527985299869,-15.734655945212673,3.6899889611391927,0.7125962506513575,5.178232354950384,5.178232354950384,0.13246035777457182,TRUE,Positive,Land-use heterogeneity,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DB12_2,DB12,557499.6980993691,6362499.731798036,35.6521482997058,52.80786652571552,-17.155718226009718,3.603745058655695,0.7337355773138292,4.911503776127134,4.911503776127134,0.1271585346548482,TRUE,Positive,Land-use heterogeneity,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DB13_2,DB13,557499.6790873646,6367499.744899912,72.29009862272841,61.664100887302,10.62599773542641,3.5081915292794745,0.7565493807157666,4.637095236216302,4.637095236216302,0.1219406633061102,TRUE,Positive,Land-use heterogeneity,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DB14_2,DB14,557499.6920318474,6372499.795985679,55.799058960194095,60.35958915332535,-4.560530193131257,3.401256604327117,0.7813499844071659,4.353051349847731,4.353051349847731,0.11679316662998385,TRUE,Positive,Land-use heterogeneity,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DB15_2,DB15,557499.6776623846,6377499.772861233,63.517745571350524,62.09145097054968,1.4262946008008441,3.2791488855752045,0.8086855894290534,4.054911981169767,4.054911981169767,0.11155639820944145,TRUE,Positive,Land-use heterogeneity,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DB16_2,DB16,557499.6934591797,6382499.787658613,46.19949641697776,64.19627273109175,-17.996776314113994,3.1443889346159946,0.8387049997784388,3.749100023782676,3.749100023782676,0.10634272248881695,TRUE,Positive,Land-use heterogeneity,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DB20_2,DB20,562499.6596629414,6352499.822055593,62.7084700195806,52.06963275140797,10.63883726817263,3.738123298913604,0.7012516042475473,5.330644915849657,5.330644915849657,0.13704070440095995,TRUE,Positive,Land-use heterogeneity,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DB21_2,DB21,562499.6778171846,6357499.774650563,46.0367521194399,60.79597554011928,-14.759223420679376,3.6590736721300132,0.7207422328249588,5.076813187133804,5.076813187133804,0.13202426295576836,TRUE,Positive,Land-use heterogeneity,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DB22_2,DB22,562499.6515363256,6362499.764446196,63.440000620617816,59.72212297830507,3.717877642312743,3.571261170608575,0.7417276732045175,4.814787555626048,4.814787555626048,0.1269862436935332,TRUE,Positive,Land-use heterogeneity,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DB23_2,DB23,562499.6400820935,6367499.792328508,43.96777915403153,59.33907409805437,-15.371294944022836,3.4747653909068585,0.7645716312801388,4.544721839978529,4.544721839978529,0.12209529268140355,TRUE,Positive,Land-use heterogeneity,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DB24_2,DB24,562499.6441820732,6372499.746949654,63.1793311545023,62.04772934002793,1.1316018144743722,3.3654728381842607,0.789630551518424,4.262085391342328,4.262085391342328,0.11717446900893203,TRUE,Positive,Land-use heterogeneity,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DB25_2,DB25,562499.6611575983,6377499.739594084,47.87967641847452,56.566498614725035,-8.686822196250517,3.243225234778154,0.8171295182784372,3.9690467205384006,3.9690467205384006,0.11215574170677463,TRUE,Positive,Land-use heterogeneity,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DB26_2,DB26,562499.6900292314,6382499.770230629,52.78103503853361,64.58369221461874,-11.802657176085127,3.11117299853413,0.8471647321385327,3.6724533972046594,3.6724533972046594,0.10709593272517269,TRUE,Positive,Land-use heterogeneity,Positive
richness,2,1990s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DB30_2,DB30,567499.6474141439,6352499.797047383,62.85916624498328,54.61107940566215,8.248086839321125,3.711166904883523,0.7102614870211128,5.2250712909247286,5.2250712909247286,0.13682846877303573,TRUE,Positive,Land-use heterogeneity,Positive
