response,atlas,period,bandwidth,bandwidth_value,model_id,model_type,predictor,model_label,survey,site,X,Y,observed,fitted,residual,coefficient,local_se,local_t,abs_local_t,local_r2,supported,direction
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CD56_2,CD56,527499.9128910928,6282499.76051782,61.58885081338098,60.298532951151316,1.2903178622296636,60.298532951151316,0.5500306139910445,109.62759420538924,109.62759420538924,0.06902252371355762,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CD57_2,CD57,527499.8945820702,6287499.768916321,61.27726582719938,60.279416927301966,0.9978488998974129,60.279416927301966,0.5583463274366972,107.96062222534485,107.96062222534485,0.06593454420278265,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CD58_2,CD58,527499.9036695738,6292499.81409373,41.46511495389212,60.25203869431165,-18.78692374041953,60.25203869431165,0.567478636448014,106.17499025415958,106.17499025415958,0.06288968563787298,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CD59_2,CD59,527499.9404047114,6297499.784713762,39.31097764972707,60.22398569854965,-20.913008048822576,60.22398569854965,0.5773645382058036,104.30842511682386,104.30842511682386,0.05978536417625448,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CD60_2,CD60,532499.9431598982,6252499.765451516,65.87623577843574,60.61542650132064,5.260809277115101,60.61542650132064,0.5258055355914055,115.28107332141869,115.28107332141869,0.08384304472945939,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CD61_2,CD61,532499.8975667739,6257499.724542583,54.66042592260819,60.64044916521158,-5.980023242603387,60.64044916521158,0.5273173447536796,114.99801735810138,114.99801735810138,0.08165013583461977,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CD62_2,CD62,532499.9264218447,6262499.721080979,67.71554754871308,60.66583507970211,7.049712469010963,60.66583507970211,0.5298596724581648,114.49415426967033,114.49415426967033,0.07906330160556874,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CD63_2,CD63,532499.9060614218,6267499.754098765,72.6044417426588,60.68698966233709,11.917452080321716,60.68698966233709,0.533502925315691,113.75193421184454,113.75193421184454,0.07619218216383038,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CD64_2,CD64,532499.8984825077,6272499.712735584,47.86684085978173,60.69719777705377,-12.830356917272042,60.69719777705377,0.5382419969954217,112.76934560268076,112.76934560268076,0.07313871565573571,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CD65_2,CD65,532499.9014897305,6277499.819579325,55.954704435198146,60.692673351986294,-4.737968916788148,60.692673351986294,0.5440678511890233,111.55350057781686,111.55350057781686,0.0700166861005539,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CD66_2,CD66,532499.9171695623,6282499.740681873,57.511640275820575,60.67150875610548,-3.1598684802849064,60.67150875610548,0.5509419489237231,110.12323326373782,110.12323326373782,0.06693418725482111,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CD67_2,CD67,532499.8812754106,6287499.809468063,78.20316108259954,60.6369404966743,17.566220585925237,60.6369404966743,0.5587839639796764,108.51589237603771,108.51589237603771,0.06390269784905057,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CD68_2,CD68,532499.9174908885,6292499.804240393,59.22065036176768,60.5950421368722,-1.3743917751045203,60.5950421368722,0.5675166166563469,106.77227830593166,106.77227830593166,0.060822264121268156,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CD69_2,CD69,532499.9030293231,6297499.72402499,54.45271191603304,60.55223503662819,-6.099523120595151,60.55223503662819,0.5771045308103407,104.92420662787698,104.92420662787698,0.0576359490983504,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CD70_2,CD70,537499.9224899263,6252499.710588921,48.87496181300419,61.03510968606793,-12.160147873063742,61.03510968606793,0.531548362085959,114.82512982741103,114.82512982741103,0.08140139449991024,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CD71_2,CD71,537499.9009141074,6257499.739502609,60.93885687438273,61.057746283715716,-0.11888940933298642,61.057746283715716,0.5327991501180436,114.59805495220508,114.59805495220508,0.07941721467580652,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CD72_2,CD72,537499.8761429818,6262499.694117894,50.500635638824974,61.079091509116125,-10.578455870291151,61.079091509116125,0.534949662308662,114.17726902662093,114.17726902662093,0.07699604991636903,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CD73_2,CD73,537499.8457173071,6267499.797017795,65.47014424280977,61.09371603885464,4.376428203955129,61.09371603885464,0.5380863969007206,113.53885991309814,113.53885991309814,0.07424696427200077,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CD74_2,CD74,537499.8735113181,6272499.714805415,68.50399184636187,61.094361135251795,7.409630711110076,61.094361135251795,0.542229439963726,112.67252685383309,112.67252685383309,0.07129986767114166,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CD75_2,CD75,537499.8945203188,6277499.780826929,60.436971246520095,61.07659419201108,-0.6396229454909843,61.07659419201108,0.5474325393857773,111.56917025893162,111.56917025893162,0.06829139524590339,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CD76_2,CD76,537499.8489667726,6282499.771897683,67.34780681076614,61.04037309154437,6.307433719221777,61.04037309154437,0.5537104373244642,110.23879807375894,110.23879807375894,0.06529490052544966,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CD77_2,CD77,537499.8579666234,6287499.800388882,42.79467849501723,60.99117896056833,-18.196500465551097,60.99117896056833,0.5610015788129559,108.71837310979024,108.71837310979024,0.06227087655593064,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CD78_2,CD78,537499.8606860194,6292499.754419795,41.28189911641272,60.93544982083673,-19.653550704424013,60.93544982083673,0.5692660944267871,107.04212040275235,107.04212040275235,0.05914651020596648,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CD80_2,CD80,542499.9043316353,6252499.758197298,46.2951577913321,61.45016883780845,-15.155011046476346,61.45016883780845,0.5391851197245686,113.96859184318546,113.96859184318546,0.07949979906109249,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CD81_2,CD81,542499.9081204964,6257499.755666731,75.66404641088778,61.470418938788605,14.193627472099173,61.470418938788605,0.5401710249572715,113.79806783166687,113.79806783166687,0.07769885292694985,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CD82_2,CD82,542499.8906583615,6262499.790154996,62.903566769461285,61.48811318790513,1.4154535815561573,61.48811318790513,0.5419170766958277,113.46406273596313,113.46406273596313,0.07541044956004622,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CD83_2,CD83,542499.8525639324,6267499.7503311,62.282863710585026,61.49568755737666,0.7871761532083639,61.49568755737666,0.544522119739008,112.93515052584426,112.93515052584426,0.07278144424407941,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CD84_2,CD84,542499.8536315641,6272499.748089695,68.45721854125429,61.48558322668637,6.971635314567919,61.48558322668637,0.5480540757208111,112.18889877941217,112.18889877941217,0.06994586953071844,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CD85_2,CD85,542499.8318074815,6277499.782787062,45.64021587699453,61.45394837118614,-15.813732494191605,61.45394837118614,0.5526041577353761,111.2079008291038,111.2079008291038,0.06704138924220754,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CD86_2,CD86,542499.848977515,6282499.74370801,56.00140027973672,61.403065955360525,-5.4016656756238035,61.403065955360525,0.5582331815139773,109.99537108996286,109.99537108996286,0.06410892999051455,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CD87_2,CD87,542499.8409872162,6287499.852821364,56.85832632554384,61.33888276633034,-4.480556440786501,61.33888276633034,0.5648998238388431,108.58364647645801,108.58364647645801,0.061112067968198194,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CD88_2,CD88,542499.8718291062,6292499.776795781,52.0134841572832,61.26777180054032,-9.254287643257115,61.26777180054032,0.5726003245801797,106.99919153112731,106.99919153112731,0.05800254973772153,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CD89_2,CD89,542499.8153189467,6297499.848290001,35.25928777365896,61.19077203120447,-25.931484257545506,61.19077203120447,0.581423965809066,105.24294771037857,105.24294771037857,0.05479620406519112,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CD90_2,CD90,547499.9077536316,6252499.685534189,66.77015061892637,61.85651554417582,4.913635074750545,61.85651554417582,0.5483813904962096,112.79834913472209,112.79834913472209,0.07819412702502707,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CD91_2,CD91,547499.8745462188,6257499.772209364,77.93069101145659,61.87516870446051,16.055522306996075,61.87516870446051,0.5491022321669671,112.68424180371198,112.68424180371198,0.07650626529749306,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CD92_2,CD92,547499.8659603776,6262499.785287277,74.71190616012045,61.88871631281909,12.823189847301357,61.88871631281909,0.5504606462735349,112.4307736289387,112.4307736289387,0.07435415036494153,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CD93_2,CD93,547499.8197961848,6267499.724049108,53.73759004409891,61.88869976016245,-8.151109716063544,61.88869976016245,0.5525645513083609,112.00266034732512,112.00266034732512,0.07185976572976663,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CD94_2,CD94,547499.7944576344,6272499.811765392,56.71033345473682,61.867172693359876,-5.156839238623057,61.867172693359876,0.5555109987644451,111.36984295713934,111.36984295713934,0.06915500956747515,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CD95_2,CD95,547499.7917206177,6277499.825801136,73.63831990512126,61.82121047474642,11.817109430374842,61.82121047474642,0.5594085925670387,110.51172845068136,110.51172845068136,0.06637132805187092,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CD96_2,CD96,547499.8108651892,6282499.766127534,77.92097780892148,61.75522997317883,16.16574783574265,61.75522997317883,0.5643341456467016,109.43025590345965,109.43025590345965,0.06352512774223094,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CD97_2,CD97,547499.8486541302,6287499.855329811,52.157411930667834,61.67601972502864,-9.518607794360804,61.67601972502864,0.5703072369326704,108.14525177121331,108.14525177121331,0.0605630973331056,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CD98_2,CD98,547499.8457579509,6292499.870075763,69.19126447976807,61.58976570308271,7.601498776685354,61.58976570308271,0.5773871854482938,106.66978286894835,106.66978286894835,0.057451529457163315,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CD99_2,CD99,547499.8016743321,6297499.8103351565,61.85031617752873,61.49723209787818,0.3530840796505501,61.49723209787818,0.5857252483911184,104.99330917832206,104.99330917832206,0.05420154105815375,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CE10_2,CE10,507500.0262864438,6202499.752100389,55.034892395022425,58.687346284752316,-3.652453889729891,58.687346284752316,0.5321531055744061,110.28282212391711,110.28282212391711,0.0974114815670248,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CE11_2,CE11,507500.04771768564,6207499.815339364,67.64412653987246,58.686588942780155,8.957537597092305,58.686588942780155,0.5304908821781097,110.6269512151133,110.6269512151133,0.09983460336031022,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CE12_2,CE12,507500.04475203936,6212499.8038825905,30.77335964856504,58.6716421385448,-27.898282489979756,58.6716421385448,0.5291002264351686,110.88946707478665,110.88946707478665,0.10233443511201931,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CE13_2,CE13,507500.07958559337,6217499.717812039,37.5351814742576,58.64887215696863,-21.11369068271103,58.64887215696863,0.52805369126655,111.06611529652949,111.06611529652949,0.10475609350469475,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CE14_2,CE14,507500.0273397176,6222499.77948883,42.84418865516814,58.61850331349163,-15.77431465832349,58.61850331349163,0.5273572608916965,111.15520285882651,111.15520285882651,0.10699578825571403,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CE15_2,CE15,507500.07478817966,6227499.766611712,64.79565139741057,58.58430674540935,6.211344652001216,58.58430674540935,0.5269885618031943,111.16808028043664,111.16808028043664,0.10876394376501382,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CE16_2,CE16,507500.0353278538,6232499.79013519,56.782830401216636,58.55212231544737,-1.7692919142307346,58.55212231544737,0.5269107928042343,111.1234066848988,111.1234066848988,0.10973101838157233,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CE17_2,CE17,507500.0331905386,6237499.73894793,64.5392048744884,58.528693878792254,6.010510995696151,58.528693878792254,0.5270863312606329,111.04194969125669,111.04194969125669,0.10966814608441205,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CE18_2,CE18,507500.06795502856,6242499.724328115,43.587696590220425,58.51861157347321,-14.930914983252784,58.51861157347321,0.5276607025039076,110.9019703301476,110.9019703301476,0.10851188213286214,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CE19_2,CE19,507500.01585132466,6247499.746037214,47.43433874231755,58.52599324879203,-11.091654506474477,58.52599324879203,0.5288871234637821,110.65875997414004,110.65875997414004,0.1063632211616704,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CE20_2,CE20,512500.0778718726,6202499.765489041,73.32015533963879,58.99034429294477,14.329811046694019,58.99034429294477,0.5285976691836206,111.59781386106171,111.59781386106171,0.09206379438214962,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CE21_2,CE21,512500.0416534956,6207499.736611552,76.21674651105116,59.00330797679047,17.21343853426069,59.00330797679047,0.5269695014496752,111.96721596690959,111.96721596690959,0.09447458388609195,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CE22_2,CE22,512500.08898064535,6212499.744663644,70.45469438198108,59.00343401124649,11.451260370734595,59.00343401124649,0.5255794090465855,112.26359517828186,112.26359517828186,0.09696821650646859,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CE23_2,CE23,512500.03278298484,6217499.789083581,58.845268751474045,58.99582727780779,-0.15055852633374656,58.99582727780779,0.5244594166248071,112.48883213400819,112.48883213400819,0.09937753341840967,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CE24_2,CE24,512500.0599824369,6222499.759086974,66.76539674737883,58.979855649990576,7.785541097388254,58.979855649990576,0.5236190021829987,112.6388756024897,112.6388756024897,0.10160064492913286,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CE25_2,CE25,512500.045683016,6227499.765589996,38.09171642404024,58.95784568563205,-20.86612926159181,58.95784568563205,0.5230525394576082,112.71878298644681,112.71878298644681,0.10339552042739288,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CE26_2,CE26,512500.05217830365,6232499.697447278,40.56389031431373,58.9333314418905,-18.36944112757677,58.9333314418905,0.5227027211372219,112.74732091249071,112.74732091249071,0.10445053589908447,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CE27_2,CE27,512500.0166706834,6237499.77705867,40.927705033173304,58.91679009323849,-17.989085060065186,58.91679009323849,0.5225467303875753,112.74932301181876,112.74932301181876,0.10448861653186156,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CE29_2,CE29,512500.0068288046,6247499.712173496,33.24820735411002,58.924030769804915,-25.675823415694893,58.924030769804915,0.5235757721720575,112.54155348968534,112.54155348968534,0.10144902188198443,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CE30_2,CE30,517500.0454849072,6202499.78370307,65.29799966266836,59.3043010875823,5.993698575086057,59.3043010875823,0.526779512060558,112.57898177475958,112.57898177475958,0.08693563786705226,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CE31_2,CE31,517500.0763001169,6207499.784124023,71.003247264461,59.33229328971103,11.670953974749963,59.33229328971103,0.525199899052237,112.9708771779672,112.9708771779672,0.08940609768461787,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CE32_2,CE32,517500.0498415911,6212499.709770298,47.87503502901069,59.34963023666609,-11.474595207655398,59.34963023666609,0.523839177481161,113.29742559929186,113.29742559929186,0.09189068071901675,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CE33_2,CE33,517500.0895961484,6217499.78371891,54.96726313740913,59.357223567958854,-4.389960430549728,59.357223567958854,0.5226773850646704,113.5637876519464,113.5637876519464,0.09429036513265113,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CE34_2,CE34,517500.07173813885,6222499.7828447055,39.53639871690462,59.355532693880505,-19.819133976975884,59.355532693880505,0.5217490147051074,113.76261578074711,113.76261578074711,0.09648421293324384,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CE35_2,CE35,517500.0583055991,6227499.707374013,48.832734244870686,59.34546105458872,-10.512726809718032,59.34546105458872,0.5210484866533716,113.89623533072152,113.89623533072152,0.0982830749033171,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CE36_2,CE36,517500.0481509513,6232499.779884519,49.56151106105196,59.329543831176636,-9.768032770124677,59.329543831176636,0.520528273489853,113.97948363766102,113.97948363766102,0.09940047383718362,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CE37_2,CE37,517500.0419372872,6237499.777750103,45.6893881585875,59.31877543460418,-13.62938727601668,59.31877543460418,0.5201614774680432,114.0391551549461,114.0391551549461,0.09953310493931448,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CE38_2,CE38,517500.03942366596,6242499.700944795,66.7705367042931,59.31901431628233,7.4515223880107655,59.31901431628233,0.520080330953026,114.05740764620468,114.05740764620468,0.0986387804425115,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CE39_2,CE39,517500.0394573879,6247499.77205085,44.94193779712935,59.332416667697615,-14.390478870568266,59.332416667697615,0.5205796569883955,113.9737518959951,113.9737518959951,0.09681465653232924,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CE40_2,CE40,522500.0704425728,6202499.807062485,40.39365499776977,59.62919535492404,-19.23554035715427,59.62919535492404,0.5266597832584647,113.2214709579605,113.2214709579605,0.08207485245145783,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CE41_2,CE41,522500.0442081195,6207499.734739026,56.94794162094677,59.67406505223924,-2.7261234312924714,59.67406505223924,0.5251576998230785,113.63075333817436,113.63075333817436,0.08466321356604649,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CE42_2,CE42,522500.0678054823,6212499.810822077,62.343374462293504,59.70883997501178,2.6345344872817265,59.70883997501178,0.5238551089043002,113.97968438238446,113.97968438238446,0.08715840927509469,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CE45_2,CE45,522500.06692997954,6227499.703048657,46.1322992566542,59.743881452252296,-13.611582195598096,59.743881452252296,0.5209460261191925,114.68343831570546,114.68343831570546,0.09339976283721033,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CE46_2,CE46,522500.041145187,6232499.703433006,45.18707019410258,59.73773992075597,-14.550669726653389,59.73773992075597,0.5203311843866297,114.80714920282024,114.80714920282024,0.09454875738379132,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CE47_2,CE47,522500.0640162797,6237499.74080711,47.99098789258168,59.732260360389795,-11.741272467808116,59.732260360389795,0.5198560865358317,114.90153122651316,114.90153122651316,0.09483646230346461,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CE48_2,CE48,522500.0119734386,6242499.703193641,59.51929256707431,59.73481961581986,-0.21552704874554962,59.73481961581986,0.5196145578601743,114.95986536985016,114.95986536985016,0.09415545919541417,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CE49_2,CE49,522500.0079419588,6247499.702520713,68.132447814781,59.749520449308875,8.382927365472128,59.749520449308875,0.5198660170543355,114.9325374023514,114.9325374023514,0.09256330921932131,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CE50_2,CE50,527500.0450754714,6202499.723619567,56.97582141917322,59.96391660822061,-2.9880951890473852,59.96391660822061,0.5281754728438092,113.53029379679847,113.53029379679847,0.07748952536194616,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CE51_2,CE51,527500.0855328589,6207499.811552569,73.268402762363,60.02621083564049,13.242191926722505,60.02621083564049,0.5267932747026808,113.94642589072336,113.94642589072336,0.08020971304494852,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CE52_2,CE52,527500.0988265752,6212499.713670329,78.59535474683061,60.07770189242756,18.517652854403046,60.07770189242756,0.5255686714225076,114.30989927504784,114.30989927504784,0.08274056393452267,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CE53_2,CE53,527500.082575689,6217499.763839749,49.83967836938813,60.11614029064054,-10.276461921252405,60.11614029064054,0.5244583276272403,114.6251992272076,114.6251992272076,0.08504548165539506,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CE54_2,CE54,527500.1000764947,6222499.739837737,74.01605172748184,60.140511606977796,13.875540120504041,60.140511606977796,0.5234893684314771,114.88392168722712,114.88392168722712,0.08707446169410338,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CE55_2,CE55,527500.0880835521,6227499.752541096,62.09544438960902,60.15136611792337,1.9440782716856546,60.15136611792337,0.5227099124077781,115.07600045471855,115.07600045471855,0.0887916425123363,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CE56_2,CE56,527500.0470532825,6232499.690624631,60.163865533020946,60.153991023200604,0.009874509820342325,60.153991023200604,0.5220870449357561,115.21831772439916,115.21831772439916,0.09000193676007422,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CE57_2,CE57,527500.0379328128,6237499.66576125,49.65767507537795,60.15318197664016,-10.49550690126221,60.15318197664016,0.521602451258658,115.32380998495488,115.32380998495488,0.090485804385270735,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CE58_2,CE58,527499.9984027212,6242499.67752908,47.9455729719109,60.15677373672117,-12.211200764810272,60.15677373672117,0.5213132640010297,115.39467320478987,115.39467320478987,0.09007359986072289,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CE59_2,CE59,527499.989976083,6247499.726301877,37.531384599121296,60.171426235369985,-22.64004163624869,60.171426235369985,0.5214196577258854,115.39922851739242,115.39922851739242,0.08877392922658137,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CE60_2,CE60,532500.0469924002,6202499.756178573,68.89421265278433,60.30621283549593,8.587999817288406,60.30621283549593,0.5312365834181257,113.52044403167564,113.52044403167564,0.07310176202000523,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CE61_2,CE61,532500.0933404423,6207499.791210008,69.89510074164494,60.3853914044539,9.50970933719104,60.3853914044539,0.5299912249500407,113.93658717678974,113.93658717678974,0.07598153647116983,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CE62_2,CE62,532500.0953795096,6212499.751701555,71.6876281815839,60.45378718240982,11.233840999174085,60.45378718240982,0.5288817674040871,114.30491824124593,114.30491824124593,0.07856891175654898,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CE63_2,CE63,532500.0520095888,6217499.748924329,73.25168503058164,60.508149783313044,12.743535247268596,60.508149783313044,0.5278878687485555,114.62311101552211,114.62311101552211,0.08086998766540908,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CE64_2,CE64,532500.088076029,6222499.6724942615,87.95873365688456,60.544936240211825,27.413797416672736,60.544936240211825,0.52700994605996,114.88385882061397,114.88385882061397,0.08284414569342133,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CE65_2,CE65,532500.0770745723,6227499.744045095,68.12918319419242,60.56408153099229,7.5651016632001316,60.56408153099229,0.5263040590464434,115.07431966366015,115.07431966366015,0.08455830495896757,FALSE,Not supported
richness,2,1990s,fixed_100km,100000,intercept_only,intercept_only,NA,Intercept only,CE66_2,CE66,532500.0204245233,6232499.74095347,48.33810451472245,60.571885825968444,-12.233781311245991,60.571885825968444,0.5257772666117041,115.20445951631808,115.20445951631808,0.08590943093483044,FALSE,Not supported
