response,site_filter,atlas,period,bandwidth,bandwidth_value,model_id,model_type,predictor,model_label,survey,site,X,Y,observed,fitted,residual,coefficient,local_se,local_t,abs_local_t,local_r2,supported,direction
richness,common-sites,1,1970s,fixed_100km,100000,tmean_breeding,single_predictor,tmean_breeding,Temperature,CH65_1,CH65,532500.1587029257,6077499.766040378,47.82073794485892,60.19497298925369,-12.374235044394773,1.8502310041848915,0.9018359616828947,2.051626995149117,2.051626995149117,0.13430659310340926,TRUE,Positive
richness,common-sites,1,1970s,fixed_100km,100000,tmean_breeding,single_predictor,tmean_breeding,Temperature,CH66_1,CH66,532500.1337911482,6082499.8680635905,70.98228857542216,58.46096254104857,12.521326034373587,1.6397113417273488,0.8568524151147737,1.913645002106591,1.913645002106591,0.1270543387396007,FALSE,Not supported
richness,common-sites,1,1970s,fixed_100km,100000,tmean_breeding,single_predictor,tmean_breeding,Temperature,CH67_1,CH67,532500.1383813849,6087499.785338982,67.61534380756437,57.6643110979979,9.95103270956647,1.45933814825392,0.8155553140897177,1.7893797306474064,1.7893797306474064,0.1201262827766848,FALSE,Not supported
richness,common-sites,1,1970s,fixed_100km,100000,tmean_breeding,single_predictor,tmean_breeding,Temperature,CH68_1,CH68,532500.1055866433,6092499.851210683,55.85639536500088,57.47270401498277,-1.6163086499818888,1.3272067457456558,0.7772076648350084,1.7076603921905549,1.7076603921905549,0.11366596615218573,FALSE,Not supported
richness,common-sites,1,1970s,fixed_100km,100000,tmean_breeding,single_predictor,tmean_breeding,Temperature,CH69_1,CH69,532500.1006905059,6097499.843565278,37.4244615462946,58.1524645950952,-20.728003048800602,1.2453237652352698,0.7416474282025117,1.6791317786316464,1.6791317786316464,0.10769624763868689,FALSE,Not supported
richness,common-sites,1,1970s,fixed_100km,100000,tmean_breeding,single_predictor,tmean_breeding,Temperature,CH76_1,CH76,537500.1671288088,6082499.875993361,53.037302575571836,59.648366132459415,-6.611063556887579,1.4609646187364547,0.8337672755176614,1.7522450948070432,1.7522450948070432,0.12646836940070968,FALSE,Not supported
richness,common-sites,1,1970s,fixed_100km,100000,tmean_breeding,single_predictor,tmean_breeding,Temperature,CH77_1,CH77,537500.117400458,6087499.857259013,97.00782012974909,58.52258272897738,38.48523740077171,1.295650235228436,0.7994102884434489,1.620757518334206,1.620757518334206,0.11981787833261641,FALSE,Not supported
richness,common-sites,1,1970s,fixed_100km,100000,tmean_breeding,single_predictor,tmean_breeding,Temperature,CH78_1,CH78,537500.0797039657,6092499.876351775,54.25694175446531,57.72098274958502,-3.46404099511971,1.1696200530244454,0.7664634667788724,1.5259958285290134,1.5259958285290134,0.11358524149468024,FALSE,Not supported
richness,common-sites,1,1970s,fixed_100km,100000,tmean_breeding,single_predictor,tmean_breeding,Temperature,CH79_1,CH79,537500.1184237195,6097499.822506665,39.76587972993661,58.21289242248616,-18.447012692549556,1.0895168600049772,0.7350459944941686,1.482243108820343,1.482243108820343,0.10778574950019969,FALSE,Not supported
richness,common-sites,1,1970s,fixed_100km,100000,tmean_breeding,single_predictor,tmean_breeding,Temperature,CH86_1,CH86,542500.1236062861,6082499.882608107,71.95569255917891,59.36544763134498,12.590244927833936,1.298269410564643,0.8206098321102805,1.5820787903869165,1.5820787903869165,0.1257970403605715,FALSE,Not supported
richness,common-sites,1,1970s,fixed_100km,100000,tmean_breeding,single_predictor,tmean_breeding,Temperature,CH87_1,CH87,542500.149057873,6087499.82690813,51.670066104253166,58.694438579957506,-7.0243724757043395,1.1457930148452675,0.7918742748483212,1.4469380446343423,1.4469380446343423,0.11948852326830893,FALSE,Not supported
richness,common-sites,1,1970s,fixed_100km,100000,tmean_breeding,single_predictor,tmean_breeding,Temperature,CH88_1,CH88,542500.106858969,6092499.808460251,59.9312091661925,58.28134475585978,1.6498644103327251,1.0239687950429754,0.7633311386735742,1.341447693097266,1.341447693097266,0.11350592071505287,FALSE,Not supported
richness,common-sites,1,1970s,fixed_100km,100000,tmean_breeding,single_predictor,tmean_breeding,Temperature,CH89_1,CH89,542500.1246051298,6097499.828453947,46.78490787942882,58.65809386524254,-11.87318598581372,0.9433512730550646,0.7353027439850702,1.2829426801026853,1.2829426801026853,0.1078944620116128,FALSE,Not supported
richness,common-sites,1,1970s,fixed_100km,100000,tmean_breeding,single_predictor,tmean_breeding,Temperature,CH95_1,CH95,547500.1578898588,6077499.78884103,75.86093148470495,59.733937304630786,16.126994180074163,1.2967404196794377,0.8394393421033588,1.5447696511700688,1.5447696511700688,0.1311560603302813,FALSE,Not supported
richness,common-sites,1,1970s,fixed_100km,100000,tmean_breeding,single_predictor,tmean_breeding,Temperature,CH96_1,CH96,547500.1469696249,6082499.888868037,81.77762772705626,59.17277719570228,22.604850531353975,1.1460810909219816,0.8156128720458121,1.405177787406974,1.405177787406974,0.12504472562143848,FALSE,Not supported
richness,common-sites,1,1970s,fixed_100km,100000,tmean_breeding,single_predictor,tmean_breeding,Temperature,CH97_1,CH97,547500.118677858,6087499.915520176,74.18116959568447,58.55698986727265,15.624179728411818,1.005503444001718,0.7914912998999983,1.2703910253072388,1.2703910253072388,0.1191203871213344,FALSE,Not supported
richness,common-sites,1,1970s,fixed_100km,100000,tmean_breeding,single_predictor,tmean_breeding,Temperature,CH98_1,CH98,547500.1365322527,6092499.869449572,55.121878749617,58.66215309775013,-3.5402743481331314,0.8875588894528263,0.7666265327753865,1.15774611431675,1.15774611431675,0.11341773684177506,FALSE,Not supported
richness,common-sites,1,1970s,fixed_100km,100000,tmean_breeding,single_predictor,tmean_breeding,Temperature,CH99_1,CH99,547500.1347144407,6097499.861230696,46.56698655648865,58.417835409281196,-11.850848852792545,0.804186096341482,0.7415198408272727,1.084510557997067,1.084510557997067,0.10801850048737663,FALSE,Not supported
richness,common-sites,1,1970s,fixed_100km,100000,tmean_breeding,single_predictor,tmean_breeding,Temperature,DB00_1,DB00,552499.6775389926,6352499.672118262,42.627739698080944,49.63182448603725,-7.004084787956309,2.4469361141223303,1.4989452004594055,1.6324386731231928,1.6324386731231928,0.17306415184741195,FALSE,Not supported
richness,common-sites,1,1970s,fixed_100km,100000,tmean_breeding,single_predictor,tmean_breeding,Temperature,DB01_1,DB01,552499.6678686532,6357499.717959825,44.4476662323195,49.49288295708558,-5.045216724766078,2.605113078298764,1.5317145990465408,1.7007822997315496,1.7007822997315496,0.1854628608148129,FALSE,Not supported
richness,common-sites,1,1970s,fixed_100km,100000,tmean_breeding,single_predictor,tmean_breeding,Temperature,DB02_1,DB02,552499.6512258302,6362499.689666688,27.91849522090621,49.11319114503802,-21.194695924131814,2.7594587820527963,1.567298262404474,1.7606468712722023,1.7606468712722023,0.19814989030211097,FALSE,Not supported
richness,common-sites,1,1970s,fixed_100km,100000,tmean_breeding,single_predictor,tmean_breeding,Temperature,DB03_1,DB03,552499.6240161804,6367499.80984399,51.88714908227328,47.90429078457634,3.982858297696943,2.900943209185975,1.6061351464804345,1.806163830947157,1.806163830947157,0.2112068083020984,FALSE,Not supported
richness,common-sites,1,1970s,fixed_100km,100000,tmean_breeding,single_predictor,tmean_breeding,Temperature,DB04_1,DB04,552499.6497318089,6372499.74527787,20.688981170148434,47.833387778140086,-27.14440660799165,3.017768956903094,1.648555988145798,1.8305529072732971,1.8305529072732971,0.22475135855571174,FALSE,Not supported
richness,common-sites,1,1970s,fixed_100km,100000,tmean_breeding,single_predictor,tmean_breeding,Temperature,DB05_1,DB05,552499.6646834601,6377499.717803373,36.328251463633784,48.08564389196302,-11.757392428329233,3.0912983085328385,1.6945699558187972,1.8242376467952648,1.8242376467952648,0.23891340722235485,FALSE,Not supported
richness,common-sites,1,1970s,fixed_100km,100000,tmean_breeding,single_predictor,tmean_breeding,Temperature,DB11_1,DB11,557499.6898730142,6357499.755865983,54.656701856830665,48.72998630927672,5.926715547553947,2.5569790852835226,1.54179562600401,1.6584423007546347,1.6584423007546347,0.19237446439415262,FALSE,Not supported
richness,common-sites,1,1970s,fixed_100km,100000,tmean_breeding,single_predictor,tmean_breeding,Temperature,DB13_1,DB13,557499.6790873646,6367499.744899912,32.74862806357594,47.82423772429729,-15.075609660721348,2.81131889382808,1.614257116819905,1.741555830564584,1.741555830564584,0.217910659450022,FALSE,Not supported
richness,common-sites,1,1970s,fixed_100km,100000,tmean_breeding,single_predictor,tmean_breeding,Temperature,DB14_1,DB14,557499.6920318474,6372499.795985679,39.23917848910627,47.195995446012034,-7.956816956905762,2.901492561595571,1.655567733108095,1.7525665084982225,1.7525665084982225,0.2313464906338552,FALSE,Not supported
richness,common-sites,1,1970s,fixed_100km,100000,tmean_breeding,single_predictor,tmean_breeding,Temperature,DB15_1,DB15,557499.6776623846,6377499.772861233,41.259546120503465,45.92579606411006,-4.666249943606594,2.949485268758771,1.700557311991099,1.7344227377466999,1.7344227377466999,0.24542226699570904,FALSE,Not supported
richness,common-sites,1,1970s,fixed_100km,100000,tmean_breeding,single_predictor,tmean_breeding,Temperature,DB16_1,DB16,557499.6934591797,6382499.787658613,51.15437309682872,46.51121861108346,4.643154485745264,2.94253466449954,1.7494841293646122,1.6819441886381827,1.6819441886381827,0.2602518091998435,FALSE,Not supported
richness,common-sites,1,1970s,fixed_100km,100000,tmean_breeding,single_predictor,tmean_breeding,Temperature,DB20_1,DB20,562499.6596629414,6352499.822055593,35.05620815490471,48.169011784144026,-13.112803629239316,2.3684239747616544,1.5199458840741997,1.558229144588436,1.558229144588436,0.18686531594892158,FALSE,Not supported
richness,common-sites,1,1970s,fixed_100km,100000,tmean_breeding,single_predictor,tmean_breeding,Temperature,DB21_1,DB21,562499.6778171846,6357499.774650563,31.20532094812379,47.74228250220149,-16.5369615540777,2.499853620430933,1.5515298111904796,1.6112185550033424,1.6112185550033424,0.19913770348198195,FALSE,Not supported
richness,common-sites,1,1970s,fixed_100km,100000,tmean_breeding,single_predictor,tmean_breeding,Temperature,DB22_1,DB22,562499.6515363256,6362499.764446196,32.66983547465052,47.96521738982417,-15.29538191517365,2.615225634964503,1.5855149769495793,1.6494487109771838,1.6494487109771838,0.2116398790412783,FALSE,Not supported
richness,common-sites,1,1970s,fixed_100km,100000,tmean_breeding,single_predictor,tmean_breeding,Temperature,DB23_1,DB23,562499.6400820935,6367499.792328508,34.79154281440887,47.470093006959736,-12.678550192550865,2.711448846634088,1.6228448427707083,1.6707998048690773,1.6707998048690773,0.22453946816929185,FALSE,Not supported
richness,common-sites,1,1970s,fixed_100km,100000,tmean_breeding,single_predictor,tmean_breeding,Temperature,DB24_1,DB24,562499.6441820732,6372499.746949654,51.382965807696465,46.31146341321615,5.071502394480312,2.780409940604031,1.6637455315862173,1.671175001115215,1.671175001115215,0.2379441406064141,FALSE,Not supported
richness,common-sites,1,1970s,fixed_100km,100000,tmean_breeding,single_predictor,tmean_breeding,Temperature,DB25_1,DB25,562499.6611575983,6377499.739594084,49.59620021432729,45.41133456770527,4.184865646622022,2.8067871147207875,1.708600632455645,1.6427402995203157,1.6427402995203157,0.25197087060531076,FALSE,Not supported
richness,common-sites,1,1970s,fixed_100km,100000,tmean_breeding,single_predictor,tmean_breeding,Temperature,DB26_1,DB26,562499.6900292314,6382499.770230629,47.38891450278554,47.23362441633515,0.15529008645039255,2.777733266467507,1.757714885962005,1.5803093486047606,1.5803093486047606,0.26669094418561545,FALSE,Not supported
richness,common-sites,1,1970s,fixed_100km,100000,tmean_breeding,single_predictor,tmean_breeding,Temperature,DB31_1,DB31,567499.6497347835,6357499.773935058,33.18389681031626,45.74735588686806,-12.563459076551794,2.430124405128282,1.561283958753989,1.5564909839128092,1.5564909839128092,0.2058046421445447,FALSE,Not supported
richness,common-sites,1,1970s,fixed_100km,100000,tmean_breeding,single_predictor,tmean_breeding,Temperature,DB32_1,DB32,567499.649767541,6362499.788996397,43.21675566129915,46.47792484000557,-3.2611691787064174,2.5290897319812835,1.595302007176804,1.585336018260892,1.585336018260892,0.21832374591369108,FALSE,Not supported
richness,common-sites,1,1970s,fixed_100km,100000,tmean_breeding,single_predictor,tmean_breeding,Temperature,DB33_1,DB33,567499.6483663965,6367499.730884405,50.718519945043454,46.89321928557685,3.825300659466606,2.6078497954847,1.6328254629202,1.5971393481460865,1.5971393481460865,0.23123409994880068,FALSE,Not supported
richness,common-sites,1,1970s,fixed_100km,100000,tmean_breeding,single_predictor,tmean_breeding,Temperature,DB34_1,DB34,567499.6427126657,6372499.710880268,62.12456772257633,44.87977759398023,17.2447901285961,2.6576481095644624,1.6741057787413838,1.5875030976612001,1.5875030976612001,0.2446278390419537,FALSE,Not supported
richness,common-sites,1,1970s,fixed_100km,100000,tmean_breeding,single_predictor,tmean_breeding,Temperature,DB35_1,DB35,567499.6318198992,6377499.728951592,47.993131454831584,46.47893077745037,1.5142006773812113,2.6630851755338547,1.7195437814159604,1.5487161212847596,1.5487161212847596,0.2586004422091806,FALSE,Not supported
richness,common-sites,1,1970s,fixed_100km,100000,tmean_breeding,single_predictor,tmean_breeding,Temperature,DB36_1,DB36,567499.676348217,6382499.674741831,38.280536068861316,47.35167683944905,-9.071140770587732,2.61005436631962,1.7693591382320482,1.4751410891785364,1.4751410891785364,0.2731894163039836,FALSE,Not supported
richness,common-sites,1,1970s,fixed_100km,100000,tmean_breeding,single_predictor,tmean_breeding,Temperature,DB40_1,DB40,572499.6344654928,6352499.8530826,62.48396292954345,45.52475613231074,16.95920679723271,2.2548722720780248,1.5400782003452624,1.4641284264477714,1.4641284264477714,0.20022277328927254,FALSE,Not supported
richness,common-sites,1,1970s,fixed_100km,100000,tmean_breeding,single_predictor,tmean_breeding,Temperature,DB41_1,DB41,572499.6216895938,6357499.864695008,36.04704420547338,46.439488158175614,-10.392443952702237,2.3549036032601336,1.5720568137844426,1.4979761434900873,1.4979761434900873,0.2125530696794982,FALSE,Not supported
richness,common-sites,1,1970s,fixed_100km,100000,tmean_breeding,single_predictor,tmean_breeding,Temperature,DB42_1,DB42,572499.5906535387,6362499.80320541,48.552983875879015,44.93500306272456,3.6179808131544533,2.439626205310695,1.6069113990276025,1.5182082887625274,1.5182082887625274,0.22511748061840345,FALSE,Not supported
richness,common-sites,1,1970s,fixed_100km,100000,tmean_breeding,single_predictor,tmean_breeding,Temperature,DB43_1,DB43,572499.5984189146,6367499.780956781,49.48587246032354,46.74252067407284,2.743351786250699,2.501530139649578,1.6452695035804978,1.5204379186544534,1.5204379186544534,0.23804181383336548,FALSE,Not supported
richness,common-sites,1,1970s,fixed_100km,100000,tmean_breeding,single_predictor,tmean_breeding,Temperature,DB44_1,DB44,572499.5838254265,6372499.796851205,57.60038903008669,46.47324636979403,11.127142660292655,2.531466229735095,1.6875229472913709,1.5001077370819345,1.5001077370819345,0.25141725912249363,FALSE,Not supported
richness,common-sites,1,1970s,fixed_100km,100000,tmean_breeding,single_predictor,tmean_breeding,Temperature,DB45_1,DB45,572499.6077339851,6377499.740606079,45.510478129134604,46.840800179758894,-1.3303220506242894,2.5143533620973315,1.733994463590628,1.450035403741021,1.450035403741021,0.2653248196950039,FALSE,Not supported
richness,common-sites,1,1970s,fixed_100km,100000,tmean_breeding,single_predictor,tmean_breeding,Temperature,DB46_1,DB46,572499.6071544627,6382499.722435604,22.990290602328113,46.799773680675436,-23.809483078347323,2.435803135568918,1.7848367368465434,1.3647204168782991,1.3647204168782991,0.279791704212523,FALSE,Not supported
richness,common-sites,1,1970s,fixed_100km,100000,tmean_breeding,single_predictor,tmean_breeding,Temperature,DB52_1,DB52,577499.5523310879,6362499.807698655,37.66672293292675,45.10927459308419,-7.442551660157434,2.34501484904397,1.6213527910425567,1.4463322615530743,1.4463322615530743,0.2320393508285795,FALSE,Not supported
richness,common-sites,1,1970s,fixed_100km,100000,tmean_breeding,single_predictor,tmean_breeding,Temperature,DB53_1,DB53,577499.5700187528,6367499.831857608,42.336857045374906,44.155754261774526,-1.8188972163996198,2.389737694756324,1.660986390114141,1.4387461023037664,1.4387461023037664,0.24496107526145933,FALSE,Not supported
richness,common-sites,1,1970s,fixed_100km,100000,tmean_breeding,single_predictor,tmean_breeding,Temperature,DB54_1,DB54,577499.5493575014,6372499.782863706,53.063753390485736,45.53989033484912,7.5238630556366175,2.398721729833383,1.704568406258804,1.4072311331277756,1.4072311331277756,0.25832697017998013,FALSE,Not supported
richness,common-sites,1,1970s,fixed_100km,100000,tmean_breeding,single_predictor,tmean_breeding,Temperature,DB55_1,DB55,577499.5492296974,6377499.66181914,57.377371900971006,46.68926972006877,10.688102180902234,2.3570689629847372,1.7523449776708697,1.3450941412903963,1.3450941412903963,0.2721967522403485,FALSE,Not supported
richness,common-sites,1,1970s,fixed_100km,100000,tmean_breeding,single_predictor,tmean_breeding,Temperature,DB56_1,DB56,577499.5641771164,6382499.691316109,52.19925836920393,46.74646583897488,5.452792530229054,2.2520585821220642,1.8045273271442153,1.2480046980979207,1.2480046980979207,0.2865770854404281,FALSE,Not supported
richness,common-sites,1,1970s,fixed_100km,100000,tmean_breeding,single_predictor,tmean_breeding,Temperature,DB57_1,DB57,577499.537492288,6387499.64755162,45.7529564803785,46.40907328900106,-0.6561168086225564,2.063624272889898,1.8617632184964854,1.1084246656008334,1.1084246656008334,0.30134767798869627,FALSE,Not supported
richness,common-sites,1,1970s,fixed_100km,100000,tmean_breeding,single_predictor,tmean_breeding,Temperature,DB60_1,DB60,582499.5631405126,6352499.870773819,47.153169686454746,47.232680708207454,-0.07951102175270819,2.117461375635685,1.566659364832136,1.3515773901894532,1.3515773901894532,0.213921100083768,FALSE,Not supported
richness,common-sites,1,1970s,fixed_100km,100000,tmean_breeding,single_predictor,tmean_breeding,Temperature,DB62_1,DB62,582499.4927491389,6362499.801014301,45.063425247139634,44.94159257671944,0.12183267042019708,2.2434025187157474,1.6392883212005707,1.3685222359619689,1.3685222359619689,0.2390790180075847,FALSE,Not supported
richness,common-sites,1,1970s,fixed_100km,100000,tmean_breeding,single_predictor,tmean_breeding,Temperature,DB63_1,DB63,582499.5234498292,6367499.770816479,44.61579727425354,45.48700202519397,-0.8712047509404357,2.269638808152724,1.680535885476584,1.3505446850419836,1.3505446850419836,0.25203897456162705,FALSE,Not supported
richness,common-sites,1,1970s,fixed_100km,100000,tmean_breeding,single_predictor,tmean_breeding,Temperature,DB64_1,DB64,582499.4955886239,6372499.778775646,52.172227378828396,46.637530214089786,5.53469716473861,2.255372717465871,1.7256782192342612,1.3069485911844285,1.3069485911844285,0.2654382515968708,FALSE,Not supported
richness,common-sites,1,1970s,fixed_100km,100000,tmean_breeding,single_predictor,tmean_breeding,Temperature,DB65_1,DB65,582499.4702860015,6377499.714756137,45.34042922598356,47.19005391022329,-1.8496246842397284,2.1885205725229255,1.7750067237694587,1.2329646661142308,1.2329646661142308,0.279329151600266,FALSE,Not supported
richness,common-sites,1,1970s,fixed_100km,100000,tmean_breeding,single_predictor,tmean_breeding,Temperature,DB66_1,DB66,582499.5038627629,6382499.691246823,43.33060016125647,46.86716301635579,-3.5365628550993193,2.0561003068053445,1.8288991280878344,1.124228381559269,1.124228381559269,0.2936632677490716,FALSE,Not supported
richness,common-sites,1,1970s,fixed_100km,100000,tmean_breeding,single_predictor,tmean_breeding,Temperature,DB67_1,DB67,582499.4776775325,6387499.594470724,51.0389300817301,46.23281233295806,4.806117748772039,1.8359599020511084,1.8881781664931991,0.9723446307299101,0.9723446307299101,0.30826299469399904,FALSE,Not supported
richness,common-sites,1,1970s,fixed_100km,100000,tmean_breeding,single_predictor,tmean_breeding,Temperature,DB68_1,DB68,582499.4481154357,6392499.536917151,27.450946779027472,46.148241464165395,-18.697294685137923,1.5074410340185445,1.956353558143466,0.7705360964758696,0.7705360964758696,0.3227760402943581,FALSE,Not supported
richness,common-sites,1,1970s,fixed_100km,100000,tmean_breeding,single_predictor,tmean_breeding,Temperature,DB70_1,DB70,587499.5384229121,6352499.942973814,40.848767499048314,47.88024882029696,-7.031481321248648,2.0371891541878817,1.5848660769797835,1.285401450493579,1.285401450493579,0.22094313872731478,FALSE,Not supported
richness,common-sites,1,1970s,fixed_100km,100000,tmean_breeding,single_predictor,tmean_breeding,Temperature,DB72_1,DB72,587499.4900431393,6362499.784009084,55.908576498618366,44.99482354731266,10.913752951305703,2.1319891904487775,1.6613359666433405,1.2832980404056213,1.2832980404056213,0.24633291668359247,FALSE,Not supported
richness,common-sites,1,1970s,fixed_100km,100000,tmean_breeding,single_predictor,tmean_breeding,Temperature,DB73_1,DB73,587499.4724052523,6367499.8200299665,47.146843135990586,45.31346189841901,1.8333812375715794,2.137440548181086,1.7044214141429506,1.2540563797456596,1.2540563797456596,0.2594043541579929,FALSE,Not supported
richness,common-sites,1,1970s,fixed_100km,100000,tmean_breeding,single_predictor,tmean_breeding,Temperature,DB74_1,DB74,587499.4405852477,6372499.784163884,48.34054245943441,47.43626959169956,0.9042728677348464,2.0991534340630587,1.7513861968419024,1.1985668482760967,1.1985668482760967,0.27289220060496133,FALSE,Not supported
richness,common-sites,1,1970s,fixed_100km,100000,tmean_breeding,single_predictor,tmean_breeding,Temperature,DB75_1,DB75,587499.4508390957,6377499.788968703,45.459526058581986,47.55159601055063,-2.0920699519686465,2.005599553434159,1.802566652733299,1.1126354470127324,1.1126354470127324,0.2868439061161266,FALSE,Not supported
richness,common-sites,1,1970s,fixed_100km,100000,tmean_breeding,single_predictor,tmean_breeding,Temperature,DB77_1,DB77,587499.4197526195,6387499.582648063,42.07148466369424,46.5928712863511,-4.5213866226568555,1.5874367234029592,1.9204065073082135,0.8266149470759866,0.8266149470759866,0.3154415601122989,FALSE,Not supported
richness,common-sites,1,1970s,fixed_100km,100000,tmean_breeding,single_predictor,tmean_breeding,Temperature,DB78_1,DB78,587499.3735523641,6392499.482754864,50.29357801254047,46.08667084732043,4.206907165220045,1.2301771289367327,1.993110787225079,0.6172146259112141,0.6172146259112141,0.32947820962144225,FALSE,Not supported
richness,common-sites,1,1970s,fixed_100km,100000,tmean_breeding,single_predictor,tmean_breeding,Temperature,DB79_1,DB79,587499.3020525747,6397499.533405255,35.950141363291046,45.87338120328963,-9.923239839998587,0.7803441604935069,2.0834053922816467,0.37455224191337577,0.37455224191337577,0.34341237427082716,FALSE,Not supported
richness,common-sites,1,1970s,fixed_100km,100000,tmean_breeding,single_predictor,tmean_breeding,Temperature,DB80_1,DB80,592499.4685152426,6352499.8696485795,30.992502559481725,48.270672264810834,-17.27816970532911,1.9458531639781498,1.6072930476734864,1.2106399432229986,1.2106399432229986,0.22819501264251021,FALSE,Not supported
richness,common-sites,1,1970s,fixed_100km,100000,tmean_breeding,single_predictor,tmean_breeding,Temperature,DB81_1,DB81,592499.4687914647,6357499.903263027,38.83413304094953,47.9509678003898,-9.116834759440266,1.9898515307444278,1.64622032830433,1.2087394964889366,1.2087394964889366,0.24102682249926868,FALSE,Not supported
richness,common-sites,1,1970s,fixed_100km,100000,tmean_breeding,single_predictor,tmean_breeding,Temperature,DB82_1,DB82,592499.4395459738,6362499.8651057985,54.88539072098092,46.88772449256352,7.997666228417401,2.007483039907946,1.6881296784693196,1.189175846803543,1.189175846803543,0.25395959682410246,FALSE,Not supported
richness,common-sites,1,1970s,fixed_100km,100000,tmean_breeding,single_predictor,tmean_breeding,Temperature,DB83_1,DB83,592499.43704912,6367499.867802329,61.86701455776281,47.460370852704855,14.406643705057952,1.9903189738317622,1.7333206332232154,1.148269359795621,1.148269359795621,0.2672030587157938,FALSE,Not supported
richness,common-sites,1,1970s,fixed_100km,100000,tmean_breeding,single_predictor,tmean_breeding,Temperature,DB89_1,DB89,592499.276854376,6397499.389086184,57.10430692957908,45.76840847442237,11.335898455156709,0.4840576592514596,2.136819189174385,0.2265318758385391,0.2265318758385391,0.34993141714924964,FALSE,Not supported
richness,common-sites,1,1970s,fixed_100km,100000,tmean_breeding,single_predictor,tmean_breeding,Temperature,DC00_1,DC00,552499.7981343176,6302499.822003722,72.31382447266202,51.54733857670211,20.76648589595991,1.1083473082074562,1.1078865789369658,1.0004158632113158,1.0004158632113158,0.067289590953619,FALSE,Not supported
richness,common-sites,1,1970s,fixed_100km,100000,tmean_breeding,single_predictor,tmean_breeding,Temperature,DC01_1,DC01,552499.82723216,6307499.828336293,52.76880833299337,51.770389672562715,0.9984186604306586,1.1014325751296496,1.1651522534458725,0.9453121442903488,0.9453121442903488,0.07455746453619976,FALSE,Not supported
richness,common-sites,1,1970s,fixed_100km,100000,tmean_breeding,single_predictor,tmean_breeding,Temperature,DC02_1,DC02,552499.7944827778,6312499.871378481,52.38652211166681,51.372931760675144,1.013590350991663,1.1418738698017776,1.2202193130390684,0.93579396556004,0.93579396556004,0.08317515793719657,FALSE,Not supported
richness,common-sites,1,1970s,fixed_100km,100000,tmean_breeding,single_predictor,tmean_breeding,Temperature,DC03_1,DC03,552499.7615257066,6317499.840557125,43.116353749243764,51.64565069639753,-8.529296947153767,1.2468222474158637,1.271220519086209,0.9808072074797192,0.9808072074797192,0.09295066463669648,FALSE,Not supported
richness,common-sites,1,1970s,fixed_100km,100000,tmean_breeding,single_predictor,tmean_breeding,Temperature,DC04_1,DC04,552499.7262227507,6322499.847153073,65.16296886701736,51.870620938148754,13.292347928868601,1.4033088608997701,1.3165013824091167,1.065938007852146,1.065938007852146,0.10350269084420168,FALSE,Not supported
richness,common-sites,1,1970s,fixed_100km,100000,tmean_breeding,single_predictor,tmean_breeding,Temperature,DC05_1,DC05,552499.6892463007,6327499.779825433,48.52800526661009,52.069300527064115,-3.541295260454028,1.5922322287567638,1.3552025055382204,1.1749035455955026,1.1749035455955026,0.11452923310891888,FALSE,Not supported
richness,common-sites,1,1970s,fixed_100km,100000,tmean_breeding,single_predictor,tmean_breeding,Temperature,DC07_1,DC07,552499.6635607927,6337499.75798567,84.21422913988974,51.45446059627614,32.759768543613596,1.9654218106559824,1.4144353869556117,1.389545134957559,1.389545134957559,0.13739689006383685,FALSE,Not supported
richness,common-sites,1,1970s,fixed_100km,100000,tmean_breeding,single_predictor,tmean_breeding,Temperature,DC08_1,DC08,552499.6732267597,6342499.8034165995,82.6721928969918,51.180258645479086,31.491934251512717,2.1296638152934406,1.4406873837279601,1.4782275734119827,1.4782275734119827,0.1490910721159093,FALSE,Not supported
richness,common-sites,1,1970s,fixed_100km,100000,tmean_breeding,single_predictor,tmean_breeding,Temperature,DC09_1,DC09,552499.6781305044,6347499.774804628,45.92459301434293,50.80960342993206,-4.885010415589129,2.2894108569643947,1.4686894687583796,1.5588120604553988,1.5588120604553988,0.1609542028765411,FALSE,Not supported
richness,common-sites,1,1970s,fixed_100km,100000,tmean_breeding,single_predictor,tmean_breeding,Temperature,DC10_1,DC10,557499.8206087413,6302499.8354761265,53.15756109144478,51.248476565201464,1.909084526243312,1.0072681184067491,1.124997849225324,0.8953511503158482,0.8953511503158482,0.07012697723943112,FALSE,Not supported
richness,common-sites,1,1970s,fixed_100km,100000,tmean_breeding,single_predictor,tmean_breeding,Temperature,DC11_1,DC11,557499.7664055785,6307499.841569215,70.52925117697141,51.462014274125025,19.06723690284639,1.0286301390683121,1.1808708361087052,0.8710776044380365,0.8710776044380365,0.07852746604080188,FALSE,Not supported
richness,common-sites,1,1970s,fixed_100km,100000,tmean_breeding,single_predictor,tmean_breeding,Temperature,DC12_1,DC12,557499.7547180243,6312499.886004784,42.68162783925574,50.86802698065909,-8.18639914140335,1.0952097249635386,1.2348432251799248,0.8869220826019913,0.8869220826019913,0.08803766792406137,FALSE,Not supported
richness,common-sites,1,1970s,fixed_100km,100000,tmean_breeding,single_predictor,tmean_breeding,Temperature,DC13_1,DC13,557499.7253695964,6317499.856604637,37.02442399664777,51.16766425982165,-14.14324026317388,1.2183124343001737,1.284485962200797,0.9484824826055369,0.9484824826055369,0.09842756267596672,FALSE,Not supported
