response_label,period,driver_label,local_t_plot,density,base_y,max_density,density_scaled,ridge_y,effect_sign
Predicted richness,2010s,Grass/Shrubland (% coverage),-6.996865203761756,9.895609910128973e-18,1,0.3333729340170863,2.968330329306757e-17,1,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-6.946708463949843,2.5710473740749164e-17,1,0.3333729340170863,7.712225893968774e-17,1,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-6.8965517241379315,3.0095154750794578e-18,1,0.3333729340170863,9.027473942816281e-18,1,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-6.846394984326019,2.4534667232446274e-17,1,0.3333729340170863,7.359525842967444e-17,1,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-6.7962382445141065,3.1465218319827035e-18,1,0.3333729340170863,9.438444189417716e-18,1,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-6.746081504702194,1.311386117766939e-17,1,0.3333729340170863,3.933691022738297e-17,1,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-6.695924764890282,1.018810267330736e-17,1,0.3333729340170863,3.056067734876519e-17,1,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-6.64576802507837,1.1758678300742301e-17,1,0.3333729340170863,3.527184453474449e-17,1,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-6.5956112852664575,1.804335821609985e-17,1,0.3333729340170863,5.4123644648293726e-17,1,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-6.545454545454546,1.6897369642958038e-17,1,0.3333729340170863,5.068608731773048e-17,1,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-6.495297805642633,2.0916099918291404e-17,1,0.3333729340170863,6.274084601367007e-17,1,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-6.445141065830721,4.4463171827663646e-18,1,0.3333729340170863,1.3337367041736143e-17,1,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-6.394984326018809,1.526626016575034e-17,1,0.3333729340170863,4.579334015450667e-17,1,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-6.344827586206897,5.0449663756581455e-18,1,0.3333729340170863,1.513310128350005e-17,1,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-6.294670846394984,2.864229737599303e-19,1,0.3333729340170863,8.591668504955785e-19,1,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-6.244514106583072,3.10428983555173e-18,1,0.3333729340170863,9.311763250080243e-18,1,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-6.19435736677116,2.2168848117055284e-18,1,0.3333729340170863,6.649864417583183e-18,1,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-6.144200626959248,0,1,0.3333729340170863,0,1,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-6.094043887147335,1.0397458415972372e-18,1,0.3333729340170863,3.1188669969948648e-18,1,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-6.043887147335424,1.0257861467816162e-20,1,0.3333729340170863,3.0769928872781307e-20,1,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-5.993730407523511,6.980054915435484e-18,1,0.3333729340170863,2.0937677307293752e-17,1,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-5.943573667711599,1.800636627869957e-18,1,0.3333729340170863,5.4012682018680906e-18,1,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-5.893416927899686,1.1577343439254581e-17,1,0.3333729340170863,3.472790457146473e-17,1,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-5.843260188087775,7.022156073228603e-18,1,0.3333729340170863,2.1063965777343815e-17,1,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-5.793103448275862,1.6288603616130958e-17,1,0.3333729340170863,4.886000617943424e-17,1,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-5.74294670846395,0,1,0.3333729340170863,0,1,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-5.692789968652038,0,1,0.3333729340170863,0,1,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-5.6426332288401255,0,1,0.3333729340170863,0,1,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-5.592476489028213,0,1,0.3333729340170863,0,1,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-5.542319749216301,0,1,0.3333729340170863,0,1,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-5.492163009404389,0,1,0.3333729340170863,0,1,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-5.4420062695924765,6.984906864465643e-18,1,0.3333729340170863,2.0952231425325152e-17,1,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-5.391849529780564,1.510513869873481e-17,1,0.3333729340170863,4.531003317132108e-17,1,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-5.341692789968652,1.936561618718224e-17,1,0.3333729340170863,5.808994735664324e-17,1,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-5.29153605015674,1.1165757000610123e-17,1,0.3333729340170863,3.349329193004567e-17,1,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-5.241379310344827,1.8308941164386502e-17,1,0.3333729340170863,5.492029884900049e-17,1,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-5.191222570532916,8.6188636383016e-18,1,0.3333729340170863,2.5853519463760245e-17,1,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-5.141065830721003,4.532916802647138e-19,1,0.3333729340170863,1.359713504040737e-18,1,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-5.090909090909091,1.2022404286303773e-17,1,0.3333729340170863,3.6062928509030046e-17,1,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-5.040752351097179,0,1,0.3333729340170863,0,1,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-4.990595611285267,1.622891048212673e-18,1,0.3333729340170863,4.868094804989464e-18,1,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-4.940438871473354,1.409600042884945e-17,1,0.3333729340170863,4.228297798203075e-17,1,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-4.890282131661442,1.731665153926975e-17,1,0.3333729340170863,5.194378358976864e-17,1,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-4.84012539184953,1.5377086732262796e-17,1,0.3333729340170863,4.612578035946577e-17,1,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-4.789968652037618,2.1167900918657712e-17,1,0.3333729340170863,6.349615928200338e-17,1,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-4.739811912225705,1.5960713243097484e-17,1,0.3333729340170863,4.787645190859871e-17,1,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-4.689655172413794,2.9356622808942024e-17,1,0.3333729340170863,8.805940678866694e-17,1,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-4.639498432601881,2.5049773718536408e-17,1,0.3333729340170863,7.51403943226313e-17,1,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-4.589341692789969,0,1,0.3333729340170863,0,1,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-4.539184952978056,1.7755621931094735e-18,1,0.3333729340170863,5.32605383320792e-18,1,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-4.4890282131661445,8.464746605438641e-20,1,0.3333729340170863,2.5391223286905464e-19,1,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-4.438871473354232,4.734067501782561e-19,1,0.3333729340170863,1.4200515454982698e-18,1,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-4.38871473354232,0,1,0.3333729340170863,0,1,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-4.338557993730408,3.1253996019696823e-18,1,0.3333729340170863,9.375085026577163e-18,1,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-4.2884012539184955,5.690662346702602e-19,1,0.3333729340170863,1.7069959093952539e-18,1,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-4.238244514106583,0,1,0.3333729340170863,0,1,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-4.188087774294671,3.851506240447338e-18,1,0.3333729340170863,1.1553146183876875e-17,1,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-4.137931034482759,1.838571149954563e-17,1,0.3333729340170863,5.515058249630821e-17,1,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-4.087774294670846,8.064626826019533e-17,1,0.3333729340170863,2.4191006536860005e-16,1.0000000000000002,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-4.037617554858934,2.573949244396554e-16,1,0.3333729340170863,7.720930470812102e-16,1.0000000000000007,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-3.9874608150470223,8.403242210690358e-16,1,0.3333729340170863,2.5206732020601495e-15,1.000000000000002,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-3.93730407523511,3.238954365054557e-15,1,0.3333729340170863,9.715708849022973e-15,1.0000000000000075,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-3.887147335423198,1.0410563238449383e-14,1,0.3333729340170863,3.122797976729512e-14,1.0000000000000244,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-3.8369905956112853,3.388381601085943e-14,1,0.3333729340170863,1.0163937306656932e-13,1.0000000000000793,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-3.7868338557993733,1.0942163538580506e-13,1,0.3333729340170863,3.282259122457641e-13,1.000000000000256,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-3.7366771159874608,3.1599142328197683e-13,1,0.3333729340170863,9.478616619361828e-13,1.0000000000007394,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-3.6865203761755487,1.0016384722695928e-12,1,0.3333729340170863,3.004558469099522e-12,1.0000000000023435,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-3.6363636363636367,2.864387672585016e-12,1,0.3333729340170863,8.592142253630609e-12,1.000000000006702,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-3.586206896551724,7.992928398452463e-12,1,0.3333729340170863,2.3975936804884118e-11,1.0000000000187013,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-3.536050156739812,2.2790991038826817e-11,1,0.3333729340170863,6.836485123192009e-11,1.0000000000533247,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-3.4858934169278997,5.88508941057397e-11,1,0.3333729340170863,1.7653170998796028e-10,1.0000000001376947,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-3.4357366771159876,1.5929282753360668e-10,1,0.3333729340170863,4.778217164007756e-10,1.000000000372701,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-3.3855799373040756,4.047181845969896e-10,1,0.3333729340170863,1.2140103268738868e-9,1.000000000946928,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-3.335423197492163,9.793649630752253e-10,1,0.3333729340170863,2.9377458789891745e-9,1.0000000022914417,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-3.285266457680251,2.45704262447747e-9,1,0.3333729340170863,7.37025227234416e-9,1.0000000057487968,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-3.2351097178683386,5.658800755954545e-9,1,0.3333729340170863,1.6974385676026462e-8,1.0000000132400209,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-3.1849529780564265,1.3201192509586084e-8,1,0.3333729340170863,3.959887310140627e-8,1.000000030887121,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-3.1347962382445145,2.972156503405546e-8,1,0.3333729340170863,8.915410341180292e-8,1.0000000695402007,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-3.084639498432602,6.299165227319949e-8,1,0.3333729340170863,1.8895250887395372e-7,1.000000147382957,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-3.03448275862069,1.3879007007075354e-7,1,0.3333729340170863,4.163207504531252e-7,1.0000003247301854,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-2.9843260188087775,2.847756599474126e-7,1,0.3333729340170863,8.542254961010634e-7,1.000000666295887,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-2.9341692789968654,5.786071820753994e-7,1,0.3333729340170863,1.7356153515622364e-6,1.0000013537799741,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-2.8840125391849534,1.1542678753058434e-6,1,0.3333729340170863,3.4623922866116178e-6,1.0000027006659835,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-2.833855799373041,2.181456356957644e-6,1,0.3333729340170863,6.543591678758895e-6,1.0000051040015094,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-2.783699059561129,4.1981334106380525e-6,1,0.3333729340170863,1.2592904169067566e-5,1.0000098224652518,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-2.7335423197492164,7.689934935329193e-6,1,0.3333729340170863,2.3067064391421358e-5,1.0000179923102253,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-2.6833855799373043,1.378016166244212e-5,1,0.3333729340170863,4.1335574236317124e-5,1.0000322417479044,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-2.6332288401253923,2.4469160225959462e-5,1,0.3333729340170863,7.339876075454088e-5,1.0000572510333885,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-2.58307210031348,4.159605878858507e-5,1,0.3333729340170863,1.2477335303547215e-4,1.0000973232153676,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-2.5329153605015677,7.074240730466731e-5,1,0.3333729340170863,2.1220201187970936e-4,1.000165517569266,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-2.4827586206896552,1.1655346111164815e-4,1,0.3333729340170863,3.496188478986553e-4,1.000272702701361,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-2.432601880877743,1.8716566895609515e-4,1,0.3333729340170863,5.614303077960804e-4,1.0004379156400809,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-2.3824451410658307,2.99134913948388e-4,1,0.3333729340170863,8.972981409854241e-4,1.0006998925499686,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-2.3322884012539187,4.622530874949495e-4,1,0.3333729340170863,0.0013865945322101578,1.001081543735124,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-2.2821316614420066,7.084731815099137e-4,1,0.3333729340170863,0.002125167070322519,1.0016576303148517,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-2.231974921630094,0.0010639938947523,1,0.3333729340170863,0.003191602515331276,1.0024894499619583,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-2.181818181818182,0.0015594266569343037,1,0.3333729340170863,0.0046777242475670765,1.0036486249131022,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-2.1316614420062696,0.0022782512820609547,1,0.3333729340170863,0.006833941959859848,1.0053304747286906,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-2.0815047021943576,0.003243771056690876,1,0.3333729340170863,0.009730157207437314,1.007589522621801,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-2.0313479623824455,0.004563064805088928,1,0.3333729340170863,0.013687568304075515,1.0106763032771788,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-1.981191222570533,0.00632730266463518,1,0.3333729340170863,0.018979653172176505,1.0148041294742978,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-1.931034482758621,0.008588209272127039,1,0.3333729340170863,0.0257615672893435,1.020094022485688,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-1.8808777429467087,0.011584316726258726,1,0.3333729340170863,0.03474882194744999,1.027104081119011,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-1.8307210031347965,0.015311429874154216,1,0.3333729340170863,0.0459288331828686,1.0358244898826374,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-1.7805642633228842,0.019944710725640708,1,0.3333729340170863,0.059827024603678496,1.0466650791908692,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-1.730407523510972,0.02564348039431813,1,0.3333729340170863,0.07692130277439929,1.0599986161640313,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-1.68025078369906,0.03237277027230402,1,0.3333729340170863,0.09710677433293018,1.0757432839796854,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-1.6300940438871476,0.04039744067429064,1,0.3333729340170863,0.12117792583671522,1.0945187821526379,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-1.5799373040752354,0.0495923704088224,1,0.3333729340170863,0.14875943830005306,1.1160323618740413,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-1.529780564263323,0.05997431561800626,1,0.3333729340170863,0.17990157417798172,1.1403232278588258,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-1.4796238244514108,0.07160144563452714,1,0.3333729340170863,0.21477882073911064,1.1675274801765063,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-1.4294670846394988,0.08421544258617397,1,0.3333729340170863,0.25261631642194954,1.1970407268091208,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-1.3793103448275865,0.09782964159724325,1,0.3333729340170863,0.29345406184723205,1.228894168240841,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-1.3291536050156743,0.11221468886145197,1,0.3333729340170863,0.3366040773295071,1.2625511803170155,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-1.278996865203762,0.12719356505770896,1,0.3333729340170863,0.381535367988782,1.29759758703125,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-1.2288401253918497,0.14267392507893828,1,0.3333729340170863,0.4279709314122839,1.3338173265015814,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-1.1786833855799377,0.15843222589423087,1,0.3333729340170863,0.4752402181699333,1.370687370172548,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-1.1285266457680254,0.1743657300928995,1,0.3333729340170863,0.5230350526415644,1.40796734106042,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-1.0783699059561132,0.19034907470105145,1,0.3333729340170863,0.5709793905803269,1.4453639246526548,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-1.0282131661442009,0.20628220028772606,1,0.3333729340170863,0.6187730893508995,1.4826430096937016,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-0.9780564263322886,0.222029973173306,1,0.3333729340170863,0.6660107960711842,1.5194884209355237,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-0.9278996865203765,0.23751167358259437,1,0.3333729340170863,0.7124503801811974,1.555711296541334,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-0.8777429467084642,0.2525598656476071,1,0.3333729340170863,0.757589593745072,1.5909198831211562,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-0.827586206896552,0.2669825829412716,1,0.3333729340170863,0.8008526058914789,1.6246650325953536,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-0.7774294670846398,0.28065840962488964,1,0.3333729340170863,0.841875212372535,1.6566626656505774,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-0.7272727272727275,0.2931730279931662,1,0.3333729340170863,0.8794146077201944,1.6859433940217516,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-0.6771159874608154,0.3044432785202547,1,0.3333729340170863,0.9132213429919633,1.7123126475337314,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-0.6269592476489031,0.3141736023931605,1,0.3333729340170863,0.9424088470753245,1.735078900718753,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-0.5768025078369909,0.322004276739925,1,0.3333729340170863,0.9658980795466179,1.7534005020463619,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-0.5266457680250787,0.32800751240449444,1,0.3333729340170863,0.9839056472043503,1.7674464048193932,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-0.4764890282131664,0.3317437656066097,1,0.3333729340170863,0.9951130753452435,1.77618819876929,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-0.4263322884012542,0.3333729340170863,1,0.3333729340170863,1,1.78,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-0.376175548589342,0.3329309366486533,1,0.3333729340170863,0.9986741654065704,1.778965849017125,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-0.3260188087774298,0.33024170067720005,1,0.3333729340170863,0.9906074158386062,1.772673784354113,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-0.27586206896551757,0.32577631072644714,1,0.3333729340170863,0.9772128372897549,1.7622260130860088,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-0.2257053291536053,0.31949046020257316,1,0.3333729340170863,0.9583575257678189,1.7475188700988986,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-0.1755485893416931,0.3116986960774031,1,0.3333729340170863,0.9349850100951137,1.7292883078741887,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-0.12539184952978089,0.3027151503970669,1,0.3333729340170863,0.9080375744647342,1.7082693080824927,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-0.07523510971786865,0.292604050873632,1,0.3333729340170863,0.8777078791244499,1.6846121457170709,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),-0.025078369905956424,0.28179751798051556,1,0.3333729340170863,0.8452921315024112,1.6593278625718808,Negative local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),0.0250783699059558,0.27046608451473997,1,0.3333729340170863,0.8113018692179667,1.632815457990014,Positive local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),0.07523510971786802,0.2588572418925626,1,0.3333729340170863,0.7764794783229026,1.605653993091864,Positive local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),0.12539184952978025,0.24720736013170133,1,0.3333729340170863,0.741533984636651,1.5783965080165878,Positive local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),0.17554858934169248,0.23576515646738117,1,0.3333729340170863,0.7072114512310634,1.5516249319602295,Positive local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),0.2257053291536047,0.22470684966374013,1,0.3333729340170863,0.6740404716005628,1.525751567848439,Positive local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),0.2758620689655169,0.21425933111842815,1,0.3333729340170863,0.6427016390822141,1.501307278484127,Positive local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),0.32601880877742917,0.20466414449218356,1,0.3333729340170863,0.6139194985808115,1.478857208893033,Positive local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),0.3761755485893414,0.1959873216359604,1,0.3333729340170863,0.5878921221178547,1.4585558552519267,Positive local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),0.4263322884012536,0.18857164038894525,1,0.3333729340170863,0.5656477210572842,1.4412052224246816,Positive local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),0.4764890282131658,0.18240649083108795,1,0.3333729340170863,0.5471544694199413,1.4267804861475542,Positive local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),0.526645768025078,0.17760261789387372,1,0.3333729340170863,0.532744562534795,1.41554075877714,Positive local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),0.5768025078369903,0.17437276807501081,1,0.3333729340170863,0.5230561640798161,1.4079838079822566,Positive local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),0.6269592476489025,0.17251084573472378,1,0.3333729340170863,0.5174710605807072,1.4036274272529516,Positive local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),0.6771159874608147,0.17218714273991015,1,0.3333729340170863,0.5165000669523012,1.402870052222795,Positive local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),0.727272727272727,0.17321866413007858,1,0.3333729340170863,0.5195942635259065,1.4052835255502072,Positive local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),0.7774294670846391,0.17543771313806442,1,0.3333729340170863,0.5262506197610893,1.4104754834136497,Positive local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),0.8275862068965514,0.1788559370196283,1,0.3333729340170863,0.5365040732744711,1.4184731771540875,Positive local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),0.8777429467084636,0.18309489345158905,1,0.3333729340170863,0.5492194319596592,1.4283911569285341,Positive local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),0.9278996865203758,0.18802871536669605,1,0.3333729340170863,0.5640191394693699,1.4399349287861085,Positive local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),0.9780564263322881,0.19339965498114153,1,0.3333729340170863,0.5801300443041644,1.4525014345572482,Positive local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),1.0282131661442002,0.19894687782452175,1,0.3333729340170863,0.5967697360047987,1.4654803940837429,Positive local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),1.0783699059561125,0.20441524638364164,1,0.3333729340170863,0.6131728929534658,1.4782748565037034,Positive local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),1.1285266457680247,0.20958083167295924,1,0.3333729340170863,0.6286678079937277,1.4903608902351075,Positive local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),1.178683385579937,0.21418631081415765,1,0.3333729340170863,0.6424826041911968,1.5011364312691335,Positive local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),1.2288401253918493,0.21798627897436257,1,0.3333729340170863,0.6538811545006535,1.5100273005105098,Positive local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),1.2789968652037613,0.2208949496033638,1,0.3333729340170863,0.6626061298426894,1.5168327812772977,Positive local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),1.3291536050156736,0.22256787969705985,1,0.3333729340170863,0.6676243239520238,1.5207469726825784,Positive local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),1.3793103448275859,0.22305658422106187,1,0.3333729340170863,0.6690902633674202,1.5218904054265878,Positive local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),1.4294670846394981,0.22225905429221401,1,0.3333729340170863,0.6666979577916863,1.5200244070775153,Positive local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),1.4796238244514104,0.2200563707669829,1,0.3333729340170863,0.6600906921727017,1.5148707398947074,Positive local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),1.5297805642633224,0.21667829735658947,1,0.3333729340170863,0.6499576757646561,1.506966987096432,Positive local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),1.5799373040752347,0.2120510721811387,1,0.3333729340170863,0.6360776492139295,1.496140566386865,Positive local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),1.630094043887147,0.20643998961036822,1,0.3333729340170863,0.6192464010884207,1.4830121928489681,Positive local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),1.6802507836990592,0.20005054190022845,1,0.3333729340170863,0.600080334925976,1.4680626612422614,Positive local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),1.7304075235109715,0.19302880292823155,1,0.3333729340170863,0.5790176203036875,1.4516337438368763,Positive local effect
Predicted richness,2010s,Grass/Shrubland (% coverage),1.7805642633228835,0.1856991736231883,1,0.3333729340170863,0.5570313444032343,1.4344844486345227,Positive local effect
